fold,name,crop_A0_PSNR,full_A0_PSNR,crop_minus_full_A0_PSNR,dPSNR,crop_strong_reference,full_strong_reference,crop_strong_regression,full_strong_regression,v221_full_row_present
0,437_0.87_0.76.png,44.74248791721364,36.75975036621094,7.9827375510027,-0.016466791113671775,1,1,0,0,1
0,366_0.67_1.2.png,43.51690367944058,41.134315490722656,2.382588188717925,0.21010416423722944,1,1,0,0,1
0,2897_0.75_1.35.png,37.67489031650919,37.62294387817383,0.05194643833536361,0.10248346276056708,1,1,0,0,1
0,666_0.9_1.01.png,46.211979759464455,40.975547790527344,5.2364319689371115,0.02196335702868879,1,1,0,0,1
0,1986_0.78_0.65.png,42.49944532084649,42.399383544921875,0.1000617759246154,0.29585675039287196,1,1,0,0,1
0,233_0.75_1.0.png,45.31282959960609,40.527687072753906,4.785142526852184,0.08067578624875438,1,1,0,0,1
0,1764_0.84_1.26.png,40.21319650537109,34.912235260009766,5.3009612453613215,0.19303850266345535,1,1,0,0,1
0,1565_0.92_0.5.png,50.982324226886405,42.423194885253906,8.559129341632499,0.42477324458889143,1,1,0,0,1
0,1577_0.86_1.16.png,42.305007800600826,42.62694549560547,-0.3219376950046424,0.009012556238914726,1,1,0,0,1
0,49_0.58_1.42.png,42.48086407304632,37.444061279296875,5.036802793749445,0.3270034564711892,1,1,0,0,1
0,2880_0.9_0.87.png,42.23855878025322,40.59026336669922,1.6482954135540027,-0.01339020519515799,1,1,0,0,1
0,1363_0.77_1.15.png,45.42998811514741,34.94953918457031,10.480448930577097,0.09276655856024263,1,1,0,0,1
0,696_0.95_0.69.png,42.21565988205168,41.28975296020508,0.9259069218466038,0.21676020317269007,1,1,0,0,1
0,967_0.79_1.96.png,41.40119489454948,37.077842712402344,4.323352182147133,0.021829633789351988,1,1,0,0,1
0,2987_0.99_1.51.png,37.678885117606114,34.2118034362793,3.4670816813268175,0.010023895149991802,1,1,0,0,1
0,2682_0.96_1.39.png,39.96654359229914,42.40924072265625,-2.442697130357111,0.04529226773112072,1,1,0,0,1
0,1996_0.77_1.8.png,38.00122557692998,39.31538009643555,-1.3141545195055642,0.0588580358178703,1,1,0,0,1
0,1077_0.94_0.84.png,43.046954732697316,40.86440658569336,2.1825481470039563,-0.012919685088576216,1,1,0,0,1
0,1929_0.88_1.23.png,41.243849477020326,38.378761291503906,2.86508818551642,0.031475249379646186,1,1,0,0,1
0,2948_0.75_1.31.png,45.20780912211749,39.91383361816406,5.293975503953426,0.07899570722783977,1,1,0,0,1
0,1119_0.62_1.98.png,41.2140363884157,33.90437316894531,7.309663219470387,0.1848144154249738,1,1,0,0,1
0,2557_0.84_0.68.png,43.44324377373993,43.41901397705078,0.024229796689148486,0.13036698769622035,1,1,0,0,1
0,1829_0.55_1.16.png,46.82432580013505,45.54886245727539,1.2754633428596591,0.17766599968289398,1,1,0,0,1
0,1981_0.66_1.25.png,42.836221306007836,42.56475067138672,0.2714706346211173,-0.004679824976747682,1,1,0,0,1
0,962_0.55_1.94.png,42.87711204430049,36.668514251708984,6.208597792591505,-0.13519217108423476,1,1,1,1,1
0,990_0.82_0.64.png,47.92170913768025,40.188499450683594,7.733209686996659,-0.20205900520313236,1,1,1,1,1
0,1653_0.9_1.01.png,43.146992920268666,43.80374526977539,-0.6567523495067249,0.0041838533483442575,1,1,0,0,1
0,913_0.54_1.24.png,47.454637034932645,39.16153335571289,8.293103679219755,0.211201038801633,1,1,0,0,1
0,2975_1.0_1.72.png,38.069767886351116,35.6129150390625,2.4568528472886157,0.0185072758289877,1,1,0,0,1
0,2020_0.68_0.87.png,45.40872494314436,45.02112579345703,0.38759914968732545,0.13045818789825603,1,1,0,0,1
0,1206_0.81_1.09.png,41.14517034687537,39.18805694580078,1.9571134010745865,-0.02972080686972589,1,1,0,0,1
0,2753_0.9_1.03.png,41.379357223882224,43.00190353393555,-1.6225463100533233,0.03239126722489516,1,1,0,0,1
0,637_0.82_1.62.png,45.57581552448353,32.30059814453125,13.27521737995228,0.06560257271627279,1,1,0,0,1
0,648_0.78_1.91.png,42.393144198155646,36.21147918701172,6.181665011143927,0.07077201627047458,1,1,0,0,1
0,1439_0.92_1.24.png,42.42346760069138,33.0416145324707,9.381853068220678,-0.009694890666352762,1,1,0,0,1
0,678_0.88_0.92.png,44.16834222170286,40.336761474609375,3.831580747093483,1.0313812268236688e-05,1,1,0,0,1
0,2159_0.62_0.8.png,43.37524512679208,45.167442321777344,-1.7921971949852633,0.24012271408210495,1,1,0,0,1
0,1730_0.81_1.53.png,42.86508839257654,41.95496368408203,0.9101247084945072,0.053966095494466515,1,1,0,0,1
0,1605_1.0_1.37.png,38.557675142211906,39.728694915771484,-1.1710197735595784,0.08999681464891296,1,1,0,0,1
0,2807_0.78_0.64.png,47.5239263844966,48.52279281616211,-0.9988664316655118,0.2985064633415462,1,1,0,0,1
0,2620_0.76_1.26.png,44.77855268734989,42.77611541748047,2.002437269869418,-0.005957824606220186,1,1,0,0,1
0,460_0.74_1.47.png,43.05328492541005,35.12884521484375,7.924439710566297,-0.21465711756763284,1,1,1,1,1
0,2828_0.98_1.23.png,40.32382527779812,39.381500244140625,0.9423250336574966,0.042675719437923476,1,1,0,0,1
0,1453_0.64_1.53.png,44.60005466690447,33.75874328613281,10.841311380771657,0.11048443827607457,1,1,0,0,1
0,204_0.59_0.52.png,46.6192840090357,46.445762634277344,0.1735213747583586,-0.05292076681089242,1,1,1,1,1
0,2112_0.66_1.29.png,43.15620507669621,40.60986328125,2.54634179544621,0.07716437759376049,1,1,0,0,1
0,2702_0.74_0.63.png,48.59217429425751,48.365318298339844,0.22685599591766703,0.11422294843406888,1,1,0,0,1
0,1544_0.87_1.52.png,40.58505724251039,41.543739318847656,-0.9586820763372685,0.023870218047072456,1,1,0,0,1
0,1923_0.81_1.81.png,41.40502257259448,41.934226989746094,-0.529204417151611,0.2431269606231723,1,1,0,0,1
0,2434_0.93_0.55.png,48.01002948988866,44.786285400390625,3.223744089498034,0.016889608625817232,1,1,0,0,1
0,2489_0.62_1.9.png,40.80550877379966,37.91368103027344,2.891827743526221,0.09133551814960583,1,1,0,0,1
0,2314_0.51_1.78.png,40.37582700928577,39.8660774230957,0.5097495861900683,0.23157089144429932,1,1,0,0,1
0,2816_0.98_1.25.png,39.950680451570214,40.37221908569336,-0.4215386341231451,0.04002683729790135,1,1,0,0,1
0,1382_0.57_1.88.png,42.422860328277785,36.16907501220703,6.253785316070754,0.292304126840115,1,1,0,0,1
0,2479_0.81_1.81.png,42.72534026049491,40.353294372558594,2.3720458879363164,0.04588737429794065,1,1,0,0,1
0,1939_0.93_1.32.png,41.21421650943118,34.22294235229492,6.99127415713626,-0.03846777081987085,1,1,0,0,1
0,2923_0.53_0.64.png,47.45234941152592,45.823368072509766,1.628981339016157,0.008957392992172686,1,1,0,0,1
0,2916_0.62_1.39.png,37.3565187370941,41.439659118652344,-4.083140381558245,0.16588335884152627,1,1,0,0,1
0,1113_0.9_0.52.png,48.48866643215878,44.63855743408203,3.850108998076749,-0.07948202218098999,1,1,1,1,1
0,2395_0.78_1.43.png,43.44045698256278,43.00593566894531,0.4345213136174664,-0.10882246786478333,1,1,1,1,1
0,1956_0.99_1.4.png,39.60618935737306,39.961849212646484,-0.3556598552734229,-0.006795205840774088,1,1,0,0,1
0,2371_0.69_1.5.png,43.87042736887503,38.75932312011719,5.11110424875784,0.26312789477857734,1,1,0,0,1
0,2088_0.51_1.64.png,40.75386384865275,44.082763671875,-3.328899823222251,0.003306083588206832,1,1,0,0,1
0,5_0.5_0.89.png,45.31350405121897,37.726318359375,7.58718569184397,-0.18317486837380414,1,1,1,1,1
0,121_0.96_0.85.png,45.958208921853014,37.89360427856445,8.064604643288561,0.0032303529693749056,1,1,0,0,1
0,1814_0.55_0.54.png,48.70658843981967,48.954872131347656,-0.24828369152798757,0.2947619289457606,1,1,0,0,1
0,1192_0.85_0.98.png,43.54742959754728,39.122764587402344,4.424665010144935,-0.1066495295977603,1,1,1,1,1
0,1798_0.64_0.63.png,50.379295984828836,51.164329528808594,-0.7850335439797576,0.16376818856173259,1,1,0,0,1
0,2148_0.69_1.7.png,40.14541725423017,41.464271545410156,-1.3188542911799885,0.1806944258848091,1,1,0,0,1
0,1000_0.74_1.6.png,46.70270443139757,36.9222412109375,9.78046322046007,0.03856461086890306,1,1,0,0,1
0,1068_0.69_1.34.png,43.29758469707915,40.14018630981445,3.157398387264699,-0.008837482920114326,1,1,0,0,1
0,895_0.54_1.27.png,44.77167797833645,41.432350158691406,3.3393278196450424,-0.17747381047848165,1,1,1,1,1
0,2065_0.51_1.6.png,45.37029553630296,41.898406982421875,3.4718885538810866,-0.4619742348052398,1,1,1,1,1
0,1057_0.96_1.31.png,43.54905551375576,40.0328254699707,3.5162300437850575,-0.09977867978587085,1,1,1,1,1
0,2082_0.96_1.58.png,36.509009641547195,36.72505187988281,-0.21604223833561775,0.010514431865388474,1,1,0,0,1
0,1711_0.54_0.6.png,46.23612226243685,47.86483383178711,-1.6287115693502585,0.1581679180020359,1,1,0,0,1
0,2044_0.97_0.55.png,43.56540605368742,43.28666687011719,0.27873918357023086,-0.018956504413843334,1,1,0,0,1
0,1911_0.96_1.13.png,42.74233161058081,37.946632385253906,4.795699225326906,-0.053840910296990785,1,1,1,1,1
0,1394_0.64_1.0.png,41.79880334122999,38.095664978027344,3.7031383632026476,0.25543363848824185,1,1,0,0,1
0,2281_0.68_0.81.png,41.14520284215081,47.09028244018555,-5.945079598034738,-0.13815904694777714,1,1,1,1,1
0,1041_0.64_0.82.png,48.815979873916,36.111610412597656,12.704369461318343,-0.13463392870662716,1,1,1,1,1
0,296_0.57_0.78.png,47.480709917876034,44.207435607910156,3.2732743099658776,-0.35264959466203294,1,1,1,1,1
0,958_0.93_0.63.png,47.012835315659125,42.808040618896484,4.20479469676264,-0.1027192618049142,1,1,1,1,1
0,1637_0.75_0.58.png,45.53921509148889,46.246368408203125,-0.7071533167142334,0.07419462479239058,1,1,0,0,1
0,1523_0.59_1.3.png,43.24948304441703,40.933284759521484,2.316198284895549,-0.0042865958748876665,1,1,0,0,1
0,1471_0.82_1.95.png,39.52880699154059,36.415470123291016,3.1133368682495757,0.10846858615422406,1,1,0,0,1
