fold,gt_keep_fraction,gt_spatial_minus_keep_color_bias,gt_spatial_minus_keep_psnr_db,gt_spatial_minus_keep_ssim,gt_spatial_minus_shuffled_psnr_db,gt_spatial_minus_uniform_psnr_db,gt_strengthen_fraction,gt_weaken_fraction,model,p00_keep_fraction,p00_minus_p11_psnr_db,p00_spatial_minus_keep_color_bias,p00_spatial_minus_keep_psnr_db,p00_spatial_minus_keep_ssim,p00_spatial_minus_shuffled_psnr_db,p00_spatial_minus_uniform_psnr_db,p00_strengthen_fraction,p00_weaken_fraction,p01_keep_fraction,p01_spatial_minus_keep_color_bias,p01_spatial_minus_keep_psnr_db,p01_spatial_minus_keep_ssim,p01_spatial_minus_shuffled_psnr_db,p01_spatial_minus_uniform_psnr_db,p01_strengthen_fraction,p01_weaken_fraction,p10_keep_fraction,p10_spatial_minus_keep_color_bias,p10_spatial_minus_keep_psnr_db,p10_spatial_minus_keep_ssim,p10_spatial_minus_shuffled_psnr_db,p10_spatial_minus_uniform_psnr_db,p10_strengthen_fraction,p10_weaken_fraction,p11_keep_fraction,p11_spatial_minus_keep_color_bias,p11_spatial_minus_keep_psnr_db,p11_spatial_minus_keep_ssim,p11_spatial_minus_shuffled_psnr_db,p11_spatial_minus_uniform_psnr_db,p11_strengthen_fraction,p11_weaken_fraction,population,scene
2,0.7366666666666667,-0.002809784913977641,1.6649255719370117,-0.0012397170066833496,3.8361820202139043,1.6649255719370117,0.23333333333333328,0.029999999999999995,oof_fold_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,598b05801bbff081ca58ad01da60d0332b96c2d5cf246d142a5970f387d26267
4,0.8031999999999998,-0.002295471972584104,1.9850438119064222,-0.003960013389587402,6.3787954386904175,1.9850438119064222,0.13439999999999996,0.06239999999999997,oof_fold_4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,5a51a209fd1ee956044b9db987ff9c08ae57565fa6bb9c41d40a854212373ed1
2,0.7466666666666667,-0.00034683835637249806,0.9447004351200619,-0.0005866885185241699,5.046256289059116,0.9447004351200619,0.1466666666666666,0.10666666666666663,oof_fold_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,5b093bbbb65bf206bb97ae3e6df9776eaf34b5a4017afa4b6d23e8082af3a4c7
0,0.8223999999999999,0.0013311138787908323,0.890484949968716,-0.0027410387992858887,5.5152486017934095,0.890484949968716,0.04639999999999998,0.13119999999999996,oof_fold_0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,5db565cdc75904e3e94aa472d24afeb852fde64250584ee94abcdfeb20ab988f
2,0.7133333333333333,-0.0012261423005586242,1.1606850294604172,-0.0008658766746520996,5.481495098407606,1.1606850294604172,0.2133333333333333,0.07333333333333332,oof_fold_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,5f04e28fd1af155ff1ee0465d88aa903476adf8fff621837ad9da981f7ee34cc
0,0.31039999999999984,-0.009646553511659536,4.484537838472399,5.882978439331055e-05,5.3082310536579165,4.484537838472399,0.6095999999999999,0.07999999999999997,oof_fold_0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,5f460bd8367781bb34b5189fd681818c8b1b49a1433851366b3b990c8017f603
3,0.8863999999999996,0.0013103205794429717,1.2197423529910267,-0.001076042652130127,4.895280192561991,1.2197423529910267,0.011199999999999996,0.10239999999999996,oof_fold_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,602d55cc1d86785f48640db75884b0fd9072c76195760937786f6c55daed740e
1,0.9199999999999998,1.8596087770548597e-05,0.18710392268618392,-0.00027316808700561523,4.292036153923817,0.18710392268618392,0.06666666666666665,0.01333333333333333,oof_fold_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,605f2c4906d33002548b08e4961df6c98f7d47ff662766ad37b22f239e8c8786
2,0.37439999999999984,-0.00873908818505782,2.905862740766075,-0.002170085906982422,2.9421087422140744,2.905862740766075,0.6255999999999998,0.0,oof_fold_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,6067e8d6dd7ca4448ad6fa927b1aed2a7dc4cb62fd8a4e0603238899c37d978f
0,0.7266666666666666,4.63332566747951e-06,1.5467566322176864,-0.0006369948387145996,9.63669975853307,1.5467566322176864,0.14333333333333328,0.12999999999999998,oof_fold_0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,60932dc9acc1198e0ce640b18b8e1bda5151d372d2798445650b3e6bfbc4b499
4,0.7599999999999999,-0.0002119353263191849,0.5143270521766539,-0.00012797117233276367,4.31488364851046,0.5143270521766539,0.20999999999999996,0.029999999999999995,oof_fold_4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,61ceb4901e3dcd14742bef9822b14a94792a90858075e1bf784364fd58c93f87
1,0.8351999999999998,-0.0002403854316061674,0.9234723602607531,-0.0008234381675720215,6.318237052036544,0.9234723602607531,0.044799999999999986,0.11999999999999997,oof_fold_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,61e21773747898ccf99b51edbecf7c5e444bb53d22cee71b26ec38a659ed2878
0,0.8833333333333331,-0.0004010282505962772,0.696919956434769,0.0003033280372619629,6.547647054199338,0.696919956434769,0.02666666666666666,0.08999999999999998,oof_fold_0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,620485df1402d8457b4232ab1ba0db79404f8aa7c24a08fae84c92f6e36e29ec
1,0.5666666666666665,-0.0007031848755784155,1.3139517277277122,-0.00012493133544921875,2.491907398998002,1.3139517277277122,0.36333333333333323,0.06999999999999998,oof_fold_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,62b7b118631140d956f56e34d7455c6c8130c84dfeaf750a66889ed444fffa45
2,0.9279999999999997,0.0015677621653187085,0.795129446179601,-0.0005067586898803711,6.1838916759007105,0.795129446179601,0.003199999999999999,0.06879999999999997,oof_fold_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,6355a9f79ab8b5f9c00756352c83e487464dfa55b6f957868d1a7c0ca2a57000
4,0.8233333333333333,0.0004313564187032172,1.9169945097580765,-0.003107130527496338,7.42741855054431,1.9169945097580765,0.033333333333333326,0.1433333333333333,oof_fold_4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,63c206aa75800458197314d5f60504efc0653a174a9aa2f26b31c372d92bce6e
1,0.7633333333333332,-0.0009629997330514535,1.2876236849602307,-0.0014147758483886719,7.218935769859073,1.2876236849602307,0.08666666666666666,0.14999999999999994,oof_fold_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,63c4f3a74c92bda49e8be261dc37af9b9c1e0ee3b4bbf60ea2aee9b313c5e020
3,0.6815999999999998,0.00030385873496221994,1.8353639232487708,-0.0008203983306884766,4.38989695295389,1.8353639232487708,0.2223999999999999,0.09599999999999997,oof_fold_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,63ce8017c6ea5eb371ccecb29d0bc409ddefc91b6bdb9d8a0db5716a26b1982d
4,0.47666666666666657,-0.002367872423178091,2.7411526616864066,-0.0013232231140136719,3.1242977196633817,2.7411526616864066,0.46666666666666656,0.05666666666666666,oof_fold_4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,640553af7637485a83bd2c160da987a7a0d4822d2a73d8a1f5ca0d43158ae8ee
0,0.6399999999999998,-0.003388589873313321,1.4327728681521918,-0.0021642446517944336,3.7877306381137217,1.4327728681521918,0.2943999999999999,0.06559999999999998,oof_fold_0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,64a36634fdca1fede0387c1cf85783a90d77bd00f450f323db9a60559ff81692
0,0.9343999999999998,0.0003122790879492342,0.5577056374633642,-0.00037658214569091797,4.480407404542461,0.5577056374633642,0.02879999999999999,0.036799999999999986,oof_fold_0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,6545112f375c040a63e8234d3bce2bb194a598b0fd6a3f0f53489cad961d3a2f
4,0.9166666666666665,0.00029946552487167033,0.3973622131715402,-0.00029402971267700195,8.298416567475883,0.3973622131715402,0.033333333333333326,0.04999999999999999,oof_fold_4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,657fd10f819cc3287b7324bf8365d8b6c344e665317d72623911eb0624f2e9a3
1,0.6239999999999999,-0.007276422889398722,3.0726140241951754,-0.0023227930068969727,7.2391879799516445,3.0726140241951754,0.3135999999999998,0.062399999999999976,oof_fold_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,65954cd460d901af038d9da18e0f05b5e25e730d7581f8f7c37369a1f392e0c3
0,0.9533333333333331,0.00042086028641935834,0.6502719071578298,7.3909759521484375e-06,6.0893824327233546,0.6502719071578298,0.0,0.04666666666666666,oof_fold_0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,65d267b0a080dd5029ce4454acb6e113656114e4f880825a91805fe6c09445f0
2,0.25333333333333324,-0.0005793741330590921,2.0559708235196723,-9.912252426147461e-05,2.6523987955689847,2.0559708235196723,0.5499999999999999,0.1966666666666666,oof_fold_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,664957188cd419e5c1715c3f4576480b24ad104b1412d952c20a8e36f158f0ef
1,0.9359999999999997,-0.0014582794012579447,0.803678822577865,-0.000915229320526123,5.460870686186013,0.803678822577865,0.012799999999999995,0.05119999999999998,oof_fold_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,664eaaf3ab514b305ad399bdb672846985edab4d013e60ff7cee05bc97f504c5
3,0.9343999999999998,0.00028797861838053595,0.15310008757136728,-0.00022405385971069336,2.1960351103016507,0.15310008757136728,0.06559999999999998,0.0,oof_fold_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,6691c3680844281ed6acfb71e35d3b47909dc779ba1c27adf4314845baa0d1f9
3,0.8559999999999998,-0.008636618264353697,2.2029022595870273,-0.01136159896850586,4.0955186249087205,2.2029022595870273,0.12799999999999995,0.015999999999999993,oof_fold_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,67158f53227e8cbf1866dd620da410160bdbaabe55444bb906e564b3a96aa67a
3,0.45333333333333325,-0.0020308703788163656,1.5361395877958017,-0.001176595687866211,4.476870016543195,1.5361395877958017,0.28999999999999987,0.25666666666666665,oof_fold_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,679cd08133ad96a6033ea5cae71b65edbbe47dd35e1949331f730679e86fd3cc
1,0.4351999999999998,-0.001272668936677898,3.1052838761507218,-0.0007511377334594727,6.563362759352017,3.1052838761507218,0.47039999999999976,0.09439999999999996,oof_fold_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,68947890e38fddfc7696ac7cdd69c2951ee69e4439c5613dfc8ef9ec63cf9f34
0,0.7499999999999999,-0.0015551415535224398,3.526240135704903,8.96453857421875e-05,7.209393430022317,3.526240135704903,0.11333333333333331,0.1366666666666666,oof_fold_0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,68e87be69ba379790c34aedd396a8ad20aa26bbee6bcd37dee5c2845fa1fe8b2
1,0.5833333333333333,-0.00183853214593455,2.4313745083876057,-0.0007579922676086426,7.486848081567473,2.4313745083876057,0.22999999999999995,0.18666666666666665,oof_fold_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,690978c6a759003e03d8c02339bffdd94c46dfa1a9dddec669d8168c36f02013
3,0.9299999999999999,-0.0001227089722114587,0.165469018566192,-8.07046890258789e-05,3.197908978987158,0.165469018566192,0.05333333333333332,0.016666666666666663,oof_fold_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,69133263c5b847963effe867a21c7ff0d4d344fe35ca4b1929eaf1f00150543a
2,0.4999999999999999,-0.0006053800169585582,0.5800010471004384,-0.00014322996139526367,4.7879235873353,0.5800010471004384,0.43666666666666654,0.06333333333333331,oof_fold_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,692e688d2ec2713843211197ae77097dfa2997d5dff798c8308cebd598489628
1,0.7633333333333332,1.636053038509992e-05,0.5253779811836097,-0.0004265904426574707,4.267907378775341,0.5253779811836097,0.13666666666666663,0.09999999999999998,oof_fold_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,694f327ac14d503888aae0ca3522e9cf3ea1e7259d234523b9f886e4bc53bd2c
3,0.9087999999999998,0.00029680805068540636,0.7380883946146071,-0.0011037588119506836,6.189169103559934,0.7380883946146071,0.030399999999999986,0.06079999999999997,oof_fold_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,69dcb2981c18d4291b1027876a572f826bb5d4d944c9e6955647e73437353fc1
4,0.48319999999999985,-0.004846796778243151,3.1922166574382658,-5.1021575927734375e-05,5.461846871362511,3.1922166574382658,0.009599999999999997,0.5071999999999999,oof_fold_4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,69ee017adba07763efca08a723fbee0ed03170968791c1a65fbeb2ca201aa34a
4,0.31679999999999986,-0.0030946924887442426,0.5914207131301445,0.002964794635772705,0.6442032126239781,0.5914207131301445,0.4911999999999998,0.19199999999999992,oof_fold_4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,69f6b5e555efe19ed9ccbcba3b8b715ce9b826fa651525e1a49baf149d8cd68f
1,0.2766666666666666,-0.002538789966967873,2.9605196580392175,-0.0004941225051879883,3.3124091840482706,2.9605196580392175,0.07333333333333332,0.6499999999999999,oof_fold_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,6a0937ce574d7eb400c81395b9d961ad423ff8a58e7c7c6c112da93d0b62fdde
3,0.7666666666666664,-0.000541623248593371,0.7529206590912736,-0.002162754535675049,8.40943801819557,0.7529206590912736,0.05666666666666666,0.17666666666666664,oof_fold_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,6afdfbb43c08084f80fb169f25df777a7cf0684e6b8a47d35989c50a17b66ea3
4,0.8863999999999997,0.00024386279816390012,1.7207352545306875,-0.0013238191604614258,5.118517594393168,1.7207352545306875,0.07679999999999998,0.036799999999999986,oof_fold_4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,6b18e8446a01367345755082cf0d3dd0608b08643ed8339f340446791e48c8f4
2,0.46079999999999977,-0.009536913495857152,4.181072842081836,-0.005712747573852539,5.9980387478199475,4.181072842081836,0.41919999999999985,0.11999999999999995,oof_fold_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,6b44b628bc71d9af19d367b61f4d64fdcde72d2c8b417374b16712658e235c84
0,0.6847999999999997,-0.002315501659795701,0.5808076000381135,-0.002760946750640869,2.566301438727372,0.5808076000381135,0.17599999999999993,0.13919999999999996,oof_fold_0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,6b56cd305b0e362d83976ce40791174f90851a06bd6aff0510889f0ea776bf1e
0,0.8591999999999999,-0.0005511202331477155,1.0360652129354548,-0.0014395713806152344,4.260942820948628,1.0360652129354548,0.14079999999999995,0.0,oof_fold_0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,6bfb39d73d0c063e8172745c9dd52147a504c66c976c60433f705b94bd253476
3,0.3087999999999999,-0.017996522873686624,5.504494217565764,-0.0017099976539611816,3.3966383477567312,5.504494217565764,0.6879999999999998,0.003199999999999999,oof_fold_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,6c31572b814625c82ed3baa121162911c0f6535b4fff12eed51c8d0ae5469d6d
4,0.5759999999999998,-0.009261328263487667,3.2125302726094986,-0.008620142936706543,6.1688367213253485,3.2125302726094986,0.3231999999999998,0.10079999999999996,oof_fold_4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,6cd520ddfceb5e6c9cf66678811e589aa4afcede7aca1ad8e8fea693ba9188ee
2,0.6751999999999997,-0.001966336161687892,1.3804025158290045,-0.005103051662445068,3.625891096714007,1.3804025158290045,0.18399999999999989,0.14079999999999995,oof_fold_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,6ce45488f2b8652f281c9d105f8c541e4d019974c4353f535e5088df35484734
1,0.7966666666666665,-0.0002247571157626124,2.1488751687696634,-0.0011636018753051758,5.75987424306237,2.1488751687696634,0.06999999999999999,0.1333333333333333,oof_fold_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,6d01f23dbf79c16cb808fa1e46b62961903efe0625690f71c4e44f8360a2a47e
2,0.5399999999999999,-0.00047857704530808096,0.9714948532047458,-0.0005131363868713379,7.311692938964853,0.9714948532047458,0.12999999999999998,0.32999999999999996,oof_fold_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,6d03f8169fc54abad2bf8f10446c1ef6e7721da7fc70480a12ba31b034d77cf5
