variant,name,low_haze_pixels,false_strong_pixels,false_strong_rate
d1_dual,681_0.66_0.67.png,159,0,0.0
d1_dual,683_0.9_1.98.png,41,0,0.0
d1_dual,686_0.62_0.82.png,382,0,0.0
d1_dual,687_0.89_1.42.png,129,0,0.0
d1_dual,68_0.75_1.58.png,49,0,0.0
d1_dual,692_0.69_1.32.png,29,0,0.0
d1_dual,693_0.92_1.29.png,59,0,0.0
d1_dual,695_0.53_0.7.png,198,0,0.0
d1_dual,69_0.76_0.64.png,63,0,0.0
d1_dual,706_0.58_1.34.png,8,0,0.0
d1_dual,714_0.84_0.79.png,810,0,0.0
d1_dual,715_0.73_0.85.png,493,0,0.0
d1_dual,718_0.91_1.21.png,27,0,0.0
d1_dual,719_0.61_0.7.png,568,0,0.0
d1_dual,720_0.62_1.27.png,40,0,0.0
d1_dual,728_0.58_1.55.png,431,0,0.0
d1_dual,72_0.7_1.07.png,94,0,0.0
d1_dual,731_0.85_1.53.png,3,0,0.0
d1_dual,735_0.5_1.46.png,463,0,0.0
d1_dual,743_0.75_1.36.png,3,0,0.0
d1_dual,744_0.9_0.99.png,0,0,nan
d1_dual,746_0.64_0.98.png,460,0,0.0
d1_dual,748_0.79_0.91.png,324,0,0.0
d1_dual,751_0.7_1.66.png,0,0,nan
d1_dual,752_0.78_0.7.png,279,0,0.0
d1_dual,755_0.86_0.67.png,842,0,0.0
d1_dual,756_0.9_1.88.png,26,0,0.0
d1_dual,778_0.99_1.06.png,1,0,0.0
d1_dual,781_0.51_1.6.png,35,0,0.0
d1_dual,785_0.71_1.08.png,430,0,0.0
d1_dual,787_0.88_0.71.png,54,0,0.0
d1_dual,791_0.89_1.37.png,79,0,0.0
d1_dual,793_0.71_0.66.png,881,0,0.0
d1_dual,799_0.65_0.7.png,1479,0,0.0
d1_dual,79_0.62_1.54.png,0,0,nan
d1_dual,7_0.89_0.6.png,75,0,0.0
d1_dual,805_0.75_1.2.png,199,0,0.0
d1_dual,80_0.99_1.95.png,0,0,nan
d1_dual,810_0.78_1.52.png,158,0,0.0
d1_dual,812_0.59_0.82.png,279,0,0.0
d1_dual,814_0.63_1.29.png,189,0,0.0
d1_dual,819_0.5_1.85.png,114,0,0.0
d1_dual,826_0.81_1.2.png,0,0,nan
d1_dual,83_0.64_1.88.png,156,0,0.0
d1_dual,844_0.99_1.22.png,567,0,0.0
d1_dual,849_0.55_0.6.png,2760,0,0.0
d1_dual,85_1.0_1.41.png,185,0,0.0
d1_dual,860_0.73_1.11.png,125,0,0.0
d1_dual,862_0.69_1.5.png,111,0,0.0
d1_dual,872_0.51_0.78.png,201,0,0.0
d1_dual,875_0.87_1.74.png,2,0,0.0
d1_dual,881_0.6_1.13.png,23,0,0.0
d1_dual,882_0.95_1.36.png,11,0,0.0
d1_dual,886_0.89_0.98.png,479,0,0.0
d1_dual,88_0.98_1.99.png,72,0,0.0
d1_dual,899_0.93_1.74.png,145,0,0.0
d1_dual,900_0.91_0.72.png,496,0,0.0
d1_dual,903_0.81_0.73.png,346,0,0.0
d1_dual,921_0.67_1.07.png,14,0,0.0
d1_dual,922_0.74_0.99.png,25,0,0.0
d1_dual,923_0.59_1.48.png,13,0,0.0
d1_dual,928_0.52_1.15.png,295,0,0.0
d1_dual,92_0.7_0.93.png,106,0,0.0
d1_dual,940_0.91_1.03.png,280,0,0.0
d1_dual,944_0.59_1.51.png,799,0,0.0
d1_dual,94_0.62_1.46.png,84,0,0.0
d1_dual,952_0.74_0.72.png,807,0,0.0
d1_dual,953_0.95_0.84.png,86,0,0.0
d1_dual,955_0.94_0.9.png,82,0,0.0
d1_dual,956_0.55_1.4.png,13,0,0.0
d1_dual,95_0.85_1.33.png,217,0,0.0
d1_dual,965_0.67_1.91.png,10,0,0.0
d1_dual,975_0.8_1.05.png,36,0,0.0
d1_dual,979_0.96_0.5.png,371,0,0.0
d1_dual,984_0.67_1.7.png,15,0,0.0
d1_dual,985_0.85_0.52.png,443,0,0.0
d1_dual,987_0.56_1.81.png,33,0,0.0
d1_dual,98_0.97_1.56.png,109,0,0.0
d1_dual,993_0.96_1.77.png,31,0,0.0
d1_dual,996_0.93_0.78.png,660,0,0.0
d1_dual,999_0.77_1.81.png,0,0,nan
d1_dual,99_0.79_1.39.png,108,0,0.0
d1_dual,9_0.71_0.66.png,227,0,0.0
d5_shuffled_dual,1002_0.73_1.47.png,76,0,0.0
d5_shuffled_dual,1007_0.68_1.25.png,39,0,0.0
d5_shuffled_dual,1012_0.85_1.28.png,0,0,nan
d5_shuffled_dual,1016_0.8_1.72.png,127,0,0.0
d5_shuffled_dual,1022_0.66_1.05.png,916,0,0.0
d5_shuffled_dual,1023_0.5_1.87.png,277,0,0.0
d5_shuffled_dual,1029_0.71_0.56.png,680,0,0.0
d5_shuffled_dual,103_0.75_1.59.png,0,0,nan
d5_shuffled_dual,1042_0.91_0.56.png,283,0,0.0
d5_shuffled_dual,1045_0.58_1.58.png,3,0,0.0
d5_shuffled_dual,1060_0.94_1.09.png,1111,0,0.0
d5_shuffled_dual,1064_0.54_0.97.png,103,0,0.0
d5_shuffled_dual,1072_0.58_0.58.png,317,0,0.0
d5_shuffled_dual,1073_0.51_0.98.png,374,0,0.0
d5_shuffled_dual,1075_0.76_1.99.png,14,0,0.0
d5_shuffled_dual,1080_0.59_1.22.png,39,0,0.0
d5_shuffled_dual,1083_0.67_0.81.png,2,0,0.0
d5_shuffled_dual,1090_0.54_0.58.png,368,0,0.0
d5_shuffled_dual,1096_0.72_0.86.png,38,0,0.0
d5_shuffled_dual,1098_0.8_0.51.png,860,0,0.0
d5_shuffled_dual,1099_0.54_1.76.png,116,0,0.0
d5_shuffled_dual,1102_0.65_0.94.png,31,0,0.0
d5_shuffled_dual,110_0.55_1.08.png,0,0,nan
d5_shuffled_dual,1113_0.9_0.52.png,716,0,0.0
d5_shuffled_dual,1122_0.94_0.53.png,574,0,0.0
d5_shuffled_dual,1124_0.74_1.17.png,121,0,0.0
d5_shuffled_dual,1134_0.69_1.2.png,1,0,0.0
d5_shuffled_dual,1140_0.67_1.42.png,183,0,0.0
d5_shuffled_dual,1143_0.73_1.33.png,45,0,0.0
d5_shuffled_dual,1145_0.9_1.2.png,205,0,0.0
d5_shuffled_dual,1146_0.89_0.87.png,371,0,0.0
d5_shuffled_dual,114_0.75_1.45.png,28,0,0.0
d5_shuffled_dual,1150_0.8_1.27.png,7,0,0.0
d5_shuffled_dual,1155_0.63_1.27.png,642,0,0.0
d5_shuffled_dual,1162_0.65_1.7.png,1,0,0.0
d5_shuffled_dual,1164_0.79_1.96.png,0,0,nan
d5_shuffled_dual,1168_0.56_0.69.png,682,0,0.0
d5_shuffled_dual,116_0.64_1.08.png,313,0,0.0
d5_shuffled_dual,1170_0.71_1.78.png,281,0,0.0
d5_shuffled_dual,1179_0.56_1.96.png,27,0,0.0
d5_shuffled_dual,1187_0.82_1.57.png,6,0,0.0
d5_shuffled_dual,119_0.6_1.7.png,98,0,0.0
d5_shuffled_dual,1200_0.97_0.52.png,93,0,0.0
d5_shuffled_dual,1205_0.78_1.01.png,22,0,0.0
d5_shuffled_dual,1208_0.63_0.83.png,288,0,0.0
d5_shuffled_dual,1211_0.88_1.93.png,22,0,0.0
d5_shuffled_dual,1231_0.98_1.26.png,221,0,0.0
d5_shuffled_dual,123_0.94_1.22.png,45,0,0.0
d5_shuffled_dual,1240_0.64_0.5.png,1435,0,0.0
d5_shuffled_dual,1246_0.62_2.0.png,66,0,0.0
d5_shuffled_dual,1250_0.57_0.61.png,13,0,0.0
d5_shuffled_dual,1254_0.97_1.31.png,11,0,0.0
d5_shuffled_dual,1263_0.9_1.41.png,300,0,0.0
d5_shuffled_dual,1266_0.96_1.34.png,27,0,0.0
d5_shuffled_dual,126_0.75_1.47.png,345,0,0.0
d5_shuffled_dual,1271_0.65_1.66.png,83,0,0.0
d5_shuffled_dual,1281_0.89_0.85.png,417,0,0.0
d5_shuffled_dual,1282_0.62_0.6.png,428,0,0.0
d5_shuffled_dual,1292_0.66_1.45.png,297,0,0.0
d5_shuffled_dual,1297_0.99_0.69.png,730,0,0.0
d5_shuffled_dual,129_0.95_1.3.png,72,0,0.0
d5_shuffled_dual,1305_1.0_1.54.png,23,0,0.0
d5_shuffled_dual,1306_0.6_0.6.png,502,0,0.0
d5_shuffled_dual,1308_0.84_1.04.png,198,0,0.0
d5_shuffled_dual,1322_0.64_1.06.png,378,0,0.0
d5_shuffled_dual,1323_0.89_0.88.png,355,0,0.0
d5_shuffled_dual,1324_0.55_1.43.png,388,0,0.0
d5_shuffled_dual,1326_0.77_0.97.png,364,0,0.0
d5_shuffled_dual,1341_0.94_0.51.png,282,0,0.0
d5_shuffled_dual,1347_0.75_1.79.png,50,0,0.0
d5_shuffled_dual,136_0.6_1.01.png,327,0,0.0
d5_shuffled_dual,1376_0.65_1.6.png,13,0,0.0
d5_shuffled_dual,1377_0.5_0.79.png,676,0,0.0
d5_shuffled_dual,1380_0.67_1.78.png,121,0,0.0
d5_shuffled_dual,1386_0.99_1.78.png,6,0,0.0
d5_shuffled_dual,1397_0.94_0.79.png,397,0,0.0
d5_shuffled_dual,139_0.87_1.52.png,202,0,0.0
d5_shuffled_dual,1403_0.73_1.26.png,0,0,nan
d5_shuffled_dual,1407_0.6_1.92.png,0,0,nan
d5_shuffled_dual,1410_0.76_1.08.png,575,0,0.0
d5_shuffled_dual,141_0.71_1.48.png,38,0,0.0
d5_shuffled_dual,1425_0.84_1.75.png,4,0,0.0
d5_shuffled_dual,1432_0.91_1.29.png,414,0,0.0
d5_shuffled_dual,1433_0.9_1.85.png,23,0,0.0
d5_shuffled_dual,1435_0.87_0.57.png,546,0,0.0
d5_shuffled_dual,1436_0.66_1.76.png,5,0,0.0
d5_shuffled_dual,1440_0.65_1.26.png,31,0,0.0
d5_shuffled_dual,1442_0.62_0.81.png,292,0,0.0
d5_shuffled_dual,1443_0.76_1.22.png,183,0,0.0
d5_shuffled_dual,1446_0.85_0.59.png,421,0,0.0
d5_shuffled_dual,1449_0.94_0.78.png,173,0,0.0
d5_shuffled_dual,1452_0.81_1.88.png,225,0,0.0
d5_shuffled_dual,1454_0.62_1.48.png,119,0,0.0
d5_shuffled_dual,1456_0.66_1.83.png,105,0,0.0
d5_shuffled_dual,1457_0.88_0.58.png,518,0,0.0
d5_shuffled_dual,145_0.5_1.08.png,405,0,0.0
d5_shuffled_dual,1461_0.59_0.54.png,232,0,0.0
d5_shuffled_dual,1464_0.64_1.56.png,209,0,0.0
d5_shuffled_dual,1470_0.63_1.26.png,43,0,0.0
d5_shuffled_dual,1471_0.82_1.95.png,20,0,0.0
d5_shuffled_dual,1474_0.92_0.89.png,146,0,0.0
d5_shuffled_dual,1481_0.7_0.89.png,487,0,0.0
d5_shuffled_dual,1482_0.59_1.05.png,285,0,0.0
d5_shuffled_dual,1485_0.6_1.5.png,272,0,0.0
d5_shuffled_dual,1493_0.84_0.8.png,41,0,0.0
d5_shuffled_dual,1497_0.99_1.09.png,0,0,nan
d5_shuffled_dual,1500_0.87_1.88.png,0,0,nan
d5_shuffled_dual,1511_0.63_1.09.png,1158,0,0.0
d5_shuffled_dual,1512_0.89_1.11.png,322,0,0.0
d5_shuffled_dual,1517_0.72_1.25.png,2333,0,0.0
d5_shuffled_dual,1518_0.62_1.44.png,2018,0,0.0
d5_shuffled_dual,1528_0.91_1.9.png,185,0,0.0
d5_shuffled_dual,152_0.8_1.99.png,8,0,0.0
d5_shuffled_dual,1531_0.52_1.01.png,1569,0,0.0
d5_shuffled_dual,1537_0.52_1.24.png,616,0,0.0
d5_shuffled_dual,1538_0.61_0.54.png,2175,0,0.0
d5_shuffled_dual,1539_0.58_0.79.png,1502,0,0.0
d5_shuffled_dual,1543_0.92_1.98.png,873,0,0.0
d5_shuffled_dual,1544_0.87_1.52.png,1333,0,0.0
d5_shuffled_dual,1547_0.77_1.84.png,222,0,0.0
d5_shuffled_dual,1548_0.85_1.55.png,254,0,0.0
d5_shuffled_dual,1549_0.91_1.37.png,1086,0,0.0
d5_shuffled_dual,154_0.97_0.91.png,0,0,nan
d5_shuffled_dual,1568_0.8_1.8.png,317,0,0.0
d5_shuffled_dual,1573_0.61_1.06.png,2341,0,0.0
d5_shuffled_dual,1575_0.51_1.39.png,919,0,0.0
d5_shuffled_dual,1578_0.57_1.99.png,169,0,0.0
d5_shuffled_dual,1580_0.7_1.59.png,280,0,0.0
d5_shuffled_dual,1586_0.74_1.29.png,356,0,0.0
d5_shuffled_dual,158_0.56_1.42.png,0,0,nan
d5_shuffled_dual,1592_0.54_1.46.png,1433,0,0.0
d5_shuffled_dual,1599_0.71_1.3.png,377,0,0.0
d5_shuffled_dual,1602_0.92_0.57.png,1378,0,0.0
d5_shuffled_dual,1605_1.0_1.37.png,404,0,0.0
d5_shuffled_dual,1612_0.77_1.4.png,613,0,0.0
d5_shuffled_dual,161_0.83_1.56.png,0,0,nan
d5_shuffled_dual,1621_0.5_0.72.png,1730,0,0.0
d5_shuffled_dual,162_0.75_0.98.png,0,0,nan
d5_shuffled_dual,1631_0.92_1.27.png,129,0,0.0
d5_shuffled_dual,1635_0.64_0.55.png,2358,0,0.0
d5_shuffled_dual,1636_0.96_1.23.png,856,0,0.0
d5_shuffled_dual,1647_0.89_1.55.png,41,0,0.0
d5_shuffled_dual,1648_0.89_1.41.png,37,0,0.0
d5_shuffled_dual,1657_0.68_1.28.png,251,0,0.0
d5_shuffled_dual,1663_0.92_1.8.png,233,0,0.0
d5_shuffled_dual,1664_0.8_2.0.png,182,0,0.0
d5_shuffled_dual,1666_0.85_0.59.png,2059,0,0.0
d5_shuffled_dual,1685_0.79_1.99.png,604,0,0.0
d5_shuffled_dual,1686_0.51_0.6.png,2004,0,0.0
d5_shuffled_dual,1687_0.83_1.61.png,783,0,0.0
d5_shuffled_dual,1689_0.74_0.54.png,2569,0,0.0
d5_shuffled_dual,1691_0.77_1.92.png,481,0,0.0
d5_shuffled_dual,1696_0.74_1.51.png,2052,0,0.0
d5_shuffled_dual,1701_0.55_0.71.png,1981,0,0.0
d5_shuffled_dual,1705_0.66_1.4.png,210,0,0.0
d5_shuffled_dual,1712_0.9_0.74.png,1622,0,0.0
d5_shuffled_dual,1718_0.92_1.01.png,502,0,0.0
d5_shuffled_dual,1722_0.85_1.51.png,180,0,0.0
d5_shuffled_dual,1726_0.54_0.7.png,955,0,0.0
d5_shuffled_dual,1730_0.81_1.53.png,1388,0,0.0
d5_shuffled_dual,1733_0.57_1.6.png,530,0,0.0
d5_shuffled_dual,173_0.88_1.45.png,135,0,0.0
d5_shuffled_dual,1756_0.77_1.19.png,629,0,0.0
d5_shuffled_dual,1761_0.99_0.94.png,212,0,0.0
d5_shuffled_dual,1763_0.58_1.25.png,87,0,0.0
d5_shuffled_dual,1765_0.51_1.47.png,433,0,0.0
d5_shuffled_dual,1773_0.58_1.45.png,1366,0,0.0
d5_shuffled_dual,1784_0.94_1.15.png,799,0,0.0
d5_shuffled_dual,1795_0.99_1.84.png,5,0,0.0
d5_shuffled_dual,1796_0.93_0.58.png,156,0,0.0
d5_shuffled_dual,17_0.55_1.91.png,119,0,0.0
d5_shuffled_dual,1801_0.99_0.78.png,1861,0,0.0
d5_shuffled_dual,1803_0.99_1.79.png,973,0,0.0
d5_shuffled_dual,1814_0.55_0.54.png,3067,0,0.0
d5_shuffled_dual,1817_0.81_2.0.png,30,0,0.0
d5_shuffled_dual,1822_0.51_1.51.png,1053,0,0.0
d5_shuffled_dual,1835_0.61_1.23.png,1384,0,0.0
d5_shuffled_dual,183_0.77_0.99.png,281,0,0.0
d5_shuffled_dual,1841_0.64_1.79.png,564,0,0.0
d5_shuffled_dual,1844_0.91_1.28.png,1184,0,0.0
d5_shuffled_dual,1851_0.7_1.14.png,866,0,0.0
d5_shuffled_dual,1854_0.94_1.49.png,325,0,0.0
d5_shuffled_dual,1859_0.73_1.32.png,69,0,0.0
d5_shuffled_dual,1860_0.77_1.07.png,136,0,0.0
d5_shuffled_dual,1862_0.82_1.52.png,458,0,0.0
d5_shuffled_dual,1867_0.67_1.54.png,584,0,0.0
d5_shuffled_dual,1875_0.95_0.91.png,785,0,0.0
d5_shuffled_dual,1876_0.97_1.69.png,553,0,0.0
d5_shuffled_dual,1884_0.78_0.61.png,2342,0,0.0
d5_shuffled_dual,1885_0.54_0.83.png,2774,0,0.0
d5_shuffled_dual,1892_0.85_0.58.png,2507,0,0.0
d5_shuffled_dual,1895_0.9_1.62.png,206,0,0.0
d5_shuffled_dual,1898_0.84_0.98.png,1809,0,0.0
d5_shuffled_dual,1911_0.96_1.13.png,319,0,0.0
d5_shuffled_dual,1912_1.0_0.84.png,589,0,0.0
d5_shuffled_dual,1914_0.81_0.98.png,2877,0,0.0
d5_shuffled_dual,1917_0.96_1.37.png,119,0,0.0
d5_shuffled_dual,1919_0.59_0.94.png,1833,0,0.0
d5_shuffled_dual,1920_0.99_1.69.png,80,0,0.0
d5_shuffled_dual,1923_0.81_1.81.png,513,0,0.0
d5_shuffled_dual,1936_0.52_1.67.png,142,0,0.0
d5_shuffled_dual,1937_0.79_0.84.png,375,0,0.0
d5_shuffled_dual,1939_0.93_1.32.png,210,0,0.0
d5_shuffled_dual,1942_0.89_0.67.png,2145,0,0.0
d5_shuffled_dual,1952_0.78_0.75.png,456,0,0.0
d5_shuffled_dual,1956_0.99_1.4.png,583,0,0.0
d5_shuffled_dual,1966_0.52_1.48.png,705,0,0.0
d5_shuffled_dual,196_0.8_0.88.png,121,0,0.0
d5_shuffled_dual,1979_0.6_0.93.png,1285,0,0.0
d5_shuffled_dual,1982_0.99_1.89.png,230,0,0.0
d5_shuffled_dual,1985_0.57_1.93.png,747,0,0.0
d5_shuffled_dual,1988_0.94_1.22.png,409,0,0.0
d5_shuffled_dual,2000_0.86_0.62.png,1292,0,0.0
d5_shuffled_dual,2003_0.64_1.33.png,2274,0,0.0
d5_shuffled_dual,2007_0.61_1.26.png,65,0,0.0
d5_shuffled_dual,2013_1.0_1.78.png,362,0,0.0
d5_shuffled_dual,2024_0.99_1.36.png,463,0,0.0
d5_shuffled_dual,2026_0.99_1.41.png,173,0,0.0
d5_shuffled_dual,2027_0.69_0.59.png,968,0,0.0
d5_shuffled_dual,2028_0.98_1.27.png,225,0,0.0
d5_shuffled_dual,2033_0.61_0.56.png,3198,0,0.0
d5_shuffled_dual,2043_0.97_0.54.png,928,0,0.0
d5_shuffled_dual,2050_0.8_1.8.png,336,0,0.0
d5_shuffled_dual,2051_0.92_0.92.png,507,0,0.0
d5_shuffled_dual,2057_0.86_0.85.png,1064,0,0.0
d5_shuffled_dual,2061_0.79_1.72.png,374,0,0.0
d5_shuffled_dual,2063_0.76_1.8.png,345,0,0.0
d5_shuffled_dual,2069_0.7_1.18.png,966,0,0.0
d5_shuffled_dual,2070_0.86_0.78.png,1312,0,0.0
d5_shuffled_dual,2071_0.63_1.21.png,1207,0,0.0
d5_shuffled_dual,2072_0.87_1.18.png,653,0,0.0
d5_shuffled_dual,2073_0.87_1.93.png,380,0,0.0
d5_shuffled_dual,2074_0.71_0.74.png,1213,0,0.0
d5_shuffled_dual,2076_0.85_1.77.png,395,0,0.0
d5_shuffled_dual,2079_0.62_1.17.png,384,0,0.0
d5_shuffled_dual,2080_0.53_1.58.png,539,0,0.0
d5_shuffled_dual,2087_0.72_1.14.png,993,0,0.0
d5_shuffled_dual,2094_0.56_1.05.png,93,0,0.0
d5_shuffled_dual,2096_0.77_1.76.png,126,0,0.0
d5_shuffled_dual,2109_0.56_1.42.png,1289,0,0.0
d5_shuffled_dual,2111_0.68_1.03.png,1612,0,0.0
d5_shuffled_dual,2114_0.9_1.51.png,867,0,0.0
d5_shuffled_dual,2115_0.75_1.52.png,1073,0,0.0
d5_shuffled_dual,2119_0.54_1.47.png,893,0,0.0
d5_shuffled_dual,2121_0.73_0.63.png,3014,0,0.0
d5_shuffled_dual,2123_0.66_0.89.png,2504,0,0.0
d5_shuffled_dual,2126_0.75_0.91.png,1244,0,0.0
d5_shuffled_dual,212_0.71_1.94.png,0,0,nan
d5_shuffled_dual,2132_0.76_1.7.png,694,0,0.0
d5_shuffled_dual,2135_0.51_1.0.png,1314,0,0.0
d5_shuffled_dual,2140_0.55_0.94.png,1065,0,0.0
d5_shuffled_dual,2141_0.55_0.57.png,1632,0,0.0
d5_shuffled_dual,2144_0.54_1.03.png,961,0,0.0
d5_shuffled_dual,2145_0.59_1.25.png,1256,0,0.0
d5_shuffled_dual,2150_0.89_1.44.png,503,0,0.0
d5_shuffled_dual,2151_0.78_0.51.png,1894,0,0.0
d5_shuffled_dual,2156_0.71_1.75.png,596,0,0.0
d5_shuffled_dual,215_0.58_0.63.png,328,0,0.0
d5_shuffled_dual,2163_0.52_1.35.png,152,0,0.0
d5_shuffled_dual,2176_0.54_1.82.png,52,0,0.0
d5_shuffled_dual,2179_0.63_0.92.png,459,0,0.0
d5_shuffled_dual,217_0.79_0.54.png,242,0,0.0
d5_shuffled_dual,2190_0.51_0.51.png,1844,0,0.0
d5_shuffled_dual,2195_0.53_1.24.png,1527,0,0.0
d5_shuffled_dual,2204_0.99_1.22.png,599,0,0.0
d5_shuffled_dual,2207_0.53_1.2.png,998,0,0.0
d5_shuffled_dual,220_0.56_1.69.png,51,0,0.0
d5_shuffled_dual,2216_0.58_1.17.png,574,0,0.0
d5_shuffled_dual,2220_0.92_1.02.png,297,0,0.0
d5_shuffled_dual,2231_0.71_0.89.png,956,0,0.0
d5_shuffled_dual,2234_0.76_1.1.png,414,0,0.0
d5_shuffled_dual,2235_0.91_1.78.png,98,0,0.0
d5_shuffled_dual,2244_0.77_1.02.png,1069,0,0.0
d5_shuffled_dual,2247_0.9_1.37.png,500,0,0.0
d5_shuffled_dual,2250_0.67_1.7.png,223,0,0.0
d5_shuffled_dual,2259_0.79_0.9.png,1464,0,0.0
d5_shuffled_dual,2262_0.79_1.73.png,94,0,0.0
d5_shuffled_dual,2264_0.66_1.54.png,124,0,0.0
d5_shuffled_dual,2265_0.72_1.34.png,476,0,0.0
d5_shuffled_dual,2269_0.52_1.13.png,308,0,0.0
d5_shuffled_dual,226_0.56_0.7.png,965,0,0.0
d5_shuffled_dual,2271_0.6_1.89.png,141,0,0.0
d5_shuffled_dual,2277_0.69_0.53.png,2936,0,0.0
d5_shuffled_dual,2279_0.82_0.88.png,1557,0,0.0
d5_shuffled_dual,2282_0.93_1.05.png,1261,0,0.0
d5_shuffled_dual,2283_0.58_1.18.png,1370,0,0.0
d5_shuffled_dual,228_0.81_0.73.png,1079,0,0.0
d5_shuffled_dual,2290_0.92_1.28.png,262,0,0.0
d5_shuffled_dual,2292_0.82_1.71.png,196,0,0.0
d5_shuffled_dual,2294_1.0_1.16.png,289,0,0.0
d5_shuffled_dual,2298_0.55_1.86.png,777,0,0.0
d5_shuffled_dual,229_0.93_1.79.png,2,0,0.0
d5_shuffled_dual,2305_0.57_1.54.png,703,0,0.0
d5_shuffled_dual,2307_0.75_1.96.png,382,0,0.0
d5_shuffled_dual,2310_0.9_1.71.png,212,0,0.0
d5_shuffled_dual,2317_0.62_1.27.png,457,0,0.0
d5_shuffled_dual,2319_0.9_0.55.png,1112,0,0.0
d5_shuffled_dual,2325_0.93_1.76.png,807,0,0.0
d5_shuffled_dual,2334_0.56_0.79.png,1362,0,0.0
d5_shuffled_dual,2338_0.62_1.42.png,65,0,0.0
d5_shuffled_dual,2345_0.9_0.78.png,1056,0,0.0
d5_shuffled_dual,2365_0.53_0.5.png,2399,0,0.0
d5_shuffled_dual,236_0.67_1.6.png,43,0,0.0
d5_shuffled_dual,2379_0.79_1.37.png,1052,0,0.0
d5_shuffled_dual,2382_0.63_0.9.png,1710,0,0.0
d5_shuffled_dual,2386_0.97_1.08.png,486,0,0.0
d5_shuffled_dual,238_0.87_1.74.png,16,0,0.0
d5_shuffled_dual,2395_0.78_1.43.png,593,0,0.0
d5_shuffled_dual,23_0.83_1.63.png,0,0,nan
d5_shuffled_dual,2402_0.8_0.8.png,1800,0,0.0
d5_shuffled_dual,2408_0.55_1.94.png,1441,0,0.0
d5_shuffled_dual,2409_0.55_1.95.png,730,0,0.0
d5_shuffled_dual,2410_0.57_1.09.png,1075,0,0.0
d5_shuffled_dual,2411_0.81_0.52.png,2286,0,0.0
d5_shuffled_dual,2415_0.55_1.63.png,205,0,0.0
d5_shuffled_dual,2420_0.95_0.63.png,864,0,0.0
d5_shuffled_dual,2432_0.94_1.56.png,1096,0,0.0
d5_shuffled_dual,2437_0.64_0.7.png,2403,0,0.0
d5_shuffled_dual,2441_0.74_1.28.png,517,0,0.0
d5_shuffled_dual,2450_0.51_0.64.png,1216,0,0.0
d5_shuffled_dual,2453_0.54_1.83.png,53,0,0.0
d5_shuffled_dual,2454_0.81_1.92.png,67,0,0.0
d5_shuffled_dual,2458_0.78_1.02.png,746,0,0.0
d5_shuffled_dual,2463_0.85_1.05.png,1455,0,0.0
d5_shuffled_dual,2467_0.62_0.72.png,1568,0,0.0
d5_shuffled_dual,2474_0.91_0.84.png,1654,0,0.0
d5_shuffled_dual,2475_0.92_1.34.png,886,0,0.0
d5_shuffled_dual,2476_0.67_0.56.png,2958,0,0.0
d5_shuffled_dual,2483_0.82_1.17.png,285,0,0.0
d5_shuffled_dual,2490_0.71_1.73.png,80,0,0.0
d5_shuffled_dual,2491_0.94_1.9.png,108,0,0.0
d5_shuffled_dual,2496_0.61_0.78.png,1270,0,0.0
d5_shuffled_dual,2498_0.54_1.1.png,1046,0,0.0
d5_shuffled_dual,249_0.65_1.99.png,5,0,0.0
d5_shuffled_dual,24_0.53_1.21.png,0,0,nan
d5_shuffled_dual,2517_0.94_1.24.png,955,0,0.0
d5_shuffled_dual,2522_0.78_1.79.png,429,0,0.0
d5_shuffled_dual,2525_0.79_1.85.png,333,0,0.0
d5_shuffled_dual,252_0.98_1.73.png,34,0,0.0
d5_shuffled_dual,2542_0.7_1.52.png,481,0,0.0
d5_shuffled_dual,2550_0.85_1.96.png,508,0,0.0
d5_shuffled_dual,2556_0.89_1.72.png,1268,0,0.0
d5_shuffled_dual,2559_0.81_1.96.png,173,0,0.0
d5_shuffled_dual,2563_0.85_0.62.png,2065,0,0.0
d5_shuffled_dual,2567_0.52_1.05.png,1283,0,0.0
d5_shuffled_dual,2570_0.99_2.0.png,291,0,0.0
d5_shuffled_dual,2572_0.54_1.3.png,1080,0,0.0
d5_shuffled_dual,2574_0.57_1.08.png,1042,0,0.0
d5_shuffled_dual,2581_0.79_1.95.png,161,0,0.0
d5_shuffled_dual,2589_0.62_1.28.png,795,0,0.0
d5_shuffled_dual,2591_0.78_1.58.png,641,0,0.0
d5_shuffled_dual,2596_0.54_1.72.png,1501,0,0.0
d5_shuffled_dual,259_0.87_0.76.png,531,0,0.0
d5_shuffled_dual,25_0.59_1.43.png,254,0,0.0
d5_shuffled_dual,2608_0.68_1.54.png,71,0,0.0
d5_shuffled_dual,2612_0.52_1.14.png,571,0,0.0
d5_shuffled_dual,2614_0.55_0.63.png,1729,0,0.0
d5_shuffled_dual,261_0.54_0.73.png,347,0,0.0
d5_shuffled_dual,2625_0.88_1.86.png,554,0,0.0
d5_shuffled_dual,2626_0.88_1.19.png,1091,0,0.0
d5_shuffled_dual,2628_0.86_1.01.png,1517,0,0.0
d5_shuffled_dual,2632_0.92_1.01.png,456,0,0.0
d5_shuffled_dual,2635_0.98_1.78.png,708,0,0.0
d5_shuffled_dual,2641_0.7_1.91.png,512,0,0.0
d5_shuffled_dual,2646_0.82_1.47.png,854,0,0.0
d5_shuffled_dual,2652_0.85_1.34.png,1860,0,0.0
d5_shuffled_dual,2653_0.5_0.98.png,2753,0,0.0
