image_id,image_name,crop_id,sample_index,table_split,context_contract,teacher_alpha,A0_same_context_psnr,teacher_same_context_psnr,teacher_delta_vs_A0,hardness_bucket,easy_bucket,strong_reference_bucket,strong_reference_cut_psnr,fold_id,eligible,mask_reason,input_sha256,gt_sha256,A0_full_output_sha256,blend_output_sha256,locked_test_touched
230_0.98_1.69,230_0.98_1.69.png,full_image,1454,val_regular,full_image_same_context_a0p5,0.5,36.82231521606445,39.57203674316406,2.7497215270996094,mid,not_easy_top25,not_strong_reference,40.01145362854004,0,True,positive_same_contract_teacher_delta,b21e947bb844535c9515b1a51d2c0e8afeaa69e88bd355b6085a94f8292a2579,111164aa9cbed80691e59593693fedfcad0e6d30c93518a1ffe183f09a4b1b6e,a1bf6584895f50cdc031fb1cc1994b3fec3af48b4d9ad1d095bba6fd0c86f3e8,2151921bbe7c7dd6e28574fc65abe0e7a40519de10897b1aceca3c107bbfeb66,False
2310_0.9_1.71,2310_0.9_1.71.png,full_image,1455,val_regular,full_image_same_context_a0p5,0.5,34.047264099121094,36.49373245239258,2.4464683532714844,mid,not_easy_top25,not_strong_reference,40.01145362854004,1,True,positive_same_contract_teacher_delta,cb413b8de2a1fa9740f0d1a86cbd8ad4193aaf7875f0d5aee05a9ff6592981a4,9a2ba87336654616db907ab901a845747492e1a924220da4b3f1b9f8f193affd,470a35576a2958ae39119e23a93afb9f0cc7f83e868103a462afc7d67efd46ba,e259feb385c7f0bd91e72a692ee356d813f638e79de0607ec5eb4861ca7fdd36,False
2311_0.83_1.77,2311_0.83_1.77.png,full_image,1456,val_regular,full_image_same_context_a0p5,0.5,35.87874984741211,38.268280029296875,2.3895301818847656,mid,not_easy_top25,not_strong_reference,40.01145362854004,2,True,positive_same_contract_teacher_delta,fb533fe261a4883ca0e0d20c28e4c9c4a4afc7abb1139773b3790d98c097cd0d,9a2ba87336654616db907ab901a845747492e1a924220da4b3f1b9f8f193affd,1f4739a73c90baf37b43e736cc31038829d4fa75cc057c75ea353e35b585a484,75f55c9d368bd0637652b16b069e4cc5295cfeadb4d5af49f981634eb9b0948f,False
2313_0.57_0.7,2313_0.57_0.7.png,full_image,1458,val_regular,full_image_same_context_a0p5,0.5,45.1551513671875,45.57063674926758,0.4154853820800781,easy,easy_top25,strong_reference,40.01145362854004,3,True,positive_same_contract_teacher_delta,ce5f2d00376a82266cab1ae9f47843d9093ceb302b875d22f04630ec7844e01a,117a0baf3e82cf3c8a7bf3e16da9b036706d8f95108e8e49aef9e98b944d4277,ea1535d52b9a120dcac5b16893ee0d0f8c6ea44b8c0bf36542053835fd348b25,965f86958408645a19e64d825d120bf1eb24e8e7863d6c2ac9513fbdef151203,False
2321_0.92_0.62,2321_0.92_0.62.png,full_image,1467,val_regular,full_image_same_context_a0p5,0.5,42.376766204833984,42.193267822265625,-0.18349838256835938,easy,easy_top25,strong_reference,40.01145362854004,4,False,nonpositive_same_contract_teacher_delta,7a85fd92abf69dfc8c29ab0ec9a61f7e551dcd076eafd1cfc54364e8972f5bb6,8c2448f0e19d226ab1e4e201bdeca698cb28660cc4d870696ff577bdc2c96c87,7796a8eb54287b3b8e4c1538267d377bba19d85b55333f44b1bfd676bd3d79ea,e87c0d23e67c98a6232f449472757e2a89868750e87282d6f791087c9b2b6e70,False
2325_0.93_1.76,2325_0.93_1.76.png,full_image,1471,val_regular,full_image_same_context_a0p5,0.5,40.576690673828125,40.470680236816406,-0.10601043701171875,easy,easy_top25,strong_reference,40.01145362854004,0,False,nonpositive_same_contract_teacher_delta,503ab0039b228c3d627a1f3515f2a468c83f73ff79ce7d4c26b5c50301a98a9f,9dd24721c2d54052cc0853212c0f6c311d2a9e44e33620affc34a42e090df934,ae136f2ee85f0a923c7f0916572d9f4ac217be43f2234e023dd6db2844b17813,7319259e9642819a2675198cf6caf92e5df26ea26ebbad900db0abb9a626116e,False
2338_0.62_1.42,2338_0.62_1.42.png,full_image,1485,val_regular,full_image_same_context_a0p5,0.5,39.05648422241211,41.65555953979492,2.5990753173828125,mid,not_easy_top25,not_strong_reference,40.01145362854004,1,True,positive_same_contract_teacher_delta,cf56584a97464a2c3e6a6735d2de76d643dbf9fc8437718c461a84b5b58fce02,be9204dcac6aacc4f4954e1251c6a3f1b2dd2a53c8b17a191ebc8b17560896d5,47636bc591b3f2685675d3bb28be03d3c594831d5cb16ee3cb00ec489b31f99a,4a6aff7b319f79f81aed4f456beea50eab4505df82181ea2243b8ec176565dc7,False
2340_0.98_1.97,2340_0.98_1.97.png,full_image,1488,val_regular,full_image_same_context_a0p5,0.5,29.83597755432129,33.65365982055664,3.8176822662353516,hard,not_easy_top25,not_strong_reference,40.01145362854004,2,True,positive_same_contract_teacher_delta,fbd8267b9fbd7ee86b0376e77e2f7c2aa439c461bb0a4f1816e8466aa3ad31bf,be9204dcac6aacc4f4954e1251c6a3f1b2dd2a53c8b17a191ebc8b17560896d5,436c05c7158a2fcd8462b1675f13a92e653cfd7d12aa449e61833855c4fff5a4,5a54e99255da7b0a7492b9d61f3467a82ce7ce23773e92c21f26650ba194bb70,False
2342_0.63_0.94,2342_0.63_0.94.png,full_image,1490,val_regular,full_image_same_context_a0p5,0.5,45.71601867675781,46.91264724731445,1.1966285705566406,easy,easy_top25,strong_reference,40.01145362854004,3,True,positive_same_contract_teacher_delta,9546f617363da4ee60b942035f217f37c277314f18a1eb92c73f6e48dfdb0081,f2109c012b4cbf9af1c8abd5fb597a3af8c0248efdf3279c0f07f9fadab4aa7c,176a3745fa935a37973ae372c78fb2a60e050c9720fd981a3792288e5c6e818a,fa2800bfdc339bce5bfd6e6d93829558d443f71ed0bed1a33f9d328db4771c20,False
2343_0.53_1.69,2343_0.53_1.69.png,full_image,1491,val_regular,full_image_same_context_a0p5,0.5,44.17800521850586,44.8226318359375,0.6446266174316406,easy,easy_top25,strong_reference,40.01145362854004,4,True,positive_same_contract_teacher_delta,d7121b883be974a1a4cf841e29ae5be3af1c55c11e7a513b8ea328cd1a84d3f5,f2109c012b4cbf9af1c8abd5fb597a3af8c0248efdf3279c0f07f9fadab4aa7c,3c4aed4aa34d6d467ea15843656a9b581d27381dcee56029d1c85167b57c4128,b65710a4b32ab911d4efd1e4939a5800a04325c819ae028ca40d54792406e347,False
234_0.85_1.32,234_0.85_1.32.png,full_image,1498,val_regular,full_image_same_context_a0p5,0.5,38.49966812133789,41.26884078979492,2.7691726684570312,mid,not_easy_top25,not_strong_reference,40.01145362854004,0,True,positive_same_contract_teacher_delta,d06315081de1cf40f22d1ac019e9390e3e80cc7988811c6e4c704ac0270faf3c,3d12418c0248529d7a92669f0750ae99fe1d317614078b61db9bbd4063325e99,71d767910ec6e2e9b6acbb763f833728244aadf2478d7bae085a9c46276c543d,e84f8ecc8c4e4b0812a2b722f0d49237897055c359ac7e318a187750f877ffe2,False
2370_0.65_1.01,2370_0.65_1.01.png,full_image,1521,val_regular,full_image_same_context_a0p5,0.5,40.95262908935547,45.41471862792969,4.462089538574219,easy,easy_top25,strong_reference,40.01145362854004,1,True,positive_same_contract_teacher_delta,15a6224d0adec4d48681786c529811c073ea77b8bbfe44324cc19558df787258,b79af10557fcd173ef008e4e53faf6479f4680c8e6324b64361bd6006e497e6b,7e21aaa14a8e74cd8f19c21f05f3ba7d904c02db34c410f3cdfdf60490977e76,dba72e6e88b83de7b1e65e043f702e027593307be6f6e9d4218289f9626e2f92,False
2377_0.59_1.32,2377_0.59_1.32.png,full_image,1528,val_regular,full_image_same_context_a0p5,0.5,48.39084243774414,47.11357498168945,-1.2772674560546875,easy,easy_top25,strong_reference,40.01145362854004,2,False,nonpositive_same_contract_teacher_delta,81175641d78395ba89f88028562611643dd19166477339af57c308a4a5603665,0a382a23f5729f4c6600cd3e1713b6716e163c894a9d648e341b5b2773dade39,aa334790b7ca4003912fa454c69ebd5a14842a08abcf0a3df38a47a2e8e4feec,27d00b7bd1866e0c146b0c11336134c42e9c47a7d9bb27a307769da4b5a791c4,False
2379_0.79_1.37,2379_0.79_1.37.png,full_image,1530,val_regular,full_image_same_context_a0p5,0.5,46.562686920166016,45.37207794189453,-1.1906089782714844,easy,easy_top25,strong_reference,40.01145362854004,3,False,nonpositive_same_contract_teacher_delta,a9595ecc44ce199960050d8c035ff3deff7a7caecd24c3f216bfbf46d8fc51e2,0a382a23f5729f4c6600cd3e1713b6716e163c894a9d648e341b5b2773dade39,6de7745966eb18ff010a163cbcf55598d141c7d866148a5412054bd710887b78,dd183859ec443accd5b066f4d32f2f922468ebc44856284ea6e42bfc9548101d,False
2380_0.52_1.3,2380_0.52_1.3.png,full_image,1532,val_regular,full_image_same_context_a0p5,0.5,46.27729797363281,44.846771240234375,-1.4305267333984375,easy,easy_top25,strong_reference,40.01145362854004,4,False,nonpositive_same_contract_teacher_delta,2c66acf10219161c91d1a4b851f4d7c5d58f5f7cbb101343332b8d592905e497,0a382a23f5729f4c6600cd3e1713b6716e163c894a9d648e341b5b2773dade39,ce2d20b779b2a0cad61e8d82614ca2d802a695d0a8382566e9b5c6a45e63f971,dc5106adffbb55ded716a77a40d7f23d56c1e30a1be6c90055a682909d51c6e5,False
2383_0.59_1.38,2383_0.59_1.38.png,full_image,1535,val_regular,full_image_same_context_a0p5,0.5,45.949180603027344,45.7002067565918,-0.24897384643554688,easy,easy_top25,strong_reference,40.01145362854004,0,False,nonpositive_same_contract_teacher_delta,1cc1e7e79ecb861d02aec46bf3eb745376bd576fef0d644662c3a48cd5d7f23a,3618f0caef6169e64b7e2f79e2d00b56f8aa06410a1c8261fe74123c16a75041,103894044952d2a3a572b838ac4f662ca543f566867ef80777ec284ba49cfefe,e3864c9db684f5b9fe0ffd258689504e83bee7e530bdbf8f436e3ff0d28417f4,False
238_0.87_1.74,238_0.87_1.74.png,full_image,1542,val_hard,full_image_same_context_a0p5,0.5,36.110435485839844,39.949954986572266,3.839519500732422,mid,not_easy_top25,not_strong_reference,40.01145362854004,1,True,positive_same_contract_teacher_delta,d57653c4f2295cea0d6069efd1bb1704e358e7d28129b008adabfa27808e96e3,819d42dd7007ed135420b48610b402c0624db1bf9531539a7fd80ecf630a9833,b3894c59c99513f198faab5529506e6d6db1d70c3b0f007297aa919fea5a9eae,e10c46df90ab543d603a8aa5764a6d22a36c12194d3a82a11844ef6c1a4bd37d,False
2392_0.93_1.96,2392_0.93_1.96.png,full_image,1545,val_hard,full_image_same_context_a0p5,0.5,37.49980163574219,42.287933349609375,4.7881317138671875,mid,not_easy_top25,not_strong_reference,40.01145362854004,2,True,positive_same_contract_teacher_delta,1b77f9b1f070cbc3de1190ab4983c31360b1646db32876e44d56c2867e1d3fc3,e8f1a9cae29579cd45c1f024a31797b7c36aac094450047d5ee41e9b555bc943,952ed24070908ed82126a9bca1a645363b978d31e807c52a87880b8ea6c6a955,874a6bb61889b6d572de8dc55c6d18d3424c72f5f03b7256ad5fb9873d816ad0,False
2397_0.64_0.76,2397_0.64_0.76.png,full_image,1550,val_regular,full_image_same_context_a0p5,0.5,40.67257308959961,44.90957260131836,4.23699951171875,easy,easy_top25,strong_reference,40.01145362854004,3,True,positive_same_contract_teacher_delta,f85238c7878cfc6a1e6ba9aa2e65fbc608f132adc8acda04470041c386c29715,f8a4546bdbe9e330046815ca11ffd6279e4b0f158cc5dcc0ba169c164730b64d,8ca19c6e1bceee294e899c2afbe4257f7b95021224cfea253bbae3d092a2b9b1,d11faba4065f5f9655737079b500dba04fbda8e3d4a5c0c051b8c8c3ae90b677,False
23_0.83_1.63,23_0.83_1.63.png,full_image,1554,val_hard,full_image_same_context_a0p5,0.5,27.426244735717773,32.16944122314453,4.743196487426758,hard,not_easy_top25,not_strong_reference,40.01145362854004,4,True,positive_same_contract_teacher_delta,1af41b639543c16a22b8336f6367b66dc6359b1fcc6923a98661ad2254348b80,b46d1b185f6e7f153cfbba3c19bb6371ddbd0033b8df0c11af4dd756452abb00,ee49c8a9bf6d48e3bee4a5f9c7e21b7a4676c42db7ab257c637410c27c0fdb57,b0218e55aaccb3527d925481f5323e6a31837d3454cd1af319a8327deebeef3f,False
2405_0.56_0.59,2405_0.56_0.59.png,full_image,1560,val_regular,full_image_same_context_a0p5,0.5,48.764373779296875,47.003536224365234,-1.7608375549316406,easy,easy_top25,strong_reference,40.01145362854004,0,False,nonpositive_same_contract_teacher_delta,9e05a3b66e2da8c9ce775b9bad3824a8e2edd4dce39b562985d370ad0b728f34,9526a30cc8a51fbbc0d3d9b309e85273ebf6c1096b929c81c694dd22799d4ef0,756fe239dbfef654f799df363eb1c3fe0a769b2e22fb496380b2fb3174d0ca39,b2fe6725002c4dbf2e8056d57ffcfa19cedd27610a32d8953bb09d0677d44065,False
2409_0.55_1.95,2409_0.55_1.95.png,full_image,1564,val_regular,full_image_same_context_a0p5,0.5,42.88624572753906,40.95208740234375,-1.9341583251953125,easy,easy_top25,strong_reference,40.01145362854004,1,False,nonpositive_same_contract_teacher_delta,406ffa49a64dc2e81a9ffac5f8be161b956a3650501702635c0527090210cf82,08d50a75d2da586e2a24cae2d5fc599a6646b48104b7d53e8f529901d1164093,3fb92be7b3d7c6c868f4ff1879215c04c721a07b8d07324612b75c4287fcff36,f33d5b336d2b3b7c85a37f5667d098bc82f958a8d644a3d7fa68264879a0a546,False
2411_0.81_0.52,2411_0.81_0.52.png,full_image,1567,val_regular,full_image_same_context_a0p5,0.5,46.595741271972656,46.190284729003906,-0.40545654296875,easy,easy_top25,strong_reference,40.01145362854004,2,False,nonpositive_same_contract_teacher_delta,0fba22ffa30c3070bcf73da6ad2582db0c20bb90761e255a14a4eb61df9cd54a,08d50a75d2da586e2a24cae2d5fc599a6646b48104b7d53e8f529901d1164093,2b5912c1f71ad0b73f404d471a1c2f248688593ff315d11e77166ae2644bc040,b4a2ae2081e4b2fe563146d6eeb83ce091c9acc8c986c634f50641427492b2f7,False
2420_0.95_0.63,2420_0.95_0.63.png,full_image,1577,val_regular,full_image_same_context_a0p5,0.5,43.20460510253906,44.00535202026367,0.8007469177246094,easy,easy_top25,strong_reference,40.01145362854004,3,True,positive_same_contract_teacher_delta,63859e13fcec1fd53e477b51a1a4bdf5f12cf3eefe4eb63c9ce68539ae259662,c6685087ab2f106591b5fd8a3d575cb4ab66a24a40579031f5d4ca9ce274620c,01f02de37eb15eef183031a98c54d59c64bc5c6f43c156fc085ee730c413acfc,60da53fb12678170412de23f8127bf8055044e87f3fabbd582b7c53af46346d9,False
2421_0.95_1.35,2421_0.95_1.35.png,full_image,1578,val_regular,full_image_same_context_a0p5,0.5,36.852535247802734,38.28982162475586,1.437286376953125,mid,not_easy_top25,not_strong_reference,40.01145362854004,4,True,positive_same_contract_teacher_delta,d0700404056c549bbf3adc74a63cd1b323a461262618ddb3b5ffd02d0ee07ecd,3a04369d677b3d4e7ceddb0b8071fbe8545bc85eb36f9ff8592f61dda5ec73a3,915c8aa136d9b019ae1f83f336069cf82cd290854d809e746654ce9cfba21a1a,82299972f503a54c5d40e2cd0f1aa7b335ca3846699f71b31e035fe374c68818,False
2427_0.71_0.9,2427_0.71_0.9.png,full_image,1584,val_regular,full_image_same_context_a0p5,0.5,44.35322189331055,44.697166442871094,0.3439445495605469,easy,easy_top25,strong_reference,40.01145362854004,0,True,positive_same_contract_teacher_delta,a86a41d3ff021ba0b0d75f4aa91de67eabcaebcdbf196770891d9c3a8bd92781,4548e44e11a4a470e9a8ff6a74fd98af4d585e6fb96d098b629a01fbe0f79228,039d31e9d908bc7763cb2ac56039627fed1a14d055dab086ed5fe4f31c990782,04d4cf1890a4c7a9d7b03f914a5e8eac87228cf6cc86426a80d4427c2e0fc3b8,False
242_0.69_1.56,242_0.69_1.56.png,full_image,1587,val_hard,full_image_same_context_a0p5,0.5,29.502777099609375,34.60888671875,5.106109619140625,hard,not_easy_top25,not_strong_reference,40.01145362854004,1,True,positive_same_contract_teacher_delta,0cffd9c623f71f4e36d431803f7baea59f12d42bf646705928d662c04d39619d,af180120eddba9cd238e1f8c8920ad56d2c874b823a6f050ab34ac3416873039,db5bca41f573b87494fb7fd5160c8bc5d1f369aa59572e41fb2c6ca4751f5009,22bb1cb48e6f19f31b15c8b69ecd07e5067e993d1729e2f15870e8d5cde33f3a,False
2435_0.72_0.78,2435_0.72_0.78.png,full_image,1593,val_regular,full_image_same_context_a0p5,0.5,44.581809997558594,47.106651306152344,2.52484130859375,easy,easy_top25,strong_reference,40.01145362854004,2,True,positive_same_contract_teacher_delta,5f0a3db2fb79bc9fb748e4143b4a5ab32b4684e08d2a658704b0fee21ef64e59,07757bf463ec1ed899c6f0a09aeb2a63be2bea3c8dabcb45702ff569bb7ca348,d444783dc56c63ef73b44e76c959050b61dedcde962953c8b22d1e0cde00ff87,3aab7da001b14e6876405c730cc2aff1d7e00cfafbdc0639c31cbe9d21c3eda2,False
2436_0.83_1.9,2436_0.83_1.9.png,full_image,1594,val_regular,full_image_same_context_a0p5,0.5,41.73863220214844,41.21559143066406,-0.523040771484375,easy,easy_top25,strong_reference,40.01145362854004,3,False,nonpositive_same_contract_teacher_delta,469ee8bec43c9d1fe72c95f9984d63e0b9cdd55d1989afea1959f8e0406b015e,07757bf463ec1ed899c6f0a09aeb2a63be2bea3c8dabcb45702ff569bb7ca348,b79d09a63e291444de6a1afb4b815a6fded3d1a83a9bfc64d0968e8d80efe685,01076df8915b3485c71b0570b080c42754ed3285ea14eacf128c112591941436,False
244_0.79_0.78,244_0.79_0.78.png,full_image,1609,val_hard,full_image_same_context_a0p5,0.5,32.71795654296875,37.889225006103516,5.171268463134766,hard,not_easy_top25,not_strong_reference,40.01145362854004,4,True,positive_same_contract_teacher_delta,83f2ada650f682334512d2047e35fdfd08857f163b127686d5f8bc43e29115b1,af180120eddba9cd238e1f8c8920ad56d2c874b823a6f050ab34ac3416873039,ca2277fe19a911bf61f4373dd1fddec61fdab857e9d42ed7f735d3c8336023d7,9132077287bc11f8b9fc4cefc719b4fc6f52876b5380ab441ffa50730a4f1fe8,False
246_0.81_1.95,246_0.81_1.95.png,full_image,1631,val_hard,full_image_same_context_a0p5,0.5,33.616329193115234,37.21104431152344,3.594715118408203,hard,not_easy_top25,not_strong_reference,40.01145362854004,0,True,positive_same_contract_teacher_delta,2b15287311244d577a8b6dfdf0fd8c716a6423bb2b3d244c07bb6f6961060b97,2d09603f6e4a57fe3739162527d58bd8d7d4f8253e361041de92659d0883fe46,9b9d417f0ca85f1483e0ec39eb128ee516f8e5766c6f56728c766d116eab9d81,69ad7c1f95f381b65d4ef23fa517dff11fa8af0fef71c50f1ebb8a32950fa3d0,False
2488_0.64_1.77,2488_0.64_1.77.png,full_image,1651,val_regular,full_image_same_context_a0p5,0.5,41.72721862792969,42.6673698425293,0.9401512145996094,easy,easy_top25,strong_reference,40.01145362854004,1,True,positive_same_contract_teacher_delta,50a7af54077a0cdf8eb5af6d3b2bc49051f432015482c6c5671e57cb07308bf2,9ca31b3c7d717a4c132fdb6591fe4b274aed4bc3d5ceb3859098db222f3ab7e2,64b1aa3349b032e232b3404b4d60c5c260865ec507c53874797577dc415a9776,99c7d00d9c2c077c7c6f3a9262104df287202826aa4075cc36fb571614bbf70e,False
2494_0.83_1.83,2494_0.83_1.83.png,full_image,1658,val_hard,full_image_same_context_a0p5,0.5,36.78416442871094,34.438385009765625,-2.3457794189453125,mid,not_easy_top25,not_strong_reference,40.01145362854004,2,False,nonpositive_same_contract_teacher_delta,2f6022523a8e28904b09f605849573d717acb0d116252998e474b6be4a4cd80a,79e8ade61a2b6348aae3f9d30dbfebf88549af0346f0cd476940fdf13af3d852,bf366d370e406000a4cfc3d0901ffa8d8b30378d7c7022ccb84b11ee35de114a,caa777cd27fc9c233355e8643a512aa6ca61daa44722a426b03d3dda70dd8b56,False
2511_0.82_1.93,2511_0.82_1.93.png,full_image,1678,val_regular,full_image_same_context_a0p5,0.5,42.605648040771484,44.08195877075195,1.4763107299804688,easy,easy_top25,strong_reference,40.01145362854004,3,True,positive_same_contract_teacher_delta,d4d3a0d2aa43d258064ae2c64173b19b9ac969b3d7a50a18e3658f83c39e868a,af00d6bb8121f50ee1d2fd838e8f2564c3bb46edf1fb0d0132747034b40459f2,eff98b59d1967ebda2c8ba97d96bce28ae2cea0be480ec5bd8934806a9ee00fb,b89217d442e5450ea42003d039a0fbd79f8d840b928022790c44e97af0cc02ba,False
2528_0.96_1.84,2528_0.96_1.84.png,full_image,1696,val_hard,full_image_same_context_a0p5,0.5,30.007383346557617,34.76087951660156,4.753496170043945,hard,not_easy_top25,not_strong_reference,40.01145362854004,4,True,positive_same_contract_teacher_delta,ed9e8bfedcacf1f528d47482c339b261963a88952feac8a7af2e0411f735b622,0d071cd9b6a6c8a3725f2d0a3eec45f5782284050f96ee95f957e08307614a75,c304afdcd7997cd8882481a98bfc1c2a9f0ddeb4bd764e4efe737cd2adbd2c80,f36aed9b263d26f091167d385e427aa6f4c583c3b40a54aece2dd3bb7b3ae1b0,False
2530_0.54_0.81,2530_0.54_0.81.png,full_image,1699,val_regular,full_image_same_context_a0p5,0.5,49.453651428222656,50.761863708496094,1.3082122802734375,easy,easy_top25,strong_reference,40.01145362854004,0,True,positive_same_contract_teacher_delta,6bc65d51678161fe7c8a8ba7a3068722ba691f1695f518e1a32975a08f68df8d,1260100f2f4dd23118130172ed3a80e67398125280a57db55daf4668699ac9df,668ffc169746e44980434852012215dbc41f6aa1f71646fbc2c6194a5856dee6,d17285a8f99934969940d7b119222309d852837a845294229db1818e7239009a,False
2534_0.74_1.5,2534_0.74_1.5.png,full_image,1703,val_regular,full_image_same_context_a0p5,0.5,43.997764587402344,44.467193603515625,0.46942901611328125,easy,easy_top25,strong_reference,40.01145362854004,1,True,positive_same_contract_teacher_delta,7abb9b35e6d58dbf7562343a67e6ba4f9ec50eb0d45b18ee32f4ceb38b84e957,256f4dfe0078a714979d0b46d02ff9e31035f9b7fc3bc654b22615e70c7690db,b8ffbf597ef5021633dc61aea9988f7f104882bfe85e4c905e28fe8e2b4485b4,2bb03de16226912dd7e24aa20eef7e2cf485f03fef0591d98c35b537492f12b8,False
2551_0.71_1.76,2551_0.71_1.76.png,full_image,1722,val_regular,full_image_same_context_a0p5,0.5,42.33821487426758,42.718544006347656,0.3803291320800781,easy,easy_top25,strong_reference,40.01145362854004,2,True,positive_same_contract_teacher_delta,20ea1b1831b2f0a2ea075b16971c0aa9da66621ce3262b1210668ad896ba511c,084c7112fead2fbc79d9cea0324fe48c34c8c21439a97e1438e25a411ff9bbd0,2171874c35e1af9e651428ed64cc9925ea3112513540d89ee3fc1d0ac33feb60,e28e7c66fccbf3e032f045389716cdc8a7fbefda31661d07614b7416d51c3542,False
2561_0.98_0.54,2561_0.98_0.54.png,full_image,1733,val_regular,full_image_same_context_a0p5,0.5,47.3411750793457,47.61240005493164,0.2712249755859375,easy,easy_top25,strong_reference,40.01145362854004,3,True,positive_same_contract_teacher_delta,f00e8c2ea6dfebc49c3613324cd87a9cef9cc0013c868110b28c36ef3c8b3fd8,4d057625d17f493aa9910b124ff7d177aa164913184118576cfc1870efa472af,92c4e9b831d78077a9066a91939f0af80eca6bcfcc1b299ae4315316499ea0ae,728d11612a9d770f8f0e6d8b39b53bbde36d6ee3b6313ccf4936faa676df38a9,False
2566_0.98_1.33,2566_0.98_1.33.png,full_image,1738,val_regular,full_image_same_context_a0p5,0.5,42.36669158935547,44.62682342529297,2.2601318359375,easy,easy_top25,strong_reference,40.01145362854004,4,True,positive_same_contract_teacher_delta,eb0c3d621c37661fa029c35968b36547e61150e993621365adfce113d2a1e71c,b3fa900e240c75a6d70f07d116793abfbd80b95c556bb198ee0985a06baf3293,3b24f33960ed4496cb7774242a925655fe99d3d13caa2991abd19900183870f4,fcdc52130cd964fb3702ec3e059068bf2239c436fc753107934885d3af08269e,False
25_0.59_1.43,25_0.59_1.43.png,full_image,1776,val_hard,full_image_same_context_a0p5,0.5,35.63969039916992,39.78793716430664,4.148246765136719,mid,not_easy_top25,not_strong_reference,40.01145362854004,0,True,positive_same_contract_teacher_delta,34faf362756572539123cb320034860d4638ea216d97f85791d538dbf95893cf,8659be8f94007736ffbc0928f5f4f00a8fcd0fdd216a8708382ae4972272684c,c9494d8d41a3628efec61ef8a08c500ed95d55a3a484f7176fd9d611a21ceb1c,e51266449c04386de14aee2f09b68a3d80cc4535c4a3324fbba762bef04970bb,False
2609_0.89_1.63,2609_0.89_1.63.png,full_image,1786,val_regular,full_image_same_context_a0p5,0.5,41.94690704345703,42.95763397216797,1.0107269287109375,easy,easy_top25,strong_reference,40.01145362854004,1,True,positive_same_contract_teacher_delta,387d5b285bdb04bf0bb4471d911409e324aeb0289c45bd80e0c4ab189c11354e,72a78d313b9ff4df0bff5e1fdc29bd2576277e71f57fc3e647964e2261d3b99b,2b2036a5c5748cb627fcb603bf7662d10907bcd656f287ae1ce1a64264b37feb,33f35e33cf896432fa00212f498227561da652ef9b7d5a373438cdc3669b22e1,False
260_0.65_1.07,260_0.65_1.07.png,full_image,1787,val_hard,full_image_same_context_a0p5,0.5,31.7607479095459,37.14664077758789,5.385892868041992,hard,not_easy_top25,not_strong_reference,40.01145362854004,2,True,positive_same_contract_teacher_delta,b30b02ce83865c6311677211d0340ca5221a49f19d036a1578aebe9e03fc1a12,bba8f21c58c93c24a311f6914323c943755da9641124f61cd606921e4c0c1fdb,11a33c54a2fd32ecdbea1fc14581e8ab2609b740180cb80c5ba5f7f58024b3ba,9845abda3ae6a4da6710fd254fff3a631550fc143c4fa5172e99693f71821353,False
2612_0.52_1.14,2612_0.52_1.14.png,full_image,1790,val_regular,full_image_same_context_a0p5,0.5,44.372005462646484,45.65515899658203,1.2831535339355469,easy,easy_top25,strong_reference,40.01145362854004,3,True,positive_same_contract_teacher_delta,0bae64c59ef5886706bd878703036935139e5f0ff67253302fde217ebe14742a,72a78d313b9ff4df0bff5e1fdc29bd2576277e71f57fc3e647964e2261d3b99b,fd4cc494226a32e73ac61acb4b43d8c2760b86756f456015449a9180e1dbd8a5,4239dba3f93db51af56ea7b3805ab35636de0b3c76bcfed8d3f66f22f29b5fdd,False
2639_0.74_1.16,2639_0.74_1.16.png,full_image,1819,val_regular,full_image_same_context_a0p5,0.5,46.30553436279297,45.99895477294922,-0.30657958984375,easy,easy_top25,strong_reference,40.01145362854004,4,False,nonpositive_same_contract_teacher_delta,58a797ad94e05ade72a644d112eaec8c22eb26cd4be2993dce79d838cd54d035,71a4763586bcdbc514daa8d09ed99400b7d4358a122d0366d83e2d235a36a25a,73926d1d5327d518e545f15ac491a743b6fb12bb5a396f6a98973e691d0ffd88,846eeba8b6989a408c65b59596de29f5ef1f10117f1f769592f3dd34579d46f8,False
2641_0.7_1.91,2641_0.7_1.91.png,full_image,1822,val_regular,full_image_same_context_a0p5,0.5,41.928409576416016,44.16355895996094,2.235149383544922,easy,easy_top25,strong_reference,40.01145362854004,0,True,positive_same_contract_teacher_delta,674bd0e83a200c207e1b1d36e3053557d098512005785f02bf1af5e8e3c2d9f1,1632f8fb2ab73e82cd5645a8fb81ae57614eeb50ed9ec0d5aa84635968f66984,238fe3c22bf1c45a70fe8d00eb92f76f715246bdb043c4bb16a304733822ddd0,2f832bbdf1f7e8072d797ef4b780bfe1a3b365fd6c67723c3cae01f8ff878f39,False
