image_id,image_name,fold_id,hardness_bucket,strong_reference_bucket,eligible,mask_reason
743_0.75_1.36,743_0.75_1.36.png,1,easy,strong_reference,True,positive_same_contract_teacher_delta
745_0.97_1.58,745_0.97_1.58.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
746_0.64_0.98,746_0.64_0.98.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
750_0.72_1.91,750_0.72_1.91.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
754_0.7_1.86,754_0.7_1.86.png,0,hard,not_strong_reference,True,positive_same_contract_teacher_delta
756_0.9_1.88,756_0.9_1.88.png,1,hard,not_strong_reference,True,positive_same_contract_teacher_delta
757_0.87_1.78,757_0.87_1.78.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
75_0.61_0.9,75_0.61_0.9.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
767_0.76_1.75,767_0.76_1.75.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
769_0.72_1.83,769_0.72_1.83.png,0,hard,not_strong_reference,True,positive_same_contract_teacher_delta
775_0.6_1.49,775_0.6_1.49.png,1,hard,not_strong_reference,True,positive_same_contract_teacher_delta
778_0.99_1.06,778_0.99_1.06.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
781_0.51_1.6,781_0.51_1.6.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
783_0.77_1.38,783_0.77_1.38.png,4,hard,not_strong_reference,True,positive_same_contract_teacher_delta
784_0.73_1.21,784_0.73_1.21.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
785_0.71_1.08,785_0.71_1.08.png,1,easy,strong_reference,True,positive_same_contract_teacher_delta
78_0.95_1.86,78_0.95_1.86.png,2,hard,not_strong_reference,True,positive_same_contract_teacher_delta
791_0.89_1.37,791_0.89_1.37.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
797_0.56_1.33,797_0.56_1.33.png,4,easy,strong_reference,True,positive_same_contract_teacher_delta
801_0.55_1.38,801_0.55_1.38.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
802_0.9_1.9,802_0.9_1.9.png,1,hard,not_strong_reference,True,positive_same_contract_teacher_delta
807_0.72_0.62,807_0.72_0.62.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
808_0.74_0.67,808_0.74_0.67.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
810_0.78_1.52,810_0.78_1.52.png,4,hard,not_strong_reference,True,positive_same_contract_teacher_delta
812_0.59_0.82,812_0.59_0.82.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
813_0.7_1.11,813_0.7_1.11.png,1,easy,strong_reference,True,positive_same_contract_teacher_delta
817_0.57_1.49,817_0.57_1.49.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
818_0.72_0.52,818_0.72_0.52.png,3,easy,strong_reference,True,positive_same_contract_teacher_delta
821_0.5_1.55,821_0.5_1.55.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
822_0.75_1.92,822_0.75_1.92.png,0,hard,not_strong_reference,True,positive_same_contract_teacher_delta
82_0.97_1.73,82_0.97_1.73.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
833_0.95_1.89,833_0.95_1.89.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
840_0.64_1.72,840_0.64_1.72.png,3,hard,not_strong_reference,True,positive_same_contract_teacher_delta
844_0.99_1.22,844_0.99_1.22.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
845_0.6_1.37,845_0.6_1.37.png,0,hard,not_strong_reference,True,positive_same_contract_teacher_delta
851_0.78_0.98,851_0.78_0.98.png,1,easy,strong_reference,True,positive_same_contract_teacher_delta
855_0.54_1.96,855_0.54_1.96.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
856_0.91_1.72,856_0.91_1.72.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
85_1.0_1.41,85_1.0_1.41.png,4,hard,not_strong_reference,True,positive_same_contract_teacher_delta
860_0.73_1.11,860_0.73_1.11.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
861_0.95_0.65,861_0.95_0.65.png,1,easy,strong_reference,True,positive_same_contract_teacher_delta
863_0.87_0.58,863_0.87_0.58.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
867_0.89_1.83,867_0.89_1.83.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
869_0.66_1.74,869_0.66_1.74.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
86_0.74_0.98,86_0.74_0.98.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
875_0.87_1.74,875_0.87_1.74.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
879_0.76_1.47,879_0.76_1.47.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
881_0.6_1.13,881_0.6_1.13.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
885_0.96_1.05,885_0.96_1.05.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
88_0.98_1.99,88_0.98_1.99.png,0,hard,not_strong_reference,True,positive_same_contract_teacher_delta
892_0.84_0.9,892_0.84_0.9.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
898_0.93_1.53,898_0.93_1.53.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
899_0.93_1.74,899_0.93_1.74.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
902_0.78_1.81,902_0.78_1.81.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
905_0.65_1.3,905_0.65_1.3.png,0,hard,not_strong_reference,True,positive_same_contract_teacher_delta
907_0.73_1.72,907_0.73_1.72.png,1,hard,not_strong_reference,True,positive_same_contract_teacher_delta
911_0.58_1.46,911_0.58_1.46.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
929_0.67_0.83,929_0.67_0.83.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
932_0.81_1.54,932_0.81_1.54.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
934_0.9_1.4,934_0.9_1.4.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
937_0.96_1.89,937_0.96_1.89.png,1,hard,not_strong_reference,True,positive_same_contract_teacher_delta
940_0.91_1.03,940_0.91_1.03.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
950_0.79_1.26,950_0.79_1.26.png,3,hard,not_strong_reference,True,positive_same_contract_teacher_delta
952_0.74_0.72,952_0.74_0.72.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
953_0.95_0.84,953_0.95_0.84.png,0,hard,not_strong_reference,True,positive_same_contract_teacher_delta
955_0.94_0.9,955_0.94_0.9.png,1,hard,not_strong_reference,True,positive_same_contract_teacher_delta
972_0.52_0.9,972_0.52_0.9.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
978_0.96_1.69,978_0.96_1.69.png,3,hard,not_strong_reference,True,positive_same_contract_teacher_delta
983_0.51_0.73,983_0.51_0.73.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
984_0.67_1.7,984_0.67_1.7.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
987_0.56_1.81,987_0.56_1.81.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
98_0.97_1.56,98_0.97_1.56.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
996_0.93_0.78,996_0.93_0.78.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
99_0.79_1.39,99_0.79_1.39.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
