rhfd2_delta_abs_mean,rhfd2_delta_abs_max,rhfd2_delta_std,rhfd2_delta_norm,rhfd2_feature_norm,rhfd2_delta_norm_ratio,rhfd1_delta_abs_mean,rhfd1_delta_abs_max,rhfd1_delta_std,rhfd1_delta_norm,rhfd1_feature_norm,rhfd1_delta_norm_ratio,name,model,bucket,categories,original_psnr,candidate_psnr,delta_psnr
0.0009734131745062768,0.009088958613574505,0.0012009040219709277,2.0144476890563965,719.1229858398438,0.0028012561532903568,0.000538788503035903,0.0035217199474573135,0.0006938705919310451,0.8171366453170776,272.2141418457031,0.003001815555123688,244_0.67_1.65.png,b1_surgery_s0.70,hard_bottom_25pct,hard_gain,26.77509307861328,26.81165885925293,0.03656578063964844
0.0010066651739180088,0.010118179954588413,0.0012538186274468899,2.0996975898742676,909.8968505859375,0.0023076215600945815,0.0005316626629792154,0.0031323349103331566,0.0006785553996451199,0.7994635105133057,343.0768737792969,0.002330275141272287,437_0.96_1.74.png,b1_surgery_s0.70,medium_middle_50pct,worst_regression_top10|medium_ordinary_regression,33.48017120361328,33.42903518676758,-0.051136016845703125
0.0011089701438322663,0.009999985806643963,0.0014180185971781611,2.3730921745300293,1414.13916015625,0.001678117855294965,0.0005477093509398401,0.0027232388965785503,0.0006991853006184101,0.8230370283126831,340.76641845703125,0.002415252747143755,457_0.61_0.57.png,b1_surgery_s0.70,medium_middle_50pct,worst_regression_top10,31.364608764648438,31.314895629882812,-0.049713134765625
0.001089121331460774,0.014623942784965038,0.0013988432474434376,3.1214826107025146,1426.121826171875,0.0021887909948629567,0.0005374723696149886,0.003644840093329549,0.0006916013080626726,1.0844722986221313,412.30865478515625,0.002630243838047064,507_0.66_0.7.png,b1_surgery_s0.70,easy_top_25pct,best_gain_top10,40.15583419799805,41.076568603515625,0.9207344055175781
0.001062934403307736,0.014718287624418736,0.001355172717012465,3.026484489440918,1321.82373046875,0.002289627897940412,0.0005372946616262197,0.003605653764680028,0.0006908359937369823,1.0834379196166992,390.7046813964844,0.0027730354183220906,508_0.72_1.04.png,b1_surgery_s0.70,hard_bottom_25pct,best_gain_top10|hard_gain,27.60898208618164,36.381690979003906,8.772708892822266
0.0010617055231705308,0.013437747955322266,0.0013773043174296618,3.073618173599243,1717.2183837890625,0.0017898819408264594,0.0005479527753777802,0.003469770308583975,0.000704698555637151,1.1049588918685913,455.4052734375,0.00242631993153728,525_0.74_1.31.png,b1_surgery_s0.70,easy_top_25pct,easy_preserved,41.702110290527344,41.70148468017578,-0.0006256103515625
0.0010207052109763026,0.01536703109741211,0.001293109729886055,2.890423536300659,1316.7685546875,0.0021950885187918424,0.0005452660843729973,0.0037192886229604483,0.0006978043238632381,1.0946722030639648,390.19091796875,0.0028054784277465835,538_0.61_1.35.png,b1_surgery_s0.70,easy_top_25pct,easy_preserved,39.11675262451172,39.117225646972656,0.0004730224609375
0.0011330301640555263,0.01745738461613655,0.0015082645695656538,3.353316068649292,1698.6063232421875,0.0019741572975241865,0.0005476293154060841,0.003342614509165287,0.0007050802232697606,1.1053904294967651,446.3103332519531,0.002476730532861638,542_0.78_0.72.png,b1_surgery_s0.70,easy_top_25pct,best_gain_top10,42.88180923461914,42.94541931152344,0.06361007690429688
0.0009781635599210858,0.0160381942987442,0.0012837938265874982,2.8555221557617188,1388.0977783203125,0.0020571477026763087,0.0005433132173493505,0.003606944577768445,0.0006981309852562845,1.0953692197799683,405.3208923339844,0.002702474114947384,591_0.6_1.21.png,b1_surgery_s0.70,easy_top_25pct,easy_preserved,44.799800872802734,44.79937744140625,-0.000423431396484375
0.0009515565470792353,0.01553261373192072,0.0012276991037651896,2.7351491451263428,1244.2506103515625,0.0021982301012121084,0.0005442650872282684,0.0036448659375309944,0.0006975960568524897,1.0947283506393433,394.8030700683594,0.00277284660033113,592_0.66_1.53.png,b1_surgery_s0.70,easy_top_25pct,easy_preserved,42.623451232910156,42.624053955078125,0.00060272216796875
0.0010485079837962985,0.013967998325824738,0.0013245204463601112,2.960073232650757,1287.9464111328125,0.0022982891268334884,0.0005405012052506208,0.003597620176151395,0.0006942666368559003,1.0887011289596558,405.0564270019531,0.002687776458746095,648_0.94_1.95.png,b1_surgery_s0.70,hard_bottom_25pct,worst_regression_top10|hard_regression,26.385908126831055,26.266422271728516,-0.11948585510253906
0.0010017690947279334,0.01776745542883873,0.0012792577035725117,2.8530139923095703,1332.701904296875,0.002140774304524463,0.0005354611785151064,0.003293921472504735,0.0006871612858958542,1.077652931213379,392.46917724609375,0.0027458281915923497,693_0.8_1.0.png,b1_surgery_s0.70,easy_top_25pct,easy_preserved,42.01749801635742,42.01744079589844,-5.7220458984375e-05
0.001110367476940155,0.0171869657933712,0.001466952497139573,3.2611396312713623,1579.4534912109375,0.002064726596521122,0.0005472357152029872,0.0031387859489768744,0.0007009432883933187,1.0989865064620972,482.4835205078125,0.0022777700372137418,704_0.99_1.12.png,b1_surgery_s0.70,easy_top_25pct,easy_preserved,42.87042236328125,42.86968994140625,-0.000732421875
0.0010971631854772568,0.01649622991681099,0.0014268546365201473,3.1800050735473633,1690.6171875,0.0018809728760949102,0.0005437476211227477,0.0037203184328973293,0.0006991662085056305,1.0961568355560303,456.0799560546875,0.002403431286562816,720_0.96_1.96.png,b1_surgery_s0.70,hard_bottom_25pct,worst_regression_top10|hard_regression,24.57550048828125,24.43783187866211,-0.13766860961914062
0.0009955191053450108,0.014498586766421795,0.0012380197877064347,2.77007794380188,1033.0751953125,0.002681390431568677,0.0005375575856305659,0.0031784067396074533,0.0006903086323291063,1.0825697183609009,361.16168212890625,0.0029974656003914305,729_0.93_1.82.png,b1_surgery_s0.70,hard_bottom_25pct,best_gain_top10|hard_gain,29.587696075439453,29.663345336914062,0.07564926147460938
0.0009763999842107296,0.01313380803912878,0.00121107732411474,2.7100820541381836,985.8585205078125,0.002748956364187256,0.0005377654451876879,0.003170268377289176,0.0006900113075971603,1.0823301076889038,346.4176940917969,0.003124349957141907,731_0.77_1.95.png,b1_surgery_s0.70,hard_bottom_25pct,hard_gain,29.126251220703125,29.160072326660156,0.03382110595703125
0.0009825930465012789,0.01332014612853527,0.001220933860167861,2.7332162857055664,1094.71044921875,0.0024967481471069824,0.0005336102331057191,0.003212911542505026,0.0006858710548840463,1.0754683017730713,354.21258544921875,0.003036222725991351,741_0.56_1.58.png,b1_surgery_s0.70,easy_top_25pct,best_gain_top10,39.86130142211914,39.93553924560547,0.07423782348632812
0.0010569107253104448,0.015729479491710663,0.0013493220321834087,3.015658140182495,1434.216064453125,0.002102652602299768,0.0005379557842388749,0.0035354995634406805,0.000692964531481266,1.0864471197128296,422.5199279785156,0.002571351190252199,747_0.72_0.64.png,b1_surgery_s0.70,easy_top_25pct,easy_preserved,40.08518981933594,40.085594177246094,0.00040435791015625
0.0010082641383633018,0.014521174132823944,0.0012793787755072117,2.8556172847747803,1209.118896484375,0.002361734063604292,0.000539338740054518,0.003067681798711419,0.0006918760482221842,1.0851738452911377,364.3671875,0.0029782425051408826,757_0.64_1.31.png,b1_surgery_s0.70,medium_middle_50pct,worst_regression_top10|medium_ordinary_regression,33.974082946777344,33.9062614440918,-0.06782150268554688
0.0010254101362079382,0.014125419780611992,0.0013094714377075434,2.920872688293457,1287.25146484375,0.0022690769970481256,0.0005368540878407657,0.0032052702736109495,0.0006897514685988426,1.0816181898117065,377.7176818847656,0.002863562501004884,758_0.61_0.98.png,b1_surgery_s0.70,medium_middle_50pct,worst_regression_top10|medium_ordinary_regression,36.635711669921875,36.57451629638672,-0.06119537353515625
0.0010005409130826592,0.014986451715230942,0.001300501055084169,2.8981130123138428,1389.0196533203125,0.0020864449292608595,0.0005335718160495162,0.0033645688090473413,0.0006868013879284263,1.0771591663360596,376.7908630371094,0.0028587719926477418,843_0.54_1.62.png,b1_surgery_s0.70,easy_top_25pct,easy_preserved,42.358009338378906,42.35837936401367,0.000370025634765625
0.0009624360245652497,0.013659797608852386,0.001247786800377071,2.7787835597991943,1352.2623291015625,0.002054914567978394,0.0005420959205366671,0.0031708949245512486,0.0006962100160308182,1.09156334400177,387.2605285644531,0.002818679579992613,851_0.77_1.87.png,b1_surgery_s0.70,medium_middle_50pct,best_gain_top10,37.2901611328125,37.34585189819336,0.055690765380859375
0.0009649915737099946,0.013660275377333164,0.0012522924225777388,2.788544178009033,1361.6885986328125,0.0020478574769656134,0.0005420882371254265,0.003189237555488944,0.0006961784092709422,1.0914976596832275,390.6274719238281,0.0027942163266388704,852_0.78_1.79.png,b1_surgery_s0.70,medium_middle_50pct,best_gain_top10,36.810306549072266,36.863521575927734,0.05321502685546875
0.0010051720310002565,0.01413723360747099,0.0012576786102727056,2.815232753753662,1143.6851806640625,0.002461545188614792,0.0005358029738999903,0.003429773263633251,0.0006859980640001595,1.075870394706726,359.9118347167969,0.002989260954848273,858_0.8_1.72.png,b1_surgery_s0.70,medium_middle_50pct,best_gain_top10,36.881492614746094,36.95783996582031,0.07634735107421875
0.0009998887544497848,0.014178194105625153,0.0012588935205712914,2.8137295246124268,1266.0472412109375,0.002222452237975872,0.0005399001529440284,0.0036185968201607466,0.0006953805568628013,1.0906788110733032,401.8388671875,0.0027142193056312472,867_0.6_1.88.png,b1_surgery_s0.70,easy_top_25pct,easy_preserved,40.201568603515625,40.20196533203125,0.000396728515625
0.0010476680472493172,0.01326086837798357,0.0013712714426219463,3.049511432647705,1455.3572998046875,0.002095369592784505,0.0005421272944658995,0.003343129763379693,0.0006972725386731327,1.093375563621521,403.1096496582031,0.002712352742110229,886_0.51_0.87.png,b1_surgery_s0.70,easy_top_25pct,easy_preserved,45.13896179199219,45.13969421386719,0.000732421875
0.0010332465171813965,0.01692366413772106,0.001318376394920051,2.9460906982421875,1464.906982421875,0.0020111111037040236,0.0005387827986851335,0.0032694186083972454,0.0006908520008437335,1.0834733247756958,399.216796875,0.0027139973399339344,960_0.78_0.97.png,b1_surgery_s0.70,easy_top_25pct,best_gain_top10,41.053550720214844,41.1082649230957,0.054714202880859375
0.0009808610193431377,0.01727479323744774,0.001261865021660924,2.8140454292297363,1155.403076171875,0.0024355530007357587,0.0005614686524495482,0.003656419226899743,0.0007205386646091938,1.1311241388320923,367.2492370605469,0.0030799904388790016,994_0.53_1.75.png,b1_surgery_s0.70,medium_middle_50pct,best_gain_top10,35.34416580200195,35.40245056152344,0.058284759521484375
