name,bucket,original_psnr,candidate_psnr,delta_psnr,original_ssim,candidate_ssim,delta_ssim,gamma_mean,gamma_abs_mean,gamma_std,gamma_min,gamma_max,gamma_abs_gt_0.05,gamma_abs_gt_0.10,gamma_abs_gt_0.09,beta_present,beta_mean,beta_abs_mean,beta_std,beta_min,beta_max,beta_abs_gt_0.02,beta_abs_gt_0.05,beta_abs_gt_0.1
366_0.54_0.64.png,medium_middle_50pct,27.01033592224121,27.97623634338379,0.9659004211425781,0.9746270179748535,0.9791665077209473,0.00453948974609375,-0.004340235143899918,0.028770811855793,0.03492421656847,-0.09998278319835663,0.09979426115751266,0.15929453074932098,0.0,0.005114312749356031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367_0.88_0.72.png,medium_middle_50pct,23.778396606445312,29.53973388671875,5.7613372802734375,0.9585568904876709,0.9743990898132324,0.015842199325561523,-0.004406899679452181,0.02745065465569496,0.03391871973872185,-0.09997395426034927,0.09985766559839249,0.1526687890291214,0.0,0.004217926412820816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368_0.79_1.95.png,hard_bottom_25pct,21.849756240844727,25.407188415527344,3.557432174682617,0.9327024221420288,0.9525274634361267,0.0198250412940979,-0.004781897179782391,0.022996749728918076,0.029348760843276978,-0.09974831342697144,0.0999554991722107,0.09907811880111694,0.0,0.004052878823131323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369_0.55_1.18.png,medium_middle_50pct,26.11238670349121,21.271116256713867,-4.841270446777344,0.973529040813446,0.9608180522918701,-0.012710988521575928,-0.005061470437794924,0.024098703637719154,0.029908597469329834,-0.09968400001525879,0.09991156309843063,0.09709971398115158,0.0,0.004234539810568094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36_0.83_1.99.png,medium_middle_50pct,26.4033145904541,20.033397674560547,-6.369916915893555,0.9817766547203064,0.9332339763641357,-0.048542678356170654,-0.005146435461938381,0.025823773816227913,0.03208061680197716,-0.09975596517324448,0.09982867538928986,0.10880690813064575,0.0,0.008277306333184242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370_0.7_0.68.png,medium_middle_50pct,26.353309631347656,23.084104537963867,-3.269205093383789,0.9775327444076538,0.9621915221214294,-0.015341222286224365,-0.0050775171257555485,0.02670581080019474,0.032952651381492615,-0.09954831749200821,0.09990619122982025,0.1369025856256485,0.0,0.005262747406959534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371_0.52_1.3.png,medium_middle_50pct,25.692777633666992,20.863798141479492,-4.8289794921875,0.9734311103820801,0.9612984657287598,-0.012132644653320312,-0.005061199888586998,0.023326769471168518,0.028975700959563255,-0.09969069808721542,0.09990794211626053,0.0871361717581749,0.0,0.003738674335181713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372_0.98_1.7.png,hard_bottom_25pct,17.854230880737305,22.2298526763916,4.375621795654297,0.9371217489242554,0.9548510313034058,0.01772928237915039,-0.004921996966004372,0.023644961416721344,0.03000056743621826,-0.09982698410749435,0.0999680832028389,0.09310100972652435,0.0,0.006661861203610897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373_0.53_1.07.png,hard_bottom_25pct,18.29570960998535,17.74818992614746,-0.5475196838378906,0.9361048936843872,0.8915268182754517,-0.04457807540893555,-0.004750020336359739,0.026764508336782455,0.032610129565000534,-0.09956922382116318,0.09961818158626556,0.13164669275283813,0.0,0.0020148823969066143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374_0.52_1.1.png,hard_bottom_25pct,17.75741958618164,17.128704071044922,-0.6287155151367188,0.9313377737998962,0.883269727230072,-0.04806804656982422,-0.004757658112794161,0.02645881474018097,0.032258857041597366,-0.09954532235860825,0.09962058067321777,0.1247161328792572,0.0,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
