name,split,A0_PSNR,A0_SSIM,patch_variant,patch_size,patch_PSNR,patch_SSIM,dPSNR,dSSIM,patch_count,selected_patch_count,selected_patch_fraction,mean_patch_mse_improve,patch_count_a0,patch_fraction_a0,patch_count_a0p125,patch_fraction_a0p125,patch_count_a0p25,patch_fraction_a0p25,patch_count_a0p375,patch_fraction_a0p375,patch_count_a0p5,patch_fraction_a0p5,patch_count_a0p75,patch_fraction_a0p75
2189_0.81_0.71.png,val_regular,43.006988525390625,0.9985343813896179,oracle_riskcap0p5,128,44.48474884033203,0.9987394213676453,1.4777603149414062,0.00020503997802734375,20,19,0.95,1.5861174779274735e-05,1,0.05,0,0.0,1,0.05,2,0.1,16,0.8,,
2193_0.55_1.89.png,val_regular,40.62742614746094,0.9936261177062988,oracle_max,128,41.94767761230469,0.9938511252403259,1.32025146484375,0.0002250075340270996,20,18,0.9,2.3057806174620055e-05,2,0.1,2,0.1,3,0.15,2,0.1,3,0.15,8,0.4
2193_0.55_1.89.png,val_regular,40.62742614746094,0.9936261177062988,oracle_riskcap0p5,128,41.71196365356445,0.9938498735427856,1.0845375061035156,0.0002237558364868164,20,18,0.9,1.935002956088283e-05,2,0.1,2,0.1,3,0.15,2,0.1,11,0.55,,
21_0.84_0.84.png,val_regular,32.694557189941406,0.9930357933044434,oracle_max,128,33.876609802246094,0.9937092661857605,1.1820526123046875,0.0006734728813171387,16,11,0.6875,0.0001442468237655703,5,0.3125,0,0.0,0,0.0,0,0.0,1,0.0625,10,0.625
21_0.84_0.84.png,val_regular,32.694557189941406,0.9930357933044434,oracle_riskcap0p5,128,33.58415985107422,0.9937345385551453,0.8896026611328125,0.0006987452507019043,16,11,0.6875,0.00011473459517219453,5,0.3125,0,0.0,0,0.0,0,0.0,11,0.6875,,
2200_0.75_1.88.png,val_regular,39.51340103149414,0.9974014759063721,oracle_max,128,40.33015441894531,0.997585654258728,0.8167533874511719,0.00018417835235595703,20,15,0.75,1.815808423089038e-05,5,0.25,1,0.05,0,0.0,0,0.0,5,0.25,9,0.45
2200_0.75_1.88.png,val_regular,39.51340103149414,0.9974014759063721,oracle_riskcap0p5,128,40.16666793823242,0.9975892901420593,0.6532669067382812,0.00018781423568725586,20,15,0.75,1.4796007599215955e-05,5,0.25,1,0.05,0,0.0,0,0.0,14,0.7,,
2216_0.58_1.17.png,val_regular,43.877967834472656,0.9969774484634399,oracle_max,128,45.05778884887695,0.9972391128540039,1.1798210144042969,0.00026166439056396484,20,20,1.0,9.453831989958416e-06,0,0.0,2,0.1,3,0.15,2,0.1,4,0.2,9,0.45
2216_0.58_1.17.png,val_regular,43.877967834472656,0.9969774484634399,oracle_riskcap0p5,128,44.876426696777344,0.9972409009933472,0.9984588623046875,0.00026345252990722656,20,20,1.0,8.184817488654517e-06,0,0.0,2,0.1,3,0.15,2,0.1,13,0.65,,
2218_0.96_1.73.png,val_regular,41.60429000854492,0.9890475273132324,oracle_max,128,44.566261291503906,0.9904727935791016,2.9619712829589844,0.0014252662658691406,20,20,1.0,3.23319175549841e-05,0,0.0,0,0.0,2,0.1,1,0.05,5,0.25,12,0.6
2218_0.96_1.73.png,val_regular,41.60429000854492,0.9890475273132324,oracle_riskcap0p5,128,44.46057891845703,0.9905675649642944,2.8562889099121094,0.0015200376510620117,20,20,1.0,3.146914655189903e-05,0,0.0,0,0.0,2,0.1,1,0.05,17,0.85,,
221_0.88_1.44.png,val_regular,36.87973403930664,0.99591463804245,oracle_max,128,37.43228530883789,0.9958809614181519,0.55255126953125,-3.36766242980957e-05,16,13,0.8125,8.432912136413506e-05,3,0.1875,1,0.0625,2,0.125,3,0.1875,0,0.0,7,0.4375
221_0.88_1.44.png,val_regular,36.87973403930664,0.99591463804245,oracle_riskcap0p5,128,37.32814407348633,0.9959677457809448,0.4484100341796875,5.310773849487305e-05,16,13,0.8125,6.199078552526771e-05,3,0.1875,1,0.0625,2,0.125,3,0.1875,7,0.4375,,
2222_0.73_1.79.png,val_regular,44.08167266845703,0.9909189939498901,oracle_max,128,44.420963287353516,0.9916226267814636,0.3392906188964844,0.0007036328315734863,20,12,0.6,2.7737503842217846e-06,8,0.4,4,0.2,2,0.1,1,0.05,4,0.2,1,0.05
2222_0.73_1.79.png,val_regular,44.08167266845703,0.9909189939498901,oracle_riskcap0p5,128,44.42023468017578,0.9916290640830994,0.33856201171875,0.0007100701332092285,20,12,0.6,2.7680721814249408e-06,8,0.4,4,0.2,2,0.1,1,0.05,5,0.25,,
2225_0.9_0.54.png,val_regular,50.72407150268555,0.9940214157104492,oracle_max,128,51.132408142089844,0.99449223279953,0.4083366394042969,0.00047081708908081055,20,19,0.95,7.276275027834345e-07,1,0.05,5,0.25,2,0.1,7,0.35,3,0.15,2,0.1
2225_0.9_0.54.png,val_regular,50.72407150268555,0.9940214157104492,oracle_riskcap0p5,128,51.1250114440918,0.9944857954978943,0.40093994140625,0.00046437978744506836,20,19,0.95,7.144828714444884e-07,1,0.05,5,0.25,2,0.1,7,0.35,5,0.25,,
2232_0.72_0.59.png,val_regular,46.65019226074219,0.9970468282699585,oracle_max,128,47.77315139770508,0.9973244667053223,1.1229591369628906,0.00027763843536376953,20,20,1.0,4.739849987345224e-06,0,0.0,2,0.1,2,0.1,6,0.3,7,0.35,3,0.15
2232_0.72_0.59.png,val_regular,46.65019226074219,0.9970468282699585,oracle_riskcap0p5,128,47.591636657714844,0.9973257780075073,0.9414443969726562,0.0002789497375488281,20,20,1.0,4.071677471984003e-06,0,0.0,2,0.1,2,0.1,6,0.3,10,0.5,,
2235_0.91_1.78.png,val_regular,41.80078125,0.9887348413467407,oracle_max,128,42.12156677246094,0.989244818687439,0.3207855224609375,0.0005099773406982422,20,16,0.8,4.804197942576138e-06,4,0.2,4,0.2,4,0.2,1,0.05,5,0.25,2,0.1
2235_0.91_1.78.png,val_regular,41.80078125,0.9887348413467407,oracle_riskcap0p5,128,42.10606384277344,0.9892417192459106,0.3052825927734375,0.0005068778991699219,20,16,0.8,4.529920170170954e-06,4,0.2,4,0.2,4,0.2,1,0.05,7,0.35,,
2242_0.99_1.49.png,val_regular,41.05020523071289,0.9883158206939697,oracle_max,128,42.422340393066406,0.9892774820327759,1.3721351623535156,0.0009616613388061523,20,18,0.9,2.0009560262224114e-05,2,0.1,1,0.05,4,0.2,3,0.15,7,0.35,3,0.15
2242_0.99_1.49.png,val_regular,41.05020523071289,0.9883158206939697,oracle_riskcap0p5,128,42.144065856933594,0.9892622232437134,1.0938606262207031,0.0009464025497436523,20,18,0.9,1.6457951073789445e-05,2,0.1,1,0.05,4,0.2,3,0.15,10,0.5,,
2257_0.75_1.03.png,val_regular,44.90550994873047,0.9982110857963562,oracle_max,128,46.45611572265625,0.998563289642334,1.5506057739257812,0.0003522038459777832,20,17,0.85,9.702810211820179e-06,3,0.15,0,0.0,1,0.05,0,0.0,7,0.35,9,0.45
2257_0.75_1.03.png,val_regular,44.90550994873047,0.9982110857963562,oracle_riskcap0p5,128,46.211795806884766,0.998508870601654,1.3062858581542969,0.00029778480529785156,20,17,0.85,8.331244407600024e-06,3,0.15,0,0.0,1,0.05,0,0.0,16,0.8,,
2266_0.54_0.77.png,val_regular,49.744056701660156,0.9941355586051941,oracle_max,128,50.10480499267578,0.9943536520004272,0.360748291015625,0.0002180933952331543,20,17,0.85,8.423410577051982e-07,3,0.15,1,0.05,4,0.2,4,0.2,7,0.35,1,0.05
2266_0.54_0.77.png,val_regular,49.744056701660156,0.9941355586051941,oracle_riskcap0p5,128,50.10315704345703,0.9943515658378601,0.359100341796875,0.00021600723266601562,20,17,0.85,8.377133667636372e-07,3,0.15,1,0.05,4,0.2,4,0.2,8,0.4,,
2289_0.83_1.86.png,val_regular,38.94189453125,0.990743100643158,oracle_max,128,40.41921615600586,0.991980791091919,1.4773216247558594,0.0012376904487609863,20,18,0.9,3.566403729564627e-05,2,0.1,1,0.05,3,0.15,1,0.05,4,0.2,9,0.45
2289_0.83_1.86.png,val_regular,38.94189453125,0.990743100643158,oracle_riskcap0p5,128,40.16164779663086,0.9918335676193237,1.2197532653808594,0.0010904669761657715,20,18,0.9,3.0334257007780253e-05,2,0.1,1,0.05,3,0.15,1,0.05,13,0.65,,
2290_0.92_1.28.png,val_regular,40.588104248046875,0.9936127066612244,oracle_max,128,42.31879425048828,0.9945683479309082,1.7306900024414062,0.0009556412696838379,20,19,0.95,2.726330676523503e-05,1,0.05,1,0.05,1,0.05,6,0.3,3,0.15,8,0.4
2290_0.92_1.28.png,val_regular,40.588104248046875,0.9936127066612244,oracle_riskcap0p5,128,41.973724365234375,0.9944924116134644,1.3856201171875,0.0008797049522399902,20,19,0.95,2.27178301429376e-05,1,0.05,1,0.05,1,0.05,6,0.3,11,0.55,,
229_0.93_1.79.png,val_regular,36.4676628112793,0.9931097030639648,oracle_max,128,37.45904541015625,0.9941178560256958,0.9913825988769531,0.001008152961730957,16,12,0.75,5.7211120747524546e-05,4,0.25,1,0.0625,1,0.0625,1,0.0625,2,0.125,7,0.4375
229_0.93_1.79.png,val_regular,36.4676628112793,0.9931097030639648,oracle_riskcap0p5,128,37.25191879272461,0.9940237402915955,0.7842559814453125,0.0009140372276306152,16,12,0.75,4.437903521647968e-05,4,0.25,1,0.0625,1,0.0625,1,0.0625,9,0.5625,,
230_0.98_1.69.png,val_regular,36.82231521606445,0.9935182332992554,oracle_max,128,37.840240478515625,0.9943456649780273,1.0179252624511719,0.0008274316787719727,16,11,0.6875,6.297629442997277e-05,5,0.3125,0,0.0,2,0.125,0,0.0,0,0.0,9,0.5625
230_0.98_1.69.png,val_regular,36.82231521606445,0.9935182332992554,oracle_riskcap0p5,128,37.62884521484375,0.9942799806594849,0.8065299987792969,0.0007617473602294922,16,11,0.6875,4.7730992946526385e-05,5,0.3125,0,0.0,2,0.125,0,0.0,9,0.5625,,
2310_0.9_1.71.png,val_regular,34.047264099121094,0.9947938919067383,oracle_max,128,34.92303466796875,0.9955891370773315,0.8757705688476562,0.0007952451705932617,20,16,0.8,7.24882274880656e-05,4,0.2,0,0.0,0,0.0,0,0.0,7,0.35,9,0.45
2310_0.9_1.71.png,val_regular,34.047264099121094,0.9947938919067383,oracle_riskcap0p5,128,34.68688201904297,0.9955402612686157,0.639617919921875,0.0007463693618774414,20,16,0.8,5.448825895655318e-05,4,0.2,0,0.0,0,0.0,0,0.0,16,0.8,,
2311_0.83_1.77.png,val_regular,35.87874984741211,0.9959909915924072,oracle_max,128,36.459590911865234,0.9964879751205444,0.580841064453125,0.000496983528137207,20,14,0.7,3.244196914238273e-05,6,0.3,0,0.0,0,0.0,2,0.1,1,0.05,11,0.55
2311_0.83_1.77.png,val_regular,35.87874984741211,0.9959909915924072,oracle_riskcap0p5,128,36.3361701965332,0.9965037703514099,0.45742034912109375,0.0005127787590026855,20,14,0.7,2.5901895423885434e-05,6,0.3,0,0.0,0,0.0,2,0.1,12,0.6,,
2313_0.57_0.7.png,val_regular,45.1551513671875,0.998020350933075,oracle_max,128,46.75950622558594,0.9982122778892517,1.6043548583984375,0.0001919269561767578,20,18,0.9,9.444503189115493e-06,2,0.1,2,0.1,2,0.1,4,0.2,3,0.15,7,0.35
2313_0.57_0.7.png,val_regular,45.1551513671875,0.998020350933075,oracle_riskcap0p5,128,46.556854248046875,0.9982303380966187,1.401702880859375,0.00020998716354370117,20,18,0.9,8.374949015887977e-06,2,0.1,2,0.1,2,0.1,4,0.2,10,0.5,,
2321_0.92_0.62.png,val_regular,42.376766204833984,0.9975287318229675,oracle_max,128,44.593204498291016,0.9977618455886841,2.2164382934570312,0.00023311376571655273,20,18,0.9,2.295986492981683e-05,2,0.1,2,0.1,0,0.0,2,0.1,9,0.45,5,0.25
2321_0.92_0.62.png,val_regular,42.376766204833984,0.9975287318229675,oracle_riskcap0p5,128,44.48869705200195,0.9977635145187378,2.1119308471679688,0.00023478269577026367,20,18,0.9,2.1913368789228117e-05,2,0.1,2,0.1,0,0.0,2,0.1,14,0.7,,
2325_0.93_1.76.png,val_regular,40.576690673828125,0.9959797859191895,oracle_max,128,42.363807678222656,0.9966456294059753,1.7871170043945312,0.0006658434867858887,20,20,1.0,2.9578154089904275e-05,0,0.0,1,0.05,2,0.1,3,0.15,4,0.2,10,0.5
2325_0.93_1.76.png,val_regular,40.576690673828125,0.9959797859191895,oracle_riskcap0p5,128,42.10918426513672,0.9965704679489136,1.5324935913085938,0.0005906820297241211,20,20,1.0,2.6083570537593916e-05,0,0.0,1,0.05,2,0.1,3,0.15,14,0.7,,
2338_0.62_1.42.png,val_regular,39.05648422241211,0.9971674680709839,oracle_max,128,39.54155731201172,0.9974068403244019,0.4850730895996094,0.00023937225341796875,20,16,0.8,1.2553757096611662e-05,4,0.2,3,0.15,1,0.05,0,0.0,2,0.1,10,0.5
2338_0.62_1.42.png,val_regular,39.05648422241211,0.9971674680709839,oracle_riskcap0p5,128,39.43601989746094,0.9974222183227539,0.3795356750488281,0.00025475025177001953,20,16,0.8,9.944079556589713e-06,4,0.2,3,0.15,1,0.05,0,0.0,12,0.6,,
2340_0.98_1.97.png,val_regular,29.83597755432129,0.9862773418426514,oracle_max,128,30.881479263305664,0.9876212477684021,1.045501708984375,0.0013439059257507324,20,18,0.9,0.00020856063365499723,2,0.1,3,0.15,0,0.0,0,0.0,5,0.25,10,0.5
2340_0.98_1.97.png,val_regular,29.83597755432129,0.9862773418426514,oracle_riskcap0p5,128,30.567951202392578,0.9874917268753052,0.7319736480712891,0.0012143850326538086,20,18,0.9,0.0001512626224211999,2,0.1,3,0.15,0,0.0,0,0.0,15,0.75,,
2342_0.63_0.94.png,val_regular,45.71601867675781,0.9984113574028015,oracle_max,128,48.23545455932617,0.998767077922821,2.5194358825683594,0.00035572052001953125,20,20,1.0,1.1578775126963591e-05,0,0.0,2,0.1,3,0.15,3,0.15,4,0.2,8,0.4
2342_0.63_0.94.png,val_regular,45.71601867675781,0.9984113574028015,oracle_riskcap0p5,128,47.77053451538086,0.9987330436706543,2.054515838623047,0.0003216862678527832,20,20,1.0,9.978337936900062e-06,0,0.0,2,0.1,3,0.15,3,0.15,12,0.6,,
2343_0.53_1.69.png,val_regular,44.17800521850586,0.99774569272995,oracle_max,128,45.515037536621094,0.99809330701828,1.3370323181152344,0.0003476142883300781,20,16,0.8,1.0645006773302157e-05,4,0.2,0,0.0,1,0.05,2,0.1,5,0.25,8,0.4
2343_0.53_1.69.png,val_regular,44.17800521850586,0.99774569272995,oracle_riskcap0p5,128,45.36759948730469,0.998080849647522,1.1895942687988281,0.0003351569175720215,20,16,0.8,9.555638166602876e-06,4,0.2,0,0.0,1,0.05,2,0.1,13,0.65,,
234_0.85_1.32.png,val_regular,38.49966812133789,0.995205283164978,oracle_max,128,39.949676513671875,0.9956331253051758,1.4500083923339844,0.0004278421401977539,16,15,0.9375,2.805012172757415e-05,1,0.0625,2,0.125,1,0.0625,2,0.125,3,0.1875,7,0.4375
234_0.85_1.32.png,val_regular,38.49966812133789,0.995205283164978,oracle_riskcap0p5,128,39.57645034790039,0.9956158399581909,1.0767822265625,0.0004105567932128906,16,15,0.9375,2.1845324681635248e-05,1,0.0625,2,0.125,1,0.0625,2,0.125,10,0.625,,
2370_0.65_1.01.png,val_regular,40.95262908935547,0.9963169097900391,oracle_max,128,45.89570617675781,0.9969809055328369,4.943077087402344,0.0006639957427978516,20,19,0.95,5.253754820842005e-05,1,0.05,0,0.0,2,0.1,2,0.1,5,0.25,10,0.5
2370_0.65_1.01.png,val_regular,40.95262908935547,0.9963169097900391,oracle_riskcap0p5,128,44.4241943359375,0.9969267845153809,3.4715652465820312,0.0006098747253417969,20,19,0.95,4.247979068168206e-05,1,0.05,0,0.0,2,0.1,2,0.1,15,0.75,,
2377_0.59_1.32.png,val_regular,48.39084243774414,0.9960572123527527,oracle_max,128,50.386260986328125,0.9963647723197937,1.9954185485839844,0.0003075599670410156,20,19,0.95,5.040126654876076e-06,1,0.05,1,0.05,6,0.3,1,0.05,9,0.45,2,0.1
2377_0.59_1.32.png,val_regular,48.39084243774414,0.9960572123527527,oracle_riskcap0p5,128,50.28654479980469,0.9963644742965698,1.8957023620605469,0.00030726194381713867,20,19,0.95,4.840910798975529e-06,1,0.05,1,0.05,6,0.3,1,0.05,11,0.55,,
2379_0.79_1.37.png,val_regular,46.562686920166016,0.9950606226921082,oracle_max,128,48.39460754394531,0.9953509569168091,1.8319206237792969,0.00029033422470092773,20,20,1.0,7.144997346131276e-06,0,0.0,2,0.1,3,0.15,3,0.15,5,0.25,7,0.35
2379_0.79_1.37.png,val_regular,46.562686920166016,0.9950606226921082,oracle_riskcap0p5,128,47.97449493408203,0.9953553080558777,1.4118080139160156,0.00029468536376953125,20,20,1.0,5.766938454598858e-06,0,0.0,2,0.1,3,0.15,3,0.15,12,0.6,,
2380_0.52_1.3.png,val_regular,46.27729797363281,0.9962672591209412,oracle_max,128,49.36191177368164,0.9964394569396973,3.084613800048828,0.00017219781875610352,20,17,0.85,1.125626356497378e-05,3,0.15,0,0.0,1,0.05,2,0.1,3,0.15,11,0.55
2380_0.52_1.3.png,val_regular,46.27729797363281,0.9962672591209412,oracle_riskcap0p5,128,48.6142578125,0.9966305494308472,2.3369598388671875,0.00036329030990600586,20,17,0.85,9.216337480211223e-06,3,0.15,0,0.0,1,0.05,2,0.1,14,0.7,,
2383_0.59_1.38.png,val_regular,45.949180603027344,0.9941436648368835,oracle_max,128,47.30366134643555,0.9947494864463806,1.3544807434082031,0.0006058216094970703,20,19,0.95,6.619612372560369e-06,1,0.05,3,0.15,2,0.1,3,0.15,3,0.15,8,0.4
2383_0.59_1.38.png,val_regular,45.949180603027344,0.9941436648368835,oracle_riskcap0p5,128,47.23625946044922,0.9947572946548462,1.287078857421875,0.0006136298179626465,20,19,0.95,6.327375785986078e-06,1,0.05,3,0.15,2,0.1,3,0.15,11,0.55,,
2397_0.64_0.76.png,val_regular,40.67257308959961,0.9981995820999146,oracle_max,128,44.0821418762207,0.9984704852104187,3.4095687866210938,0.0002709031105041504,20,19,0.95,4.37164000913981e-05,1,0.05,2,0.1,1,0.05,4,0.2,0,0.0,12,0.6
2397_0.64_0.76.png,val_regular,40.67257308959961,0.9981995820999146,oracle_riskcap0p5,128,43.06869125366211,0.9984611868858337,2.3961181640625,0.00026160478591918945,20,19,0.95,3.4090673830178274e-05,1,0.05,2,0.1,1,0.05,4,0.2,12,0.6,,
2405_0.56_0.59.png,val_regular,48.764373779296875,0.9992415308952332,oracle_max,128,49.51398468017578,0.9992930293083191,0.7496109008789062,5.14984130859375e-05,20,13,0.65,2.036951400441467e-06,7,0.35,3,0.15,7,0.35,1,0.05,2,0.1,0,0.0
2405_0.56_0.59.png,val_regular,48.764373779296875,0.9992415308952332,oracle_riskcap0p5,128,49.51398468017578,0.9992930293083191,0.7496109008789062,5.14984130859375e-05,20,13,0.65,2.036951400441467e-06,7,0.35,3,0.15,7,0.35,1,0.05,2,0.1,,
2409_0.55_1.95.png,val_regular,42.88624572753906,0.9967190623283386,oracle_max,128,43.395240783691406,0.9973377585411072,0.5089950561523438,0.0006186962127685547,20,17,0.85,5.740084088756703e-06,3,0.15,1,0.05,6,0.3,4,0.2,3,0.15,3,0.15
2409_0.55_1.95.png,val_regular,42.88624572753906,0.9967190623283386,oracle_riskcap0p5,128,43.38677215576172,0.9973279237747192,0.5005264282226562,0.0006088614463806152,20,17,0.85,5.642677479045233e-06,3,0.15,1,0.05,6,0.3,4,0.2,6,0.3,,
2411_0.81_0.52.png,val_regular,46.595741271972656,0.9986326694488525,oracle_max,128,47.77389907836914,0.998971164226532,1.1781578063964844,0.00033849477767944336,20,16,0.8,5.237007712821651e-06,4,0.2,0,0.0,3,0.15,3,0.15,4,0.2,6,0.3
2411_0.81_0.52.png,val_regular,46.595741271972656,0.9986326694488525,oracle_riskcap0p5,128,47.68620300292969,0.998935878276825,1.0904617309570312,0.0003032088279724121,20,16,0.8,4.863633239438059e-06,4,0.2,0,0.0,3,0.15,3,0.15,10,0.5,,
2420_0.95_0.63.png,val_regular,43.20460510253906,0.9980798959732056,oracle_max,128,45.3535041809082,0.9982878565788269,2.1488990783691406,0.0002079606056213379,20,19,0.95,1.8661807666831008e-05,1,0.05,3,0.15,6,0.3,5,0.25,2,0.1,3,0.15
2420_0.95_0.63.png,val_regular,43.20460510253906,0.9980798959732056,oracle_riskcap0p5,128,45.11921691894531,0.9982983469963074,1.91461181640625,0.00021845102310180664,20,19,0.95,1.713861363441538e-05,1,0.05,3,0.15,6,0.3,5,0.25,5,0.25,,
2421_0.95_1.35.png,val_regular,36.852535247802734,0.9927572011947632,oracle_max,128,38.604637145996094,0.9940134882926941,1.7521018981933594,0.0012562870979309082,20,18,0.9,6.520930191982189e-05,2,0.1,3,0.15,1,0.05,1,0.05,1,0.05,12,0.6
2421_0.95_1.35.png,val_regular,36.852535247802734,0.9927572011947632,oracle_riskcap0p5,128,38.14659881591797,0.9937893748283386,1.2940635681152344,0.0010321736335754395,20,18,0.9,5.0564102184580403e-05,2,0.1,3,0.15,1,0.05,1,0.05,13,0.65,,
2427_0.71_0.9.png,val_regular,44.35322189331055,0.9981392621994019,oracle_max,128,45.15740203857422,0.9985212683677673,0.8041801452636719,0.0003820061683654785,20,14,0.7,6.699149594169285e-06,6,0.3,1,0.05,2,0.1,1,0.05,6,0.3,4,0.2
2427_0.71_0.9.png,val_regular,44.35322189331055,0.9981392621994019,oracle_riskcap0p5,128,45.100494384765625,0.9984841346740723,0.7472724914550781,0.00034487247467041016,20,14,0.7,6.244173869163206e-06,6,0.3,1,0.05,2,0.1,1,0.05,10,0.5,,
2435_0.72_0.78.png,val_regular,44.581809997558594,0.9991245269775391,oracle_max,128,46.62788391113281,0.9993695020675659,2.0460739135742188,0.00024497509002685547,20,17,0.85,1.2281636236366466e-05,3,0.15,2,0.1,1,0.05,2,0.1,5,0.25,7,0.35
2435_0.72_0.78.png,val_regular,44.581809997558594,0.9991245269775391,oracle_riskcap0p5,128,46.159664154052734,0.9993304014205933,1.5778541564941406,0.00020587444305419922,20,17,0.85,9.961710611605668e-06,3,0.15,2,0.1,1,0.05,2,0.1,12,0.6,,
2436_0.83_1.9.png,val_regular,41.73863220214844,0.9981087446212769,oracle_max,128,43.554107666015625,0.9984925985336304,1.8154754638671875,0.0003838539123535156,20,19,0.95,2.1542631031934434e-05,1,0.05,1,0.05,2,0.1,2,0.1,6,0.3,8,0.4
2436_0.83_1.9.png,val_regular,41.73863220214844,0.9981087446212769,oracle_riskcap0p5,128,43.26422882080078,0.9984617233276367,1.5255966186523438,0.0003529787063598633,20,19,0.95,1.8678425033158418e-05,1,0.05,1,0.05,2,0.1,2,0.1,14,0.7,,
2488_0.64_1.77.png,val_regular,41.72721862792969,0.9962775111198425,oracle_max,128,42.61630630493164,0.9966088533401489,0.8890876770019531,0.0003313422203063965,20,19,0.95,1.2731366950902157e-05,1,0.05,0,0.0,6,0.3,2,0.1,2,0.1,9,0.45
2488_0.64_1.77.png,val_regular,41.72721862792969,0.9962775111198425,oracle_riskcap0p5,128,42.434288024902344,0.9965779781341553,0.7070693969726562,0.00030046701431274414,20,19,0.95,1.0247128648188663e-05,1,0.05,0,0.0,6,0.3,2,0.1,11,0.55,,
2511_0.82_1.93.png,val_regular,42.605648040771484,0.996218204498291,oracle_max,128,44.49864959716797,0.9964107871055603,1.8930015563964844,0.0001925826072692871,20,18,0.9,2.0119790156059027e-05,2,0.1,3,0.15,2,0.1,4,0.2,4,0.2,5,0.25
2511_0.82_1.93.png,val_regular,42.605648040771484,0.996218204498291,oracle_riskcap0p5,128,44.33171844482422,0.9964135885238647,1.7260704040527344,0.00019538402557373047,20,18,0.9,1.8815920861925405e-05,2,0.1,3,0.15,2,0.1,4,0.2,9,0.45,,
2530_0.54_0.81.png,val_regular,49.453651428222656,0.9978940486907959,oracle_max,128,51.28844451904297,0.9983074069023132,1.8347930908203125,0.000413358211517334,20,19,0.95,3.751741189716995e-06,1,0.05,1,0.05,2,0.1,2,0.1,6,0.3,8,0.4
2530_0.54_0.81.png,val_regular,49.453651428222656,0.9978940486907959,oracle_riskcap0p5,128,51.157447814941406,0.9982833862304688,1.70379638671875,0.00038933753967285156,20,19,0.95,3.538354314969183e-06,1,0.05,1,0.05,2,0.1,2,0.1,14,0.7,,
2534_0.74_1.5.png,val_regular,43.997764587402344,0.9932962656021118,oracle_max,128,44.77296829223633,0.9938377737998962,0.7752037048339844,0.0005415081977844238,20,19,0.95,6.258303346839966e-06,1,0.05,1,0.05,1,0.05,5,0.25,7,0.35,5,0.25
2534_0.74_1.5.png,val_regular,43.997764587402344,0.9932962656021118,oracle_riskcap0p5,128,44.73136901855469,0.9938844442367554,0.7336044311523438,0.0005881786346435547,20,19,0.95,5.957656958344159e-06,1,0.05,1,0.05,1,0.05,5,0.25,12,0.6,,
2551_0.71_1.76.png,val_regular,42.33821487426758,0.9962159991264343,oracle_max,128,42.59650802612305,0.9961718320846558,0.25829315185546875,-4.416704177856445e-05,20,11,0.55,3.1978770948626332e-06,9,0.45,1,0.05,3,0.15,3,0.15,1,0.05,3,0.15
2551_0.71_1.76.png,val_regular,42.33821487426758,0.9962159991264343,oracle_riskcap0p5,128,42.54635238647461,0.9961777925491333,0.20813751220703125,-3.820657730102539e-05,20,11,0.55,2.598954642962781e-06,9,0.45,1,0.05,3,0.15,3,0.15,4,0.2,,
2561_0.98_0.54.png,val_regular,47.3411750793457,0.9975230097770691,oracle_max,128,48.427574157714844,0.9977864623069763,1.0863990783691406,0.00026345252990722656,20,17,0.85,4.0252503822557625e-06,3,0.15,1,0.05,3,0.15,2,0.1,4,0.2,7,0.35
2561_0.98_0.54.png,val_regular,47.3411750793457,0.9975230097770691,oracle_riskcap0p5,128,48.323143005371094,0.9978151321411133,0.9819679260253906,0.00029212236404418945,20,17,0.85,3.6937848335583112e-06,3,0.15,1,0.05,3,0.15,2,0.1,11,0.55,,
2566_0.98_1.33.png,val_regular,42.36669158935547,0.9946717023849487,oracle_max,128,42.65901565551758,0.9949914813041687,0.2923240661621094,0.0003197789192199707,20,11,0.55,4.3605808969005014e-06,9,0.45,1,0.05,4,0.2,4,0.2,1,0.05,1,0.05
2566_0.98_1.33.png,val_regular,42.36669158935547,0.9946717023849487,oracle_riskcap0p5,128,42.61766052246094,0.9949744939804077,0.25096893310546875,0.0003027915954589844,20,11,0.55,3.7122184949112124e-06,9,0.45,1,0.05,4,0.2,4,0.2,2,0.1,,
2609_0.89_1.63.png,val_regular,41.94690704345703,0.9924439787864685,oracle_max,128,43.10681915283203,0.9932343363761902,1.159912109375,0.0007903575897216797,20,18,0.9,1.7053184092219453e-05,2,0.1,1,0.05,3,0.15,5,0.25,4,0.2,5,0.25
2609_0.89_1.63.png,val_regular,41.94690704345703,0.9924439787864685,oracle_riskcap0p5,128,42.903526306152344,0.9932830333709717,0.9566192626953125,0.0008390545845031738,20,18,0.9,1.4160742830426898e-05,2,0.1,1,0.05,3,0.15,5,0.25,9,0.45,,
2612_0.52_1.14.png,val_regular,44.372005462646484,0.996762752532959,oracle_max,128,45.17192077636719,0.9970096945762634,0.7999153137207031,0.00024694204330444336,20,13,0.65,6.884195499878842e-06,7,0.35,1,0.05,2,0.1,1,0.05,2,0.1,7,0.35
2612_0.52_1.14.png,val_regular,44.372005462646484,0.996762752532959,oracle_riskcap0p5,128,44.99144744873047,0.9970309138298035,0.6194419860839844,0.0002681612968444824,20,13,0.65,5.386700991039106e-06,7,0.35,1,0.05,2,0.1,1,0.05,9,0.45,,
