policy_id,complexity,count,selected_count,coverage,mean_dPSNR,hard_bottom25_dPSNR,easy_top25_dPSNR,positive_ratio,nonnegative_ratio,severe_loss_count,severe_loss_per_600,strong_loss_count,strong_loss_per_600,selected_precision,selected_nonnegative_ratio,selected_severe_count,screen_proxy_pass,strong_proxy_pass,score,patch_action_count_a0,patch_action_count_a0p125,patch_action_count_a0p25,patch_action_count_a0p375,patch_action_count_a0p5,patch_action_count_a0p75,patch_action_fraction_a0,patch_action_fraction_a0p125,patch_action_fraction_a0p25,patch_action_fraction_a0p375,patch_action_fraction_a0p5,patch_action_fraction_a0p75
tier|low_alpha=0.25|low_cond=depth_grad_mean_le_0.0028074051|high_alpha=0.375|high_cond=diff_signed_mean_le_0.00082785328,2,600,600,1.0,0.3854423785933837,0.34840675863219833,0.4836124424694348,0.7666666666666667,0.7666666666666667,73,73.0,120,120.0,0.7666666666666667,0.7666666666666667,73,False,False,0.6115290297460858,1848,0,2302,6226,0,0,0.17810331534309945,0.0,0.221858134155744,0.6000385505011565,0.0,0.0
tier|low_alpha=0.25|low_cond=input_std_ge_0.063480541|high_alpha=0.5|high_cond=diff_signed_mean_le_0.00082785328,2,600,600,1.0,0.467097725982444,0.45783645882029267,0.5438133530721244,0.7483333333333333,0.7483333333333333,85,85.0,132,132.0,0.7483333333333333,0.7483333333333333,85,False,False,0.6104982283458908,983,0,3167,0,6226,0,0.0947378565921357,0.0,0.3052235929067078,0.0,0.6000385505011565,0.0
tier|low_alpha=0.25|low_cond=input_std_ge_0.052443621|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063386206,2,600,600,1.0,0.3684583565867733,0.3338679746088305,0.459957652466544,0.7683333333333333,0.7683333333333333,71,71.0,121,121.0,0.7683333333333333,0.7683333333333333,71,False,False,0.609298501520492,1249,0,7570,1557,0,0,0.1203739398612182,0.0,0.729568234387047,0.15005782575173476,0.0,0.0
single|alpha=0.375|cond=diff_signed_mean_le_-0.0037339681,1,600,483,0.805,0.24646262739483177,0.2982901913498758,0.16722920053188847,0.6516666666666666,0.6516666666666666,49,49.0,87,87.0,0.7349896480331263,0.7349896480331263,49,False,False,0.6091480832276729,7782,0,0,2594,0,0,0.75,0.0,0.0,0.25,0.0,0.0
tier|low_alpha=0.375|low_cond=diff_signed_mean_le_-0.0037339681|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0037339681,2,600,483,0.805,0.24646262739483177,0.2982901913498758,0.16722920053188847,0.6516666666666666,0.6516666666666666,49,49.0,87,87.0,0.7349896480331263,0.7349896480331263,49,False,False,0.6091480832276729,7782,0,0,2594,0,0,0.75,0.0,0.0,0.25,0.0,0.0
tier|low_alpha=0.375|low_cond=diff_signed_mean_le_-0.0037339681|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0049152132,2,600,483,0.805,0.24646262739483177,0.2982901913498758,0.16722920053188847,0.6516666666666666,0.6516666666666666,49,49.0,87,87.0,0.7349896480331263,0.7349896480331263,49,False,False,0.6091480832276729,7782,0,0,2594,0,0,0.75,0.0,0.0,0.25,0.0,0.0
tier|low_alpha=0.375|low_cond=diff_signed_mean_le_-0.0037339681|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063386206,2,600,483,0.805,0.24646262739483177,0.2982901913498758,0.16722920053188847,0.6516666666666666,0.6516666666666666,49,49.0,87,87.0,0.7349896480331263,0.7349896480331263,49,False,False,0.6091480832276729,7782,0,0,2594,0,0,0.75,0.0,0.0,0.25,0.0,0.0
tier|low_alpha=0.375|low_cond=diff_signed_mean_le_-0.0049152132|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0037339681,2,600,483,0.805,0.24646262739483177,0.2982901913498758,0.16722920053188847,0.6516666666666666,0.6516666666666666,49,49.0,87,87.0,0.7349896480331263,0.7349896480331263,49,False,False,0.6091480832276729,7782,0,0,2594,0,0,0.75,0.0,0.0,0.25,0.0,0.0
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.012721681|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0023406036,2,600,600,1.0,0.3995660889374192,0.34167127738140113,0.5227583360888368,0.7633333333333333,0.7633333333333333,74,74.0,125,125.0,0.7633333333333333,0.7633333333333333,74,False,False,0.6086789444514238,519,0,6433,3424,0,0,0.050019275250578255,0.0,0.619988434849653,0.3299922898997687,0.0,0.0
tier|low_alpha=0.25|low_cond=depth_std_ge_0.017312206|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0037339681,2,600,600,1.0,0.39007341578157667,0.3613815639109242,0.4685206932787314,0.7583333333333333,0.7583333333333333,74,74.0,131,131.0,0.7583333333333333,0.7583333333333333,74,False,False,0.6072807362381891,978,0,6804,2594,0,0,0.09425597532767926,0.0,0.6557440246723207,0.25,0.0,0.0
tier|low_alpha=0.25|low_cond=input_grad_mean_ge_0.00489015|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0023406036,2,600,600,1.0,0.4542837405688703,0.4749443420454522,0.48121191702198957,0.7483333333333333,0.7483333333333333,85,85.0,126,126.0,0.7483333333333333,0.7483333333333333,85,False,False,0.605110405907431,810,0,6142,0,3424,0,0.07806476484194294,0.0,0.5919429452582884,0.0,0.3299922898997687,0.0
tier|low_alpha=0.25|low_cond=depth_grad_mean_le_0.0028074051|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.00025154754,2,600,600,1.0,0.37092201526756535,0.34759416893773365,0.44346169677682223,0.7616666666666667,0.7616666666666667,72,72.0,124,124.0,0.7616666666666667,0.7616666666666667,72,False,False,0.6040935200954344,2290,0,2898,5188,0,0,0.22070161912104858,0.0,0.2792983808789514,0.5,0.0,0.0
tier|low_alpha=0.25|low_cond=input_grad_mean_ge_0.00489015|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0037339681,2,600,600,1.0,0.43667183920620356,0.46370600506512705,0.4492989599606246,0.75,0.75,83,83.0,129,129.0,0.75,0.75,83,False,False,0.6040665392543678,941,0,6841,0,2594,0,0.09069005397070162,0.0,0.6593099460292984,0.0,0.25,0.0
tier|low_alpha=0.25|low_cond=diff_abs_std_le_0.0076037769|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0063386206,2,600,600,1.0,0.402909859464323,0.4082896122641426,0.45837777297121723,0.765,0.765,78,78.0,130,130.0,0.765,0.765,78,False,False,0.6036293265727588,706,0,8113,0,1557,0,0.06804163454124904,0.0,0.7819005397070162,0.0,0.15005782575173476,0.0
tier|low_alpha=0.25|low_cond=diff_abs_std_le_0.0076037769|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0023406036,2,600,600,1.0,0.3926228764020245,0.35046821100491354,0.5078499949629457,0.7833333333333333,0.7833333333333333,75,75.0,117,117.0,0.7833333333333333,0.7833333333333333,75,False,False,0.6022824447022499,648,0,6304,3424,0,0,0.06245181187355436,0.0,0.607555898226677,0.3299922898997687,0.0,0.0
tier|low_alpha=0.25|low_cond=input_std_ge_0.052443621|high_alpha=0.375|high_cond=diff_signed_mean_le_0.00082785328,2,600,600,1.0,0.41343897306711475,0.3629015892587115,0.5361692265680311,0.77,0.77,77,77.0,124,124.0,0.77,0.77,77,False,False,0.6018771671308871,760,0,3390,6226,0,0,0.07324595219737856,0.0,0.32671549730146493,0.6000385505011565,0.0,0.0
tier|low_alpha=0.375|low_cond=diff_signed_mean_le_-0.0037339681|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082143224,2,600,483,0.805,0.2792051097489505,0.36870858651265365,0.15285695569393212,0.6433333333333333,0.6433333333333333,55,54.99999999999999,92,92.0,0.7246376811594203,0.7246376811594203,55,False,False,0.5999576745284667,7782,0,0,1556,1038,0,0.75,0.0,0.0,0.1499614494988435,0.10003855050115651,0.0
tier|low_alpha=0.25|low_cond=udp_mean_le_0.68717122|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082143224,2,600,600,1.0,0.37864581020157495,0.39183215631499224,0.4085737512991569,0.7566666666666667,0.7566666666666667,75,75.0,123,122.99999999999999,0.7566666666666667,0.7566666666666667,75,False,False,0.5994689103834845,1352,0,7986,0,1038,0,0.13030069390902083,0.0,0.7696607555898227,0.0,0.10003855050115651,0.0
tier|low_alpha=0.375|low_cond=diff_signed_mean_le_0.0085228849|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.00025154754,2,600,599,0.9983333333333333,0.47232458042273456,0.45402554379363624,0.5610989252129073,0.745,0.745,86,86.0,134,134.0,0.7462437395659433,0.7462437395659433,86,False,False,0.5989049079789346,1038,0,0,4150,5188,0,0.10003855050115651,0.0,0.0,0.3999614494988435,0.5,0.0
tier|low_alpha=0.25|low_cond=depth_grad_mean_ge_0.00080515514|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0049152132,2,600,600,1.0,0.410177556524264,0.4453969176149097,0.3998032698893913,0.7466666666666667,0.7466666666666667,80,80.0,129,129.0,0.7466666666666667,0.7466666666666667,80,False,False,0.598475417605131,1441,0,6859,0,2076,0,0.13887818041634542,0.0,0.6610447185813415,0.0,0.20007710100231302,0.0
tier|low_alpha=0.375|low_cond=diff_signed_mean_le_0.0085228849|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0049152132,2,600,599,0.9983333333333333,0.45595086968709825,0.4413381360791119,0.5327820974409986,0.7466666666666667,0.7466666666666667,84,84.00000000000001,133,133.0,0.7479131886477463,0.7479131886477463,84,False,False,0.5982995882944875,1038,0,0,7262,2076,0,0.10003855050115651,0.0,0.0,0.6998843484965305,0.20007710100231302,0.0
tier|low_alpha=0.25|low_cond=diff_abs_std_le_0.0076037769|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0037339681,2,600,600,1.0,0.3830843459372072,0.34558395677864706,0.49049745452526605,0.7766666666666666,0.7766666666666666,74,74.0,120,120.0,0.7766666666666666,0.7766666666666666,74,False,False,0.5981012568126514,660,0,7122,2594,0,0,0.0636083269082498,0.0,0.6863916730917502,0.25,0.0,0.0
tier|low_alpha=0.375|low_cond=diff_signed_mean_le_0.0043352349|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0013591703,2,600,599,0.9983333333333333,0.48220369207111086,0.621760156975534,0.3735760314749853,0.71,0.71,94,94.0,138,138.0,0.7111853088480802,0.7111853088480802,94,False,False,0.5964694207990364,2075,0,0,4150,0,4151,0.19998072474942175,0.0,0.0,0.3999614494988435,0.0,0.40005782575173476
tier|low_alpha=0.25|low_cond=input_std_ge_0.052443621|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.00025154754,2,600,600,1.0,0.4095654560281874,0.36403353815346967,0.5246738742185086,0.7666666666666667,0.7666666666666667,77,77.0,122,122.0,0.7666666666666667,0.7666666666666667,77,False,False,0.5962596739728141,844,0,4344,5188,0,0,0.08134155744024672,0.0,0.41865844255975326,0.5,0.0,0.0
tier|low_alpha=0.25|low_cond=input_std_ge_0.052443621|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0037339681,2,600,600,1.0,0.38583438673130355,0.35121550306852695,0.47352188218807356,0.76,0.76,74,74.0,126,126.0,0.76,0.76,74,False,False,0.5961589774049325,1113,0,6669,2594,0,0,0.10726676946800308,0.0,0.6427332305319969,0.25,0.0,0.0
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043352349|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.00025154754,2,600,599,0.9983333333333333,0.4718090543186512,0.6220172404782198,0.3473256587255196,0.7066666666666667,0.7066666666666667,93,93.0,138,138.0,0.7078464106844741,0.7078464106844741,93,False,False,0.5961554125737791,2075,0,3113,0,0,5188,0.19998072474942175,0.0,0.30001927525057825,0.0,0.0,0.5
tier|low_alpha=0.25|low_cond=input_mean_le_0.8164975|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063386206,2,600,600,1.0,0.3742683618372422,0.34619944001663683,0.4552712114931088,0.765,0.765,73,73.0,121,121.0,0.765,0.765,73,False,False,0.5950050349998626,838,0,7981,1557,0,0,0.080763299922899,0.0,0.7691788743253662,0.15005782575173476,0.0,0.0
tier|low_alpha=0.25|low_cond=depth_grad_mean_ge_0.00080515514|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.011445235,2,600,600,1.0,0.3361182348364008,0.39134212828115483,0.3121922074801485,0.7383333333333333,0.7383333333333333,71,71.0,130,130.0,0.7383333333333333,0.7383333333333333,71,False,False,0.5946611582093394,1911,0,7946,0,0,519,0.18417501927525057,0.0,0.7658057054741712,0.0,0.0,0.050019275250578255
tier|low_alpha=0.25|low_cond=input_std_ge_0.052443621|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0049152132,2,600,600,1.0,0.37661157666068,0.34370782306011316,0.46183769090304233,0.7616666666666667,0.7616666666666667,73,73.0,125,125.0,0.7616666666666667,0.7616666666666667,73,False,False,0.5945116041990748,1180,0,7120,2076,0,0,0.11372397841171936,0.0,0.6861989205859677,0.20007710100231302,0.0,0.0
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.012721681|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0049152132,2,600,600,1.0,0.38335318480855146,0.3317959008677222,0.4948882453527854,0.76,0.76,73,73.0,128,128.0,0.76,0.76,73,False,False,0.5942787300380079,519,0,7781,2076,0,0,0.050019275250578255,0.0,0.7499036237471087,0.20007710100231302,0.0,0.0
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.012721681|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.00025154754,2,600,600,1.0,0.4713390725781325,0.44871977082874265,0.5614848301378975,0.745,0.745,86,86.0,134,134.0,0.745,0.745,86,False,False,0.5937133722549166,519,0,4669,0,5188,0,0.050019275250578255,0.0,0.44998072474942175,0.0,0.5,0.0
tier|low_alpha=0.25|low_cond=input_std_ge_0.052443621|high_alpha=0.5|high_cond=diff_signed_mean_le_0.00082785328,2,600,600,1.0,0.4733659301783522,0.4642651236293877,0.5460286483605773,0.7466666666666667,0.7466666666666667,87,87.0,132,132.0,0.7466666666666667,0.7466666666666667,87,False,False,0.5933808939179201,760,0,3390,0,6226,0,0.07324595219737856,0.0,0.32671549730146493,0.0,0.6000385505011565,0.0
tier|low_alpha=0.25|low_cond=diff_abs_std_le_0.0076037769|high_alpha=0.5|high_cond=diff_signed_mean_le_0.00082785328,2,600,600,1.0,0.4716187678217066,0.4570535536957423,0.5622585031342097,0.7583333333333333,0.7583333333333333,87,87.0,127,127.0,0.7583333333333333,0.7583333333333333,87,False,False,0.5927374610917215,596,0,3554,0,6226,0,0.057440246723207404,0.0,0.3425212027756361,0.0,0.6000385505011565,0.0
tier|low_alpha=0.25|low_cond=depth_grad_mean_ge_0.00032311922|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0063386206,2,600,600,1.0,0.4090535285664745,0.42022907318246544,0.43706420238611704,0.7416666666666667,0.7416666666666667,79,78.99999999999999,131,131.0,0.7416666666666667,0.7416666666666667,79,False,False,0.5926932073510587,748,0,8071,0,1557,0,0.07208943716268311,0.0,0.7778527370855821,0.0,0.15005782575173476,0.0
tier|low_alpha=0.375|low_cond=diff_signed_mean_le_0.0085228849|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0082143224,2,600,599,0.9983333333333333,0.47600600113163627,0.5498293231236526,0.45237907404815225,0.7316666666666667,0.7316666666666667,91,91.0,144,144.0,0.7328881469115192,0.7328881469115192,91,False,False,0.5923573670353737,1038,0,0,8300,0,1038,0.10003855050115651,0.0,0.0,0.799922898997687,0.0,0.10003855050115651
tier|low_alpha=0.25|low_cond=depth_grad_mean_ge_0.00032311922|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0082143224,2,600,600,1.0,0.4178585152346627,0.5141113632725811,0.34354849193351644,0.73,0.73,84,84.00000000000001,140,140.0,0.73,0.73,84,False,False,0.5920024550460792,834,0,8504,0,0,1038,0.08037779491133384,0.0,0.8195836545875096,0.0,0.0,0.10003855050115651
tier|low_alpha=0.25|low_cond=depth_grad_mean_ge_0.00080515514|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0082143224,2,600,600,1.0,0.39757846157050836,0.5104698658971566,0.2995703205480686,0.7283333333333334,0.7283333333333334,82,82.0,134,134.0,0.7283333333333334,0.7283333333333334,82,False,False,0.5916613863430404,1731,0,7607,0,0,1038,0.1668272937548188,0.0,0.7331341557440246,0.0,0.0,0.10003855050115651
tier|low_alpha=0.25|low_cond=udp_mean_ge_0.30988341|high_alpha=0.375|high_cond=diff_signed_mean_le_0.00082785328,2,600,600,1.0,0.40725910598798964,0.3576694284161995,0.5142947311598071,0.7733333333333333,0.7733333333333333,77,77.0,126,126.0,0.7733333333333333,0.7733333333333333,77,False,False,0.5908241218369301,1620,0,2530,6226,0,0,0.15612952968388588,0.0,0.24383191981495758,0.6000385505011565,0.0,0.0
tier|low_alpha=0.375|low_cond=diff_signed_mean_le_0.0085228849|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0023406036,2,600,599,0.9983333333333333,0.46620284992500144,0.4501320268589403,0.5465350919711052,0.75,0.75,86,86.0,132,132.0,0.7512520868113522,0.7512520868113522,86,False,False,0.5904619806092644,1038,0,0,5914,3424,0,0.10003855050115651,0.0,0.0,0.5699691595990748,0.3299922898997687,0.0
tier|low_alpha=0.25|low_cond=depth_std_ge_0.017312206|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0013591703,2,600,600,1.0,0.4658175965619313,0.4749893259662437,0.5047080387055687,0.7466666666666667,0.7466666666666667,87,87.0,134,134.0,0.7466666666666667,0.7466666666666667,87,False,False,0.5902798612054831,761,0,5464,0,4151,0,0.07334232845026985,0.0,0.5265998457979953,0.0,0.40005782575173476,0.0
tier|low_alpha=0.25|low_cond=input_grad_mean_ge_0.00489015|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0049152132,2,600,600,1.0,0.42023054866933685,0.4482004514720435,0.42854509915307243,0.7566666666666667,0.7566666666666667,82,82.0,128,128.0,0.7566666666666667,0.7566666666666667,82,False,False,0.5901454197622789,1026,0,7274,0,2076,0,0.09888203546646106,0.0,0.7010408635312259,0.0,0.20007710100231302,0.0
tier|low_alpha=0.25|low_cond=input_dark_mean_le_0.79344508|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063386206,2,600,600,1.0,0.3731465718319951,0.3441503588545779,0.45525755544971297,0.76,0.76,73,73.0,121,121.0,0.76,0.76,73,False,False,0.5899926144606289,833,0,7986,1557,0,0,0.08028141865844256,0.0,0.7696607555898227,0.15005782575173476,0.0,0.0
tier|low_alpha=0.25|low_cond=input_std_ge_0.052443621|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.00025154754,2,600,600,1.0,0.46891357356422875,0.46638278408803197,0.5321833512068889,0.7466666666666667,0.7466666666666667,87,87.0,133,133.0,0.7466666666666667,0.7466666666666667,87,False,False,0.5892381359553434,844,0,4344,0,5188,0,0.08134155744024672,0.0,0.41865844255975326,0.0,0.5,0.0
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0032066162|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.00025154754,2,600,597,0.995,0.46552863340876266,0.6188541930614436,0.3317842611069658,0.71,0.71,93,93.0,141,141.0,0.7135678391959799,0.7135678391959799,93,False,False,0.5872904139686141,2594,0,2594,0,0,5188,0.25,0.0,0.25,0.0,0.0,0.5
tier|low_alpha=0.25|low_cond=diff_abs_std_le_0.0076037769|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0037339681,2,600,600,1.0,0.4305677052545126,0.43929565630629885,0.47499376136434573,0.7633333333333333,0.7633333333333333,83,83.0,127,127.0,0.7633333333333333,0.7633333333333333,83,False,False,0.5870036064359865,660,0,7122,0,2594,0,0.0636083269082498,0.0,0.6863916730917502,0.0,0.25,0.0
tier|low_alpha=0.25|low_cond=diff_abs_std_le_0.0076037769|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0013591703,2,600,600,1.0,0.45605326343087216,0.4549250021871728,0.5215822957787986,0.7616666666666667,0.7616666666666667,86,86.0,126,126.0,0.7616666666666667,0.7616666666666667,86,False,False,0.5869014947584905,630,0,5595,0,4151,0,0.06071703932151118,0.0,0.5392251349267541,0.0,0.40005782575173476,0.0
tier|low_alpha=0.375|low_cond=diff_signed_mean_le_0.00082785328|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0023406036,2,600,591,0.985,0.4433697210897215,0.6036388305882562,0.28095745016840146,0.7016666666666667,0.7016666666666667,90,90.0,134,134.0,0.7089678510998308,0.7089678510998308,90,False,False,0.5861265305771668,4150,0,0,2802,0,3424,0.3999614494988435,0.0,0.0,0.2700462606013878,0.0,0.3299922898997687
tier|low_alpha=0.25|low_cond=input_std_ge_0.063480541|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0063386206,2,600,600,1.0,0.3958260339525983,0.4047593393019173,0.4336882006961236,0.7533333333333333,0.7533333333333333,78,78.0,127,127.0,0.7533333333333333,0.7533333333333333,78,False,False,0.5860023254637445,1652,0,7167,0,1557,0,0.1592135697764071,0.0,0.6907286044718581,0.0,0.15005782575173476,0.0
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.006111065|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.00025154754,2,600,599,0.9983333333333333,0.4818344128710091,0.625150141178926,0.3659727351066795,0.7116666666666667,0.7116666666666667,95,95.0,147,147.0,0.7128547579298832,0.7128547579298832,95,False,False,0.584801799324818,1557,0,3631,0,0,5188,0.15005782575173476,0.0,0.34994217424826524,0.0,0.0,0.5
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.012721681|high_alpha=0.5|high_cond=diff_signed_mean_le_0.00082785328,2,600,600,1.0,0.47594128294435656,0.44742398972409736,0.5756153429118257,0.745,0.745,87,87.0,131,131.0,0.745,0.745,87,False,False,0.5846920090148171,519,0,3631,0,6226,0,0.050019275250578255,0.0,0.34994217424826524,0.0,0.6000385505011565,0.0
tier|low_alpha=0.375|low_cond=diff_signed_mean_le_0.006111065|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0037339681,2,600,599,0.9983333333333333,0.4862261228305855,0.6083136565608678,0.3965911090872285,0.7233333333333334,0.7233333333333334,95,95.0,141,141.0,0.7245409015025042,0.7245409015025042,95,False,False,0.5840361589880025,1557,0,0,6225,0,2594,0.15005782575173476,0.0,0.0,0.5999421742482652,0.0,0.25
tier|low_alpha=0.25|low_cond=depth_grad_mean_ge_0.00032311922|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0023406036,2,600,600,1.0,0.45632313863431745,0.46708534812414776,0.4844657654122178,0.74,0.74,86,86.0,132,132.0,0.74,0.74,86,False,False,0.5834379936748577,513,0,6439,0,3424,0,0.04944101773323053,0.0,0.6205666923670008,0.0,0.3299922898997687,0.0
tier|low_alpha=0.25|low_cond=diff_abs_std_le_0.0076037769|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0049152132,2,600,600,1.0,0.3742935948272757,0.33957088461580287,0.47887246356754964,0.7766666666666666,0.7766666666666666,74,74.0,123,122.99999999999999,0.7766666666666666,0.7766666666666666,74,False,False,0.583337548876673,677,0,7623,2076,0,0,0.0652467232074017,0.0,0.7346761757902853,0.20007710100231302,0.0,0.0
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0085228849|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0023406036,2,600,599,0.9983333333333333,0.47718865211124645,0.6150892991227377,0.34516828119210013,0.71,0.71,94,94.0,147,147.0,0.7111853088480802,0.7111853088480802,94,False,False,0.5832769195286469,1038,0,5914,0,0,3424,0.10003855050115651,0.0,0.5699691595990748,0.0,0.0,0.3299922898997687
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0017488843|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0013591703,2,600,595,0.9916666666666667,0.44723086075374796,0.6086260790842043,0.28237589579582306,0.7083333333333334,0.7083333333333334,91,91.0,133,133.0,0.7126050420168067,0.7126050420168067,91,False,False,0.5831193136006938,3424,0,2801,0,0,4151,0.3299922898997687,0.0,0.26994988434849654,0.0,0.0,0.40005782575173476
tier|low_alpha=0.25|low_cond=input_mean_le_0.8164975|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0049152132,2,600,600,1.0,0.38230531048906957,0.35849493226746015,0.45709902114226303,0.76,0.76,75,75.0,126,126.0,0.76,0.76,75,False,False,0.5828111584172639,792,0,7508,2076,0,0,0.07632999228989977,0.0,0.7235929067077872,0.20007710100231302,0.0,0.0
tier|low_alpha=0.375|low_cond=diff_signed_mean_le_-0.00025154754|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0037339681,2,600,585,0.975,0.41668282707473747,0.5920804210499718,0.22414723271312728,0.6983333333333334,0.6983333333333334,87,87.0,131,131.0,0.7094017094017094,0.7094017094017094,87,False,False,0.5825118871860278,5188,0,0,2594,0,2594,0.5,0.0,0.0,0.25,0.0,0.25
tier|low_alpha=0.25|low_cond=a0_mean_le_0.68792139|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082143224,2,600,600,1.0,0.3775507459645196,0.3912441336874574,0.4089399024171469,0.7533333333333333,0.7533333333333333,76,76.0,126,126.0,0.7533333333333333,0.7533333333333333,76,False,False,0.5824400431562002,1339,0,7999,0,1038,0,0.1290478026214341,0.0,0.7709136468774094,0.0,0.10003855050115651,0.0
tier|low_alpha=0.25|low_cond=diff_abs_std_le_0.0076037769|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0023406036,2,600,600,1.0,0.4453020780692397,0.4484427150959012,0.5005539869303751,0.76,0.76,85,85.0,124,124.0,0.76,0.76,85,False,False,0.5821116488389984,648,0,6304,0,3424,0,0.06245181187355436,0.0,0.607555898226677,0.0,0.3299922898997687,0.0
tier|low_alpha=0.25|low_cond=input_mean_le_0.8164975|high_alpha=0.5|high_cond=diff_signed_mean_le_0.00082785328,2,600,600,1.0,0.4799112784751233,0.4802418279989098,0.5437480129010239,0.74,0.74,89,89.0,132,132.0,0.74,0.74,89,False,False,0.5814795421643537,389,0,3761,0,6226,0,0.03749036237471087,0.0,0.3624710871241326,0.0,0.6000385505011565,0.0
tier|low_alpha=0.375|low_cond=diff_signed_mean_le_-0.0013591703|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0049152132,2,600,562,0.9366666666666666,0.3783525205235112,0.5709489791157087,0.1422164973994613,0.68,0.68,80,80.0,127,127.0,0.7064056939501779,0.7064056939501779,80,False,False,0.5813333535560246,6225,0,0,2075,0,2076,0.5999421742482652,0.0,0.0,0.19998072474942175,0.0,0.20007710100231302
tier|low_alpha=0.25|low_cond=input_std_ge_0.063480541|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.011445235,2,600,600,1.0,0.35727608601179073,0.40373518393035085,0.3594438462789201,0.7533333333333333,0.7533333333333333,75,75.0,128,128.0,0.7533333333333333,0.7533333333333333,75,False,False,0.5812086177839635,1877,0,7980,0,0,519,0.1808982266769468,0.0,0.769082498072475,0.0,0.0,0.050019275250578255
tier|low_alpha=0.25|low_cond=udp_mean_le_0.68717122|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063386206,2,600,600,1.0,0.3559621293057784,0.3349069034148181,0.4267886014359442,0.77,0.77,72,72.0,122,122.0,0.77,0.77,72,False,False,0.5810665121812272,1252,0,7567,1557,0,0,0.12066306861989205,0.0,0.7292791056283732,0.15005782575173476,0.0,0.0
tier|low_alpha=0.25|low_cond=input_std_ge_0.063480541|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0037339681,2,600,600,1.0,0.37730584087018343,0.3431103314064428,0.4682582177952944,0.76,0.76,74,74.0,123,122.99999999999999,0.76,0.76,74,False,False,0.5806199277748672,1459,0,6323,2594,0,0,0.14061295296838858,0.0,0.6093870470316114,0.25,0.0,0.0
