A0_PSNR,A0_SSIM,dPSNR,dSSIM,fold,locked_PSNR,locked_SSIM,name,patch_action_fraction_a0,patch_action_fraction_a0p125,patch_action_fraction_a0p25,patch_action_fraction_a0p375,patch_action_fraction_a0p5,patch_action_fraction_a0p75,patch_count,policy_id,seed,split
41.74315643310547,0.998442530632019,0.46495819091796875,0.00012135505676269531,2,42.20811462402344,0.9985638856887817,570_0.63_0.57.png,0.05,0.95,0.0,0.0,0.0,0.0,20,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0018173444|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081151067,2026,locked_test
34.5059928894043,0.9963251948356628,0.09363937377929688,8.994340896606445e-05,0,34.599632263183594,0.9964151382446289,571_0.95_0.72.png,0.2,0.8,0.0,0.0,0.0,0.0,20,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0084887714|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0079295431,3407,locked_test
34.5059928894043,0.9963251948356628,0.08380126953125,0.00010067224502563477,4,34.58979415893555,0.9964258670806885,571_0.95_0.72.png,0.25,0.0,0.75,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043572003|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063677324,3411,locked_test
34.5059928894043,0.9963251948356628,0.08380126953125,0.00010067224502563477,1,34.58979415893555,0.9964258670806885,571_0.95_0.72.png,0.25,0.0,0.75,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042973445|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062602516,2026,locked_test
40.055809020996094,0.9977167844772339,0.8199386596679688,0.0002810955047607422,2,40.87574768066406,0.9979978799819946,572_0.61_0.84.png,0.05,0.0,0.95,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031846323|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082323548,3407,locked_test
40.055809020996094,0.9977167844772339,0.694854736328125,0.00023627281188964844,0,40.75066375732422,0.9979530572891235,572_0.61_0.84.png,0.0,0.0,1.0,0.0,0.0,0.0,20,single|alpha=0.25|cond=diff_signed_mean_le_0.0062344847,3411,locked_test
40.055809020996094,0.9977167844772339,0.4113807678222656,0.00014781951904296875,2,40.46718978881836,0.9978646039962769,572_0.61_0.84.png,0.25,0.75,0.0,0.0,0.0,0.0,20,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0018173444|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081151067,2026,locked_test
31.31218147277832,0.9794085025787354,0.22203445434570312,0.0023256540298461914,4,31.534215927124023,0.9817341566085815,573_0.91_1.54.png,0.2,0.0,0.8,0.0,0.0,0.0,20,single|alpha=0.25|cond=diff_signed_mean_le_0.0061560628,3407,locked_test
31.31218147277832,0.9794085025787354,0.2770118713378906,0.0025686025619506836,3,31.58919334411621,0.981977105140686,573_0.91_1.54.png,0.25,0.0,0.7,0.05,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031934751|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0084159346,3411,locked_test
31.31218147277832,0.9794085025787354,0.3678703308105469,0.0021317005157470703,2,31.680051803588867,0.9815402030944824,573_0.91_1.54.png,0.45,0.5,0.0,0.0,0.05,0.0,20,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0018173444|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081151067,2026,locked_test
34.043418884277344,0.9883345365524292,0.22557830810546875,0.000881195068359375,0,34.26899719238281,0.9892157316207886,574_0.95_1.03.png,0.1,0.85,0.0,0.0,0.05,0.0,20,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0084887714|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0079295431,3407,locked_test
34.043418884277344,0.9883345365524292,0.21118545532226562,0.0010377168655395508,0,34.25460433959961,0.9893722534179688,574_0.95_1.03.png,0.15,0.0,0.85,0.0,0.0,0.0,20,single|alpha=0.25|cond=diff_signed_mean_le_0.0062344847,3411,locked_test
34.043418884277344,0.9883345365524292,0.20723724365234375,0.0011175274848937988,1,34.25065612792969,0.989452064037323,574_0.95_1.03.png,0.25,0.0,0.7,0.05,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042973445|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062602516,2026,locked_test
36.31534194946289,0.9883615374565125,0.17017364501953125,0.00030177831649780273,1,36.48551559448242,0.9886633157730103,575_0.57_1.51.png,0.25,0.0,0.6,0.15,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043521117|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063860903,3407,locked_test
36.31534194946289,0.9883615374565125,0.5322914123535156,0.0015864372253417969,0,36.847633361816406,0.9899479746818542,575_0.57_1.51.png,0.05,0.0,0.95,0.0,0.0,0.0,20,single|alpha=0.25|cond=diff_signed_mean_le_0.0062344847,3411,locked_test
36.31534194946289,0.9883615374565125,0.182769775390625,0.00030922889709472656,3,36.498111724853516,0.9886707663536072,575_0.57_1.51.png,0.25,0.0,0.5,0.25,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042836964|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0047808094,2026,locked_test
35.47172927856445,0.9879220724105835,0.16159820556640625,0.000854790210723877,4,35.63332748413086,0.9887768626213074,576_0.53_1.95.png,0.1,0.0,0.9,0.0,0.0,0.0,20,single|alpha=0.25|cond=diff_signed_mean_le_0.0061560628,3407,locked_test
35.47172927856445,0.9879220724105835,0.17105865478515625,0.0003872513771057129,1,35.64278793334961,0.9883093237876892,576_0.53_1.95.png,0.15,0.0,0.65,0.2,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043128548|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064543385,3411,locked_test
35.47172927856445,0.9879220724105835,0.16307449340820312,0.0003205537796020508,0,35.634803771972656,0.9882426261901855,576_0.53_1.95.png,0.2,0.0,0.7,0.0,0.1,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033319948|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0083134607,2026,locked_test
39.4080696105957,0.9970304369926453,0.407806396484375,0.00022262334823608398,4,39.81587600708008,0.9972530603408813,577_0.85_0.68.png,0.15,0.0,0.85,0.0,0.0,0.0,20,single|alpha=0.25|cond=diff_signed_mean_le_0.0061560628,3407,locked_test
39.4080696105957,0.9970304369926453,0.407806396484375,0.00022262334823608398,0,39.81587600708008,0.9972530603408813,577_0.85_0.68.png,0.15,0.0,0.85,0.0,0.0,0.0,20,single|alpha=0.25|cond=diff_signed_mean_le_0.0062344847,3411,locked_test
39.4080696105957,0.9970304369926453,0.24346923828125,0.00016766786575317383,1,39.65153884887695,0.9971981048583984,577_0.85_0.68.png,0.3,0.0,0.7,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042973445|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062602516,2026,locked_test
35.64595031738281,0.9922301173210144,0.3770332336425781,0.0005444884300231934,1,36.02298355102539,0.9927746057510376,578_0.8_1.52.png,0.2,0.0,0.8,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043521117|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063860903,3407,locked_test
35.64595031738281,0.9922301173210144,0.3323631286621094,0.0005034804344177246,3,35.97831344604492,0.9927335977554321,578_0.8_1.52.png,0.25,0.0,0.75,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031934751|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0084159346,3411,locked_test
35.64595031738281,0.9922301173210144,0.3770332336425781,0.0005444884300231934,0,36.02298355102539,0.9927746057510376,578_0.8_1.52.png,0.2,0.0,0.8,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033319948|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0083134607,2026,locked_test
41.48858642578125,0.9986748695373535,1.008758544921875,0.0002162456512451172,2,42.497344970703125,0.9988911151885986,579_0.52_0.61.png,0.05,0.0,0.9,0.0,0.05,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031846323|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082323548,3407,locked_test
41.48858642578125,0.9986748695373535,0.8513412475585938,0.0002250075340270996,0,42.339927673339844,0.9988998770713806,579_0.52_0.61.png,0.0,0.0,1.0,0.0,0.0,0.0,20,single|alpha=0.25|cond=diff_signed_mean_le_0.0062344847,3411,locked_test
41.48858642578125,0.9986748695373535,1.02984619140625,0.00023627281188964844,3,42.5184326171875,0.9989111423492432,579_0.52_0.61.png,0.0,0.0,0.8,0.2,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042836964|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0047808094,2026,locked_test
30.27655029296875,0.9903228282928467,-0.1151885986328125,0.00013339519500732422,4,30.161361694335938,0.990456223487854,57_0.67_1.75.png,0.5625,0.0,0.4375,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0061560628,3407,locked_test
30.27655029296875,0.9903228282928467,-0.2389545440673828,-5.0127506256103516e-05,3,30.037595748901367,0.9902727007865906,57_0.67_1.75.png,0.75,0.0,0.1875,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031934751|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0084159346,3411,locked_test
30.27655029296875,0.9903228282928467,-0.20493125915527344,8.14199447631836e-05,1,30.071619033813477,0.9904042482376099,57_0.67_1.75.png,0.625,0.0,0.1875,0.1875,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042973445|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062602516,2026,locked_test
35.71957015991211,0.993229866027832,0.24738693237304688,0.00029987096786499023,1,35.966957092285156,0.993529736995697,580_0.88_1.15.png,0.25,0.0,0.75,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043521117|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063860903,3407,locked_test
35.71957015991211,0.993229866027832,0.24738693237304688,0.00029987096786499023,1,35.966957092285156,0.993529736995697,580_0.88_1.15.png,0.25,0.0,0.75,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043128548|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064543385,3411,locked_test
35.71957015991211,0.993229866027832,0.238067626953125,0.00027626752853393555,0,35.957637786865234,0.993506133556366,580_0.88_1.15.png,0.3,0.0,0.7,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033319948|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0083134607,2026,locked_test
35.46220779418945,0.9947640299797058,0.6342658996582031,0.00035494565963745117,2,36.096473693847656,0.9951189756393433,581_1.0_1.04.png,0.3,0.0,0.65,0.0,0.05,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031846323|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082323548,3407,locked_test
35.46220779418945,0.9947640299797058,0.5657424926757812,0.0003765225410461426,3,36.027950286865234,0.995140552520752,581_1.0_1.04.png,0.3,0.0,0.65,0.05,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031934751|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0084159346,3411,locked_test
35.46220779418945,0.9947640299797058,0.5843963623046875,0.00039905309677124023,4,36.04660415649414,0.995163083076477,581_1.0_1.04.png,0.3,0.0,0.6,0.1,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042057727|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0066262875,2026,locked_test
37.14522171020508,0.9964478015899658,1.6182212829589844,0.0006598234176635742,1,38.76344299316406,0.9971076250076294,582_0.55_1.63.png,0.0,0.0,0.7,0.3,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043521117|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063860903,3407,locked_test
37.14522171020508,0.9964478015899658,1.6182212829589844,0.0006598234176635742,2,38.76344299316406,0.9971076250076294,582_0.55_1.63.png,0.0,0.0,0.7,0.3,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042649357|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062255123,3411,locked_test
37.14522171020508,0.9964478015899658,1.6182212829589844,0.0006598234176635742,1,38.76344299316406,0.9971076250076294,582_0.55_1.63.png,0.0,0.0,0.7,0.3,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042973445|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062602516,2026,locked_test
38.3784065246582,0.9978927373886108,0.5208625793457031,0.0002544522285461426,4,38.899269104003906,0.998147189617157,583_0.7_0.93.png,0.0,0.0,1.0,0.0,0.0,0.0,20,single|alpha=0.25|cond=diff_signed_mean_le_0.0061560628,3407,locked_test
38.3784065246582,0.9978927373886108,0.5208625793457031,0.0002544522285461426,2,38.899269104003906,0.998147189617157,583_0.7_0.93.png,0.0,0.0,1.0,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042649357|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062255123,3411,locked_test
38.3784065246582,0.9978927373886108,0.5291786193847656,0.0002518892288208008,3,38.90758514404297,0.9981446266174316,583_0.7_0.93.png,0.0,0.0,0.95,0.05,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042836964|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0047808094,2026,locked_test
33.742271423339844,0.9954776763916016,1.8514976501464844,0.0009450316429138184,2,35.59376907348633,0.9964227080345154,584_0.74_1.42.png,0.0,0.0,0.6,0.0,0.4,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031846323|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082323548,3407,locked_test
33.742271423339844,0.9954776763916016,1.4352035522460938,0.00081634521484375,1,35.17747497558594,0.9962940216064453,584_0.74_1.42.png,0.0,0.0,0.5,0.5,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043128548|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064543385,3411,locked_test
33.742271423339844,0.9954776763916016,1.4352035522460938,0.00081634521484375,4,35.17747497558594,0.9962940216064453,584_0.74_1.42.png,0.0,0.0,0.5,0.5,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042057727|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0066262875,2026,locked_test
32.22358322143555,0.985769510269165,0.2983245849609375,0.0006214380264282227,3,32.521907806396484,0.9863909482955933,585_0.75_1.97.png,0.25,0.0,0.55,0.2,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031155606|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064665747,3407,locked_test
32.22358322143555,0.985769510269165,0.3493385314941406,0.0008150935173034668,1,32.57292175292969,0.9865846037864685,585_0.75_1.97.png,0.1,0.0,0.7,0.2,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043128548|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064543385,3411,locked_test
32.22358322143555,0.985769510269165,0.3493385314941406,0.0008150935173034668,4,32.57292175292969,0.9865846037864685,585_0.75_1.97.png,0.1,0.0,0.7,0.2,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042057727|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0066262875,2026,locked_test
31.641780853271484,0.9851740598678589,0.3717842102050781,0.00045758485794067383,3,32.01356506347656,0.9856316447257996,586_0.98_1.59.png,0.65,0.0,0.2,0.15,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031155606|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064665747,3407,locked_test
31.641780853271484,0.9851740598678589,0.23102569580078125,0.0003591179847717285,0,31.872806549072266,0.9855331778526306,586_0.98_1.59.png,0.45,0.0,0.55,0.0,0.0,0.0,20,single|alpha=0.25|cond=diff_signed_mean_le_0.0062344847,3411,locked_test
31.641780853271484,0.9851740598678589,0.4287261962890625,0.00048547983169555664,0,32.07050704956055,0.9856595396995544,586_0.98_1.59.png,0.65,0.0,0.2,0.0,0.15,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033319948|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0083134607,2026,locked_test
31.29359245300293,0.9842557311058044,0.3404350280761719,0.0004741549491882324,2,31.6340274810791,0.9847298860549927,587_0.87_1.84.png,0.45,0.0,0.45,0.0,0.1,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031846323|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082323548,3407,locked_test
31.29359245300293,0.9842557311058044,0.34619140625,0.0005802512168884277,2,31.63978385925293,0.9848359823226929,587_0.87_1.84.png,0.3,0.0,0.5,0.2,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042649357|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062255123,3411,locked_test
31.29359245300293,0.9842557311058044,0.3404350280761719,0.0004741549491882324,0,31.6340274810791,0.9847298860549927,587_0.87_1.84.png,0.45,0.0,0.45,0.0,0.1,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033319948|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0083134607,2026,locked_test
40.02479553222656,0.9969956278800964,0.5207672119140625,0.00028592348098754883,0,40.545562744140625,0.997281551361084,588_0.71_0.58.png,0.0,1.0,0.0,0.0,0.0,0.0,20,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0084887714|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0079295431,3407,locked_test
40.02479553222656,0.9969956278800964,1.1385726928710938,0.0005934834480285645,4,41.163368225097656,0.997589111328125,588_0.71_0.58.png,0.0,0.0,0.95,0.05,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043572003|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063677324,3411,locked_test
40.02479553222656,0.9969956278800964,1.0419540405273438,0.0005431175231933594,0,41.066749572753906,0.9975387454032898,588_0.71_0.58.png,0.0,0.0,1.0,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033319948|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0083134607,2026,locked_test
40.68336486816406,0.9845923185348511,0.19249343872070312,0.0005359649658203125,2,40.875858306884766,0.9851282835006714,589_0.81_1.82.png,0.5,0.0,0.5,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031846323|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082323548,3407,locked_test
40.68336486816406,0.9845923185348511,0.19249343872070312,0.0005359649658203125,3,40.875858306884766,0.9851282835006714,589_0.81_1.82.png,0.5,0.0,0.5,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031934751|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0084159346,3411,locked_test
40.68336486816406,0.9845923185348511,0.19249343872070312,0.0005359649658203125,0,40.875858306884766,0.9851282835006714,589_0.81_1.82.png,0.5,0.0,0.5,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033319948|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0083134607,2026,locked_test
30.1842041015625,0.9928073883056641,0.09355926513671875,0.0001970529556274414,0,30.27776336669922,0.9930044412612915,58_0.51_1.21.png,0.0625,0.9375,0.0,0.0,0.0,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0084887714|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0079295431,3407,locked_test
30.1842041015625,0.9928073883056641,-0.08293914794921875,7.045269012451172e-05,1,30.10126495361328,0.9928778409957886,58_0.51_1.21.png,0.6875,0.0,0.25,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043128548|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064543385,3411,locked_test
30.1842041015625,0.9928073883056641,-0.08293914794921875,7.045269012451172e-05,3,30.10126495361328,0.9928778409957886,58_0.51_1.21.png,0.6875,0.0,0.25,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042836964|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0047808094,2026,locked_test
43.20011520385742,0.989925742149353,0.12599563598632812,0.0007510781288146973,4,43.32611083984375,0.9906768202781677,590_0.71_1.38.png,0.15,0.0,0.85,0.0,0.0,0.0,20,single|alpha=0.25|cond=diff_signed_mean_le_0.0061560628,3407,locked_test
43.20011520385742,0.989925742149353,0.19318008422851562,0.0007959604263305664,3,43.39329528808594,0.9907217025756836,590_0.71_1.38.png,0.25,0.0,0.75,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031934751|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0084159346,3411,locked_test
43.20011520385742,0.989925742149353,0.18865203857421875,0.0007718205451965332,4,43.38876724243164,0.9906975626945496,590_0.71_1.38.png,0.2,0.0,0.8,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042057727|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0066262875,2026,locked_test
44.796539306640625,0.993269145488739,-0.07061004638671875,0.0005620121955871582,4,44.725929260253906,0.9938311576843262,591_0.6_1.21.png,0.05,0.0,0.95,0.0,0.0,0.0,20,single|alpha=0.25|cond=diff_signed_mean_le_0.0061560628,3407,locked_test
44.796539306640625,0.993269145488739,-0.07061004638671875,0.0005620121955871582,4,44.725929260253906,0.9938311576843262,591_0.6_1.21.png,0.05,0.0,0.95,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043572003|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063677324,3411,locked_test
44.796539306640625,0.993269145488739,-0.073272705078125,0.00045996904373168945,0,44.7232666015625,0.9937291145324707,591_0.6_1.21.png,0.15,0.0,0.85,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033319948|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0083134607,2026,locked_test
42.54695510864258,0.9895212054252625,0.09651947021484375,0.0006234049797058105,0,42.64347457885742,0.9901446104049683,592_0.66_1.53.png,0.1,0.9,0.0,0.0,0.0,0.0,20,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0084887714|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0079295431,3407,locked_test
42.54695510864258,0.9895212054252625,0.17464447021484375,0.0010374188423156738,3,42.72159957885742,0.9905586242675781,592_0.66_1.53.png,0.25,0.0,0.75,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031934751|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0084159346,3411,locked_test
42.54695510864258,0.9895212054252625,0.172027587890625,0.0010657310485839844,3,42.7189826965332,0.9905869364738464,592_0.66_1.53.png,0.2,0.0,0.8,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042836964|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0047808094,2026,locked_test
37.045257568359375,0.9947671890258789,0.41613006591796875,0.0004495382308959961,3,37.461387634277344,0.9952167272567749,593_0.87_1.5.png,0.05,0.0,0.9,0.05,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031155606|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064665747,3407,locked_test
37.045257568359375,0.9947671890258789,0.46552276611328125,0.00047510862350463867,1,37.510780334472656,0.9952422976493835,593_0.87_1.5.png,0.0,0.0,0.95,0.05,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043128548|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064543385,3411,locked_test
37.045257568359375,0.9947671890258789,-0.05406951904296875,7.05718994140625e-05,2,36.991188049316406,0.994837760925293,593_0.87_1.5.png,0.2,0.75,0.0,0.0,0.05,0.0,20,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0018173444|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081151067,2026,locked_test
40.68782043457031,0.9976133108139038,0.137847900390625,0.0001786351203918457,3,40.82566833496094,0.9977919459342957,594_0.67_1.12.png,0.15,0.0,0.85,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031155606|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064665747,3407,locked_test
40.68782043457031,0.9976133108139038,0.137847900390625,0.0001786351203918457,2,40.82566833496094,0.9977919459342957,594_0.67_1.12.png,0.15,0.0,0.85,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042649357|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062255123,3411,locked_test
40.68782043457031,0.9976133108139038,0.137847900390625,0.0001786351203918457,0,40.82566833496094,0.9977919459342957,594_0.67_1.12.png,0.15,0.0,0.85,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033319948|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0083134607,2026,locked_test
41.703147888183594,0.9979457855224609,0.1901702880859375,0.00019752979278564453,2,41.89331817626953,0.9981433153152466,595_0.66_0.97.png,0.15,0.0,0.85,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031846323|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082323548,3407,locked_test
41.703147888183594,0.9979457855224609,0.3449592590332031,0.00022971630096435547,4,42.0481071472168,0.9981755018234253,595_0.66_0.97.png,0.1,0.0,0.9,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043572003|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063677324,3411,locked_test
41.703147888183594,0.9979457855224609,0.3449592590332031,0.00022971630096435547,1,42.0481071472168,0.9981755018234253,595_0.66_0.97.png,0.1,0.0,0.9,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042973445|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062602516,2026,locked_test
42.936729431152344,0.9980877637863159,0.42285919189453125,0.0003267526626586914,1,43.359588623046875,0.9984145164489746,596_0.91_0.52.png,0.05,0.0,0.9,0.05,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043521117|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063860903,3407,locked_test
42.936729431152344,0.9980877637863159,0.6910285949707031,0.0003483891487121582,0,43.62775802612305,0.9984361529350281,596_0.91_0.52.png,0.0,0.0,1.0,0.0,0.0,0.0,20,single|alpha=0.25|cond=diff_signed_mean_le_0.0062344847,3411,locked_test
