name,split,A0_PSNR,selected_seed_count,selected_negative_seed_count,current_mean_dPSNR,best_alpha,best_alpha_dPSNR,best_alpha_dSSIM,safe_high_alpha_exists,dPSNR_a0p25,dSSIM_a0p25,dPSNR_a0p5,dSSIM_a0p5,dPSNR_a0p75,dSSIM_a0p75,dPSNR_a1p0,dSSIM_a1p0
1480_0.96_1.38.png,val_regular,30.89598846435547,3,0,0.18294334411621094,0.75,0.3149089813232422,-0.0067948102951049805,False,0.18294334411621094,-0.001579880714416504,0.2898597717285156,-0.003944098949432373,0.3149089813232422,-0.0067948102951049805,0.2566719055175781,-0.009998083114624023
1491_0.88_1.85.png,val_regular,33.60693359375,3,0,0.33036041259765625,0.25,0.33036041259765625,0.0024921298027038574,True,0.33036041259765625,0.0024921298027038574,0.08132553100585938,0.003169238567352295,-0.6598434448242188,0.0018877387046813965,-1.6869220733642578,-0.0016138553619384766
1528_0.91_1.9.png,val_regular,33.69122314453125,2,0,0.0164642333984375,0.25,0.02469635009765625,0.0004975199699401855,False,0.02469635009765625,0.0004975199699401855,-0.13567352294921875,0.000607907772064209,-0.4618721008300781,0.0003352165222167969,-0.9193572998046875,-0.0003153085708618164
161_0.83_1.56.png,val_regular,28.507461547851562,3,0,0.8651924133300781,1.0,3.856182098388672,0.002572298049926758,True,0.8651924133300781,0.000992119312286377,1.7974567413330078,0.0017538666725158691,2.7973556518554688,0.0022821426391601562,3.856182098388672,0.002572298049926758
21_0.84_0.84.png,val_regular,32.694557189941406,3,0,0.3352203369140625,0.75,0.515899658203125,0.0005486011505126953,True,0.3352203369140625,0.0004162788391113281,0.514007568359375,0.0005997419357299805,0.515899658203125,0.0005486011505126953,0.34067535400390625,0.0002651214599609375
2340_0.98_1.97.png,val_regular,29.83597755432129,3,0,0.35402870178222656,1.0,1.0583934783935547,0.0012248754501342773,True,0.35402870178222656,0.0008217096328735352,0.6571636199951172,0.0013039112091064453,0.8960170745849609,0.001440286636352539,1.0583934783935547,0.0012248754501342773
2978_0.94_1.66.png,val_regular,32.17509460449219,3,0,0.5671043395996094,0.75,0.9002532958984375,0.00045245885848999023,True,0.5671043395996094,0.0006992816925048828,0.8874626159667969,0.0008510947227478027,0.9002532958984375,0.00045245885848999023,0.6028404235839844,-0.0005007386207580566
34_0.67_1.92.png,val_regular,29.102691650390625,3,0,0.22389984130859375,1.0,0.6078128814697266,0.0016188621520996094,True,0.22389984130859375,0.0007089972496032715,0.40369415283203125,0.0012196898460388184,0.5332622528076172,0.0015262961387634277,0.6078128814697266,0.0016188621520996094
357_0.76_1.35.png,val_regular,33.03480529785156,3,0,0.339385986328125,1.0,1.0662956237792969,0.00043129920959472656,True,0.339385986328125,0.0002579689025878906,0.6374359130859375,0.00041675567626953125,0.8832244873046875,0.00047522783279418945,1.0662956237792969,0.00043129920959472656
414_0.52_1.27.png,val_regular,33.6174430847168,0,0,0.0,1.0,2.9557533264160156,0.00031644105911254883,True,0.8333091735839844,0.00023674964904785156,1.6435279846191406,0.00036770105361938477,2.376453399658203,0.00039440393447875977,2.9557533264160156,0.00031644105911254883
417_0.87_1.47.png,val_regular,29.75628662109375,3,0,0.05242919921875,0.75,0.08633041381835938,-0.0029397010803222656,False,0.05242919921875,-0.0007195472717285156,0.08136367797851562,-0.0017497539520263672,0.08633041381835938,-0.0029397010803222656,0.06724357604980469,-0.004242658615112305
440_0.72_1.73.png,val_regular,33.24836349487305,0,0,0.0,0.0,0.0,0.0,False,-0.23403167724609375,-0.00037735700607299805,-0.6292266845703125,-0.00129777193069458,-1.1448478698730469,-0.0027057528495788574,-1.739175796508789,-0.004553616046905518
492_0.61_1.32.png,val_regular,31.20379638671875,3,0,0.5393753051757812,1.0,1.7219314575195312,0.00012814998626708984,True,0.5393753051757812,0.00030153989791870117,1.0252571105957031,0.0004197359085083008,1.4294166564941406,0.00036025047302246094,1.7219314575195312,0.00012814998626708984
