A0_PSNR,A0_SSIM,dPSNR,dSSIM,dimension,fixed_profile,fold,heldout_bin,local_alpha_PSNR,local_alpha_SSIM,name,patch_action_count_a0,patch_action_count_a0p125,patch_action_count_a0p25,patch_action_count_a0p375,patch_action_count_a0p5,patch_action_count_a0p75,patch_action_fraction_a0,patch_action_fraction_a0p125,patch_action_fraction_a0p25,patch_action_fraction_a0p375,patch_action_fraction_a0p5,patch_action_fraction_a0p75,patch_count,policy_id,profile,split
31.94288444519043,0.9937822818756104,0.09018516540527344,9.673833847045898e-05,low_texture_input_grad_q4,riskcap36_no075,3,q4,32.0330696105957,0.9938790202140808,556_0.86_1.79.png,7,0,8,1,0,0,0.4375,0.0,0.5,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063337156,riskcap36_no075,val_hard
31.07416343688965,0.9948321580886841,0.09021949768066406,2.2172927856445312e-05,low_texture_input_grad_q4,riskcap36_no075,4,q4,31.164382934570312,0.9948543310165405,599_0.86_1.4.png,4,0,12,0,0,0,0.25,0.0,0.75,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_hard
36.81359100341797,0.9979111552238464,-1.0998497009277344,2.1755695343017578e-05,low_texture_input_grad_q4,riskcap36_no075,0,q4,35.713741302490234,0.9979329109191895,610_0.58_0.89.png,7,0,5,4,0,0,0.4375,0.0,0.3125,0.25,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_hard
34.34531784057617,0.9969091415405273,-0.2550163269042969,1.1324882507324219e-05,low_texture_input_grad_q4,riskcap36_no075,0,q4,34.090301513671875,0.9969204664230347,612_0.78_0.9.png,8,0,8,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_hard
32.332489013671875,0.9948509931564331,0.02410125732421875,0.00019049644470214844,low_texture_input_grad_q4,riskcap36_no075,1,q4,32.356590270996094,0.9950414896011353,622_0.86_1.34.png,5,0,11,0,0,0,0.3125,0.0,0.6875,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033162105|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap36_no075,val_hard
34.97914123535156,0.9988409280776978,-0.036434173583984375,4.583597183227539e-05,low_texture_input_grad_q4,riskcap36_no075,0,q4,34.94270706176758,0.99888676404953,649_0.55_0.86.png,6,0,9,1,0,0,0.375,0.0,0.5625,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_hard
32.34040069580078,0.9955321550369263,-0.027057647705078125,-3.427267074584961e-05,low_texture_input_grad_q4,riskcap36_no075,4,q4,32.3133430480957,0.9954978823661804,676_0.53_1.48.png,12,0,4,0,0,0,0.75,0.0,0.25,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_hard
32.752166748046875,0.9951376914978027,0.09564208984375,0.00010180473327636719,low_texture_input_grad_q4,riskcap36_no075,4,q4,32.847808837890625,0.9952394962310791,738_0.93_1.46.png,4,0,12,0,0,0,0.25,0.0,0.75,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_hard
27.55582046508789,0.987633466720581,0.7992992401123047,0.0011004805564880371,low_texture_input_grad_q4,riskcap36_no075,2,q4,28.355119705200195,0.9887339472770691,756_0.9_1.88.png,7,0,5,4,0,0,0.4375,0.0,0.3125,0.25,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043432396|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap36_no075,val_hard
34.917694091796875,0.9950785040855408,0.4018287658691406,0.00012087821960449219,low_texture_input_grad_q4,riskcap36_no075,4,q4,35.319522857666016,0.9951993823051453,767_0.76_1.75.png,3,0,13,0,0,0,0.1875,0.0,0.8125,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_hard
33.142879486083984,0.9970580339431763,1.7079124450683594,0.0004067420959472656,low_texture_input_grad_q4,riskcap36_no075,0,q4,34.850791931152344,0.9974647760391235,775_0.6_1.49.png,0,0,8,8,0,0,0.0,0.0,0.5,0.5,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_hard
35.1689453125,0.9978235960006714,0.029937744140625,2.0265579223632812e-05,low_texture_input_grad_q4,riskcap36_no075,4,q4,35.198883056640625,0.997843861579895,807_0.72_0.62.png,6,0,10,0,0,0,0.375,0.0,0.625,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_hard
34.76490783691406,0.9974030256271362,0.055011749267578125,2.9087066650390625e-05,low_texture_input_grad_q4,riskcap36_no075,0,q4,34.81991958618164,0.9974321126937866,808_0.74_0.67.png,6,0,10,0,0,0,0.375,0.0,0.625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_hard
35.344940185546875,0.9962822198867798,-0.05462646484375,8.779764175415039e-05,low_texture_input_grad_q4,riskcap36_no075,2,q4,35.290313720703125,0.9963700175285339,817_0.57_1.49.png,2,0,13,1,0,0,0.125,0.0,0.8125,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043432396|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap36_no075,val_hard
36.7669563293457,0.9938908815383911,0.08757781982421875,0.000265657901763916,low_texture_input_grad_q4,riskcap36_no075,1,q4,36.85453414916992,0.994156539440155,855_0.54_1.96.png,7,0,9,0,0,0,0.4375,0.0,0.5625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033162105|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap36_no075,val_hard
36.10104751586914,0.9963135719299316,0.141204833984375,6.240606307983398e-05,low_texture_input_grad_q4,riskcap36_no075,0,q4,36.242252349853516,0.9963759779930115,867_0.89_1.83.png,10,0,6,0,0,0,0.625,0.0,0.375,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_hard
36.00483703613281,0.9956001043319702,0.05538177490234375,9.691715240478516e-05,low_texture_input_grad_q4,riskcap36_no075,3,q4,36.060218811035156,0.995697021484375,86_0.74_0.98.png,7,0,9,0,0,0,0.4375,0.0,0.5625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063337156,riskcap36_no075,val_hard
29.23493194580078,0.9846301078796387,0.022680282592773438,0.00046575069427490234,low_texture_input_grad_q4,riskcap36_no075,4,q4,29.257612228393555,0.9850958585739136,88_0.98_1.99.png,6,0,10,0,0,0,0.375,0.0,0.625,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_hard
37.19783401489258,0.9961153268814087,0.5010719299316406,0.00036323070526123047,low_texture_input_grad_q4,riskcap36_no075,4,q4,37.69890594482422,0.9964785575866699,899_0.93_1.74.png,3,0,13,0,0,0,0.1875,0.0,0.8125,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_hard
32.31264114379883,0.9959917068481445,1.0775909423828125,0.0006281733512878418,low_texture_input_grad_q4,riskcap36_no075,1,q4,33.39023208618164,0.9966198801994324,905_0.65_1.3.png,0,0,13,3,0,0,0.0,0.0,0.8125,0.1875,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033162105|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap36_no075,val_hard
31.08701515197754,0.9938576221466064,1.4992313385009766,0.0011960268020629883,low_texture_input_grad_q4,riskcap36_no075,1,q4,32.586246490478516,0.9950536489486694,907_0.73_1.72.png,3,0,8,5,0,0,0.1875,0.0,0.5,0.3125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033162105|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap36_no075,val_hard
35.42983627319336,0.9976515769958496,1.8960151672363281,0.00022476911544799805,low_texture_input_grad_q4,riskcap36_no075,2,q4,37.32585144042969,0.9978763461112976,911_0.58_1.46.png,1,0,7,8,0,0,0.0625,0.0,0.4375,0.5,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043432396|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap36_no075,val_hard
37.40679168701172,0.9977366328239441,0.33182525634765625,0.00017267465591430664,low_texture_input_grad_q4,riskcap36_no075,4,q4,37.738616943359375,0.9979093074798584,929_0.67_0.83.png,1,0,15,0,0,0,0.0625,0.0,0.9375,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_hard
32.789955139160156,0.9956590533256531,-0.23448944091796875,-7.94529914855957e-05,low_texture_input_grad_q4,riskcap36_no075,2,q4,32.55546569824219,0.9955796003341675,950_0.79_1.26.png,2,0,7,7,0,0,0.125,0.0,0.4375,0.4375,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043432396|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap36_no075,val_hard
35.1894416809082,0.9976404905319214,-0.2705726623535156,2.4080276489257812e-05,low_texture_input_grad_q4,riskcap36_no075,1,q4,34.91886901855469,0.9976645708084106,952_0.74_0.72.png,3,0,10,3,0,0,0.1875,0.0,0.625,0.1875,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033162105|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap36_no075,val_hard
38.416282653808594,0.9647232890129089,0.8889923095703125,0.006411135196685791,input_dark_q4,riskcap36_no075,2,q1,39.305274963378906,0.9711344242095947,1012_0.85_1.28.png,5,0,7,4,0,0,0.3125,0.0,0.4375,0.25,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043432396|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap36_no075,val_regular
35.944435119628906,0.9982537031173706,-0.18021011352539062,-5.328655242919922e-05,input_dark_q4,riskcap36_no075,3,q1,35.764225006103516,0.9982004165649414,1037_0.89_0.54.png,1,0,11,4,0,0,0.0625,0.0,0.6875,0.25,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063337156,riskcap36_no075,val_regular
40.876853942871094,0.9971413612365723,0.1916656494140625,0.00012010335922241211,input_dark_q4,riskcap36_no075,3,q1,41.068519592285156,0.9972614645957947,1080_0.59_1.22.png,3,0,13,0,0,0,0.1875,0.0,0.8125,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063337156,riskcap36_no075,val_regular
31.112850189208984,0.9931526184082031,0.4288063049316406,0.0001277327537536621,input_dark_q4,riskcap36_no075,0,q1,31.541656494140625,0.9932803511619568,1100_0.58_1.95.png,0,0,11,5,0,0,0.0,0.0,0.6875,0.3125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_regular
32.86006164550781,0.9953678846359253,0.048126220703125,9.02414321899414e-05,input_dark_q4,riskcap36_no075,2,q1,32.90818786621094,0.9954581260681152,1133_0.68_1.41.png,11,0,4,1,0,0,0.6875,0.0,0.25,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043432396|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap36_no075,val_regular
32.35954666137695,0.9958474040031433,0.10984420776367188,0.00013256072998046875,input_dark_q4,riskcap36_no075,4,q1,32.469390869140625,0.9959799647331238,1134_0.69_1.2.png,9,0,7,0,0,0,0.5625,0.0,0.4375,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_regular
39.585540771484375,0.9974614977836609,-0.08165740966796875,4.57763671875e-05,input_dark_q4,riskcap36_no075,4,q1,39.503883361816406,0.9975072741508484,1157_0.56_1.98.png,3,0,13,0,0,0,0.1875,0.0,0.8125,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_regular
37.33698654174805,0.9981060028076172,-0.3980827331542969,7.927417755126953e-05,input_dark_q4,riskcap36_no075,2,q1,36.93890380859375,0.9981852769851685,1233_0.54_0.63.png,2,0,13,1,0,0,0.125,0.0,0.8125,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043432396|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap36_no075,val_regular
29.311134338378906,0.9913597106933594,0.018087387084960938,0.00010150671005249023,input_dark_q4,riskcap36_no075,4,q1,29.329221725463867,0.9914612174034119,1317_0.53_1.87.png,12,0,4,0,0,0,0.75,0.0,0.25,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_regular
37.17292022705078,0.9973490238189697,-0.0639801025390625,0.00014412403106689453,input_dark_q4,riskcap36_no075,2,q1,37.10894012451172,0.9974931478500366,1390_0.57_1.23.png,1,0,9,6,0,0,0.0625,0.0,0.5625,0.375,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043432396|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap36_no075,val_regular
43.45905685424805,0.9972916841506958,0.11415481567382812,0.0003889799118041992,input_dark_q4,riskcap36_no075,3,q1,43.573211669921875,0.9976806640625,1435_0.87_0.57.png,0,0,16,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063337156,riskcap36_no075,val_regular
37.49658203125,0.9987297058105469,0.15039443969726562,4.380941390991211e-05,input_dark_q4,riskcap36_no075,3,q1,37.646976470947266,0.9987735152244568,1461_0.59_0.54.png,13,0,3,0,0,0,0.8125,0.0,0.1875,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063337156,riskcap36_no075,val_regular
45.49168395996094,0.9979850053787231,0.78338623046875,0.00016504526138305664,input_dark_q4,riskcap36_no075,3,q1,46.27507019042969,0.9981500506401062,1534_0.7_0.91.png,0,0,19,1,0,0,0.0,0.0,0.95,0.05,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063337156,riskcap36_no075,val_regular
45.68153762817383,0.9984166026115417,0.765167236328125,0.0001285076141357422,input_dark_q4,riskcap36_no075,1,q1,46.44670486450195,0.9985451102256775,1550_0.87_0.57.png,0,0,20,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033162105|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap36_no075,val_regular
43.41728973388672,0.9952517747879028,0.3856773376464844,0.00021648406982421875,input_dark_q4,riskcap36_no075,0,q1,43.8029670715332,0.995468258857727,1579_0.67_1.31.png,1,0,19,0,0,0,0.05,0.0,0.95,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_regular
40.74525451660156,0.9933710098266602,0.4800071716308594,0.00021308660507202148,input_dark_q4,riskcap36_no075,3,q1,41.22526168823242,0.9935840964317322,1580_0.7_1.59.png,1,0,19,0,0,0,0.05,0.0,0.95,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063337156,riskcap36_no075,val_regular
39.658199310302734,0.9956009387969971,0.3172454833984375,0.0004448890686035156,input_dark_q4,riskcap36_no075,4,q1,39.97544479370117,0.9960458278656006,1586_0.74_1.29.png,3,0,17,0,0,0,0.15,0.0,0.85,0.0,0.0,0.0,20,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_regular
38.57203674316406,0.9944166541099548,0.13733291625976562,0.0003586411476135254,input_dark_q4,riskcap36_no075,3,q1,38.70936965942383,0.9947752952575684,1587_0.73_1.54.png,3,0,17,0,0,0,0.15,0.0,0.85,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063337156,riskcap36_no075,val_regular
42.409263610839844,0.9972491264343262,-0.7529449462890625,6.598234176635742e-05,input_dark_q4,riskcap36_no075,0,q1,41.65631866455078,0.9973151087760925,1589_0.74_1.06.png,0,0,15,5,0,0,0.0,0.0,0.75,0.25,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_regular
42.35805892944336,0.9923638105392456,0.4910163879394531,0.0007222294807434082,input_dark_q4,riskcap36_no075,0,q1,42.84907531738281,0.993086040019989,1618_0.97_1.32.png,8,0,11,1,0,0,0.4,0.0,0.55,0.05,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_regular
40.72483444213867,0.9981164336204529,1.0629539489746094,0.00014019012451171875,input_dark_q4,riskcap36_no075,0,q1,41.78778839111328,0.9982566237449646,1675_0.56_1.81.png,1,0,18,1,0,0,0.05,0.0,0.9,0.05,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_regular
40.037628173828125,0.9980568885803223,0.14907073974609375,0.0001074671745300293,input_dark_q4,riskcap36_no075,1,q1,40.18669891357422,0.9981643557548523,1684_0.61_1.24.png,1,0,19,0,0,0,0.05,0.0,0.95,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033162105|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap36_no075,val_regular
45.1659049987793,0.9989857077598572,0.9159431457519531,0.00010037422180175781,input_dark_q4,riskcap36_no075,3,q1,46.08184814453125,0.9990860819816589,1701_0.55_0.71.png,0,0,19,1,0,0,0.0,0.0,0.95,0.05,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063337156,riskcap36_no075,val_regular
42.12257766723633,0.9978984594345093,0.6495437622070312,0.0002053380012512207,input_dark_q4,riskcap36_no075,0,q1,42.77212142944336,0.9981037974357605,1704_0.9_1.06.png,0,0,20,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_regular
41.12841033935547,0.9974349737167358,0.38925933837890625,0.0002415776252746582,input_dark_q4,riskcap36_no075,3,q1,41.517669677734375,0.9976765513420105,1716_0.87_0.59.png,1,0,19,0,0,0,0.05,0.0,0.95,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063337156,riskcap36_no075,val_regular
46.273719787597656,0.9988396167755127,0.12703323364257812,2.3305416107177734e-05,input_dark_q4,riskcap36_no075,1,q1,46.400753021240234,0.9988629221916199,1729_0.85_0.57.png,0,0,20,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033162105|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap36_no075,val_regular
49.388763427734375,0.9990334510803223,0.289520263671875,0.00010985136032104492,input_dark_q4,riskcap36_no075,1,q1,49.67828369140625,0.9991433024406433,1741_0.52_0.81.png,1,0,19,0,0,0,0.05,0.0,0.95,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033162105|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap36_no075,val_regular
45.94437026977539,0.9984724521636963,0.255828857421875,5.745887756347656e-05,input_dark_q4,riskcap36_no075,3,q1,46.200199127197266,0.9985299110412598,1744_0.79_1.18.png,0,0,20,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063337156,riskcap36_no075,val_regular
48.499603271484375,0.9993103742599487,0.42607879638671875,4.792213439941406e-05,input_dark_q4,riskcap36_no075,1,q1,48.925682067871094,0.9993582963943481,1778_0.61_0.57.png,0,0,20,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033162105|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap36_no075,val_regular
41.899410247802734,0.9976012706756592,0.5432968139648438,7.700920104980469e-05,input_dark_q4,riskcap36_no075,2,q1,42.44270706176758,0.997678279876709,1801_0.99_0.78.png,2,0,15,3,0,0,0.1,0.0,0.75,0.15,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043432396|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap36_no075,val_regular
45.49977111816406,0.994335412979126,0.18569183349609375,0.00037682056427001953,input_dark_q4,riskcap36_no075,3,q1,45.685462951660156,0.994712233543396,1811_0.62_1.47.png,4,0,16,0,0,0,0.2,0.0,0.8,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063337156,riskcap36_no075,val_regular
46.246498107910156,0.997694194316864,0.06797027587890625,0.00018042325973510742,input_dark_q4,riskcap36_no075,3,q1,46.31446838378906,0.9978746175765991,1823_0.78_0.96.png,6,0,14,0,0,0,0.3,0.0,0.7,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063337156,riskcap36_no075,val_regular
46.66019821166992,0.9969189167022705,0.4883460998535156,0.00025600194931030273,input_dark_q4,riskcap36_no075,1,q1,47.14854431152344,0.9971749186515808,1838_0.88_0.63.png,3,0,17,0,0,0,0.15,0.0,0.85,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033162105|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap36_no075,val_regular
40.745826721191406,0.991902232170105,0.25748443603515625,0.0005621910095214844,input_dark_q4,riskcap36_no075,2,q1,41.00331115722656,0.9924644231796265,1840_0.94_1.56.png,2,0,18,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043432396|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap36_no075,val_regular
41.16305923461914,0.9967164993286133,0.3690338134765625,0.00013935565948486328,input_dark_q4,riskcap36_no075,2,q1,41.5320930480957,0.9968558549880981,1847_0.55_2.0.png,3,0,17,0,0,0,0.15,0.0,0.85,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043432396|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap36_no075,val_regular
45.08063888549805,0.9971928596496582,0.9437217712402344,0.00029289722442626953,input_dark_q4,riskcap36_no075,1,q1,46.02436065673828,0.9974857568740845,1870_0.54_1.45.png,0,0,20,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033162105|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap36_no075,val_regular
42.14978790283203,0.9986950755119324,0.10848236083984375,0.00011283159255981445,input_dark_q4,riskcap36_no075,3,q1,42.258270263671875,0.9988079071044922,1893_0.53_1.29.png,0,0,20,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063337156,riskcap36_no075,val_regular
41.113487243652344,0.9988799095153809,0.19846343994140625,8.571147918701172e-05,input_dark_q4,riskcap36_no075,4,q1,41.31195068359375,0.9989656209945679,1896_0.7_0.8.png,0,0,20,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,20,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_regular
46.70277404785156,0.9992443323135376,0.8010215759277344,0.00010287761688232422,input_dark_q4,riskcap36_no075,4,q1,47.5037956237793,0.9993472099304199,1900_0.59_0.94.png,0,0,20,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,20,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_regular
49.66877365112305,0.997470498085022,0.30303192138671875,0.00012552738189697266,input_dark_q4,riskcap36_no075,4,q1,49.971805572509766,0.997596025466919,1919_0.59_0.94.png,0,0,20,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,20,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_regular
46.2166748046875,0.9988734126091003,1.7059783935546875,0.00017720460891723633,input_dark_q4,riskcap36_no075,4,q1,47.92265319824219,0.9990506172180176,1953_0.73_0.63.png,0,0,20,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,20,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_regular
40.03269577026367,0.9965494871139526,0.4714698791503906,0.00021398067474365234,input_dark_q4,riskcap36_no075,0,q1,40.50416564941406,0.9967634677886963,1994_0.55_1.79.png,2,0,18,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_regular
