policy_id,complexity,count,selected_count,coverage,mean_dPSNR,hard_bottom25_dPSNR,easy_top25_dPSNR,dSSIM,positive_ratio,nonnegative_ratio,severe_loss_count,severe_loss_per_600,strong_loss_count,strong_loss_per_600,selected_precision,selected_nonnegative_ratio,selected_severe_count,screen_gate_pass,formal_candidate_gate_pass,score,action_count_a0,action_fraction_a0,action_count_a0p125,action_fraction_a0p125,action_count_a0p25,action_fraction_a0p25,action_count_a0p375,action_fraction_a0p375,action_count_a0p5,action_fraction_a0p5,action_count_a0p75,action_fraction_a0p75
tier|low_alpha=0.25|low_cond=udp_mean_le_0.54332907|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0031482906,2,600,508,0.8466666666666667,0.44796448707580566,0.566253039042155,0.3057749684651693,0.00027198880910873414,0.6433333333333333,0.7966666666666666,65,65.0,108,108.0,0.7598425196850394,0.7598425196850394,65,False,False,0.8994365411402984,92,0.15333333333333332,0,0.0,358,0.5966666666666667,0,0.0,0,0.0,150,0.25
tier|low_alpha=0.25|low_cond=a0_saturation_low_ge_1.6666667e-05|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0053803557,2,600,527,0.8783333333333333,0.41267497062683106,0.49311588287353514,0.42261522928873696,0.0002446614702542623,0.6783333333333333,0.8,64,64.0,106,106.0,0.7722960151802657,0.7722960151802657,64,False,False,0.8991440006135463,73,0.12166666666666667,0,0.0,467,0.7783333333333333,0,0.0,0,0.0,60,0.1
tier|low_alpha=0.25|low_cond=depth_mean_ge_0.17316936|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0031482906,2,600,563,0.9383333333333334,0.4645581118265788,0.5618849182128907,0.34109227498372396,0.0002806239326794942,0.705,0.7666666666666667,76,76.0,124,124.0,0.7513321492007105,0.7513321492007105,76,False,False,0.8991418813552992,37,0.06166666666666667,0,0.0,413,0.6883333333333334,0,0.0,0,0.0,150,0.25
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0038882691|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.00051970547,2,600,540,0.9,0.46718467712402345,0.45535191853841145,0.5142751820882161,0.0003161334991455078,0.6966666666666667,0.7966666666666666,70,70.0,108,108.0,0.774074074074074,0.774074074074074,70,False,False,0.8970974338672778,60,0.1,0,0.0,240,0.4,0,0.0,300,0.5,0,0.0
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0015937895|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0015222002,2,600,450,0.75,0.4271251106262207,0.43152620951334636,0.4487237548828125,0.0002730063597361247,0.6083333333333333,0.8583333333333333,50,50.0,76,76.0,0.8111111111111111,0.8111111111111111,50,False,False,0.8965240092807343,150,0.25,0,0.0,210,0.35,0,0.0,240,0.4,0,0.0
tier|low_alpha=0.25|low_cond=depth_grad_mean_ge_0.0013648644|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0053803557,2,600,572,0.9533333333333334,0.4191209824879964,0.49662733713785806,0.41999860127766925,0.00027532796065012614,0.7316666666666667,0.7783333333333333,70,70.0,117,117.0,0.7674825174825175,0.7674825174825175,70,False,False,0.8946468382001755,28,0.04666666666666667,0,0.0,512,0.8533333333333334,0,0.0,0,0.0,60,0.1
tier|low_alpha=0.375|low_cond=diff_signed_mean_le_0.000756993|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0053803557,2,600,402,0.67,0.4450220521291097,0.5160068130493164,0.435181884765625,0.00026567200819651286,0.55,0.88,47,47.0,69,69.0,0.8208955223880597,0.8208955223880597,47,False,False,0.8909904671645286,198,0.33,0,0.0,0,0.0,342,0.57,0,0.0,60,0.1
tier|low_alpha=0.25|low_cond=input_grad_mean_ge_0.0086105614|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0024105728,2,600,545,0.9083333333333333,0.47159303665161134,0.6197496287027995,0.30856610616048175,0.0003028089801470439,0.69,0.7816666666666666,79,78.99999999999999,114,114.0,0.7596330275229358,0.7596330275229358,79,False,False,0.8909810016060462,55,0.09166666666666666,0,0.0,347,0.5783333333333334,0,0.0,0,0.0,198,0.33
tier|low_alpha=0.25|low_cond=input_grad_mean_ge_0.0086105614|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0031482906,2,600,541,0.9016666666666666,0.4245959726969401,0.4379089864095052,0.42737167358398437,0.0002972485621770223,0.7083333333333334,0.8066666666666666,66,66.0,100,100.0,0.7855822550831792,0.7855822550831792,66,False,False,0.8907394419371018,59,0.09833333333333333,0,0.0,391,0.6516666666666666,0,0.0,150,0.25,0,0.0
tier|low_alpha=0.25|low_cond=udp_grad_mean_ge_0.010050465|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0053803557,2,600,575,0.9583333333333334,0.4169765504201253,0.4952631759643555,0.4050348154703776,0.0002702425916989644,0.7333333333333333,0.775,70,70.0,118,118.0,0.7652173913043478,0.7652173913043478,70,False,False,0.8907014423038648,25,0.041666666666666664,0,0.0,515,0.8583333333333333,0,0.0,0,0.0,60,0.1
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0015937895|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0037999609,2,600,450,0.75,0.3949270820617676,0.3956385294596354,0.40870620727539064,0.0002531735102335612,0.6166666666666667,0.8666666666666667,39,39.0,68,68.0,0.8222222222222222,0.8222222222222222,39,False,False,0.8904196374681262,150,0.25,0,0.0,330,0.55,0,0.0,120,0.2,0,0.0
tier|low_alpha=0.25|low_cond=input_mean_le_0.73469202|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0053803557,2,600,574,0.9566666666666667,0.4255085245768229,0.4944105529785156,0.4326971944173177,0.00026812314987182615,0.735,0.7783333333333333,71,71.0,118,118.0,0.7682926829268293,0.7682926829268293,71,False,False,0.8901713205477084,26,0.043333333333333335,0,0.0,514,0.8566666666666667,0,0.0,0,0.0,60,0.1
tier|low_alpha=0.25|low_cond=depth_std_ge_0.16220408|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0037999609,2,600,549,0.915,0.4378216584523519,0.5597190475463867,0.29686996459960935,0.00027281989653905235,0.695,0.78,73,73.0,116,116.0,0.7595628415300546,0.7595628415300546,73,False,False,0.8899620350259247,51,0.085,0,0.0,429,0.715,0,0.0,0,0.0,120,0.2
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0038882691|high_alpha=0.75|high_cond=diff_abs_p50_ge_0.0072259925,2,600,563,0.9383333333333334,0.37923341115315756,0.4708624267578125,0.4456986745198568,0.00018500228722890218,0.7166666666666667,0.7783333333333333,65,65.0,115,115.00000000000001,0.7637655417406749,0.7637655417406749,65,False,False,0.8893314970984266,37,0.06166666666666667,0,0.0,473,0.7883333333333333,0,0.0,0,0.0,90,0.15
tier|low_alpha=0.25|low_cond=input_grad_mean_ge_0.0086105614|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0037999609,2,600,537,0.895,0.40637353897094725,0.4339006042480469,0.3905962371826172,0.0002887742718060811,0.705,0.81,64,64.0,98,98.0,0.7877094972067039,0.7877094972067039,64,False,False,0.8880391209479815,63,0.105,0,0.0,417,0.695,0,0.0,120,0.2,0,0.0
tier|low_alpha=0.25|low_cond=depth_std_ge_0.16220408|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0053803557,2,600,547,0.9116666666666666,0.40061209360758465,0.4896442413330078,0.36892387390136716,0.00025534987449646,0.7016666666666667,0.79,67,67.0,111,111.0,0.7696526508226691,0.7696526508226691,67,False,False,0.8868025066052612,53,0.08833333333333333,0,0.0,487,0.8116666666666666,0,0.0,0,0.0,60,0.1
tier|low_alpha=0.25|low_cond=a0_mean_le_0.5610461|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0031482906,2,600,533,0.8883333333333333,0.4560325050354004,0.5535678100585938,0.32772493998209634,0.00027277648448944094,0.6716666666666666,0.7833333333333333,71,71.0,115,115.00000000000001,0.7560975609756098,0.7560975609756098,71,False,False,0.883864125129266,67,0.11166666666666666,0,0.0,383,0.6383333333333333,0,0.0,0,0.0,150,0.25
tier|low_alpha=0.25|low_cond=input_grad_mean_ge_0.0093034212|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0031482906,2,600,518,0.8633333333333333,0.41229379336039224,0.4459359614054362,0.3960967254638672,0.00029080549875895183,0.6833333333333333,0.82,63,63.0,93,93.0,0.7915057915057915,0.7915057915057915,63,False,False,0.8806275246064178,82,0.13666666666666666,0,0.0,368,0.6133333333333333,0,0.0,150,0.25,0,0.0
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0015937895|high_alpha=0.75|high_cond=diff_abs_p50_ge_0.0072259925,2,600,481,0.8016666666666666,0.35655686378479,0.45852522532145185,0.40212320963541665,0.0001598939299583435,0.6333333333333333,0.8316666666666667,51,51.00000000000001,89,89.0,0.7900207900207901,0.7900207900207901,51,False,False,0.8801404045065324,119,0.19833333333333333,0,0.0,391,0.6516666666666666,0,0.0,0,0.0,90,0.15
tier|low_alpha=0.25|low_cond=input_dark_mean_le_0.71742256|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0053803557,2,600,574,0.9566666666666667,0.42404897054036456,0.4982787831624349,0.4326971944173177,0.0002641378839810689,0.735,0.7783333333333333,72,72.0,119,119.0,0.7682926829268293,0.7682926829268293,72,False,False,0.8798063506583855,26,0.043333333333333335,0,0.0,514,0.8566666666666667,0,0.0,0,0.0,60,0.1
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0015937895|high_alpha=0.75|high_cond=diff_abs_p50_ge_0.0080969721,2,600,471,0.785,0.34444637298583985,0.4306659952799479,0.39563329060872393,0.00018261492252349853,0.63,0.845,46,46.0,81,81.0,0.802547770700637,0.802547770700637,46,False,False,0.8787198868057027,129,0.215,0,0.0,411,0.685,0,0.0,0,0.0,60,0.1
tier|low_alpha=0.25|low_cond=input_grad_mean_ge_0.0093034212|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0024105728,2,600,524,0.8733333333333333,0.46176086107889813,0.6277766036987305,0.2848439025878906,0.0002969266970952352,0.6683333333333333,0.795,76,76.0,107,107.0,0.7652671755725191,0.7652671755725191,76,False,False,0.8781798930752975,76,0.12666666666666668,0,0.0,326,0.5433333333333333,0,0.0,0,0.0,198,0.33
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0058497136|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0024105728,2,600,570,0.95,0.47398656845092774,0.5941329701741537,0.33003527323404946,0.00029571324586868285,0.7116666666666667,0.7616666666666667,81,81.0,124,124.0,0.7491228070175439,0.7491228070175439,81,False,False,0.876502612264533,30,0.05,0,0.0,372,0.62,0,0.0,0,0.0,198,0.33
tier|low_alpha=0.25|low_cond=depth_grad_mean_ge_0.0015138017|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0045283467,2,600,546,0.91,0.42868327140808105,0.5167076746622722,0.37575531005859375,0.00027297268311182656,0.7,0.79,72,72.0,111,111.0,0.7692307692307693,0.7692307692307693,72,False,False,0.8763864806052968,54,0.09,0,0.0,456,0.76,0,0.0,0,0.0,90,0.15
tier|low_alpha=0.25|low_cond=depth_std_ge_0.14935491|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0045283467,2,600,573,0.955,0.43286231994628904,0.5240041859944662,0.3698564656575521,0.0002718512217203776,0.7283333333333334,0.7733333333333333,74,74.0,120,120.0,0.7626527050610821,0.7626527050610821,74,False,False,0.8755839505606715,27,0.045,0,0.0,483,0.805,0,0.0,0,0.0,90,0.15
tier|low_alpha=0.25|low_cond=depth_std_ge_0.14935491|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0031482906,2,600,576,0.96,0.4649000930786133,0.5677479553222656,0.33721931457519533,0.0002839819590250651,0.72,0.76,79,78.99999999999999,127,127.0,0.75,0.75,79,False,False,0.8751203887939456,24,0.04,0,0.0,426,0.71,0,0.0,0,0.0,150,0.25
tier|low_alpha=0.25|low_cond=input_mean_le_0.69049907|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0031482906,2,600,530,0.8833333333333333,0.42624268531799314,0.42730795542399086,0.4540404764811198,0.000280078649520874,0.695,0.8116666666666666,66,66.0,102,102.00000000000001,0.7867924528301887,0.7867924528301887,66,False,False,0.872582719946807,70,0.11666666666666667,0,0.0,380,0.6333333333333333,0,0.0,150,0.25,0,0.0
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0058497136|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0031482906,2,600,570,0.95,0.4294101492563884,0.4146525192260742,0.4540404764811198,0.00029216458400090534,0.735,0.785,68,68.0,111,111.0,0.7736842105263158,0.7736842105263158,68,False,False,0.8684704228116755,30,0.05,0,0.0,420,0.7,0,0.0,150,0.25,0,0.0
tier|low_alpha=0.25|low_cond=input_grad_mean_ge_0.0093034212|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0037999609,2,600,513,0.855,0.39345168113708495,0.43944886525472004,0.3593212890625,0.0002820371588071187,0.6783333333333333,0.8233333333333334,61,61.0,91,91.0,0.7933723196881092,0.7933723196881092,61,False,False,0.8670115182315168,87,0.145,0,0.0,393,0.655,0,0.0,120,0.2,0,0.0
tier|low_alpha=0.25|low_cond=input_mean_le_0.69049907|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0037999609,2,600,529,0.8816666666666667,0.4125344435373942,0.4219185002644857,0.436702880859375,0.00027064104874928793,0.695,0.8133333333333334,65,65.0,101,101.0,0.7882797731568998,0.7882797731568998,65,False,False,0.8648535204927652,71,0.11833333333333333,0,0.0,409,0.6816666666666666,0,0.0,120,0.2,0,0.0
tier|low_alpha=0.25|low_cond=depth_grad_mean_ge_0.0015138017|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0037999609,2,600,549,0.915,0.44679532051086424,0.5558210118611654,0.3325898234049479,0.00028254340092341107,0.695,0.78,76,76.0,116,116.0,0.7595628415300546,0.7595628415300546,76,False,False,0.863389254416794,51,0.085,0,0.0,429,0.715,0,0.0,0,0.0,120,0.2
tier|low_alpha=0.25|low_cond=depth_std_ge_0.14935491|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0037999609,2,600,573,0.955,0.44794862111409506,0.5608277130126953,0.32669097900390626,0.00027774006128311157,0.7183333333333334,0.7633333333333333,78,78.0,125,125.0,0.7521815008726004,0.7521815008726004,78,False,False,0.862788964468272,27,0.045,0,0.0,453,0.755,0,0.0,0,0.0,120,0.2
tier|low_alpha=0.25|low_cond=depth_grad_mean_ge_0.0015138017|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0053803557,2,600,543,0.905,0.40701234181722007,0.4857462056477865,0.4083301035563151,0.00026167680819829303,0.6966666666666667,0.7916666666666666,69,69.0,110,109.99999999999999,0.7697974217311234,0.7697974217311234,69,False,False,0.8625821877776371,57,0.095,0,0.0,483,0.805,0,0.0,0,0.0,60,0.1
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0058497136|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0037999609,2,600,570,0.95,0.4158837032318115,0.40999024709065757,0.436702880859375,0.0002850520610809326,0.7366666666666667,0.7866666666666666,67,67.0,110,109.99999999999999,0.775438596491228,0.775438596491228,67,False,False,0.8623181188148363,30,0.05,0,0.0,450,0.75,0,0.0,120,0.2,0,0.0
tier|low_alpha=0.25|low_cond=input_mean_le_0.69049907|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0024105728,2,600,533,0.8883333333333333,0.4723377323150635,0.6091485977172851,0.33003527323404946,0.00028629879156748456,0.6766666666666666,0.7883333333333333,79,78.99999999999999,115,115.00000000000001,0.7617260787992496,0.7617260787992496,79,False,False,0.8588964417522592,67,0.11166666666666666,0,0.0,335,0.5583333333333333,0,0.0,0,0.0,198,0.33
tier|low_alpha=0.25|low_cond=depth_std_ge_0.14935491|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0053803557,2,600,573,0.955,0.4123571809132894,0.4930427169799805,0.39874488830566407,0.00026297758022944133,0.7283333333333334,0.7733333333333333,72,72.0,120,120.0,0.7626527050610821,0.7626527050610821,72,False,False,0.8571984785808946,27,0.045,0,0.0,513,0.855,0,0.0,0,0.0,60,0.1
tier|low_alpha=0.25|low_cond=udp_grad_mean_ge_0.011107964|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0024105728,2,600,562,0.9366666666666666,0.4707022476196289,0.6121368153889974,0.3063853708902995,0.0002970678607622782,0.7016666666666667,0.765,83,83.0,122,122.0,0.7491103202846975,0.7491103202846975,83,False,False,0.8563557530340917,38,0.06333333333333334,0,0.0,364,0.6066666666666667,0,0.0,0,0.0,198,0.33
tier|low_alpha=0.25|low_cond=a0_grad_mean_ge_0.013612788|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0024105728,2,600,528,0.88,0.4615537929534912,0.6176531092325847,0.29260599772135415,0.00028581589460372923,0.6666666666666666,0.7866666666666666,77,77.0,110,109.99999999999999,0.7575757575757576,0.7575757575757576,77,False,False,0.8552156679904822,72,0.12,0,0.0,330,0.55,0,0.0,0,0.0,198,0.33
tier|low_alpha=0.25|low_cond=a0_std_le_0.34192501|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0045283467,2,600,571,0.9516666666666667,0.42951059341430664,0.5216311645507813,0.3550706990559896,0.0002791255712509155,0.725,0.7733333333333333,75,75.0,119,119.0,0.7618213660245184,0.7618213660245184,75,False,False,0.8552136632617566,29,0.04833333333333333,0,0.0,481,0.8016666666666666,0,0.0,0,0.0,90,0.15
tier|low_alpha=0.25|low_cond=udp_grad_mean_ge_0.013542664|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0024105728,2,600,528,0.88,0.46153367042541504,0.6176531092325847,0.29221460978190106,0.00028654307126998904,0.6666666666666666,0.7866666666666666,77,77.0,111,111.0,0.7575757575757576,0.7575757575757576,77,False,False,0.8551564066684608,72,0.12,0,0.0,330,0.55,0,0.0,0,0.0,198,0.33
tier|low_alpha=0.25|low_cond=udp_grad_mean_ge_0.012657589|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0031482906,2,600,539,0.8983333333333333,0.4154555416107178,0.4367521031697591,0.3990642547607422,0.00028869062662124635,0.6966666666666667,0.7983333333333333,67,67.0,103,103.0,0.7755102040816326,0.7755102040816326,67,False,False,0.8549891598266809,61,0.10166666666666667,0,0.0,389,0.6483333333333333,0,0.0,150,0.25,0,0.0
tier|low_alpha=0.25|low_cond=udp_grad_mean_ge_0.012657589|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0024105728,2,600,545,0.9083333333333333,0.46484437306722004,0.6162325541178385,0.28815892537434895,0.00029332121213277183,0.6833333333333333,0.775,80,80.0,116,116.0,0.7522935779816514,0.7522935779816514,80,False,False,0.8540109877980082,55,0.09166666666666666,0,0.0,347,0.5783333333333334,0,0.0,0,0.0,198,0.33
tier|low_alpha=0.25|low_cond=a0_grad_mean_ge_0.012581695|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0031482906,2,600,540,0.9,0.4158793671925863,0.43499159495035805,0.3980168914794922,0.0002900337179501851,0.6966666666666667,0.7966666666666666,67,67.0,104,104.0,0.774074074074074,0.774074074074074,67,False,False,0.8538780360045254,60,0.1,0,0.0,390,0.65,0,0.0,150,0.25,0,0.0
tier|low_alpha=0.25|low_cond=input_grad_mean_ge_0.0077444417|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0024105728,2,600,561,0.935,0.47398457845052083,0.6159640757242838,0.3317324829101562,0.00030135879913965863,0.7016666666666667,0.7666666666666667,84,84.00000000000001,121,121.0,0.750445632798574,0.750445632798574,84,False,False,0.853251368960892,39,0.065,0,0.0,363,0.605,0,0.0,0,0.0,198,0.33
tier|low_alpha=0.25|low_cond=udp_grad_mean_ge_0.012657589|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0037999609,2,600,536,0.8933333333333333,0.39906649589538573,0.4327437210083008,0.36962237040201823,0.0002805103858311971,0.695,0.8016666666666666,65,65.0,101,101.0,0.7779850746268657,0.7779850746268657,65,False,False,0.8531729634735716,64,0.10666666666666667,0,0.0,416,0.6933333333333334,0,0.0,120,0.2,0,0.0
tier|low_alpha=0.25|low_cond=a0_grad_mean_ge_0.012581695|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0024105728,2,600,546,0.91,0.4652681986490885,0.6144720458984375,0.28711156209309896,0.0002946643034617106,0.6833333333333333,0.7733333333333333,80,80.0,117,117.0,0.7509157509157509,0.7509157509157509,80,False,False,0.8529027791229362,54,0.09,0,0.0,348,0.58,0,0.0,0,0.0,198,0.33
tier|low_alpha=0.25|low_cond=a0_grad_mean_ge_0.011212653|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0024105728,2,600,561,0.935,0.46863741556803384,0.6121368153889974,0.2981260426839193,0.000296628475189209,0.7,0.765,83,83.0,122,122.0,0.7486631016042781,0.7486631016042781,83,False,False,0.8526426272278376,39,0.065,0,0.0,363,0.605,0,0.0,0,0.0,198,0.33
tier|low_alpha=0.25|low_cond=udp_std_le_0.34088642|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0045283467,2,600,571,0.9516666666666667,0.428981876373291,0.5195162963867187,0.3550706990559896,0.0002769686778386434,0.7233333333333334,0.7716666666666666,75,75.0,120,120.0,0.7600700525394045,0.7600700525394045,75,False,False,0.8521554860152356,29,0.04833333333333333,0,0.0,481,0.8016666666666666,0,0.0,0,0.0,90,0.15
tier|low_alpha=0.25|low_cond=a0_grad_mean_ge_0.012581695|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0037999609,2,600,537,0.895,0.3994903214772542,0.4309832127888997,0.36857500712076824,0.0002818534771601359,0.695,0.8,65,65.0,102,102.00000000000001,0.776536312849162,0.776536312849162,65,False,False,0.8520612080629089,63,0.105,0,0.0,417,0.695,0,0.0,120,0.2,0,0.0
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0021860948|high_alpha=0.5|high_cond=a0_std_le_0.25564395,2,600,517,0.8616666666666667,0.38014668146769204,0.41001009623209633,0.4152687072753906,0.000282424787680308,0.68,0.8183333333333334,60,60.0,97,96.99999999999999,0.7891682785299806,0.7891682785299806,60,False,False,0.8509900431074073,83,0.13833333333333334,0,0.0,319,0.5316666666666666,0,0.0,198,0.33,0,0.0
tier|low_alpha=0.25|low_cond=input_grad_mean_ge_0.0077444417|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0037999609,2,600,559,0.9316666666666666,0.4160451857248942,0.43247524261474607,0.4384000905354818,0.0002915000915527344,0.725,0.7933333333333333,69,69.0,106,106.0,0.778175313059034,0.778175313059034,69,False,False,0.850974154523191,41,0.06833333333333333,0,0.0,439,0.7316666666666667,0,0.0,120,0.2,0,0.0
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0038882691|high_alpha=0.75|high_cond=a0_std_le_0.23617188,2,600,546,0.91,0.36550635973612466,0.4524307632446289,0.3209309387207031,0.00025509933630625406,0.6933333333333334,0.7833333333333333,63,63.0,113,113.0,0.7619047619047619,0.7619047619047619,63,False,False,0.8509393022991365,54,0.09,0,0.0,426,0.71,0,0.0,0,0.0,120,0.2
tier|low_alpha=0.25|low_cond=a0_std_le_0.34192501|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0037999609,2,600,574,0.9566666666666667,0.4476702626546224,0.5607445017496745,0.31638409932454425,0.00028829554716746015,0.72,0.7633333333333333,79,78.99999999999999,124,124.0,0.7526132404181185,0.7526132404181185,79,False,False,0.8502349360077226,26,0.043333333333333335,0,0.0,454,0.7566666666666667,0,0.0,0,0.0,120,0.2
tier|low_alpha=0.25|low_cond=input_grad_mean_ge_0.0086105614|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0024105728,2,600,545,0.9083333333333333,0.4371312713623047,0.45992769877115885,0.43929575602213544,0.000306528111298879,0.7083333333333334,0.8,72,72.0,103,103.0,0.7798165137614679,0.7798165137614679,72,False,False,0.8499938316695188,55,0.09166666666666666,0,0.0,347,0.5783333333333334,0,0.0,198,0.33,0,0.0
tier|low_alpha=0.25|low_cond=input_grad_mean_ge_0.0093034212|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0024105728,2,600,524,0.8733333333333333,0.42729909578959147,0.4679546737670898,0.41557355244954425,0.0003006458282470703,0.6866666666666666,0.8133333333333334,69,69.0,96,96.0,0.7862595419847328,0.7862595419847328,69,False,False,0.8497331671474542,76,0.12666666666666668,0,0.0,326,0.5433333333333333,0,0.0,198,0.33,0,0.0
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0015937895|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0015222002,2,600,450,0.75,0.45464217821756997,0.6001595687866211,0.29499048868815103,0.000263639489809672,0.5833333333333334,0.8333333333333334,62,62.0,90,90.0,0.7777777777777778,0.7777777777777778,62,False,False,0.8491577710045712,150,0.25,0,0.0,210,0.35,0,0.0,0,0.0,240,0.4
tier|low_alpha=0.375|low_cond=diff_signed_mean_le_0.0038882691|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0045283467,2,600,540,0.9,0.5115130297342936,0.5635675048828125,0.5051644134521485,0.0003207985560099284,0.6916666666666667,0.7916666666666666,84,84.00000000000001,116,116.0,0.7685185185185185,0.7685185185185185,84,False,False,0.8490594009116843,60,0.1,0,0.0,0,0.0,450,0.75,0,0.0,90,0.15
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0021860948|high_alpha=0.5|high_cond=udp_std_le_0.25483759,2,600,517,0.8616666666666667,0.37850156784057615,0.41001009623209633,0.4070457712809245,0.00028208186229070027,0.68,0.8183333333333334,60,60.0,97,96.99999999999999,0.7891682785299806,0.7891682785299806,60,False,False,0.8485226358808451,83,0.13833333333333334,0,0.0,319,0.5316666666666666,0,0.0,198,0.33,0,0.0
tier|low_alpha=0.25|low_cond=udp_std_le_0.34088642|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0037999609,2,600,574,0.9566666666666667,0.44714154561360675,0.558629633585612,0.31638409932454425,0.00028613865375518797,0.7183333333333334,0.7616666666666667,79,78.99999999999999,125,125.0,0.7508710801393729,0.7508710801393729,79,False,False,0.8471772164215197,26,0.043333333333333335,0,0.0,454,0.7566666666666667,0,0.0,0,0.0,120,0.2
tier|low_alpha=0.25|low_cond=a0_grad_mean_ge_0.013612788|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0031482906,2,600,519,0.865,0.41106733322143557,0.43640668233235674,0.40385882059733075,0.00027951647837956746,0.6766666666666666,0.8116666666666666,64,64.0,96,96.0,0.7822736030828517,0.7822736030828517,64,False,False,0.8471422413011965,81,0.135,0,0.0,369,0.615,0,0.0,150,0.25,0,0.0
tier|low_alpha=0.25|low_cond=udp_grad_mean_ge_0.013542664|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0031482906,2,600,519,0.865,0.41104721069335937,0.43640668233235674,0.4034674326578776,0.0002802436550458272,0.6766666666666666,0.8116666666666666,64,64.0,97,96.99999999999999,0.7822736030828517,0.7822736030828517,64,False,False,0.8470829799791749,81,0.135,0,0.0,369,0.615,0,0.0,150,0.25,0,0.0
tier|low_alpha=0.25|low_cond=depth_grad_mean_le_0.0053641157|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0045283467,2,600,573,0.955,0.4335841846466064,0.5001945114135742,0.38330350240071615,0.0002677161494890849,0.7266666666666667,0.7716666666666666,75,75.0,121,121.0,0.7609075043630017,0.7609075043630017,75,False,False,0.8457655192356874,27,0.045,0,0.0,483,0.805,0,0.0,0,0.0,90,0.15
