A0_PSNR,A0_SSIM,dPSNR,dSSIM,fold,formal_PSNR,formal_SSIM,name,patch_action_fraction_a0,patch_action_fraction_a0p125,patch_action_fraction_a0p25,patch_action_fraction_a0p375,patch_action_fraction_a0p5,patch_action_fraction_a0p75,patch_count,policy_id,seed,split
40.335269927978516,0.9974154233932495,0.10056304931640625,8.249282836914062e-05,1,40.43583297729492,0.9974979162216187,743_0.75_1.36.png,0.375,0.0,0.625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043521117|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063860903,3407,val_regular
40.335269927978516,0.9974154233932495,0.074981689453125,4.392862319946289e-05,3,40.41025161743164,0.997459352016449,743_0.75_1.36.png,0.6875,0.0,0.3125,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031934751|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0084159346,3411,val_regular
40.335269927978516,0.9974154233932495,0.06455612182617188,5.0127506256103516e-05,4,40.39982604980469,0.9974655508995056,743_0.75_1.36.png,0.4375,0.0,0.5625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042057727|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0066262875,2026,val_regular
39.539649963378906,0.9955303072929382,-0.113433837890625,4.76837158203125e-07,2,39.42621612548828,0.9955307841300964,746_0.64_0.98.png,0.375,0.0,0.5,0.0,0.125,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031846323|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082323548,3407,val_regular
39.539649963378906,0.9955303072929382,-0.15350341796875,-1.6987323760986328e-05,2,39.386146545410156,0.9955133199691772,746_0.64_0.98.png,0.1875,0.0,0.625,0.1875,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042649357|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062255123,3411,val_regular
39.539649963378906,0.9955303072929382,-0.15350341796875,-1.6987323760986328e-05,1,39.386146545410156,0.9955133199691772,746_0.64_0.98.png,0.1875,0.0,0.625,0.1875,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042973445|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062602516,2026,val_regular
38.18317413330078,0.9931915998458862,0.04308319091796875,-0.00010442733764648438,1,38.22625732421875,0.9930871725082397,750_0.72_1.91.png,0.5,0.0,0.4375,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043521117|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063860903,3407,val_regular
38.18317413330078,0.9931915998458862,0.04308319091796875,-0.00010442733764648438,2,38.22625732421875,0.9930871725082397,750_0.72_1.91.png,0.5,0.0,0.4375,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042649357|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062255123,3411,val_regular
38.18317413330078,0.9931915998458862,-0.050807952880859375,-0.0002205371856689453,0,38.13236618041992,0.9929710626602173,750_0.72_1.91.png,0.625,0.0,0.3125,0.0,0.0625,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033319948|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0083134607,2026,val_regular
30.514408111572266,0.9927531480789185,0.43701171875,0.00041556358337402344,3,30.951419830322266,0.9931687116622925,754_0.7_1.86.png,0.5,0.0,0.375,0.125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031155606|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064665747,3407,val_regular
30.514408111572266,0.9927531480789185,0.43701171875,0.00041556358337402344,3,30.951419830322266,0.9931687116622925,754_0.7_1.86.png,0.5,0.0,0.375,0.125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031934751|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0084159346,3411,val_regular
30.514408111572266,0.9927531480789185,0.5368289947509766,0.0004776120185852051,0,31.051237106323242,0.9932307600975037,754_0.7_1.86.png,0.5,0.0,0.375,0.0,0.125,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033319948|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0083134607,2026,val_regular
36.99298095703125,0.9985732436180115,0.9772109985351562,7.086992263793945e-05,2,37.970191955566406,0.9986441135406494,75_0.61_0.9.png,0.3125,0.0,0.625,0.0,0.0625,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031846323|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082323548,3407,val_regular
36.99298095703125,0.9985732436180115,1.0325736999511719,9.447336196899414e-05,2,38.02555465698242,0.9986677169799805,75_0.61_0.9.png,0.1875,0.0,0.625,0.1875,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042649357|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062255123,3411,val_regular
36.99298095703125,0.9985732436180115,0.6714935302734375,2.8371810913085938e-05,2,37.66447448730469,0.9986016154289246,75_0.61_0.9.png,0.3125,0.625,0.0,0.0,0.0625,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0018173444|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081151067,2026,val_regular
29.185922622680664,0.989417314529419,-0.009288787841796875,1.0728836059570312e-06,2,29.176633834838867,0.9894183874130249,769_0.72_1.83.png,0.4375,0.0,0.5625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031846323|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082323548,3407,val_regular
29.185922622680664,0.989417314529419,-0.03842926025390625,-2.008676528930664e-05,4,29.147493362426758,0.9893972277641296,769_0.72_1.83.png,0.375,0.0,0.625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043572003|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063677324,3411,val_regular
29.185922622680664,0.989417314529419,-0.03842926025390625,-2.008676528930664e-05,1,29.147493362426758,0.9893972277641296,769_0.72_1.83.png,0.375,0.0,0.625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042973445|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062602516,2026,val_regular
33.92324447631836,0.997578501701355,-0.2619895935058594,-0.00020903348922729492,1,33.6612548828125,0.9973694682121277,778_0.99_1.06.png,0.4375,0.0,0.375,0.1875,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043521117|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063860903,3407,val_regular
33.92324447631836,0.997578501701355,-0.23140335083007812,-0.00019425153732299805,1,33.69184112548828,0.997384250164032,778_0.99_1.06.png,0.4375,0.0,0.4375,0.125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043128548|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064543385,3411,val_regular
33.92324447631836,0.997578501701355,-0.23140335083007812,-0.00019425153732299805,4,33.69184112548828,0.997384250164032,778_0.99_1.06.png,0.4375,0.0,0.4375,0.125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042057727|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0066262875,2026,val_regular
41.92075729370117,0.9971957206726074,0.22957229614257812,1.811981201171875e-05,4,42.15032958984375,0.9972138404846191,785_0.71_1.08.png,0.0,0.0,1.0,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0061560628,3407,val_regular
41.92075729370117,0.9971957206726074,0.22957229614257812,1.811981201171875e-05,0,42.15032958984375,0.9972138404846191,785_0.71_1.08.png,0.0,0.0,1.0,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0062344847,3411,val_regular
41.92075729370117,0.9971957206726074,0.22957229614257812,1.811981201171875e-05,1,42.15032958984375,0.9972138404846191,785_0.71_1.08.png,0.0,0.0,1.0,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042973445|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062602516,2026,val_regular
41.1241569519043,0.9952853918075562,-0.2553520202636719,0.0003930330276489258,2,40.868804931640625,0.9956784248352051,797_0.56_1.33.png,0.125,0.0,0.5625,0.0,0.3125,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031846323|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082323548,3407,val_regular
41.1241569519043,0.9952853918075562,-0.029369354248046875,0.00040727853775024414,3,41.09478759765625,0.9956926703453064,797_0.56_1.33.png,0.125,0.0,0.625,0.25,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031934751|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0084159346,3411,val_regular
41.1241569519043,0.9952853918075562,-0.14157485961914062,0.0004132986068725586,3,40.982582092285156,0.9956986904144287,797_0.56_1.33.png,0.0625,0.0,0.5,0.4375,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042836964|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0047808094,2026,val_regular
36.48031234741211,0.9966651797294617,-0.059223175048828125,-0.00017833709716796875,0,36.42108917236328,0.9964868426322937,801_0.55_1.38.png,0.0,1.0,0.0,0.0,0.0,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0084887714|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0079295431,3407,val_regular
36.48031234741211,0.9966651797294617,-0.13283920288085938,-0.0003326535224914551,0,36.34747314453125,0.9963325262069702,801_0.55_1.38.png,0.1875,0.0,0.8125,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0062344847,3411,val_regular
36.48031234741211,0.9966651797294617,0.003673553466796875,-0.0003229975700378418,4,36.483985900878906,0.9963421821594238,801_0.55_1.38.png,0.25,0.0,0.75,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042057727|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0066262875,2026,val_regular
42.95447540283203,0.9988256692886353,0.6306304931640625,8.571147918701172e-05,1,43.585105895996094,0.9989113807678223,813_0.7_1.11.png,0.0,0.0,0.75,0.25,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043521117|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063860903,3407,val_regular
42.95447540283203,0.9988256692886353,0.5641860961914062,8.428096771240234e-05,0,43.51866149902344,0.9989099502563477,813_0.7_1.11.png,0.0,0.0,1.0,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0062344847,3411,val_regular
42.95447540283203,0.9988256692886353,0.6180191040039062,8.547306060791016e-05,4,43.57249450683594,0.9989111423492432,813_0.7_1.11.png,0.0,0.0,0.875,0.125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042057727|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0066262875,2026,val_regular
41.16519546508789,0.9991772174835205,0.14044570922851562,1.4781951904296875e-05,0,41.305641174316406,0.9991919994354248,818_0.72_0.52.png,0.0,1.0,0.0,0.0,0.0,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0084887714|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0079295431,3407,val_regular
41.16519546508789,0.9991772174835205,0.10004425048828125,-3.5762786865234375e-06,2,41.26523971557617,0.999173641204834,818_0.72_0.52.png,0.1875,0.0,0.6875,0.125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042649357|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062255123,3411,val_regular
41.16519546508789,0.9991772174835205,0.182403564453125,-3.3974647521972656e-06,3,41.347599029541016,0.9991738200187683,818_0.72_0.52.png,0.1875,0.0,0.4375,0.375,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042836964|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0047808094,2026,val_regular
36.885231018066406,0.992477536201477,0.3972892761230469,0.0005963444709777832,4,37.28252029418945,0.9930738806724548,82_0.97_1.73.png,0.0625,0.0,0.9375,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0061560628,3407,val_regular
36.885231018066406,0.992477536201477,0.3610191345214844,0.0006026029586791992,2,37.24625015258789,0.9930801391601562,82_0.97_1.73.png,0.125,0.0,0.5,0.375,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042649357|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062255123,3411,val_regular
36.885231018066406,0.992477536201477,0.3610191345214844,0.0006026029586791992,1,37.24625015258789,0.9930801391601562,82_0.97_1.73.png,0.125,0.0,0.5,0.375,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042973445|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062602516,2026,val_regular
40.27180099487305,0.9990954399108887,0.4864463806152344,0.00011748075485229492,1,40.75824737548828,0.999212920665741,851_0.78_0.98.png,0.1875,0.0,0.6875,0.125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043521117|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063860903,3407,val_regular
40.27180099487305,0.9990954399108887,0.37770843505859375,9.101629257202148e-05,0,40.64950942993164,0.9991864562034607,851_0.78_0.98.png,0.125,0.0,0.875,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0062344847,3411,val_regular
40.27180099487305,0.9990954399108887,0.5758018493652344,0.00013303756713867188,2,40.84760284423828,0.9992284774780273,851_0.78_0.98.png,0.5,0.4375,0.0,0.0,0.0625,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0018173444|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081151067,2026,val_regular
30.509258270263672,0.9894241690635681,0.11875343322753906,0.0007917881011962891,2,30.62801170349121,0.9902159571647644,85_1.0_1.41.png,0.25,0.0,0.625,0.0,0.125,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031846323|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082323548,3407,val_regular
30.509258270263672,0.9894241690635681,0.11224365234375,0.0007887482643127441,3,30.621501922607422,0.9902129173278809,85_1.0_1.41.png,0.25,0.0,0.625,0.125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031934751|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0084159346,3411,val_regular
30.509258270263672,0.9894241690635681,0.11309432983398438,0.0007810592651367188,3,30.622352600097656,0.9902052283287048,85_1.0_1.41.png,0.25,0.0,0.5625,0.1875,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042836964|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0047808094,2026,val_regular
40.746341705322266,0.9982951879501343,0.6856536865234375,0.00011980533599853516,3,41.4319953918457,0.9984149932861328,861_0.95_0.65.png,0.1875,0.0,0.6875,0.125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031155606|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064665747,3407,val_regular
40.746341705322266,0.9982951879501343,0.5827369689941406,0.0001093149185180664,0,41.329078674316406,0.9984045028686523,861_0.95_0.65.png,0.1875,0.0,0.8125,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0062344847,3411,val_regular
40.746341705322266,0.9982951879501343,0.2752342224121094,6.103515625e-05,2,41.021575927734375,0.9983562231063843,861_0.95_0.65.png,0.25,0.75,0.0,0.0,0.0,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0018173444|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081151067,2026,val_regular
36.93708038330078,0.9985420107841492,0.07227706909179688,6.198883056640625e-05,0,37.00935745239258,0.9986039996147156,863_0.87_0.58.png,0.125,0.75,0.0,0.0,0.125,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0084887714|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0079295431,3407,val_regular
36.93708038330078,0.9985420107841492,0.07114410400390625,7.939338684082031e-05,2,37.00822448730469,0.99862140417099,863_0.87_0.58.png,0.1875,0.0,0.6875,0.125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042649357|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062255123,3411,val_regular
36.93708038330078,0.9985420107841492,0.07114410400390625,7.939338684082031e-05,1,37.00822448730469,0.99862140417099,863_0.87_0.58.png,0.1875,0.0,0.6875,0.125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042973445|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062602516,2026,val_regular
36.571502685546875,0.996405303478241,-0.099365234375,-1.055002212524414e-05,3,36.472137451171875,0.9963947534561157,869_0.66_1.74.png,0.625,0.0,0.375,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031155606|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064665747,3407,val_regular
36.571502685546875,0.996405303478241,-0.13611221313476562,3.3974647521972656e-06,4,36.43539047241211,0.9964087009429932,869_0.66_1.74.png,0.5,0.0,0.5,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043572003|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063677324,3411,val_regular
36.571502685546875,0.996405303478241,-0.137054443359375,2.682209014892578e-06,1,36.4344482421875,0.9964079856872559,869_0.66_1.74.png,0.5625,0.0,0.4375,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042973445|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062602516,2026,val_regular
37.47826385498047,0.998186469078064,-0.721466064453125,-4.667043685913086e-05,0,36.756797790527344,0.9981397986412048,881_0.6_1.13.png,0.0625,0.75,0.0,0.0,0.1875,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0084887714|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0079295431,3407,val_regular
37.47826385498047,0.998186469078064,-0.5389442443847656,2.09808349609375e-05,0,36.9393196105957,0.9982074499130249,881_0.6_1.13.png,0.0625,0.0,0.9375,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0062344847,3411,val_regular
37.47826385498047,0.998186469078064,-0.77618408203125,3.337860107421875e-06,0,36.70207977294922,0.9981898069381714,881_0.6_1.13.png,0.0625,0.0,0.8125,0.0,0.125,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033319948|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0083134607,2026,val_regular
39.522891998291016,0.9976508021354675,-0.33866119384765625,-1.5676021575927734e-05,0,39.18423080444336,0.9976351261138916,885_0.96_1.05.png,0.0,0.875,0.0,0.0,0.125,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0084887714|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0079295431,3407,val_regular
39.522891998291016,0.9976508021354675,-0.7587318420410156,-6.496906280517578e-06,4,38.76416015625,0.997644305229187,885_0.96_1.05.png,0.0,0.0,0.6875,0.3125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043572003|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063677324,3411,val_regular
39.522891998291016,0.9976508021354675,-0.7587318420410156,-6.496906280517578e-06,4,38.76416015625,0.997644305229187,885_0.96_1.05.png,0.0,0.0,0.6875,0.3125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042057727|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0066262875,2026,val_regular
37.860267639160156,0.9966248273849487,0.4283943176269531,0.000370025634765625,4,38.28866195678711,0.9969948530197144,898_0.93_1.53.png,0.1875,0.0,0.8125,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0061560628,3407,val_regular
37.860267639160156,0.9966248273849487,0.5182151794433594,0.0003853440284729004,0,38.378482818603516,0.9970101714134216,898_0.93_1.53.png,0.125,0.0,0.875,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0062344847,3411,val_regular
37.860267639160156,0.9966248273849487,0.3570365905761719,0.00037223100662231445,0,38.21730422973633,0.996997058391571,898_0.93_1.53.png,0.1875,0.0,0.75,0.0,0.0625,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033319948|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0083134607,2026,val_regular
35.63092803955078,0.9912281036376953,0.11289596557617188,0.0005220174789428711,1,35.74382400512695,0.9917501211166382,902_0.78_1.81.png,0.1875,0.0,0.8125,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043521117|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063860903,3407,val_regular
35.63092803955078,0.9912281036376953,0.11289596557617188,0.0005220174789428711,2,35.74382400512695,0.9917501211166382,902_0.78_1.81.png,0.1875,0.0,0.8125,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042649357|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062255123,3411,val_regular
35.63092803955078,0.9912281036376953,0.08191680908203125,0.0002434253692626953,2,35.71284484863281,0.991471529006958,902_0.78_1.81.png,0.375,0.625,0.0,0.0,0.0,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0018173444|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081151067,2026,val_regular
38.905025482177734,0.9936479330062866,0.0870208740234375,8.684396743774414e-05,1,38.99204635620117,0.9937347769737244,934_0.9_1.4.png,0.6875,0.0,0.25,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043521117|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063860903,3407,val_regular
38.905025482177734,0.9936479330062866,0.0870208740234375,8.684396743774414e-05,1,38.99204635620117,0.9937347769737244,934_0.9_1.4.png,0.6875,0.0,0.25,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043128548|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064543385,3411,val_regular
38.905025482177734,0.9936479330062866,0.09131240844726562,9.012222290039062e-05,0,38.996337890625,0.993738055229187,934_0.9_1.4.png,0.6875,0.0,0.3125,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033319948|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0083134607,2026,val_regular
35.25252914428711,0.9959598779678345,-0.04022216796875,8.064508438110352e-05,1,35.21230697631836,0.9960405230522156,940_0.91_1.03.png,0.5,0.0,0.5,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043521117|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063860903,3407,val_regular
35.25252914428711,0.9959598779678345,-0.04022216796875,8.064508438110352e-05,1,35.21230697631836,0.9960405230522156,940_0.91_1.03.png,0.5,0.0,0.5,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043128548|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064543385,3411,val_regular
35.25252914428711,0.9959598779678345,-0.014057159423828125,7.593631744384766e-05,0,35.23847198486328,0.9960358142852783,940_0.91_1.03.png,0.5625,0.0,0.4375,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033319948|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0083134607,2026,val_regular
39.61924743652344,0.9977986216545105,1.5966110229492188,5.1975250244140625e-05,3,41.215858459472656,0.9978505969047546,983_0.51_0.73.png,0.1875,0.0,0.5625,0.25,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031155606|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064665747,3407,val_regular
39.61924743652344,0.9977986216545105,1.5966110229492188,5.1975250244140625e-05,3,41.215858459472656,0.9978505969047546,983_0.51_0.73.png,0.1875,0.0,0.5625,0.25,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031934751|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0084159346,3411,val_regular
39.61924743652344,0.9977986216545105,1.5940475463867188,5.167722702026367e-05,1,41.213294982910156,0.9978502988815308,983_0.51_0.73.png,0.125,0.0,0.625,0.25,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042973445|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062602516,2026,val_regular
36.09882354736328,0.9942643046379089,1.4586105346679688,0.00016546249389648438,2,37.55743408203125,0.9944297671318054,984_0.67_1.7.png,0.3125,0.0,0.375,0.0,0.3125,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031846323|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082323548,3407,val_regular
36.09882354736328,0.9942643046379089,0.9606513977050781,0.0003151893615722656,0,37.05947494506836,0.9945794939994812,984_0.67_1.7.png,0.1875,0.0,0.8125,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0062344847,3411,val_regular
36.09882354736328,0.9942643046379089,1.2052268981933594,0.0001946091651916504,1,37.30405044555664,0.9944589138031006,984_0.67_1.7.png,0.25,0.0,0.375,0.375,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042973445|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062602516,2026,val_regular
34.891136169433594,0.9932648539543152,-0.032634735107421875,0.00010919570922851562,3,34.85850143432617,0.9933740496635437,98_0.97_1.56.png,0.625,0.0,0.375,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031155606|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064665747,3407,val_regular
34.891136169433594,0.9932648539543152,-0.0355072021484375,0.000102996826171875,0,34.855628967285156,0.9933678507804871,98_0.97_1.56.png,0.5625,0.0,0.4375,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0062344847,3411,val_regular
34.891136169433594,0.9932648539543152,-0.032634735107421875,0.00010919570922851562,0,34.85850143432617,0.9933740496635437,98_0.97_1.56.png,0.625,0.0,0.375,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033319948|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0083134607,2026,val_regular
35.6903190612793,0.9955622553825378,0.07961273193359375,0.0001391768455505371,4,35.76993179321289,0.9957014322280884,99_0.79_1.39.png,0.0625,0.0,0.9375,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0061560628,3407,val_regular
35.6903190612793,0.9955622553825378,-0.000690460205078125,7.194280624389648e-05,3,35.68962860107422,0.9956341981887817,99_0.79_1.39.png,0.25,0.0,0.75,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031934751|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0084159346,3411,val_regular
