A0_PSNR,A0_SSIM,dPSNR,dSSIM,fold,local_alpha_PSNR,local_alpha_SSIM,name,patch_action_count_a0,patch_action_count_a0p125,patch_action_count_a0p25,patch_action_count_a0p375,patch_action_count_a0p5,patch_action_count_a0p75,patch_action_fraction_a0,patch_action_fraction_a0p125,patch_action_fraction_a0p25,patch_action_fraction_a0p375,patch_action_fraction_a0p5,patch_action_fraction_a0p75,patch_count,policy_id,profile,split
38.416282653808594,0.9647232890129089,1.0280532836914062,0.007302284240722656,2,39.4443359375,0.9720255732536316,1012_0.85_1.28.png,4,0,4,8,0,0,0.25,0.0,0.25,0.5,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.006066419|high_alpha=0.375|high_cond=diff_signed_mean_le_0.00080477528,riskcap48_no075,val_regular
38.416282653808594,0.9647232890129089,0.8851852416992188,0.006408512592315674,2,39.30146789550781,0.9711318016052246,1012_0.85_1.28.png,4,0,8,4,0,0,0.25,0.0,0.5,0.25,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.006066419|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap42_no075,val_regular
38.416282653808594,0.9647232890129089,0.8889923095703125,0.006411135196685791,2,39.305274963378906,0.9711344242095947,1012_0.85_1.28.png,5,0,7,4,0,0,0.3125,0.0,0.4375,0.25,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043432396|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap36_no075,val_regular
38.416282653808594,0.9647232890129089,1.0280532836914062,0.007302284240722656,2,39.4443359375,0.9720255732536316,1012_0.85_1.28.png,4,0,4,8,0,0,0.25,0.0,0.25,0.5,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.006066419|high_alpha=0.375|high_cond=diff_signed_mean_le_0.00080477528,riskcap48_allow075,val_regular
39.61763381958008,0.9955521821975708,-0.18619918823242188,-5.7578086853027344e-05,1,39.431434631347656,0.9954946041107178,1016_0.8_1.72.png,7,0,4,5,0,0,0.4375,0.0,0.25,0.3125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044661514|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.00023860703,riskcap48_no075,val_regular
39.61763381958008,0.9955521821975708,-0.19916152954101562,-5.549192428588867e-05,1,39.41847229003906,0.9954966902732849,1016_0.8_1.72.png,7,0,7,2,0,0,0.4375,0.0,0.4375,0.125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044661514|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap42_no075,val_regular
39.61763381958008,0.9955521821975708,-0.12194061279296875,-4.738569259643555e-05,1,39.49569320678711,0.9955047965049744,1016_0.8_1.72.png,8,0,6,2,0,0,0.5,0.0,0.375,0.125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033162105|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap36_no075,val_regular
39.61763381958008,0.9955521821975708,-0.18619918823242188,-5.7578086853027344e-05,1,39.431434631347656,0.9954946041107178,1016_0.8_1.72.png,7,0,4,5,0,0,0.4375,0.0,0.25,0.3125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044661514|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.00023860703,riskcap48_allow075,val_regular
37.465614318847656,0.9968034625053406,-1.8387527465820312,-0.00018781423568725586,0,35.626861572265625,0.9966156482696533,1023_0.5_1.87.png,9,0,3,0,4,0,0.5625,0.0,0.1875,0.0,0.25,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043022355|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0062836547,riskcap48_no075,val_regular
37.465614318847656,0.9968034625053406,-1.3863296508789062,-9.912252426147461e-05,0,36.07928466796875,0.9967043399810791,1023_0.5_1.87.png,9,0,3,4,0,0,0.5625,0.0,0.1875,0.25,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062836547,riskcap42_no075,val_regular
37.465614318847656,0.9968034625053406,-1.3863296508789062,-9.912252426147461e-05,0,36.07928466796875,0.9967043399810791,1023_0.5_1.87.png,9,0,3,4,0,0,0.5625,0.0,0.1875,0.25,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_regular
37.465614318847656,0.9968034625053406,-1.8387527465820312,-0.00018781423568725586,0,35.626861572265625,0.9966156482696533,1023_0.5_1.87.png,9,0,3,0,4,0,0.5625,0.0,0.1875,0.0,0.25,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043022355|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0062836547,riskcap48_allow075,val_regular
42.84375762939453,0.9985350370407104,0.170440673828125,7.349252700805664e-05,0,43.014198303222656,0.9986085295677185,1031_0.76_0.7.png,5,0,11,0,0,0,0.3125,0.0,0.6875,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043022355|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0062836547,riskcap48_no075,val_regular
42.84375762939453,0.9985350370407104,0.08803176879882812,6.443262100219727e-05,0,42.93178939819336,0.9985994696617126,1031_0.76_0.7.png,9,0,7,0,0,0,0.5625,0.0,0.4375,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062836547,riskcap42_no075,val_regular
42.84375762939453,0.9985350370407104,0.08803176879882812,6.443262100219727e-05,0,42.93178939819336,0.9985994696617126,1031_0.76_0.7.png,9,0,7,0,0,0,0.5625,0.0,0.4375,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_regular
42.84375762939453,0.9985350370407104,0.170440673828125,7.349252700805664e-05,0,43.014198303222656,0.9986085295677185,1031_0.76_0.7.png,5,0,11,0,0,0,0.3125,0.0,0.6875,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043022355|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0062836547,riskcap48_allow075,val_regular
33.747764587402344,0.9929153919219971,0.9993515014648438,0.0009865760803222656,0,34.74711608886719,0.9939019680023193,1035_0.76_1.14.png,3,0,10,0,3,0,0.1875,0.0,0.625,0.0,0.1875,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043022355|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0062836547,riskcap48_no075,val_regular
33.747764587402344,0.9929153919219971,0.7880325317382812,0.0009019374847412109,0,34.535797119140625,0.9938173294067383,1035_0.76_1.14.png,3,0,10,3,0,0,0.1875,0.0,0.625,0.1875,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062836547,riskcap42_no075,val_regular
33.747764587402344,0.9929153919219971,0.7880325317382812,0.0009019374847412109,0,34.535797119140625,0.9938173294067383,1035_0.76_1.14.png,3,0,10,3,0,0,0.1875,0.0,0.625,0.1875,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_regular
33.747764587402344,0.9929153919219971,0.9993515014648438,0.0009865760803222656,0,34.74711608886719,0.9939019680023193,1035_0.76_1.14.png,3,0,10,0,3,0,0.1875,0.0,0.625,0.0,0.1875,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043022355|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0062836547,riskcap48_allow075,val_regular
35.944435119628906,0.9982537031173706,-0.126708984375,-2.8848648071289062e-05,3,35.817726135253906,0.9982248544692993,1037_0.89_0.54.png,1,0,14,0,1,0,0.0625,0.0,0.875,0.0,0.0625,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081691616,riskcap48_no075,val_regular
35.944435119628906,0.9982537031173706,-0.20086288452148438,-5.424022674560547e-05,3,35.74357223510742,0.998199462890625,1037_0.89_0.54.png,1,0,9,6,0,0,0.0625,0.0,0.5625,0.375,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.004919854,riskcap42_no075,val_regular
35.944435119628906,0.9982537031173706,-0.18021011352539062,-5.328655242919922e-05,3,35.764225006103516,0.9982004165649414,1037_0.89_0.54.png,1,0,11,4,0,0,0.0625,0.0,0.6875,0.25,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063337156,riskcap36_no075,val_regular
35.944435119628906,0.9982537031173706,-0.15473175048828125,-3.5881996154785156e-05,3,35.789703369140625,0.9982178211212158,1037_0.89_0.54.png,1,0,14,0,0,1,0.0625,0.0,0.875,0.0,0.0,0.0625,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.011323119,riskcap48_allow075,val_regular
32.14398956298828,0.9955849051475525,-0.07714462280273438,3.2961368560791016e-05,1,32.06684494018555,0.9956178665161133,1039_0.79_1.79.png,1,0,10,5,0,0,0.0625,0.0,0.625,0.3125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044661514|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.00023860703,riskcap48_no075,val_regular
32.14398956298828,0.9955849051475525,-0.0543212890625,5.5849552154541016e-05,1,32.08966827392578,0.995640754699707,1039_0.79_1.79.png,1,0,15,0,0,0,0.0625,0.0,0.9375,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044661514|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap42_no075,val_regular
32.14398956298828,0.9955849051475525,-0.0543212890625,5.5849552154541016e-05,1,32.08966827392578,0.995640754699707,1039_0.79_1.79.png,1,0,15,0,0,0,0.0625,0.0,0.9375,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033162105|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap36_no075,val_regular
32.14398956298828,0.9955849051475525,-0.07714462280273438,3.2961368560791016e-05,1,32.06684494018555,0.9956178665161133,1039_0.79_1.79.png,1,0,10,5,0,0,0.0625,0.0,0.625,0.3125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044661514|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.00023860703,riskcap48_allow075,val_regular
34.06106948852539,0.9881767630577087,-0.18719100952148438,-0.00033479928970336914,2,33.873878479003906,0.9878419637680054,1063_0.51_1.61.png,11,0,4,1,0,0,0.6875,0.0,0.25,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.006066419|high_alpha=0.375|high_cond=diff_signed_mean_le_0.00080477528,riskcap48_no075,val_regular
34.06106948852539,0.9881767630577087,-0.143310546875,-0.0003085136413574219,2,33.91775894165039,0.9878682494163513,1063_0.51_1.61.png,11,0,5,0,0,0,0.6875,0.0,0.3125,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.006066419|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap42_no075,val_regular
34.06106948852539,0.9881767630577087,-0.113372802734375,-0.00021225214004516602,2,33.947696685791016,0.9879645109176636,1063_0.51_1.61.png,13,0,3,0,0,0,0.8125,0.0,0.1875,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043432396|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap36_no075,val_regular
34.06106948852539,0.9881767630577087,-0.18719100952148438,-0.00033479928970336914,2,33.873878479003906,0.9878419637680054,1063_0.51_1.61.png,11,0,4,1,0,0,0.6875,0.0,0.25,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.006066419|high_alpha=0.375|high_cond=diff_signed_mean_le_0.00080477528,riskcap48_allow075,val_regular
35.23798370361328,0.9977800250053406,0.22345352172851562,3.457069396972656e-05,4,35.4614372253418,0.9978145956993103,1076_0.71_1.18.png,6,0,10,0,0,0,0.375,0.0,0.625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082347921,riskcap48_no075,val_regular
35.23798370361328,0.9977800250053406,0.22345352172851562,3.457069396972656e-05,4,35.4614372253418,0.9978145956993103,1076_0.71_1.18.png,6,0,10,0,0,0,0.375,0.0,0.625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063841534,riskcap42_no075,val_regular
35.23798370361328,0.9977800250053406,0.21475982666015625,-3.618001937866211e-05,4,35.45274353027344,0.9977438449859619,1076_0.71_1.18.png,4,0,12,0,0,0,0.25,0.0,0.75,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_regular
35.23798370361328,0.9977800250053406,0.22345352172851562,3.457069396972656e-05,4,35.4614372253418,0.9978145956993103,1076_0.71_1.18.png,6,0,10,0,0,0,0.375,0.0,0.625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082347921,riskcap48_allow075,val_regular
40.876853942871094,0.9971413612365723,0.1916656494140625,0.00012010335922241211,3,41.068519592285156,0.9972614645957947,1080_0.59_1.22.png,3,0,13,0,0,0,0.1875,0.0,0.8125,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081691616,riskcap48_no075,val_regular
40.876853942871094,0.9971413612365723,0.21532821655273438,0.00012230873107910156,3,41.09218215942383,0.9972636699676514,1080_0.59_1.22.png,3,0,12,1,0,0,0.1875,0.0,0.75,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.004919854,riskcap42_no075,val_regular
40.876853942871094,0.9971413612365723,0.1916656494140625,0.00012010335922241211,3,41.068519592285156,0.9972614645957947,1080_0.59_1.22.png,3,0,13,0,0,0,0.1875,0.0,0.8125,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063337156,riskcap36_no075,val_regular
40.876853942871094,0.9971413612365723,0.1916656494140625,0.00012010335922241211,3,41.068519592285156,0.9972614645957947,1080_0.59_1.22.png,3,0,13,0,0,0,0.1875,0.0,0.8125,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.011323119,riskcap48_allow075,val_regular
40.47186279296875,0.9976682066917419,0.0024871826171875,5.8650970458984375e-05,0,40.47434997558594,0.9977268576622009,1085_0.71_1.3.png,11,0,5,0,0,0,0.6875,0.0,0.3125,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043022355|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0062836547,riskcap48_no075,val_regular
40.47186279296875,0.9976682066917419,0.01824188232421875,9.119510650634766e-06,0,40.49010467529297,0.9976773262023926,1085_0.71_1.3.png,14,0,2,0,0,0,0.875,0.0,0.125,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062836547,riskcap42_no075,val_regular
40.47186279296875,0.9976682066917419,0.01824188232421875,9.119510650634766e-06,0,40.49010467529297,0.9976773262023926,1085_0.71_1.3.png,14,0,2,0,0,0,0.875,0.0,0.125,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_regular
40.47186279296875,0.9976682066917419,0.0024871826171875,5.8650970458984375e-05,0,40.47434997558594,0.9977268576622009,1085_0.71_1.3.png,11,0,5,0,0,0,0.6875,0.0,0.3125,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043022355|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0062836547,riskcap48_allow075,val_regular
41.458438873291016,0.9981305599212646,-0.003787994384765625,4.458427429199219e-05,4,41.45465087890625,0.9981751441955566,1087_0.68_1.22.png,11,0,5,0,0,0,0.6875,0.0,0.3125,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082347921,riskcap48_no075,val_regular
41.458438873291016,0.9981305599212646,-0.003787994384765625,4.458427429199219e-05,4,41.45465087890625,0.9981751441955566,1087_0.68_1.22.png,11,0,5,0,0,0,0.6875,0.0,0.3125,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063841534,riskcap42_no075,val_regular
41.458438873291016,0.9981305599212646,-0.1740264892578125,-1.6987323760986328e-05,4,41.2844123840332,0.9981135725975037,1087_0.68_1.22.png,5,0,11,0,0,0,0.3125,0.0,0.6875,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_regular
41.458438873291016,0.9981305599212646,-0.003787994384765625,4.458427429199219e-05,4,41.45465087890625,0.9981751441955566,1087_0.68_1.22.png,11,0,5,0,0,0,0.6875,0.0,0.3125,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082347921,riskcap48_allow075,val_regular
31.112850189208984,0.9931526184082031,0.5996284484863281,0.00015115737915039062,0,31.712478637695312,0.9933037757873535,1100_0.58_1.95.png,0,0,7,0,9,0,0.0,0.0,0.4375,0.0,0.5625,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043022355|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0062836547,riskcap48_no075,val_regular
31.112850189208984,0.9931526184082031,0.4794597625732422,0.00014519691467285156,0,31.592309951782227,0.993297815322876,1100_0.58_1.95.png,0,0,7,9,0,0,0.0,0.0,0.4375,0.5625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062836547,riskcap42_no075,val_regular
31.112850189208984,0.9931526184082031,0.4288063049316406,0.0001277327537536621,0,31.541656494140625,0.9932803511619568,1100_0.58_1.95.png,0,0,11,5,0,0,0.0,0.0,0.6875,0.3125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_regular
31.112850189208984,0.9931526184082031,0.5996284484863281,0.00015115737915039062,0,31.712478637695312,0.9933037757873535,1100_0.58_1.95.png,0,0,7,0,9,0,0.0,0.0,0.4375,0.0,0.5625,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043022355|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0062836547,riskcap48_allow075,val_regular
29.722129821777344,0.9940282702445984,0.916717529296875,0.0003997683525085449,0,30.63884735107422,0.9944280385971069,1102_0.65_0.94.png,1,0,5,0,10,0,0.0625,0.0,0.3125,0.0,0.625,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043022355|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0062836547,riskcap48_no075,val_regular
29.722129821777344,0.9940282702445984,0.6893787384033203,0.0003466010093688965,0,30.411508560180664,0.9943748712539673,1102_0.65_0.94.png,2,0,4,10,0,0,0.125,0.0,0.25,0.625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062836547,riskcap42_no075,val_regular
29.722129821777344,0.9940282702445984,0.6930885314941406,0.0003560185432434082,0,30.415218353271484,0.9943842887878418,1102_0.65_0.94.png,2,0,5,9,0,0,0.125,0.0,0.3125,0.5625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_regular
29.722129821777344,0.9940282702445984,0.916717529296875,0.0003997683525085449,0,30.63884735107422,0.9944280385971069,1102_0.65_0.94.png,1,0,5,0,10,0,0.0625,0.0,0.3125,0.0,0.625,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043022355|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0062836547,riskcap48_allow075,val_regular
39.92845916748047,0.9984459280967712,-0.04308319091796875,5.5730342864990234e-05,3,39.8853759765625,0.9985016584396362,1110_0.92_0.77.png,6,0,10,0,0,0,0.375,0.0,0.625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081691616,riskcap48_no075,val_regular
39.92845916748047,0.9984459280967712,-0.04308319091796875,5.5730342864990234e-05,3,39.8853759765625,0.9985016584396362,1110_0.92_0.77.png,6,0,10,0,0,0,0.375,0.0,0.625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.004919854,riskcap42_no075,val_regular
39.92845916748047,0.9984459280967712,-0.04308319091796875,5.5730342864990234e-05,3,39.8853759765625,0.9985016584396362,1110_0.92_0.77.png,6,0,10,0,0,0,0.375,0.0,0.625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063337156,riskcap36_no075,val_regular
39.92845916748047,0.9984459280967712,-0.04308319091796875,5.5730342864990234e-05,3,39.8853759765625,0.9985016584396362,1110_0.92_0.77.png,6,0,10,0,0,0,0.375,0.0,0.625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.011323119,riskcap48_allow075,val_regular
40.93035888671875,0.9982924461364746,0.5430107116699219,0.0001036524772644043,4,41.47336959838867,0.998396098613739,1122_0.94_0.53.png,2,0,14,0,0,0,0.125,0.0,0.875,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082347921,riskcap48_no075,val_regular
40.93035888671875,0.9982924461364746,0.5430107116699219,0.0001036524772644043,4,41.47336959838867,0.998396098613739,1122_0.94_0.53.png,2,0,14,0,0,0,0.125,0.0,0.875,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063841534,riskcap42_no075,val_regular
40.93035888671875,0.9982924461364746,0.6015167236328125,0.00017517805099487305,4,41.53187561035156,0.9984676241874695,1122_0.94_0.53.png,1,0,15,0,0,0,0.0625,0.0,0.9375,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_regular
40.93035888671875,0.9982924461364746,0.5430107116699219,0.0001036524772644043,4,41.47336959838867,0.998396098613739,1122_0.94_0.53.png,2,0,14,0,0,0,0.125,0.0,0.875,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082347921,riskcap48_allow075,val_regular
37.51072311401367,0.996343731880188,0.11143875122070312,0.00010859966278076172,0,37.622161865234375,0.9964523315429688,1128_0.8_1.45.png,5,0,9,0,2,0,0.3125,0.0,0.5625,0.0,0.125,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043022355|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0062836547,riskcap48_no075,val_regular
37.51072311401367,0.996343731880188,0.13770675659179688,0.00011622905731201172,0,37.64842987060547,0.9964599609375,1128_0.8_1.45.png,6,0,8,2,0,0,0.375,0.0,0.5,0.125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062836547,riskcap42_no075,val_regular
37.51072311401367,0.996343731880188,0.15311431884765625,0.0001169443130493164,0,37.66383743286133,0.9964606761932373,1128_0.8_1.45.png,6,0,10,0,0,0,0.375,0.0,0.625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_regular
37.51072311401367,0.996343731880188,0.11143875122070312,0.00010859966278076172,0,37.622161865234375,0.9964523315429688,1128_0.8_1.45.png,5,0,9,0,2,0,0.3125,0.0,0.5625,0.0,0.125,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043022355|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0062836547,riskcap48_allow075,val_regular
32.86006164550781,0.9953678846359253,0.07401657104492188,0.0001322031021118164,2,32.934078216552734,0.9955000877380371,1133_0.68_1.41.png,10,0,5,1,0,0,0.625,0.0,0.3125,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.006066419|high_alpha=0.375|high_cond=diff_signed_mean_le_0.00080477528,riskcap48_no075,val_regular
32.86006164550781,0.9953678846359253,0.07401657104492188,0.0001322031021118164,2,32.934078216552734,0.9955000877380371,1133_0.68_1.41.png,10,0,5,1,0,0,0.625,0.0,0.3125,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.006066419|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap42_no075,val_regular
32.86006164550781,0.9953678846359253,0.048126220703125,9.02414321899414e-05,2,32.90818786621094,0.9954581260681152,1133_0.68_1.41.png,11,0,4,1,0,0,0.6875,0.0,0.25,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043432396|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap36_no075,val_regular
32.86006164550781,0.9953678846359253,0.07401657104492188,0.0001322031021118164,2,32.934078216552734,0.9955000877380371,1133_0.68_1.41.png,10,0,5,1,0,0,0.625,0.0,0.3125,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.006066419|high_alpha=0.375|high_cond=diff_signed_mean_le_0.00080477528,riskcap48_allow075,val_regular
