low_size,K,mapper,family,candidate_scale,split,index,name,anchor_psnr,output_psnr,oracle_psnr,output_gain,oracle_gain,corr,P_benefit,proxy_score,M_safe_mean,M_safe_nonzero_frac,target_abs_mean,pred_abs_mean,pred_abs_max,pred_coeff_norm,pred_coeff_l1,pred_low_energy,scaled_pred_abs_mean,weighted_residual_norm,residual_mean,residual_std,residual_positive_frac,residual_negative_frac,weighted_den,initial_l1_num,final_l1_num,weighted_field_l1,nn_distance,confidence_proxy,feature_set,rank_group,open_rank_group,eval_target_split
32,16,global_mean_coeff,global_mean,1.0,fit,50,1046_0.91_1.69.png,31.830814361572266,32.00863265991211,34.09105682373047,0.17781829833984375,2.260242462158203,0.19480165839195251,1.0,1.0,0.3070463240146637,1.0,0.01745801605284214,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.006135018076747656,0.006112040869570241,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,147382.25,2550.856689453125,2493.1259765625,0.016916053164899438,0.005524271633476019,0.9945060782824249,global,hard_bottom25,open_hard_bottom25,False
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.25,fit,50,1046_0.91_1.69.png,31.830814361572266,32.196006774902344,34.09105682373047,0.3651924133300781,2.260242462158203,0.8620792031288147,1.0,1.0,0.3070463240146637,1.0,0.01745801605284214,0.014863131567835808,0.053877297788858414,1.0779122114181519,0.2096090167760849,0.00032717452268116176,0.003715782891958952,0.0036199929440494023,0.00041753854020498693,0.01808314584195614,0.46011874079704285,0.5398812294006348,147382.25,2550.856689453125,2087.009765625,0.014160523167647394,0.013531646691262722,0.9866490141324766,spatial_priors,hard_bottom25,open_hard_bottom25,False
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.5,fit,50,1046_0.91_1.69.png,31.830814361572266,32.56648635864258,34.09105682373047,0.7356719970703125,2.260242462158203,0.8620792031288147,1.0,1.0,0.3070463240146637,1.0,0.01745801605284214,0.014863131567835808,0.053877297788858414,1.0779122114181519,0.2096090167760849,0.00032717452268116176,0.007431565783917904,0.0072399858880988046,0.00041753854020498693,0.01808314584195614,0.46011874079704285,0.5398812294006348,147382.25,2550.856689453125,1684.159912109375,0.011427155658903124,0.013531646691262722,0.9866490141324766,spatial_priors,hard_bottom25,open_hard_bottom25,False
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.75,fit,50,1046_0.91_1.69.png,31.830814361572266,32.94072341918945,34.09105682373047,1.1099090576171875,2.260242462158203,0.8620792031288147,1.0,1.0,0.3070463240146637,1.0,0.01745801605284214,0.014863131567835808,0.053877297788858414,1.0779122114181519,0.2096090167760849,0.00032717452268116176,0.011147348210215569,0.010859978832148207,0.00041753854020498693,0.01808314584195614,0.46011874079704285,0.5398812294006348,147382.25,2550.856689453125,1378.834716796875,0.00935550052192089,0.013531646691262722,0.9866490141324766,spatial_priors,hard_bottom25,open_hard_bottom25,False
32,16,spatial_priors_ridge_10,spatial_priors_ridge,1.0,fit,50,1046_0.91_1.69.png,31.830814361572266,33.31665802001953,34.09105682373047,1.4858436584472656,2.260242462158203,0.8620792031288147,1.0,1.0,0.3070463240146637,1.0,0.01745801605284214,0.014863131567835808,0.053877297788858414,1.0779122114181519,0.2096090167760849,0.00032717452268116176,0.014863131567835808,0.014479971776197609,0.00041753854020498693,0.01808314584195614,0.46011874079704285,0.5398812294006348,147382.25,2550.856689453125,1271.1162109375,0.008624622102983908,0.013531646691262722,0.9866490141324766,spatial_priors,hard_bottom25,open_hard_bottom25,False
32,16,global_mean_coeff,global_mean,0.25,fit,51,1047_0.89_1.57.png,31.74411964416504,31.7557430267334,33.85337829589844,0.011623382568359375,2.1092586517333984,0.1746356040239334,1.0,0.9999994039535522,0.2773805558681488,1.0,0.018521057441830635,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.001533754519186914,0.0015288799757986968,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,133142.6875,2410.451904296875,2409.742431640625,0.018098946903416117,0.0,1.0,global,hard_bottom25,open_hard_bottom25,False
32,16,global_mean_coeff,global_mean,0.5,fit,51,1047_0.89_1.57.png,31.74411964416504,31.764705657958984,33.85337829589844,0.020586013793945312,2.1092586517333984,0.1746356040239334,1.0,0.9999994039535522,0.2773805558681488,1.0,0.018521057441830635,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.003067509038373828,0.0030577599515973935,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,133142.6875,2410.451904296875,2418.943359375,0.018168052671875053,0.0,1.0,global,hard_bottom25,open_hard_bottom25,False
32,16,global_mean_coeff,global_mean,0.75,fit,51,1047_0.89_1.57.png,31.74411964416504,31.770992279052734,33.85337829589844,0.026872634887695312,2.1092586517333984,0.1746356040239334,1.0,0.9999994039535522,0.2773805558681488,1.0,0.018521057441830635,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.00460126344114542,0.004586639812791306,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,133142.6875,2410.451904296875,2438.258544921875,0.01831312399279814,0.0,1.0,global,hard_bottom25,open_hard_bottom25,False
32,16,global_mean_coeff,global_mean,1.0,fit,51,1047_0.89_1.57.png,31.74411964416504,31.77458953857422,33.85337829589844,0.030469894409179688,2.1092586517333984,0.1746356040239334,1.0,0.9999994039535522,0.2773805558681488,1.0,0.018521057441830635,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.006135018076747656,0.006115519903194787,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,133142.6875,2410.451904296875,2467.640625,0.018533805132933043,0.0,1.0,global,hard_bottom25,open_hard_bottom25,False
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.25,fit,51,1047_0.89_1.57.png,31.74411964416504,32.086605072021484,33.85337829589844,0.3424854278564453,2.1092586517333984,0.8874349594116211,1.0,0.9999994039535522,0.2773805558681488,1.0,0.018521057441830635,0.014587290585041046,0.0534435473382473,1.0749671459197998,0.20713463425636292,0.0003193038864992559,0.0036468226462602615,0.0035537921524100317,0.000884226814378053,0.01784718595445156,0.4759145975112915,0.5240854024887085,133142.6875,2410.451904296875,1994.1300048828125,0.014977390364625264,0.013531646691262722,0.9866490141324766,spatial_priors,hard_bottom25,open_hard_bottom25,False
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.5,fit,51,1047_0.89_1.57.png,31.74411964416504,32.436553955078125,33.85337829589844,0.6924343109130859,2.1092586517333984,0.8874349594116211,1.0,0.9999994039535522,0.2773805558681488,1.0,0.018521057441830635,0.014587290585041046,0.0534435473382473,1.0749671459197998,0.20713463425636292,0.0003193038864992559,0.007293645292520523,0.007107584304820063,0.000884226814378053,0.01784718595445156,0.4759145975112915,0.5240854024887085,133142.6875,2410.451904296875,1609.950439453125,0.01209191784906043,0.013531646691262722,0.9866490141324766,spatial_priors,hard_bottom25,open_hard_bottom25,False
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.75,fit,51,1047_0.89_1.57.png,31.74411964416504,32.79344940185547,33.85337829589844,1.0493297576904297,2.1092586517333984,0.8874349594116211,1.0,0.9999994039535522,0.2773805558681488,1.0,0.018521057441830635,0.014587290585041046,0.0534435473382473,1.0749671459197998,0.20713463425636292,0.0003193038864992559,0.01094046700745821,0.010661376915649235,0.000884226814378053,0.01784718595445156,0.4759145975112915,0.5240854024887085,133142.6875,2410.451904296875,1274.31005859375,0.00957101048898198,0.013531646691262722,0.9866490141324766,spatial_priors,hard_bottom25,open_hard_bottom25,False
32,16,spatial_priors_ridge_10,spatial_priors_ridge,1.0,fit,51,1047_0.89_1.57.png,31.74411964416504,33.156494140625,33.85337829589844,1.412374496459961,2.1092586517333984,0.8874349594116211,1.0,0.9999994039535522,0.2773805558681488,1.0,0.018521057441830635,0.014587290585041046,0.0534435473382473,1.0749671459197998,0.20713463425636292,0.0003193038864992559,0.014587290585041046,0.014215168609640127,0.000884226814378053,0.01784718595445156,0.4759145975112915,0.5240854024887085,133142.6875,2410.451904296875,1066.273681640625,0.008008503521011057,0.013531646691262722,0.9866490141324766,spatial_priors,hard_bottom25,open_hard_bottom25,False
32,16,global_mean_coeff,global_mean,0.25,fit,52,1048_0.73_0.95.png,33.07466125488281,33.0725212097168,33.3719482421875,-0.002140045166015625,0.2972869873046875,0.25809693336486816,1.0,0.9961419701576233,0.038506653159856796,1.0,0.016793105751276016,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.001533754519186914,0.0015339491408858405,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,18483.1953125,304.7130126953125,308.267578125,0.0166782622221452,0.00390625,0.9961089494163424,global,hard_bottom25,open_hard_bottom25,False
32,16,global_mean_coeff,global_mean,0.5,fit,52,1048_0.73_0.95.png,33.07466125488281,33.0703125,33.3719482421875,-0.0043487548828125,0.2972869873046875,0.25809693336486816,1.0,0.9961419701576233,0.038506653159856796,1.0,0.016793105751276016,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.003067509038373828,0.003067898281771681,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,18483.1953125,304.7130126953125,313.5184326171875,0.016962350249318532,0.00390625,0.9961089494163424,global,hard_bottom25,open_hard_bottom25,False
32,16,global_mean_coeff,global_mean,0.75,fit,52,1048_0.73_0.95.png,33.07466125488281,33.06803512573242,33.3719482421875,-0.006626129150390625,0.2972869873046875,0.25809693336486816,1.0,0.9961419701576233,0.038506653159856796,1.0,0.016793105751276016,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.00460126344114542,0.004601847113076532,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,18483.1953125,304.7130126953125,320.3309020996094,0.01733092664356432,0.00390625,0.9961089494163424,global,hard_bottom25,open_hard_bottom25,False
32,16,global_mean_coeff,global_mean,1.0,fit,52,1048_0.73_0.95.png,33.07466125488281,33.06568908691406,33.3719482421875,-0.00897216796875,0.2972869873046875,0.25809693336486816,1.0,0.9961419701576233,0.038506653159856796,1.0,0.016793105751276016,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.006135018076747656,0.006135796563543362,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,18483.1953125,304.7130126953125,328.74176025390625,0.017785980978709967,0.00390625,0.9961089494163424,global,hard_bottom25,open_hard_bottom25,False
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.25,fit,52,1048_0.73_0.95.png,33.07466125488281,33.12792205810547,33.3719482421875,0.05326080322265625,0.2972869873046875,0.879636287689209,1.0,0.9961419701576233,0.038506653159856796,1.0,0.016793105751276016,0.01370462216436863,0.04305986315011978,1.1000299453735352,0.1937676966190338,0.00028900845791213214,0.0034261555410921574,0.003366602865794689,0.004182496573776007,0.016477718949317932,0.555622935295105,0.4443770945072174,18483.1953125,304.7130126953125,251.5723876953125,0.013610871034034716,0.0,1.0,spatial_priors,hard_bottom25,open_hard_bottom25,False
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.5,fit,52,1048_0.73_0.95.png,33.07466125488281,33.1813850402832,33.3719482421875,0.10672378540039062,0.2972869873046875,0.879636287689209,1.0,0.9961419701576233,0.038506653159856796,1.0,0.016793105751276016,0.01370462216436863,0.04305986315011978,1.1000299453735352,0.1937676966190338,0.00028900845791213214,0.006852311082184315,0.006733205731589378,0.004182496573776007,0.016477718949317932,0.555622935295105,0.4443770945072174,18483.1953125,304.7130126953125,203.24549865722656,0.010996231724055509,0.0,1.0,spatial_priors,hard_bottom25,open_hard_bottom25,False
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.75,fit,52,1048_0.73_0.95.png,33.07466125488281,33.235042572021484,33.3719482421875,0.16038131713867188,0.2972869873046875,0.879636287689209,1.0,0.9961419701576233,0.038506653159856796,1.0,0.016793105751276016,0.01370462216436863,0.04305986315011978,1.1000299453735352,0.1937676966190338,0.00028900845791213214,0.01027846708893776,0.010099808184609415,0.004182496573776007,0.016477718949317932,0.555622935295105,0.4443770945072174,18483.1953125,304.7130126953125,160.70211791992188,0.00869449871642273,0.0,1.0,spatial_priors,hard_bottom25,open_hard_bottom25,False
32,16,spatial_priors_ridge_10,spatial_priors_ridge,1.0,fit,52,1048_0.73_0.95.png,33.07466125488281,33.28889846801758,33.3719482421875,0.21423721313476562,0.2972869873046875,0.879636287689209,1.0,0.9961419701576233,0.038506653159856796,1.0,0.016793105751276016,0.01370462216436863,0.04305986315011978,1.1000299453735352,0.1937676966190338,0.00028900845791213214,0.01370462216436863,0.013466411463178757,0.004182496573776007,0.016477718949317932,0.555622935295105,0.4443770945072174,18483.1953125,304.7130126953125,131.89817810058594,0.007136113419273588,0.0,1.0,spatial_priors,hard_bottom25,open_hard_bottom25,False
32,16,global_mean_coeff,global_mean,0.25,fit,53,1049_0.97_1.09.png,38.1845817565918,38.18098068237305,38.701927185058594,-0.00360107421875,0.5173454284667969,0.12527726590633392,1.0,0.9999014139175415,0.07554060220718384,1.0,0.007348362356424332,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.001533754519186914,0.001537618648901058,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,36259.48828125,266.3013610839844,274.662841796875,0.007574923277086202,0.0027621358167380095,0.9972454725621562,global,middle50,open_middle50,False
32,16,global_mean_coeff,global_mean,0.5,fit,53,1049_0.97_1.09.png,38.1845817565918,38.176490783691406,38.701927185058594,-0.008090972900390625,0.5173454284667969,0.12527726590633392,1.0,0.9999014139175415,0.07554060220718384,1.0,0.007348362356424332,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.003067509038373828,0.003075237297802116,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,36259.48828125,266.3013610839844,292.8275146484375,0.008075886575593522,0.0027621358167380095,0.9972454725621562,global,middle50,open_middle50,False
32,16,global_mean_coeff,global_mean,0.75,fit,53,1049_0.97_1.09.png,38.1845817565918,38.17111587524414,38.701927185058594,-0.01346588134765625,0.5173454284667969,0.12527726590633392,1.0,0.9999014139175415,0.07554060220718384,1.0,0.007348362356424332,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.00460126344114542,0.004612855946703174,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,36259.48828125,266.3013610839844,318.51300048828125,0.008784266286873834,0.0027621358167380095,0.9972454725621562,global,middle50,open_middle50,False
32,16,global_mean_coeff,global_mean,1.0,fit,53,1049_0.97_1.09.png,38.1845817565918,38.16487121582031,38.701927185058594,-0.019710540771484375,0.5173454284667969,0.12527726590633392,1.0,0.9999014139175415,0.07554060220718384,1.0,0.007348362356424332,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.006135018076747656,0.006150474595604232,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,36259.48828125,266.3013610839844,349.891357421875,0.00964964962295968,0.0027621358167380095,0.9972454725621562,global,middle50,open_middle50,False
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.25,fit,53,1049_0.97_1.09.png,38.1845817565918,38.200565338134766,38.701927185058594,0.01598358154296875,0.5173454284667969,0.3868260681629181,1.0,0.9999014139175415,0.07554060220718384,1.0,0.007348362356424332,0.0027534705586731434,0.014528905972838402,0.40238818526268005,0.06622694432735443,1.2891714504803531e-05,0.0006883676396682858,0.0006806767909967316,-4.773107502842322e-05,0.0035901861265301704,0.4066750109195709,0.5933250188827515,36259.48828125,266.3013610839844,258.7337951660156,0.007135616287773383,0.009568319655954838,0.9905223653816558,spatial_priors,middle50,open_middle50,False
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.5,fit,53,1049_0.97_1.09.png,38.1845817565918,38.21635818481445,38.701927185058594,0.03177642822265625,0.5173454284667969,0.3868260681629181,1.0,0.9999014139175415,0.07554060220718384,1.0,0.007348362356424332,0.0027534705586731434,0.014528905972838402,0.40238818526268005,0.06622694432735443,1.2891714504803531e-05,0.0013767352793365717,0.0013613535819934632,-4.773107502842322e-05,0.0035901861265301704,0.4066750109195709,0.5933250188827515,36259.48828125,266.3013610839844,253.47958374023438,0.006990710452781271,0.009568319655954838,0.9905223653816558,spatial_priors,middle50,open_middle50,False
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.75,fit,53,1049_0.97_1.09.png,38.1845817565918,38.23194885253906,38.701927185058594,0.047367095947265625,0.5173454284667969,0.3868260681629181,1.0,0.9999014139175415,0.07554060220718384,1.0,0.007348362356424332,0.0027534705586731434,0.014528905972838402,0.40238818526268005,0.06622694432735443,1.2891714504803531e-05,0.0020651028025895357,0.0020420303729901945,-4.773107502842322e-05,0.0035901861265301704,0.4066750109195709,0.5933250188827515,36259.48828125,266.3013610839844,250.78463745117188,0.006916386560834454,0.009568319655954838,0.9905223653816558,spatial_priors,middle50,open_middle50,False
32,16,spatial_priors_ridge_10,spatial_priors_ridge,1.0,fit,53,1049_0.97_1.09.png,38.1845817565918,38.24734115600586,38.701927185058594,0.0627593994140625,0.5173454284667969,0.3868260681629181,1.0,0.9999014139175415,0.07554060220718384,1.0,0.007348362356424332,0.0027534705586731434,0.014528905972838402,0.40238818526268005,0.06622694432735443,1.2891714504803531e-05,0.0027534705586731434,0.0027227071639869265,-4.773107502842322e-05,0.0035901861265301704,0.4066750109195709,0.5933250188827515,36259.48828125,266.3013610839844,251.0276641845703,0.006923088992250843,0.009568319655954838,0.9905223653816558,spatial_priors,middle50,open_middle50,False
32,16,global_mean_coeff,global_mean,0.25,fit,54,104_0.88_1.76.png,31.499027252197266,31.496370315551758,34.038841247558594,-0.0026569366455078125,2.539813995361328,-0.5190541744232178,1.0,1.0,0.3122650682926178,1.0,0.017732717096805573,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.001533754519186914,0.0015274792876842935,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,149887.234375,2699.61865234375,2696.25634765625,0.017988565596657402,0.005524271633476019,0.9945060782824249,global,hard_bottom25,open_hard_bottom25,False
32,16,global_mean_coeff,global_mean,0.5,fit,54,104_0.88_1.76.png,31.499027252197266,31.490520477294922,34.038841247558594,-0.00850677490234375,2.539813995361328,-0.5190541744232178,1.0,1.0,0.3122650682926178,1.0,0.017732717096805573,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.003067509038373828,0.003054958575368587,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,149887.234375,2699.61865234375,2709.896484375,0.018079568254593063,0.005524271633476019,0.9945060782824249,global,hard_bottom25,open_hard_bottom25,False
32,16,global_mean_coeff,global_mean,0.75,fit,54,104_0.88_1.76.png,31.499027252197266,31.48149299621582,34.038841247558594,-0.017534255981445312,2.539813995361328,-0.5190541744232178,1.0,1.0,0.3122650682926178,1.0,0.017732717096805573,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.00460126344114542,0.004582437455845713,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,149887.234375,2699.61865234375,2739.3642578125,0.018276167875370473,0.005524271633476019,0.9945060782824249,global,hard_bottom25,open_hard_bottom25,False
32,16,global_mean_coeff,global_mean,1.0,fit,54,104_0.88_1.76.png,31.499027252197266,31.469303131103516,34.038841247558594,-0.02972412109375,2.539813995361328,-0.5190541744232178,1.0,1.0,0.3122650682926178,1.0,0.017732717096805573,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.006135018076747656,0.006109917150737174,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,149887.234375,2699.61865234375,2784.341552734375,0.0185762420952293,0.005524271633476019,0.9945060782824249,global,hard_bottom25,open_hard_bottom25,False
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.25,fit,54,104_0.88_1.76.png,31.499027252197266,31.964195251464844,34.038841247558594,0.4651679992675781,2.539813995361328,0.9198244214057922,1.0,1.0,0.3122650682926178,1.0,0.017732717096805573,0.015929995104670525,0.0471578948199749,1.1368272304534912,0.1654551923274994,0.0003807879111263901,0.003982498776167631,0.004044699215545687,-0.006689158268272877,0.018331477418541908,0.4535374939441681,0.5464625358581543,149887.234375,2699.61865234375,2158.20654296875,0.014398868268989302,0.0,1.0,spatial_priors,hard_bottom25,open_hard_bottom25,False
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.5,fit,54,104_0.88_1.76.png,31.499027252197266,32.447731018066406,34.038841247558594,0.9487037658691406,2.539813995361328,0.9198244214057922,1.0,1.0,0.3122650682926178,1.0,0.017732717096805573,0.015929995104670525,0.0471578948199749,1.1368272304534912,0.1654551923274994,0.0003807879111263901,0.007964997552335262,0.008089398431091374,-0.006689158268272877,0.018331477418541908,0.4535374939441681,0.5464625358581543,149887.234375,2699.61865234375,1651.179931640625,0.01101614782957146,0.0,1.0,spatial_priors,hard_bottom25,open_hard_bottom25,False
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.75,fit,54,104_0.88_1.76.png,31.499027252197266,32.949806213378906,34.038841247558594,1.4507789611816406,2.539813995361328,0.9198244214057922,1.0,1.0,0.3122650682926178,1.0,0.017732717096805573,0.015929995104670525,0.0471578948199749,1.1368272304534912,0.1654551923274994,0.0003807879111263901,0.01194749679416418,0.01213409764663706,-0.006689158268272877,0.018331477418541908,0.4535374939441681,0.5464625358581543,149887.234375,2699.61865234375,1211.414306640625,0.008082171318271247,0.0,1.0,spatial_priors,hard_bottom25,open_hard_bottom25,False
32,16,spatial_priors_ridge_10,spatial_priors_ridge,1.0,fit,54,104_0.88_1.76.png,31.499027252197266,33.47010803222656,34.038841247558594,1.9710807800292969,2.539813995361328,0.9198244214057922,1.0,1.0,0.3122650682926178,1.0,0.017732717096805573,0.015929995104670525,0.0471578948199749,1.1368272304534912,0.1654551923274994,0.0003807879111263901,0.015929995104670525,0.016178796862182748,-0.006689158268272877,0.018331477418541908,0.4535374939441681,0.5464625358581543,149887.234375,2699.61865234375,959.3465576171875,0.006400455393132525,0.0,1.0,spatial_priors,hard_bottom25,open_hard_bottom25,False
32,16,global_mean_coeff,global_mean,0.25,fit,55,1050_0.61_1.24.png,40.233055114746094,40.233055114746094,40.233055114746094,0.0,0.0,,0.0,0.9553096294403076,0.01779911480844021,1.0,0.006562167312949896,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.001533754519186914,0.0,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,0.0,0.0,0.0,0.0,1000000.0,9.99999000001e-07,global,easy_top25,closed_easy_top25,False
32,16,global_mean_coeff,global_mean,0.5,fit,55,1050_0.61_1.24.png,40.233055114746094,40.233055114746094,40.233055114746094,0.0,0.0,,0.0,0.9553096294403076,0.01779911480844021,1.0,0.006562167312949896,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.003067509038373828,0.0,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,0.0,0.0,0.0,0.0,1000000.0,9.99999000001e-07,global,easy_top25,closed_easy_top25,False
32,16,global_mean_coeff,global_mean,0.75,fit,55,1050_0.61_1.24.png,40.233055114746094,40.233055114746094,40.233055114746094,0.0,0.0,,0.0,0.9553096294403076,0.01779911480844021,1.0,0.006562167312949896,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.00460126344114542,0.0,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,0.0,0.0,0.0,0.0,1000000.0,9.99999000001e-07,global,easy_top25,closed_easy_top25,False
32,16,global_mean_coeff,global_mean,1.0,fit,55,1050_0.61_1.24.png,40.233055114746094,40.233055114746094,40.233055114746094,0.0,0.0,,0.0,0.9553096294403076,0.01779911480844021,1.0,0.006562167312949896,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.006135018076747656,0.0,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,0.0,0.0,0.0,0.0,1000000.0,9.99999000001e-07,global,easy_top25,closed_easy_top25,False
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.25,fit,55,1050_0.61_1.24.png,40.233055114746094,40.233055114746094,40.233055114746094,0.0,0.0,,0.0,0.9553096294403076,0.01779911480844021,1.0,0.006562167312949896,0.0039258901961147785,0.016643386334180832,0.4280785322189331,0.06363020092248917,2.2767950213165022e-05,0.0009814725490286946,0.0,-0.0010937006445601583,0.004644542001187801,0.39976251125335693,0.6002374887466431,0.0,0.0,0.0,0.0,4000000.0,2.4999993750001564e-07,spatial_priors,easy_top25,closed_easy_top25,False
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.5,fit,55,1050_0.61_1.24.png,40.233055114746094,40.233055114746094,40.233055114746094,0.0,0.0,,0.0,0.9553096294403076,0.01779911480844021,1.0,0.006562167312949896,0.0039258901961147785,0.016643386334180832,0.4280785322189331,0.06363020092248917,2.2767950213165022e-05,0.0019629450980573893,0.0,-0.0010937006445601583,0.004644542001187801,0.39976251125335693,0.6002374887466431,0.0,0.0,0.0,0.0,4000000.0,2.4999993750001564e-07,spatial_priors,easy_top25,closed_easy_top25,False
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.75,fit,55,1050_0.61_1.24.png,40.233055114746094,40.233055114746094,40.233055114746094,0.0,0.0,,0.0,0.9553096294403076,0.01779911480844021,1.0,0.006562167312949896,0.0039258901961147785,0.016643386334180832,0.4280785322189331,0.06363020092248917,2.2767950213165022e-05,0.0029444177635014057,0.0,-0.0010937006445601583,0.004644542001187801,0.39976251125335693,0.6002374887466431,0.0,0.0,0.0,0.0,4000000.0,2.4999993750001564e-07,spatial_priors,easy_top25,closed_easy_top25,False
32,16,spatial_priors_ridge_10,spatial_priors_ridge,1.0,fit,55,1050_0.61_1.24.png,40.233055114746094,40.233055114746094,40.233055114746094,0.0,0.0,,0.0,0.9553096294403076,0.01779911480844021,1.0,0.006562167312949896,0.0039258901961147785,0.016643386334180832,0.4280785322189331,0.06363020092248917,2.2767950213165022e-05,0.0039258901961147785,0.0,-0.0010937006445601583,0.004644542001187801,0.39976251125335693,0.6002374887466431,0.0,0.0,0.0,0.0,4000000.0,2.4999993750001564e-07,spatial_priors,easy_top25,closed_easy_top25,False
32,16,global_mean_coeff,global_mean,0.25,fit,56,1051_0.69_0.54.png,42.76188659667969,42.76188659667969,42.76188659667969,0.0,0.0,,0.0,0.0001699386484688148,0.0009860105346888304,1.0,0.005095587112009525,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.001533754519186914,0.0,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,0.0,0.0,0.0,0.0,1000000.3125,9.999986875017226e-07,global,easy_top25,closed_easy_top25,False
