low_size,K,mapper,family,index,name,anchor_psnr,oracle_gain,output_gain,P_benefit,proxy_score,M_safe_mean,coeff_mse_norm,coeff_mae_norm,coeff_corr,sign_accuracy,pred_true_coeff_norm_ratio,weighted_field_l1,nn_distance,confidence_proxy,kernel_confidence
32,8,kernel_knn_1,kernel_knn,249,1225_0.98_0.8.png,40.43241882324219,0.16626358032226562,0.09788131713867188,1.0,0.9985482096672058,0.020504839718341827,1.036486139199979,0.9457571345381753,0.5339622497558594,0.625,1.040169596672058,0.0067787834468154015,7.212799549102783,0.12176116000654687,1.0
32,8,kernel_knn_1,kernel_knn,177,1160_0.83_0.65.png,41.24397277832031,0.12034988403320312,0.103118896484375,1.0,0.998596727848053,0.014601299539208412,3.181555352275194,2.066190433958505,-0.19522592425346375,0.5,1.3450777530670166,0.008808950853447713,6.495206832885742,0.13341859968592598,1.0
32,8,kernel_knn_1,kernel_knn,226,1204_0.79_1.15.png,39.638465881347656,0.5391273498535156,0.155914306640625,1.0,0.9992645382881165,0.06792836636304855,4.340999358901077,1.697387428995163,-0.0691826343536377,0.625,1.645274043083191,0.00756014577776846,4.949462890625,0.16808239977019984,1.0
32,8,kernel_knn_1,kernel_knn,146,1132_0.75_0.84.png,44.972110748291016,0.6857109069824219,0.19499588012695312,1.0,0.9999891519546509,0.09120235592126846,3.419147389641665,1.899156452262423,0.9216663241386414,0.625,2.744083881378174,0.012027884829451737,7.004704475402832,0.12492653577316176,1.0
32,8,kernel_knn_1,kernel_knn,169,1153_0.71_0.99.png,43.1990966796875,0.2693328857421875,0.23357391357421875,1.0,0.9958741068840027,0.037759531289339066,10.071887183087853,2.8790506108711544,-0.41960737109184265,0.5,2.5952181816101074,0.009138372867932364,5.624054908752441,0.1509649321714843,1.0
32,8,kernel_knn_1,kernel_knn,227,1205_0.78_1.01.png,40.097660064697266,1.0125656127929688,0.2636909484863281,1.0,0.9999849796295166,0.13901129364967346,5.022359351455536,2.086122885901902,0.7202601432800293,0.625,2.8229870796203613,0.009209782329729556,6.257483005523682,0.137788817312958,1.0
32,8,kernel_knn_1,kernel_knn,136,1123_0.7_1.0.png,40.5892219543457,0.4344940185546875,0.26877593994140625,1.0,0.9951924085617065,0.05848567932844162,2.5218333658771046,1.1811733017809571,0.05800408497452736,0.5,1.2155004739761353,0.00974251162213082,8.34798526763916,0.10697492254954641,1.0
32,8,kernel_knn_1,kernel_knn,211,1191_0.97_0.75.png,40.636653900146484,1.4227027893066406,0.3751373291015625,1.0,0.9999958276748657,0.16907848417758942,6.151582922531087,2.2290592553020065,0.3280332088470459,0.75,2.5694081783294678,0.0074949133308491005,11.893523216247559,0.07755832003620754,1.0
32,8,kernel_knn_1,kernel_knn,173,1157_0.56_1.98.png,39.68464279174805,0.4074821472167969,0.4832801818847656,1.0,0.999927282333374,0.05420533940196037,9.63800311338207,2.709597253302638,0.206399068236351,0.5,3.1881606578826904,0.011405304723851,6.765186309814453,0.1287799107583672,1.0
32,8,kernel_knn_1,kernel_knn,199,1180_0.68_0.5.png,41.07955551147461,1.9861831665039062,1.4452934265136719,1.0,1.0,0.22820289433002472,4.932750239306293,2.0695746560743635,-0.15401507914066315,0.5,1.8358023166656494,0.0044583412560935416,10.178647994995117,0.08945625628857068,1.0
32,8,kernel_knn_3,kernel_knn,204,1185_0.94_1.35.png,39.97091293334961,2.5237083435058594,-2.7240676879882812,1.0,1.0,0.28948575258255005,3.032096614753603,2.0113189025452938,-0.7995225787162781,0.125,0.8329084515571594,0.020812277451416294,10.941686630249023,0.083740264751793,0.36729660630226135
32,8,kernel_knn_3,kernel_knn,206,1187_0.82_1.57.png,40.15753936767578,2.296875,-2.177532196044922,1.0,1.0,0.270302951335907,2.771196208233483,1.6768522709259048,-0.529301106929779,0.375,0.8796200752258301,0.017425218188695725,11.866446495056152,0.07772153720798074,0.34979209303855896
32,8,kernel_knn_3,kernel_knn,199,1180_0.68_0.5.png,41.07955551147461,1.9861831665039062,-0.539337158203125,1.0,1.0,0.22820289433002472,22.70151227201009,3.6487061884775813,-0.62540602684021,0.25,4.0935516357421875,0.01018634421163377,10.178647994995117,0.08945625628857068,0.3630293607711792
32,8,kernel_knn_3,kernel_knn,248,1224_0.87_0.77.png,40.241790771484375,0.6631698608398438,-0.5330734252929688,1.0,0.9996371269226074,0.08145435154438019,2.0882929494287237,1.7388788139107738,-0.4520952105522156,0.375,0.6694396138191223,0.017112533919099702,4.515921115875244,0.18129338309823237,0.3368084728717804
32,8,kernel_knn_3,kernel_knn,245,1221_0.76_0.69.png,39.40924072265625,0.25000762939453125,-0.24505615234375,1.0,0.9961631298065186,0.030548909679055214,2.0810994714858997,1.6175631378374158,-0.8897607326507568,0.375,0.49481940269470215,0.01973517813378265,5.35880708694458,0.15726220127877824,0.33789050579071045
32,8,kernel_knn_3,kernel_knn,208,1189_0.64_0.88.png,40.080223083496094,0.845367431640625,-0.07529449462890625,1.0,0.9999792575836182,0.09913918375968933,1.7445173703946528,1.2693186210212453,0.24549530446529388,0.25,1.1023534536361694,0.00925595436227408,10.554165840148926,0.08654887023736113,0.35501667857170105
32,8,kernel_knn_3,kernel_knn,213,1193_0.97_1.06.png,39.367794036865234,0.7452163696289062,-0.047008514404296875,1.0,0.9999575614929199,0.09147374331951141,3.9058670942528724,1.8962270684458138,-0.7331289649009705,0.375,1.1408265829086304,0.012603285786233508,5.577680587768555,0.1520292733367956,0.34569355845451355
32,8,kernel_knn_3,kernel_knn,139,1126_0.73_0.82.png,40.25669860839844,0.21416854858398438,-0.046947479248046875,1.0,0.9986003041267395,0.028175506740808487,2.4501230501346796,1.5687697351909506,-0.23948177695274353,0.625,0.8043198585510254,0.01232695823125487,6.918545246124268,0.1262858225744748,0.3372001647949219
32,8,kernel_knn_3,kernel_knn,200,1181_0.57_1.2.png,43.34961700439453,0.4224128723144531,-0.030788421630859375,1.0,0.9995423555374146,0.0593438595533371,1.2045577659991475,1.2591839034550123,0.5738869309425354,0.625,1.3477706909179688,0.006439675328945158,6.214860916137695,0.13860281045241912,0.36443454027175903
32,8,kernel_knn_3,kernel_knn,136,1123_0.7_1.0.png,40.5892219543457,0.4344940185546875,-0.020542144775390625,1.0,0.9951924085617065,0.05848567932844162,1.4711337999609475,1.1764086879586768,0.6209401488304138,0.375,1.4162888526916504,0.00773029433976835,8.34798526763916,0.10697492254954641,0.35170894861221313
32,8,kernel_knn_3,kernel_knn,203,1184_0.56_0.9.png,43.46466827392578,0.18091583251953125,-0.010692596435546875,1.0,0.9974160194396973,0.02416927181184292,2.235986394539028,1.6619457651988387,0.4960952699184418,0.625,1.760408878326416,0.006540210626464686,7.349582672119141,0.11976646489640637,0.3491445779800415
32,8,kernel_knn_3,kernel_knn,171,1155_0.63_1.27.png,40.32396697998047,0.34104156494140625,-0.005550384521484375,1.0,0.9976379871368408,0.04504396393895149,4.827725211654275,1.9299419598197165,-0.5307831168174744,0.375,1.496403694152832,0.008253212352046124,5.411981582641602,0.15595802750076226,0.3576344847679138
32,8,kernel_knn_3,kernel_knn,230,1208_0.63_0.83.png,41.218048095703125,0.16279220581054688,0.017932891845703125,1.0,0.9999092817306519,0.02353825233876705,0.9193640857971871,0.9271906950334639,0.4835444390773773,0.625,0.7424024343490601,0.007364422796594362,6.417707920074463,0.13481253384131112,0.36447909474372864
32,8,kernel_knn_3,kernel_knn,170,1154_0.96_0.62.png,44.20916748046875,0.26007080078125,0.020839691162109375,1.0,0.9955796599388123,0.03663298487663269,2.9258245866328996,1.646515558475634,-0.7089956998825073,0.375,0.8939480781555176,0.01165349514440978,4.624457836151123,0.17779491448447068,0.3593319058418274
32,8,kernel_knn_3,kernel_knn,153,1139_0.58_1.05.png,39.92860412597656,0.061126708984375,0.039913177490234375,1.0,0.9986294507980347,0.007366647012531757,1.0956323354001485,1.0051512184940201,0.22963427007198334,0.75,0.7054437398910522,0.006142766816661176,24.765972137451172,0.03881087795428014,0.44524163007736206
