low_size,K,mapper,family,group,count,mean_output_gain,mean_oracle_gain,mean_corr,mean_coeff_mse_norm,mean_nn_distance
32,16,mean_coeff,mean,open_easy,36,0.10279888576931423,0.8228113386366103,0.20473425235185358,0.9776429870423691,5.6324740692766175
32,16,mean_coeff,mean,open_hard,62,0.18162210526004915,1.4197130818520822,0.29764703579337126,1.0059962120325239,3.692210992437697
32,16,ridge_0.0001,ridge,closed_easy,28,0.0,0.0,,267410921767686.62,1000000.1964285715
32,16,ridge_0.0001,ridge,closed_hard,2,0.0,0.0,,443020645141601.56,1000000.3125
32,16,ridge_0.0001,ridge,middle,128,0.0032709240913391113,1.0300968289375305,0.4224588953854762,28050184684757.64,171879.28513584068
32,16,ridge_0.0001,ridge,open_easy,36,-0.18826929728190103,0.8228113386366103,0.27233564390593934,40.51881562527842,5.6324740692766175
32,16,ridge_0.0001,ridge,open_hard,62,0.8369921715028824,1.4197130818520822,0.6610422570618891,3.7088819040606946,3.692210992437697
32,16,ridge_0.001,ridge,closed_easy,28,0.0,0.0,,256425857378502.5,1000000.1964285715
32,16,ridge_0.001,ridge,closed_hard,2,0.0,0.0,,421272399902343.75,1000000.3125
32,16,ridge_0.001,ridge,middle,128,0.03911527991294861,1.0300968289375305,0.4336328344421795,26808282605789.02,171879.28513584068
32,16,ridge_0.001,ridge,open_easy,36,-0.11957465277777778,0.8228113386366103,0.2870368829462677,32.874393298779594,5.6324740692766175
32,16,ridge_0.001,ridge,open_hard,62,0.8166833692981351,1.4197130818520822,0.668574599556685,3.182831471669321,3.692210992437697
32,16,ridge_0.01,ridge,closed_easy,28,0.0,0.0,,130349292036944.2,1000000.1964285715
32,16,ridge_0.01,ridge,closed_hard,2,0.0,0.0,,210226943969726.56,1000000.3125
32,16,ridge_0.01,ridge,middle,128,0.03724679350852966,1.0300968289375305,0.4319787055983226,13549229461737.03,171879.28513584068
32,16,ridge_0.01,ridge,open_easy,36,-0.08919832441541883,0.8228113386366103,0.2951667398835222,22.341527440030408,5.6324740692766175
32,16,ridge_0.01,ridge,open_hard,62,0.7898710004744991,1.4197130818520822,0.6791891210802621,2.2556099189087013,3.692210992437697
32,16,ridge_0.1,ridge,closed_easy,28,0.0,0.0,,75655216631113.69,1000000.1964285715
32,16,ridge_0.1,ridge,closed_hard,2,0.0,0.0,,119793762207031.25,1000000.3125
32,16,ridge_0.1,ridge,middle,128,0.052428483963012695,1.0300968289375305,0.4051021915280594,7800088522423.774,171879.28513584068
32,16,ridge_0.1,ridge,open_easy,36,-0.043869230482313365,0.8228113386366103,0.3042881839080817,12.691881771146601,5.6324740692766175
32,16,ridge_0.1,ridge,open_hard,62,0.7855188923497354,1.4197130818520822,0.6914363648411969,1.5612043741610133,3.692210992437697
32,16,ridge_1,ridge,closed_easy,28,0.0,0.0,,63774983658388.79,1000000.1964285715
32,16,ridge_1,ridge,closed_hard,2,0.0,0.0,,102569313049316.4,1000000.3125
32,16,ridge_1,ridge,middle,128,0.07046422362327576,1.0300968289375305,0.3653884717210565,6609802857554.927,171879.28513584068
32,16,ridge_1,ridge,open_easy,36,0.044097052680121526,0.8228113386366103,0.31183659016258186,7.207428157392263,5.6324740692766175
32,16,ridge_1,ridge,open_hard,62,0.7814118169969128,1.4197130818520822,0.6951323323056943,1.1559120350971892,3.692210992437697
32,16,ridge_10,ridge,closed_easy,28,0.0,0.0,,49391698927518.78,1000000.1964285715
32,16,ridge_10,ridge,closed_hard,2,0.0,0.0,,80158336639404.3,1000000.3125
32,16,ridge_10,ridge,middle,128,0.11297863721847534,1.0300968289375305,0.3350219770317089,5133574639129.583,171879.28513584068
32,16,ridge_10,ridge,open_easy,36,0.06408670213487414,0.8228113386366103,0.289694721390131,3.9651759185320232,5.6324740692766175
32,16,ridge_10,ridge,open_hard,62,0.7061070472963394,1.4197130818520822,0.6927973232307141,0.8624650119539302,3.692210992437697
32,16,pls_2,pls,closed_easy,28,0.0,0.0,,197630445131.9655,1000000.1964285715
32,16,pls_2,pls,closed_hard,2,0.0,0.0,,259355247020.72144,1000000.3125
32,16,pls_2,pls,middle,128,0.22298550605773926,1.0300968289375305,0.27077411536021895,18822189196.83901,171879.28513584068
32,16,pls_2,pls,open_easy,36,0.03260156843397352,0.8228113386366103,0.12222649369181858,2.490431141540211,5.6324740692766175
32,16,pls_2,pls,open_hard,62,0.338616217336347,1.4197130818520822,0.4598805967177595,0.8472287361573945,3.692210992437697
32,16,pls_4,pls,closed_easy,28,0.0,0.0,,2666151917439.7524,1000000.1964285715
32,16,pls_4,pls,closed_hard,2,0.0,0.0,,4015207529067.993,1000000.3125
32,16,pls_4,pls,middle,128,0.22885039448738098,1.0300968289375305,0.2752748765485177,275862533986.0381,171879.28513584068
32,16,pls_4,pls,open_easy,36,0.07275761498345269,0.8228113386366103,0.19646822868121994,1.8649653185470927,5.6324740692766175
32,16,pls_4,pls,open_hard,62,0.5257499756351594,1.4197130818520822,0.5960447063609478,0.6789709653547502,3.692210992437697
32,16,pls_8,pls,closed_easy,28,0.0,0.0,,10366336792940.273,1000000.1964285715
32,16,pls_8,pls,closed_hard,2,0.0,0.0,,16863230705261.23,1000000.3125
32,16,pls_8,pls,middle,128,0.22729536890983582,1.0300968289375305,0.2846836534346331,1074915665327.2596,171879.28513584068
32,16,pls_8,pls,open_easy,36,0.07233768039279515,0.8228113386366103,0.2039758741027779,2.5054801899975474,5.6324740692766175
32,16,pls_8,pls,open_hard,62,0.6089730416574786,1.4197130818520822,0.634695706648692,0.6935142196745289,3.692210992437697
32,16,pls_12,pls,closed_easy,28,0.0,0.0,,16313433050244.514,1000000.1964285715
32,16,pls_12,pls,closed_hard,2,0.0,0.0,,26282818794250.49,1000000.3125
32,16,pls_12,pls,middle,128,0.15226441621780396,1.0300968289375305,0.2623667806597813,1684440221616.0286,171879.28513584068
32,16,pls_12,pls,open_easy,36,-0.025386492411295574,0.8228113386366103,0.20006774779823092,3.6773064631227457,5.6324740692766175
32,16,pls_12,pls,open_hard,62,0.6629319960071195,1.4197130818520822,0.6527759389531228,0.7225288469859856,3.692210992437697
32,16,pls_16,pls,closed_easy,28,0.0,0.0,,55589064367847.25,1000000.1964285715
32,16,pls_16,pls,closed_hard,2,0.0,0.0,,86876213073730.47,1000000.3125
32,16,pls_16,pls,middle,128,0.02567349374294281,1.0300968289375305,0.28843936135219234,5684693281552.903,171879.28513584068
32,16,pls_16,pls,open_easy,36,-0.07998858557807074,0.8228113386366103,0.24508482880224214,5.050264300333212,5.6324740692766175
32,16,pls_16,pls,open_hard,62,0.6739573324880292,1.4197130818520822,0.6656299413692567,1.0572305350526259,3.692210992437697
32,16,knn_1,knn,closed_easy,28,0.0,0.0,,11742545291.781425,1000000.1964285715
32,16,knn_1,knn,closed_hard,2,0.0,0.0,,11742545291.781425,1000000.3125
32,16,knn_1,knn,middle,128,0.2661113739013672,1.0300968289375305,0.40299977331349784,2018249973.5552495,171879.28513584068
32,16,knn_1,knn,open_easy,36,0.08886602189805773,0.8228113386366103,0.2596049442007724,2.7061857328839225,5.6324740692766175
32,16,knn_1,knn,open_hard,62,0.851965473544213,1.4197130818520822,0.6652228349158841,0.6401846286414061,3.692210992437697
32,16,kernel_knn_1,kernel_knn,closed_easy,28,0.0,0.0,,0.0,1000000.1964285715
32,16,kernel_knn_1,kernel_knn,closed_hard,2,0.0,0.0,,0.0,1000000.3125
32,16,kernel_knn_1,kernel_knn,middle,128,0.2661113739013672,1.0300968289375305,0.40299977331349784,1.5303168958283453,171879.28513584068
32,16,kernel_knn_1,kernel_knn,open_easy,36,0.08886602189805773,0.8228113386366103,0.2596049442007724,2.7061857328839225,5.6324740692766175
32,16,kernel_knn_1,kernel_knn,open_hard,62,0.851965473544213,1.4197130818520822,0.6652228349158841,0.6401846286414061,3.692210992437697
32,16,knn_3,knn,closed_easy,28,0.0,0.0,,11891110800.206661,1000000.1964285715
32,16,knn_3,knn,closed_hard,2,0.0,0.0,,11891110800.206661,1000000.3125
32,16,knn_3,knn,middle,128,0.2271362543106079,1.0300968289375305,0.37381338681322784,2043784669.9829981,171879.28513584068
32,16,knn_3,knn,open_easy,36,0.06259462568495008,0.8228113386366103,0.2770815495815542,2.1303731713329634,5.6324740692766175
32,16,knn_3,knn,open_hard,62,0.6967381200482768,1.4197130818520822,0.6449752614623115,0.601631026817776,3.692210992437697
32,16,kernel_knn_3,kernel_knn,closed_easy,28,0.0,0.0,,0.0,1000000.1964285715
32,16,kernel_knn_3,kernel_knn,closed_hard,2,0.0,0.0,,0.0,1000000.3125
32,16,kernel_knn_3,kernel_knn,middle,128,0.2352636754512787,1.0300968289375305,0.3851310425736713,1.1605279645385689,171879.28513584068
32,16,kernel_knn_3,kernel_knn,open_easy,36,0.06676334804958767,0.8228113386366103,0.28337268386450076,2.073195114830022,5.6324740692766175
32,16,kernel_knn_3,kernel_knn,open_hard,62,0.7143183062153478,1.4197130818520822,0.6545497615250849,0.5826041263348296,3.692210992437697
32,16,knn_5,knn,closed_easy,28,0.0,0.0,,12709889560.937881,1000000.1964285715
32,16,knn_5,knn,closed_hard,2,0.0,0.0,,12709889560.937881,1000000.3125
32,16,knn_5,knn,middle,128,0.22708183526992798,1.0300968289375305,0.34542250670141206,2184512269.3362036,171879.28513584068
32,16,knn_5,knn,open_easy,36,0.07682228088378906,0.8228113386366103,0.2709498426670002,1.6778025062502118,5.6324740692766175
32,16,knn_5,knn,open_hard,62,0.5739094211209205,1.4197130818520822,0.6558754127472639,0.6289488207872038,3.692210992437697
32,16,kernel_knn_5,kernel_knn,closed_easy,28,0.0,0.0,,0.0,1000000.1964285715
32,16,kernel_knn_5,kernel_knn,closed_hard,2,0.0,0.0,,0.0,1000000.3125
32,16,kernel_knn_5,kernel_knn,middle,128,0.23280072212219238,1.0300968289375305,0.3614633825546095,1.0288615386741293,171879.28513584068
32,16,kernel_knn_5,kernel_knn,open_easy,36,0.07878695593939887,0.8228113386366103,0.2820212916445194,1.656099409914328,5.6324740692766175
32,16,kernel_knn_5,kernel_knn,open_hard,62,0.6002296632336032,1.4197130818520822,0.668359333529107,0.5977000190649097,3.692210992437697
32,16,knn_9,knn,closed_easy,28,0.0,0.0,,4172498825.9375095,1000000.1964285715
32,16,knn_9,knn,closed_hard,2,0.0,0.0,,4172498825.9375095,1000000.3125
32,16,knn_9,knn,middle,128,0.20124667882919312,1.0300968289375305,0.2939303967846944,717148236.6833819,171879.28513584068
32,16,knn_9,knn,open_easy,36,0.0854445563422309,0.8228113386366103,0.2407447700906131,1.344546597624929,5.6324740692766175
32,16,knn_9,knn,open_hard,62,0.47248015865202875,1.4197130818520822,0.6289416419402245,0.6647785440030294,3.692210992437697
32,16,kernel_knn_9,kernel_knn,closed_easy,28,0.0,0.0,,0.0,1000000.1964285715
32,16,kernel_knn_9,kernel_knn,closed_hard,2,0.0,0.0,,0.0,1000000.3125
32,16,kernel_knn_9,kernel_knn,middle,128,0.20779860019683838,1.0300968289375305,0.3138557756231781,0.9558970148757454,171879.28513584068
32,16,kernel_knn_9,kernel_knn,open_easy,36,0.08480019039577907,0.8228113386366103,0.2548346797314783,1.324767382721717,5.6324740692766175
32,16,kernel_knn_9,kernel_knn,open_hard,62,0.49580823221514303,1.4197130818520822,0.6464120483686847,0.6359587525069903,3.692210992437697
32,16,mlp_early_h32_wd1e-2,mlp_early,closed_easy,28,0.0,0.0,,1.4130816285714287e+19,1000000.1964285715
32,16,mlp_early_h32_wd1e-2,mlp_early,closed_hard,2,0.0,0.0,,1.41314485e+19,1000000.3125
32,16,mlp_early_h32_wd1e-2,mlp_early,middle,128,0.14832457900047302,1.0300968289375305,0.2903194582388508,2.428802890625e+18,171879.28513584068
32,16,mlp_early_h32_wd1e-2,mlp_early,open_easy,36,-0.062212732103135854,0.8228113386366103,0.23756237804061836,3.7823231293916098,5.6324740692766175
32,16,mlp_early_h32_wd1e-2,mlp_early,open_hard,62,0.6366906012258222,1.4197130818520822,0.6043681858948642,0.7836852510975874,3.692210992437697
32,32,zero_field,zero,closed_easy,28,0.0,0.0,,0.0,1000000.1964285715
32,32,zero_field,zero,closed_hard,2,0.0,0.0,,0.0,1000000.3125
32,32,zero_field,zero,middle,128,0.0,1.0300968289375305,,0.828125,171879.28513584068
32,32,zero_field,zero,open_easy,36,0.0,0.8228113386366103,,1.0,5.6324740692766175
32,32,zero_field,zero,open_hard,62,0.0,1.4197130818520822,,1.0,3.692210992437697
32,32,mean_coeff,mean,closed_easy,28,0.0,0.0,,244678405.57917953,1000000.1964285715
32,32,mean_coeff,mean,closed_hard,2,0.0,0.0,,244678405.57917953,1000000.3125
32,32,mean_coeff,mean,middle,128,0.15494272112846375,1.0300968289375305,0.22731065397416592,42054101.790309735,171879.28513584068
32,32,mean_coeff,mean,open_easy,36,0.10328420003255208,0.8228113386366103,0.2043344006718447,0.9858502249223,5.6324740692766175
32,32,mean_coeff,mean,open_hard,62,0.18132169785038119,1.4197130818520822,0.2963692800427276,1.006120409932074,3.692210992437697
32,32,ridge_0.0001,ridge,closed_easy,28,0.0,0.0,,150670891904737.8,1000000.1964285715
32,32,ridge_0.0001,ridge,closed_hard,2,0.0,0.0,,248385551452636.72,1000000.3125
32,32,ridge_0.0001,ridge,middle,128,-0.02108064293861389,1.0300968289375305,0.44448807726192446,15772620196143.85,171879.28513584068
32,32,ridge_0.0001,ridge,open_easy,36,-0.1965036392211914,0.8228113386366103,0.2921191166775922,37.42569158259488,5.6324740692766175
32,32,ridge_0.0001,ridge,open_hard,62,0.8559559852846207,1.4197130818520822,0.6747965776031056,3.7543983881409058,3.692210992437697
32,32,ridge_0.001,ridge,closed_easy,28,0.0,0.0,,143034684597048.9,1000000.1964285715
32,32,ridge_0.001,ridge,closed_hard,2,0.0,0.0,,234125152587890.62,1000000.3125
32,32,ridge_0.001,ridge,middle,128,0.019371479749679565,1.0300968289375305,0.45609658968388894,14930185538769.031,171879.28513584068
32,32,ridge_0.001,ridge,open_easy,36,-0.12368011474609375,0.8228113386366103,0.3071433793261854,30.390892659115362,5.6324740692766175
32,32,ridge_0.001,ridge,open_hard,62,0.8366361433459867,1.4197130818520822,0.6810889344422086,3.2266741571769018,3.692210992437697
32,32,ridge_0.01,ridge,closed_easy,28,0.0,0.0,,74576325329586.06,1000000.1964285715
32,32,ridge_0.01,ridge,closed_hard,2,0.0,0.0,,119948234558105.47,1000000.3125
32,32,ridge_0.01,ridge,middle,128,0.024912387132644653,1.0300968289375305,0.4540685500932049,7739105654568.07,171879.28513584068
32,32,ridge_0.01,ridge,open_easy,36,-0.08164437611897786,0.8228113386366103,0.3163441219108386,20.733075783303608,5.6324740692766175
32,32,ridge_0.01,ridge,open_hard,62,0.8107735418504284,1.4197130818520822,0.6898063802791219,2.3008408647152576,3.692210992437697
32,32,ridge_0.1,ridge,closed_easy,28,0.0,0.0,,42571448298753.24,1000000.1964285715
32,32,ridge_0.1,ridge,closed_hard,2,0.0,0.0,,67275527954101.56,1000000.3125
32,32,ridge_0.1,ridge,middle,128,0.043649911880493164,1.0300968289375305,0.42567977946216484,4384127103031.246,171879.28513584068
32,32,ridge_0.1,ridge,open_easy,36,-0.032174004448784724,0.8228113386366103,0.3239088773649807,12.013771251676875,5.6324740692766175
32,32,ridge_0.1,ridge,open_hard,62,0.8073371764152281,1.4197130818520822,0.7008261973819425,1.599083103615794,3.692210992437697
