selector_id,selector_kind,selector_features,selector_signs,deployable,variant,positive_gain_auc_open_direction,positive_gain_auc_best_direction,severe_regression_auc_open_predicts_event,severe_regression_auc_open_avoids_event,severe_regression_auc_best_direction,strong_reference_auc_open_predicts_event_easy_only,strong_reference_auc_open_avoids_event_easy_only,strong_reference_auc_best_direction_easy_only,ub_any_mean_delta,ub_any_hard_mean_delta,ub_any_medium_mean_delta,ub_any_easy_mean_delta,ub_any_strong_reference_regressions,ub_any_selected_count,ub_feasible_mean_delta,ub_feasible_hard_mean_delta,ub_feasible_medium_mean_delta,ub_feasible_easy_mean_delta,ub_feasible_strong_reference_regressions,ub_feasible_selected_count
combo_proxy_baseline_residual_abs_mean__proxy_baseline_residual_abs_p95__proxy_input_dark_channel_mean,combo_3,proxy_baseline_residual_abs_mean+proxy_baseline_residual_abs_p95+proxy_input_dark_channel_mean,-+-+-,True,bounded_gamma_last,0.38482231997025784,0.6151776800297422,0.6057203139574194,0.39427968604258057,0.6057203139574194,0.3861429832303619,0.6138570167696381,0.6138570167696381,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_mean__proxy_baseline_residual_abs_p95__proxy_input_dark_channel_mean,combo_3,proxy_baseline_residual_abs_mean+proxy_baseline_residual_abs_p95+proxy_input_dark_channel_mean,-+-+-,True,conf_gate_best,0.46481011180196746,0.5351898881980326,0.5545802197802198,0.44541978021978024,0.5545802197802198,0.48023576141969376,0.5197642385803063,0.5197642385803063,0.45234449005126953,0.9379619064331055,0.4707047462463379,-0.06999343872070313,121,1000,0.0012382946014404296,0.0,0.0,0.004953178405761718,1,3
combo_proxy_baseline_residual_abs_mean__proxy_baseline_residual_abs_p95__proxy_input_dark_channel_mean,combo_3,proxy_baseline_residual_abs_mean+proxy_baseline_residual_abs_p95+proxy_input_dark_channel_mean,-+-+-,True,conf_gate_last,0.46587494348168806,0.534125056518312,0.5300491228070175,0.46995087719298245,0.5300491228070175,0.402983682983683,0.597016317016317,0.597016317016317,0.002670257568359375,0.0,0.0,0.0106810302734375,2,4,0.002670257568359375,0.0,0.0,0.0106810302734375,2,4
combo_proxy_baseline_residual_abs_mean__proxy_baseline_residual_abs_p95__proxy_input_dark_channel_p95,combo_3,proxy_baseline_residual_abs_mean+proxy_baseline_residual_abs_p95+proxy_input_dark_channel_p95,-+-+-,True,fam2_only_best,0.5436292228137248,0.5436292228137248,0.45602436969343446,0.5439756303065655,0.5439756303065655,0.44235248447204967,0.5576475155279503,0.5576475155279503,0.23599868774414062,0.4671375503540039,0.29063225173950197,-0.10440730285644531,111,663,0.02945217990875244,0.06401218795776367,0.03753864669799805,-0.02128076171875,25,101
combo_proxy_baseline_residual_abs_mean__proxy_baseline_residual_abs_p95__proxy_input_dark_channel_p95,combo_3,proxy_baseline_residual_abs_mean+proxy_baseline_residual_abs_p95+proxy_input_dark_channel_p95,-+-+-,True,bounded_gamma_best,0.5301984261092068,0.5301984261092068,0.45333791928721173,0.5466620807127882,0.5466620807127882,0.4688926255104492,0.5311073744895508,0.5311073744895508,0.12910356044769286,0.5651257209777832,0.3828095397949219,-0.8143305587768555,139,610,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_mean__proxy_baseline_residual_abs_p95__proxy_input_dark_channel_p95,combo_3,proxy_baseline_residual_abs_mean+proxy_baseline_residual_abs_p95+proxy_input_dark_channel_p95,-+-+-,True,bounded_gamma_last,0.40751323149157653,0.5924867685084234,0.585432017302687,0.414567982697313,0.585432017302687,0.4644748455428067,0.5355251544571933,0.5355251544571933,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_mean__proxy_baseline_residual_abs_p95__proxy_input_dark_channel_p95,combo_3,proxy_baseline_residual_abs_mean+proxy_baseline_residual_abs_p95+proxy_input_dark_channel_p95,-+-+-,True,conf_gate_best,0.4408859086151318,0.5591140913848682,0.584,0.41600000000000004,0.584,0.5150233839451599,0.4849766160548401,0.5150233839451599,0.45234449005126953,0.9379619064331055,0.4707047462463379,-0.06999343872070313,121,1000,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_mean__proxy_baseline_residual_abs_p95__proxy_input_dark_channel_p95,combo_3,proxy_baseline_residual_abs_mean+proxy_baseline_residual_abs_p95+proxy_input_dark_channel_p95,-+-+-,True,conf_gate_last,0.4808557972783182,0.5191442027216818,0.5174055137844612,0.4825944862155388,0.5174055137844612,0.4471794871794872,0.5528205128205128,0.5528205128205128,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_mean__proxy_baseline_residual_abs_p95__proxy_input_gray_std,combo_3,proxy_baseline_residual_abs_mean+proxy_baseline_residual_abs_p95+proxy_input_gray_std,-+-++,True,fam2_only_best,0.536829394514404,0.536829394514404,0.4578553373517402,0.5421446626482598,0.5421446626482598,0.45678053830227744,0.5432194616977226,0.5432194616977226,0.20721671962738036,0.5781427040100098,0.2375261116027832,-0.2243280487060547,134,888,0.01686073303222656,0.022239967346191405,0.03236792373657227,-0.019532882690429687,8,34
combo_proxy_baseline_residual_abs_mean__proxy_baseline_residual_abs_p95__proxy_input_gray_std,combo_3,proxy_baseline_residual_abs_mean+proxy_baseline_residual_abs_p95+proxy_input_gray_std,-+-++,True,bounded_gamma_best,0.49644748064822414,0.5035525193517758,0.4922775812368973,0.5077224187631026,0.5077224187631026,0.43109936744335015,0.5689006325566499,0.5689006325566499,0.05773586559295654,0.4949749412536621,0.4055949211120605,-1.0752213211059571,165,702,0.016340274810791016,0.0,0.030552085876464845,0.004256927490234375,4,20
combo_proxy_baseline_residual_abs_mean__proxy_baseline_residual_abs_p95__proxy_input_gray_std,combo_3,proxy_baseline_residual_abs_mean+proxy_baseline_residual_abs_p95+proxy_input_gray_std,-+-++,True,bounded_gamma_last,0.4526444185453923,0.5473555814546077,0.5403708998782132,0.4596291001217868,0.5403708998782132,0.36131950573698146,0.6386804942630185,0.6386804942630185,0.00730862045288086,0.0,0.013210014343261718,0.002814453125,3,8,0.00730862045288086,0.0,0.013210014343261718,0.002814453125,3,8
combo_proxy_baseline_residual_abs_mean__proxy_baseline_residual_abs_p95__proxy_input_gray_std,combo_3,proxy_baseline_residual_abs_mean+proxy_baseline_residual_abs_p95+proxy_input_gray_std,-+-++,True,conf_gate_best,0.49700791079195494,0.5029920892080451,0.5200923076923077,0.47990769230769226,0.5200923076923077,0.47651995643538986,0.5234800435646101,0.5234800435646101,0.4558600063323975,0.9434095611572265,0.4750119514465332,-0.06999343872070313,121,997,0.005790412902832031,0.0,0.014696964263916016,-0.006232276916503906,2,7
combo_proxy_baseline_residual_abs_mean__proxy_baseline_residual_abs_p95__proxy_input_gray_std,combo_3,proxy_baseline_residual_abs_mean+proxy_baseline_residual_abs_p95+proxy_input_gray_std,-+-++,True,conf_gate_last,0.492915704688319,0.507084295311681,0.5071318295739349,0.4928681704260651,0.5071318295739349,0.3450815850815851,0.6549184149184148,0.6549184149184148,0.015003236770629882,0.01149359130859375,0.04534395217895508,-0.042168548583984375,8,34,0.015003236770629882,0.01149359130859375,0.04534395217895508,-0.042168548583984375,8,34
combo_proxy_baseline_residual_abs_mean__proxy_baseline_residual_abs_p95__proxy_input_local_contrast_mean,combo_3,proxy_baseline_residual_abs_mean+proxy_baseline_residual_abs_p95+proxy_input_local_contrast_mean,-+-+-,True,fam2_only_best,0.5319351228181377,0.5319351228181377,0.4678648972713721,0.5321351027286279,0.5321351027286279,0.463379917184265,0.536620082815735,0.536620082815735,0.25018489837646485,0.6455002059936523,0.2800377655029297,-0.20483614349365234,127,812,0.01399943733215332,0.034391555786132816,0.01022439956665039,0.0011573944091796875,2,26
combo_proxy_baseline_residual_abs_mean__proxy_baseline_residual_abs_p95__proxy_input_local_contrast_mean,combo_3,proxy_baseline_residual_abs_mean+proxy_baseline_residual_abs_p95+proxy_input_local_contrast_mean,-+-+-,True,bounded_gamma_best,0.5567678913403821,0.5567678913403821,0.4285123493186583,0.5714876506813418,0.5714876506813418,0.46152614300584516,0.5384738569941548,0.5384738569941548,0.17780023765563965,0.7002352600097657,0.48645955657958984,-0.9619534225463867,155,742,0.020966793060302736,0.022832763671875,0.03166180419921875,-0.0022891998291015626,4,42
combo_proxy_baseline_residual_abs_mean__proxy_baseline_residual_abs_p95__proxy_input_local_contrast_mean,combo_3,proxy_baseline_residual_abs_mean+proxy_baseline_residual_abs_p95+proxy_input_local_contrast_mean,-+-+-,True,bounded_gamma_last,0.4504555309096833,0.5495444690903166,0.5394829559571669,0.4605170440428331,0.5394829559571669,0.4544351279788173,0.5455648720211828,0.5455648720211828,0.0264222412109375,0.03991336059570313,0.03134731674194336,0.0030809707641601563,2,27,0.0264222412109375,0.03991336059570313,0.03134731674194336,0.0030809707641601563,2,27
combo_proxy_baseline_residual_abs_mean__proxy_baseline_residual_abs_p95__proxy_input_local_contrast_mean,combo_3,proxy_baseline_residual_abs_mean+proxy_baseline_residual_abs_p95+proxy_input_local_contrast_mean,-+-+-,True,conf_gate_best,0.45608196864874334,0.5439180313512566,0.5698857142857143,0.43011428571428567,0.5698857142857143,0.5623037990902684,0.4376962009097316,0.5623037990902684,0.45740868759155273,0.9410955123901367,0.4771432113647461,-0.06574718475341797,119,990,0.007671632766723633,0.010005302429199218,0.007684989929199219,0.005311248779296875,10,70
combo_proxy_baseline_residual_abs_mean__proxy_baseline_residual_abs_p95__proxy_input_local_contrast_mean,combo_3,proxy_baseline_residual_abs_mean+proxy_baseline_residual_abs_p95+proxy_input_local_contrast_mean,-+-+-,True,conf_gate_last,0.4926716256066966,0.5073283743933035,0.5053674185463659,0.4946325814536341,0.5053674185463659,0.45370629370629373,0.5462937062937063,0.5462937062937063,0.03743770980834961,0.04813191223144531,0.05004976272583008,0.0015194015502929688,3,38,0.03743770980834961,0.04813191223144531,0.05004976272583008,0.0015194015502929688,3,38
combo_proxy_baseline_residual_abs_mean__proxy_baseline_residual_abs_p95__proxy_input_saturation_mean,combo_3,proxy_baseline_residual_abs_mean+proxy_baseline_residual_abs_p95+proxy_input_saturation_mean,-+-+-,True,fam2_only_best,0.543364450738353,0.543364450738353,0.45572055868818456,0.5442794413118155,0.5442794413118155,0.4486930641821946,0.5513069358178053,0.5513069358178053,0.22216071891784667,0.6519990005493164,0.2375688018798828,-0.2384937286376953,126,849,0.06217548274993896,0.0536751823425293,0.10104137420654297,-0.007055999755859375,25,192
combo_proxy_baseline_residual_abs_mean__proxy_baseline_residual_abs_p95__proxy_input_saturation_mean,combo_3,proxy_baseline_residual_abs_mean+proxy_baseline_residual_abs_p95+proxy_input_saturation_mean,-+-+-,True,bounded_gamma_best,0.5962680442234346,0.5962680442234346,0.38644441168763105,0.6135555883123689,0.6135555883123689,0.3284490351509328,0.6715509648490672,0.6715509648490672,0.24581881904602051,0.5116135787963867,0.5398714332580566,-0.6080811691284179,127,684,0.029930452346801757,0.03873076629638672,0.052780635833740236,-0.024570228576660157,7,49
combo_proxy_baseline_residual_abs_mean__proxy_baseline_residual_abs_p95__proxy_input_saturation_mean,combo_3,proxy_baseline_residual_abs_mean+proxy_baseline_residual_abs_p95+proxy_input_saturation_mean,-+-+-,True,bounded_gamma_last,0.4966811617813535,0.5033188382186464,0.49925665245141765,0.5007433475485823,0.5007433475485823,0.4317078552515446,0.5682921447484555,0.5682921447484555,0.051896671295166015,0.12384426879882812,0.11220034790039063,-0.14065827941894532,11,70,0.04124669647216797,0.05933335876464844,0.07466663360595703,-0.04367984008789062,6,49
combo_proxy_baseline_residual_abs_mean__proxy_baseline_residual_abs_p95__proxy_input_saturation_mean,combo_3,proxy_baseline_residual_abs_mean+proxy_baseline_residual_abs_p95+proxy_input_saturation_mean,-+-+-,True,conf_gate_best,0.48077765128294947,0.5192223487170505,0.5355252747252748,0.4644747252747252,0.5355252747252748,0.5389198539304247,0.46108014606957526,0.5389198539304247,0.4594805431365967,0.9434095611572265,0.47973219299316405,-0.06495177459716797,119,990,0.03315312194824219,0.03180435943603516,0.07168982696533203,-0.04257152557373047,18,127
combo_proxy_baseline_residual_abs_mean__proxy_baseline_residual_abs_p95__proxy_input_saturation_mean,combo_3,proxy_baseline_residual_abs_mean+proxy_baseline_residual_abs_p95+proxy_input_saturation_mean,-+-+-,True,conf_gate_last,0.5323724886863344,0.5323724886863344,0.46459348370927317,0.5354065162907269,0.5354065162907269,0.41864801864801865,0.5813519813519814,0.5813519813519814,0.057772600173950195,0.09103470611572266,0.14319880294799806,-0.14634191131591798,13,72,0.05652248573303223,0.06923534393310547,0.10205353546142579,-0.04725247192382812,7,49
combo_proxy_baseline_residual_abs_mean__proxy_baseline_residual_abs_p95__proxy_input_saturation_std,combo_3,proxy_baseline_residual_abs_mean+proxy_baseline_residual_abs_p95+proxy_input_saturation_std,-+-++,True,fam2_only_best,0.5362517099863201,0.5362517099863201,0.4586817032860198,0.5413182967139802,0.5413182967139802,0.4390527950310559,0.5609472049689441,0.5609472049689441,0.2119374122619629,0.4077814407348633,0.296259033203125,-0.15254985809326171,122,709,0.0020947933197021486,0.0,0.0036174354553222656,0.0011443023681640624,2,11
combo_proxy_baseline_residual_abs_mean__proxy_baseline_residual_abs_p95__proxy_input_saturation_std,combo_3,proxy_baseline_residual_abs_mean+proxy_baseline_residual_abs_p95+proxy_input_saturation_std,-+-++,True,bounded_gamma_best,0.46657896007338384,0.5334210399266162,0.5257427607442348,0.47425723925576524,0.5257427607442348,0.49299383457442547,0.5070061654255745,0.5070061654255745,0.04337194061279297,0.5831414794921875,0.35626697158813475,-1.122187660217285,167,715,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_mean__proxy_baseline_residual_abs_p95__proxy_input_saturation_std,combo_3,proxy_baseline_residual_abs_mean+proxy_baseline_residual_abs_p95+proxy_input_saturation_std,-+-++,True,bounded_gamma_last,0.3770609588497479,0.6229390411502521,0.6116630212088257,0.38833697879117435,0.6116630212088257,0.40401588702559577,0.5959841129744042,0.5959841129744042,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_mean__proxy_baseline_residual_abs_p95__proxy_input_saturation_std,combo_3,proxy_baseline_residual_abs_mean+proxy_baseline_residual_abs_p95+proxy_input_saturation_std,-+-++,True,conf_gate_best,0.4711654343846305,0.5288345656153695,0.5477142857142857,0.4522857142857143,0.5477142857142857,0.4423729899417003,0.5576270100582996,0.5576270100582996,0.45234449005126953,0.9379619064331055,0.4707047462463379,-0.06999343872070313,121,1000,0.004302778244018555,0.0,0.0,0.01721111297607422,1,4
combo_proxy_baseline_residual_abs_mean__proxy_baseline_residual_abs_p95__proxy_input_saturation_std,combo_3,proxy_baseline_residual_abs_mean+proxy_baseline_residual_abs_p95+proxy_input_saturation_std,-+-++,True,conf_gate_last,0.45642388133755335,0.5435761186624466,0.5400862155388472,0.45991378446115283,0.5400862155388472,0.37715617715617716,0.6228438228438229,0.6228438228438229,0.0026322669982910157,0.0,0.0,0.010529067993164063,2,4,0.0026322669982910157,0.0,0.0,0.010529067993164063,2,4
combo_proxy_baseline_residual_abs_mean__proxy_input_brightness_mean__proxy_input_dark_channel_mean,combo_3,proxy_baseline_residual_abs_mean+proxy_input_brightness_mean+proxy_input_dark_channel_mean,-+-+-,True,fam2_only_best,0.554837907337797,0.554837907337797,0.440201892540022,0.559798107459978,0.559798107459978,0.4870600414078675,0.5129399585921325,0.5129399585921325,0.28769574165344236,0.5271545562744141,0.37573028564453126,-0.12783216094970704,113,618,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_mean__proxy_input_brightness_mean__proxy_input_dark_channel_mean,combo_3,proxy_baseline_residual_abs_mean+proxy_input_brightness_mean+proxy_input_dark_channel_mean,-+-+-,True,bounded_gamma_best,0.43460628590740114,0.5653937140925989,0.572015854297694,0.42798414570230603,0.572015854297694,0.591560573304508,0.40843942669549205,0.591560573304508,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_mean__proxy_input_brightness_mean__proxy_input_dark_channel_mean,combo_3,proxy_baseline_residual_abs_mean+proxy_input_brightness_mean+proxy_input_dark_channel_mean,-+-+-,True,bounded_gamma_last,0.35088202981732813,0.6491179701826719,0.643421272366615,0.35657872763338505,0.643421272366615,0.3883495145631068,0.6116504854368932,0.6116504854368932,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_mean__proxy_input_brightness_mean__proxy_input_dark_channel_mean,combo_3,proxy_baseline_residual_abs_mean+proxy_input_brightness_mean+proxy_input_dark_channel_mean,-+-+-,True,conf_gate_best,0.4856317165626212,0.5143682834373788,0.5322373626373627,0.46776263736263735,0.5322373626373627,0.45403292972003334,0.5459670702799666,0.5459670702799666,0.45234449005126953,0.9379619064331055,0.4707047462463379,-0.06999343872070313,121,1000,0.0018704090118408204,0.0,0.003242008209228516,0.00099761962890625,15,35
combo_proxy_baseline_residual_abs_mean__proxy_input_brightness_mean__proxy_input_dark_channel_mean,combo_3,proxy_baseline_residual_abs_mean+proxy_input_brightness_mean+proxy_input_dark_channel_mean,-+-+-,True,conf_gate_last,0.4525826367743149,0.5474173632256851,0.5439839598997493,0.45601604010025065,0.5439839598997493,0.4464335664335664,0.5535664335664336,0.5535664335664336,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_mean__proxy_input_brightness_mean__proxy_input_dark_channel_p95,combo_3,proxy_baseline_residual_abs_mean+proxy_input_brightness_mean+proxy_input_dark_channel_p95,-+-+-,True,fam2_only_best,0.5578587160159024,0.5578587160159024,0.44169259187244797,0.5583074081275521,0.5583074081275521,0.4818193581780538,0.5181806418219461,0.5181806418219461,0.23018739318847656,0.44554056549072263,0.2535006446838379,-0.03179228210449219,77,444,0.008242013931274415,0.0,0.02858433532714844,-0.02420061492919922,12,30
combo_proxy_baseline_residual_abs_mean__proxy_input_brightness_mean__proxy_input_dark_channel_p95,combo_3,proxy_baseline_residual_abs_mean+proxy_input_brightness_mean+proxy_input_dark_channel_p95,-+-+-,True,bounded_gamma_best,0.49200582564894835,0.5079941743510517,0.5054499148322851,0.4945500851677149,0.5054499148322851,0.5592121066538553,0.44078789334614465,0.5592121066538553,0.052428589820861814,0.4619922523498535,0.27441572189331054,-0.8011093368530273,114,477,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_mean__proxy_input_brightness_mean__proxy_input_dark_channel_p95,combo_3,proxy_baseline_residual_abs_mean+proxy_input_brightness_mean+proxy_input_dark_channel_p95,-+-+-,True,bounded_gamma_last,0.3613043096858278,0.6386956903141723,0.6331854784510673,0.3668145215489327,0.6331854784510673,0.4555383936451898,0.5444616063548102,0.5444616063548102,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_mean__proxy_input_brightness_mean__proxy_input_dark_channel_p95,combo_3,proxy_baseline_residual_abs_mean+proxy_input_brightness_mean+proxy_input_dark_channel_p95,-+-+-,True,conf_gate_best,0.44960988160918103,0.550390118390819,0.573556043956044,0.426443956043956,0.573556043956044,0.5030431161509386,0.49695688384906145,0.5030431161509386,0.45234449005126953,0.9379619064331055,0.4707047462463379,-0.06999343872070313,121,1000,0.005186883926391601,0.0,0.005939823150634765,0.008867889404296876,8,30
combo_proxy_baseline_residual_abs_mean__proxy_input_brightness_mean__proxy_input_dark_channel_p95,combo_3,proxy_baseline_residual_abs_mean+proxy_input_brightness_mean+proxy_input_dark_channel_p95,-+-+-,True,conf_gate_last,0.45916476938528084,0.5408352306147192,0.5380050125313284,0.4619949874686716,0.5380050125313284,0.4947319347319347,0.5052680652680652,0.5052680652680652,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_mean__proxy_input_brightness_mean__proxy_input_gray_std,combo_3,proxy_baseline_residual_abs_mean+proxy_input_brightness_mean+proxy_input_gray_std,-+-++,True,fam2_only_best,0.546481540171139,0.546481540171139,0.4466102793440923,0.5533897206559077,0.5533897206559077,0.4934006211180124,0.5065993788819876,0.5065993788819876,0.22546465969085694,0.5341879539489746,0.2774574966430664,-0.1872443084716797,128,731,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_mean__proxy_input_brightness_mean__proxy_input_gray_std,combo_3,proxy_baseline_residual_abs_mean+proxy_input_brightness_mean+proxy_input_gray_std,-+-++,True,bounded_gamma_best,0.4430510629395388,0.5569489370604612,0.558786196278826,0.441213803721174,0.558786196278826,0.5347105452798463,0.4652894547201537,0.5347105452798463,0.001116649627685547,0.0,0.0,0.004466598510742188,1,4,0.001116649627685547,0.0,0.0,0.004466598510742188,1,4
combo_proxy_baseline_residual_abs_mean__proxy_input_brightness_mean__proxy_input_gray_std,combo_3,proxy_baseline_residual_abs_mean+proxy_input_brightness_mean+proxy_input_gray_std,-+-++,True,bounded_gamma_last,0.41342406356128675,0.5865759364387133,0.5824016031868225,0.41759839681317745,0.5824016031868225,0.33958517210944394,0.660414827890556,0.660414827890556,2.4356842041015624e-05,0.0,0.0,9.74273681640625e-05,0,1,2.4356842041015624e-05,0.0,0.0,9.74273681640625e-05,0,1
combo_proxy_baseline_residual_abs_mean__proxy_input_brightness_mean__proxy_input_gray_std,combo_3,proxy_baseline_residual_abs_mean+proxy_input_brightness_mean+proxy_input_gray_std,-+-++,True,conf_gate_best,0.5125083924453396,0.5125083924453396,0.5029010989010989,0.4970989010989011,0.5029010989010989,0.45646742264078416,0.5435325773592159,0.5435325773592159,0.45491949462890624,0.8685016250610351,0.5105848960876465,-0.06999343872070313,121,970,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_mean__proxy_input_brightness_mean__proxy_input_gray_std,combo_3,proxy_baseline_residual_abs_mean+proxy_input_brightness_mean+proxy_input_gray_std,-+-++,True,conf_gate_last,0.4778108107026677,0.5221891892973323,0.5234726817042606,0.47652731829573935,0.5234726817042606,0.3767832167832168,0.6232167832167832,0.6232167832167832,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_mean__proxy_input_brightness_mean__proxy_input_local_contrast_mean,combo_3,proxy_baseline_residual_abs_mean+proxy_input_brightness_mean+proxy_input_local_contrast_mean,-+-+-,True,fam2_only_best,0.5539232401683308,0.5539232401683308,0.4461606390563225,0.5538393609436775,0.5538393609436775,0.4856366459627329,0.5143633540372671,0.5143633540372671,0.2488975410461426,0.6372518692016601,0.28173577499389646,-0.2051332550048828,125,775,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_mean__proxy_input_brightness_mean__proxy_input_local_contrast_mean,combo_3,proxy_baseline_residual_abs_mean+proxy_input_brightness_mean+proxy_input_local_contrast_mean,-+-+-,True,bounded_gamma_best,0.5060710664799885,0.5060710664799885,0.49713787342767296,0.502862126572327,0.502862126572327,0.579950356313556,0.42004964368644404,0.579950356313556,0.03511466407775879,0.42450543212890623,0.25958580780029294,-0.8032183914184571,121,501,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_mean__proxy_input_brightness_mean__proxy_input_local_contrast_mean,combo_3,proxy_baseline_residual_abs_mean+proxy_input_brightness_mean+proxy_input_local_contrast_mean,-+-+-,True,bounded_gamma_last,0.38445472051998614,0.6155452794800138,0.6045065190561726,0.3954934809438274,0.6045065190561726,0.4614960282436011,0.5385039717563989,0.5385039717563989,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_mean__proxy_input_brightness_mean__proxy_input_local_contrast_mean,combo_3,proxy_baseline_residual_abs_mean+proxy_input_brightness_mean+proxy_input_local_contrast_mean,-+-+-,True,conf_gate_best,0.4678626683180497,0.5321373316819503,0.5583824175824176,0.4416175824175824,0.5583824175824176,0.5225831251201231,0.47741687487987694,0.5225831251201231,0.4540912837982178,0.932534065246582,0.4769122543334961,-0.06999343872070313,121,994,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_mean__proxy_input_brightness_mean__proxy_input_local_contrast_mean,combo_3,proxy_baseline_residual_abs_mean+proxy_input_brightness_mean+proxy_input_local_contrast_mean,-+-+-,True,conf_gate_last,0.4646505467771558,0.5353494532228442,0.5296802005012531,0.4703197994987469,0.5296802005012531,0.511981351981352,0.488018648018648,0.511981351981352,0.0008160343170166015,0.0,0.009074447631835937,-0.014884757995605468,4,10,0.0008160343170166015,0.0,0.009074447631835937,-0.014884757995605468,4,10
combo_proxy_baseline_residual_abs_mean__proxy_input_brightness_mean__proxy_input_saturation_mean,combo_3,proxy_baseline_residual_abs_mean+proxy_input_brightness_mean+proxy_input_saturation_mean,-+-+-,True,fam2_only_best,0.5726979873310574,0.5726979873310574,0.427133968500875,0.572866031499125,0.572866031499125,0.4799430641821946,0.5200569358178053,0.5200569358178053,0.2731559495925903,0.5383491706848145,0.3473946876525879,-0.1405147476196289,100,571,0.023395545959472658,0.0154224853515625,0.055055835723876956,-0.03195197296142578,14,71
combo_proxy_baseline_residual_abs_mean__proxy_input_brightness_mean__proxy_input_saturation_mean,combo_3,proxy_baseline_residual_abs_mean+proxy_input_brightness_mean+proxy_input_saturation_mean,-+-+-,True,bounded_gamma_best,0.559644506670529,0.559644506670529,0.43890444837526205,0.561095551624738,0.561095551624738,0.4094002722395708,0.5905997277604291,0.5905997277604291,0.11845162105560303,0.4356919136047363,0.3612412528991699,-0.6843679351806641,115,539,0.009342781066894531,0.0,0.04117527770996094,-0.04497943115234375,6,28
combo_proxy_baseline_residual_abs_mean__proxy_input_brightness_mean__proxy_input_saturation_mean,combo_3,proxy_baseline_residual_abs_mean+proxy_input_brightness_mean+proxy_input_saturation_mean,-+-+-,True,bounded_gamma_last,0.4462364917645191,0.5537635082354808,0.550761473009356,0.44923852699064404,0.550761473009356,0.3860326566637246,0.6139673433362753,0.6139673433362753,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_mean__proxy_input_brightness_mean__proxy_input_saturation_mean,combo_3,proxy_baseline_residual_abs_mean+proxy_input_brightness_mean+proxy_input_saturation_mean,-+-+-,True,conf_gate_best,0.4896684306439977,0.5103315693560023,0.5270989010989011,0.4729010989010989,0.5270989010989011,0.5450701518354796,0.4549298481645204,0.5450701518354796,0.45424016380310056,0.93353662109375,0.47670873641967776,-0.06999343872070313,121,996,0.008901352882385255,-0.0025280723571777346,0.01609930419921875,0.00593487548828125,6,48
combo_proxy_baseline_residual_abs_mean__proxy_input_brightness_mean__proxy_input_saturation_mean,combo_3,proxy_baseline_residual_abs_mean+proxy_input_brightness_mean+proxy_input_saturation_mean,-+-+-,True,conf_gate_last,0.5221171659617716,0.5221171659617716,0.4721844611528822,0.5278155388471177,0.5278155388471177,0.45650349650349653,0.5434965034965035,0.5434965034965035,0.04965356922149658,0.28908181381225584,0.1881192741394043,-0.4667060852050781,57,238,0.0003019657135009766,0.0,0.02054998016357422,-0.03989209747314453,3,9
combo_proxy_baseline_residual_abs_mean__proxy_input_brightness_mean__proxy_input_saturation_std,combo_3,proxy_baseline_residual_abs_mean+proxy_input_brightness_mean+proxy_input_saturation_std,-+-++,True,fam2_only_best,0.5452740190395192,0.5452740190395192,0.44891519217058784,0.5510848078294122,0.5510848078294122,0.4723731884057971,0.5276268115942029,0.5276268115942029,0.2290283908843994,0.45475421905517577,0.29783105850219727,-0.13430277252197265,111,592,0.0,0.0,0.0,0.0,0,0
