name,bucket,original_seed_psnr_mean,original_seed_psnr_sample_std,original_seed_psnr_range,original_seed_ssim_mean,original_seed_ssim_sample_std,original_seed3407_psnr,original_seed2027_psnr,original_seed8675_psnr,reference_original_psnr_control,proxy_input_brightness_mean,proxy_input_gray_std,proxy_input_local_contrast_mean,proxy_input_dark_channel_mean,proxy_input_dark_channel_p95,proxy_input_saturation_mean,proxy_input_saturation_std,proxy_baseline_residual_abs_mean,proxy_baseline_residual_abs_p95,proxy_baseline_multiscale_consistency_mean,fam2_only_best_original_psnr,fam2_only_best_delta_psnr,fam2_only_best_original_ssim,fam2_only_best_delta_ssim,bounded_gamma_best_original_psnr,bounded_gamma_best_delta_psnr,bounded_gamma_best_original_ssim,bounded_gamma_best_delta_ssim,bounded_gamma_last_original_psnr,bounded_gamma_last_delta_psnr,bounded_gamma_last_original_ssim,bounded_gamma_last_delta_ssim,conf_gate_best_original_psnr,conf_gate_best_delta_psnr,conf_gate_best_original_ssim,conf_gate_best_delta_ssim,conf_gate_last_original_psnr,conf_gate_last_delta_psnr,conf_gate_last_original_ssim,conf_gate_last_delta_ssim,bounded_gamma_best_mod_gamma_mean,bounded_gamma_best_mod_gamma_abs_mean,bounded_gamma_best_mod_gamma_std,bounded_gamma_best_mod_gamma_min,bounded_gamma_best_mod_gamma_max,bounded_gamma_best_mod_gamma_abs_gt_0.05,bounded_gamma_best_mod_gamma_abs_gt_0.10,bounded_gamma_best_mod_gamma_abs_gt_0.09,bounded_gamma_best_mod_beta_present,bounded_gamma_best_mod_beta_mean,bounded_gamma_best_mod_beta_abs_mean,bounded_gamma_best_mod_beta_std,bounded_gamma_best_mod_beta_min,bounded_gamma_best_mod_beta_max,bounded_gamma_best_mod_beta_abs_gt_0.02,bounded_gamma_best_mod_beta_abs_gt_0.05,bounded_gamma_best_mod_beta_abs_gt_0.1,bounded_gamma_last_mod_gamma_mean,bounded_gamma_last_mod_gamma_abs_mean,bounded_gamma_last_mod_gamma_std,bounded_gamma_last_mod_gamma_min,bounded_gamma_last_mod_gamma_max,bounded_gamma_last_mod_gamma_abs_gt_0.05,bounded_gamma_last_mod_gamma_abs_gt_0.10,bounded_gamma_last_mod_gamma_abs_gt_0.09,bounded_gamma_last_mod_beta_present,bounded_gamma_last_mod_beta_mean,bounded_gamma_last_mod_beta_abs_mean,bounded_gamma_last_mod_beta_std,bounded_gamma_last_mod_beta_min,bounded_gamma_last_mod_beta_max,bounded_gamma_last_mod_beta_abs_gt_0.02,bounded_gamma_last_mod_beta_abs_gt_0.05,bounded_gamma_last_mod_beta_abs_gt_0.1,conf_gate_best_mod_gamma_mean,conf_gate_best_mod_gamma_abs_mean,conf_gate_best_mod_gamma_std,conf_gate_best_mod_gamma_min,conf_gate_best_mod_gamma_max,conf_gate_best_mod_gamma_abs_gt_0.05,conf_gate_best_mod_gamma_abs_gt_0.10,conf_gate_best_mod_gamma_abs_gt_0.09,conf_gate_best_mod_gate_mean,conf_gate_best_mod_gate_std,conf_gate_best_mod_gate_min,conf_gate_best_mod_gate_max,conf_gate_best_mod_gamma_base_abs_mean,conf_gate_best_mod_effective_gamma_abs_mean,conf_gate_best_mod_beta_present,conf_gate_best_mod_beta_mean,conf_gate_best_mod_beta_abs_mean,conf_gate_best_mod_beta_std,conf_gate_best_mod_beta_min,conf_gate_best_mod_beta_max,conf_gate_best_mod_beta_abs_gt_0.02,conf_gate_best_mod_beta_abs_gt_0.05,conf_gate_best_mod_beta_abs_gt_0.1,conf_gate_last_mod_gamma_mean,conf_gate_last_mod_gamma_abs_mean,conf_gate_last_mod_gamma_std,conf_gate_last_mod_gamma_min,conf_gate_last_mod_gamma_max,conf_gate_last_mod_gamma_abs_gt_0.05,conf_gate_last_mod_gamma_abs_gt_0.10,conf_gate_last_mod_gamma_abs_gt_0.09,conf_gate_last_mod_gate_mean,conf_gate_last_mod_gate_std,conf_gate_last_mod_gate_min,conf_gate_last_mod_gate_max,conf_gate_last_mod_gamma_base_abs_mean,conf_gate_last_mod_effective_gamma_abs_mean,conf_gate_last_mod_beta_present,conf_gate_last_mod_beta_mean,conf_gate_last_mod_beta_abs_mean,conf_gate_last_mod_beta_std,conf_gate_last_mod_beta_min,conf_gate_last_mod_beta_max,conf_gate_last_mod_beta_abs_gt_0.02,conf_gate_last_mod_beta_abs_gt_0.05,conf_gate_last_mod_beta_abs_gt_0.1,fam2_positive_gain,fam2_noise_margin_gain,fam2_strong_gain_ge_050,fam2_severe_regression_le_m020,fam2_strong_reference_regression,bounded_gamma_best_severe_regression_le_m020,bounded_gamma_best_positive_gain,bounded_gamma_best_strong_reference_regression,bounded_gamma_last_severe_regression_le_m020,bounded_gamma_last_positive_gain,bounded_gamma_last_strong_reference_regression,conf_gate_best_severe_regression_le_m020,conf_gate_best_positive_gain,conf_gate_best_strong_reference_regression,conf_gate_last_severe_regression_le_m020,conf_gate_last_positive_gain,conf_gate_last_strong_reference_regression,bounded_gated_severe_regression_hits,bounded_gated_stable_regression_ge3,fam2_gain_bounded_gated_regression_overlap_ge2
480_0.54_0.98.png,easy_top_25pct,27.974328994750977,0.10200930376274255,0.2033252716064453,0.9797243078549703,0.0038220126652995018,28.07114028930664,27.867815017700195,27.984031677246094,28.07114028930664,0.6355597972869873,0.2566825747489929,0.02811252325773239,0.6270796656608582,0.9098039269447327,0.03905723989009857,0.053634338080883026,0.10821715742349625,0.2506970465183258,0.022189052775502205,28.07114028930664,-2.2526683807373047,0.9753164052963257,0.003307163715362549,28.07114028930664,-0.33989524841308594,0.9753164052963257,-0.007140159606933594,28.07114028930664,-7.719671249389648,0.9753164052963257,-0.05115097761154175,28.07114028930664,-0.6817550659179688,0.9753164052963257,0.004121124744415283,28.07114028930664,-4.805393218994141,0.9753164052963257,-0.014347732067108154,-0.00492091104388237,0.03273002803325653,0.03941212221980095,-0.09708774834871292,0.09981704503297806,0.24133843183517456,0.0,0.006922976113855839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005190706346184015,0.03139958903193474,0.03762613609433174,-0.0967370793223381,0.09979977458715439,0.20933614671230316,0.0,0.004788551013916731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3965304169214505e-07,6.018708518240601e-06,7.477289727830794e-06,-2.3435721232090145e-05,2.616980236780364e-05,0.0,0.0,0.0,0.00026678064023144543,0.0,0.00026678064023144543,0.00026678064023144543,0.022560514509677887,6.018708518240601e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.380837204578711e-07,2.726208094827598e-06,3.3957917366933543e-06,-1.1309060937492177e-05,1.2970511306775734e-05,0.0,0.0,0.0,0.0001326459605479613,0.0,0.0001326459605479613,0.0001326459605479613,0.020552514120936394,2.726208094827598e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,True,True,False,True,True,False,True,True,False,True,True,False,True,4,True,False
481_0.81_0.67.png,medium_middle_50pct,24.629356384277344,1.7879085057086817,3.131927490234375,0.9620616634686788,0.010026002713310103,23.561513900756836,23.633113861083984,26.69344139099121,23.561513900756836,0.5907558798789978,0.24401605129241943,0.05277670919895172,0.5769566297531128,0.9098039269447327,0.05752462148666382,0.09611151367425919,0.06477053463459015,0.16451990604400635,0.024386638775467873,23.561513900756836,2.2919578552246094,0.9562036991119385,0.013719022274017334,23.561513900756836,2.707185745239258,0.9562036991119385,0.017602384090423584,23.561513900756836,2.409078598022461,0.9562036991119385,0.020237088203430176,23.561513900756836,3.1418609619140625,0.9562036991119385,0.01654428243637085,23.561513900756836,3.878528594970703,0.9562036991119385,0.021406888961791992,-0.004161266144365072,0.03151392564177513,0.038114987313747406,-0.09962569922208786,0.09997530281543732,0.21644943952560425,0.0,0.006142520345747471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004566670395433903,0.03018239326775074,0.03651928901672363,-0.09975161403417587,0.09997192025184631,0.18925702571868896,0.0,0.005177514627575874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.810640051924111e-09,1.5685183996083651e-07,1.9569860398860328e-07,-6.96007305123203e-07,7.132310315682844e-07,0.0,0.0,0.0,7.16238355380483e-06,0.0,7.16238355380483e-06,7.16238355380483e-06,0.0218993928283453,1.5685183996083651e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.964325369030462e-09,4.925282581780266e-08,6.163984522800092e-08,-2.394066882516199e-07,2.4537263243473717e-07,0.0,0.0,0.0,2.4678097361174878e-06,0.0,2.4678097361174878e-06,2.4678097361174878e-06,0.019958116114139557,4.925282581780266e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,0,False,False
482_0.91_0.62.png,medium_middle_50pct,23.576874415079754,1.6409869727397624,2.878559112548828,0.9605520168940226,0.009658280055533536,22.592681884765625,22.66670036315918,25.471240997314453,22.592681884765625,0.6046900749206543,0.25050273537635803,0.05340925231575966,0.5908074975013733,0.9254902005195618,0.0568309910595417,0.09505312144756317,0.06766680628061295,0.17196610569953918,0.02405543252825737,22.592681884765625,1.9588203430175781,0.9546234607696533,0.012745857238769531,22.592681884765625,2.434131622314453,0.9546234607696533,0.018620967864990234,22.592681884765625,2.245349884033203,0.9546234607696533,0.021604478359222412,22.592681884765625,2.6153564453125,0.9546234607696533,0.016068875789642334,22.592681884765625,3.710969924926758,0.9546234607696533,0.022537946701049805,-0.004181973170489073,0.03166314959526062,0.038309358060359955,-0.09963474422693253,0.0999758169054985,0.21982768177986145,0.0,0.0063859387300908566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004579299129545689,0.030359772965312004,0.03674614056944847,-0.0997554138302803,0.09997264295816422,0.19395455718040466,0.0,0.005346896592527628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.121756435106818e-09,1.3983697044750443e-07,1.7446474487314845e-07,-6.179805041028885e-07,6.333280566650501e-07,0.0,0.0,0.0,6.359337021422107e-06,0.0,6.359337021422107e-06,6.359337021422107e-06,0.021989235654473305,1.3983697044750443e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7266413854244433e-09,4.3024108720146614e-08,5.38419939744017e-08,-2.083460231006029e-07,2.1360466462283512e-07,0.0,0.0,0.0,2.1481150724866893e-06,0.0,2.1481150724866893e-06,2.1481150724866893e-06,0.020028775557875633,4.3024108720146614e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,0,False,False
483_0.64_0.86.png,medium_middle_50pct,25.214031219482422,1.0030059335298254,1.753835678100586,0.9587681492169698,0.010175241173436107,24.6518497467041,24.61820411682129,26.372039794921875,24.6518497467041,0.5588704347610474,0.22001498937606812,0.04882900416851044,0.5459865927696228,0.8549019694328308,0.05583886057138443,0.0946476012468338,0.06496267020702362,0.16282911598682404,0.024704301729798317,24.6518497467041,2.3088645935058594,0.954486072063446,0.015329360961914062,24.6518497467041,2.760251998901367,0.954486072063446,0.015663087368011475,24.6518497467041,4.10772705078125,0.954486072063446,0.021619796752929688,24.6518497467041,2.591602325439453,0.954486072063446,0.01752018928527832,24.6518497467041,4.828630447387695,0.954486072063446,0.023512303829193115,-0.004176294896751642,0.030477890744805336,0.036974597722291946,-0.09961734712123871,0.09997575730085373,0.19568954408168793,0.0,0.005498220212757587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0045885490253567696,0.029109017923474312,0.0353134386241436,-0.09970426559448242,0.09997188299894333,0.16931332647800446,0.0,0.00465709064155817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.317090969621404e-08,2.952735940198181e-07,3.703728168602538e-07,-1.3594575420938781e-06,1.3881164022677694e-06,0.0,0.0,0.0,1.3941031284048222e-05,0.0,1.3941031284048222e-05,1.3941031284048222e-05,0.021180184558033943,2.952735940198181e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.071560866236723e-09,9.928673705417168e-08,1.2486528078170522e-07,-5.006150445296953e-07,5.11317637119646e-07,0.0,0.0,0.0,5.142690952197881e-06,0.0,5.142690952197881e-06,5.142690952197881e-06,0.019306378439068794,9.928673705417168e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,0,False,False
484_0.94_1.48.png,hard_bottom_25pct,21.350292205810547,1.8145589196268828,3.589092254638672,0.9366797606150309,0.01776203075618461,21.660621643066406,22.989673614501953,19.40058135986328,21.660621643066406,0.7335171699523926,0.20258162915706635,0.03686847910284996,0.7245180606842041,0.9490196108818054,0.029954850673675537,0.05844214931130409,0.18917310237884521,0.4208947420120239,0.028393307700753212,21.660621643066406,-0.5369606018066406,0.9439963102340698,-0.02610844373703003,21.660621643066406,1.5378837585449219,0.9439963102340698,0.005955934524536133,21.660621643066406,2.5129337310791016,0.9439963102340698,0.023853540420532227,21.660621643066406,-0.01195526123046875,0.9439963102340698,-0.014793813228607178,21.660621643066406,4.788902282714844,0.9439963102340698,0.02605760097503662,-0.004787023179233074,0.026394592598080635,0.03357886150479317,-0.0996783897280693,0.09998319298028946,0.14964231848716736,0.0,0.009544598869979382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004974971991032362,0.025597888976335526,0.03240272402763367,-0.09965900331735611,0.09998040646314621,0.13299091160297394,0.0,0.007503351662307978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1202881466942927e-07,1.685524466665811e-06,2.2480071493191645e-06,-9.226033398590516e-06,9.390629202243872e-06,0.0,0.0,0.0,9.412560757482424e-05,0.0,9.412560757482424e-05,9.412560757482424e-05,0.01790718175470829,1.685524466665811e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.810718141039615e-08,6.480728416136117e-07,8.676547054164985e-07,-3.899254807038233e-06,3.980840574513422e-06,0.0,0.0,0.0,3.9955182728590444e-05,0.0,3.9955182728590444e-05,3.9955182728590444e-05,0.01621999405324459,6.480728416136117e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,0,False,False
485_0.94_1.87.png,hard_bottom_25pct,20.1889591217041,1.4548024835280844,2.810762405395508,0.9109869798024496,0.03174557683007096,19.754825592041016,19.00064468383789,21.8114070892334,19.754825592041016,0.7421514987945557,0.21744950115680695,0.018730362877249718,0.732526421546936,0.9450980424880981,0.030464665964245796,0.04549387842416763,0.20959056913852692,0.4265139102935791,0.03242945298552513,19.754825592041016,3.2256832122802734,0.9056135416030884,0.04525667428970337,19.754825592041016,3.3014354705810547,0.9056135416030884,0.05485832691192627,19.754825592041016,0.9585723876953125,0.9056135416030884,0.024044811725616455,19.754825592041016,3.2068099975585938,0.9056135416030884,0.0473402738571167,19.754825592041016,-0.5292797088623047,0.9056135416030884,-0.017999112606048584,-0.004912742413580418,0.029024790972471237,0.03569483384490013,-0.09996583312749863,0.09998814016580582,0.17679031193256378,0.0,0.00882770586758852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0050864568911492825,0.0277278833091259,0.03410852327942848,-0.09999164938926697,0.0999874621629715,0.15775132179260254,0.0,0.006195249035954475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.223595386880334e-07,1.2956996215507388e-05,1.656902713875752e-05,-6.609427509829402e-05,6.614778976654634e-05,0.0,0.0,0.0,0.0006627473048865795,0.0,0.0006627473048865795,0.0006627473048865795,0.01955043338239193,1.2956996215507388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.129321666823671e-07,7.255253876792267e-06,9.366908670926932e-06,-4.1418708860874176e-05,4.139899101573974e-05,0.0,0.0,0.0,0.00041524250991642475,0.0,0.00041524250991642475,0.00041524250991642475,0.01747232861816883,7.255253876792267e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,1,False,False
486_0.96_1.3.png,hard_bottom_25pct,20.536876042683918,1.5426451388769793,2.683868408203125,0.9192784031232198,0.027465275697490712,19.658266067504883,19.634246826171875,22.318115234375,19.658266067504883,0.699203610420227,0.23791128396987915,0.020708288997411728,0.6865036487579346,0.9372549057006836,0.041385501623153687,0.05016811937093735,0.17909595370292664,0.38067924976348877,0.027825355529785156,19.658266067504883,3.3219642639160156,0.9067602157592773,0.05247199535369873,19.658266067504883,3.3063297271728516,0.9067602157592773,0.05665391683578491,19.658266067504883,0.4301166534423828,0.9067602157592773,0.01555413007736206,19.658266067504883,2.5259265899658203,0.9067602157592773,0.04590243101119995,19.658266067504883,-0.6121158599853516,0.9067602157592773,-0.01634126901626587,-0.004712691530585289,0.03085791878402233,0.03750606253743172,-0.09999002516269684,0.09998594969511032,0.21138352155685425,0.0,0.006969565059989691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004972789902240038,0.029446996748447418,0.03574254736304283,-0.0999978631734848,0.09998572617769241,0.1803646683692932,0.0,0.0049842968583106995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.863030653723399e-07,8.717992386664264e-06,1.0912101060966961e-05,-4.1518032958265394e-05,4.147160143475048e-05,0.0,0.0,0.0,0.00041563541162759066,0.0,0.00041563541162759066,0.00041563541162759066,0.02097509428858757,8.717992386664264e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.49934515750283e-07,4.9335972107655834e-06,6.221461262612138e-06,-2.6236381017952226e-05,2.6175986931775697e-05,0.0,0.0,0.0,0.000262628891505301,0.0,0.000262628891505301,0.000262628891505301,0.01878543198108673,4.9335972107655834e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,1,False,False
487_0.7_0.65.png,hard_bottom_25pct,21.045092900594074,0.5623452086718268,1.1154632568359375,0.9401172598203024,0.0042531171002397825,21.12809944152832,21.561321258544922,20.445858001708984,21.12809944152832,0.5606787800788879,0.23833514750003815,0.023959681391716003,0.5416576862335205,0.8196078538894653,0.07527745515108109,0.06732557713985443,0.08289434760808945,0.19390691816806793,0.022815866395831108,21.12809944152832,-0.3556385040283203,0.9362459182739258,0.004748106002807617,21.12809944152832,1.397867202758789,0.9362459182739258,0.021523356437683105,21.12809944152832,2.8234214782714844,0.9362459182739258,0.029083192348480225,21.12809944152832,-0.5355014801025391,0.9362459182739258,-0.009930849075317383,21.12809944152832,-0.448394775390625,0.9362459182739258,-0.010859489440917969,-0.004266937263309956,0.03331029415130615,0.03963425010442734,-0.0999976396560669,0.099973164498806,0.2525363862514496,0.0,0.0044584558345377445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004681999329477549,0.03170178830623627,0.03756830841302872,-0.09999959915876389,0.09997078031301498,0.21373572945594788,0.0,0.0036891959607601166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7155778664346144e-07,3.902125627064379e-06,4.761601758218603e-06,-1.699770291452296e-05,1.6937532564043067e-05,0.0,0.0,0.0,0.00017002844833768904,0.0,0.00017002844833768904,0.00017002844833768904,0.022949839010834694,3.902125627064379e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.641184561814953e-08,2.3546710963273654e-06,2.8815782115998445e-06,-1.1279112186457496e-05,1.122577305068262e-05,0.0,0.0,0.0,0.00011281813203822821,0.0,0.00011281813203822821,0.00011281813203822821,0.020871387794613838,2.3546710963273654e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,2,False,False
488_0.99_1.47.png,hard_bottom_25pct,19.969571431477863,1.5013123714996914,2.6144275665283203,0.9118712147076925,0.033092300090950696,19.088632583618164,19.117021560668945,21.703060150146484,19.088632583618164,0.7260019779205322,0.23633168637752533,0.020099615678191185,0.7144971489906311,0.95686274766922,0.03656991571187973,0.047914303839206696,0.1951933354139328,0.40741798281669617,0.03030664473772049,19.088632583618164,3.4332103729248047,0.8985074758529663,0.057951271533966064,19.088632583618164,3.391469955444336,0.8985074758529663,0.06410247087478638,19.088632583618164,0.5784053802490234,0.8985074758529663,0.017053842544555664,19.088632583618164,2.9685916900634766,0.8985074758529663,0.05496317148208618,19.088632583618164,-0.3920021057128906,0.8985074758529663,-0.01569533348083496,-0.004792001098394394,0.030308526009321213,0.03700608015060425,-0.09998493641614914,0.0999869629740715,0.2007056325674057,0.0,0.007730518002063036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005014488939195871,0.028938721865415573,0.0353224091231823,-0.09999656677246094,0.09998654574155807,0.17636379599571228,0.0,0.005569729022681713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.279895844978455e-07,9.030864021042362e-06,1.1386045116523746e-05,-4.390576941659674e-05,4.388082743389532e-05,0.0,0.0,0.0,0.0004397280572447926,0.0,0.0004397280572447926,0.0004397280572447926,0.02053738385438919,9.030864021042362e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6056733304358204e-07,4.930306658934569e-06,6.272779501159675e-06,-2.6848107154364698e-05,2.6800131308846176e-05,0.0,0.0,0.0,0.00026887067360803485,0.0,0.00026887067360803485,0.00026887067360803485,0.01833709515631199,4.930306658934569e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,1,False,False
489_0.55_1.03.png,hard_bottom_25pct,21.11350377400716,1.5691466321962064,3.078094482421875,0.9637927214304606,0.0073585039621485255,20.760318756103516,22.829143524169922,19.751049041748047,20.760318756103516,0.4860069453716278,0.17157618701457977,0.04567006975412369,0.44383227825164795,0.6705882549285889,0.15169627964496613,0.08355053514242172,0.0761076807975769,0.17781853675842285,0.03104996122419834,20.760318756103516,3.0622920989990234,0.9607609510421753,0.016347289085388184,20.760318756103516,-0.47121429443359375,0.9607609510421753,-0.005194365978240967,20.760318756103516,-3.13397216796875,0.9607609510421753,-0.012253940105438232,20.760318756103516,2.7193222045898438,0.9607609510421753,0.01757347583770752,20.760318756103516,2.739879608154297,0.9607609510421753,0.008387386798858643,-0.004490337334573269,0.028594553470611572,0.03471967205405235,-0.09986873716115952,0.09990411251783371,0.15792468190193176,0.0,0.0035216202959418297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00485741114243865,0.027123333886265755,0.03282885253429413,-0.09990864992141724,0.09995239228010178,0.13253766298294067,0.0,0.0031406020279973745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.365036859217298e-09,1.0205423706111105e-07,1.2962821926976176e-07,-5.083181804366177e-07,5.051598463978735e-07,0.0,0.0,0.0,5.110174697620096e-06,0.0,5.110174697620096e-06,5.110174697620096e-06,0.019970793277025223,1.0205423706111105e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7871161217541953e-09,3.70563491003395e-08,4.737890790806887e-08,-2.0618412577277923e-07,2.0481422779994318e-07,0.0,0.0,0.0,2.0751224383275257e-06,0.0,2.0751224383275257e-06,2.0751224383275257e-06,0.017857426777482033,3.70563491003395e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,2,False,True
48_0.88_0.81.png,hard_bottom_25pct,22.150508880615234,1.49840007867504,2.7136707305908203,0.9488893151283264,0.01036072600566056,21.4163875579834,21.160734176635742,23.874404907226562,21.4163875579834,0.6350462436676025,0.2161780744791031,0.03144916892051697,0.6159948110580444,0.9137254953384399,0.07196960598230362,0.11276604235172272,0.103158138692379,0.26326820254325867,0.022784415632486343,21.4163875579834,2.266427993774414,0.9436134099960327,0.011790871620178223,21.4163875579834,0.12320327758789062,0.9436134099960327,0.0020211338996887207,21.4163875579834,0.6856899261474609,0.9436134099960327,0.013694584369659424,21.4163875579834,2.032470703125,0.9436134099960327,0.020063042640686035,21.4163875579834,3.769826889038086,0.9436134099960327,0.03552728891372681,-0.00444324966520071,0.029598958790302277,0.03660274296998978,-0.0989915207028389,0.09973278641700745,0.20709951221942902,0.0,0.005012828391045332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004860749933868647,0.0287159513682127,0.03532443195581436,-0.09882327169179916,0.099699005484581,0.1811884641647339,0.0,0.0037422857712954283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.803311146721171e-08,1.8994815036421642e-06,2.3826287360861897e-06,-8.569755664211698e-06,9.188616786559578e-06,0.0,0.0,0.0,9.327605221187696e-05,0.0,9.327605221187696e-05,9.327605221187696e-05,0.02036408521234989,1.8994815036421642e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.653881191529763e-08,1.0632214753059088e-06,1.3414129398370278e-06,-5.265019353828393e-06,5.66984908800805e-06,0.0,0.0,0.0,5.780375431641005e-05,0.0,5.780375431641005e-05,5.780375431641005e-05,0.018393639475107193,1.0632214753059088e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,0,False,False
490_0.61_1.55.png,hard_bottom_25pct,21.566795984903973,0.9623038391951748,1.8021793365478516,0.9544456203778585,0.003686237969030276,21.17681121826172,22.662878036499023,20.860698699951172,21.17681121826172,0.5265335440635681,0.15198026597499847,0.03808063641190529,0.4972434937953949,0.6745098233222961,0.10322963446378708,0.06325283646583557,0.11092129349708557,0.2634534537792206,0.03381124511361122,21.17681121826172,1.172964096069336,0.9514671564102173,-0.0044471025466918945,21.17681121826172,-0.3322105407714844,0.9514671564102173,-0.007014930248260498,21.17681121826172,-1.84356689453125,0.9514671564102173,0.007797122001647949,21.17681121826172,2.159303665161133,0.9514671564102173,0.007487118244171143,21.17681121826172,4.729564666748047,0.9514671564102173,0.01557070016860962,-0.004673321731388569,0.02620536834001541,0.03237921744585037,-0.09985581785440445,0.0999421626329422,0.12459767609834671,0.0,0.003694613464176655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004983516409993172,0.024901842698454857,0.030622318387031555,-0.09990199655294418,0.09997241944074631,0.1019875779747963,0.0,0.003055730601772666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.769083178895016e-08,6.122088507254375e-07,7.978387657203712e-07,-3.388345021448913e-06,3.380066345926025e-06,0.0,0.0,0.0,3.407599433558062e-05,0.0,3.407599433558062e-05,3.407599433558062e-05,0.01796598546206951,6.122088507254375e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3445208502105288e-08,2.422268607915612e-07,3.170531499563367e-07,-1.491466036895872e-06,1.4872443898639176e-06,0.0,0.0,0.0,1.5017629266367294e-05,0.0,1.5017629266367294e-05,1.5017629266367294e-05,0.016129501163959503,2.422268607915612e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,2,False,True
