variant,outer_fold,selector_type,feature_group,deployable,coverage_target,threshold,count,selected_count,coverage,mean_dPSNR,hard_bottom25_dPSNR,easy_top25_dPSNR,dSSIM,positive_ratio,selected_positive_ratio,strong_reference_cut_psnr,strong_reference_regression_count,strong_count_le_-0.05,strong_per_600,worst_count_le_-0.20,worst_per_600,true_vs_zero,true_vs_shuffle,true_vs_normal,false_reject_good_count,false_accept_severe_count,selected_group_counts,backend,calibration_fold,model_train_count,calibration_count,eval_count,top_features
l3_fdf_lite_s004_g015_bm2,2,logistic,diagnostic_with_cf_delta,False,0.9,0.8636945848758248,1800,1364,0.7577777777777778,0.07068714565700955,0.054166463216145835,0.05537837558322482,1.2446012761857774e-05,0.5161111111111111,0.6810850439882697,42.41839599609375,87,298,99.33333333333333,78,26.0,0.0610108757019043,0.049611179563734266,0.05219557232326932,210,78,"{""gain"": 645, ""neutral"": 81, ""ssim_regression"": 340, ""strong_regression"": 220, ""worst_regression"": 78}",pure_python_logistic,4,5400,1800,1800,dta_stage2_conf_min;dta_final_feature_gate_max;input_brightness_mean;dta_t_uncertainty_mean;airlight_fallback_mean;dta_stage3_feature_gate_mean;depth_mean;depth_std
l3_fdf_lite_s004_g015_bm2,2,gbdt,diagnostic_with_cf_delta,False,1.0,0.3173761997662819,1800,1800,1.0,0.05896468533409966,-0.006059118906656901,0.07889832390679254,-0.00016970998711056179,0.6427777777777778,0.6427777777777778,42.41839599609375,140,479,159.66666666666666,181,60.333333333333336,0.0682503694958157,0.056826579305860735,0.05964156839582655,0,181,"{""gain"": 792, ""neutral"": 101, ""ssim_regression"": 428, ""strong_regression"": 298, ""worst_regression"": 181}",pure_python_boosted_stumps,4,5400,1800,1800,input_brightness_mean;dta_stage3_conf_min;depth_mean;dta_t_uncertainty_mean;dta_stage2_conf_mean;depth_std;dta_stage2_feature_delta_abs_mean;airlight_fallback_mean
l3_fdf_lite_s004_g015_bm2,2,gbdt,diagnostic_with_cf_delta,False,0.99,0.30808306489128573,1800,1776,0.9866666666666667,0.06115531762441,-0.004041432274712457,0.08203771803114149,-0.00016890817218356662,0.6422222222222222,0.6509009009009009,42.41839599609375,133,459,153.0,174,58.0,0.06915156735314264,0.05676497936248779,0.059148563279045954,1,174,"{""gain"": 791, ""neutral"": 99, ""ssim_regression"": 427, ""strong_regression"": 285, ""worst_regression"": 174}",pure_python_boosted_stumps,4,5400,1800,1800,input_brightness_mean;dta_stage3_conf_min;depth_mean;dta_t_uncertainty_mean;dta_stage2_conf_mean;depth_std;dta_stage2_feature_delta_abs_mean;airlight_fallback_mean
l3_fdf_lite_s004_g015_bm2,2,gbdt,diagnostic_with_cf_delta,False,0.98,0.3071126991889128,1800,1776,0.9866666666666667,0.06115531762441,-0.004041432274712457,0.08203771803114149,-0.00016890817218356662,0.6422222222222222,0.6509009009009009,42.41839599609375,133,459,153.0,174,58.0,0.06915156735314264,0.05676497936248779,0.059148563279045954,1,174,"{""gain"": 791, ""neutral"": 99, ""ssim_regression"": 427, ""strong_regression"": 285, ""worst_regression"": 174}",pure_python_boosted_stumps,4,5400,1800,1800,input_brightness_mean;dta_stage3_conf_min;depth_mean;dta_t_uncertainty_mean;dta_stage2_conf_mean;depth_std;dta_stage2_feature_delta_abs_mean;airlight_fallback_mean
l3_fdf_lite_s004_g015_bm2,2,gbdt,diagnostic_with_cf_delta,False,0.97,0.30660873498099783,1800,1759,0.9772222222222222,0.06076625876956516,-0.004041432274712457,0.07794264051649305,-0.00016839967833624946,0.64,0.6549175667993178,42.41839599609375,130,447,149.0,171,57.0,0.06948345873090955,0.056618827713860405,0.05901005585988363,5,171,"{""gain"": 789, ""neutral"": 99, ""ssim_regression"": 424, ""strong_regression"": 276, ""worst_regression"": 171}",pure_python_boosted_stumps,4,5400,1800,1800,input_brightness_mean;dta_stage3_conf_min;depth_mean;dta_t_uncertainty_mean;dta_stage2_conf_mean;depth_std;dta_stage2_feature_delta_abs_mean;airlight_fallback_mean
l3_fdf_lite_s004_g015_bm2,2,gbdt,diagnostic_with_cf_delta,False,0.96,0.3063213841230432,1800,1747,0.9705555555555555,0.059996378686692976,-0.004041432274712457,0.07601802402072483,-0.00016782515578799776,0.6344444444444445,0.6536920435031482,42.41839599609375,129,446,148.66666666666666,171,57.0,0.06891916116078695,0.056158580250210234,0.05849945227305094,14,171,"{""gain"": 786, ""neutral"": 99, ""ssim_regression"": 416, ""strong_regression"": 275, ""worst_regression"": 171}",pure_python_boosted_stumps,4,5400,1800,1800,input_brightness_mean;dta_stage3_conf_min;depth_mean;dta_t_uncertainty_mean;dta_stage2_conf_mean;depth_std;dta_stage2_feature_delta_abs_mean;airlight_fallback_mean
l3_fdf_lite_s004_g015_bm2,2,gbdt,diagnostic_with_cf_delta,False,0.95,0.30588682106499454,1800,1738,0.9655555555555555,0.06019108719295926,-0.004041432274712457,0.07679685804578994,-0.000168685515721639,0.6333333333333333,0.6559263521288837,42.41839599609375,124,441,147.0,171,57.0,0.06889461570315891,0.05607275591956245,0.05844818274180094,16,171,"{""gain"": 784, ""neutral"": 97, ""ssim_regression"": 416, ""strong_regression"": 270, ""worst_regression"": 171}",pure_python_boosted_stumps,4,5400,1800,1800,input_brightness_mean;dta_stage3_conf_min;depth_mean;dta_t_uncertainty_mean;dta_stage2_conf_mean;depth_std;dta_stage2_feature_delta_abs_mean;airlight_fallback_mean
l3_fdf_lite_s004_g015_bm2,2,gbdt,diagnostic_with_cf_delta,False,0.94,0.30564764608622763,1800,1738,0.9655555555555555,0.06019108719295926,-0.004041432274712457,0.07679685804578994,-0.000168685515721639,0.6333333333333333,0.6559263521288837,42.41839599609375,124,441,147.0,171,57.0,0.06889461570315891,0.05607275591956245,0.05844818274180094,16,171,"{""gain"": 784, ""neutral"": 97, ""ssim_regression"": 416, ""strong_regression"": 270, ""worst_regression"": 171}",pure_python_boosted_stumps,4,5400,1800,1800,input_brightness_mean;dta_stage3_conf_min;depth_mean;dta_t_uncertainty_mean;dta_stage2_conf_mean;depth_std;dta_stage2_feature_delta_abs_mean;airlight_fallback_mean
l3_fdf_lite_s004_g015_bm2,2,gbdt,diagnostic_with_cf_delta,False,0.93,0.30564764608622763,1800,1738,0.9655555555555555,0.06019108719295926,-0.004041432274712457,0.07679685804578994,-0.000168685515721639,0.6333333333333333,0.6559263521288837,42.41839599609375,124,441,147.0,171,57.0,0.06889461570315891,0.05607275591956245,0.05844818274180094,16,171,"{""gain"": 784, ""neutral"": 97, ""ssim_regression"": 416, ""strong_regression"": 270, ""worst_regression"": 171}",pure_python_boosted_stumps,4,5400,1800,1800,input_brightness_mean;dta_stage3_conf_min;depth_mean;dta_t_uncertainty_mean;dta_stage2_conf_mean;depth_std;dta_stage2_feature_delta_abs_mean;airlight_fallback_mean
l3_fdf_lite_s004_g015_bm2,2,gbdt,diagnostic_with_cf_delta,False,0.92,0.30564764608622763,1800,1738,0.9655555555555555,0.06019108719295926,-0.004041432274712457,0.07679685804578994,-0.000168685515721639,0.6333333333333333,0.6559263521288837,42.41839599609375,124,441,147.0,171,57.0,0.06889461570315891,0.05607275591956245,0.05844818274180094,16,171,"{""gain"": 784, ""neutral"": 97, ""ssim_regression"": 416, ""strong_regression"": 270, ""worst_regression"": 171}",pure_python_boosted_stumps,4,5400,1800,1800,input_brightness_mean;dta_stage3_conf_min;depth_mean;dta_t_uncertainty_mean;dta_stage2_conf_mean;depth_std;dta_stage2_feature_delta_abs_mean;airlight_fallback_mean
l3_fdf_lite_s004_g015_bm2,2,gbdt,diagnostic_with_cf_delta,False,0.9,0.24304148803028774,1800,1638,0.91,0.055573146078321665,-0.004069228702121311,0.06520187377929687,-0.00016939534081353083,0.5977777777777777,0.6568986568986569,42.41839599609375,95,412,137.33333333333334,158,52.666666666666664,0.06599476125505235,0.05457847966088189,0.05749359713660346,78,158,"{""gain"": 749, ""neutral"": 90, ""ssim_regression"": 387, ""strong_regression"": 254, ""worst_regression"": 158}",pure_python_boosted_stumps,4,5400,1800,1800,input_brightness_mean;dta_stage3_conf_min;depth_mean;dta_t_uncertainty_mean;dta_stage2_conf_mean;depth_std;dta_stage2_feature_delta_abs_mean;airlight_fallback_mean
l3_fdf_lite_s004_g015_bm2,3,logistic,input_only,True,1.0,1.0053333718840565,1800,1791,0.995,0.056401763492160376,0.04894315083821615,0.04010943094889323,9.064012103610569e-06,0.6061111111111112,0.6091568955890564,42.88805866241455,138,529,176.33333333333334,167,55.666666666666664,0.06705437554253472,0.05097315788269043,0.05734213829040527,6,167,"{""gain"": 804, ""neutral"": 112, ""ssim_regression"": 346, ""strong_regression"": 362, ""worst_regression"": 167}",pure_python_logistic,4,5400,1800,1800,input_brightness_mean;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,logistic,input_only,True,0.99,0.9643802140787506,1800,1785,0.9916666666666667,0.0565716552734375,0.04894315083821615,0.040788998074001735,9.016791979471843e-06,0.6055555555555555,0.6106442577030813,42.88805866241455,135,526,175.33333333333334,167,55.666666666666664,0.0672292709350586,0.051284767786661786,0.05774041175842285,6,167,"{""gain"": 804, ""neutral"": 112, ""ssim_regression"": 343, ""strong_regression"": 359, ""worst_regression"": 167}",pure_python_logistic,4,5400,1800,1800,input_brightness_mean;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,logistic,input_only,True,0.98,0.9326768957828508,1800,1755,0.975,0.05842247221204969,0.04999500698513455,0.049621031019422744,8.112688859303792e-06,0.5972222222222222,0.6125356125356125,42.88805866241455,123,511,170.33333333333334,156,52.0,0.06835225211249457,0.052494592666625976,0.058870755301581486,20,156,"{""gain"": 792, ""neutral"": 112, ""ssim_regression"": 340, ""strong_regression"": 355, ""worst_regression"": 156}",pure_python_logistic,4,5400,1800,1800,input_brightness_mean;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,logistic,input_only,True,0.97,0.9232085198770589,1800,1746,0.97,0.05890046861436632,0.04999500698513455,0.05009018792046441,8.185572094387478e-06,0.5966666666666667,0.6151202749140894,42.88805866241455,121,506,168.66666666666666,155,51.666666666666664,0.06801098081800673,0.05212763786315918,0.0585373592376709,20,155,"{""gain"": 792, ""neutral"": 108, ""ssim_regression"": 340, ""strong_regression"": 351, ""worst_regression"": 155}",pure_python_logistic,4,5400,1800,1800,input_brightness_mean;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,logistic,input_only,True,0.96,0.9063492400720353,1800,1737,0.965,0.0575722164577908,0.04999500698513455,0.04477717929416233,7.907516426510282e-06,0.5916666666666667,0.613126079447323,42.88805866241455,121,506,168.66666666666666,155,51.666666666666664,0.06688633600870768,0.05142670419481066,0.05809059884813097,29,155,"{""gain"": 783, ""neutral"": 108, ""ssim_regression"": 340, ""strong_regression"": 351, ""worst_regression"": 155}",pure_python_logistic,4,5400,1800,1800,input_brightness_mean;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,logistic,input_only,True,0.95,0.8991964517747798,1800,1731,0.9616666666666667,0.05803249994913737,0.04999500698513455,0.04661831325954861,8.345411883460151e-06,0.5916666666666667,0.6152512998266898,42.88805866241455,118,503,167.66666666666666,153,51.0,0.06715109295315212,0.05158143679300944,0.05824096785651313,29,153,"{""gain"": 783, ""neutral"": 108, ""ssim_regression"": 337, ""strong_regression"": 350, ""worst_regression"": 153}",pure_python_logistic,4,5400,1800,1800,input_brightness_mean;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,logistic,input_only,True,0.94,0.8867203665068754,1800,1719,0.955,0.05776144875420464,0.0492997063530816,0.04738945855034722,7.711715168423124e-06,0.5866666666666667,0.6143106457242583,42.88805866241455,115,500,166.66666666666666,152,50.666666666666664,0.06682960510253906,0.051257159974839955,0.057853833304511174,38,152,"{""gain"": 774, ""neutral"": 108, ""ssim_regression"": 337, ""strong_regression"": 348, ""worst_regression"": 152}",pure_python_logistic,4,5400,1800,1800,input_brightness_mean;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,logistic,input_only,True,0.93,0.8724502239785586,1800,1683,0.935,0.059885340796576605,0.0492997063530816,0.053849589029947915,8.846984969245063e-06,0.5783333333333334,0.6185383244206774,42.88805866241455,103,479,159.66666666666666,139,46.333333333333336,0.06763733334011501,0.05170825216505263,0.058377544615003794,52,139,"{""gain"": 770, ""neutral"": 108, ""ssim_regression"": 326, ""strong_regression"": 340, ""worst_regression"": 139}",pure_python_logistic,4,5400,1800,1800,input_brightness_mean;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,logistic,input_only,True,0.92,0.8584402478511333,1800,1647,0.915,0.06118020375569661,0.04998490227593316,0.0548201412624783,8.173882961273193e-06,0.5722222222222222,0.6253794778384942,42.88805866241455,94,459,153.0,128,42.666666666666664,0.06771805657280816,0.05171161545647515,0.05812346670362684,62,128,"{""gain"": 760, ""neutral"": 104, ""ssim_regression"": 324, ""strong_regression"": 331, ""worst_regression"": 128}",pure_python_logistic,4,5400,1800,1800,input_brightness_mean;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,logistic,input_only,True,0.9,0.8387058041090771,1800,1614,0.8966666666666666,0.059951142205132375,0.05049786885579427,0.05216385735405816,8.127159542507596e-06,0.56,0.6245353159851301,42.88805866241455,91,450,150.0,126,42.0,0.06621365865071614,0.05035310851203071,0.05642642021179199,83,126,"{""gain"": 742, ""neutral"": 102, ""ssim_regression"": 320, ""strong_regression"": 324, ""worst_regression"": 126}",pure_python_logistic,4,5400,1800,1800,input_brightness_mean;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,gbdt,input_only,True,1.0,0.33751083662777126,1800,1800,1.0,0.057006083594428165,0.04894315083821615,0.04252671135796441,9.615951114230685e-06,0.6094444444444445,0.6094444444444445,42.88805866241455,141,532,177.33333333333334,167,55.666666666666664,0.0673729748196072,0.050979382197062176,0.057179466883341475,0,167,"{""gain"": 810, ""neutral"": 112, ""ssim_regression"": 346, ""strong_regression"": 365, ""worst_regression"": 167}",pure_python_boosted_stumps,4,5400,1800,1800,input_brightness_mean;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,gbdt,input_only,True,0.99,0.33751083662777126,1800,1800,1.0,0.057006083594428165,0.04894315083821615,0.04252671135796441,9.615951114230685e-06,0.6094444444444445,0.6094444444444445,42.88805866241455,141,532,177.33333333333334,167,55.666666666666664,0.0673729748196072,0.050979382197062176,0.057179466883341475,0,167,"{""gain"": 810, ""neutral"": 112, ""ssim_regression"": 346, ""strong_regression"": 365, ""worst_regression"": 167}",pure_python_boosted_stumps,4,5400,1800,1800,input_brightness_mean;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,gbdt,input_only,True,0.98,0.3349946632177847,1800,1764,0.98,0.05823528289794922,0.04824785020616319,0.0422544436984592,9.399586253696018e-06,0.5994444444444444,0.6116780045351474,42.88805866241455,132,514,171.33333333333334,157,52.333333333333336,0.06704858779907226,0.05046935717264811,0.05686815791659885,18,157,"{""gain"": 794, ""neutral"": 112, ""ssim_regression"": 344, ""strong_regression"": 357, ""worst_regression"": 157}",pure_python_boosted_stumps,4,5400,1800,1800,input_brightness_mean;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,gbdt,input_only,True,0.97,0.3349946632177847,1800,1764,0.98,0.05823528289794922,0.04824785020616319,0.0422544436984592,9.399586253696018e-06,0.5994444444444444,0.6116780045351474,42.88805866241455,132,514,171.33333333333334,157,52.333333333333336,0.06704858779907226,0.05046935717264811,0.05686815791659885,18,157,"{""gain"": 794, ""neutral"": 112, ""ssim_regression"": 344, ""strong_regression"": 357, ""worst_regression"": 157}",pure_python_boosted_stumps,4,5400,1800,1800,input_brightness_mean;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,gbdt,input_only,True,0.96,0.3349946632177847,1800,1764,0.98,0.05823528289794922,0.04824785020616319,0.0422544436984592,9.399586253696018e-06,0.5994444444444444,0.6116780045351474,42.88805866241455,132,514,171.33333333333334,157,52.333333333333336,0.06704858779907226,0.05046935717264811,0.05686815791659885,18,157,"{""gain"": 794, ""neutral"": 112, ""ssim_regression"": 344, ""strong_regression"": 357, ""worst_regression"": 157}",pure_python_boosted_stumps,4,5400,1800,1800,input_brightness_mean;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,gbdt,input_only,True,0.95,0.3349946632177847,1800,1764,0.98,0.05823528289794922,0.04824785020616319,0.0422544436984592,9.399586253696018e-06,0.5994444444444444,0.6116780045351474,42.88805866241455,132,514,171.33333333333334,157,52.333333333333336,0.06704858779907226,0.05046935717264811,0.05686815791659885,18,157,"{""gain"": 794, ""neutral"": 112, ""ssim_regression"": 344, ""strong_regression"": 357, ""worst_regression"": 157}",pure_python_boosted_stumps,4,5400,1800,1800,input_brightness_mean;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,gbdt,input_only,True,0.94,0.3349946632177847,1800,1764,0.98,0.05823528289794922,0.04824785020616319,0.0422544436984592,9.399586253696018e-06,0.5994444444444444,0.6116780045351474,42.88805866241455,132,514,171.33333333333334,157,52.333333333333336,0.06704858779907226,0.05046935717264811,0.05686815791659885,18,157,"{""gain"": 794, ""neutral"": 112, ""ssim_regression"": 344, ""strong_regression"": 357, ""worst_regression"": 157}",pure_python_boosted_stumps,4,5400,1800,1800,input_brightness_mean;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,gbdt,input_only,True,0.93,0.3349946632177847,1800,1764,0.98,0.05823528289794922,0.04824785020616319,0.0422544436984592,9.399586253696018e-06,0.5994444444444444,0.6116780045351474,42.88805866241455,132,514,171.33333333333334,157,52.333333333333336,0.06704858779907226,0.05046935717264811,0.05686815791659885,18,157,"{""gain"": 794, ""neutral"": 112, ""ssim_regression"": 344, ""strong_regression"": 357, ""worst_regression"": 157}",pure_python_boosted_stumps,4,5400,1800,1800,input_brightness_mean;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,gbdt,input_only,True,0.92,0.3349946632177847,1800,1764,0.98,0.05823528289794922,0.04824785020616319,0.0422544436984592,9.399586253696018e-06,0.5994444444444444,0.6116780045351474,42.88805866241455,132,514,171.33333333333334,157,52.333333333333336,0.06704858779907226,0.05046935717264811,0.05686815791659885,18,157,"{""gain"": 794, ""neutral"": 112, ""ssim_regression"": 344, ""strong_regression"": 357, ""worst_regression"": 157}",pure_python_boosted_stumps,4,5400,1800,1800,input_brightness_mean;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,gbdt,input_only,True,0.9,0.3349946632177847,1800,1764,0.98,0.05823528289794922,0.04824785020616319,0.0422544436984592,9.399586253696018e-06,0.5994444444444444,0.6116780045351474,42.88805866241455,132,514,171.33333333333334,157,52.333333333333336,0.06704858779907226,0.05046935717264811,0.05686815791659885,18,157,"{""gain"": 794, ""neutral"": 112, ""ssim_regression"": 344, ""strong_regression"": 357, ""worst_regression"": 157}",pure_python_boosted_stumps,4,5400,1800,1800,input_brightness_mean;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,logistic,input_depth,True,1.0,1.2265991580864544,1800,1800,1.0,0.057006083594428165,0.04894315083821615,0.04252671135796441,9.615951114230685e-06,0.6094444444444445,0.6094444444444445,42.88805866241455,141,532,177.33333333333334,167,55.666666666666664,0.0673729748196072,0.050979382197062176,0.057179466883341475,0,167,"{""gain"": 810, ""neutral"": 112, ""ssim_regression"": 346, ""strong_regression"": 365, ""worst_regression"": 167}",pure_python_logistic,4,5400,1800,1800,input_brightness_mean;airlight_fallback_mean;depth_mean;depth_std;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,logistic,input_depth,True,0.99,1.115301227464787,1800,1800,1.0,0.057006083594428165,0.04894315083821615,0.04252671135796441,9.615951114230685e-06,0.6094444444444445,0.6094444444444445,42.88805866241455,141,532,177.33333333333334,167,55.666666666666664,0.0673729748196072,0.050979382197062176,0.057179466883341475,0,167,"{""gain"": 810, ""neutral"": 112, ""ssim_regression"": 346, ""strong_regression"": 365, ""worst_regression"": 167}",pure_python_logistic,4,5400,1800,1800,input_brightness_mean;airlight_fallback_mean;depth_mean;depth_std;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,logistic,input_depth,True,0.98,1.0280355954521048,1800,1776,0.9866666666666667,0.058670761320326066,0.054205131530761716,0.04314984639485677,1.0727941989898682e-05,0.6061111111111112,0.6143018018018018,42.88805866241455,138,514,171.33333333333334,157,52.333333333333336,0.0676743729909261,0.05101438204447428,0.05695765283372667,6,157,"{""gain"": 804, ""neutral"": 112, ""ssim_regression"": 346, ""strong_regression"": 357, ""worst_regression"": 157}",pure_python_logistic,4,5400,1800,1800,input_brightness_mean;airlight_fallback_mean;depth_mean;depth_std;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,logistic,input_depth,True,0.97,0.9967471325037597,1800,1752,0.9733333333333334,0.05856744236416287,0.05234084659152561,0.04378511216905382,1.0726617442237006e-05,0.5994444444444444,0.6158675799086758,42.88805866241455,135,504,168.0,153,51.0,0.06682553927103678,0.05044324662950304,0.056055436664157444,18,153,"{""gain"": 795, ""neutral"": 111, ""ssim_regression"": 342, ""strong_regression"": 351, ""worst_regression"": 153}",pure_python_logistic,4,5400,1800,1800,input_brightness_mean;airlight_fallback_mean;depth_mean;depth_std;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,logistic,input_depth,True,0.96,0.963400214705721,1800,1728,0.96,0.05877843326992459,0.05694822099473741,0.04067428588867188,1.000682512919108e-05,0.5938888888888889,0.6186342592592593,42.88805866241455,132,491,163.66666666666666,146,48.666666666666664,0.06579705026414659,0.04958557340833876,0.05575027147928874,28,146,"{""gain"": 785, ""neutral"": 110, ""ssim_regression"": 342, ""strong_regression"": 345, ""worst_regression"": 146}",pure_python_logistic,4,5400,1800,1800,input_brightness_mean;airlight_fallback_mean;depth_mean;depth_std;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,logistic,input_depth,True,0.95,0.9429335106158334,1800,1716,0.9533333333333334,0.058248715930514866,0.05846754709879557,0.04067428588867188,1.0153982374403212e-05,0.59,0.6188811188811189,42.88805866241455,132,486,162.0,145,48.333333333333336,0.06513268470764161,0.049108511606852215,0.05516465187072754,35,145,"{""gain"": 778, ""neutral"": 110, ""ssim_regression"": 342, ""strong_regression"": 341, ""worst_regression"": 145}",pure_python_logistic,4,5400,1800,1800,input_brightness_mean;airlight_fallback_mean;depth_mean;depth_std;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,logistic,input_depth,True,0.94,0.9149694251433521,1800,1677,0.9316666666666666,0.06051024013095432,0.0595968500773112,0.04777201334635417,9.789069493611653e-06,0.5827777777777777,0.6255217650566488,42.88805866241455,126,464,154.66666666666666,133,44.333333333333336,0.06625094731648763,0.049978584713406035,0.055496084425184465,46,133,"{""gain"": 771, ""neutral"": 107, ""ssim_regression"": 335, ""strong_regression"": 331, ""worst_regression"": 133}",pure_python_logistic,4,5400,1800,1800,input_brightness_mean;airlight_fallback_mean;depth_mean;depth_std;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,logistic,input_depth,True,0.93,0.89807362132805,1800,1641,0.9116666666666666,0.059860302607218425,0.0595968500773112,0.04632776896158854,8.699132336510552e-06,0.5722222222222222,0.6276660572821451,42.88805866241455,118,450,150.0,131,43.666666666666664,0.06467436260647244,0.0484387821621365,0.05438909530639648,65,131,"{""gain"": 752, ""neutral"": 105, ""ssim_regression"": 334, ""strong_regression"": 319, ""worst_regression"": 131}",pure_python_logistic,4,5400,1800,1800,input_brightness_mean;airlight_fallback_mean;depth_mean;depth_std;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,logistic,input_depth,True,0.92,0.8917475012906464,1800,1629,0.905,0.058651456832885744,0.0595968500773112,0.042256639268663194,8.586976263258193e-06,0.5666666666666667,0.6261510128913443,42.88805866241455,118,449,149.66666666666666,131,43.666666666666664,0.06373065100775825,0.04786037868923611,0.05375291188557943,73,131,"{""gain"": 746, ""neutral"": 105, ""ssim_regression"": 329, ""strong_regression"": 318, ""worst_regression"": 131}",pure_python_logistic,4,5400,1800,1800,input_brightness_mean;airlight_fallback_mean;depth_mean;depth_std;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,logistic,input_depth,True,0.9,0.8759500182575057,1800,1602,0.89,0.056794154908921986,0.0595968500773112,0.04059738159179688,8.262296517690023e-06,0.5555555555555556,0.6242197253433208,42.88805866241455,113,443,147.66666666666666,125,41.666666666666664,0.06302538553873697,0.047484029134114585,0.05353036244710287,92,125,"{""gain"": 732, ""neutral"": 103, ""ssim_regression"": 324, ""strong_regression"": 318, ""worst_regression"": 125}",pure_python_logistic,4,5400,1800,1800,input_brightness_mean;airlight_fallback_mean;depth_mean;depth_std;input_texture_mean
l3_fdf_lite_s004_g015_bm2,3,gbdt,input_depth,True,1.0,0.326333002472109,1800,1800,1.0,0.057006083594428165,0.04894315083821615,0.04252671135796441,9.615951114230685e-06,0.6094444444444445,0.6094444444444445,42.88805866241455,141,532,177.33333333333334,167,55.666666666666664,0.0673729748196072,0.050979382197062176,0.057179466883341475,0,167,"{""gain"": 810, ""neutral"": 112, ""ssim_regression"": 346, ""strong_regression"": 365, ""worst_regression"": 167}",pure_python_boosted_stumps,4,5400,1800,1800,input_brightness_mean;depth_mean;depth_std;airlight_fallback_mean
l3_fdf_lite_s004_g015_bm2,3,gbdt,input_depth,True,0.99,0.3143109611288914,1800,1788,0.9933333333333333,0.057130211724175345,0.04894315083821615,0.04112036810980903,9.195274776882595e-06,0.6061111111111112,0.610178970917226,42.88805866241455,138,526,175.33333333333334,163,54.333333333333336,0.06728790495130751,0.050749567879570856,0.056466699176364474,6,163,"{""gain"": 804, ""neutral"": 112, ""ssim_regression"": 346, ""strong_regression"": 363, ""worst_regression"": 163}",pure_python_boosted_stumps,4,5400,1800,1800,input_brightness_mean;depth_mean;depth_std;airlight_fallback_mean
l3_fdf_lite_s004_g015_bm2,3,gbdt,input_depth,True,0.98,0.3143109611288914,1800,1788,0.9933333333333333,0.057130211724175345,0.04894315083821615,0.04112036810980903,9.195274776882595e-06,0.6061111111111112,0.610178970917226,42.88805866241455,138,526,175.33333333333334,163,54.333333333333336,0.06728790495130751,0.050749567879570856,0.056466699176364474,6,163,"{""gain"": 804, ""neutral"": 112, ""ssim_regression"": 346, ""strong_regression"": 363, ""worst_regression"": 163}",pure_python_boosted_stumps,4,5400,1800,1800,input_brightness_mean;depth_mean;depth_std;airlight_fallback_mean
l3_fdf_lite_s004_g015_bm2,3,gbdt,input_depth,True,0.97,0.3113093623716199,1800,1752,0.9733333333333334,0.05575315475463867,0.04775318569607205,0.04118505689832899,9.189248085021972e-06,0.5911111111111111,0.6073059360730594,42.88805866241455,135,517,172.33333333333334,158,52.666666666666664,0.06542126761542426,0.04950121667650011,0.05547852728101942,33,158,"{""gain"": 783, ""neutral"": 112, ""ssim_regression"": 340, ""strong_regression"": 359, ""worst_regression"": 158}",pure_python_boosted_stumps,4,5400,1800,1800,input_brightness_mean;depth_mean;depth_std;airlight_fallback_mean
l3_fdf_lite_s004_g015_bm2,3,gbdt,input_depth,True,0.96,0.3112493445133289,1800,1752,0.9733333333333334,0.05575315475463867,0.04775318569607205,0.04118505689832899,9.189248085021972e-06,0.5911111111111111,0.6073059360730594,42.88805866241455,135,517,172.33333333333334,158,52.666666666666664,0.06542126761542426,0.04950121667650011,0.05547852728101942,33,158,"{""gain"": 783, ""neutral"": 112, ""ssim_regression"": 340, ""strong_regression"": 359, ""worst_regression"": 158}",pure_python_boosted_stumps,4,5400,1800,1800,input_brightness_mean;depth_mean;depth_std;airlight_fallback_mean
