split,name,airlight,beta,width,height,spearman_depth_neglogt,spearman_invert_depth_neglogt,pearson_depth_1minus_t,pearson_invert_depth_1minus_t,normal_best_alpha,normal_best_l1,normal_best_rmse,invert_best_alpha,invert_best_l1,invert_best_rmse,best_orientation,best_proxy_l1_full,best_proxy_rmse_full,low_texture_proxy_l1,bright_region_proxy_l1,dense_region_proxy_l1,trans_mean,trans_std,depth_mean,depth_std,depth_path,trans_path
train,485_0.61_0.65.png,0.61,0.65,400,400,-0.8114226151907463,0.8114082299979904,-0.9855055828332959,0.9855055785425837,5.0,0.6513350009918213,0.6888381838798523,2.45,0.07008631527423859,0.07930051535367966,invert,0.07019570469856262,0.07945499569177628,0.05868588015437126,0.04901701211929321,0.0696982890367508,0.1466236710548401,0.20283541083335876,0.14997954666614532,0.22312411665916443,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/485_0.61_0.65.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/485.png
train,486_0.63_1.41.png,0.63,1.41,400,400,-0.8132800283977021,0.8132597940494116,-0.9866191659354466,0.9866191646641491,5.0,0.662768542766571,0.7003722786903381,2.75,0.0542205311357975,0.06177005171775818,invert,0.05423005297780037,0.06187663599848747,0.047271449118852615,0.039032164961099625,0.05415547266602516,0.11614047735929489,0.18197858333587646,0.14659114181995392,0.22092169523239136,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/486_0.63_1.41.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/486.png
train,487_0.51_1.74.png,0.51,1.74,400,400,-0.8132100595178763,0.813210059799123,-0.9844480666865647,0.9844480670535605,5.0,0.6702592968940735,0.7082546353340149,2.9,0.04771335422992706,0.055023763328790665,invert,0.047657813876867294,0.05493983253836632,0.04227866604924202,0.03435181453824043,0.048050377517938614,0.10431215912103653,0.1734696328639984,0.14545145630836487,0.22138836979866028,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/487_0.51_1.74.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/487.png
train,488_0.53_1.25.png,0.53,1.25,400,400,-0.8117896488241627,0.811789648181009,-0.9871273900266037,0.987127390906179,5.0,0.6689422130584717,0.7072044610977173,2.65,0.057404182851314545,0.06443798542022705,invert,0.05751607567071915,0.06460662931203842,0.05166243389248848,0.04269177466630936,0.059570979326963425,0.1221582293510437,0.18625551462173462,0.1454388052225113,0.22271350026130676,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/488_0.53_1.25.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/488.png
train,489_0.98_1.77.png,0.98,1.77,400,400,-0.9254799927308387,0.9257056499485651,-0.8938076860776492,0.8938076901759257,5.0,0.60047847032547,0.6735898852348328,2.15,0.08182395249605179,0.11906146258115768,invert,0.08209068328142166,0.11953120678663254,0.07165592908859253,0.09505445510149002,0.09210473299026489,0.22653503715991974,0.21646399796009064,0.2400510311126709,0.279590904712677,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/489_0.98_1.77.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/489.png
train,48_0.99_1.45.png,0.99,1.45,400,400,-0.9646804596284181,0.964672350221205,-0.8399689931767951,0.839968981230748,5.0,0.48001664876937866,0.559410035610199,1.4000000000000001,0.14442774653434753,0.18121206760406494,invert,0.14483298361301422,0.18149133026599884,0.17262566089630127,0.2025187760591507,0.2068186104297638,0.3021375238895416,0.23051461577415466,0.13689476251602173,0.13735400140285492,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/48_0.99_1.45.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/48.png
train,490_0.83_1.67.png,0.83,1.67,400,400,-0.9240091676167647,0.9240515106954271,-0.8935037559359509,0.8935037584733719,5.0,0.5593386292457581,0.6195171475410461,2.1999999999999997,0.08358833193778992,0.1215251237154007,invert,0.08369768410921097,0.12162016332149506,0.0698227733373642,0.09257156401872635,0.09069424867630005,0.23288649320602417,0.21919721364974976,0.25651371479034424,0.2779371440410614,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/490_0.83_1.67.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/490.png
train,491_0.85_0.78.png,0.85,0.78,400,400,-0.9228801865598376,0.9229540990192265,-0.9012516303849116,0.9012516322735477,5.0,0.5621414184570312,0.6081319451332092,1.85,0.0992690697312355,0.13157308101654053,invert,0.09951949864625931,0.1319221556186676,0.09328683465719223,0.12507888674736023,0.12144792079925537,0.2959281802177429,0.2419396936893463,0.2688820958137512,0.2873864769935608,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/491_0.85_0.78.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/491.png
train,492_0.61_1.32.png,0.61,1.32,400,400,-0.9217542926786869,0.9217706642505656,-0.8952762938105564,0.895276292375162,5.0,0.559905469417572,0.6128607988357544,2.05,0.09097721427679062,0.127372145652771,invert,0.09077789634466171,0.1273723691701889,0.07886993885040283,0.10569736361503601,0.10352792590856552,0.25654682517051697,0.22833585739135742,0.2637842297554016,0.28510531783103943,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/492_0.61_1.32.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/492.png
train,493_0.69_1.39.png,0.69,1.39,400,400,-0.9023084125907879,0.9023140141511629,-0.9767132915398361,0.9767132911549915,5.0,0.5884799361228943,0.6404953598976135,2.0,0.06516347825527191,0.07601765543222427,invert,0.06500779092311859,0.07578582316637039,0.07234198600053787,0.08388780057430267,0.08686238527297974,0.2510366141796112,0.2358148992061615,0.2222929149866104,0.27689167857170105,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/493_0.69_1.39.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/493.png
train,494_0.54_1.59.png,0.54,1.59,400,400,-0.9037421907983799,0.9037147779957712,-0.9785451718758091,0.9785451707573443,5.0,0.5906028151512146,0.6436106562614441,2.1,0.06041765213012695,0.07068335264921188,invert,0.060680702328681946,0.07108902931213379,0.06584873050451279,0.07497061789035797,0.07935426384210587,0.237931028008461,0.2324570119380951,0.22195322811603546,0.27681073546409607,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/494_0.54_1.59.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/494.png
train,495_0.89_1.26.png,0.89,1.26,400,400,-0.9024959699414511,0.9025432130465747,-0.9755048910064245,0.9755048941313087,5.0,0.5858811140060425,0.6375323534011841,1.9500000000000002,0.06797239929437637,0.07922046631574631,invert,0.06789468973875046,0.07902859896421432,0.07549179345369339,0.08932196348905563,0.09148617088794708,0.2598712742328644,0.23792681097984314,0.2223680466413498,0.2768828272819519,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/495_0.89_1.26.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/495.png
train,496_0.74_0.69.png,0.74,0.69,400,400,-0.9016861201263056,0.9017081393330678,-0.9690808588204357,0.969080857532361,5.0,0.5767514705657959,0.626441240310669,1.7000000000000002,0.08088449388742447,0.09325877577066422,invert,0.08083542436361313,0.09316336363554001,0.09132969379425049,0.10843416303396225,0.11260991543531418,0.301405131816864,0.24651098251342773,0.22518476843833923,0.2769867479801178,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/496_0.74_0.69.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/496.png
train,497_0.97_1.43.png,0.97,1.43,400,400,-0.9297939510592822,0.9298041616824051,-0.9663440685846065,0.9663440736151138,5.0,0.4892582297325134,0.5636703968048096,2.0,0.08754505217075348,0.0976429432630539,invert,0.08760274946689606,0.09760396182537079,0.10727045685052872,0.09047141671180725,0.11955787986516953,0.20922045409679413,0.19699597358703613,0.19360993802547455,0.1986677050590515,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/497_0.97_1.43.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/497.png
train,498_0.79_0.89.png,0.79,0.89,400,400,-0.928811725519392,0.9288024961794455,-0.9580006856114661,0.9580006817323767,5.0,0.4748705327510834,0.5442453622817993,1.85,0.09797325730323792,0.10525517910718918,invert,0.09812656044960022,0.10538487136363983,0.11810518056154251,0.08649454265832901,0.13259024918079376,0.24629707634449005,0.21233639121055603,0.21142946183681488,0.2118784785270691,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/498_0.79_0.89.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/498.png
train,499_0.82_1.71.png,0.82,1.71,400,400,-0.9284463690244829,0.9284037933240921,-0.9680514445930993,0.9680514394429046,5.0,0.4889797568321228,0.5618953108787537,2.15,0.0805443674325943,0.09048334509134293,invert,0.0806804671883583,0.09061551094055176,0.09323032200336456,0.06989830732345581,0.10394368320703506,0.1916743814945221,0.18915173411369324,0.19261491298675537,0.19656720757484436,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/499_0.82_1.71.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/499.png
train,49_0.58_1.42.png,0.58,1.42,400,400,-0.8686577224232921,0.8686500572122399,-0.9096673517756156,0.909667350351811,5.0,0.34665149450302124,0.4237159192562103,1.9000000000000001,0.054624248296022415,0.08135730028152466,invert,0.05476612597703934,0.08172684162855148,0.07479279488325119,0.053507234901189804,0.06627298891544342,0.2538825273513794,0.16946564614772797,0.2373010516166687,0.18373391032218933,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/49_0.58_1.42.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/49.png
train,4_0.84_1.98.png,0.84,1.98,400,400,-0.8806183528002075,0.880637716286958,-0.8745252357397454,0.8745252358884014,1.55,0.3529292345046997,0.43619564175605774,2.55,0.09229134023189545,0.10972844064235687,invert,0.09232696145772934,0.10990967601537704,0.07431501150131226,0.0782569944858551,0.06052347272634506,0.37618133425712585,0.1860537976026535,0.5127401351928711,0.30746957659721375,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/4_0.84_1.98.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/4.png
train,500_0.56_0.68.png,0.56,0.68,400,400,-0.9288071859032884,0.928791699705439,-0.9540151648839394,0.9540151622828876,5.0,0.4814889132976532,0.5499910116195679,1.8,0.10185010731220245,0.10846436023712158,invert,0.10189400613307953,0.10847125202417374,0.12062527984380722,0.08362390100955963,0.13693112134933472,0.26120197772979736,0.21840305626392365,0.21541821956634521,0.21936103701591492,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/500_0.56_0.68.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/500.png
train,501_0.99_0.7.png,0.99,0.7,400,400,-0.9597543501618675,0.9597517392643594,-0.9591505418497739,0.959150542428107,5.0,0.5021531581878662,0.5616186857223511,1.7000000000000002,0.06134402006864548,0.07854322344064713,invert,0.06133043393492699,0.07855752855539322,0.08209846913814545,0.09313254058361053,0.0817115381360054,0.3747707009315491,0.2460983842611313,0.33833107352256775,0.29686641693115234,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/501_0.99_0.7.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/501.png
train,502_0.56_1.0.png,0.56,1.0,400,400,-0.9580808900117892,0.9580797979774929,-0.9579195572429561,0.9579195567381357,5.0,0.5004918575286865,0.5592650771141052,1.8,0.05723227187991142,0.0743432492017746,invert,0.05725841596722603,0.07427520304918289,0.07696884870529175,0.08722826838493347,0.08123429864645004,0.34890228509902954,0.2431005984544754,0.3355265259742737,0.2954360246658325,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/502_0.56_1.0.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/502.png
train,503_0.53_1.35.png,0.53,1.35,400,400,-0.9591929259199135,0.959192553381543,-0.9547849218916911,0.9547849216177736,5.0,0.49734094738960266,0.55534428358078,2.0,0.05231392756104469,0.0690636858344078,invert,0.052337754517793655,0.06910388171672821,0.06489759683609009,0.0716833844780922,0.0630602017045021,0.32029324769973755,0.23896078765392303,0.33487850427627563,0.29579269886016846,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/503_0.53_1.35.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/503.png
train,504_0.77_1.55.png,0.77,1.55,400,400,-0.9633221710530551,0.9633221651299221,-0.9519514055992507,0.951951404416352,5.0,0.5013759136199951,0.5603448748588562,2.1,0.048138272017240524,0.06504607200622559,invert,0.04846891760826111,0.06533028930425644,0.05593341588973999,0.06442030519247055,0.05910367891192436,0.3044463098049164,0.23649390041828156,0.33395057916641235,0.2981928884983063,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/504_0.77_1.55.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/504.png
train,505_0.55_0.89.png,0.55,0.89,400,400,-0.781806774234266,0.7817365899358811,-0.5825906766179919,0.5825906551239585,5.0,0.34301918745040894,0.39101800322532654,1.3,0.19772544503211975,0.22151562571525574,invert,0.19759728014469147,0.22135262191295624,0.20407776534557343,0.12477472424507141,0.2561946213245392,0.36861273646354675,0.2607923746109009,0.22313348948955536,0.17629967629909515,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/505_0.55_0.89.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/505.png
train,506_0.58_1.19.png,0.58,1.19,400,400,-0.7830418056050772,0.7829916118930916,-0.5961947408159067,0.5961947620938702,5.0,0.34290194511413574,0.3885771334171295,1.4000000000000001,0.1901344507932663,0.2137431502342224,invert,0.1903046816587448,0.2139146625995636,0.1988036334514618,0.11882522702217102,0.24000096321105957,0.34448370337486267,0.25472405552864075,0.22685009241104126,0.17970328032970428,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/506_0.58_1.19.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/506.png
train,507_0.74_1.31.png,0.74,1.31,400,400,-0.7845400917697392,0.784476702971314,-0.6100294206236399,0.6100294208911937,5.0,0.356624960899353,0.40057578682899475,1.4500000000000002,0.18580444157123566,0.20949268341064453,invert,0.1860322505235672,0.20967979729175568,0.1878490298986435,0.12987549602985382,0.22855085134506226,0.3350379765033722,0.2521066963672638,0.22359970211982727,0.18679645657539368,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/507_0.74_1.31.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/507.png
train,508_0.87_0.92.png,0.87,0.92,400,400,-0.7806537525856201,0.7806608970517742,-0.5922110474657664,0.5922110263930314,5.0,0.34963923692703247,0.3967711925506592,1.35,0.1949211061000824,0.2187681943178177,invert,0.19488413631916046,0.21869893372058868,0.19488270580768585,0.1899976283311844,0.2427336424589157,0.36620214581489563,0.2601037323474884,0.2241753190755844,0.18359042704105377,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/508_0.87_0.92.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/508.png
train,509_0.63_1.2.png,0.63,1.2,400,400,-0.8343279163532104,0.8343224763705628,-0.7683894447508821,0.7683894375858988,1.9500000000000002,0.37070944905281067,0.40911248326301575,1.4000000000000001,0.10637646168470383,0.1430864930152893,invert,0.10645066946744919,0.14313450455665588,0.1213076114654541,0.11340826749801636,0.11396655440330505,0.439576119184494,0.20059452950954437,0.38936808705329895,0.2557756006717682,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/509_0.63_1.2.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/509.png
train,50_0.82_1.93.png,0.82,1.93,400,400,-0.8729073817923336,0.8728959525032495,-0.9069827348140956,0.9069827344742647,5.0,0.3666231632232666,0.44285497069358826,2.1,0.049771249294281006,0.07700131088495255,invert,0.049723152071237564,0.0768594890832901,0.05879189819097519,0.05885233357548714,0.05985347181558609,0.2142261266708374,0.16395385563373566,0.23259997367858887,0.18600612878799438,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/50_0.82_1.93.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/50.png
train,510_0.57_0.99.png,0.57,0.99,400,400,-0.835469438846625,0.8354732377236782,-0.7659232207384145,0.765923216844809,1.7000000000000002,0.36267825961112976,0.40528395771980286,1.35,0.10433550924062729,0.14262035489082336,invert,0.1044846922159195,0.14267835021018982,0.12504446506500244,0.11426794528961182,0.11025035381317139,0.4606744647026062,0.20151640474796295,0.3884025514125824,0.2560156285762787,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/510_0.57_0.99.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/510.png
train,511_0.74_0.58.png,0.74,0.58,400,400,-0.8363602932608404,0.8363695876109185,-0.7657309079719327,0.765730912219003,1.35,0.34804633259773254,0.3963572084903717,1.1500000000000001,0.10565069317817688,0.14075537025928497,invert,0.10562827438116074,0.14077149331569672,0.14525093138217926,0.13191688060760498,0.1333245486021042,0.5024596452713013,0.20247291028499603,0.3881072402000427,0.2570548951625824,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/511_0.74_0.58.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/511.png
train,512_0.71_0.63.png,0.71,0.63,400,400,-0.8356388840087513,0.8356293047022576,-0.7664214238589674,0.766421419650898,1.4000000000000001,0.3500109314918518,0.39737221598625183,1.2000000000000002,0.10363736748695374,0.14038683474063873,invert,0.10378868132829666,0.1407107412815094,0.13845977187156677,0.1229526624083519,0.12170078605413437,0.4974611699581146,0.20227719843387604,0.3870081901550293,0.2563767433166504,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/512_0.71_0.63.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/512.png
train,513_0.64_0.75.png,0.64,0.75,400,400,-0.8714353225357332,0.8714169594674163,-0.5873888020576844,0.587388785468604,5.0,0.5114424228668213,0.5696646571159363,1.2500000000000002,0.20774748921394348,0.24348175525665283,invert,0.20775637030601501,0.24342696368694305,0.20402087271213531,0.20813870429992676,0.22992543876171112,0.4099823236465454,0.273870587348938,0.2524760663509369,0.3381005823612213,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/513_0.64_0.75.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/513.png
train,514_0.62_1.93.png,0.62,1.93,400,400,-0.8680764824691702,0.8680365759395051,-0.5905820028705815,0.5905819830985017,5.0,0.5340845584869385,0.5924632549285889,1.6,0.1981857270002365,0.2471422702074051,invert,0.1972925364971161,0.24601736664772034,0.16759763658046722,0.14868803322315216,0.17680101096630096,0.318339467048645,0.25334540009498596,0.24959829449653625,0.34105437994003296,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/514_0.62_1.93.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/514.png
train,515_0.65_1.88.png,0.65,1.88,400,400,-0.8709490655306635,0.8709320250705903,-0.5919120561640037,0.5919120412774515,5.0,0.5342133641242981,0.5924513339996338,1.6,0.1977403312921524,0.24672801792621613,invert,0.19770106673240662,0.2466321438550949,0.16612331569194794,0.14897571504116058,0.17595158517360687,0.32196563482284546,0.25423920154571533,0.25072115659713745,0.3424381911754608,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/515_0.65_1.88.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/515.png
train,516_0.68_1.23.png,0.68,1.23,400,400,-0.8721611926616375,0.8721934496612466,-0.5913820133958355,0.5913820316384184,5.0,0.5180840492248535,0.5755887627601624,1.4000000000000001,0.20379331707954407,0.24413646757602692,invert,0.2037450522184372,0.2440676987171173,0.18673336505889893,0.18461881577968597,0.20651644468307495,0.3710871934890747,0.2663115859031677,0.25266581773757935,0.3387625217437744,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/516_0.68_1.23.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/516.png
train,517_0.95_1.51.png,0.95,1.51,400,400,-0.9358391080032825,0.9358458471237275,-0.9878573080616533,0.9878573087316742,5.0,0.7056148052215576,0.7541001439094543,2.1,0.0963679701089859,0.10910820960998535,invert,0.09618673473596573,0.10892380028963089,0.09857704490423203,0.09875839948654175,0.10907909274101257,0.2040286809206009,0.2556857764720917,0.18765652179718018,0.26874929666519165,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/517_0.95_1.51.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/517.png
train,518_0.95_1.66.png,0.95,1.66,400,400,-0.9366530548815712,0.9366363151203502,-0.9882661924928564,0.988266193455388,5.0,0.7059473991394043,0.7550075650215149,2.1999999999999997,0.09088177233934402,0.10453887283802032,invert,0.09071376174688339,0.10442925989627838,0.08903129398822784,0.08870107680559158,0.09742764383554459,0.19706250727176666,0.2516098618507385,0.18798239529132843,0.26922932267189026,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/518_0.95_1.66.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/518.png
train,519_0.6_1.02.png,0.6,1.02,400,400,-0.9346780900292874,0.9347412144857479,-0.9844235972591849,0.9844235990533056,5.0,0.7058603167533875,0.7523102760314941,1.9500000000000002,0.10800891369581223,0.1215670108795166,invert,0.10787010192871094,0.12151116132736206,0.10973964631557465,0.10894282907247543,0.12273841351270676,0.228982076048851,0.2680978775024414,0.18799763917922974,0.26925215125083923,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/519_0.6_1.02.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/519.png
train,51_0.68_1.74.png,0.68,1.74,400,400,-0.8716518769923292,0.8716198854792145,-0.9078897047939815,0.9078897077173466,5.0,0.3610599637031555,0.43823954463005066,2.0,0.052017927169799805,0.07840624451637268,invert,0.05204755812883377,0.07851187884807587,0.06643600761890411,0.053750570863485336,0.06543469429016113,0.22838984429836273,0.16613219678401947,0.2340792417526245,0.18565867841243744,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/51_0.68_1.74.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/51.png
train,520_0.79_0.94.png,0.79,0.94,400,400,-0.9347535764789393,0.934766766697557,-0.9826852017242894,0.9826852069346025,5.0,0.7086247205734253,0.7547451853752136,1.9500000000000002,0.1110280379652977,0.12655501067638397,invert,0.11103438585996628,0.12659944593906403,0.1093674823641777,0.10601866245269775,0.12000741064548492,0.23341521620750427,0.2701687812805176,0.18501465022563934,0.26644229888916016,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/520_0.79_0.94.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/520.png
train,521_0.93_1.49.png,0.93,1.49,400,400,-0.9350010922782535,0.9350205061250723,-0.9182269419819048,0.9182269365838405,5.0,0.5464143753051758,0.5959487557411194,2.05,0.11611241102218628,0.13897423446178436,invert,0.11603079736232758,0.13881590962409973,0.1152220144867897,0.08992655575275421,0.11858382076025009,0.25088727474212646,0.2450695037841797,0.26541587710380554,0.26812490820884705,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/521_0.93_1.49.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/521.png
train,522_0.87_1.68.png,0.87,1.68,400,400,-0.9372333258651002,0.9373430177688098,-0.9186392305039343,0.9186392322200077,5.0,0.5513550043106079,0.6035764813423157,2.1,0.11124906688928604,0.1346171498298645,invert,0.11162414401769638,0.13509823381900787,0.109635129570961,0.08382699638605118,0.1115037351846695,0.23939231038093567,0.23901621997356415,0.26145681738853455,0.2695324718952179,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/522_0.87_1.68.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/522.png
train,523_0.92_1.59.png,0.92,1.59,400,400,-0.9369245771055703,0.936921752123782,-0.918671876539346,0.9186718724124896,5.0,0.5617538690567017,0.6151439547538757,2.05,0.11332598328590393,0.1360359638929367,invert,0.11351801455020905,0.1362648904323578,0.11323374509811401,0.08953479677438736,0.11578020453453064,0.2449716329574585,0.24172811210155487,0.2583085894584656,0.27075785398483276,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/523_0.92_1.59.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/523.png
train,524_0.95_0.72.png,0.95,0.72,400,400,-0.9326383605299149,0.9326334094012579,-0.9183461171995938,0.9183461239478924,5.0,0.5570195913314819,0.6051868200302124,1.7500000000000002,0.13176856935024261,0.15156899392604828,invert,0.13193166255950928,0.15176668763160706,0.14689919352531433,0.1082722470164299,0.15157963335514069,0.3021124303340912,0.2685557007789612,0.2699432373046875,0.2716887593269348,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/524_0.95_0.72.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/524.png
train,525_0.65_1.46.png,0.65,1.46,400,400,-0.9619242832876543,0.9619240640540351,-0.935186934866373,0.9351869349964622,5.0,0.5526643991470337,0.6077196598052979,1.6500000000000001,0.13880962133407593,0.15566235780715942,invert,0.13854774832725525,0.15556281805038452,0.1800791174173355,0.17787893116474152,0.18593546748161316,0.2876918613910675,0.25729888677597046,0.21230635046958923,0.22387871146202087,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/525_0.65_1.46.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/525.png
