split,image_id,candidate,a0_low_l1,candidate_low_l1,delta_low_l1,a0_mid_l1,candidate_mid_l1,delta_mid_l1,a0_high_l1,candidate_high_l1,delta_high_l1,a0_smooth_high_l1,candidate_smooth_high_l1,delta_smooth_high_l1,a0_edge_high_l1,candidate_edge_high_l1,delta_edge_high_l1,candidate_delta_psnr,interaction_delta_psnr,edge_density
trainfit128,1066_0.58_1.42.png,a1,0.0077710929326713085,0.007539814338088036,-0.00023127859458327293,0.00194398348685354,0.0019521303474903107,8.146860636770725e-06,0.0017099311808124185,0.0017153149237856269,5.3837429732084274e-06,0.0014082416892051697,0.0014086200390011072,3.7834979593753815e-07,0.002453008433803916,0.0024702867958694696,1.7278362065553665e-05,0.16289520263671875,,0.02010730840265751
trainfit128,1066_0.58_1.42.png,a2,0.0077710929326713085,0.007860909216105938,8.981628343462944e-05,0.00194398348685354,0.0019419350428506732,-2.048444002866745e-06,0.0017099311808124185,0.0017093053320422769,-6.258487701416016e-07,0.0014082416892051697,0.0014079342363402247,-3.0745286494493484e-07,0.002453008433803916,0.002451827982440591,-1.180451363325119e-06,-0.05381011962890625,,0.02010730840265751
trainfit128,1066_0.58_1.42.png,a3,0.0077710929326713085,0.008148171938955784,0.0003770790062844753,0.00194398348685354,0.0019551285076886415,1.1145020835101604e-05,0.0017099311808124185,0.001715019578114152,5.088397301733494e-06,0.0014082416892051697,0.001408914104104042,6.724148988723755e-07,0.002453008433803916,0.0024694311432540417,1.6422709450125694e-05,-0.323089599609375,-0.4321746826171875,0.02010730840265751
trainfit128,1067_0.62_1.35.png,a1,0.0073950206860899925,0.007161658722907305,-0.00023336196318268776,0.0018026200123131275,0.001805775216780603,3.1552044674754143e-06,0.0016339423600584269,0.0016370333032682538,3.0909432098269463e-06,0.0013770657824352384,0.0013775144470855594,4.486646503210068e-07,0.002251432277262211,0.002261077519506216,9.645242244005203e-06,0.1907958984375,,0.02010730840265751
trainfit128,1067_0.62_1.35.png,a2,0.0073950206860899925,0.007546583190560341,0.00015156250447034836,0.0018026200123131275,0.0018031741492450237,5.541369318962097e-07,0.0016339423600584269,0.0016340921865776181,1.498265191912651e-07,0.0013770657824352384,0.0013768242206424475,-2.4156179279088974e-07,0.002251432277262211,0.002252959879115224,1.5276018530130386e-06,-0.11426544189453125,,0.02010730840265751
trainfit128,1067_0.62_1.35.png,a3,0.0073950206860899925,0.007813112810254097,0.00041809212416410446,0.0018026200123131275,0.0018120575696229935,9.437557309865952e-06,0.0016339423600584269,0.0016378568252548575,3.914465196430683e-06,0.0013770657824352384,0.0013775087427347898,4.4296029955148697e-07,0.002251432277262211,0.002264892915263772,1.3460638001561165e-05,-0.3931159973144531,-0.4696464538574219,0.02010730840265751
trainfit128,1068_0.69_1.34.png,a1,0.006914094090461731,0.006659925449639559,-0.00025416864082217216,0.0018049741629511118,0.001807438675314188,2.46451236307621e-06,0.0016829172382131219,0.0016856088768690825,2.69163865596056e-06,0.0014132834039628506,0.0014139072736725211,6.238697096705437e-07,0.002316913567483425,0.002325343433767557,8.429866284132004e-06,0.2526206970214844,,0.02010730840265751
trainfit128,1068_0.69_1.34.png,a2,0.006914094090461731,0.007083273492753506,0.00016917940229177475,0.0018049741629511118,0.0018079084111377597,2.934248186647892e-06,0.0016829172382131219,0.00168444006703794,1.5228288248181343e-06,0.0014132834039628506,0.001413182821124792,-1.0058283805847168e-07,0.002316913567483425,0.002322810934856534,5.897367373108864e-06,-0.16640090942382812,,0.02010730840265751
trainfit128,1068_0.69_1.34.png,a3,0.006914094090461731,0.007360915653407574,0.00044682156294584274,0.0018049741629511118,0.001812208560295403,7.23439734429121e-06,0.0016829172382131219,0.0016867222730070353,3.8050347939133644e-06,0.0014132834039628506,0.0014138891128823161,6.057089194655418e-07,0.002316913567483425,0.0023295527789741755,1.2639211490750313e-05,-0.4592018127441406,-0.5454216003417969,0.02010730840265751
trainfit128,1069_0.66_1.4.png,a1,0.017893336713314056,0.017760436981916428,-0.00013289973139762878,0.003018374089151621,0.0030581159517169,3.974186256527901e-05,0.002287735231220722,0.0023167883045971394,2.905307337641716e-05,0.001696840045042336,0.0017039765371009707,7.136492058634758e-06,0.0036005883011966944,0.0036783083342015743,7.772003300487995e-05,0.003314971923828125,,0.01724431663751602
trainfit128,1069_0.66_1.4.png,a2,0.017893336713314056,0.017827194184064865,-6.614252924919128e-05,0.003018374089151621,0.0030272353906184435,8.861301466822624e-06,0.002287735231220722,0.0022955182939767838,7.783062756061554e-06,0.001696840045042336,0.0016989390132948756,2.0989682525396347e-06,0.0036005883011966944,0.0036211886908859015,2.0600389689207077e-05,0.00125885009765625,,0.01724431663751602
trainfit128,1069_0.66_1.4.png,a3,0.017893336713314056,0.0185482706874609,0.000654933974146843,0.003018374089151621,0.0030294510070234537,1.1076917871832848e-05,0.002287735231220722,0.0023012429010123014,1.3507669791579247e-05,0.001696840045042336,0.0017000589286908507,3.2188836485147476e-06,0.0036005883011966944,0.0036370866000652313,3.649829886853695e-05,-0.2719001770019531,-0.2764739990234375,0.01724431663751602
trainfit128,106_0.91_1.85.png,a1,0.017115578055381775,0.01698889210820198,-0.0001266859471797943,0.0035550417378544807,0.003558769356459379,3.7276186048984528e-06,0.002935479860752821,0.0029393157456070185,3.835884854197502e-06,0.0020339149050414562,0.002033888129517436,-2.6775524020195007e-08,0.004291186109185219,0.004304789938032627,1.3603828847408295e-05,0.0338134765625,,0.026578838005661964
trainfit128,106_0.91_1.85.png,a2,0.017115578055381775,0.017093796283006668,-2.178177237510681e-05,0.0035550417378544807,0.0035373149439692497,-1.7726793885231018e-05,0.002935479860752821,0.002933397889137268,-2.0819716155529022e-06,0.0020339149050414562,0.002031945623457432,-1.9692815840244293e-06,0.004291186109185219,0.004286149982362986,-5.0361268222332e-06,-0.05650901794433594,,0.026578838005661964
trainfit128,106_0.91_1.85.png,a3,0.017115578055381775,0.016834449023008347,-0.00028112903237342834,0.0035550417378544807,0.003545487066730857,-9.554671123623848e-06,0.002935479860752821,0.002928088651970029,-7.391208782792091e-06,0.0020339149050414562,0.0020320210605859756,-1.8938444554805756e-06,0.004291186109185219,0.004279801622033119,-1.138448715209961e-05,0.03588294982910156,0.0585784912109375,0.026578838005661964
trainfit128,1070_0.79_1.57.png,a1,0.014674635604023933,0.014699440449476242,2.4804845452308655e-05,0.003254328388720751,0.0032809837721288204,2.665538340806961e-05,0.0022689918987452984,0.0022914852015674114,2.2493302822113037e-05,0.0018961571622639894,0.0019003734923899174,4.216330125927925e-06,0.0030720632057636976,0.003136660670861602,6.45974650979042e-05,-0.03863525390625,,0.01724431663751602
trainfit128,1070_0.79_1.57.png,a2,0.014674635604023933,0.01466195285320282,-1.2682750821113586e-05,0.003254328388720751,0.0032602748833596706,5.94649463891983e-06,0.0022689918987452984,0.0022752864751964808,6.294576451182365e-06,0.0018961571622639894,0.0018974010599777102,1.2438977137207985e-06,0.0030720632057636976,0.003090311074629426,1.8247868865728378e-05,0.01592254638671875,,0.01724431663751602
trainfit128,1070_0.79_1.57.png,a3,0.014674635604023933,0.01514771580696106,0.00047308020293712616,0.003254328388720751,0.0032438545022159815,-1.0473886504769325e-05,0.0022689918987452984,0.002268018899485469,-9.729992598295212e-07,0.0018961571622639894,0.001894917106255889,-1.2400560081005096e-06,0.0030720632057636976,0.0030727407429367304,6.775371730327606e-07,-0.19758224487304688,-0.17486953735351562,0.01724431663751602
trainfit128,1071_0.69_1.75.png,a1,0.02255283296108246,0.02250455692410469,-4.8276036977767944e-05,0.0038751577958464622,0.003914601169526577,3.9443373680114746e-05,0.0027720918878912926,0.002802607137709856,3.051524981856346e-05,0.0020480710081756115,0.0020552300848066807,7.159076631069183e-06,0.004369574598968029,0.004452409688383341,8.283508941531181e-05,-0.022924423217773438,,0.01724431663751602
trainfit128,1071_0.69_1.75.png,a2,0.02255283296108246,0.022543273866176605,-9.559094905853271e-06,0.0038751577958464622,0.003882246557623148,7.088761776685715e-06,0.0027720918878912926,0.0027799911331385374,7.899245247244835e-06,0.0020480710081756115,0.002049992559477687,1.921551302075386e-06,0.004369574598968029,0.0043910653330385685,2.1490734070539474e-05,-0.0064144134521484375,,0.01724431663751602
trainfit128,1071_0.69_1.75.png,a3,0.02255283296108246,0.023378394544124603,0.0008255615830421448,0.0038751577958464622,0.0038729149382561445,-2.242857590317726e-06,0.0027720918878912926,0.002778624417260289,6.53252936899662e-06,0.0020480710081756115,0.002049147617071867,1.0766088962554932e-06,0.004369574598968029,0.0043887184001505375,1.914380118250847e-05,-0.25240135192871094,-0.22306251525878906,0.01724431663751602
trainfit128,1072_0.58_0.58.png,a1,0.010778971016407013,0.010919671505689621,0.00014070048928260803,0.0015078394208103418,0.0015214529121294618,1.361349131911993e-05,0.001316359848715365,0.0013243698049336672,8.00995621830225e-06,0.0010716866236180067,0.0010738155106082559,2.128886990249157e-06,0.0018661334179341793,0.0018875630339607596,2.1429616026580334e-05,-0.11332321166992188,,0.01724431663751602
trainfit128,1072_0.58_0.58.png,a2,0.010778971016407013,0.01055172085762024,-0.00022725015878677368,0.0015078394208103418,0.0015239479253068566,1.6108504496514797e-05,0.001316359848715365,0.0013241791166365147,7.81926792114973e-06,0.0010716866236180067,0.0010740126017481089,2.3259781301021576e-06,0.0018661334179341793,0.0018864524317905307,2.0319013856351376e-05,0.09864044189453125,,0.01724431663751602
trainfit128,1072_0.58_0.58.png,a3,0.010778971016407013,0.011060813441872597,0.0002818424254655838,0.0015078394208103418,0.0015030791983008385,-4.7602225095033646e-06,0.001316359848715365,0.0013124566758051515,-3.9031729102134705e-06,0.0010716866236180067,0.0010710633359849453,-6.23287633061409e-07,0.0018661334179341793,0.0018546782666817307,-1.1455151252448559e-05,-0.22571945190429688,-0.21103668212890625,0.01724431663751602
trainfit128,1073_0.51_0.98.png,a1,0.008081299252808094,0.007730631623417139,-0.00035066762939095497,0.0013723450247198343,0.0013783125905320048,5.9675658121705055e-06,0.0013203489361330867,0.0013243540888652205,4.005152732133865e-06,0.0011206228518858552,0.0011215697741135955,9.469222277402878e-07,0.001767015433870256,0.0017757774330675602,8.761999197304249e-06,0.2920570373535156,,0.022896675392985344
trainfit128,1073_0.51_0.98.png,a2,0.008081299252808094,0.007697312161326408,-0.00038398709148168564,0.0013723450247198343,0.0013705509481951594,-1.7940765246748924e-06,0.0013203489361330867,0.0013197939842939377,-5.549518391489983e-07,0.0011206228518858552,0.0011209608055651188,3.3795367926359177e-07,0.001767015433870256,0.001763364183716476,-3.6512501537799835e-06,0.42649078369140625,,0.022896675392985344
trainfit128,1073_0.51_0.98.png,a3,0.008081299252808094,0.008074278011918068,-7.0212408900260925e-06,0.0013723450247198343,0.0013666878221556544,-5.657202564179897e-06,0.0013203489361330867,0.0013193406630307436,-1.0082731023430824e-06,0.0011206228518858552,0.001120889326557517,2.664746716618538e-07,0.001767015433870256,0.0017623599851503968,-4.655448719859123e-06,0.120635986328125,-0.5979118347167969,0.022896675392985344
trainfit128,1074_0.59_1.24.png,a1,0.013757532462477684,0.01336164865642786,-0.00039588380604982376,0.0015729805454611778,0.0015748885925859213,1.9080471247434616e-06,0.0014420499792322516,0.0014433027245104313,1.2527452781796455e-06,0.001229729037731886,0.001228964771144092,-7.642665877938271e-07,0.0019041004125028849,0.0019080505007877946,3.950088284909725e-06,0.25498199462890625,,0.022896675392985344
trainfit128,1074_0.59_1.24.png,a2,0.013757532462477684,0.013303898274898529,-0.00045363418757915497,0.0015729805454611778,0.0015638094628229737,-9.171082638204098e-06,0.0014420499792322516,0.0014400926884263754,-1.957290805876255e-06,0.001229729037731886,0.0012275362387299538,-2.192799001932144e-06,0.0019041004125028849,0.0019010413670912385,-3.059045411646366e-06,0.30077362060546875,,0.022896675392985344
trainfit128,1074_0.59_1.24.png,a3,0.013757532462477684,0.013633910566568375,-0.0001236218959093094,0.0015729805454611778,0.0015630393754690886,-9.941169992089272e-06,0.0014420499792322516,0.0014406314585357904,-1.4185206964612007e-06,0.001229729037731886,0.001228407258167863,-1.3217795640230179e-06,0.0019041004125028849,0.001901022158563137,-3.0782539397478104e-06,0.12066650390625,-0.435089111328125,0.022896675392985344
trainfit128,1075_0.76_1.99.png,a1,0.02522517368197441,0.024212833493947983,-0.0010123401880264282,0.0026608016341924667,0.0026532146148383617,-7.587019354104996e-06,0.002149265492334962,0.002146786078810692,-2.4794135242700577e-06,0.0018390733748674393,0.0018357717199251056,-3.3016549423336983e-06,0.00281960004940629,0.0028184899128973484,-1.1101365089416504e-06,0.3392524719238281,,0.022896675392985344
trainfit128,1075_0.76_1.99.png,a2,0.02522517368197441,0.024759000167250633,-0.00046617351472377777,0.0026608016341924667,0.002655806951224804,-4.994682967662811e-06,0.002149265492334962,0.0021483369637280703,-9.285286068916321e-07,0.0018390733748674393,0.0018365368014201522,-2.5365734472870827e-06,0.00281960004940629,0.002822533715516329,2.9336661100387573e-06,0.11535835266113281,,0.022896675392985344
trainfit128,1075_0.76_1.99.png,a3,0.02522517368197441,0.025254158303141594,2.8984621167182922e-05,0.0026608016341924667,0.0026544041465967894,-6.397487595677376e-06,0.002149265492334962,0.0021487209014594555,-5.445908755064011e-07,0.0018390733748674393,0.0018384077120572329,-6.656628102064133e-07,0.00281960004940629,0.002820266643539071,6.665941327810287e-07,0.020582199096679688,-0.43402862548828125,0.022896675392985344
trainfit128,1076_0.71_1.18.png,a1,0.01252591609954834,0.012196079827845097,-0.00032983627170324326,0.001637299545109272,0.0016359641449525952,-1.3354001566767693e-06,0.0014805819373577833,0.001478381920605898,-2.200016751885414e-06,0.0012532598339021206,0.001252729562111199,-5.302717909216881e-07,0.0019538120832294226,0.0019472049316391349,-6.607151590287685e-06,0.2893028259277344,,0.022896675392985344
trainfit128,1076_0.71_1.18.png,a2,0.01252591609954834,0.012156722135841846,-0.0003691939637064934,0.001637299545109272,0.001635486027225852,-1.8135178834199905e-06,0.0014805819373577833,0.0014804750680923462,-1.0686926543712616e-07,0.0012532598339021206,0.0012532633263617754,3.4924596548080444e-09,0.0019538120832294226,0.0019532570149749517,-5.550682544708252e-07,0.27648162841796875,,0.022896675392985344
trainfit128,1076_0.71_1.18.png,a3,0.01252591609954834,0.012400749139487743,-0.00012516696006059647,0.001637299545109272,0.0016388471703976393,1.5476252883672714e-06,0.0014805819373577833,0.001482475083321333,1.893145963549614e-06,0.0012532598339021206,0.001253618043847382,3.582099452614784e-07,0.0019538120832294226,0.001958544598892331,4.732515662908554e-06,0.09974288940429688,-0.46604156494140625,0.022896675392985344
trainfit128,1077_0.94_0.84.png,a1,0.005305151455104351,0.005221313331276178,-8.383812382817268e-05,0.002609367948025465,0.0025997606571763754,-9.607290849089622e-06,0.0019293068908154964,0.0019258649554103613,-3.4419354051351547e-06,0.0018228890839964151,0.0018202468054369092,-2.6422785595059395e-06,0.002144887577742338,0.0021398928947746754,-4.994682967662811e-06,0.1154022216796875,,0.053498733788728714
trainfit128,1077_0.94_0.84.png,a2,0.005305151455104351,0.005290554836392403,-1.4596618711948395e-05,0.002609367948025465,0.0025869435630738735,-2.2424384951591492e-05,0.0019293068908154964,0.0019215167267248034,-7.790164090692997e-06,0.0018228890839964151,0.001818421296775341,-4.467787221074104e-06,0.002144887577742338,0.0021307135466486216,-1.4174031093716621e-05,0.048976898193359375,,0.053498733788728714
trainfit128,1077_0.94_0.84.png,a3,0.005305151455104351,0.005294589325785637,-1.0562129318714142e-05,0.002609367948025465,0.00258199917152524,-2.7368776500225067e-05,0.0019293068908154964,0.0019181284587830305,-1.1178432032465935e-05,0.0018228890839964151,0.001816986477933824,-5.902606062591076e-06,0.002144887577742338,0.0021233626175671816,-2.1524960175156593e-05,0.0675048828125,-0.09687423706054688,0.053498733788728714
trainfit128,1078_0.96_0.54.png,a1,0.004187284968793392,0.004149145446717739,-3.8139522075653076e-05,0.0019095414318144321,0.0019028198439627886,-6.721587851643562e-06,0.0015462860465049744,0.0015472163213416934,9.302748367190361e-07,0.0014545805752277374,0.0014539073454216123,-6.73229806125164e-07,0.0017284215427935123,0.0017320605693385005,3.6390265449881554e-06,0.13499069213867188,,0.053498733788728714
trainfit128,1078_0.96_0.54.png,a2,0.004187284968793392,0.0041970498859882355,9.764917194843292e-06,0.0019095414318144321,0.0018891647923737764,-2.037663944065571e-05,0.0015462860465049744,0.0015404301229864359,-5.855923518538475e-06,0.0014545805752277374,0.0014512526104226708,-3.3279648050665855e-06,0.0017284215427935123,0.001717523904517293,-1.0897638276219368e-05,0.031036376953125,,0.053498733788728714
trainfit128,1078_0.96_0.54.png,a3,0.004187284968793392,0.004198278300464153,1.0993331670761108e-05,0.0019095414318144321,0.0018827632302418351,-2.6778201572597027e-05,0.0015462860465049744,0.0015379332471638918,-8.352799341082573e-06,0.0014545805752277374,0.0014497705269604921,-4.810048267245293e-06,0.0017284215427935123,0.0017122722929343581,-1.6149249859154224e-05,0.06922149658203125,-0.09680557250976562,0.053498733788728714
trainfit128,1079_0.77_1.21.png,a1,0.006255120504647493,0.006096995901316404,-0.00015812460333108902,0.003144645132124424,0.003115521278232336,-2.9123853892087936e-05,0.0023091721814125776,0.002292352495715022,-1.6819685697555542e-05,0.002118180738762021,0.002108002780005336,-1.0177958756685257e-05,0.0026721530593931675,0.0026432229205965996,-2.8930138796567917e-05,0.15071487426757812,,0.053498733788728714
trainfit128,1079_0.77_1.21.png,a2,0.006255120504647493,0.006199910771101713,-5.520973354578018e-05,0.003144645132124424,0.0031020608730614185,-4.258425906300545e-05,0.0023091721814125776,0.0022918335162103176,-1.7338665202260017e-05,0.002118180738762021,0.0021088519133627415,-9.328825399279594e-06,0.0026721530593931675,0.002640940947458148,-3.121211193501949e-05,0.07523727416992188,,0.053498733788728714
trainfit128,1079_0.77_1.21.png,a3,0.006255120504647493,0.0061456891708076,-0.00010943133383989334,0.003144645132124424,0.003085692413151264,-5.895271897315979e-05,0.0023091721814125776,0.0022783216554671526,-3.0850525945425034e-05,0.002118180738762021,0.0021027354523539543,-1.544528640806675e-05,0.0026721530593931675,0.00261330115608871,-5.8851903304457664e-05,0.13208389282226562,-0.09386825561523438,0.053498733788728714
trainfit128,107_0.77_1.67.png,a1,0.01074090227484703,0.010589571669697762,-0.0001513306051492691,0.002780136652290821,0.0027827429585158825,2.6063062250614166e-06,0.0025663457345217466,0.002566250041127205,-9.569339454174042e-08,0.0016769671346992254,0.0016758774872869253,-1.0896474123001099e-06,0.003791440511122346,0.003796649631112814,5.209119990468025e-06,0.02117156982421875,,0.026578838005661964
trainfit128,107_0.77_1.67.png,a2,0.01074090227484703,0.010809623636305332,6.872136145830154e-05,0.002780136652290821,0.0027572468388825655,-2.2889813408255577e-05,0.0025663457345217466,0.002557958010584116,-8.387723937630653e-06,0.0016769671346992254,0.0016749730566516519,-1.9940780475735664e-06,0.003791440511122346,0.003773361910134554,-1.8078600987792015e-05,-0.09302139282226562,,0.026578838005661964
trainfit128,107_0.77_1.67.png,a3,0.01074090227484703,0.010764718055725098,2.3815780878067017e-05,0.002780136652290821,0.002761188428848982,-1.8948223441839218e-05,0.0025663457345217466,0.0025526252575218678,-1.3720476999878883e-05,0.0016769671346992254,0.0016746169421821833,-2.35019251704216e-06,0.003791440511122346,0.0037659865338355303,-2.5453977286815643e-05,0.016262054443359375,0.08811187744140625,0.026578838005661964
trainfit128,1080_0.59_1.22.png,a1,0.005874821916222572,0.005696588195860386,-0.00017823372036218643,0.002738673472777009,0.002697583520784974,-4.108995199203491e-05,0.0021540725138038397,0.0021341778337955475,-1.9894680008292198e-05,0.0019318520789965987,0.0019184272969141603,-1.3424782082438469e-05,0.0025579510256648064,0.002526734257116914,-3.121676854789257e-05,0.19878387451171875,,0.053498733788728714
trainfit128,1080_0.59_1.22.png,a2,0.005874821916222572,0.005647747777402401,-0.00022707413882017136,0.002738673472777009,0.002671206369996071,-6.746710278093815e-05,0.0021540725138038397,0.0021256646141409874,-2.8407899662852287e-05,0.0019318520789965987,0.0019160384545102715,-1.581362448632717e-05,0.0025579510256648064,0.0025078675244003534,-5.0083501264452934e-05,0.247711181640625,,0.053498733788728714
trainfit128,1080_0.59_1.22.png,a3,0.005874821916222572,0.005644534714519978,-0.00023028720170259476,0.002738673472777009,0.0026597806718200445,-7.889280095696449e-05,0.0021540725138038397,0.002117304829880595,-3.6767683923244476e-05,0.0019318520789965987,0.0019112823065370321,-2.0569772459566593e-05,0.0025579510256648064,0.002492767758667469,-6.518326699733734e-05,0.2412872314453125,-0.20520782470703125,0.053498733788728714
trainfit128,1081_0.66_1.5.png,a1,0.018660983070731163,0.01810077577829361,-0.0005602072924375534,0.002532393904402852,0.0025330327916890383,6.388872861862183e-07,0.0022125665564090014,0.002211923711001873,-6.42845407128334e-07,0.0019377548014745116,0.0019371655071154237,-5.89294359087944e-07,0.002856859704479575,0.002856044564396143,-8.151400834321976e-07,0.20978164672851562,,0.028765786439180374
trainfit128,1081_0.66_1.5.png,a2,0.018660983070731163,0.01775852032005787,-0.0009024627506732941,0.002532393904402852,0.0025289033073931932,-3.4905970096588135e-06,0.0022125665564090014,0.002208354650065303,-4.211906343698502e-06,0.0019377548014745116,0.0019376612035557628,-9.359791874885559e-08,0.002856859704479575,0.0028445494826883078,-1.2310221791267395e-05,0.246429443359375,,0.028765786439180374
trainfit128,1081_0.66_1.5.png,a3,0.018660983070731163,0.01845000870525837,-0.00021097436547279358,0.002532393904402852,0.002527984557673335,-4.409346729516983e-06,0.0022125665564090014,0.0022091565188020468,-3.4100376069545746e-06,0.0019377548014745116,0.0019375612027943134,-1.935986801981926e-07,0.002856859704479575,0.0028480475302785635,-8.812174201011658e-06,0.001361846923828125,-0.4548492431640625,0.028765786439180374
trainfit128,1082_0.94_0.87.png,a1,0.0145844342187047,0.014090399257838726,-0.0004940349608659744,0.0022133877500891685,0.002213115571066737,-2.721790224313736e-07,0.0018257844494655728,0.0018260484794154763,2.6402994990348816e-07,0.0016636746004223824,0.0016634308267384768,-2.437736839056015e-07,0.0022165952250361443,0.002217760542407632,1.1653173714876175e-06,0.25429534912109375,,0.028765786439180374
trainfit128,1082_0.94_0.87.png,a2,0.0145844342187047,0.014437549747526646,-0.0001468844711780548,0.0022133877500891685,0.002216222696006298,2.8349459171295166e-06,0.0018257844494655728,0.0018256112234666944,-1.73225998878479e-07,0.0016636746004223824,0.0016634216299280524,-2.5297049432992935e-07,0.0022165952250361443,0.0022163933608680964,-2.0186416804790497e-07,0.03943634033203125,,0.028765786439180374
trainfit128,1082_0.94_0.87.png,a3,0.0145844342187047,0.014857959933578968,0.0002735257148742676,0.0022133877500891685,0.0022200727835297585,6.685033440589905e-06,0.0018257844494655728,0.0018290585139766335,3.2740645110607147e-06,0.0016636746004223824,0.0016634160419926047,-2.585584297776222e-07,0.0022165952250361443,0.0022276940289884806,1.1098803952336311e-05,-0.14945220947265625,-0.44318389892578125,0.028765786439180374
trainfit128,1083_0.67_0.81.png,a1,0.011693526059389114,0.011190465651452541,-0.000503060407936573,0.001574185793288052,0.0015740651870146394,-1.2060627341270447e-07,0.0015377894742414355,0.001538568758405745,7.792841643095016e-07,0.0013591229217126966,0.0013589452719315886,-1.7764978110790253e-07,0.001945208408869803,0.0019488487159833312,3.6403071135282516e-06,0.2599754333496094,,0.028765786439180374
trainfit128,1083_0.67_0.81.png,a2,0.011693526059389114,0.010772117413580418,-0.0009214086458086967,0.001574185793288052,0.0015758529771119356,1.6671838238835335e-06,0.0015377894742414355,0.001537599484436214,-1.8998980522155762e-07,0.0013591229217126966,0.0013594009215012193,2.7799978852272034e-07,0.001945208408869803,0.001945003168657422,-2.0524021238088608e-07,0.4274749755859375,,0.028765786439180374
trainfit128,1083_0.67_0.81.png,a3,0.011693526059389114,0.011441206559538841,-0.00025231949985027313,0.001574185793288052,0.001582222175784409,8.036382496356964e-06,0.0015377894742414355,0.0015416464302688837,3.856956027448177e-06,0.0013591229217126966,0.0013597965007647872,6.735790520906448e-07,0.001945208408869803,0.0019582028035074472,1.2994394637644291e-05,0.029499053955078125,-0.6579513549804688,0.028765786439180374
trainfit128,1084_0.81_1.75.png,a1,0.024348165839910507,0.02353474497795105,-0.0008134208619594574,0.003438902087509632,0.003440324915573001,1.4228280633687973e-06,0.0026901429519057274,0.002689901040866971,-2.4191103875637054e-07,0.002367005217820406,0.00236641988158226,-5.853362381458282e-07,0.0034430306404829025,0.0034433098044246435,2.791639417409897e-07,0.2585296630859375,,0.028765786439180374
trainfit128,1084_0.81_1.75.png,a2,0.024348165839910507,0.02406885288655758,-0.00027931295335292816,0.003438902087509632,0.0034360247664153576,-2.877321094274521e-06,0.0026901429519057274,0.0026866053231060505,-3.537628799676895e-06,0.002367005217820406,0.0023653744719922543,-1.6307458281517029e-06,0.0034430306404829025,0.0034341507125645876,-8.879927918314934e-06,0.02297210693359375,,0.028765786439180374
trainfit128,1084_0.81_1.75.png,a3,0.024348165839910507,0.024622591212391853,0.00027442537248134613,0.003438902087509632,0.003426498733460903,-1.2403354048728943e-05,0.0026901429519057274,0.0026826555840671062,-7.4873678386211395e-06,0.002367005217820406,0.002364481333643198,-2.5238841772079468e-06,0.0034430306404829025,0.003424251452088356,-1.877918839454651e-05,-0.11370468139648438,-0.3952064514160156,0.028765786439180374
trainfit128,1085_0.71_1.3.png,a1,0.005725434515625238,0.005495231598615646,-0.00023020291700959206,0.002515686908736825,0.0025143723469227552,-1.314561814069748e-06,0.002358171157538891,0.0023547185119241476,-3.4526456147432327e-06,0.0019747745245695114,0.0019700005650520325,-4.773959517478943e-06,0.0030020803678780794,0.003000095020979643,-1.9853468984365463e-06,0.0927734375,,0.06687455624341965
trainfit128,1085_0.71_1.3.png,a2,0.005725434515625238,0.005622594151645899,-0.0001028403639793396,0.002515686908736825,0.002495033200830221,-2.0653707906603813e-05,0.002358171157538891,0.0023528775200247765,-5.29363751411438e-06,0.0019747745245695114,0.001969673437997699,-5.10108657181263e-06,0.0030020803678780794,0.002995415823534131,-6.664544343948364e-06,0.0899658203125,,0.06687455624341965
trainfit128,1085_0.71_1.3.png,a3,0.005725434515625238,0.005668452009558678,-5.6982506066560745e-05,0.002515686908736825,0.0024986236821860075,-1.706322655081749e-05,0.002358171157538891,0.0023542337585240602,-3.937399014830589e-06,0.0019747745245695114,0.0019686028826981783,-6.171641871333122e-06,0.0030020803678780794,0.0030018282122910023,-2.521555870771408e-07,0.07148361206054688,-0.11125564575195312,0.06687455624341965
trainfit128,1086_0.6_0.76.png,a1,0.003809297224506736,0.0035544733982533216,-0.00025482382625341415,0.0016872393898665905,0.0016805216437205672,-6.7177461460232735e-06,0.0017610843060538173,0.0017553692450746894,-5.715060979127884e-06,0.001417742925696075,0.0014134688535705209,-4.274072125554085e-06,0.0023841012734919786,0.00237441947683692,-9.68179665505886e-06,0.1876220703125,,0.06687455624341965
trainfit128,1086_0.6_0.76.png,a2,0.003809297224506736,0.003643343923613429,-0.00016595330089330673,0.0016872393898665905,0.0016426651272922754,-4.457426257431507e-05,0.0017610843060538173,0.0017372467555105686,-2.3837550543248653e-05,0.001417742925696075,0.0014096362283453345,-8.106697350740433e-06,0.0023841012734919786,0.0023247995413839817,-5.930173210799694e-05,0.207061767578125,,0.06687455624341965
trainfit128,1086_0.6_0.76.png,a3,0.003809297224506736,0.003751317271962762,-5.797995254397392e-05,0.0016872393898665905,0.0016484520165249705,-3.878737334161997e-05,0.0017610843060538173,0.0017384917009621859,-2.2592605091631413e-05,0.001417742925696075,0.0014101439155638218,-7.59901013225317e-06,0.0023841012734919786,0.002326816553249955,-5.728472024202347e-05,0.114013671875,-0.280670166015625,0.06687455624341965
