label,split,name,fold,bucket,selected_alpha,delta_psnr,delta_ssim,a0_psnr
oof,train_inner,1656_0.64_1.45.png,0,easy_top25_by_a0_fulltrain,1.0,0.3493919372558594,-0.00019800662994384766,45.924949645996094
oof,train_inner,1660_0.83_0.67.png,0,easy_top25_by_a0_fulltrain,1.0,0.7418327331542969,-0.00011134147644042969,46.607967376708984
oof,train_inner,1662_0.52_1.89.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,41.71567916870117
oof,train_inner,1663_0.92_1.8.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,37.985958099365234
oof,train_inner,1676_0.81_1.89.png,0,mid_by_a0_fulltrain,1.0,0.4044303894042969,-0.00018894672393798828,39.255340576171875
oof,train_inner,1678_0.95_0.64.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,40.90732192993164
oof,train_inner,168_0.92_0.76.png,0,mid_by_a0_fulltrain,1.0,0.1608428955078125,-1.055002212524414e-05,40.5800666809082
oof,train_inner,1696_0.74_1.51.png,0,mid_by_a0_fulltrain,1.0,1.4611129760742188,0.0004004836082458496,42.06714630126953
oof,train_inner,169_0.8_0.81.png,0,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,36.100406646728516
oof,train_inner,1705_0.66_1.4.png,0,mid_by_a0_fulltrain,1.0,1.0840492248535156,0.00011616945266723633,40.268455505371094
oof,train_inner,1706_0.83_0.85.png,0,mid_by_a0_fulltrain,1.0,0.9778633117675781,8.630752563476562e-05,42.29970932006836
oof,train_inner,1710_0.54_0.87.png,0,easy_top25_by_a0_fulltrain,1.0,0.197296142578125,2.372264862060547e-05,45.78250503540039
oof,train_inner,1721_0.8_0.91.png,0,mid_by_a0_fulltrain,1.0,0.6854476928710938,0.0001404881477355957,38.890045166015625
oof,train_inner,1726_0.54_0.7.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,45.2329216003418
oof,train_inner,1732_0.87_0.59.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,45.73514938354492
oof,train_inner,1747_0.63_1.37.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,44.51564025878906
oof,train_inner,1760_0.76_0.82.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,45.30725860595703
oof,train_inner,1765_0.51_1.47.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,39.87757110595703
oof,train_inner,1768_0.94_1.87.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,37.23606872558594
oof,train_inner,176_0.74_1.73.png,0,hard_bottom25_by_a0_fulltrain,1.0,1.984649658203125,0.0011202096939086914,34.60285949707031
oof,train_inner,1774_0.83_0.59.png,0,easy_top25_by_a0_fulltrain,1.0,0.2682609558105469,9.369850158691406e-05,47.56161117553711
