policy_id,complexity,count,selected_count,coverage,mean_dPSNR,hard_bottom25_dPSNR,easy_top25_dPSNR,dSSIM,positive_ratio,nonnegative_ratio,severe_loss_count,severe_loss_per_600,strong_loss_count,strong_loss_per_600,selected_precision,selected_nonnegative_ratio,selected_severe_count,strict_gate_pass,abstention_gate_pass,score
a0_mean_ge_0.4384633_AND_diff_signed_mean_le_-0.0031482906,2,600,120,0.2,0.25548628489176434,0.5638766225179036,-0.06993855794270833,0.0015070491035779317,0.15,0.95,28,28.0,28,28.0,0.75,0.75,28,False,False,0.19658754094441738
diff_signed_mean_le_-0.0053803557_AND_diff_abs_p95_ge_0.017426836,2,600,48,0.08,0.15772808074951172,0.40798113505045575,-0.039528757731119794,0.0004676903287569682,0.065,0.985,9,9.0,9,9.0,0.8125,0.8125,9,False,False,0.19521153539021804
depth_mean_ge_0.2199192_AND_diff_signed_mean_le_-0.0045283467,2,600,54,0.09,0.15311545372009278,0.33188416798909504,-0.023645477294921877,0.0004500419894854228,0.07166666666666667,0.9816666666666667,11,11.0,11,11.0,0.7962962962962963,0.7962962962962963,11,False,False,0.19301168249624745
a0_mean_le_0.5610461_AND_diff_signed_mean_le_-0.0045283467,2,600,74,0.12333333333333334,0.2029245662689209,0.4463567225138346,-0.06144635518391927,0.0006309601664543151,0.1,0.9766666666666667,14,14.0,14,14.0,0.8108108108108109,0.8108108108108109,14,False,False,0.19281669586456576
diff_signed_mean_le_-0.0045283467_AND_diff_abs_max_le_0.061588723,2,600,62,0.10333333333333333,0.1722529729207357,0.35416521708170573,-0.032476069132486976,0.00041032264629999797,0.08166666666666667,0.9783333333333334,13,13.0,13,13.0,0.7903225806451613,0.7903225806451613,13,False,False,0.19171481457782047
input_mean_ge_0.51505916_AND_diff_signed_mean_le_-0.0031482906,2,600,124,0.20666666666666667,0.25012336095174154,0.5092271931966146,-0.07162096659342448,0.0013928218682607014,0.16,0.9533333333333334,26,26.0,26,26.0,0.7741935483870968,0.7741935483870968,26,False,False,0.19138486602126906
a0_std_le_0.31226625_AND_diff_signed_mean_le_-0.0053803557,2,600,53,0.08833333333333333,0.16778948783874512,0.40965946197509767,-0.039528757731119794,0.0004519828160603841,0.07,0.9816666666666667,11,11.0,11,11.0,0.7924528301886793,0.7924528301886793,11,False,False,0.1908332474810522
udp_std_le_0.31182353_AND_diff_signed_mean_le_-0.0053803557,2,600,53,0.08833333333333333,0.16778948783874512,0.40965946197509767,-0.039528757731119794,0.0004519828160603841,0.07,0.9816666666666667,11,11.0,11,11.0,0.7924528301886793,0.7924528301886793,11,False,False,0.1908332474810522
depth_std_ge_0.18522929_AND_diff_signed_mean_le_-0.0045283467,2,600,72,0.12,0.17966903368631998,0.42391165415445964,-0.043510182698567705,0.0004676645994186401,0.095,0.975,15,15.0,15,15.0,0.7916666666666666,0.7916666666666666,15,False,False,0.18991672108968102
depth_std_le_0.29380183_AND_diff_signed_mean_le_-0.0053803557,2,600,51,0.085,0.1566940975189209,0.3656844965616862,-0.039528757731119794,0.00046921372413635256,0.07,0.985,9,9.0,9,9.0,0.8235294117647058,0.8235294117647058,9,False,False,0.18976956900802308
a0_saturation_high_le_0.0033954167_AND_diff_signed_mean_le_-0.0024105728,2,600,81,0.135,0.18286396662394205,0.44762379964192706,-0.036359736124674476,9.055554866790771e-05,0.10166666666666667,0.9666666666666667,17,17.0,19,19.0,0.7530864197530864,0.7530864197530864,17,False,False,0.18949401473057115
a0_saturation_high_le_0.034908333_AND_diff_signed_mean_le_0.000756993,2,600,225,0.375,0.27016433715820315,0.6444422149658203,-0.03211881001790365,0.00011191477378209432,0.245,0.87,65,65.0,73,73.0,0.6533333333333333,0.6533333333333333,65,False,False,0.18905278269449868
a0_saturation_high_le_0.012226042_AND_diff_signed_mean_le_0.0001681959,2,600,182,0.30333333333333334,0.24705176989237468,0.5760205968221028,-0.025414657592773438,0.00013100375731786093,0.19833333333333333,0.895,52,52.0,58,58.0,0.6538461538461539,0.6538461538461539,52,False,False,0.18809745655548882
input_grad_mean_ge_0.011417895_AND_diff_signed_mean_le_-0.0031482906,2,600,91,0.15166666666666667,0.22203709920247397,0.43342277526855466,-0.05616078694661458,0.0005178510149319967,0.11666666666666667,0.965,19,19.0,20,20.0,0.7692307692307693,0.7692307692307693,19,False,False,0.18775735749464775
a0_saturation_high_le_0.001036125_AND_diff_signed_mean_le_-0.0024105728,2,600,66,0.11,0.15611579259236655,0.40654136657714846,-0.02908404032389323,7.952570915222168e-05,0.085,0.975,13,13.0,14,14.0,0.7727272727272727,0.7727272727272727,13,False,False,0.18642044754028314
a0_saturation_low_le_0.03558021_AND_diff_signed_mean_le_-0.0053803557,2,600,57,0.095,0.16193392435709636,0.4266675059000651,-0.039528757731119794,0.0004633235931396484,0.075,0.98,12,12.0,12,12.0,0.7894736842105263,0.7894736842105263,12,False,False,0.18572449802599453
a0_saturation_low_le_0.055354922_AND_diff_signed_mean_le_-0.0053803557,2,600,57,0.095,0.16193392435709636,0.4266675059000651,-0.039528757731119794,0.0004633235931396484,0.075,0.98,12,12.0,12,12.0,0.7894736842105263,0.7894736842105263,12,False,False,0.18572449802599453
a0_grad_mean_ge_0.01844932_AND_diff_signed_mean_le_-0.0045283467,2,600,48,0.08,0.14340874671936035,0.24496598561604818,0.0012572733561197916,0.0001287988821665446,0.065,0.985,9,9.0,9,9.0,0.8125,0.8125,9,False,False,0.18531383412679037
a0_mean_le_0.5610461_AND_diff_signed_mean_le_-0.0031482906,2,600,127,0.21166666666666667,0.2736009120941162,0.5500020980834961,-0.09245114644368489,0.0013182963927586874,0.165,0.9533333333333334,25,25.0,26,26.0,0.7795275590551181,0.7795275590551181,25,False,False,0.18530496257471596
input_mean_ge_0.54931198_AND_diff_signed_mean_le_-0.0031482906,2,600,105,0.175,0.2072850767771403,0.4107287470499674,-0.05277496337890625,0.0011899814009666443,0.13833333333333334,0.9633333333333334,20,20.0,20,20.0,0.7904761904761904,0.7904761904761904,20,False,False,0.1847629970368885
a0_mean_le_0.5451718_AND_diff_signed_mean_le_-0.0045283467,2,600,66,0.11,0.18581913312276205,0.4511825942993164,-0.06144635518391927,0.0006231172879536947,0.09,0.98,12,12.0,12,12.0,0.8181818181818182,0.8181818181818182,12,False,False,0.1847051180521647
a0_saturation_high_le_0.034908333_AND_diff_signed_mean_le_0.0021860948,2,600,266,0.44333333333333336,0.2783611329396566,0.6719302749633789,-0.02267481486002604,7.357120513916015e-05,0.2816666666666667,0.8383333333333334,81,81.0,91,91.0,0.6353383458646616,0.6353383458646616,81,False,False,0.18389560662367582
input_grad_mean_ge_0.0093034212_AND_diff_signed_mean_le_-0.0015222002,2,600,191,0.31833333333333336,0.28407346407572426,0.5757235336303711,-0.05330230712890625,0.00187464306751887,0.22,0.9016666666666666,53,53.0,56,56.0,0.6910994764397905,0.6910994764397905,53,False,False,0.1838757658647201
diff_signed_mean_le_-0.0053803557_AND_diff_abs_std_ge_0.0051246078,2,600,48,0.08,0.15813053131103516,0.39834772745768227,-0.044703954060872395,0.0004714349905649821,0.065,0.985,9,9.0,9,9.0,0.8125,0.8125,9,False,False,0.18207896194458006
a0_saturation_high_le_0.096786028_AND_diff_signed_mean_le_-0.0053803557,2,600,58,0.09666666666666666,0.1789405059814453,0.43334012349446616,-0.05620765686035156,0.0004343417286872864,0.07833333333333334,0.9816666666666667,11,11.0,11,11.0,0.8103448275862069,0.8103448275862069,11,False,False,0.18205206311105307
a0_grad_mean_ge_0.011212653_AND_diff_signed_mean_le_-0.0015222002,2,600,216,0.36,0.3038722451527913,0.6101806004842122,-0.06220619201660156,0.002275507549444834,0.25,0.89,60,60.0,63,63.0,0.6944444444444444,0.6944444444444444,60,False,False,0.18181852688259542
udp_mean_le_0.56097753_AND_diff_signed_mean_le_-0.0045283467,2,600,75,0.125,0.20125641187032065,0.4396841049194336,-0.06144635518391927,0.0006299704313278198,0.1,0.975,15,15.0,15,15.0,0.8,0.8,15,False,False,0.18156777445475272
a0_mean_le_0.5451718_AND_diff_signed_mean_le_-0.0031482906,2,600,118,0.19666666666666666,0.2576387564341227,0.5548279698689779,-0.09245114644368489,0.0013113858302434285,0.155,0.9583333333333334,22,22.0,23,23.0,0.788135593220339,0.788135593220339,22,False,False,0.18098369365196448
a0_saturation_low_le_0.024811199_AND_diff_signed_mean_le_-0.0053803557,2,600,56,0.09333333333333334,0.1590028699239095,0.4266675059000651,-0.039528757731119794,0.0004482559363047282,0.07333333333333333,0.98,12,12.0,12,12.0,0.7857142857142857,0.7857142857142857,12,False,False,0.180692441086542
a0_grad_mean_ge_0.016993213_AND_diff_signed_mean_le_-0.0024105728,2,600,123,0.205,0.22531983375549317,0.5104876327514648,-0.043591766357421874,0.0006684066851933798,0.145,0.94,31,31.0,34,34.0,0.7073170731707317,0.7073170731707317,31,False,False,0.18034383451880473
udp_mean_ge_0.43957427_AND_diff_signed_mean_le_-0.0037999609,2,600,100,0.16666666666666666,0.24568424542744954,0.5716896184285482,-0.08434641520182291,0.0010470301906267802,0.12833333333333333,0.9616666666666667,22,22.0,22,22.0,0.77,0.77,22,False,False,0.1800951906840007
diff_signed_mean_le_-0.0037999609_AND_diff_grad_mean_ge_0.00064729116,2,600,55,0.09166666666666666,0.1459215990702311,0.29797599792480467,-0.006736475626627604,0.00033690840005874635,0.07166666666666667,0.98,11,11.0,11,11.0,0.7818181818181819,0.7818181818181819,11,False,False,0.1792384605407715
a0_saturation_high_le_0.077114781_AND_diff_signed_mean_le_-0.0053803557,2,600,57,0.095,0.17754075368245442,0.43334012349446616,-0.05620765686035156,0.00043614208698272705,0.07666666666666666,0.9816666666666667,11,11.0,11,11.0,0.8070175438596491,0.8070175438596491,11,False,False,0.17878897142912212
depth_std_ge_0.17227244_AND_diff_signed_mean_le_-0.0045283467,2,600,76,0.12666666666666668,0.18074968655904133,0.42391165415445964,-0.043510182698567705,0.0005271589756011963,0.09833333333333333,0.9716666666666667,17,17.0,17,17.0,0.7763157894736842,0.7763157894736842,17,False,False,0.17868772483959525
depth_mean_le_0.33582001_AND_diff_signed_mean_le_-0.0053803557,2,600,50,0.08333333333333333,0.14436970074971517,0.3052501805623372,-0.011503702799479166,0.0003014383713404338,0.065,0.9816666666666667,11,11.0,11,11.0,0.78,0.78,11,False,False,0.17762335713704427
udp_mean_le_0.54332907_AND_diff_signed_mean_le_-0.0031482906,2,600,122,0.20333333333333334,0.2657708708445231,0.5428934605916341,-0.09245114644368489,0.0013132712244987488,0.15833333333333333,0.955,24,24.0,25,25.0,0.7786885245901639,0.7786885245901639,24,False,False,0.17706962632976592
a0_saturation_high_le_0.034908333_AND_diff_signed_mean_le_0.0015937895,2,600,252,0.42,0.2680920728047689,0.630389887491862,-0.02267481486002604,6.529957056045533e-05,0.2683333333333333,0.8483333333333334,75,75.0,85,85.0,0.6388888888888888,0.6388888888888888,75,False,False,0.1767275816175672
udp_mean_le_0.56097753_AND_diff_signed_mean_le_-0.0031482906,2,600,128,0.21333333333333335,0.27193275769551595,0.543329480489095,-0.09245114644368489,0.001317306657632192,0.165,0.9516666666666667,26,26.0,27,27.0,0.7734375,0.7734375,26,False,False,0.17665245463053386
udp_mean_le_0.54332907_AND_diff_signed_mean_le_-0.0045283467,2,600,70,0.11666666666666667,0.19395124753316242,0.43924808502197266,-0.06144635518391927,0.0006250026822090149,0.09333333333333334,0.9766666666666667,14,14.0,14,14.0,0.8,0.8,14,False,False,0.17598693847656252
a0_saturation_low_le_0.019018826_AND_diff_signed_mean_le_-0.0045283467,2,600,81,0.135,0.20410852432250975,0.49316055297851563,-0.07150583902994792,0.0007282028595606486,0.10833333333333334,0.9733333333333334,16,16.0,16,16.0,0.8024691358024691,0.8024691358024691,16,False,False,0.17571913334410869
udp_grad_mean_ge_0.011107964_AND_diff_signed_mean_le_-0.0015222002,2,600,215,0.35833333333333334,0.30100235939025877,0.5987010574340821,-0.06220619201660156,0.0022752939661343894,0.24833333333333332,0.89,60,60.0,63,63.0,0.6930232558139535,0.6930232558139535,60,False,False,0.175263768277427
diff_signed_mean_le_-0.0053803557_AND_diff_to_a0_ratio_ge_0.014338997,2,600,48,0.08,0.1616675853729248,0.4018165969848633,-0.05620765686035156,0.0004673836628595988,0.06666666666666667,0.9866666666666667,8,8.0,8,8.0,0.8333333333333334,0.8333333333333334,8,False,False,0.1752086057027181
a0_mean_le_0.51154717_AND_diff_signed_mean_le_-0.0031482906,2,600,87,0.145,0.2118070888519287,0.45045215606689454,-0.0711334482828776,0.0009661079446474712,0.11666666666666667,0.9716666666666667,16,16.0,17,17.0,0.8045977011494253,0.8045977011494253,16,False,False,0.17491194969264942
depth_mean_le_0.31588166_AND_diff_signed_mean_le_-0.0053803557,2,600,49,0.08166666666666667,0.14375895500183106,0.3052501805623372,-0.011503702799479166,0.00029984702666600545,0.06333333333333334,0.9816666666666667,11,11.0,11,11.0,0.7755102040816326,0.7755102040816326,11,False,False,0.17450989030072475
input_dark_mean_ge_0.38381957_AND_diff_signed_mean_le_-0.0045283467,2,600,88,0.14666666666666667,0.22176934560139974,0.48794998168945314,-0.08026397705078125,0.0008426099022229512,0.11833333333333333,0.9716666666666667,17,17.0,17,17.0,0.8068181818181818,0.8068181818181818,17,False,False,0.17387262369791665
input_mean_ge_0.57109927_AND_diff_signed_mean_le_-0.0045283467,2,600,55,0.09166666666666666,0.13448758761088053,0.3345470809936523,-0.030758387247721355,0.00030231823523839315,0.075,0.9833333333333333,10,10.0,10,10.0,0.8181818181818182,0.8181818181818182,10,False,False,0.1738271586100261
input_grad_mean_ge_0.012392064_AND_diff_signed_mean_le_-0.0045283467,2,600,48,0.08,0.13876953760782879,0.2139415740966797,0.006432469685872396,0.00011890202760696411,0.065,0.985,9,9.0,9,9.0,0.8125,0.8125,9,False,False,0.17369480158487954
a0_saturation_low_ge_2.0833334e-06_AND_diff_signed_mean_le_-0.0053803557,2,600,59,0.09833333333333333,0.17741190592447917,0.4386020151774089,-0.05620765686035156,0.000476644237836202,0.07833333333333334,0.98,12,12.0,12,12.0,0.7966101694915254,0.7966101694915254,12,False,False,0.17231820735608114
input_mean_ge_0.43370621_AND_diff_signed_mean_le_-0.0045283467,2,600,87,0.145,0.2212767537434896,0.48794998168945314,-0.08026397705078125,0.0008259825905164083,0.11666666666666667,0.9716666666666667,17,17.0,17,17.0,0.8045977011494253,0.8045977011494253,17,False,False,0.17212543413885703
a0_saturation_high_le_0.065716363_AND_diff_signed_mean_le_-0.0053803557,2,600,55,0.09166666666666666,0.17444666544596354,0.43334012349446616,-0.05620765686035156,0.00041686058044433595,0.07333333333333333,0.9816666666666667,11,11.0,11,11.0,0.8,0.8,11,False,False,0.17176856740315752
a0_saturation_low_ge_1.6666667e-05_AND_diff_signed_mean_le_-0.0053803557,2,600,49,0.08166666666666667,0.1611467138926188,0.42661927541097006,-0.06138285319010417,0.000472053587436676,0.06833333333333333,0.9866666666666667,8,8.0,8,8.0,0.8367346938775511,0.8367346938775511,8,False,False,0.17166581335262374
a0_mean_ge_0.4384633_AND_diff_signed_mean_le_-0.0037999609,2,600,101,0.16833333333333333,0.24449232419331868,0.5669219334920247,-0.08434641520182291,0.001046583354473114,0.12833333333333333,0.96,23,23.0,23,23.0,0.7623762376237624,0.7623762376237624,23,False,False,0.17155161224214166
a0_grad_mean_ge_0.015213207_AND_diff_signed_mean_le_-0.0024105728,2,600,139,0.23166666666666666,0.24881420453389486,0.5139558283487956,-0.059614639282226566,0.0009433261553446452,0.16666666666666666,0.935,34,34.0,37,37.0,0.7194244604316546,0.7194244604316546,34,False,False,0.17144847373505004
udp_grad_mean_ge_0.015218272_AND_diff_signed_mean_le_-0.0024105728,2,600,139,0.23166666666666666,0.24881420453389486,0.5139558283487956,-0.059614639282226566,0.0009433261553446452,0.16666666666666666,0.935,34,34.0,37,37.0,0.7194244604316546,0.7194244604316546,34,False,False,0.17144847373505004
diff_signed_mean_le_-0.0053803557_AND_diff_abs_p95_ge_0.014756048,2,600,56,0.09333333333333334,0.17342353185017903,0.4266675059000651,-0.05620765686035156,0.00047729084889094035,0.075,0.9816666666666667,11,11.0,11,11.0,0.8035714285714286,0.8035714285714286,11,False,False,0.17107489845639182
diff_signed_mean_le_-0.0053803557_AND_diff_abs_std_ge_0.0041756777,2,600,59,0.09833333333333333,0.17848204930623374,0.4266675059000651,-0.05620765686035156,0.00047754923502604167,0.07833333333333334,0.98,12,12.0,12,12.0,0.7966101694915254,0.7966101694915254,12,False,False,0.17040472341849974
diff_signed_mean_le_-0.0053803557_AND_diff_abs_p95_ge_0.013815106,2,600,59,0.09833333333333333,0.17848204930623374,0.4266675059000651,-0.05620765686035156,0.00047754923502604167,0.07833333333333334,0.98,12,12.0,12,12.0,0.7966101694915254,0.7966101694915254,12,False,False,0.17040472341849974
a0_mean_ge_0.45463493_AND_udp_std_le_0.22719678,2,600,58,0.09666666666666666,0.1254095204671224,0.3467529551188151,0.03617362976074219,0.000799460510412852,0.075,0.9783333333333334,13,13.0,13,13.0,0.7758620689655172,0.7758620689655172,13,False,False,0.1701812749753053
udp_mean_ge_0.36119432_AND_diff_signed_mean_le_-0.0045283467,2,600,86,0.14333333333333334,0.2195868682861328,0.48794998168945314,-0.08026397705078125,0.0008106398582458496,0.115,0.9716666666666667,17,17.0,17,17.0,0.8023255813953488,0.8023255813953488,17,False,False,0.16915254948342492
input_mean_le_0.73469202_AND_diff_signed_mean_le_-0.0053803557,2,600,56,0.09333333333333334,0.17378387451171876,0.4174432881673177,-0.05620765686035156,0.0004734368125597636,0.075,0.9816666666666667,11,11.0,11,11.0,0.8035714285714286,0.8035714285714286,11,False,False,0.16912918668474472
input_dark_mean_le_0.71742256_AND_diff_signed_mean_le_-0.0053803557,2,600,56,0.09333333333333334,0.17378387451171876,0.4174432881673177,-0.05620765686035156,0.0004734368125597636,0.075,0.9816666666666667,11,11.0,11,11.0,0.8035714285714286,0.8035714285714286,11,False,False,0.16912918668474472
input_dark_mean_ge_0.535703_AND_diff_signed_mean_le_-0.0045283467,2,600,55,0.09166666666666666,0.12360382397969563,0.2810159428914388,-0.02188921610514323,0.00030371298392613727,0.075,0.9833333333333333,10,10.0,10,10.0,0.8181818181818182,0.8181818181818182,10,False,False,0.16862932840983078
a0_saturation_high_le_0.05578695_AND_diff_signed_mean_le_-0.0053803557,2,600,54,0.09,0.1734419314066569,0.42932118733723956,-0.05620765686035156,0.0003979885578155518,0.07166666666666667,0.9816666666666667,11,11.0,11,11.0,0.7962962962962963,0.7962962962962963,11,False,False,0.1676887289541739
input_dark_mean_ge_0.38381957_AND_diff_signed_mean_le_-0.0053803557,2,600,59,0.09833333333333333,0.17537539800008137,0.4266675059000651,-0.05620765686035156,0.00046370645364125567,0.07833333333333334,0.98,12,12.0,12,12.0,0.7966101694915254,0.7966101694915254,12,False,False,0.1672980721123474
a0_mean_ge_0.33538533_AND_diff_signed_mean_le_-0.0053803557,2,600,59,0.09833333333333333,0.17537539800008137,0.4266675059000651,-0.05620765686035156,0.00046370645364125567,0.07833333333333334,0.98,12,12.0,12,12.0,0.7966101694915254,0.7966101694915254,12,False,False,0.1672980721123474
udp_mean_ge_0.33504029_AND_diff_signed_mean_le_-0.0053803557,2,600,59,0.09833333333333333,0.17537539800008137,0.4266675059000651,-0.05620765686035156,0.00046370645364125567,0.07833333333333334,0.98,12,12.0,12,12.0,0.7966101694915254,0.7966101694915254,12,False,False,0.1672980721123474
input_mean_ge_0.46408621_AND_diff_signed_mean_le_-0.0031482906,2,600,139,0.23166666666666666,0.2826275189717611,0.5641316477457682,-0.09788828531901042,0.0016718021035194398,0.17666666666666667,0.945,30,30.0,31,31.0,0.762589928057554,0.762589928057554,30,False,False,0.1672584112373188
input_mean_ge_0.53091343_AND_diff_signed_mean_le_-0.0045283467,2,600,74,0.12333333333333334,0.1672623666127523,0.34605098724365235,-0.04073521931966146,0.0006616772214571635,0.09833333333333333,0.975,15,15.0,15,15.0,0.7972972972972973,0.7972972972972973,15,False,False,0.16717457206657343
input_mean_ge_0.54931198_AND_diff_signed_mean_le_-0.0037999609,2,600,84,0.14,0.19008386611938477,0.40521876017252606,-0.05758138020833333,0.000761215587457021,0.11166666666666666,0.9716666666666667,16,16.0,16,16.0,0.7976190476190477,0.7976190476190477,16,False,False,0.16707906490507593
diff_signed_mean_le_-0.0053803557_AND_a0_udp_psnr_le_41.789398,2,600,58,0.09666666666666666,0.17708733876546223,0.4266675059000651,-0.05620765686035156,0.0004768542448679606,0.07666666666666666,0.98,12,12.0,12,12.0,0.7931034482758621,0.7931034482758621,12,False,False,0.16704798287578013
a0_saturation_low_ge_1.0416667e-05_AND_diff_signed_mean_le_-0.0053803557,2,600,51,0.085,0.164810520807902,0.42661927541097006,-0.06138285319010417,0.0004716169834136963,0.07,0.985,9,9.0,9,9.0,0.8235294117647058,0.8235294117647058,9,False,False,0.16613338177250872
a0_mean_ge_0.45463493_AND_diff_signed_mean_le_-0.0024105728,2,600,141,0.235,0.25964834849039714,0.5995841471354166,-0.08367167154947917,0.0019806312521298726,0.175,0.94,34,34.0,34,34.0,0.7446808510638298,0.7446808510638298,34,False,False,0.16592475952797736
input_mean_ge_0.43370621_AND_diff_signed_mean_le_-0.0053803557,2,600,58,0.09666666666666666,0.17488280614217122,0.4266675059000651,-0.05620765686035156,0.0004470791419347127,0.07666666666666666,0.98,12,12.0,12,12.0,0.7931034482758621,0.7931034482758621,12,False,False,0.16484345025248912
a0_saturation_low_le_0.010672146_AND_diff_signed_mean_le_-0.0045283467,2,600,77,0.12833333333333333,0.19489456176757813,0.4360630798339844,-0.07150583902994792,0.0006077296535174052,0.105,0.9766666666666667,14,14.0,14,14.0,0.8181818181818182,0.8181818181818182,14,False,False,0.16473944447835284
input_mean_ge_0.51505916_AND_diff_signed_mean_le_-0.0037999609,2,600,101,0.16833333333333333,0.2285737895965576,0.5037172063191732,-0.07642738342285156,0.0009465549389521281,0.13,0.9616666666666667,22,22.0,22,22.0,0.7722772277227723,0.7722772277227723,22,False,False,0.16430335873141155
udp_mean_le_0.52751972_AND_diff_signed_mean_le_-0.0045283467,2,600,63,0.105,0.17658060391743977,0.4211088180541992,-0.06144635518391927,0.000552061398824056,0.085,0.98,12,12.0,12,12.0,0.8095238095238095,0.8095238095238095,12,False,False,0.16308624002365837
input_std_le_0.24869017_AND_diff_signed_mean_le_-0.0053803557,2,600,58,0.09666666666666666,0.17233582814534507,0.4266675059000651,-0.05620765686035156,0.00046446293592453006,0.07666666666666666,0.98,12,12.0,12,12.0,0.7931034482758621,0.7931034482758621,12,False,False,0.162296472255663
a0_mean_ge_0.35836813_AND_diff_signed_mean_le_-0.0053803557,2,600,57,0.095,0.17319292068481446,0.4266675059000651,-0.05620765686035156,0.00043173640966415405,0.075,0.98,12,12.0,12,12.0,0.7894736842105263,0.7894736842105263,12,False,False,0.16112386122586433
udp_mean_ge_0.36119432_AND_diff_signed_mean_le_-0.0053803557,2,600,57,0.095,0.17319292068481446,0.4266675059000651,-0.05620765686035156,0.00043173640966415405,0.075,0.98,12,12.0,12,12.0,0.7894736842105263,0.7894736842105263,12,False,False,0.16112386122586433
input_dark_mean_ge_0.49940895_AND_diff_signed_mean_le_-0.0045283467,2,600,73,0.12166666666666667,0.16549220720926922,0.33307458241780596,-0.04073521931966146,0.0006636669238408407,0.09666666666666666,0.975,15,15.0,15,15.0,0.7945205479452054,0.7945205479452054,15,False,False,0.16059976597964493
a0_saturation_high_le_0.001036125_AND_diff_signed_mean_le_-0.0015222002,2,600,82,0.13666666666666666,0.16278955459594727,0.4185479482014974,-0.02908404032389323,8.525242408116659e-05,0.1,0.9633333333333334,20,20.0,21,21.000000000000004,0.7317073170731707,0.7317073170731707,20,False,False,0.1600682126735284
a0_mean_ge_0.45463493_AND_diff_signed_mean_le_-0.0045283467,2,600,76,0.12666666666666668,0.20268358866373698,0.5017977905273437,-0.08026397705078125,0.0006867630283037821,0.10166666666666667,0.975,15,15.0,15,15.0,0.8026315789473685,0.8026315789473685,15,False,False,0.15954618739077917
a0_mean_le_0.5610461_AND_diff_signed_mean_le_-0.0053803557,2,600,52,0.08666666666666667,0.16329103151957194,0.40211800893147787,-0.05620765686035156,0.0004722049832344055,0.07,0.9833333333333333,10,10.0,10,10.0,0.8076923076923077,0.8076923076923077,10,False,False,0.1589381740667881
a0_std_le_0.32817914_AND_diff_signed_mean_le_-0.0053803557,2,600,56,0.09333333333333334,0.17101387023925782,0.43334012349446616,-0.05620765686035156,0.00046008100112279255,0.07333333333333333,0.98,12,12.0,12,12.0,0.7857142857142857,0.7857142857142857,12,False,False,0.1585119626726423
udp_std_le_0.32657248_AND_diff_signed_mean_le_-0.0053803557,2,600,56,0.09333333333333334,0.17101387023925782,0.43334012349446616,-0.05620765686035156,0.00046008100112279255,0.07333333333333333,0.98,12,12.0,12,12.0,0.7857142857142857,0.7857142857142857,12,False,False,0.1585119626726423
a0_mean_ge_0.37628969_AND_diff_signed_mean_le_-0.0045283467,2,600,83,0.13833333333333334,0.21213504791259766,0.48794998168945314,-0.08026397705078125,0.0007653446992238362,0.11,0.9716666666666667,17,17.0,17,17.0,0.7951807228915663,0.7951807228915663,17,False,False,0.15767105693280933
input_mean_ge_0.54931198_AND_diff_signed_mean_le_-0.00051970547,2,600,197,0.3283333333333333,0.24287225405375162,0.5136336898803711,-0.05072771708170573,0.0024468096097310385,0.23333333333333334,0.905,46,46.0,52,52.0,0.7106598984771574,0.7106598984771574,46,False,False,0.15764569562728029
diff_signed_mean_le_-0.0053803557_AND_diff_abs_p50_ge_0.0047421083,2,600,58,0.09666666666666666,0.1709544817606608,0.4127723185221354,-0.05620765686035156,0.0004757826526959737,0.07666666666666666,0.98,12,12.0,12,12.0,0.7931034482758621,0.7931034482758621,12,False,False,0.1574413290264963
diff_signed_mean_le_-0.0053803557_AND_diff_abs_std_ge_0.0046783823,2,600,55,0.09166666666666666,0.16463286717732747,0.4146721649169922,-0.05620765686035156,0.00047660807768503825,0.07333333333333333,0.9816666666666667,11,11.0,11,11.0,0.8,0.8,11,False,False,0.15728777949015296
input_mean_ge_0.59850734_AND_diff_signed_mean_le_-0.0045283467,2,600,49,0.08166666666666667,0.11884928067525227,0.32743844350179035,-0.030758387247721355,0.0002599063515663147,0.06666666666666667,0.985,9,9.0,9,9.0,0.8163265306122449,0.8163265306122449,9,False,False,0.15719128413816696
diff_signed_mean_le_-0.0053803557,1,600,60,0.1,0.17442827860514323,0.4266675059000651,-0.05620765686035156,0.0004775510231653849,0.07833333333333334,0.9783333333333334,13,13.0,13,13.0,0.7833333333333333,0.7833333333333333,13,False,False,0.15708202616373693
input_std_le_0.28122936_AND_diff_signed_mean_le_-0.0053803557,2,600,60,0.1,0.17442827860514323,0.4266675059000651,-0.05620765686035156,0.0004775510231653849,0.07833333333333334,0.9783333333333334,13,13.0,13,13.0,0.7833333333333333,0.7833333333333333,13,False,False,0.15708202616373693
depth_grad_mean_le_0.0053641157_AND_diff_signed_mean_le_-0.0053803557,2,600,60,0.1,0.17442827860514323,0.4266675059000651,-0.05620765686035156,0.0004775510231653849,0.07833333333333334,0.9783333333333334,13,13.0,13,13.0,0.7833333333333333,0.7833333333333333,13,False,False,0.15708202616373693
a0_saturation_high_le_0.13104761_AND_diff_signed_mean_le_-0.0053803557,2,600,60,0.1,0.17442827860514323,0.4266675059000651,-0.05620765686035156,0.0004775510231653849,0.07833333333333334,0.9783333333333334,13,13.0,13,13.0,0.7833333333333333,0.7833333333333333,13,False,False,0.15708202616373693
