policy_id,alpha,complexity,count,selected_count,coverage,mean_dPSNR,hard_bottom25_dPSNR,easy_top25_dPSNR,dSSIM,positive_ratio,nonnegative_ratio,severe_loss_count,severe_loss_per_600,strong_loss_count,strong_loss_per_600,selected_precision,selected_nonnegative_ratio,selected_severe_count,strict_gate_pass,abstention_gate_pass,score
alpha_a0p5__diff_signed_mean_le_0.0001681959_AND_diff_abs_std_ge_0.0044263433,0.5,2,600,226,0.37666666666666665,0.3031129042307536,0.3811464818318685,0.1346642557779948,0.00022328197956085206,0.31,0.9333333333333333,34,34.0,37,37.0,0.8230088495575221,0.8230088495575221,34,False,True,0.3607873636453905
alpha_a0p25__a0_grad_mean_ge_0.010068758_AND_diff_signed_mean_le_0.000756993,0.25,2,600,382,0.6366666666666667,0.2689401467641195,0.2145750300089518,0.35863067626953127,0.00019451290369033815,0.5366666666666666,0.9,21,21.000000000000004,49,49.0,0.8429319371727748,0.8429319371727748,21,False,True,0.3607244044851466
alpha_a0p25__depth_mean_le_0.41239538_AND_diff_signed_mean_le_0.000756993,0.25,2,600,378,0.63,0.2715721130371094,0.23321398417154948,0.35690050760904946,0.00017774512370427448,0.53,0.9,24,24.0,50,50.0,0.8412698412698413,0.8412698412698413,24,False,True,0.3607090979197669
alpha_a0p5__udp_grad_mean_ge_0.017002819_AND_diff_signed_mean_le_0.000756993,0.5,2,600,275,0.4583333333333333,0.2970396868387858,0.3377794392903646,0.30681554158528646,0.00020596663157145182,0.37,0.9116666666666666,35,35.0,45,45.0,0.8072727272727273,0.8072727272727273,35,False,True,0.36067354456583656
alpha_a0p5__a0_mean_ge_0.45463493_AND_diff_signed_mean_le_0.0015937895,0.5,2,600,281,0.4683333333333333,0.3167673746744792,0.38778864542643227,0.28701212565104167,0.0001697660485903422,0.37166666666666665,0.9033333333333333,46,46.0,52,52.0,0.7935943060498221,0.7935943060498221,46,False,True,0.36060988987281234
alpha_a0p5__input_std_ge_0.16162106_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,251,0.41833333333333333,0.30089135487874347,0.3141864013671875,0.2745222473144531,0.00020004987716674806,0.3433333333333333,0.925,35,35.0,41,41.0,0.8207171314741036,0.8207171314741036,35,False,True,0.36037738129513197
alpha_a0p75__udp_mean_le_0.56097753_AND_diff_signed_mean_le_-0.0015222002,0.75,2,600,207,0.345,0.32810244560241697,0.5291946283976237,0.06579106648763021,0.00017824679613113404,0.26166666666666666,0.9166666666666666,42,42.00000000000001,48,48.0,0.7584541062801933,0.7584541062801933,42,False,True,0.3603195211290737
alpha_a0p25__input_grad_mean_ge_0.0086105614_AND_diff_signed_mean_le_0.000756993,0.25,2,600,348,0.58,0.25312639236450196,0.20024085998535157,0.34262171427408855,0.00017981737852096558,0.5,0.92,15,15.0,39,39.0,0.8620689655172413,0.8620689655172413,15,False,True,0.3603177955364359
alpha_a0p5__udp_grad_mean_le_0.037596361_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,228,0.38,0.30455202420552574,0.4006234359741211,0.18737937927246093,0.00018602609634399414,0.30666666666666664,0.9266666666666666,37,37.0,42,42.00000000000001,0.8070175438596491,0.8070175438596491,37,False,True,0.36027443921273217
alpha_a0p5__input_mean_ge_0.49381166_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,257,0.42833333333333334,0.30361308733622233,0.40755140940348306,0.15155751546223958,0.0002086477478345235,0.35,0.9216666666666666,38,38.0,43,43.0,0.8171206225680934,0.8171206225680934,38,False,True,0.36021757608554705
alpha_a0p25__a0_mean_le_0.5610461_AND_diff_signed_mean_le_0.0001681959,0.25,2,600,304,0.5066666666666667,0.2449319871266683,0.20422547658284504,0.31377581278483074,0.0001758265495300293,0.44666666666666666,0.94,14,14.0,30,30.0,0.881578947368421,0.881578947368421,14,False,True,0.36005648257606904
alpha_a0p5__diff_signed_mean_le_0.000756993_AND_diff_grad_mean_le_0.00076606608,0.5,2,600,286,0.4766666666666667,0.31800267219543454,0.302941042582194,0.40113255818684895,0.0001554998755455017,0.38,0.9033333333333333,46,46.0,54,54.0,0.7972027972027972,0.7972027972027972,46,False,True,0.3599026883638822
alpha_a0p75__input_dark_mean_ge_0.38381957_AND_diff_signed_mean_le_-0.0031482906,0.75,2,600,147,0.245,0.2925240739186605,0.4782999801635742,-0.005620142618815104,0.00014733533064524332,0.19666666666666666,0.9516666666666667,24,24.0,28,28.0,0.8027210884353742,0.8027210884353742,24,False,True,0.3596526462061876
alpha_a0p5__diff_signed_mean_le_-0.0015222002_AND_diff_abs_p90_ge_0.0069460258,0.5,2,600,238,0.39666666666666667,0.3092485237121582,0.40229316711425783,0.17325411478678385,0.00019438664118448894,0.32,0.9233333333333333,39,39.0,44,44.0,0.8067226890756303,0.8067226890756303,39,False,True,0.35944074503367024
alpha_a0p5__a0_mean_le_0.5451718_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,190,0.31666666666666665,0.27625184377034506,0.3712056477864583,0.17193860371907552,0.00017307579517364502,0.265,0.9483333333333334,26,26.0,30,30.0,0.8368421052631579,0.8368421052631579,26,False,True,0.3594405375028912
alpha_a0p75__diff_signed_mean_le_-0.0024105728_AND_diff_abs_max_ge_0.027263474,0.75,2,600,189,0.315,0.30987597783406573,0.5194901021321615,0.0038283284505208335,0.0001682280500729879,0.24666666666666667,0.9316666666666666,34,34.0,40,40.0,0.783068783068783,0.783068783068783,34,False,True,0.35931058332251486
alpha_a0p75__diff_signed_mean_le_-0.0024105728_AND_diff_to_a0_ratio_ge_0.0085297655,0.75,2,600,193,0.32166666666666666,0.3173774274190267,0.5286867523193359,0.004470698038736979,0.0001690945029258728,0.24833333333333332,0.9266666666666666,36,36.0,42,42.00000000000001,0.772020725388601,0.772020725388601,36,False,True,0.3592644525017351
alpha_a0p75__udp_mean_le_0.54332907_AND_diff_signed_mean_le_-0.0024105728,0.75,2,600,163,0.27166666666666667,0.29762438774108885,0.49757625579833986,0.038991572062174476,0.00015798350175221762,0.21333333333333335,0.9416666666666667,28,28.0,33,33.0,0.7852760736196319,0.7852760736196319,28,False,True,0.35920236132413086
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_to_a0_ratio_ge_0.0093533982,0.5,2,600,254,0.42333333333333334,0.3155375003814697,0.3975772984822591,0.14680758158365886,0.00021902193625768026,0.34,0.9166666666666666,39,39.0,46,46.0,0.8031496062992126,0.8031496062992126,39,False,True,0.35915191237081695
alpha_a0p5__input_mean_le_0.64344357_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,251,0.41833333333333333,0.3081475162506104,0.25512121836344404,0.39987528483072915,0.00016789356867472332,0.3383333333333333,0.92,38,38.0,46,46.0,0.8087649402390438,0.8087649402390438,38,False,True,0.3590964973642215
alpha_a0p25__input_mean_le_0.71577144_AND_diff_signed_mean_le_0.000756993,0.25,2,600,369,0.615,0.2678916009267171,0.2112020492553711,0.3833171590169271,0.0001749106248219808,0.5216666666666666,0.9066666666666666,24,24.0,49,49.0,0.8482384823848238,0.8482384823848238,24,False,True,0.35902085240475196
alpha_a0p5__a0_std_le_0.29740395_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,235,0.39166666666666666,0.2987441476186117,0.36213191986083987,0.22084340413411457,0.00016970823208491007,0.31666666666666665,0.925,33,33.0,41,41.0,0.8085106382978723,0.8085106382978723,33,False,True,0.35891782260110194
alpha_a0p75__a0_grad_mean_ge_0.012581695_AND_diff_signed_mean_le_-0.0024105728,0.75,2,600,162,0.27,0.30031084378560385,0.452780392964681,0.0667029062906901,0.00015173037846883137,0.215,0.945,29,29.0,33,33.0,0.7962962962962963,0.7962962962962963,29,False,True,0.3588743409333406
alpha_a0p5__a0_saturation_low_ge_1.6666667e-05_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,204,0.34,0.28536174138387044,0.37850616455078123,0.1750426737467448,0.00016069312890370686,0.2816666666666667,0.9416666666666667,30,30.0,35,35.0,0.8284313725490197,0.8284313725490197,30,False,True,0.35868193848553825
alpha_a0p75__input_std_le_0.28122936_AND_diff_signed_mean_le_-0.0024105728,0.75,2,600,194,0.3233333333333333,0.3173529815673828,0.5146516672770183,0.01933568318684896,0.0001678075393040975,0.25,0.9266666666666666,36,36.0,42,42.00000000000001,0.7731958762886598,0.7731958762886598,36,False,True,0.3586406494900942
alpha_a0p75__udp_grad_mean_le_0.037596361_AND_diff_signed_mean_le_-0.0024105728,0.75,2,600,188,0.31333333333333335,0.312811024983724,0.5430534362792969,-0.0030159250895182292,0.00016395171483357747,0.24166666666666667,0.9283333333333333,35,35.0,41,41.0,0.7712765957446809,0.7712765957446809,35,False,True,0.3585907896163616
alpha_a0p25__input_dark_mean_le_0.67206591_AND_diff_signed_mean_le_0.000756993,0.25,2,600,353,0.5883333333333334,0.26325602531433107,0.20602957407633463,0.3833171590169271,0.00016641855239868164,0.5033333333333333,0.915,23,23.0,45,45.0,0.8555240793201133,0.8555240793201133,23,False,True,0.3585659029786828
alpha_a0p5__udp_mean_le_0.49434484_AND_diff_signed_mean_le_0.000756993,0.5,2,600,237,0.395,0.288595027923584,0.3009516143798828,0.2995146179199219,0.0001890645424524943,0.32166666666666666,0.9266666666666666,28,28.0,38,38.0,0.8143459915611815,0.8143459915611815,28,False,True,0.3585504195651928
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_abs_std_ge_0.0041756777,0.5,2,600,224,0.37333333333333335,0.2994354470570882,0.38619813283284504,0.11200111389160156,0.00020902464787165323,0.30833333333333335,0.935,33,33.0,35,35.0,0.8258928571428571,0.8258928571428571,33,False,True,0.3584928854442777
alpha_a1p0__a0_grad_mean_ge_0.012581695_AND_diff_signed_mean_le_-0.0031482906,1.0,2,600,120,0.2,0.28939466158548993,0.49507681528727215,-0.0007663218180338541,0.00010474155346552531,0.15833333333333333,0.9583333333333334,22,22.0,23,23.0,0.7916666666666666,0.7916666666666666,22,False,True,0.3584655838012695
alpha_a0p5__input_mean_le_0.73469202_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,232,0.38666666666666666,0.30699578921000165,0.3902245203653971,0.19237589518229167,0.00018388499816258749,0.31166666666666665,0.925,38,38.0,43,43.0,0.8060344827586207,0.8060344827586207,38,False,True,0.35846060242926936
alpha_a0p75__udp_grad_mean_le_0.037596361_AND_diff_signed_mean_le_-0.0031482906,0.75,2,600,143,0.23833333333333334,0.2868863582611084,0.48478275299072265,-0.01846593221028646,0.00014410952726999919,0.19166666666666668,0.9533333333333334,22,22.0,27,27.0,0.8041958041958042,0.8041958041958042,22,False,True,0.35838651565160506
alpha_a0p5__udp_mean_le_0.6065559_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,231,0.385,0.303881622950236,0.3987477493286133,0.172275390625,0.00019251386324564617,0.31166666666666665,0.9266666666666666,37,37.0,42,42.00000000000001,0.8095238095238095,0.8095238095238095,37,False,True,0.3583479641142346
alpha_a0p75__udp_mean_ge_0.36119432_AND_diff_signed_mean_le_-0.0015222002,0.75,2,600,228,0.38,0.33290884335835774,0.5709265263875326,0.040749282836914064,0.00018105725447336833,0.2866666666666667,0.9066666666666666,48,48.0,53,53.0,0.7543859649122807,0.7543859649122807,48,False,True,0.3582651480825325
alpha_a0p5__input_std_ge_0.18567273_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,241,0.40166666666666667,0.2844027678171794,0.22096317291259765,0.4141888936360677,0.00019484996795654297,0.3333333333333333,0.9316666666666666,29,29.0,36,36.0,0.8298755186721992,0.8298755186721992,29,False,True,0.3582367636937819
alpha_a0p5__a0_mean_ge_0.33538533_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,237,0.395,0.3083758290608724,0.40229316711425783,0.1736389668782552,0.00019024431705474853,0.31833333333333336,0.9233333333333333,39,39.0,44,44.0,0.8059071729957806,0.8059071729957806,39,False,True,0.3581439110188545
alpha_a0p25__input_mean_le_0.69049907_AND_diff_signed_mean_le_0.000756993,0.25,2,600,353,0.5883333333333334,0.2618026320139567,0.2101046371459961,0.3833171590169271,0.00016830960909525555,0.5033333333333333,0.915,23,23.0,45,45.0,0.8555240793201133,0.8555240793201133,23,False,True,0.35813127544572376
alpha_a0p5__a0_grad_mean_le_0.037982839_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,229,0.38166666666666665,0.30185203870137534,0.4006234359741211,0.18737937927246093,0.00018862485885620117,0.30833333333333335,0.9266666666666666,37,37.0,42,42.00000000000001,0.8078602620087336,0.8078602620087336,37,False,True,0.3580712820239116
alpha_a0p5__udp_mean_le_0.56097753_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,207,0.345,0.29244237263997397,0.36545356750488284,0.18297154744466146,0.00018339763085047404,0.2833333333333333,0.9383333333333334,31,31.0,35,35.0,0.821256038647343,0.821256038647343,31,False,True,0.35784231788893256
alpha_a0p25__a0_saturation_high_ge_1.4583334e-05_AND_diff_signed_mean_le_0.000756993,0.25,2,600,365,0.6083333333333333,0.26574756622314455,0.20195518493652342,0.37848114013671874,0.0001797152558962504,0.5183333333333333,0.91,23,23.0,45,45.0,0.852054794520548,0.852054794520548,23,False,True,0.35780533713075124
alpha_a0p75__input_mean_ge_0.46408621_AND_diff_signed_mean_le_-0.0031482906,0.75,2,600,139,0.23166666666666666,0.2830138111114502,0.47090887705485024,-0.0046474711100260415,0.0001461168130238851,0.18833333333333332,0.9566666666666667,22,22.0,25,25.0,0.8129496402877698,0.8129496402877698,22,False,True,0.3577995452002656
alpha_a0p5__diff_signed_mean_le_0.0001681959_AND_diff_abs_p95_le_0.023569571,0.5,2,600,312,0.52,0.3189769681294759,0.2437750498453776,0.39653663635253905,0.00019894738992055257,0.4216666666666667,0.9016666666666666,44,44.0,54,54.0,0.8108974358974359,0.8108974358974359,44,False,True,0.35779481578729094
alpha_a0p5__diff_signed_mean_le_-0.0015222002_AND_diff_abs_p50_ge_0.0021935984,0.5,2,600,238,0.39666666666666667,0.30818695068359375,0.40229316711425783,0.16900782267252604,0.00019455909729003905,0.32,0.9233333333333333,39,39.0,44,44.0,0.8067226890756303,0.8067226890756303,39,False,True,0.3577422281879671
alpha_a0p5__diff_signed_mean_le_-0.0015222002_AND_a0_udp_psnr_le_45.868597,0.5,2,600,235,0.39166666666666666,0.30678322156270343,0.39941211700439455,0.16319417317708335,0.00019335726896921792,0.31666666666666665,0.925,38,38.0,43,43.0,0.8085106382978723,0.8085106382978723,38,False,True,0.35762956118752764
alpha_a0p5__input_dark_mean_le_0.71742256_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,231,0.385,0.3066318353017171,0.3902245203653971,0.19237589518229167,0.0001836890975634257,0.31,0.925,38,38.0,43,43.0,0.8051948051948052,0.8051948051948052,38,False,True,0.357601492527553
alpha_a0p25__input_grad_mean_ge_0.010141619_AND_diff_signed_mean_le_0.0021860948,0.25,2,600,371,0.6183333333333333,0.2547736771901449,0.2071163050333659,0.37926539103190104,0.00018488218386967977,0.5233333333333333,0.905,17,17.0,44,44.0,0.8463611859838275,0.8463611859838275,17,False,True,0.3573078810610433
alpha_a0p5__input_mean_ge_0.54931198_AND_diff_signed_mean_le_0.0015937895,0.5,2,600,289,0.4816666666666667,0.31193233489990235,0.34980728149414064,0.2079803975423177,0.00018825332323710124,0.395,0.9133333333333333,42,42.00000000000001,46,46.0,0.8200692041522492,0.8200692041522492,42,False,True,0.35725261052185553
alpha_a0p75__a0_std_le_0.34192501_AND_diff_signed_mean_le_-0.0024105728,0.75,2,600,186,0.31,0.3088564936319987,0.5308703867594401,-0.008874791463216146,0.00015257149934768676,0.24166666666666667,0.9316666666666666,34,34.0,40,40.0,0.7795698924731183,0.7795698924731183,34,False,True,0.35720631246259127
alpha_a0p75__udp_std_le_0.34088642_AND_diff_signed_mean_le_-0.0024105728,0.75,2,600,186,0.31,0.3088564936319987,0.5308703867594401,-0.008874791463216146,0.00015257149934768676,0.24166666666666667,0.9316666666666666,34,34.0,40,40.0,0.7795698924731183,0.7795698924731183,34,False,True,0.35720631246259127
alpha_a0p5__a0_saturation_high_le_0.13104761_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,232,0.38666666666666666,0.30342472076416016,0.3980737559000651,0.16461530049641926,0.00018882075945536296,0.31333333333333335,0.9266666666666666,37,37.0,42,42.00000000000001,0.8103448275862069,0.8103448275862069,37,False,True,0.3570584433193864
alpha_a0p5__depth_grad_mean_le_0.0026939257_AND_diff_signed_mean_le_0.000756993,0.5,2,600,265,0.44166666666666665,0.29978728612264,0.39168423970540367,0.29462493896484376,0.0001620580752690633,0.3566666666666667,0.915,44,44.0,48,48.0,0.8075471698113208,0.8075471698113208,44,False,True,0.35688636362327725
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_abs_mean_le_0.01116335,0.5,2,600,282,0.47,0.3189744790395101,0.2671304702758789,0.31393389383951825,0.00020764221747716268,0.38166666666666665,0.9116666666666666,41,41.0,49,49.0,0.8120567375886525,0.8120567375886525,41,False,True,0.3568783863581664
alpha_a0p75__input_std_le_0.28122936_AND_diff_signed_mean_le_-0.0015222002,0.75,2,600,233,0.3883333333333333,0.33832605679829914,0.543315798441569,0.052442982991536456,0.00018374224503835043,0.2916666666666667,0.9033333333333333,48,48.0,55,54.99999999999999,0.7510729613733905,0.7510729613733905,48,False,True,0.35687824927945333
alpha_a0p5__a0_std_le_0.34192501_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,227,0.37833333333333335,0.30114941279093427,0.3980737559000651,0.16459831237792968,0.00017965684334437054,0.30666666666666664,0.9283333333333333,36,36.0,41,41.0,0.8105726872246696,0.8105726872246696,36,False,True,0.3567392432628749
alpha_a0p5__udp_std_le_0.34088642_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,227,0.37833333333333335,0.30114941279093427,0.3980737559000651,0.16459831237792968,0.00017965684334437054,0.30666666666666664,0.9283333333333333,36,36.0,41,41.0,0.8105726872246696,0.8105726872246696,36,False,True,0.3567392432628749
alpha_a0p25__udp_mean_le_0.6065559_AND_diff_signed_mean_le_0.0001681959,0.25,2,600,345,0.575,0.2601782989501953,0.22270894368489583,0.32701258341471356,0.00018711318572362263,0.49166666666666664,0.9166666666666666,20,20.0,40,40.0,0.855072463768116,0.855072463768116,20,False,True,0.3566972774560901
alpha_a0p25__diff_signed_mean_le_0.0001681959,0.25,1,600,360,0.6,0.2680634848276774,0.2278261439005534,0.3442714691162109,0.00019156843423843385,0.5083333333333333,0.9083333333333333,24,24.0,45,45.0,0.8472222222222222,0.8472222222222222,24,False,True,0.3566329633924696
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_a0_udp_psnr_le_43.788771,0.5,2,600,233,0.3883333333333333,0.30419107755025226,0.40088626861572263,0.11967661539713542,0.00021208395560582479,0.31666666666666665,0.9283333333333333,36,36.0,39,39.0,0.8154506437768241,0.8154506437768241,36,False,True,0.3566286577576731
alpha_a0p25__udp_mean_le_0.56097753_AND_diff_signed_mean_le_0.0001681959,0.25,2,600,307,0.5116666666666667,0.24456838925679525,0.20395381927490233,0.31259307861328123,0.0001763602097829183,0.4483333333333333,0.9366666666666666,14,14.0,31,31.0,0.8762214983713354,0.8762214983713354,14,False,True,0.35660096330508084
alpha_a0p25__input_dark_mean_le_0.71742256_AND_diff_signed_mean_le_0.0001681959,0.25,2,600,346,0.5766666666666667,0.26329806327819827,0.22222454071044923,0.3442714691162109,0.00018386622269948323,0.49333333333333335,0.9166666666666666,23,23.0,42,42.00000000000001,0.8554913294797688,0.8554913294797688,23,False,True,0.35654848337044837
alpha_a0p5__a0_std_le_0.28201574_AND_diff_signed_mean_le_0.0015937895,0.5,2,600,275,0.4583333333333333,0.30722758611043294,0.3296643320719401,0.2645116933186849,0.0002008385459582011,0.37333333333333335,0.915,40,40.0,47,47.0,0.8145454545454546,0.8145454545454546,40,False,True,0.35648708979288735
alpha_a0p5__a0_saturation_low_le_0.019018826_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,276,0.46,0.31453714370727537,0.3923006693522135,0.1732880401611328,0.0002094911535580953,0.37,0.91,42,42.00000000000001,49,49.0,0.8043478260869565,0.8043478260869565,42,False,True,0.3561968214173247
alpha_a0p5__depth_grad_mean_le_0.0026939257_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,238,0.39666666666666667,0.2863436698913574,0.38410903930664064,0.2746086883544922,0.0001756000518798828,0.325,0.9283333333333333,38,38.0,41,41.0,0.819327731092437,0.819327731092437,38,False,True,0.35612581840536506
alpha_a0p5__depth_std_le_0.26944096_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,278,0.4633333333333333,0.3178343137105306,0.2191016387939453,0.3806001790364583,0.00016582796971003214,0.37666666666666665,0.9133333333333333,40,40.0,49,49.0,0.8129496402877698,0.8129496402877698,40,False,True,0.35608871908942574
alpha_a0p25__a0_mean_le_0.5451718_AND_diff_signed_mean_le_0.000756993,0.25,2,600,321,0.535,0.24328029950459798,0.20990520477294922,0.32861475626627606,0.00016946852207183838,0.4633333333333333,0.9283333333333333,13,13.0,36,36.0,0.8660436137071651,0.8660436137071651,13,False,True,0.3560728016767174
alpha_a0p5__udp_mean_ge_0.36119432_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,228,0.38,0.2992393938700358,0.40229316711425783,0.17539807637532553,0.0001853892207145691,0.30833333333333335,0.9283333333333333,37,37.0,41,41.0,0.8114035087719298,0.8114035087719298,37,False,True,0.3559943269294604
alpha_a0p5__diff_signed_mean_le_-0.0015222002_AND_diff_abs_mean_ge_0.0037519761,0.5,2,600,237,0.395,0.3072587776184082,0.40229316711425783,0.16529513041178384,0.0001941704750061035,0.31833333333333336,0.9233333333333333,39,39.0,44,44.0,0.8059071729957806,0.8059071729957806,39,False,True,0.3557752841064195
alpha_a0p5__diff_signed_mean_le_0.0001681959_AND_diff_abs_p95_ge_0.012790367,0.5,2,600,257,0.42833333333333334,0.3227373631795247,0.39358848571777344,0.14111061096191407,0.00023616214593251547,0.3433333333333333,0.915,43,43.0,47,47.0,0.8015564202334631,0.8015564202334631,43,False,True,0.35572377404832656
alpha_a0p75__a0_mean_le_0.5451718_AND_diff_signed_mean_le_-0.0024105728,0.75,2,600,159,0.265,0.28960110028584796,0.5056674067179362,0.038991572062174476,0.00015515804290771484,0.20833333333333334,0.9433333333333334,27,27.0,32,32.0,0.7861635220125787,0.7861635220125787,27,False,True,0.3555566248815764
alpha_a0p5__diff_signed_mean_le_0.0001681959_AND_diff_abs_mean_ge_0.0047703405,0.5,2,600,267,0.445,0.32546085039774575,0.4166378402709961,0.10792678833007813,0.0002391990025838216,0.3566666666666667,0.9116666666666666,45,45.0,49,49.0,0.8014981273408239,0.8014981273408239,45,False,True,0.3555332987524597
alpha_a0p5__a0_saturation_low_ge_2.0833334e-06_AND_diff_signed_mean_le_-0.0024105728,0.5,2,600,194,0.3233333333333333,0.28398036321004233,0.3787220509847005,0.12732076009114585,0.00017003546158472698,0.27,0.9466666666666667,29,29.0,31,31.0,0.8350515463917526,0.8350515463917526,29,False,True,0.35550400715201996
alpha_a0p75__a0_grad_mean_le_0.037982839_AND_diff_signed_mean_le_-0.0024105728,0.75,2,600,189,0.315,0.3089597574869792,0.5430534362792969,-0.0030159250895182292,0.00016715745131174722,0.24333333333333335,0.9283333333333333,35,35.0,41,41.0,0.7724867724867724,0.7724867724867724,35,False,True,0.35543845266110047
alpha_a0p25__depth_std_le_0.30443838_AND_diff_signed_mean_le_0.000756993,0.25,2,600,379,0.6316666666666667,0.26907025973002113,0.2134060033162435,0.36965970357259115,0.0001761855681737264,0.5316666666666666,0.9,24,24.0,50,50.0,0.841688654353562,0.841688654353562,24,False,True,0.3554328093227631
alpha_a0p5__diff_signed_mean_le_0.0001681959_AND_diff_abs_p95_ge_0.013815106,0.5,2,600,229,0.38166666666666665,0.3053872871398926,0.38989000956217446,0.10512568155924479,0.00022264013687769572,0.31166666666666665,0.93,35,35.0,38,38.0,0.8165938864628821,0.8165938864628821,35,False,True,0.3553886126522414
alpha_a0p5__udp_mean_ge_0.33504029_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,236,0.3933333333333333,0.30603592554728193,0.40229316711425783,0.1736389668782552,0.00018887380758921305,0.31666666666666665,0.9233333333333333,39,39.0,44,44.0,0.8050847457627118,0.8050847457627118,39,False,True,0.35531833919374284
alpha_a0p5__depth_mean_le_0.31588166_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,234,0.39,0.2954061889648438,0.3258113352457682,0.23305557250976563,0.00017637719710667928,0.32166666666666666,0.9316666666666666,34,34.0,40,40.0,0.8247863247863247,0.8247863247863247,34,False,True,0.35524983728522924
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_grad_mean_ge_0.00041099837,0.5,2,600,266,0.44333333333333336,0.3164222240447998,0.3704116185506185,0.20576199849446614,0.0002186933159828186,0.355,0.9116666666666666,42,42.00000000000001,49,49.0,0.8007518796992481,0.8007518796992481,42,False,True,0.3551696289578775
alpha_a0p5__diff_signed_mean_le_-0.0015222002_AND_diff_abs_max_le_0.1082613,0.5,2,600,232,0.38666666666666666,0.30294132550557457,0.3754618962605794,0.19237589518229167,0.0001904177665710449,0.31333333333333335,0.9266666666666666,37,37.0,42,42.00000000000001,0.8103448275862069,0.8103448275862069,37,False,True,0.35508617235381024
alpha_a0p75__input_grad_mean_ge_0.0093034212_AND_diff_signed_mean_le_-0.0031482906,0.75,2,600,112,0.18666666666666668,0.26470582326253256,0.37358421325683594,0.07725718180338542,0.00011455833911895752,0.15666666666666668,0.97,15,15.0,18,18.0,0.8392857142857143,0.8392857142857143,15,False,True,0.35503093003772557
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_abs_std_ge_0.003863561,0.5,2,600,241,0.40166666666666667,0.3065128612518311,0.3927825037638346,0.12605364481608072,0.00021514475345611573,0.32666666666666666,0.925,37,37.0,41,41.0,0.8132780082987552,0.8132780082987552,37,False,True,0.3549527718128505
alpha_a0p5__udp_std_le_0.29660641_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,235,0.39166666666666666,0.29655749956766764,0.35836607615152993,0.21483044942220053,0.00016951680183410644,0.31666666666666665,0.925,33,33.0,41,41.0,0.8085106382978723,0.8085106382978723,33,False,True,0.3548877704160433
alpha_a0p75__udp_mean_le_0.54332907_AND_diff_signed_mean_le_-0.0031482906,0.75,2,600,122,0.20333333333333334,0.27075833002726235,0.4432104237874349,0.016135762532552084,0.00013562331597010295,0.16666666666666666,0.9633333333333334,17,17.0,21,21.000000000000004,0.819672131147541,0.819672131147541,17,False,True,0.3548676391518181
alpha_a0p75__input_mean_ge_0.43370621_AND_diff_signed_mean_le_-0.0031482906,0.75,2,600,146,0.24333333333333335,0.28953413327534994,0.47090887705485024,-0.0008580525716145833,0.00014941374460856118,0.195,0.9516666666666667,24,24.0,28,28.0,0.8013698630136986,0.8013698630136986,24,False,True,0.3547527359775212
alpha_a0p5__udp_mean_ge_0.39827571_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,253,0.4216666666666667,0.30475953737894695,0.39862354278564455,0.23089350382486978,0.0001831093430519104,0.33666666666666667,0.915,41,41.0,47,47.0,0.7984189723320159,0.7984189723320159,41,False,True,0.3546132167650306
alpha_a0p75__depth_grad_mean_le_0.0053641157_AND_diff_signed_mean_le_-0.0015222002,0.75,2,600,226,0.37666666666666665,0.3324256992340088,0.5616968409220378,0.04588282267252604,0.00017958442370096843,0.2816666666666667,0.905,47,47.0,54,54.0,0.7477876106194691,0.7477876106194691,47,False,True,0.3545488520394384
