policy_id,count,selected_count,coverage,mean_dPSNR,hard_bottom25_dPSNR,easy_top25_dPSNR,dSSIM,positive_ratio,nonnegative_ratio,severe_loss_count,severe_loss_per_600,strong_loss_count,strong_loss_per_600,selected_precision,selected_nonnegative_ratio,selected_severe_count,strict_gate_pass,abstention_gate_pass,score
a0_mean_ge_0.579965,600,60,0.1,0.005550406773885091,0.0044465764363606775,0.007473729451497396,0.0006350335478782653,0.055,0.955,26,26.0,27,27.0,0.55,0.55,26,False,False,-0.017837949117024743
depth_grad_mean_le_0.00165566,600,90,0.15,0.010905901590983072,0.10235028584798177,-0.05717221577962239,0.0007167669137318929,0.075,0.925,40,40.0,43,43.0,0.5,0.5,40,False,False,-0.018506526947021484
diff_abs_p95_le_0.0102526,600,60,0.1,0.0005637200673421224,0.019100227355957032,0.014539972941080729,0.0012544979651769002,0.051666666666666666,0.9516666666666667,25,25.0,28,28.0,0.5166666666666667,0.5166666666666667,25,False,False,-0.018827889760335285
udp_std_le_0.281499,600,360,0.6,0.10849368731180827,0.48977049509684245,-0.48122894287109375,0.004038816293080648,0.3383333333333333,0.7383333333333333,139,139.0,150,150.0,0.5638888888888889,0.5638888888888889,139,False,False,-0.018869244469536695
diff_abs_p90_le_0.00809746,600,60,0.1,-0.00012695948282877604,0.020971094767252604,-0.028007354736328125,0.0013954915603001912,0.051666666666666666,0.9516666666666667,25,25.0,28,28.0,0.5166666666666667,0.5166666666666667,25,False,False,-0.01905085245768229
depth_mean_le_0.208705,600,150,0.25,0.03503459612528483,0.1442470677693685,-0.13134638468424478,0.0020019147793451943,0.13666666666666666,0.8866666666666667,59,59.0,64,64.0,0.5466666666666666,0.5466666666666666,59,False,False,-0.019570303599039718
udp_grad_mean_le_0.0100505,600,30,0.05,-0.011386562983194987,0.008068707784016927,-0.025415140787760415,0.0006159109870592754,0.021666666666666667,0.9716666666666667,16,16.0,17,17.0,0.43333333333333335,0.43333333333333335,16,False,False,-0.019702719370524088
diff_abs_std_le_0.00386356,600,120,0.2,0.028287413914998373,0.05645262400309245,0.03389694213867187,0.002204740643501282,0.11,0.91,45,45.0,52,52.0,0.55,0.55,45,False,False,-0.020099430084228515
diff_grad_mean_ge_0.000945674,600,90,0.15,-0.005768728256225586,0.15233736673990886,-0.033977508544921875,0.0006688568989435832,0.07333333333333333,0.9233333333333333,39,39.0,44,44.0,0.4888888888888889,0.4888888888888889,39,False,False,-0.021239942126803926
diff_abs_max_ge_0.0799255,600,90,0.15,0.0002895355224609375,0.09451460520426433,-0.15268112182617188,0.002141354978084564,0.08,0.93,36,36.0,41,41.0,0.5333333333333333,0.5333333333333333,36,False,False,-0.021415146509806318
diff_abs_std_le_0.0036149,600,90,0.15,0.012850589752197265,0.0317846425374349,0.04236259460449219,0.0016176527738571166,0.08333333333333333,0.9333333333333333,35,35.0,38,38.0,0.5555555555555556,0.5555555555555556,35,False,False,-0.021425471835666232
input_grad_mean_ge_0.00861056,600,510,0.85,0.17117482503255207,0.7253108342488607,-0.48919769287109377,0.006136299669742584,0.4716666666666667,0.6216666666666667,201,201.0,217,217.00000000000003,0.5549019607843138,0.5549019607843138,201,False,False,-0.021752368366017072
input_std_le_0.185673,600,198,0.33,0.030141979853312174,0.39308549245198565,-0.33771456400553385,0.002305682202180227,0.16833333333333333,0.8383333333333334,88,88.0,94,94.0,0.51010101010101,0.51010101010101,88,False,False,-0.02208159652864089
a0_grad_mean_ge_0.0236134,600,240,0.4,0.07017178853352865,0.3325679651896159,-0.15808970133463543,0.0006874047716458638,0.21166666666666667,0.8116666666666666,102,102.00000000000001,109,109.0,0.5291666666666667,0.5291666666666667,102,False,False,-0.02422788683573407
a0_grad_mean_le_0.0100688,600,30,0.05,-0.016062065760294595,0.008068707784016927,-0.05434684753417969,0.0006399383147557576,0.021666666666666667,0.9716666666666667,16,16.0,17,17.0,0.43333333333333335,0.43333333333333335,16,False,False,-0.024378222147623696
depth_grad_mean_le_0.0015138,600,60,0.1,0.0003403441111246745,-0.013505872090657551,-0.010425923665364583,0.00039627373218536376,0.055,0.955,25,25.0,27,27.0,0.55,0.55,25,False,False,-0.025536123911539713
diff_to_a0_ratio_le_0.0093534,600,120,0.2,0.02339053471883138,0.03527453104654948,-0.028826370239257812,0.003000647823015849,0.11833333333333333,0.9183333333333333,44,44.0,47,47.0,0.5916666666666667,0.5916666666666667,44,False,False,-0.026207499186197906
diff_signed_mean_le_0.00388827,600,540,0.9,0.1775164222717285,0.7444796244303385,-0.5878817749023437,0.007572428484757741,0.5016666666666667,0.6016666666666667,209,209.0,228,228.0,0.5574074074074075,0.5574074074074075,209,False,False,-0.02649330125031646
a0_saturation_high_le_0.0557869,600,450,0.75,0.14681403795878092,0.635169423421224,-0.3142531077067057,0.0026638240615526835,0.4166666666666667,0.6666666666666666,180,180.0,194,193.99999999999997,0.5555555555555556,0.5555555555555556,180,False,False,-0.026615828408135256
a0_udp_psnr_ge_44.4688,600,120,0.2,0.02749292055765788,0.0394088617960612,0.019269765218098957,0.002445656756560008,0.11,0.91,46,46.0,52,52.0,0.55,0.55,46,False,False,-0.02715486399332681
diff_abs_p90_le_0.00866789,600,90,0.15,0.014191932678222656,0.021466344197591147,0.007890675862630208,0.0021425106128056845,0.08,0.93,37,37.0,41,41.0,0.5333333333333333,0.5333333333333333,37,False,False,-0.027774814605712884
input_grad_mean_le_0.00666789,600,30,0.05,-0.022319539388020834,0.00325469970703125,-0.01459912618001302,0.00020866374174753825,0.023333333333333334,0.9733333333333334,15,15.0,16,16.0,0.4666666666666667,0.4666666666666667,15,False,False,-0.028172531127929685
diff_abs_std_le_0.00417568,600,150,0.25,0.03887970606486003,0.0797265625,0.020900217692057292,0.002414417366186778,0.135,0.885,57,57.0,65,65.0,0.54,0.54,57,False,False,-0.028188653310139963
diff_abs_p50_le_0.0021936,600,30,0.05,-0.021570714314778645,0.0,-0.06226142883300781,0.0009548975030581157,0.023333333333333334,0.9733333333333334,15,15.0,16,16.0,0.4666666666666667,0.4666666666666667,15,False,False,-0.02823738098144531
a0_saturation_high_ge_0.131048,600,30,0.05,-0.02562742869059245,0.02685394287109375,-0.11139177958170574,0.0014978926380475363,0.021666666666666667,0.9716666666666667,16,16.0,17,17.0,0.43333333333333335,0.43333333333333335,16,False,False,-0.029247276306152342
diff_abs_mean_ge_0.00666149,600,240,0.4,0.03845481554667155,0.46847334543863933,-0.30003682454427083,0.0021381081144014992,0.20833333333333334,0.8083333333333333,106,106.0,113,113.0,0.5208333333333334,0.5208333333333334,106,False,False,-0.030385181427001945
depth_grad_mean_le_0.00230672,600,300,0.5,0.05727437337239583,0.479687131245931,-0.2909474182128906,0.003917485475540161,0.28,0.78,118,118.0,129,129.0,0.56,0.56,118,False,False,-0.030803843816121446
udp_mean_ge_0.606556,600,30,0.05,-0.010831158955891927,-0.05343238830566406,0.011027069091796874,0.00037521570920944213,0.023333333333333334,0.9733333333333334,15,15.0,16,16.0,0.4666666666666667,0.4666666666666667,15,False,False,-0.030855922698974605
diff_abs_mean_le_0.00408066,600,90,0.15,0.00830468495686849,0.026621119181315104,-0.047086817423502604,0.0022726512948671976,0.07833333333333334,0.9283333333333333,36,36.0,41,41.0,0.5222222222222223,0.5222222222222223,36,False,False,-0.030928924136691627
udp_mean_ge_0.398276,600,480,0.8,0.15512471516927084,0.6311106363932292,-0.3730137125651042,0.006698391437530518,0.45,0.65,186,186.0,201,201.0,0.5625,0.5625,186,False,False,-0.03097262573242182
input_std_ge_0.281229,600,30,0.05,-0.02397385279337565,0.03426704406738281,-0.10900962829589844,0.0010407278935114542,0.02,0.97,18,18.0,18,18.0,0.4,0.4,18,False,False,-0.03140709177652995
diff_abs_mean_le_0.00375198,600,60,0.1,-0.011075846354166667,0.011377639770507812,-0.05902114868164063,0.0017343210180600485,0.051666666666666666,0.9516666666666667,25,25.0,28,28.0,0.5166666666666667,0.5166666666666667,25,False,False,-0.03239810307820638
diff_abs_p50_ge_0.00392539,600,402,0.67,0.10807816505432129,0.6483558527628581,-0.3901538594563802,0.0031043814619382223,0.36666666666666664,0.6966666666666667,165,165.0,176,176.0,0.5472636815920398,0.5472636815920398,165,False,False,-0.032469687675362235
udp_std_ge_0.340886,600,30,0.05,-0.016714448928833007,-0.0029387537638346354,-0.08313369750976562,0.0007939893007278443,0.02,0.97,18,18.0,18,18.0,0.4,0.4,18,False,False,-0.033449137369791666
diff_abs_std_ge_0.00658974,600,150,0.25,-0.0012316544850667318,0.3201468022664388,-0.2842648315429688,0.002523250083128611,0.12666666666666668,0.8766666666666667,69,69.0,72,72.0,0.5066666666666667,0.5066666666666667,69,False,False,-0.03386162058512371
diff_grad_mean_le_0.000507967,600,150,0.25,0.023870363235473632,0.10572676340738932,-0.1880797576904297,0.0026579153537750243,0.14666666666666667,0.8966666666666666,57,57.0,60,60.0,0.5866666666666667,0.5866666666666667,57,False,False,-0.03436461257934571
diff_abs_p95_le_0.0108924,600,90,0.15,0.008557510375976563,0.0317846425374349,0.021908035278320314,0.0017666450142860412,0.075,0.925,38,38.0,43,43.0,0.5,0.5,38,False,False,-0.03449632898966471
diff_abs_max_ge_0.0680702,600,150,0.25,0.0025092633565266926,0.195788942972819,-0.31993601481119793,0.00343034694592158,0.13833333333333334,0.8883333333333333,57,57.0,64,64.0,0.5533333333333333,0.5533333333333333,57,False,False,-0.03487683423360188
diff_abs_std_le_0.00555833,600,360,0.6,0.12196336110432943,0.31991867065429686,-0.18342516581217447,0.004181837340195974,0.3433333333333333,0.7433333333333333,133,133.0,146,146.0,0.5722222222222222,0.5722222222222222,133,False,False,-0.035445860120985245
diff_abs_p95_le_0.0120486,600,120,0.2,0.01869901974995931,0.05562735239664714,0.008585891723632812,0.0022615490357081095,0.10833333333333334,0.9083333333333333,48,48.0,53,53.0,0.5416666666666666,0.5416666666666666,48,False,False,-0.03631080881754557
a0_saturation_low_le_1.66667e-05,600,94,0.15666666666666668,0.019647493362426757,-0.010894508361816406,0.0228228759765625,1.1092027028401693e-05,0.08333333333333333,0.9266666666666666,40,40.0,41,41.0,0.5319148936170213,0.5319148936170213,40,False,False,-0.03648038904717628
input_dark_mean_ge_0.717423,600,30,0.05,-0.014562098185221355,-0.04237129211425781,0.0,-1.7843147118886313e-05,0.02,0.97,16,16.0,17,17.0,0.4,0.4,16,False,False,-0.0371549212137858
input_std_le_0.215423,600,360,0.6,0.07416461626688639,0.5986989847819011,-0.5125162506103516,0.003836486836274465,0.335,0.735,145,145.0,155,155.00000000000003,0.5583333333333333,0.5583333333333333,145,False,False,-0.038243970870971644
a0_mean_ge_0.496752,600,240,0.4,0.06270054499308268,0.25828614552815754,-0.15839436848958333,0.00386985053618749,0.22666666666666666,0.8266666666666667,97,96.99999999999999,101,101.0,0.5666666666666667,0.5666666666666667,97,False,False,-0.038394585291544575
diff_abs_p95_le_0.0127904,600,150,0.25,0.02898685137430827,0.0891464106241862,-0.011644541422526042,0.0026357869307200112,0.135,0.885,59,59.0,66,66.0,0.54,0.54,59,False,False,-0.039726545969645186
diff_abs_p90_ge_0.014715,600,198,0.33,0.011091623306274414,0.41555116017659505,-0.31369593302408855,0.002320439418156942,0.16666666666666666,0.8366666666666667,90,90.0,95,95.0,0.5050505050505051,0.5050505050505051,90,False,False,-0.03976806139705155
input_grad_mean_ge_0.026286,600,30,0.05,-0.01605245590209961,-0.0031450653076171876,-0.07132698059082031,5.842477083206177e-05,0.016666666666666666,0.9666666666666667,20,20.0,20,20.0,0.3333333333333333,0.3333333333333333,20,False,False,-0.040172055562337244
depth_grad_mean_le_0.00177221,600,120,0.2,0.009217764536539714,0.1042120361328125,-0.1234363047281901,0.0012148850162823994,0.105,0.905,51,51.00000000000001,55,54.99999999999999,0.525,0.525,51,False,False,-0.04047922643025718
a0_std_ge_0.341925,600,30,0.05,-0.018408724466959635,-0.009715855916341146,-0.08313369750976562,0.0007828373710314433,0.018333333333333333,0.9683333333333334,19,19.0,19,19.0,0.36666666666666664,0.36666666666666664,19,False,False,-0.04050435511271159
diff_to_a0_ratio_ge_0.014339,600,240,0.4,0.022040691375732422,0.47541402180989584,-0.4182806905110677,0.0019324882825215658,0.21,0.81,104,104.0,110,109.99999999999999,0.525,0.525,104,False,False,-0.04085580317179363
diff_abs_p95_ge_0.0201452,600,150,0.25,-0.014305877685546874,0.36011578877766925,-0.2807776133219401,0.0021077306071917217,0.12333333333333334,0.8733333333333333,71,71.0,74,74.0,0.49333333333333335,0.49333333333333335,71,False,False,-0.04161026382446291
input_mean_ge_0.734692,600,30,0.05,-0.020949811935424806,-0.027135607401529947,0.0,5.819578965504964e-05,0.02,0.97,17,17.0,17,17.0,0.4,0.4,17,False,False,-0.04173371378580729
diff_abs_std_le_0.00512461,600,300,0.5,0.10130969047546387,0.22707045237223308,-0.12778610229492188,0.0033450424671173096,0.28,0.78,114,114.0,125,125.0,0.56,0.56,114,False,False,-0.04192269643147786
a0_udp_psnr_le_40.5953,600,198,0.33,0.008875869115193684,0.43179381052652993,-0.32655420939127605,0.0024174650510152182,0.165,0.835,92,92.0,97,96.99999999999999,0.5,0.5,92,False,False,-0.04217567825317384
input_dark_mean_le_0.38382,600,30,0.05,-0.033217334747314455,0.03138422648111979,-0.160465087890625,0.0005177525679270426,0.016666666666666666,0.9666666666666667,17,17.0,20,20.0,0.3333333333333333,0.3333333333333333,17,False,False,-0.042704611460367844
input_std_ge_0.261096,600,60,0.1,-0.016892751057942707,0.028024393717447915,-0.05620264689127604,0.0015667346119880676,0.05,0.95,29,29.0,29,29.0,0.5,0.5,29,False,False,-0.042886652628580726
diff_grad_mean_ge_0.000868565,600,120,0.2,-0.007166357040405274,0.20000208536783853,-0.07801724751790365,0.000994121829668681,0.09166666666666666,0.8916666666666667,55,54.99999999999999,62,62.0,0.4583333333333333,0.4583333333333333,55,False,False,-0.04424916903177896
a0_saturation_high_ge_0.096786,600,60,0.1,-0.02586503028869629,0.07417098999023437,-0.12681894938151042,0.0025054405132929483,0.045,0.945,30,30.0,32,32.0,0.45,0.45,30,False,False,-0.04482228279113769
input_mean_ge_0.715771,600,60,0.1,-0.015138874053955078,0.014471104939778646,0.0,0.00022730072339375814,0.045,0.945,28,28.0,32,32.0,0.45,0.45,28,False,False,-0.04502109781901041
depth_std_ge_0.207802,600,402,0.67,0.09455274899800618,0.668347905476888,-0.37905860900878907,0.0023691972096761067,0.3616666666666667,0.6916666666666667,167,167.0,179,179.0,0.5398009950248757,0.5398009950248757,167,False,False,-0.04537022488152803
a0_saturation_low_ge_0.0870655,600,30,0.05,-0.02904321034749349,-0.004619776407877604,-0.12024734497070312,0.0005878876646359762,0.018333333333333333,0.9683333333333334,17,17.0,19,19.0,0.36666666666666664,0.36666666666666664,17,False,False,-0.04586482111612956
depth_grad_mean_ge_0.00290383,600,150,0.25,0.027410078048706054,0.18016432444254557,-0.12011823018391928,0.001122351090113322,0.11833333333333333,0.8683333333333333,71,71.0,77,77.0,0.47333333333333333,0.47333333333333333,71,False,False,-0.0458821741739909
a0_mean_ge_0.397089,600,480,0.8,0.15094815572102865,0.5874072011311849,-0.38420204162597654,0.006726580659548441,0.45,0.65,186,186.0,201,201.0,0.5625,0.5625,186,False,False,-0.04607504399617507
depth_std_ge_0.233249,600,300,0.5,0.05530391057332357,0.5436293919881184,-0.2084455108642578,0.000972608725229899,0.26,0.76,132,132.0,141,141.0,0.52,0.52,132,False,False,-0.04678874142964684
input_mean_ge_0.571099,600,360,0.6,0.09248761812845865,0.45555767059326174,-0.16157920837402343,0.0034857602914174397,0.3383333333333333,0.7383333333333333,141,141.0,151,151.0,0.5638888888888889,0.5638888888888889,141,False,False,-0.047428519778781514
diff_abs_max_ge_0.0733197,600,120,0.2,-0.014464499155680339,0.13628780364990234,-0.2683592987060547,0.003046089808146159,0.10666666666666667,0.9066666666666666,47,47.0,53,53.0,0.5333333333333333,0.5333333333333333,47,False,False,-0.047725881576538086
a0_saturation_low_le_2.08333e-06,600,32,0.05333333333333334,-0.025216614405314128,-0.029346122741699218,0.004249928792317708,-1.3006726900736491e-05,0.021666666666666667,0.9683333333333334,18,18.0,18,18.0,0.40625,0.40625,18,False,False,-0.04824064509073894
udp_mean_le_0.508375,600,402,0.67,0.07818497021993001,0.6708504994710286,-0.5782694244384765,0.004487576882044474,0.3616666666666667,0.6916666666666667,161,161.0,176,176.0,0.5398009950248757,0.5398009950248757,161,False,False,-0.04911235516106904
depth_std_le_0.172272,600,90,0.15,-0.010419308344523112,0.03556683858235677,-0.18396832784016928,0.0027741114298502605,0.07833333333333334,0.9283333333333333,37,37.0,40,40.0,0.5222222222222223,0.5222222222222223,37,False,False,-0.0494164875878228
input_mean_le_0.433706,600,30,0.05,-0.04008668899536133,0.039928309122721356,-0.22171890258789062,0.0004004484415054321,0.016666666666666666,0.9666666666666667,19,19.0,20,20.0,0.3333333333333333,0.3333333333333333,19,False,False,-0.05143794504801433
diff_abs_std_le_0.00467838,600,240,0.4,0.0781075127919515,0.12123709360758464,-0.05555269877115886,0.0031734866897265117,0.22,0.82,94,94.0,104,104.0,0.55,0.55,94,False,False,-0.052083213806152356
input_mean_ge_0.549312,600,402,0.67,0.11455783208211263,0.45775286356608075,-0.15393356323242188,0.004288069506486257,0.38333333333333336,0.7133333333333334,155,155.00000000000003,165,165.0,0.572139303482587,0.572139303482587,155,False,False,-0.05239698685223787
input_dark_mean_ge_0.694354,600,60,0.1,-0.019739789962768553,0.014650764465332032,0.0,0.0002481865882873535,0.043333333333333335,0.9433333333333334,29,29.0,33,33.0,0.43333333333333335,0.43333333333333335,29,False,False,-0.05241043217976888
input_dark_mean_ge_0.535703,600,360,0.6,0.09614761670430501,0.3995427068074544,-0.14218615214029948,0.003305239379405975,0.3433333333333333,0.7433333333333333,139,139.0,148,148.0,0.5722222222222222,0.5722222222222222,139,False,False,-0.053355595482720314
diff_abs_p90_le_0.00929221,600,120,0.2,0.008154637018839518,0.0394088617960612,-0.024900919596354168,0.0024867919087409973,0.105,0.905,49,49.0,55,54.99999999999999,0.525,0.525,49,False,False,-0.05374314753214518
a0_saturation_low_le_0.000797083,600,240,0.4,0.06089815775553385,0.27456217447916664,-0.06090082804361979,0.0006476908922195435,0.20666666666666667,0.8066666666666666,105,105.0,112,112.0,0.5166666666666667,0.5166666666666667,105,False,False,-0.05462796529134112
depth_mean_ge_0.380865,600,60,0.1,-0.03442856788635254,0.08191590627034505,-0.14677001953125,0.0009821197390556336,0.041666666666666664,0.9416666666666667,31,31.0,34,34.0,0.4166666666666667,0.4166666666666667,31,False,False,-0.055116257985432945
input_mean_ge_0.598507,600,300,0.5,0.05711668014526367,0.3909661865234375,-0.1324780019124349,0.00243700643380483,0.2783333333333333,0.7783333333333333,119,119.0,128,128.0,0.5566666666666666,0.5566666666666666,119,False,False,-0.055308439890543654
input_std_le_0.19331,600,240,0.4,0.029551769892374676,0.3829294967651367,-0.35046956380208333,0.0027810386816660565,0.21,0.81,104,104.0,111,111.0,0.525,0.525,104,False,False,-0.05646585591634118
depth_mean_ge_0.353028,600,90,0.15,-0.028998724619547524,0.17116523742675782,-0.2018158467610677,0.0012291095654169719,0.06333333333333334,0.9133333333333333,46,46.0,51,51.00000000000001,0.4222222222222222,0.4222222222222222,46,False,False,-0.057096304151746956
diff_abs_mean_ge_0.0056308,600,360,0.6,0.07185051918029785,0.6076218032836914,-0.46262097676595054,0.0036088164647420247,0.32,0.72,154,154.0,163,163.0,0.5333333333333333,0.5333333333333333,154,False,False,-0.05757736333211261
diff_abs_p50_le_0.0025542,600,60,0.1,-0.03208351135253906,0.011377639770507812,-0.13801625569661458,0.0019148828585942585,0.04833333333333333,0.9483333333333334,27,27.0,30,30.0,0.48333333333333334,0.48333333333333334,27,False,False,-0.05907243474324544
udp_std_le_0.288712,600,402,0.67,0.0939323361714681,0.5566327412923177,-0.5329696655273437,0.004565210938453674,0.37,0.7,160,160.0,173,173.0,0.5522388059701493,0.5522388059701493,160,False,False,-0.059297538206945055
input_std_le_0.221985,600,402,0.67,0.08263410250345866,0.6231863149007162,-0.5147387440999349,0.00447307288646698,0.37333333333333335,0.7033333333333334,163,163.0,173,173.0,0.5572139303482587,0.5572139303482587,163,False,False,-0.059708622253949406
diff_to_a0_ratio_le_0.00988107,600,150,0.25,0.024831523895263673,0.015420252482096355,-0.04185529073079427,0.0033594042062759398,0.13666666666666666,0.8866666666666667,58,58.0,65,65.0,0.5466666666666666,0.5466666666666666,58,False,False,-0.05998007965087891
a0_saturation_low_le_0.000361833,600,198,0.33,0.05255981127421061,0.132078005472819,-0.009611231486002604,0.00020904233058293662,0.17,0.84,86,86.0,92,92.0,0.5151515151515151,0.5151515151515151,86,False,False,-0.060663111600008895
diff_abs_p50_le_0.00293327,600,90,0.15,-0.021163514455159505,0.028127772013346354,-0.1525018564860026,0.0026245216528574624,0.08,0.93,37,37.0,40,40.0,0.5333333333333333,0.5333333333333333,37,False,False,-0.061464904785156246
udp_std_ge_0.326572,600,60,0.1,-0.02713913917541504,0.02426251729329427,-0.12170483907063802,0.0016194424033164978,0.045,0.945,32,32.0,32,32.0,0.45,0.45,32,False,False,-0.06257350985209147
input_mean_ge_0.627048,600,240,0.4,0.03041725476582845,0.303907585144043,-0.07526044209798177,0.0017267069220542907,0.215,0.815,98,98.0,106,106.0,0.5375,0.5375,98,False,False,-0.0627308489481608
input_dark_mean_ge_0.635507,600,150,0.25,0.010301179885864258,0.11411066691080729,0.0,0.0005908098816871643,0.12666666666666668,0.8766666666666667,64,64.0,70,70.0,0.5066666666666667,0.5066666666666667,64,False,False,-0.06383782005310058
a0_saturation_low_le_1.04167e-05,600,68,0.11333333333333333,-0.012677869796752929,-0.05687641143798828,0.0228228759765625,-1.3951162497202555e-05,0.056666666666666664,0.9433333333333334,31,31.0,32,32.0,0.5,0.5,31,False,False,-0.06389697265625
diff_abs_std_le_0.00442634,600,198,0.33,0.04101801554361979,0.10452163696289063,-0.0510882822672526,0.002824537952740987,0.17666666666666667,0.8466666666666667,79,78.99999999999999,88,88.0,0.5353535353535354,0.5353535353535354,79,False,False,-0.06408389844798075
a0_saturation_low_le_0.0190188,600,450,0.75,0.13056169827779135,0.5411139678955078,-0.3381462097167969,0.0038131146629651388,0.41833333333333333,0.6683333333333333,179,179.0,191,191.0,0.5577777777777778,0.5577777777777778,179,False,False,-0.0642709208594428
diff_to_a0_ratio_ge_0.0130502,600,300,0.5,0.03183986028035482,0.5641791025797526,-0.5207117716471354,0.0023921342690785725,0.25833333333333336,0.7583333333333333,132,132.0,141,141.0,0.5166666666666667,0.5166666666666667,132,False,False,-0.0652820307413737
diff_grad_mean_ge_0.000647291,600,300,0.5,0.06028860092163086,0.41222908020019533,-0.14745015462239583,0.0024564129114151,0.25166666666666665,0.7516666666666667,127,127.0,141,141.0,0.5033333333333333,0.5033333333333333,127,False,False,-0.06548746236165365
depth_mean_ge_0.33582,600,120,0.2,-0.022919104894002278,0.21892780303955078,-0.25239852905273436,0.001505143145720164,0.09,0.89,60,60.0,65,65.0,0.45,0.45,60,False,False,-0.06568715413411458
input_dark_mean_le_0.423735,600,60,0.1,-0.041032085418701174,0.06740712483723958,-0.3283154296875,0.000991563101609548,0.04,0.94,31,31.0,36,36.0,0.4,0.4,31,False,False,-0.06618030420939128
a0_udp_psnr_le_41.7894,600,300,0.5,0.038357814153035484,0.5319728724161784,-0.4884819030761719,0.0035806334018707274,0.26166666666666666,0.7616666666666667,132,132.0,140,140.0,0.5233333333333333,0.5233333333333333,132,False,False,-0.06648230107625325
a0_std_le_0.28976,600,402,0.67,0.08669311205546061,0.5513029861450195,-0.5505733744303385,0.004602852066357931,0.37,0.7,160,160.0,173,173.0,0.5522388059701493,0.5522388059701493,160,False,False,-0.06786920110977707
a0_std_ge_0.328179,600,60,0.1,-0.02933393160502116,0.022551371256510418,-0.12170483907063802,0.0016319634517033895,0.043333333333333335,0.9433333333333334,33,33.0,33,33.0,0.43333333333333335,0.43333333333333335,33,False,False,-0.06802942212422688
diff_signed_mean_ge_0.00584971,600,30,0.05,-0.03625148137410482,-0.02067773183186849,0.0,-9.379516045252482e-05,0.015,0.965,21,21.000000000000004,21,21.000000000000004,0.3,0.3,21,False,False,-0.06842091433207195
diff_grad_mean_le_0.000549679,600,198,0.33,0.011352329254150391,0.19856369018554687,-0.35361605326334633,0.0036520837744077046,0.18833333333333332,0.8583333333333333,79,78.99999999999999,83,83.0,0.5707070707070707,0.5707070707070707,79,False,False,-0.06847139466410933
diff_abs_mean_ge_0.00520836,600,402,0.67,0.08721016883850098,0.6203874333699544,-0.4796837615966797,0.0037962553898493448,0.36,0.69,169,169.0,179,179.0,0.5373134328358209,0.5373134328358209,169,False,False,-0.06882730117721941
depth_mean_le_0.219919,600,198,0.33,0.02552193323771159,0.1446191151936849,-0.19919815063476562,0.0027370561162630715,0.17833333333333334,0.8483333333333334,80,80.0,86,86.0,0.5404040404040404,0.5404040404040404,80,False,False,-0.07130308594366516
depth_mean_le_0.234097,600,240,0.4,0.04276333491007487,0.18231819152832032,-0.2157512919108073,0.0033034299810727435,0.22166666666666668,0.8216666666666667,94,94.0,102,102.00000000000001,0.5541666666666667,0.5541666666666667,94,False,False,-0.07194878387451172
depth_std_ge_0.194787,600,450,0.75,0.10349179903666178,0.6694950866699219,-0.43754585266113283,0.0031297814846038816,0.4066666666666667,0.6566666666666666,185,185.0,200,200.0,0.5422222222222223,0.5422222222222223,185,False,False,-0.07202331818474661
a0_mean_le_0.358368,600,60,0.1,-0.03668678601582845,0.03280249277750651,-0.22000152587890626,0.0006059385339419047,0.04,0.94,32,32.0,35,35.0,0.4,0.4,32,False,False,-0.07248616282145182
a0_mean_le_0.511547,600,402,0.67,0.06534799893697103,0.6451559193929036,-0.5335654703776042,0.004420724908510844,0.3566666666666667,0.6866666666666666,163,163.0,179,179.0,0.5323383084577115,0.5323383084577115,163,False,False,-0.07274610579191748
input_dark_mean_ge_0.652794,600,120,0.2,-0.012007789611816406,0.07929668426513672,0.0,0.0004853283365567525,0.09833333333333333,0.8983333333333333,53,53.0,58,58.0,0.49166666666666664,0.49166666666666664,53,False,False,-0.07360028521219888
input_dark_mean_ge_0.515617,600,402,0.67,0.10763402303059896,0.4240081532796224,-0.1457287089029948,0.003984458446502685,0.38,0.71,158,157.99999999999997,167,167.0,0.5671641791044776,0.5671641791044776,158,False,False,-0.0740057296942715
diff_grad_mean_ge_0.000590974,600,360,0.6,0.08005595842997233,0.48783789316813153,-0.2839219919840495,0.0034904914100964864,0.31,0.71,151,151.0,165,165.0,0.5166666666666667,0.5166666666666667,151,False,False,-0.07415123494466144
a0_udp_psnr_ge_43.7888,600,150,0.25,0.012663666407267253,0.04202887217203776,-0.048345209757486976,0.00301884134610494,0.12833333333333333,0.8783333333333333,62,62.0,69,69.0,0.5133333333333333,0.5133333333333333,62,False,False,-0.07516244888305663
diff_abs_p90_ge_0.0138096,600,240,0.4,0.008958921432495118,0.44030824025472004,-0.3443567911783854,0.0027795339624087016,0.20333333333333334,0.8033333333333333,110,109.99999999999999,115,115.00000000000001,0.5083333333333333,0.5083333333333333,110,False,False,-0.07554735183715819
input_dark_mean_ge_0.595414,600,240,0.4,0.03281298955281575,0.22839014689127604,-0.052537460327148434,0.001471392512321472,0.21666666666666667,0.8166666666666667,97,96.99999999999999,105,105.0,0.5416666666666666,0.5416666666666666,97,False,False,-0.07700614039103189
a0_saturation_high_le_0.0657164,600,480,0.8,0.12456016858418782,0.6249322509765625,-0.3944990793863932,0.003609806497891744,0.44,0.64,193,193.0,208,208.0,0.55,0.55,193,False,False,-0.07770676867167153
input_mean_ge_0.674966,600,120,0.2,-0.01509447415669759,0.08262791951497396,0.0,0.0007033958037694295,0.095,0.895,54,54.0,60,60.0,0.475,0.475,54,False,False,-0.0786874942779541
