image_id,split,candidate,A0_PSNR,candidate_PSNR,dPSNR,dSSIM,bucket,chosen_expert,source
1200_0.97_0.52.png,val_regular,fulludp_official_endpoint,31.913738250732422,34.22103500366211,2.3072967529296875,0.0005204677581787109,hard_bottom25_by_a0,FullUDP,v15_phase0_official_eval
1212_0.8_1.74.png,val_regular,fulludp_official_endpoint,30.234447479248047,27.846195220947266,-2.3882522583007812,-0.0034783482551574707,hard_bottom25_by_a0,FullUDP,v15_phase0_official_eval
1233_0.54_0.63.png,val_regular,fulludp_official_endpoint,37.283382415771484,35.32888412475586,-1.954498291015625,-0.0005851387977600098,mid_by_a0,FullUDP,v15_phase0_official_eval
1246_0.62_2.0.png,val_regular,fulludp_official_endpoint,33.34962463378906,32.345176696777344,-1.0044479370117188,-9.85264778137207e-05,hard_bottom25_by_a0,FullUDP,v15_phase0_official_eval
1266_0.96_1.34.png,val_regular,fulludp_official_endpoint,35.360557556152344,35.34833526611328,-0.0122222900390625,-0.0006633400917053223,hard_bottom25_by_a0,FullUDP,v15_phase0_official_eval
126_0.75_1.47.png,val_regular,fulludp_official_endpoint,28.241600036621094,31.36237144470215,3.1207714080810547,0.003723323345184326,hard_bottom25_by_a0,FullUDP,v15_phase0_official_eval
1282_0.62_0.6.png,val_regular,fulludp_official_endpoint,32.45446014404297,36.883052825927734,4.428592681884766,0.0005554556846618652,hard_bottom25_by_a0,FullUDP,v15_phase0_official_eval
1290_0.95_1.76.png,val_regular,fulludp_official_endpoint,32.715370178222656,30.393871307373047,-2.3214988708496094,-0.000667870044708252,hard_bottom25_by_a0,FullUDP,v15_phase0_official_eval
1291_0.62_0.59.png,val_regular,fulludp_official_endpoint,40.49239730834961,43.07577133178711,2.5833740234375,-3.0517578125e-05,mid_by_a0,FullUDP,v15_phase0_official_eval
1299_0.83_1.21.png,val_regular,fulludp_official_endpoint,41.31084442138672,41.813106536865234,0.5022621154785156,-0.0013158321380615234,mid_by_a0,FullUDP,v15_phase0_official_eval
1300_0.92_1.03.png,val_regular,fulludp_official_endpoint,43.74760055541992,41.761417388916016,-1.9861831665039062,-0.0006693601608276367,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
1313_0.75_1.8.png,val_regular,fulludp_official_endpoint,36.106903076171875,36.450279235839844,0.34337615966796875,0.0004532933235168457,hard_bottom25_by_a0,FullUDP,v15_phase0_official_eval
1317_0.53_1.87.png,val_regular,fulludp_official_endpoint,29.30721092224121,34.020484924316406,4.713274002075195,0.0036521553993225098,hard_bottom25_by_a0,FullUDP,v15_phase0_official_eval
1333_0.79_1.62.png,val_regular,fulludp_official_endpoint,33.545631408691406,34.09949493408203,0.553863525390625,-0.0003948211669921875,hard_bottom25_by_a0,FullUDP,v15_phase0_official_eval
1334_0.64_1.51.png,val_regular,fulludp_official_endpoint,36.26000213623047,36.30223846435547,0.042236328125,-0.00043064355850219727,mid_by_a0,FullUDP,v15_phase0_official_eval
1376_0.65_1.6.png,val_regular,fulludp_official_endpoint,40.26970672607422,38.527565002441406,-1.7421417236328125,-0.003563225269317627,mid_by_a0,FullUDP,v15_phase0_official_eval
1390_0.57_1.23.png,val_regular,fulludp_official_endpoint,37.24122619628906,36.64883041381836,-0.5923957824707031,-0.00015985965728759766,mid_by_a0,FullUDP,v15_phase0_official_eval
1397_0.94_0.79.png,val_regular,fulludp_official_endpoint,36.11112594604492,37.656150817871094,1.5450248718261719,0.00015991926193237305,hard_bottom25_by_a0,FullUDP,v15_phase0_official_eval
1413_0.65_1.47.png,val_regular,fulludp_official_endpoint,40.04090118408203,37.393985748291016,-2.6469154357910156,-0.0004303455352783203,mid_by_a0,FullUDP,v15_phase0_official_eval
1416_0.95_1.15.png,val_regular,fulludp_official_endpoint,39.3605842590332,38.7029914855957,-0.6575927734375,-4.1961669921875e-05,mid_by_a0,FullUDP,v15_phase0_official_eval
1419_0.62_1.04.png,val_regular,fulludp_official_endpoint,37.92040252685547,37.48875045776367,-0.4316520690917969,-0.00028264522552490234,mid_by_a0,FullUDP,v15_phase0_official_eval
1432_0.91_1.29.png,val_regular,fulludp_official_endpoint,32.578590393066406,33.49134826660156,0.9127578735351562,0.00041282176971435547,hard_bottom25_by_a0,FullUDP,v15_phase0_official_eval
1435_0.87_0.57.png,val_regular,fulludp_official_endpoint,43.462547302246094,42.47920227050781,-0.9833450317382812,-0.00023227930068969727,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
1456_0.66_1.83.png,val_regular,fulludp_official_endpoint,33.696537017822266,34.479698181152344,0.7831611633300781,0.0002040266990661621,hard_bottom25_by_a0,FullUDP,v15_phase0_official_eval
1461_0.59_0.54.png,val_regular,fulludp_official_endpoint,37.48857116699219,41.391868591308594,3.9032974243164062,0.0003650188446044922,mid_by_a0,FullUDP,v15_phase0_official_eval
1467_0.61_1.24.png,val_regular,fulludp_official_endpoint,40.498504638671875,39.303794860839844,-1.1947097778320312,0.00034624338150024414,mid_by_a0,FullUDP,v15_phase0_official_eval
1474_0.92_0.89.png,val_regular,fulludp_official_endpoint,30.879680633544922,32.149322509765625,1.2696418762207031,0.0001366734504699707,hard_bottom25_by_a0,FullUDP,v15_phase0_official_eval
1480_0.96_1.38.png,val_regular,fulludp_official_endpoint,30.866212844848633,31.142160415649414,0.27594757080078125,-0.010125398635864258,hard_bottom25_by_a0,FullUDP,v15_phase0_official_eval
1491_0.88_1.85.png,val_regular,fulludp_official_endpoint,33.575008392333984,31.935644149780273,-1.639364242553711,-0.0014325976371765137,hard_bottom25_by_a0,FullUDP,v15_phase0_official_eval
1500_0.87_1.88.png,val_regular,fulludp_official_endpoint,34.10819625854492,32.9708251953125,-1.1373710632324219,-0.0018297433853149414,hard_bottom25_by_a0,FullUDP,v15_phase0_official_eval
1502_0.65_1.08.png,val_regular,fulludp_official_endpoint,42.028228759765625,45.6431884765625,3.614959716796875,0.0002383589744567871,mid_by_a0,FullUDP,v15_phase0_official_eval
1528_0.91_1.9.png,val_regular,fulludp_official_endpoint,33.67494201660156,32.77896499633789,-0.8959770202636719,-0.00030541419982910156,hard_bottom25_by_a0,FullUDP,v15_phase0_official_eval
1534_0.7_0.91.png,val_regular,fulludp_official_endpoint,45.483734130859375,46.09242248535156,0.6086883544921875,-0.0002097487449645996,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
1547_0.77_1.84.png,val_regular,fulludp_official_endpoint,38.38059616088867,37.89242172241211,-0.4881744384765625,-3.695487976074219e-05,mid_by_a0,FullUDP,v15_phase0_official_eval
1550_0.87_0.57.png,val_regular,fulludp_official_endpoint,45.68352508544922,46.71687698364258,1.0333518981933594,-0.00011914968490600586,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
1567_0.8_0.84.png,val_regular,fulludp_official_endpoint,41.414817810058594,41.12305450439453,-0.2917633056640625,-0.0018388628959655762,mid_by_a0,FullUDP,v15_phase0_official_eval
1575_0.51_1.39.png,val_regular,fulludp_official_endpoint,42.521217346191406,41.72882080078125,-0.7923965454101562,3.886222839355469e-05,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
1579_0.67_1.31.png,val_regular,fulludp_official_endpoint,43.416500091552734,42.65692901611328,-0.7595710754394531,-0.0009213089942932129,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
1580_0.7_1.59.png,val_regular,fulludp_official_endpoint,40.74560546875,40.71484375,-0.03076171875,-0.0017420649528503418,mid_by_a0,FullUDP,v15_phase0_official_eval
1586_0.74_1.29.png,val_regular,fulludp_official_endpoint,39.65418243408203,40.15209197998047,0.4979095458984375,0.0004718303680419922,mid_by_a0,FullUDP,v15_phase0_official_eval
1587_0.73_1.54.png,val_regular,fulludp_official_endpoint,38.576385498046875,38.59523391723633,0.018848419189453125,0.0001704692840576172,mid_by_a0,FullUDP,v15_phase0_official_eval
1589_0.74_1.06.png,val_regular,fulludp_official_endpoint,42.42633819580078,39.073707580566406,-3.352630615234375,-0.0004455447196960449,mid_by_a0,FullUDP,v15_phase0_official_eval
1612_0.77_1.4.png,val_regular,fulludp_official_endpoint,41.39713668823242,37.868560791015625,-3.528575897216797,-0.0007671117782592773,mid_by_a0,FullUDP,v15_phase0_official_eval
1618_0.97_1.32.png,val_regular,fulludp_official_endpoint,42.37184524536133,41.08078384399414,-1.2910614013671875,-0.0010891556739807129,mid_by_a0,FullUDP,v15_phase0_official_eval
161_0.83_1.56.png,val_regular,fulludp_official_endpoint,28.51170539855957,32.37947082519531,3.867765426635742,0.002523481845855713,hard_bottom25_by_a0,FullUDP,v15_phase0_official_eval
1642_0.91_0.72.png,val_regular,fulludp_official_endpoint,42.781009674072266,42.97706985473633,0.1960601806640625,9.721517562866211e-05,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
164_0.84_0.62.png,val_regular,fulludp_official_endpoint,36.68079376220703,40.938377380371094,4.2575836181640625,0.0003089308738708496,mid_by_a0,FullUDP,v15_phase0_official_eval
165_0.71_1.57.png,val_regular,fulludp_official_endpoint,38.146968841552734,38.91609191894531,0.7691230773925781,-0.0010867118835449219,mid_by_a0,FullUDP,v15_phase0_official_eval
1664_0.8_2.0.png,val_regular,fulludp_official_endpoint,39.84394836425781,37.242923736572266,-2.601024627685547,-0.00035840272903442383,mid_by_a0,FullUDP,v15_phase0_official_eval
1674_0.9_1.32.png,val_regular,fulludp_official_endpoint,41.204315185546875,41.08462905883789,-0.11968612670898438,0.00020366907119750977,mid_by_a0,FullUDP,v15_phase0_official_eval
1675_0.56_1.81.png,val_regular,fulludp_official_endpoint,40.729469299316406,42.254730224609375,1.5252609252929688,-0.00016158819198608398,mid_by_a0,FullUDP,v15_phase0_official_eval
1684_0.61_1.24.png,val_regular,fulludp_official_endpoint,40.03773498535156,39.827056884765625,-0.2106781005859375,-0.00016570091247558594,mid_by_a0,FullUDP,v15_phase0_official_eval
1701_0.55_0.71.png,val_regular,fulludp_official_endpoint,45.161842346191406,45.3714599609375,0.20961761474609375,-1.239776611328125e-05,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
1704_0.9_1.06.png,val_regular,fulludp_official_endpoint,42.1196174621582,42.66398620605469,0.5443687438964844,8.761882781982422e-05,mid_by_a0,FullUDP,v15_phase0_official_eval
1716_0.87_0.59.png,val_regular,fulludp_official_endpoint,41.12706756591797,41.77262878417969,0.6455612182617188,0.0006121397018432617,mid_by_a0,FullUDP,v15_phase0_official_eval
1729_0.85_0.57.png,val_regular,fulludp_official_endpoint,46.27433395385742,44.837745666503906,-1.4365882873535156,-0.00023031234741210938,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
1739_0.98_1.18.png,val_regular,fulludp_official_endpoint,35.712276458740234,36.479984283447266,0.7677078247070312,0.0005523562431335449,hard_bottom25_by_a0,FullUDP,v15_phase0_official_eval
1741_0.52_0.81.png,val_regular,fulludp_official_endpoint,49.389678955078125,47.394405364990234,-1.9952735900878906,0.00019824504852294922,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
1744_0.79_1.18.png,val_regular,fulludp_official_endpoint,45.941978454589844,44.570281982421875,-1.3716964721679688,-0.00019061565399169922,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
1753_0.96_1.66.png,val_regular,fulludp_official_endpoint,38.76080322265625,37.74349594116211,-1.0173072814941406,-0.00038629770278930664,mid_by_a0,FullUDP,v15_phase0_official_eval
1778_0.61_0.57.png,val_regular,fulludp_official_endpoint,48.499267578125,48.52613067626953,0.02686309814453125,-2.86102294921875e-05,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
179_0.79_1.66.png,val_regular,fulludp_official_endpoint,38.12906265258789,39.30693054199219,1.1778678894042969,0.0005431771278381348,mid_by_a0,FullUDP,v15_phase0_official_eval
1801_0.99_0.78.png,val_regular,fulludp_official_endpoint,41.88230895996094,38.855751037597656,-3.0265579223632812,-0.0010935664176940918,mid_by_a0,FullUDP,v15_phase0_official_eval
1811_0.62_1.47.png,val_regular,fulludp_official_endpoint,45.50151824951172,41.27531433105469,-4.226203918457031,-0.0017534494400024414,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
1823_0.78_0.96.png,val_regular,fulludp_official_endpoint,46.251502990722656,44.38201904296875,-1.8694839477539062,-0.00037801265716552734,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
1838_0.88_0.63.png,val_regular,fulludp_official_endpoint,46.653297424316406,42.41603088378906,-4.237266540527344,-0.0002645254135131836,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
1840_0.94_1.56.png,val_regular,fulludp_official_endpoint,40.73064422607422,38.11948776245117,-2.611156463623047,-0.0005921721458435059,mid_by_a0,FullUDP,v15_phase0_official_eval
1847_0.55_2.0.png,val_regular,fulludp_official_endpoint,41.16526794433594,41.26091766357422,0.09564971923828125,-0.00031244754791259766,mid_by_a0,FullUDP,v15_phase0_official_eval
1851_0.7_1.14.png,val_regular,fulludp_official_endpoint,43.70277786254883,45.6776008605957,1.974822998046875,-0.00024133920669555664,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
185_0.65_1.74.png,val_regular,fulludp_official_endpoint,37.16947555541992,38.509403228759766,1.3399276733398438,0.00035434961318969727,mid_by_a0,FullUDP,v15_phase0_official_eval
1864_0.63_1.68.png,val_regular,fulludp_official_endpoint,43.06463623046875,42.24042892456055,-0.8242073059082031,-0.001539468765258789,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
1870_0.54_1.45.png,val_regular,fulludp_official_endpoint,45.073936462402344,46.052711486816406,0.9787750244140625,-0.000339508056640625,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
1893_0.53_1.29.png,val_regular,fulludp_official_endpoint,42.15018844604492,41.810508728027344,-0.3396797180175781,-7.748603820800781e-07,mid_by_a0,FullUDP,v15_phase0_official_eval
1896_0.7_0.8.png,val_regular,fulludp_official_endpoint,41.1153564453125,41.335750579833984,0.22039413452148438,4.756450653076172e-05,mid_by_a0,FullUDP,v15_phase0_official_eval
1900_0.59_0.94.png,val_regular,fulludp_official_endpoint,46.69776153564453,48.392948150634766,1.6951866149902344,0.00017720460891723633,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
1901_0.77_1.18.png,val_regular,fulludp_official_endpoint,45.59328079223633,46.37486267089844,0.7815818786621094,6.973743438720703e-05,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
1917_0.96_1.37.png,val_regular,fulludp_official_endpoint,40.48789596557617,41.66835021972656,1.1804542541503906,0.0008037090301513672,mid_by_a0,FullUDP,v15_phase0_official_eval
1919_0.59_0.94.png,val_regular,fulludp_official_endpoint,49.67170333862305,49.19795227050781,-0.4737510681152344,-0.0006536245346069336,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
191_0.53_1.57.png,val_regular,fulludp_official_endpoint,38.41264343261719,34.196353912353516,-4.216289520263672,-0.012173473834991455,mid_by_a0,FullUDP,v15_phase0_official_eval
1944_0.99_1.3.png,val_regular,fulludp_official_endpoint,37.30205154418945,36.281707763671875,-1.0203437805175781,-0.0002593994140625,mid_by_a0,FullUDP,v15_phase0_official_eval
1946_0.91_1.18.png,val_regular,fulludp_official_endpoint,40.00991439819336,39.190711975097656,-0.8192024230957031,-0.0018337368965148926,mid_by_a0,FullUDP,v15_phase0_official_eval
1953_0.73_0.63.png,val_regular,fulludp_official_endpoint,46.21620559692383,44.85142135620117,-1.3647842407226562,-5.793571472167969e-05,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
1994_0.55_1.79.png,val_regular,fulludp_official_endpoint,40.03437423706055,40.019866943359375,-0.014507293701171875,-0.00023436546325683594,mid_by_a0,FullUDP,v15_phase0_official_eval
1999_0.93_0.74.png,val_regular,fulludp_official_endpoint,38.255245208740234,38.3619270324707,0.10668182373046875,1.0907649993896484e-05,mid_by_a0,FullUDP,v15_phase0_official_eval
2002_0.86_1.83.png,val_regular,fulludp_official_endpoint,41.44721603393555,42.02820587158203,0.5809898376464844,-0.00011593103408813477,mid_by_a0,FullUDP,v15_phase0_official_eval
2036_0.8_0.55.png,val_regular,fulludp_official_endpoint,45.421470642089844,46.347145080566406,0.9256744384765625,9.28640365600586e-05,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
2037_0.65_0.92.png,val_regular,fulludp_official_endpoint,46.2651252746582,46.83616256713867,0.5710372924804688,-2.9087066650390625e-05,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
203_0.79_0.99.png,val_regular,fulludp_official_endpoint,40.774085998535156,42.73076629638672,1.9566802978515625,0.0005450248718261719,mid_by_a0,FullUDP,v15_phase0_official_eval
2040_0.75_1.75.png,val_regular,fulludp_official_endpoint,41.331825256347656,42.19133377075195,0.8595085144042969,0.0004984736442565918,mid_by_a0,FullUDP,v15_phase0_official_eval
2045_0.94_0.71.png,val_regular,fulludp_official_endpoint,40.68414306640625,39.799949645996094,-0.8841934204101562,-0.00015020370483398438,mid_by_a0,FullUDP,v15_phase0_official_eval
2050_0.8_1.8.png,val_regular,fulludp_official_endpoint,37.12213134765625,37.815582275390625,0.693450927734375,0.0017411112785339355,mid_by_a0,FullUDP,v15_phase0_official_eval
2055_0.69_0.57.png,val_regular,fulludp_official_endpoint,45.24013900756836,40.70781707763672,-4.532321929931641,-0.0005574226379394531,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
2070_0.86_0.78.png,val_regular,fulludp_official_endpoint,44.1800651550293,42.61933135986328,-1.5607337951660156,-0.00017070770263671875,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
2075_0.73_2.0.png,val_regular,fulludp_official_endpoint,37.7745475769043,39.62358856201172,1.8490409851074219,0.0002936720848083496,mid_by_a0,FullUDP,v15_phase0_official_eval
2076_0.85_1.77.png,val_regular,fulludp_official_endpoint,37.433387756347656,38.15630340576172,0.7229156494140625,0.00013780593872070312,mid_by_a0,FullUDP,v15_phase0_official_eval
2080_0.53_1.58.png,val_regular,fulludp_official_endpoint,40.515220642089844,41.96865463256836,1.4534339904785156,-0.0003883242607116699,mid_by_a0,FullUDP,v15_phase0_official_eval
210_0.87_0.81.png,val_regular,fulludp_official_endpoint,40.08632278442383,41.59408950805664,1.5077667236328125,0.0002732276916503906,mid_by_a0,FullUDP,v15_phase0_official_eval
2125_0.65_0.5.png,val_regular,fulludp_official_endpoint,48.20316696166992,48.262481689453125,0.059314727783203125,-9.059906005859375e-06,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
212_0.71_1.94.png,val_regular,fulludp_official_endpoint,37.99172592163086,35.35777282714844,-2.633953094482422,-0.0009297728538513184,mid_by_a0,FullUDP,v15_phase0_official_eval
2131_0.88_1.57.png,val_regular,fulludp_official_endpoint,40.4472770690918,39.464481353759766,-0.9827957153320312,-0.00019550323486328125,mid_by_a0,FullUDP,v15_phase0_official_eval
2151_0.78_0.51.png,val_regular,fulludp_official_endpoint,46.20893096923828,46.035804748535156,-0.173126220703125,0.0014400482177734375,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
2155_0.7_0.67.png,val_regular,fulludp_official_endpoint,47.29435348510742,46.44276428222656,-0.8515892028808594,-0.00010025501251220703,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
2161_0.69_1.35.png,val_regular,fulludp_official_endpoint,39.4231071472168,38.05470657348633,-1.3684005737304688,-0.00028395652770996094,mid_by_a0,FullUDP,v15_phase0_official_eval
2165_0.88_1.99.png,val_regular,fulludp_official_endpoint,36.21548843383789,35.025604248046875,-1.1898841857910156,-0.0026941299438476562,mid_by_a0,FullUDP,v15_phase0_official_eval
216_0.58_1.1.png,val_regular,fulludp_official_endpoint,42.399314880371094,40.76123809814453,-1.6380767822265625,-0.0005259513854980469,mid_by_a0,FullUDP,v15_phase0_official_eval
2170_0.98_1.62.png,val_regular,fulludp_official_endpoint,36.974342346191406,35.23543167114258,-1.7389106750488281,-0.0006416440010070801,mid_by_a0,FullUDP,v15_phase0_official_eval
2186_0.56_1.06.png,val_regular,fulludp_official_endpoint,45.25302505493164,38.84491729736328,-6.408107757568359,-0.0006363987922668457,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
2187_0.73_1.15.png,val_regular,fulludp_official_endpoint,43.14910125732422,38.91754913330078,-4.2315521240234375,-0.0006573200225830078,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
2188_0.86_0.97.png,val_regular,fulludp_official_endpoint,41.72600173950195,36.922183990478516,-4.8038177490234375,-0.000685572624206543,mid_by_a0,FullUDP,v15_phase0_official_eval
2189_0.81_0.71.png,val_regular,fulludp_official_endpoint,43.01202392578125,44.22473907470703,1.2127151489257812,4.076957702636719e-05,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
2193_0.55_1.89.png,val_regular,fulludp_official_endpoint,40.62284469604492,40.54826354980469,-0.07458114624023438,-0.0017890334129333496,mid_by_a0,FullUDP,v15_phase0_official_eval
21_0.84_0.84.png,val_regular,fulludp_official_endpoint,32.65384292602539,33.06786346435547,0.4140205383300781,0.00029778480529785156,hard_bottom25_by_a0,FullUDP,v15_phase0_official_eval
2200_0.75_1.88.png,val_regular,fulludp_official_endpoint,39.503395080566406,39.76472473144531,0.26132965087890625,-0.0001074671745300293,mid_by_a0,FullUDP,v15_phase0_official_eval
2216_0.58_1.17.png,val_regular,fulludp_official_endpoint,43.88563537597656,44.3387565612793,0.4531211853027344,-0.0006663799285888672,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
2218_0.96_1.73.png,val_regular,fulludp_official_endpoint,41.60707473754883,42.20698547363281,0.5999107360839844,-0.00039643049240112305,mid_by_a0,FullUDP,v15_phase0_official_eval
221_0.88_1.44.png,val_regular,fulludp_official_endpoint,36.85853576660156,36.46485900878906,-0.3936767578125,-0.000568687915802002,mid_by_a0,FullUDP,v15_phase0_official_eval
2222_0.73_1.79.png,val_regular,fulludp_official_endpoint,44.06690216064453,38.286293029785156,-5.780609130859375,-0.0036490559577941895,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
2225_0.9_0.54.png,val_regular,fulludp_official_endpoint,50.722259521484375,50.06140899658203,-0.6608505249023438,-0.0010163187980651855,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
2232_0.72_0.59.png,val_regular,fulludp_official_endpoint,46.65442657470703,47.05063247680664,0.3962059020996094,-2.276897430419922e-05,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
2235_0.91_1.78.png,val_regular,fulludp_official_endpoint,41.801918029785156,39.153526306152344,-2.6483917236328125,-0.005070984363555908,mid_by_a0,FullUDP,v15_phase0_official_eval
2242_0.99_1.49.png,val_regular,fulludp_official_endpoint,41.06024932861328,41.48349380493164,0.4232444763183594,-0.0007120966911315918,mid_by_a0,FullUDP,v15_phase0_official_eval
2257_0.75_1.03.png,val_regular,fulludp_official_endpoint,44.90797424316406,45.766136169433594,0.8581619262695312,0.00023698806762695312,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
2266_0.54_0.77.png,val_regular,fulludp_official_endpoint,49.74259948730469,49.059974670410156,-0.6826248168945312,-0.0020877718925476074,easy_top25_by_a0,FullUDP,v15_phase0_official_eval
2289_0.83_1.86.png,val_regular,fulludp_official_endpoint,38.940940856933594,39.46562194824219,0.5246810913085938,0.0005862712860107422,mid_by_a0,FullUDP,v15_phase0_official_eval
2290_0.92_1.28.png,val_regular,fulludp_official_endpoint,40.58720016479492,41.49284362792969,0.9056434631347656,0.00047212839126586914,mid_by_a0,FullUDP,v15_phase0_official_eval
