name,anchor_psnr,output_psnr,oracle_psnr,output_gain,oracle_gain,corr,m_safe_mean,residual_raw_abs_mean,delta_star_abs_mean
1027_0.57_1.77.png,33.44512176513672,33.427921295166016,34.53070831298828,-0.017200469970703125,1.0855865478515625,0.4657805860042572,0.1344485878944397,0.0020245707128196955,0.015174875035881996
1000_0.74_1.6.png,36.89458465576172,37.06161880493164,38.91822052001953,0.16703414916992188,2.0236358642578125,-0.32420799136161804,0.2134159654378891,0.0019763994496315718,0.011697301641106606
1004_0.91_1.17.png,37.05818557739258,37.12755584716797,37.75715255737305,0.06937026977539062,0.6989669799804688,0.07353685796260834,0.07627230137586594,0.0019029568647965789,0.011332755908370018
1026_0.77_0.89.png,35.73930740356445,35.70055389404297,36.21302795410156,-0.038753509521484375,0.4737205505371094,0.5999859571456909,0.054025571793317795,0.00200193771161139,0.013495231047272682
1007_0.68_1.25.png,38.79450607299805,38.78004837036133,38.97782516479492,-0.01445770263671875,0.183319091796875,0.2462497055530548,0.02106962539255619,0.002223062328994274,0.008664296939969063
1020_0.5_0.98.png,41.363670349121094,41.36445999145508,41.400108337402344,0.000789642333984375,0.03643798828125,0.29108738899230957,0.004220263101160526,0.0022262674756348133,0.006907238159328699
1022_0.66_1.05.png,40.1223030090332,40.115848541259766,40.29732131958008,-0.0064544677734375,0.175018310546875,-0.042104270309209824,0.02091854251921177,0.0019035105360671878,0.0063123637810349464
1002_0.73_1.47.png,33.70071029663086,33.7149658203125,34.37172317504883,0.014255523681640625,0.6710128784179688,0.3741457462310791,0.08550451695919037,0.0019353983225300908,0.01485405396670103
1028_0.97_1.41.png,36.600486755371094,36.57188034057617,38.531742095947266,-0.028606414794921875,1.9312553405761719,0.19088426232337952,0.22275389730930328,0.0019019788596779108,0.010568282566964626
1008_0.52_1.98.png,39.02428436279297,39.021018981933594,39.135135650634766,-0.003265380859375,0.11085128784179688,0.13421176373958588,0.01296052522957325,0.002320726402103901,0.008118510246276855
1019_0.82_1.87.png,32.75981140136719,32.76506805419922,33.54526901245117,0.00525665283203125,0.7854576110839844,-0.02243613637983799,0.11797859519720078,0.002001984976232052,0.014278657734394073
1025_0.95_1.79.png,34.556087493896484,34.563270568847656,36.9979248046875,0.007183074951171875,2.4418373107910156,0.2595837414264679,0.28326040506362915,0.0018736005295068026,0.013589463196694851
1009_0.84_0.56.png,44.44461441040039,44.44454574584961,44.445037841796875,-6.866455078125e-05,0.000423431396484375,0.14560958743095398,4.93106635985896e-05,0.002595545956864953,0.004792235791683197
1024_0.69_1.66.png,35.45882034301758,35.45458221435547,36.061912536621094,-0.004238128662109375,0.6030921936035156,-0.07573651522397995,0.08301740139722824,0.0018879777053371072,0.010274035856127739
1013_0.63_1.83.png,39.83412170410156,39.83199691772461,40.86585235595703,-0.002124786376953125,1.0317306518554688,-0.04925960302352905,0.11482831835746765,0.0021612821146845818,0.00762800220400095
1017_0.91_1.44.png,33.59113311767578,33.57136535644531,34.233612060546875,-0.01976776123046875,0.6424789428710938,0.05817357450723648,0.09871816635131836,0.0019726429600268602,0.011659124866127968
