mode,split,fold,index,name,mapper,K,candidate_scale,family,anchor_psnr,output_psnr,oracle_psnr,output_gain,oracle_gain,corr,P_benefit,proxy_score,M_safe_mean,M_safe_nonzero_frac,pred_abs_mean,scaled_pred_abs_mean,target_abs_mean
v04d,train,0,28,1026_0.77_0.89.png,global_plus_spatial_kernel_knn_3,4,1.0,global_plus_spatial_kernel_knn,35.70669937133789,36.02680587768555,36.16945266723633,0.32010650634765625,0.4627532958984375,0.8995334506034851,1.0,0.9998424053192139,0.05404447019100189,1.0,0.010291229002177715,0.010291229002177715,0.013424527831375599
v04d,train,0,28,1026_0.77_0.89.png,spatial_priors_ridge_0.1,4,1.0,spatial_priors_ridge,35.70669937133789,36.0990104675293,36.16945266723633,0.39231109619140625,0.4627532958984375,0.8430741429328918,1.0,0.9998424053192139,0.05404447019100189,1.0,0.011549752205610275,0.011549752205610275,0.013424527831375599
v04d,train,0,28,1026_0.77_0.89.png,global_mean_coeff,4,1.0,global_mean,35.70669937133789,35.721961975097656,36.16945266723633,0.015262603759765625,0.4627532958984375,0.5672960877418518,1.0,0.9998424053192139,0.05404447019100189,1.0,0.0039075701497495174,0.0039075701497495174,0.013424527831375599
v04d,train,0,29,1027_0.57_1.77.png,global_plus_spatial_kernel_knn_3,4,1.0,global_plus_spatial_kernel_knn,33.437496185302734,34.02863693237305,34.47343444824219,0.5911407470703125,1.0359382629394531,0.8106386661529541,1.0,0.9999932050704956,0.1344578117132187,1.0,0.010396203957498074,0.010396203957498074,0.01471598818898201
v04d,train,0,29,1027_0.57_1.77.png,spatial_priors_ridge_0.1,4,1.0,spatial_priors_ridge,33.437496185302734,34.236602783203125,34.47343444824219,0.7991065979003906,1.0359382629394531,0.8805984258651733,1.0,0.9999932050704956,0.1344578117132187,1.0,0.013251750729978085,0.013251750729978085,0.01471598818898201
v04d,train,0,29,1027_0.57_1.77.png,global_mean_coeff,4,1.0,global_mean,33.437496185302734,33.523067474365234,34.47343444824219,0.0855712890625,1.0359382629394531,0.43512213230133057,1.0,0.9999932050704956,0.1344578117132187,1.0,0.0039075701497495174,0.0039075701497495174,0.01471598818898201
v04d,train,0,30,1028_0.97_1.41.png,global_plus_spatial_kernel_knn_3,4,1.0,global_plus_spatial_kernel_knn,36.58916091918945,38.09431076049805,38.37370300292969,1.5051498413085938,1.7845420837402344,0.9027765989303589,1.0,0.9999997615814209,0.22272922098636627,1.0,0.009882153011858463,0.009882153011858463,0.010110758244991302
v04d,train,0,30,1028_0.97_1.41.png,spatial_priors_ridge_0.1,4,1.0,spatial_priors_ridge,36.58916091918945,38.14378356933594,38.37370300292969,1.5546226501464844,1.7845420837402344,0.9231177568435669,1.0,0.9999997615814209,0.22272922098636627,1.0,0.009897700510919094,0.009897700510919094,0.010110758244991302
v04d,train,0,30,1028_0.97_1.41.png,global_mean_coeff,4,1.0,global_mean,36.58916091918945,36.926780700683594,38.37370300292969,0.3376197814941406,1.7845420837402344,0.6495078802108765,1.0,0.9999997615814209,0.22272922098636627,1.0,0.0039075701497495174,0.0039075701497495174,0.010110758244991302
v04d,train,0,31,1029_0.71_0.56.png,global_plus_spatial_kernel_knn_3,4,1.0,global_plus_spatial_kernel_knn,44.26649475097656,44.26649475097656,44.26649475097656,0.0,0.0,,0.0,0.0011881550308316946,0.0009650102583691478,1.0,0.005079193040728569,0.005079193040728569,0.003966387826949358
