critical_value,effect_id,estimate,family_size,left,lower,max_half_width,metric,right,scene_count,upper
1.9599639845400536,risk_target:R0_L1:raw:parent_upper:tilewise,-0.0014417777777777777,1,R0_L1|parent_upper|raw|tilewise|1.0,-0.0024195614460272115,0.0009777836682494337,action_area_fraction,R0_L1|weighted_q|raw|tilewise|1.0,600,-0.000463994109528344
1.9599639845400536,risk_target:R0_L1:raw:parent_upper:setwise,-0.002654,1,R0_L1|parent_upper|raw|setwise|1.0,-0.004447405490525497,0.0017934054905254962,action_area_fraction,R0_L1|weighted_q|raw|setwise|1.0,600,-0.0008605945094745039
1.9599639845400536,interaction:R0_L1:raw:parent_upper,-0.0012122222222222222,1,method_selector_contrast,-0.0020410912955761227,0.0008288690733539007,action_area_fraction,weighted_selector_contrast,600,-0.00038335314886832144
1.9599639845400536,risk_target:R0_L1:raw:parent_upper:tilewise,-0.0002778222222222223,1,R0_L1|parent_upper|raw|tilewise|1.0,-0.0007507931899206281,0.00047297096769840586,risk_margin,R0_L1|weighted_q|raw|tilewise|1.0,600,0.00019514874547618357
1.9599639845400536,risk_target:R0_L1:raw:parent_upper:setwise,-0.00046682222222222216,1,R0_L1|parent_upper|raw|setwise|1.0,-0.001253826395298404,0.0007870041730761819,risk_margin,R0_L1|weighted_q|raw|setwise|1.0,600,0.0003201819508539597
1.9599639845400536,interaction:R0_L1:raw:parent_upper,-0.00018899999999999996,1,method_selector_contrast,-0.0005052576622831938,0.00031625766228319385,risk_margin,weighted_selector_contrast,600,0.0001272576622831939
1.9599639845400536,selector:R0_L1:parent_lower:weighted_q,0.008870049044997002,1,R0_L1|weighted_q|parent_lower|setwise|1.0,-0.0008701403577297678,0.00974018940272677,gain_db,R0_L1|weighted_q|parent_lower|tilewise|1.0,600,0.018610238447723772
1.9599639845400536,selector:R0_L1:parent_lower:weighted_q,0.0012122222222222222,1,R0_L1|weighted_q|parent_lower|setwise|1.0,0.00038335314886832144,0.0008288690733539007,action_area_fraction,R0_L1|weighted_q|parent_lower|tilewise|1.0,600,0.0020410912955761227
1.9599639845400536,selector:R0_L1:parent_lower:weighted_q,0.00018899999999999996,1,R0_L1|weighted_q|parent_lower|setwise|1.0,-0.0001272576622831939,0.00031625766228319385,risk_margin,R0_L1|weighted_q|parent_lower|tilewise|1.0,600,0.0005052576622831938
1.9599639845400536,risk_target:R0_L1:parent_lower:deweighted_probability:tilewise,0.02745819288282052,1,R0_L1|deweighted_probability|parent_lower|tilewise|1.0,0.009212824549911722,0.0182453683329088,gain_db,R0_L1|weighted_q|parent_lower|tilewise|1.0,600,0.04570356121572932
1.9599639845400536,risk_target:R0_L1:parent_lower:deweighted_probability:setwise,0.03651729296850061,1,R0_L1|deweighted_probability|parent_lower|setwise|1.0,0.01319854413495548,0.023318748833545132,gain_db,R0_L1|weighted_q|parent_lower|setwise|1.0,600,0.05983604180204574
1.9599639845400536,interaction:R0_L1:parent_lower:deweighted_probability,0.009059100085680092,1,method_selector_contrast,-0.0004452956827993484,0.00950439576847944,gain_db,weighted_selector_contrast,600,0.018563495854159534
1.9599639845400536,risk_target:R0_L1:parent_lower:deweighted_probability:tilewise,0.004626000000000001,1,R0_L1|deweighted_probability|parent_lower|tilewise|1.0,0.0030096604199059433,0.0016163395800940575,action_area_fraction,R0_L1|weighted_q|parent_lower|tilewise|1.0,600,0.006242339580094058
1.9599639845400536,risk_target:R0_L1:parent_lower:deweighted_probability:setwise,0.007249555555555555,1,R0_L1|deweighted_probability|parent_lower|setwise|1.0,0.004861755855881108,0.0023877996996744476,action_area_fraction,R0_L1|weighted_q|parent_lower|setwise|1.0,600,0.009637355255230002
1.9599639845400536,interaction:R0_L1:parent_lower:deweighted_probability,0.002623555555555555,1,method_selector_contrast,0.001712142424195884,0.0009114131313596712,action_area_fraction,weighted_selector_contrast,600,0.0035349686869152264
1.9599639845400536,risk_target:R0_L1:parent_lower:deweighted_probability:tilewise,0.0007702888888888888,1,R0_L1|deweighted_probability|parent_lower|tilewise|1.0,9.948165623768692e-05,0.0006708072326512018,risk_margin,R0_L1|weighted_q|parent_lower|tilewise|1.0,600,0.0014410961215400907
1.9599639845400536,risk_target:R0_L1:parent_lower:deweighted_probability:setwise,0.0014417111111111112,1,R0_L1|deweighted_probability|parent_lower|setwise|1.0,0.000468059113148681,0.0009736519979624302,risk_margin,R0_L1|weighted_q|parent_lower|setwise|1.0,600,0.0024153631090735412
1.9599639845400536,interaction:R0_L1:parent_lower:deweighted_probability,0.0006714222222222225,1,method_selector_contrast,0.00029082443973892726,0.0003805977824832952,risk_margin,weighted_selector_contrast,600,0.0010520200047055177
1.9599639845400536,risk_target:R0_L1:parent_lower:scene_platt:tilewise,0.0017497693688167094,1,R0_L1|scene_platt|parent_lower|tilewise|1.0,-0.005051552220906707,0.006801321589723416,gain_db,R0_L1|weighted_q|parent_lower|tilewise|1.0,600,0.008551090958540125
1.9599639845400536,risk_target:R0_L1:parent_lower:scene_platt:setwise,-0.0010949056123242932,1,R0_L1|scene_platt|parent_lower|setwise|1.0,-0.012430719103779507,0.011335813491455213,gain_db,R0_L1|weighted_q|parent_lower|setwise|1.0,600,0.01024090787913092
1.9599639845400536,interaction:R0_L1:parent_lower:scene_platt,-0.0028446749811410015,1,method_selector_contrast,-0.008549252573646283,0.0057045775925052816,gain_db,weighted_selector_contrast,600,0.00285990261136428
1.9599639845400536,risk_target:R0_L1:parent_lower:scene_platt:tilewise,4.0222222222222234e-05,1,R0_L1|scene_platt|parent_lower|tilewise|1.0,-0.0007245289186979093,0.0007647511409201315,action_area_fraction,R0_L1|weighted_q|parent_lower|tilewise|1.0,600,0.0008049733631423537
1.9599639845400536,risk_target:R0_L1:parent_lower:scene_platt:setwise,-0.00010733333333333345,1,R0_L1|scene_platt|parent_lower|setwise|1.0,-0.001319516383945372,0.0012121830506120386,action_area_fraction,R0_L1|weighted_q|parent_lower|setwise|1.0,600,0.0011048497172787052
1.9599639845400536,interaction:R0_L1:parent_lower:scene_platt,-0.00014755555555555564,1,method_selector_contrast,-0.0006285688691383397,0.000481013313582784,action_area_fraction,weighted_selector_contrast,600,0.00033345775802722834
1.9599639845400536,risk_target:R0_L1:parent_lower:scene_platt:tilewise,1.2644444444444407e-05,1,R0_L1|scene_platt|parent_lower|tilewise|1.0,-0.00043617297438157783,0.00044881741882602227,risk_margin,R0_L1|weighted_q|parent_lower|tilewise|1.0,600,0.0004614618632704667
1.9599639845400536,risk_target:R0_L1:parent_lower:scene_platt:setwise,5.45111111111111e-05,1,R0_L1|scene_platt|parent_lower|setwise|1.0,-0.0005801375149532014,0.0006346486260643125,risk_margin,R0_L1|weighted_q|parent_lower|setwise|1.0,600,0.0006891597371754236
1.9599639845400536,interaction:R0_L1:parent_lower:scene_platt,4.1866666666666704e-05,1,method_selector_contrast,-0.0001520551156854012,0.0001939217823520679,risk_margin,weighted_selector_contrast,600,0.0002357884490187346
1.9599639845400536,risk_target:R0_L1:parent_lower:scene_isotonic:tilewise,0.02889699118732814,1,R0_L1|scene_isotonic|parent_lower|tilewise|1.0,0.008885133427094617,0.020011857760233523,gain_db,R0_L1|weighted_q|parent_lower|tilewise|1.0,600,0.04890884894756166
1.9599639845400536,risk_target:R0_L1:parent_lower:scene_isotonic:setwise,0.027832701037326157,1,R0_L1|scene_isotonic|parent_lower|setwise|1.0,0.006803239963219798,0.02102946107410636,gain_db,R0_L1|weighted_q|parent_lower|setwise|1.0,600,0.04886216211143252
1.9599639845400536,interaction:R0_L1:parent_lower:scene_isotonic,-0.0010642901500019831,1,method_selector_contrast,-0.008005984660768906,0.006941694510766922,gain_db,weighted_selector_contrast,600,0.005877404360764939
1.9599639845400536,risk_target:R0_L1:parent_lower:scene_isotonic:tilewise,0.005400888888888889,1,R0_L1|scene_isotonic|parent_lower|tilewise|1.0,0.003460763440177565,0.001940125448711324,action_area_fraction,R0_L1|weighted_q|parent_lower|tilewise|1.0,600,0.007341014337600213
1.9599639845400536,risk_target:R0_L1:parent_lower:scene_isotonic:setwise,0.006583555555555555,1,R0_L1|scene_isotonic|parent_lower|setwise|1.0,0.004234845247189849,0.002348710308365706,action_area_fraction,R0_L1|weighted_q|parent_lower|setwise|1.0,600,0.008932265863921261
1.9599639845400536,interaction:R0_L1:parent_lower:scene_isotonic,0.0011826666666666667,1,method_selector_contrast,0.0006282479213236884,0.0005544187453429783,action_area_fraction,weighted_selector_contrast,600,0.001737085412009645
1.9599639845400536,risk_target:R0_L1:parent_lower:scene_isotonic:tilewise,0.0006723555555555555,1,R0_L1|scene_isotonic|parent_lower|tilewise|1.0,3.995938418667152e-05,0.000632396171368884,risk_margin,R0_L1|weighted_q|parent_lower|tilewise|1.0,600,0.0013047517269244393
1.9599639845400536,risk_target:R0_L1:parent_lower:scene_isotonic:setwise,0.001022088888888889,1,R0_L1|scene_isotonic|parent_lower|setwise|1.0,0.00018167469305191972,0.0008404141958369692,risk_margin,R0_L1|weighted_q|parent_lower|setwise|1.0,600,0.001862503084725858
1.9599639845400536,interaction:R0_L1:parent_lower:scene_isotonic,0.00034973333333333345,1,method_selector_contrast,5.012277569884673e-05,0.0002996105576344867,risk_margin,weighted_selector_contrast,600,0.0006493438909678202
1.9599639845400536,risk_target:R0_L1:parent_lower:parent_upper:tilewise,-0.007565438474094259,1,R0_L1|parent_upper|parent_lower|tilewise|1.0,-0.016703451975235692,0.009138013501141433,gain_db,R0_L1|weighted_q|parent_lower|tilewise|1.0,600,0.0015725750270471732
1.9599639845400536,risk_target:R0_L1:parent_lower:parent_upper:setwise,-0.01643548751909126,1,R0_L1|parent_upper|parent_lower|setwise|1.0,-0.03485141501777285,0.01841592749868159,gain_db,R0_L1|weighted_q|parent_lower|setwise|1.0,600,0.0019804399795903295
1.9599639845400536,interaction:R0_L1:parent_lower:parent_upper,-0.008870049044997002,1,method_selector_contrast,-0.018610238447723772,0.00974018940272677,gain_db,weighted_selector_contrast,600,0.0008701403577297678
1.9599639845400536,risk_target:R0_L1:parent_lower:parent_upper:tilewise,-0.0014417777777777777,1,R0_L1|parent_upper|parent_lower|tilewise|1.0,-0.0024195614460272115,0.0009777836682494337,action_area_fraction,R0_L1|weighted_q|parent_lower|tilewise|1.0,600,-0.000463994109528344
1.9599639845400536,risk_target:R0_L1:parent_lower:parent_upper:setwise,-0.002654,1,R0_L1|parent_upper|parent_lower|setwise|1.0,-0.004447405490525497,0.0017934054905254962,action_area_fraction,R0_L1|weighted_q|parent_lower|setwise|1.0,600,-0.0008605945094745039
1.9599639845400536,interaction:R0_L1:parent_lower:parent_upper,-0.0012122222222222222,1,method_selector_contrast,-0.0020410912955761227,0.0008288690733539007,action_area_fraction,weighted_selector_contrast,600,-0.00038335314886832144
1.9599639845400536,risk_target:R0_L1:parent_lower:parent_upper:tilewise,-0.0002778222222222223,1,R0_L1|parent_upper|parent_lower|tilewise|1.0,-0.0007507931899206281,0.00047297096769840586,risk_margin,R0_L1|weighted_q|parent_lower|tilewise|1.0,600,0.00019514874547618357
1.9599639845400536,risk_target:R0_L1:parent_lower:parent_upper:setwise,-0.00046682222222222216,1,R0_L1|parent_upper|parent_lower|setwise|1.0,-0.001253826395298404,0.0007870041730761819,risk_margin,R0_L1|weighted_q|parent_lower|setwise|1.0,600,0.0003201819508539597
1.9599639845400536,interaction:R0_L1:parent_lower:parent_upper,-0.00018899999999999996,1,method_selector_contrast,-0.0005052576622831938,0.00031625766228319385,risk_margin,weighted_selector_contrast,600,0.0001272576622831939
1.9599639845400536,selector:R0_L2:raw:weighted_q,0.022696621255280682,1,R0_L2|weighted_q|raw|setwise|1.0,0.007844815494205574,0.014851805761075108,gain_db,R0_L2|weighted_q|raw|tilewise|1.0,600,0.03754842701635579
1.9599639845400536,selector:R0_L2:raw:weighted_q,0.004411999999999999,1,R0_L2|weighted_q|raw|setwise|1.0,0.0028958607418835725,0.0015161392581164268,action_area_fraction,R0_L2|weighted_q|raw|tilewise|1.0,600,0.0059281392581164265
1.9599639845400536,selector:R0_L2:raw:weighted_q,0.0006999111111111112,1,R0_L2|weighted_q|raw|setwise|1.0,5.972407907046343e-05,0.0006401870320406478,risk_margin,R0_L2|weighted_q|raw|tilewise|1.0,600,0.001340098143151759
1.9599639845400536,risk_target:R0_L2:raw:scene_platt:tilewise,-0.03389400283911327,1,R0_L2|scene_platt|raw|tilewise|1.0,-0.0565457289271922,0.022651726088078927,gain_db,R0_L2|weighted_q|raw|tilewise|1.0,600,-0.011242276751034345
1.9599639845400536,risk_target:R0_L2:raw:scene_platt:setwise,-0.05173055609171358,1,R0_L2|scene_platt|raw|setwise|1.0,-0.0871006179591497,0.03537006186743611,gain_db,R0_L2|weighted_q|raw|setwise|1.0,600,-0.016360494224277468
1.9599639845400536,interaction:R0_L2:raw:scene_platt,-0.017836553252600307,1,method_selector_contrast,-0.03125453459432263,0.013417981341722325,gain_db,weighted_selector_contrast,600,-0.004418571910877982
1.9599639845400536,risk_target:R0_L2:raw:scene_platt:tilewise,-0.005298222222222222,1,R0_L2|scene_platt|raw|tilewise|1.0,-0.007350437813407415,0.0020522155911851924,action_area_fraction,R0_L2|weighted_q|raw|tilewise|1.0,600,-0.00324600663103703
1.9599639845400536,risk_target:R0_L2:raw:scene_platt:setwise,-0.008946888888888888,1,R0_L2|scene_platt|raw|setwise|1.0,-0.012287782991479253,0.003340894102590366,action_area_fraction,R0_L2|weighted_q|raw|setwise|1.0,600,-0.005605994786298522
1.9599639845400536,interaction:R0_L2:raw:scene_platt,-0.003648666666666667,1,method_selector_contrast,-0.004979620915354851,0.0013309542486881838,action_area_fraction,weighted_selector_contrast,600,-0.002317712417978483
1.9599639845400536,risk_target:R0_L2:raw:scene_platt:tilewise,-0.000747511111111111,1,R0_L2|scene_platt|raw|tilewise|1.0,-0.0015413529656172296,0.0007938418545061186,risk_margin,R0_L2|weighted_q|raw|tilewise|1.0,600,4.633074339500758e-05
1.9599639845400536,risk_target:R0_L2:raw:scene_platt:setwise,-0.0013502,1,R0_L2|scene_platt|raw|setwise|1.0,-0.002683650441477544,0.0013334504414775437,risk_margin,R0_L2|weighted_q|raw|setwise|1.0,600,-1.6749558522456296e-05
1.9599639845400536,interaction:R0_L2:raw:scene_platt,-0.0006026888888888889,1,method_selector_contrast,-0.0011581118423709944,0.0005554229534821056,risk_margin,weighted_selector_contrast,600,-4.7265935406783284e-05
1.9599639845400536,risk_target:R0_L2:raw:scene_isotonic:tilewise,-0.011661214464927995,1,R0_L2|scene_isotonic|raw|tilewise|1.0,-0.0299230821043844,0.018261867639456406,gain_db,R0_L2|weighted_q|raw|tilewise|1.0,600,0.0066006531745284105
1.9599639845400536,risk_target:R0_L2:raw:scene_isotonic:setwise,-0.01676963682379467,1,R0_L2|scene_isotonic|raw|setwise|1.0,-0.04576711706843735,0.028997480244642677,gain_db,R0_L2|weighted_q|raw|setwise|1.0,600,0.012227843420848008
1.9599639845400536,interaction:R0_L2:raw:scene_isotonic,-0.005108422358866673,1,method_selector_contrast,-0.017818848387388203,0.012710426028521531,gain_db,weighted_selector_contrast,600,0.007602003669654858
1.9599639845400536,risk_target:R0_L2:raw:scene_isotonic:tilewise,-0.001588888888888889,1,R0_L2|scene_isotonic|raw|tilewise|1.0,-0.0032674882129310997,0.0016785993240422106,action_area_fraction,R0_L2|weighted_q|raw|tilewise|1.0,600,8.971043515332159e-05
1.9599639845400536,risk_target:R0_L2:raw:scene_isotonic:setwise,-0.0024546666666666666,1,R0_L2|scene_isotonic|raw|setwise|1.0,-0.005237015389814097,0.0027823487231474304,action_area_fraction,R0_L2|weighted_q|raw|setwise|1.0,600,0.0003276820564807638
1.9599639845400536,interaction:R0_L2:raw:scene_isotonic,-0.0008657777777777775,1,method_selector_contrast,-0.002064584121829633,0.0011988063440518558,action_area_fraction,weighted_selector_contrast,600,0.00033302856627407827
1.9599639845400536,risk_target:R0_L2:raw:scene_isotonic:tilewise,-0.0004917777777777776,1,R0_L2|scene_isotonic|raw|tilewise|1.0,-0.001105152273844989,0.0006133744960672116,risk_margin,R0_L2|weighted_q|raw|tilewise|1.0,600,0.00012159671828943397
1.9599639845400536,risk_target:R0_L2:raw:scene_isotonic:setwise,-0.0007045333333333333,1,R0_L2|scene_isotonic|raw|setwise|1.0,-0.0017391491449467618,0.0010346158116134284,risk_margin,R0_L2|weighted_q|raw|setwise|1.0,600,0.0003300824782800951
1.9599639845400536,interaction:R0_L2:raw:scene_isotonic,-0.00021275555555555552,1,method_selector_contrast,-0.0006884907645189639,0.00047573520896340845,risk_margin,weighted_selector_contrast,600,0.00026297965340785293
1.9599639845400536,risk_target:R0_L2:raw:parent_upper:tilewise,-0.04197264789872429,1,R0_L2|parent_upper|raw|tilewise|1.0,-0.06695777811392971,0.024985130215205417,gain_db,R0_L2|weighted_q|raw|tilewise|1.0,600,-0.016987517683518874
1.9599639845400536,risk_target:R0_L2:raw:parent_upper:setwise,-0.06431392236838097,1,R0_L2|parent_upper|raw|setwise|1.0,-0.10346916400278924,0.03915524163440827,gain_db,R0_L2|weighted_q|raw|setwise|1.0,600,-0.025158680733972705
1.9599639845400536,interaction:R0_L2:raw:parent_upper,-0.022341274469656672,1,method_selector_contrast,-0.03720800722764271,0.014866732757986037,gain_db,weighted_selector_contrast,600,-0.007474541711670635
1.9599639845400536,risk_target:R0_L2:raw:parent_upper:tilewise,-0.006232666666666667,1,R0_L2|parent_upper|raw|tilewise|1.0,-0.008509176768677996,0.0022765101020113306,action_area_fraction,R0_L2|weighted_q|raw|tilewise|1.0,600,-0.003956156564655336
1.9599639845400536,risk_target:R0_L2:raw:parent_upper:setwise,-0.010612666666666666,1,R0_L2|parent_upper|raw|setwise|1.0,-0.014365083349860188,0.0037524166831935228,action_area_fraction,R0_L2|weighted_q|raw|setwise|1.0,600,-0.006860249983473144
1.9599639845400536,interaction:R0_L2:raw:parent_upper,-0.00438,1,method_selector_contrast,-0.005891493370398604,0.0015114933703986044,action_area_fraction,weighted_selector_contrast,600,-0.002868506629601396
1.9599639845400536,risk_target:R0_L2:raw:parent_upper:tilewise,-0.0007451777777777777,1,R0_L2|parent_upper|raw|tilewise|1.0,-0.0015622161080561146,0.0008170383302783369,risk_margin,R0_L2|weighted_q|raw|tilewise|1.0,600,7.186055250055917e-05
1.9599639845400536,risk_target:R0_L2:raw:parent_upper:setwise,-0.0014482888888888888,1,R0_L2|parent_upper|raw|setwise|1.0,-0.0028787368862103063,0.0014304479973214173,risk_margin,R0_L2|weighted_q|raw|setwise|1.0,600,-1.7840891567471413e-05
1.9599639845400536,interaction:R0_L2:raw:parent_upper,-0.0007031111111111111,1,method_selector_contrast,-0.00134382680424853,0.0006407156931374188,risk_margin,weighted_selector_contrast,600,-6.239541797369225e-05
1.9599639845400536,selector:R0_L2:parent_lower:weighted_q,0.0,1,R0_L2|weighted_q|parent_lower|setwise|1.0,0.0,0.0,gain_db,R0_L2|weighted_q|parent_lower|tilewise|1.0,600,0.0
1.9599639845400536,selector:R0_L2:parent_lower:weighted_q,0.0,1,R0_L2|weighted_q|parent_lower|setwise|1.0,0.0,0.0,action_area_fraction,R0_L2|weighted_q|parent_lower|tilewise|1.0,600,0.0
1.9599639845400536,selector:R0_L2:parent_lower:weighted_q,0.0,1,R0_L2|weighted_q|parent_lower|setwise|1.0,0.0,0.0,risk_margin,R0_L2|weighted_q|parent_lower|tilewise|1.0,600,0.0
1.9599639845400536,risk_target:R0_L2:parent_lower:scene_platt:tilewise,0.0,1,R0_L2|scene_platt|parent_lower|tilewise|1.0,0.0,0.0,gain_db,R0_L2|weighted_q|parent_lower|tilewise|1.0,600,0.0
1.9599639845400536,risk_target:R0_L2:parent_lower:scene_platt:setwise,0.0,1,R0_L2|scene_platt|parent_lower|setwise|1.0,0.0,0.0,gain_db,R0_L2|weighted_q|parent_lower|setwise|1.0,600,0.0
1.9599639845400536,interaction:R0_L2:parent_lower:scene_platt,0.0,1,method_selector_contrast,0.0,0.0,gain_db,weighted_selector_contrast,600,0.0
1.9599639845400536,risk_target:R0_L2:parent_lower:scene_platt:tilewise,0.0,1,R0_L2|scene_platt|parent_lower|tilewise|1.0,0.0,0.0,action_area_fraction,R0_L2|weighted_q|parent_lower|tilewise|1.0,600,0.0
1.9599639845400536,risk_target:R0_L2:parent_lower:scene_platt:setwise,0.0,1,R0_L2|scene_platt|parent_lower|setwise|1.0,0.0,0.0,action_area_fraction,R0_L2|weighted_q|parent_lower|setwise|1.0,600,0.0
1.9599639845400536,interaction:R0_L2:parent_lower:scene_platt,0.0,1,method_selector_contrast,0.0,0.0,action_area_fraction,weighted_selector_contrast,600,0.0
1.9599639845400536,risk_target:R0_L2:parent_lower:scene_platt:tilewise,0.0,1,R0_L2|scene_platt|parent_lower|tilewise|1.0,0.0,0.0,risk_margin,R0_L2|weighted_q|parent_lower|tilewise|1.0,600,0.0
1.9599639845400536,risk_target:R0_L2:parent_lower:scene_platt:setwise,0.0,1,R0_L2|scene_platt|parent_lower|setwise|1.0,0.0,0.0,risk_margin,R0_L2|weighted_q|parent_lower|setwise|1.0,600,0.0
1.9599639845400536,interaction:R0_L2:parent_lower:scene_platt,0.0,1,method_selector_contrast,0.0,0.0,risk_margin,weighted_selector_contrast,600,0.0
1.9599639845400536,risk_target:R0_L2:parent_lower:scene_isotonic:tilewise,0.0,1,R0_L2|scene_isotonic|parent_lower|tilewise|1.0,0.0,0.0,gain_db,R0_L2|weighted_q|parent_lower|tilewise|1.0,600,0.0
1.9599639845400536,risk_target:R0_L2:parent_lower:scene_isotonic:setwise,0.0,1,R0_L2|scene_isotonic|parent_lower|setwise|1.0,0.0,0.0,gain_db,R0_L2|weighted_q|parent_lower|setwise|1.0,600,0.0
1.9599639845400536,interaction:R0_L2:parent_lower:scene_isotonic,0.0,1,method_selector_contrast,0.0,0.0,gain_db,weighted_selector_contrast,600,0.0
1.9599639845400536,risk_target:R0_L2:parent_lower:scene_isotonic:tilewise,0.0,1,R0_L2|scene_isotonic|parent_lower|tilewise|1.0,0.0,0.0,action_area_fraction,R0_L2|weighted_q|parent_lower|tilewise|1.0,600,0.0
1.9599639845400536,risk_target:R0_L2:parent_lower:scene_isotonic:setwise,0.0,1,R0_L2|scene_isotonic|parent_lower|setwise|1.0,0.0,0.0,action_area_fraction,R0_L2|weighted_q|parent_lower|setwise|1.0,600,0.0
1.9599639845400536,interaction:R0_L2:parent_lower:scene_isotonic,0.0,1,method_selector_contrast,0.0,0.0,action_area_fraction,weighted_selector_contrast,600,0.0
1.9599639845400536,risk_target:R0_L2:parent_lower:scene_isotonic:tilewise,0.0,1,R0_L2|scene_isotonic|parent_lower|tilewise|1.0,0.0,0.0,risk_margin,R0_L2|weighted_q|parent_lower|tilewise|1.0,600,0.0
1.9599639845400536,risk_target:R0_L2:parent_lower:scene_isotonic:setwise,0.0,1,R0_L2|scene_isotonic|parent_lower|setwise|1.0,0.0,0.0,risk_margin,R0_L2|weighted_q|parent_lower|setwise|1.0,600,0.0
1.9599639845400536,interaction:R0_L2:parent_lower:scene_isotonic,0.0,1,method_selector_contrast,0.0,0.0,risk_margin,weighted_selector_contrast,600,0.0
1.9599639845400536,risk_target:R0_L2:parent_lower:parent_upper:tilewise,0.0,1,R0_L2|parent_upper|parent_lower|tilewise|1.0,0.0,0.0,gain_db,R0_L2|weighted_q|parent_lower|tilewise|1.0,600,0.0
1.9599639845400536,risk_target:R0_L2:parent_lower:parent_upper:setwise,0.0,1,R0_L2|parent_upper|parent_lower|setwise|1.0,0.0,0.0,gain_db,R0_L2|weighted_q|parent_lower|setwise|1.0,600,0.0
1.9599639845400536,interaction:R0_L2:parent_lower:parent_upper,0.0,1,method_selector_contrast,0.0,0.0,gain_db,weighted_selector_contrast,600,0.0
1.9599639845400536,risk_target:R0_L2:parent_lower:parent_upper:tilewise,0.0,1,R0_L2|parent_upper|parent_lower|tilewise|1.0,0.0,0.0,action_area_fraction,R0_L2|weighted_q|parent_lower|tilewise|1.0,600,0.0
1.9599639845400536,risk_target:R0_L2:parent_lower:parent_upper:setwise,0.0,1,R0_L2|parent_upper|parent_lower|setwise|1.0,0.0,0.0,action_area_fraction,R0_L2|weighted_q|parent_lower|setwise|1.0,600,0.0
1.9599639845400536,interaction:R0_L2:parent_lower:parent_upper,0.0,1,method_selector_contrast,0.0,0.0,action_area_fraction,weighted_selector_contrast,600,0.0
1.9599639845400536,risk_target:R0_L2:parent_lower:parent_upper:tilewise,0.0,1,R0_L2|parent_upper|parent_lower|tilewise|1.0,0.0,0.0,risk_margin,R0_L2|weighted_q|parent_lower|tilewise|1.0,600,0.0
1.9599639845400536,risk_target:R0_L2:parent_lower:parent_upper:setwise,0.0,1,R0_L2|parent_upper|parent_lower|setwise|1.0,0.0,0.0,risk_margin,R0_L2|weighted_q|parent_lower|setwise|1.0,600,0.0
1.9599639845400536,interaction:R0_L2:parent_lower:parent_upper,0.0,1,method_selector_contrast,0.0,0.0,risk_margin,weighted_selector_contrast,600,0.0
1.9599639845400536,selector:R1_L0:raw:weighted_q,0.0008850038767586625,1,R1_L0|weighted_q|raw|setwise|1.0,-0.00019314646128026284,0.0010781503380389254,gain_db,R1_L0|weighted_q|raw|tilewise|1.0,600,0.0019631542147975876
1.9599639845400536,selector:R1_L0:raw:weighted_q,6.400000000000001e-05,1,R1_L0|weighted_q|raw|setwise|1.0,-8.300481905572845e-06,7.230048190557286e-05,action_area_fraction,R1_L0|weighted_q|raw|tilewise|1.0,600,0.00013630048190557285
1.9599639845400536,selector:R1_L0:raw:weighted_q,-6.4000000000000006e-06,1,R1_L0|weighted_q|raw|setwise|1.0,-1.3630048190557285e-05,7.230048190557285e-06,risk_margin,R1_L0|weighted_q|raw|tilewise|1.0,600,8.300481905572844e-07
1.9599639845400536,risk_target:R1_L0:raw:deweighted_probability:tilewise,0.019920098901669753,1,R1_L0|deweighted_probability|raw|tilewise|1.0,0.005886938348571704,0.01403316055309805,gain_db,R1_L0|weighted_q|raw|tilewise|1.0,600,0.033953259454767806
1.9599639845400536,risk_target:R1_L0:raw:deweighted_probability:setwise,0.031091101766133954,1,R1_L0|deweighted_probability|raw|setwise|1.0,0.00951405002118362,0.021577051744950334,gain_db,R1_L0|weighted_q|raw|setwise|1.0,600,0.05266815351108429
1.9599639845400536,interaction:R1_L0:raw:deweighted_probability,0.011171002864464201,1,method_selector_contrast,0.002855492183863849,0.008315510680600352,gain_db,weighted_selector_contrast,600,0.019486513545064553
1.9599639845400536,risk_target:R1_L0:raw:deweighted_probability:tilewise,0.003191111111111111,1,R1_L0|deweighted_probability|raw|tilewise|1.0,0.0017332388887982425,0.0014578722223128687,action_area_fraction,R1_L0|weighted_q|raw|tilewise|1.0,600,0.00464898333342398
1.9599639845400536,risk_target:R1_L0:raw:deweighted_probability:setwise,0.005490888888888889,1,R1_L0|deweighted_probability|raw|setwise|1.0,0.003076063835826109,0.00241482505306278,action_area_fraction,R1_L0|weighted_q|raw|setwise|1.0,600,0.00790571394195167
1.9599639845400536,interaction:R1_L0:raw:deweighted_probability,0.0022997777777777778,1,method_selector_contrast,0.0013192491889849809,0.000980528588792797,action_area_fraction,weighted_selector_contrast,600,0.0032803063665705744
1.9599639845400536,risk_target:R1_L0:raw:deweighted_probability:tilewise,0.0005188888888888888,1,R1_L0|deweighted_probability|raw|tilewise|1.0,-7.00161865999615e-05,0.0005889050754888503,risk_margin,R1_L0|weighted_q|raw|tilewise|1.0,600,0.0011077939643777393
1.9599639845400536,risk_target:R1_L0:raw:deweighted_probability:setwise,0.0010575777777777778,1,R1_L0|deweighted_probability|raw|setwise|1.0,-1.486046899566891e-06,0.0010590638246773447,risk_margin,R1_L0|weighted_q|raw|setwise|1.0,600,0.0021166416024551225
