action_area_estimate,action_area_lower,actionable,active_scene_lower,area_cap,candidate_id,cell,coverage_admissible,gain_estimate,gain_lower,gain_upper,material_scene_lower,risk_margin_upper,risk_method,safety_admissible,selected_harm_estimate,selected_harm_upper,selector,utility_method
8.53333333333333e-05,0.0,False,0.0014095204015511509,0.05,R1_L0__weighted_q__parent_lower__setwise__cap_0p05,R1_L0,False,0.0009074633487543217,-0.001826172384077434,0.0036410990815860774,0.00039015296878931044,1.4875125737236504e-05,weighted_q,True,0.0,0.0,setwise,parent_lower
8.53333333333333e-05,0.0,False,0.0014095204015511509,0.1,R1_L0__weighted_q__parent_lower__setwise__cap_0p1,R1_L0,False,0.0009074633487543217,-0.001826172384077434,0.0036410990815860774,0.00039015296878931044,1.4875125737236504e-05,weighted_q,True,0.0,0.0,setwise,parent_lower
8.53333333333333e-05,0.0,False,0.0014095204015511509,0.2,R1_L0__weighted_q__parent_lower__setwise__cap_0p2,R1_L0,False,0.0009074633487543217,-0.001826172384077434,0.0036410990815860774,0.00039015296878931044,1.4875125737236504e-05,weighted_q,True,0.0,0.0,setwise,parent_lower
8.53333333333333e-05,0.0,False,0.0014095204015511509,1.0,R1_L0__weighted_q__parent_lower__setwise__cap_1p0,R1_L0,False,0.0009074633487543217,-0.001826172384077434,0.0036410990815860774,0.00039015296878931044,1.4875125737236504e-05,weighted_q,True,0.0,0.0,setwise,parent_lower
0.00038399999999999985,0.0,False,0.014868399248063074,0.01,R1_L0__deweighted_probability__raw__setwise__cap_0p01,R1_L0,False,0.0020569529089976097,-0.004049031343546705,0.008162937161541924,0.004769559848227287,0.00026400592445419824,deweighted_probability,False,0.22222222222222224,0.7761916933783743,setwise,raw
0.000981333333333333,0.0,False,0.014868399248063074,0.02,R1_L0__deweighted_probability__raw__setwise__cap_0p02,R1_L0,False,0.004257473780093936,-0.010010477382269362,0.018525424942457232,0.00937365475594508,0.0008027930509089743,deweighted_probability,False,0.26086956521739135,0.877067087996025,setwise,raw
0.0020266666666666658,0.0,False,0.014868399248063074,0.05,R1_L0__deweighted_probability__raw__setwise__cap_0p05,R1_L0,False,0.010327157156317917,-0.018331393983775996,0.03898570829641183,0.00937365475594508,0.0012851440958409873,deweighted_probability,False,0.2210526315789474,0.7266401205639564,setwise,raw
0.0026666666666666657,0.0,False,0.014868399248063074,0.1,R1_L0__deweighted_probability__raw__setwise__cap_0p1,R1_L0,False,0.013126838784477774,-0.022107730756255717,0.04836140832521127,0.00937365475594508,0.001587184259575313,deweighted_probability,False,0.232,0.665709175408602,setwise,raw
0.0033279999999999985,0.0,False,0.014868399248063074,0.2,R1_L0__deweighted_probability__raw__setwise__cap_0p2,R1_L0,False,0.01064760699208931,-0.02559061119873595,0.04688582518291457,0.006942967260933977,0.003115282708463544,deweighted_probability,False,0.32051282051282054,0.800552240010295,setwise,raw
0.0033706666666666655,0.0,False,0.014868399248063074,1.0,R1_L0__deweighted_probability__raw__setwise__cap_1p0,R1_L0,False,0.01051693871452742,-0.025844529962622174,0.046878407391677014,0.006942967260933977,0.0032887179485898282,deweighted_probability,False,0.3291139240506329,0.8193320484426874,setwise,raw
0.00038399999999999985,0.0,False,0.014868399248063074,0.01,R1_L0__deweighted_probability__parent_lower__setwise__cap_0p01,R1_L0,False,0.0020569529089976097,-0.004049031343546705,0.008162937161541924,0.004769559848227287,0.00026400592445419824,deweighted_probability,False,0.22222222222222224,0.7761916933783743,setwise,parent_lower
0.000981333333333333,0.0,False,0.014868399248063074,0.02,R1_L0__deweighted_probability__parent_lower__setwise__cap_0p02,R1_L0,False,0.004257473780093936,-0.010010477382269362,0.018525424942457232,0.00937365475594508,0.0008027930509089743,deweighted_probability,False,0.26086956521739135,0.877067087996025,setwise,parent_lower
0.0020053333333333325,0.0,False,0.014868399248063074,0.05,R1_L0__deweighted_probability__parent_lower__setwise__cap_0p05,R1_L0,False,0.010346469360459843,-0.018328559095347374,0.039021497816267056,0.00937365475594508,0.0012862574695242449,deweighted_probability,False,0.22340425531914895,0.7323637675815414,setwise,parent_lower
0.0026453333333333324,0.0,False,0.014868399248063074,0.1,R1_L0__deweighted_probability__parent_lower__setwise__cap_0p1,R1_L0,False,0.0131461509886197,-0.022101665935300274,0.04839396791253968,0.00937365475594508,0.0015884403394357458,deweighted_probability,False,0.23387096774193547,0.6695151113970963,setwise,parent_lower
0.0033066666666666652,0.0,False,0.014868399248063074,0.2,R1_L0__deweighted_probability__parent_lower__setwise__cap_0p2,R1_L0,False,0.010666919196231237,-0.025584313920821417,0.04691815231328389,0.006942967260933977,0.0031169263557930117,deweighted_probability,False,0.32258064516129037,0.802528491410132,setwise,parent_lower
0.003349333333333332,0.0,False,0.014868399248063074,1.0,R1_L0__deweighted_probability__parent_lower__setwise__cap_1p0,R1_L0,False,0.010536250918669346,-0.025838195639954868,0.04691069747729356,0.006942967260933977,0.0032903845669343883,deweighted_probability,False,0.33121019108280253,0.8212230215655987,setwise,parent_lower
0.0002559999999999999,0.0,False,0.00937365475594508,0.01,R1_L0__scene_platt__raw__setwise__cap_0p01,R1_L0,False,0.0016563653515780684,-0.0021216408608645595,0.005434371564020696,0.0014095204015511509,0.0001719528632774348,scene_platt,False,0.16666666666666669,0.7658107900009248,setwise,raw
0.0005333333333333331,0.0,False,0.00937365475594508,0.02,R1_L0__scene_platt__raw__setwise__cap_0p02,R1_L0,False,0.0039023902655682284,-0.005580786677184437,0.013385567208320893,0.002902419241980002,0.00034458404440502815,scene_platt,False,0.16,0.7483269478625273,setwise,raw
0.0009066666666666664,0.0,False,0.00937365475594508,0.05,R1_L0__scene_platt__raw__setwise__cap_0p05,R1_L0,False,0.007613585597650476,-0.013163431036495317,0.02839060223179627,0.002902419241980002,0.00034307832573706425,scene_platt,False,0.10588235294117647,0.4819865606254777,setwise,raw
0.0011519999999999998,0.0,False,0.00937365475594508,0.1,R1_L0__scene_platt__raw__setwise__cap_0p1,R1_L0,False,0.009840155271854764,-0.018179673507647123,0.037859984051356654,0.002902419241980002,0.00035921422476402034,scene_platt,False,0.07407407407407406,0.38581931592298907,setwise,raw
0.0011519999999999998,0.0,False,0.00937365475594508,0.2,R1_L0__scene_platt__raw__setwise__cap_0p2,R1_L0,False,0.009840155271854764,-0.018179673507647123,0.037859984051356654,0.002902419241980002,0.00035921422476402034,scene_platt,False,0.07407407407407406,0.38581931592298907,setwise,raw
0.0011519999999999998,0.0,False,0.00937365475594508,1.0,R1_L0__scene_platt__raw__setwise__cap_1p0,R1_L0,False,0.009840155271854764,-0.018179673507647123,0.037859984051356654,0.002902419241980002,0.00035921422476402034,scene_platt,False,0.07407407407407406,0.38581931592298907,setwise,raw
0.0002559999999999999,0.0,False,0.00937365475594508,0.01,R1_L0__scene_platt__parent_lower__setwise__cap_0p01,R1_L0,False,0.0016563653515780684,-0.0021216408608645595,0.005434371564020696,0.0014095204015511509,0.0001719528632774348,scene_platt,False,0.16666666666666669,0.7658107900009248,setwise,parent_lower
0.0005333333333333331,0.0,False,0.00937365475594508,0.02,R1_L0__scene_platt__parent_lower__setwise__cap_0p02,R1_L0,False,0.0039023902655682284,-0.005580786677184437,0.013385567208320893,0.002902419241980002,0.00034458404440502815,scene_platt,False,0.16,0.7483269478625273,setwise,parent_lower
0.0008959999999999998,0.0,False,0.00937365475594508,0.05,R1_L0__scene_platt__parent_lower__setwise__cap_0p05,R1_L0,False,0.007712213127781261,-0.013182934379388906,0.028607360634951427,0.002902419241980002,0.0003450736791087647,scene_platt,False,0.09523809523809523,0.48187806102633396,setwise,parent_lower
