action_area,action_area_lower,action_area_upper,active_scene,active_scene_lower,active_scene_upper,area_cap,cell,gain_db,gain_lower,gain_upper,learner,material_scene,material_scene_lower,material_scene_upper,representation,risk_margin,risk_margin_upper,risk_method,scene_count,selected_harm,selected_harm_lower,selected_harm_upper,selector,utility_method
0.0003250124136685776,0.00014302006194182005,0.0005070047653953351,0.023333333333333334,0.013949157948102692,0.03878233035162532,0.02,R0_L1,0.001494703330416667,-0.002487572869810036,0.00547697953064337,L1,0.015,0.007911242967693504,0.02825960701559618,R0,9.813333333333334e-05,0.0002150382678065213,weighted_q,600,0.35555555555555557,0.08123976995511328,0.6298713411559979,setwise,raw
0.0006319685821333453,0.0002845748247963377,0.000979362339470353,0.023333333333333334,0.013949157948102692,0.03878233035162532,0.05,R0_L1,0.004550062593037861,-0.0028970612182776757,0.011997186404353398,L1,0.015,0.007911242967693504,0.02825960701559618,R0,0.00017722222222222222,0.00041229787788005,weighted_q,600,0.32,0.0647047281286362,0.5752952718713638,setwise,raw
0.001086985961269354,0.0004515155870714288,0.0017224563354672792,0.023333333333333334,0.013949157948102692,0.03878233035162532,0.1,R0_L1,0.009377984668980112,-0.0023332606223416506,0.021089229960301874,L1,0.015,0.007911242967693504,0.02825960701559618,R0,0.00027002222222222226,0.0006781178540047447,weighted_q,600,0.2857142857142857,0.039921920191391486,0.5315066512371799,setwise,raw
0.0016683970568320318,0.0006016833793890935,0.00273511073427497,0.023333333333333334,0.013949157948102692,0.03878233035162532,0.2,R0_L1,0.013434565126794484,-0.0024296258965027483,0.029298756150091716,L1,0.015,0.007911242967693504,0.02825960701559618,R0,0.00048282222222222217,0.001256034003076932,weighted_q,600,0.30735930735930733,0.024539201542326305,0.5901794131762883,setwise,raw
0.0018489595088701306,0.000622339150851999,0.003075579866888262,0.023333333333333334,0.013949157948102692,0.03878233035162532,1.0,R0_L1,0.01643548751909126,-0.0019804399795903295,0.03485141501777285,L1,0.015,0.007911242967693504,0.02825960701559618,R0,0.00046682222222222216,0.001253826395298404,weighted_q,600,0.28125,0.00994262177738825,0.5525573782226118,setwise,raw
0.0010039272333318286,0.00033512958285242494,0.0016727248838112323,0.023333333333333334,0.013949157948102692,0.03878233035162532,1.0,R0_L1,0.007565438474094259,-0.0015725750270471732,0.016703451975235692,L1,0.015,0.007911242967693504,0.02825960701559618,R0,0.0002778222222222223,0.0007507931899206281,weighted_q,600,0.2949640287769784,0.003950809661045884,0.585977247892911,tilewise,raw
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.01,R0_L2,0.0,0.0,0.0,L2,0.0,0.0,0.006361701013700707,R0,0.0,0.0,parent_upper,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.02,R0_L2,0.0,0.0,0.0,L2,0.0,0.0,0.006361701013700707,R0,0.0,0.0,parent_upper,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.05,R0_L2,0.0,0.0,0.0,L2,0.0,0.0,0.006361701013700707,R0,0.0,0.0,parent_upper,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.1,R0_L2,0.0,0.0,0.0,L2,0.0,0.0,0.006361701013700707,R0,0.0,0.0,parent_upper,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.2,R0_L2,0.0,0.0,0.0,L2,0.0,0.0,0.006361701013700707,R0,0.0,0.0,parent_upper,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,1.0,R0_L2,0.0,0.0,0.0,L2,0.0,0.0,0.006361701013700707,R0,0.0,0.0,parent_upper,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,1.0,R0_L2,0.0,0.0,0.0,L2,0.0,0.0,0.006361701013700707,R0,0.0,0.0,parent_upper,600,,,,tilewise,parent_lower
3.250124136685776e-05,0.0,6.92861810818911e-05,0.005,0.001701877658278012,0.014596206345285686,0.01,R0_L2,0.000402255940546762,-0.00013118769927380764,0.0009356995803673317,L2,0.0033333333333333335,0.0009145966868046472,0.012071359653471392,R0,5.866666666666666e-06,2.419131002391158e-05,parent_upper,600,0.2222222222222222,0.0,0.5781420328882353,setwise,raw
5.055748657066763e-05,0.0,0.00010978941008830164,0.005,0.001701877658278012,0.014596206345285686,0.02,R0_L2,0.000667942189089516,-0.0002220089578914105,0.0015578933360704426,L2,0.0033333333333333335,0.0009145966868046472,0.012071359653471392,R0,3.199999999999998e-06,2.277067598231584e-05,parent_upper,600,0.14285714285714285,0.0,0.4128920591496634,setwise,raw
6.86137317744775e-05,0.0,0.00015676256662183898,0.005,0.001701877658278012,0.014596206345285686,0.05,R0_L2,0.0008327639197933519,-0.00023892025761491984,0.0019044480972016235,L2,0.0033333333333333335,0.0009145966868046472,0.012071359653471392,R0,5.333333333333319e-07,2.235323702865949e-05,parent_upper,600,0.10526315789473684,0.0,0.3231575862536923,setwise,raw
6.86137317744775e-05,0.0,0.00015676256662183898,0.005,0.001701877658278012,0.014596206345285686,0.1,R0_L2,0.0008327639197933519,-0.00023892025761491984,0.0019044480972016235,L2,0.0033333333333333335,0.0009145966868046472,0.012071359653471392,R0,5.333333333333319e-07,2.235323702865949e-05,parent_upper,600,0.10526315789473684,0.0,0.3231575862536923,setwise,raw
6.86137317744775e-05,0.0,0.00015676256662183898,0.005,0.001701877658278012,0.014596206345285686,0.2,R0_L2,0.0008327639197933519,-0.00023892025761491984,0.0019044480972016235,L2,0.0033333333333333335,0.0009145966868046472,0.012071359653471392,R0,5.333333333333319e-07,2.235323702865949e-05,parent_upper,600,0.10526315789473684,0.0,0.3231575862536923,setwise,raw
6.86137317744775e-05,0.0,0.00015676256662183898,0.005,0.001701877658278012,0.014596206345285686,1.0,R0_L2,0.0008327639197933519,-0.00023892025761491984,0.0019044480972016235,L2,0.0033333333333333335,0.0009145966868046472,0.012071359653471392,R0,5.333333333333319e-07,2.235323702865949e-05,parent_upper,600,0.10526315789473684,0.0,0.3231575862536923,setwise,raw
4.694623752990566e-05,0.0,0.00010907727459428537,0.005,0.001701877658278012,0.014596206345285686,1.0,R0_L2,0.00047741713416934534,-0.0002541995766377541,0.0012090338449764447,L2,0.0033333333333333335,0.0009145966868046472,0.012071359653471392,R0,3.733333333333333e-06,2.457630376811128e-05,parent_upper,600,0.15384615384615385,0.0,0.4771824514195135,tilewise,raw
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.01,R0_L2,0.0,0.0,0.0,L2,0.0,0.0,0.006361701013700707,R0,0.0,0.0,scene_isotonic,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.02,R0_L2,0.0,0.0,0.0,L2,0.0,0.0,0.006361701013700707,R0,0.0,0.0,scene_isotonic,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.05,R0_L2,0.0,0.0,0.0,L2,0.0,0.0,0.006361701013700707,R0,0.0,0.0,scene_isotonic,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.1,R0_L2,0.0,0.0,0.0,L2,0.0,0.0,0.006361701013700707,R0,0.0,0.0,scene_isotonic,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.2,R0_L2,0.0,0.0,0.0,L2,0.0,0.0,0.006361701013700707,R0,0.0,0.0,scene_isotonic,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,1.0,R0_L2,0.0,0.0,0.0,L2,0.0,0.0,0.006361701013700707,R0,0.0,0.0,scene_isotonic,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,1.0,R0_L2,0.0,0.0,0.0,L2,0.0,0.0,0.006361701013700707,R0,0.0,0.0,scene_isotonic,600,,,,tilewise,parent_lower
0.000678914819663251,0.0005162033474360066,0.0008416262918904953,0.11833333333333333,0.09488445800574202,0.14663830710138287,0.01,R0_L2,0.007566120962363802,0.003100824333664925,0.01203141759106268,L2,0.065,0.047910589213398865,0.08762409066852075,R0,0.00010715555555555555,0.00019542567629571295,scene_isotonic,600,0.21808510638297873,0.12178610483275311,0.31438410793320437,setwise,raw
0.0013000496546743104,0.000983333014764475,0.0016167662945841457,0.11833333333333333,0.09488445800574202,0.14663830710138287,0.02,R0_L2,0.012149109291612867,0.005164274674903253,0.01913394390832248,L2,0.07333333333333333,0.055079099515184984,0.09701621868317296,R0,0.0002282888888888889,0.0004131053397234646,scene_isotonic,600,0.23194444444444445,0.12960679812278164,0.33428209076610726,setwise,raw
0.0026000993093486208,0.0019054018909412966,0.003294796727755945,0.11833333333333333,0.09488445800574202,0.14663830710138287,0.05,R0_L2,0.021462760240971216,0.009212317502361258,0.03371320297958118,L2,0.085,0.06524029664442157,0.11003991519695003,R0,0.0003948888888888889,0.0007461229449668078,scene_isotonic,600,0.22013888888888888,0.11629032504966841,0.32398745272810936,setwise,raw
0.0040608495463368395,0.0028866894355502734,0.005235009657123406,0.11833333333333333,0.09488445800574202,0.14663830710138287,0.1,R0_L2,0.033357675706175365,0.015054717886917871,0.05166063352543286,L2,0.085,0.06524029664442157,0.11003991519695003,R0,0.0006029555555555555,0.0012057324932635307,scene_isotonic,600,0.2169853268119164,0.10642328049580786,0.32754737312802495,setwise,raw
0.005232699860064099,0.0035627265766327706,0.006902673143495428,0.11833333333333333,0.09488445800574202,0.14663830710138287,0.2,R0_L2,0.04400476837855979,0.020501817172845677,0.0675077195842739,L2,0.085,0.06524029664442157,0.11003991519695003,R0,0.0007685555555555554,0.0015619019344112475,scene_isotonic,600,0.2122153209109731,0.10360378230492122,0.32082685951702494,setwise,raw
0.005685911614679727,0.0037435876340503726,0.007628235595309082,0.11833333333333333,0.09488445800574202,0.14663830710138287,1.0,R0_L2,0.04837704946437965,0.02248335581860714,0.07427074311015217,L2,0.085,0.06524029664442157,0.11003991519695003,R0,0.0007442888888888888,0.001542365191360876,scene_isotonic,600,0.20038107335662114,0.09697891613711923,0.30378323057612305,setwise,raw
0.003250124136685776,0.0021414648160987615,0.004358783457272791,0.11833333333333333,0.09488445800574202,0.14663830710138287,1.0,R0_L2,0.030788850567965646,0.014092209511568591,0.047485491624362705,L2,0.07833333333333334,0.0594174006346376,0.10261430055358334,R0,0.0002571333333333333,0.0007011597253483629,scene_isotonic,600,0.16666666666666666,0.06238218744868168,0.27095114588465163,tilewise,raw
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.01,R0_L2,0.0,0.0,0.0,L2,0.0,0.0,0.006361701013700707,R0,0.0,0.0,scene_platt,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.02,R0_L2,0.0,0.0,0.0,L2,0.0,0.0,0.006361701013700707,R0,0.0,0.0,scene_platt,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.05,R0_L2,0.0,0.0,0.0,L2,0.0,0.0,0.006361701013700707,R0,0.0,0.0,scene_platt,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.1,R0_L2,0.0,0.0,0.0,L2,0.0,0.0,0.006361701013700707,R0,0.0,0.0,scene_platt,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.2,R0_L2,0.0,0.0,0.0,L2,0.0,0.0,0.006361701013700707,R0,0.0,0.0,scene_platt,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,1.0,R0_L2,0.0,0.0,0.0,L2,0.0,0.0,0.006361701013700707,R0,0.0,0.0,scene_platt,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,1.0,R0_L2,0.0,0.0,0.0,L2,0.0,0.0,0.006361701013700707,R0,0.0,0.0,scene_platt,600,,,,tilewise,parent_lower
0.00022750868956800433,0.00012993485667305756,0.00032508252246295113,0.041666666666666664,0.028379729654938585,0.060785162940953735,0.01,R0_L2,0.002529282128469919,0.000679680510265621,0.004378883746674217,L2,0.025,0.015207839599852634,0.04083577636316304,R0,1.28e-05,5.46581908015962e-05,scene_platt,600,0.1746031746031746,0.0,0.3574122072971896,setwise,raw
0.00042973863585067483,0.0002465190081902414,0.0006129582635111083,0.041666666666666664,0.028379729654938585,0.060785162940953735,0.02,R0_L2,0.004825347896195204,0.0018942980663633454,0.007756397726027062,L2,0.02666666666666667,0.016479809814389863,0.042875933811913486,R0,1.0622222222222224e-05,8.445423143569038e-05,scene_platt,600,0.13445378151260504,0.0,0.2737586397955044,setwise,raw
0.0007385004288358236,0.00039139166261657234,0.001085609195055075,0.041666666666666664,0.028379729654938585,0.060785162940953735,0.05,R0_L2,0.008266385930943795,0.003226250020661104,0.013306521841226486,L2,0.028333333333333332,0.017763940161484776,0.04490393112810623,R0,2.635555555555557e-05,0.00017909095454928672,scene_platt,600,0.13447432762836187,0.0,0.2809775925721912,setwise,raw
0.001083374712228592,0.0005112958510204208,0.0016554535734367632,0.041666666666666664,0.028379729654938585,0.060785162940953735,0.1,R0_L2,0.012255375837979173,0.003914870417399501,0.020595881258558844,L2,0.028333333333333332,0.017763940161484776,0.04490393112810623,R0,4.475555555555555e-05,0.00027038014612003076,scene_platt,600,0.135,0.0,0.27910078087480406,setwise,raw
0.001224213424818309,0.0005283039574554085,0.0019201228921812096,0.041666666666666664,0.028379729654938585,0.060785162940953735,0.2,R0_L2,0.013416130196460747,0.0037363194303633492,0.023095940962558147,L2,0.028333333333333332,0.017763940161484776,0.04490393112810623,R0,9.862222222222221e-05,0.0003869726011510059,scene_platt,600,0.1607669616519174,0.003775580964399866,0.3177583423394349,setwise,raw
0.001224213424818309,0.0005283039574554085,0.0019201228921812096,0.041666666666666664,0.028379729654938585,0.060785162940953735,1.0,R0_L2,0.013416130196460747,0.0037363194303633492,0.023095940962558147,L2,0.028333333333333332,0.017763940161484776,0.04490393112810623,R0,9.862222222222221e-05,0.0003869726011510059,scene_platt,600,0.1607669616519174,0.003775580964399866,0.3177583423394349,setwise,raw
0.000696971064867061,0.0003137226749619617,0.0010802194547721601,0.041666666666666664,0.028379729654938585,0.060785162940953735,1.0,R0_L2,0.008556062193780373,0.0029811251958344444,0.014130999191726303,L2,0.025,0.015207839599852634,0.04083577636316304,R0,1.3999999999999777e-06,0.00011180273146127371,scene_platt,600,0.10880829015544041,0.0,0.2212961352796369,tilewise,raw
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.01,R0_L2,0.0,0.0,0.0,L2,0.0,0.0,0.006361701013700707,R0,0.0,0.0,weighted_q,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.02,R0_L2,0.0,0.0,0.0,L2,0.0,0.0,0.006361701013700707,R0,0.0,0.0,weighted_q,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.05,R0_L2,0.0,0.0,0.0,L2,0.0,0.0,0.006361701013700707,R0,0.0,0.0,weighted_q,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.1,R0_L2,0.0,0.0,0.0,L2,0.0,0.0,0.006361701013700707,R0,0.0,0.0,weighted_q,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.2,R0_L2,0.0,0.0,0.0,L2,0.0,0.0,0.006361701013700707,R0,0.0,0.0,weighted_q,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,1.0,R0_L2,0.0,0.0,0.0,L2,0.0,0.0,0.006361701013700707,R0,0.0,0.0,weighted_q,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,1.0,R0_L2,0.0,0.0,0.0,L2,0.0,0.0,0.006361701013700707,R0,0.0,0.0,weighted_q,600,,,,tilewise,parent_lower
0.000552521103236582,0.00039751744428474637,0.0007075247621884176,0.09166666666666666,0.07110301449274019,0.11742570800178205,0.01,R0_L2,0.0038887593734264485,0.0011055394488527523,0.006671979298000145,L2,0.04833333333333333,0.033860900386892434,0.06855250286215053,R0,7.68e-05,0.00015073959013836485,weighted_q,600,0.20915032679738563,0.10382491362580044,0.3144757399689708,setwise,raw
0.0011844896853699274,0.0008559504336660294,0.0015130289370738255,0.09166666666666666,0.07110301449274019,0.11742570800178205,0.02,R0_L2,0.008319209656407978,0.0019429089210900264,0.014695510391725928,L2,0.055,0.03942813848636002,0.07623377541583361,R0,0.00023195555555555558,0.0004149578703005727,weighted_q,600,0.2530487804878049,0.140898957295768,0.36519860367984175,setwise,raw
0.0025296799530537626,0.0017965479309056918,0.0032628119752018334,0.09166666666666666,0.07110301449274019,0.11742570800178205,0.05,R0_L2,0.018220325844366673,0.00544479172522902,0.030995859963504326,L2,0.065,0.047910589213398865,0.08762409066852075,R0,0.00048486666666666667,0.0008685945712178008,weighted_q,600,0.25481798715203424,0.1413185537407256,0.3683174205633429,setwise,raw
0.004207105132487699,0.0029412481648439385,0.005472962100131459,0.09166666666666666,0.07110301449274019,0.11742570800178205,0.1,R0_L2,0.03556122928922856,0.015048768988433815,0.056073689590023304,L2,0.065,0.047910589213398865,0.08762409066852075,R0,0.0008061555555555555,0.0014852968770305355,weighted_q,600,0.2446351931330472,0.1337935726828671,0.35547681358322736,setwise,raw
0.006335936442016883,0.004283463483682712,0.008388409400351054,0.09166666666666666,0.07110301449274019,0.11742570800178205,0.2,R0_L2,0.05273466175637323,0.023011641592266784,0.08245768192047967,L2,0.06333333333333334,0.04648712753383063,0.08573542468480133,R0,0.001241088888888889,0.0023541074521692827,weighted_q,600,0.24251923624964378,0.1266419130795091,0.35839655941977844,setwise,raw
0.007493341759581095,0.0048679295563279126,0.010118753962834277,0.09166666666666666,0.07110301449274019,0.11742570800178205,1.0,R0_L2,0.06514668628817433,0.025999819457740013,0.10429355311860863,L2,0.06333333333333334,0.04648712753383063,0.08573542468480133,R0,0.0014488222222222222,0.00287802475953231,weighted_q,600,0.23927710843373495,0.1131219672414395,0.3654322496260304,setwise,raw
0.004402112580688846,0.002812488514085795,0.005991736647291896,0.09166666666666666,0.07110301449274019,0.11742570800178205,1.0,R0_L2,0.04245006503289364,0.01745976079790447,0.06744036926788281,L2,0.058333333333333334,0.042239474556454035,0.08004669467231493,R0,0.000748911111111111,0.0015653278420215185,weighted_q,600,0.22313371616078753,0.09766093747400956,0.3486064948475655,tilewise,raw
0.0002997336703832438,0.00019371810063602483,0.0004057492401304628,0.058333333333333334,0.042239474556454035,0.08004669467231493,0.01,R1_L0,0.002713334416278268,0.0010653004715119822,0.004361368361044554,L0,0.02666666666666667,0.016479809814389863,0.042875933811913486,R1,5.502222222222222e-05,0.0001100062066152208,deweighted_probability,600,0.2289156626506024,0.10710125720093495,0.35073006810026985,setwise,parent_lower
0.0007728072947230624,0.0005139353386282885,0.0010316792508178363,0.058333333333333334,0.042239474556454035,0.08004669467231493,0.02,R1_L0,0.006554342705374871,0.0021377509384764345,0.010970934472273307,L0,0.03833333333333333,0.025677277815960086,0.056863359453356896,R1,0.00017986666666666666,0.0003393217286436832,deweighted_probability,600,0.27102803738317754,0.13950557978059694,0.4025504949857581,setwise,parent_lower
0.0016106170721798402,0.0010629542127501774,0.002158279931609503,0.058333333333333334,0.042239474556454035,0.08004669467231493,0.05,R1_L0,0.014315160856665923,0.004975067838922379,0.023655253874409466,L0,0.04,0.027025029276551815,0.05882773565605284,R1,0.00044211111111111106,0.0007892436709706339,deweighted_probability,600,0.29596412556053814,0.16222893334668062,0.42969931777439563,setwise,parent_lower
0.0025314855775741434,0.0016127598935262214,0.0034502112616220655,0.058333333333333334,0.042239474556454035,0.08004669467231493,0.1,R1_L0,0.0228150872097147,0.008698490350855343,0.03693168406857406,L0,0.04,0.027025029276551815,0.05882773565605284,R1,0.0006687777777777778,0.0012352694345506509,deweighted_probability,600,0.28530670470756064,0.14593388779329908,0.4246795216218222,setwise,parent_lower
0.003371100979551302,0.001997439864123379,0.0047447620949792255,0.058333333333333334,0.042239474556454035,0.08004669467231493,0.2,R1_L0,0.02912711694833162,0.010130695531523685,0.04812353836513955,L0,0.04,0.027025029276551815,0.05882773565605284,R1,0.0009341111111111111,0.0018116049148687724,deweighted_probability,600,0.292447777182646,0.1332203983846477,0.4516751559806442,setwise,parent_lower
0.003849591477452264,0.0021386013128060345,0.005560581642098493,0.058333333333333334,0.042239474556454035,0.08004669467231493,1.0,R1_L0,0.03257088643476214,0.0100550173464222,0.05508675552310209,L0,0.04,0.027025029276551815,0.05882773565605284,R1,0.0010447777777777777,0.0021042723028623696,deweighted_probability,600,0.2879924953095685,0.11559228082680165,0.4603927097923354,setwise,parent_lower
0.0022317519071909,0.0011994644157102415,0.0032640393986715583,0.058333333333333334,0.042239474556454035,0.08004669467231493,1.0,R1_L0,0.02051487969353928,0.006006969428755204,0.03502278995832336,L0,0.041666666666666664,0.028379729654938585,0.060785162940953735,R1,0.0005124888888888889,0.001102180232267696,deweighted_probability,600,0.2588996763754045,0.08878182537823959,0.42901752737256943,tilewise,parent_lower
0.0002997336703832438,0.00019371810063602483,0.0004057492401304628,0.058333333333333334,0.042239474556454035,0.08004669467231493,0.01,R1_L0,0.002713334416278268,0.0010653004715119822,0.004361368361044554,L0,0.02666666666666667,0.016479809814389863,0.042875933811913486,R1,5.502222222222222e-05,0.0001100062066152208,deweighted_probability,600,0.2289156626506024,0.10710125720093495,0.35073006810026985,setwise,raw
0.0007728072947230624,0.0005139353386282885,0.0010316792508178363,0.058333333333333334,0.042239474556454035,0.08004669467231493,0.02,R1_L0,0.006554342705374871,0.0021377509384764345,0.010970934472273307,L0,0.03833333333333333,0.025677277815960086,0.056863359453356896,R1,0.00017986666666666666,0.0003393217286436832,deweighted_probability,600,0.27102803738317754,0.13950557978059694,0.4025504949857581,setwise,raw
0.0016214508193021261,0.0010698536000173463,0.0021730480385869057,0.058333333333333334,0.042239474556454035,0.08004669467231493,0.05,R1_L0,0.014456243457085224,0.005059458679221763,0.023853028234948684,L0,0.04,0.027025029276551815,0.05882773565605284,R1,0.0004485111111111111,0.0007952242300546106,deweighted_probability,600,0.2973273942093541,0.16479238921217104,0.4298623992065372,setwise,raw
0.0025350968266149056,0.0016147246236352557,0.003455469029594555,0.058333333333333334,0.042239474556454035,0.08004669467231493,0.1,R1_L0,0.022983427140711152,0.00877829621996998,0.037188558061452326,L0,0.04,0.027025029276551815,0.05882773565605284,R1,0.0006682444444444445,0.001234799062380699,deweighted_probability,600,0.2849002849002849,0.1455907011448714,0.42420986865569843,setwise,raw
0.003371100979551302,0.001997439864123379,0.0047447620949792255,0.058333333333333334,0.042239474556454035,0.08004669467231493,0.2,R1_L0,0.02912711694833162,0.010130695531523685,0.04812353836513955,L0,0.04,0.027025029276551815,0.05882773565605284,R1,0.0009341111111111111,0.0018116049148687724,deweighted_probability,600,0.292447777182646,0.1332203983846477,0.4516751559806442,setwise,raw
0.003849591477452264,0.0021386013128060345,0.005560581642098493,0.058333333333333334,0.042239474556454035,0.08004669467231493,1.0,R1_L0,0.03257088643476214,0.0100550173464222,0.05508675552310209,L0,0.04,0.027025029276551815,0.05882773565605284,R1,0.0010447777777777777,0.0021042723028623696,deweighted_probability,600,0.2879924953095685,0.11559228082680165,0.4603927097923354,setwise,raw
0.0022317519071909,0.0011994644157102415,0.0032640393986715583,0.058333333333333334,0.042239474556454035,0.08004669467231493,1.0,R1_L0,0.02051487969353928,0.006006969428755204,0.03502278995832336,L0,0.041666666666666664,0.028379729654938585,0.060785162940953735,R1,0.0005124888888888889,0.001102180232267696,deweighted_probability,600,0.2588996763754045,0.08878182537823959,0.42901752737256943,tilewise,raw
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.01,R1_L0,0.0,0.0,0.0,L0,0.0,0.0,0.006361701013700707,R1,0.0,0.0,parent_upper,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.02,R1_L0,0.0,0.0,0.0,L0,0.0,0.0,0.006361701013700707,R1,0.0,0.0,parent_upper,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.05,R1_L0,0.0,0.0,0.0,L0,0.0,0.0,0.006361701013700707,R1,0.0,0.0,parent_upper,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.1,R1_L0,0.0,0.0,0.0,L0,0.0,0.0,0.006361701013700707,R1,0.0,0.0,parent_upper,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.2,R1_L0,0.0,0.0,0.0,L0,0.0,0.0,0.006361701013700707,R1,0.0,0.0,parent_upper,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,1.0,R1_L0,0.0,0.0,0.0,L0,0.0,0.0,0.006361701013700707,R1,0.0,0.0,parent_upper,600,,,,setwise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,1.0,R1_L0,0.0,0.0,0.0,L0,0.0,0.0,0.006361701013700707,R1,0.0,0.0,parent_upper,600,,,,tilewise,parent_lower
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.01,R1_L0,0.0,0.0,0.0,L0,0.0,0.0,0.006361701013700707,R1,0.0,0.0,parent_upper,600,,,,setwise,raw
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.02,R1_L0,0.0,0.0,0.0,L0,0.0,0.0,0.006361701013700707,R1,0.0,0.0,parent_upper,600,,,,setwise,raw
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.05,R1_L0,0.0,0.0,0.0,L0,0.0,0.0,0.006361701013700707,R1,0.0,0.0,parent_upper,600,,,,setwise,raw
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.1,R1_L0,0.0,0.0,0.0,L0,0.0,0.0,0.006361701013700707,R1,0.0,0.0,parent_upper,600,,,,setwise,raw
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,0.2,R1_L0,0.0,0.0,0.0,L0,0.0,0.0,0.006361701013700707,R1,0.0,0.0,parent_upper,600,,,,setwise,raw
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,1.0,R1_L0,0.0,0.0,0.0,L0,0.0,0.0,0.006361701013700707,R1,0.0,0.0,parent_upper,600,,,,setwise,raw
0.0,0.0,0.0,0.0,0.0,0.006361701013700707,1.0,R1_L0,0.0,0.0,0.0,L0,0.0,0.0,0.006361701013700707,R1,0.0,0.0,parent_upper,600,,,,tilewise,raw
0.0006229404595314405,0.00046922128787033437,0.0007766596311925465,0.11,0.08740186474759915,0.1375602620430874,0.01,R1_L0,0.004592963997537452,0.002399850629158861,0.006786077365916044,L0,0.041666666666666664,0.028379729654938585,0.060785162940953735,R1,8.524444444444445e-05,0.00016485036999313674,scene_isotonic,600,0.19710144927536233,0.10986071274043702,0.28434218581028764,setwise,parent_lower
0.0012206021757775471,0.0009153107426329684,0.0015258936089221258,0.11,0.08740186474759915,0.1375602620430874,0.02,R1_L0,0.009048208279566558,0.004030636334629419,0.014065780224503697,L0,0.055,0.03942813848636002,0.07623377541583361,R1,0.00023822222222222222,0.00042147125507761667,scene_isotonic,600,0.23668639053254437,0.1395946493113449,0.3337781317537438,setwise,parent_lower
0.002358145623617569,0.0017200055267527275,0.0029962857204824103,0.11,0.08740186474759915,0.1375602620430874,0.05,R1_L0,0.017090737415281,0.008475122486602003,0.025706352343959994,L0,0.06666666666666667,0.049337618409390396,0.08950918913581689,R1,0.0004675555555555555,0.0008189749952428045,scene_isotonic,600,0.23660030627871362,0.14163295167253817,0.3315676608848891,setwise,parent_lower
