name,input_h,input_w,gt_h,gt_w,psnr,ssim,seconds
1442_2.png,460,620,460,620,45.06910262,0.99755263,0.02625012
1442_3.png,460,620,460,620,45.12160268,0.99722648,0.02615857
1442_4.png,460,620,460,620,44.32573966,0.99683988,0.02720118
1442_5.png,460,620,460,620,44.18852672,0.99633044,0.02623320
1442_6.png,460,620,460,620,43.94152627,0.99604011,0.02648425
1442_7.png,460,620,460,620,43.48500668,0.99572676,0.02633977
1442_8.png,460,620,460,620,42.94926622,0.99502480,0.02627730
1442_9.png,460,620,460,620,42.92272503,0.99476087,0.02625346
1443_1.png,460,620,460,620,45.12224133,0.99831212,0.02676845
1443_10.png,460,620,460,620,39.97974745,0.99491978,0.02629328
1443_2.png,460,620,460,620,44.44811900,0.99828768,0.02603555
1443_3.png,460,620,460,620,42.87182002,0.99768537,0.02671385
1443_4.png,460,620,460,620,43.06354256,0.99761313,0.02985072
1443_5.png,460,620,460,620,41.44728146,0.99672401,0.02937460
1443_6.png,460,620,460,620,41.82507661,0.99645257,0.02678275
1443_7.png,460,620,460,620,41.60967526,0.99533629,0.02695155
1443_8.png,460,620,460,620,40.64247573,0.99580783,0.02650976
1443_9.png,460,620,460,620,41.04966385,0.99508047,0.02627683
1444_1.png,460,620,460,620,46.71977327,0.99761939,0.02691388
1444_10.png,460,620,460,620,41.64388774,0.99373007,0.02652621
1444_2.png,460,620,460,620,45.73012132,0.99711227,0.02742696
1444_3.png,460,620,460,620,44.61834845,0.99687928,0.02773976
1444_4.png,460,620,460,620,44.12392884,0.99651468,0.02693796
1444_5.png,460,620,460,620,43.16726377,0.99606133,0.02945399
1444_6.png,460,620,460,620,42.99343325,0.99565881,0.02734041
1444_7.png,460,620,460,620,42.90636535,0.99529999,0.02664256
1444_8.png,460,620,460,620,41.94709513,0.99475181,0.02635455
1444_9.png,460,620,460,620,41.89205997,0.99424267,0.02606559
1445_1.png,460,620,460,620,44.67753713,0.99866527,0.02650094
1445_10.png,460,620,460,620,39.75853225,0.99599111,0.02768636
1445_2.png,460,620,460,620,43.70519647,0.99835795,0.02637887
1445_3.png,460,620,460,620,43.37549642,0.99817199,0.02633095
1445_4.png,460,620,460,620,41.91894357,0.99780774,0.02685404
1445_5.png,460,620,460,620,41.67522505,0.99752903,0.02662659
1445_6.png,460,620,460,620,41.32229850,0.99721974,0.02898717
1445_7.png,460,620,460,620,40.96665981,0.99691743,0.02724838
1445_8.png,460,620,460,620,40.00239498,0.99651086,0.02826476
1445_9.png,460,620,460,620,39.83222202,0.99620712,0.02675939
1446_1.png,460,620,460,620,45.20750111,0.99865210,0.02600932
1446_10.png,460,620,460,620,39.45262654,0.99541938,0.02762413
1446_2.png,460,620,460,620,44.73380313,0.99835777,0.02607775
1446_3.png,460,620,460,620,43.61909321,0.99812579,0.02585268
1446_4.png,460,620,460,620,43.00004447,0.99786013,0.02579451
1446_5.png,460,620,460,620,42.33965204,0.99760818,0.02669382
1446_6.png,460,620,460,620,41.72668678,0.99713230,0.02866054
1446_7.png,460,620,460,620,41.26669377,0.99670458,0.02602124
1446_8.png,460,620,460,620,40.48194523,0.99646163,0.02600384
1446_9.png,460,620,460,620,39.87211545,0.99600643,0.02576160
1447_1.png,460,620,460,620,42.62812528,0.99782825,0.02682090
1447_10.png,460,620,460,620,38.69404829,0.99371243,0.02572680
1447_2.png,460,620,460,620,41.64071452,0.99741316,0.02596664
1447_3.png,460,620,460,620,41.41531048,0.99718237,0.02570057
1447_4.png,460,620,460,620,40.63842676,0.99671590,0.02737188
1447_5.png,460,620,460,620,40.31400807,0.99610895,0.02766466
1447_6.png,460,620,460,620,40.09193573,0.99557537,0.02668476
1447_7.png,460,620,460,620,39.91704516,0.99502009,0.02734232
1447_8.png,460,620,460,620,39.14675436,0.99473190,0.02679086
1447_9.png,460,620,460,620,39.15505888,0.99415052,0.02639914
1448_1.png,460,620,460,620,44.93158764,0.99799126,0.02621794
1448_10.png,460,620,460,620,39.65253744,0.99335241,0.02615404
1448_2.png,460,620,460,620,43.74375662,0.99743116,0.02667618
1448_3.png,460,620,460,620,43.37038456,0.99700373,0.02619648
1448_4.png,460,620,460,620,42.71104496,0.99659795,0.02613473
1448_5.png,460,620,460,620,41.86631541,0.99616671,0.03465414
1448_6.png,460,620,460,620,41.52233963,0.99528837,0.02640510
1448_7.png,460,620,460,620,41.20524133,0.99359727,0.02635479
1448_8.png,460,620,460,620,40.57878423,0.99455422,0.02633882
1448_9.png,460,620,460,620,40.05652061,0.99391949,0.02634311
1449_1.png,460,620,460,620,44.69092568,0.99855202,0.02820706
1449_10.png,460,620,460,620,39.15692570,0.99548078,0.02680397
1449_2.png,460,620,460,620,43.95196750,0.99827230,0.02663970
1449_3.png,460,620,460,620,43.08120408,0.99805468,0.02875853
1449_4.png,460,620,460,620,42.35294316,0.99767709,0.02679849
1449_5.png,460,620,460,620,41.96978747,0.99748850,0.02663851
1449_6.png,460,620,460,620,41.05836690,0.99704349,0.02986336
1449_7.png,460,620,460,620,40.30496709,0.99659508,0.02813363
1449_8.png,460,620,460,620,40.32875646,0.99635875,0.02616668
1449_9.png,460,620,460,620,39.81918212,0.99591422,0.02852726
