run_id,candidate,name,delta_psnr,delta_ssim,labels,low_t_failure,high_bright_low_texture,sky_like,edge_halo,color_shift,over_dehaze,under_dehaze,high_phys_delta,high_learned_delta,high_uncertainty,easy_A0_but_DTA_hurts,depth_mismatch,unknown
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,192_0.61_1.48.png,-0.1702042043978338,0.0003917217254638672,low_t_failure;high_bright_low_texture;sky_like;high_uncertainty;depth_mismatch,True,True,True,False,False,False,False,False,False,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1441_0.58_1.73.png,-0.16863802691508312,4.118680953979492e-05,low_t_failure,True,False,False,False,False,False,False,False,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2832_0.52_0.53.png,-0.16751196330279328,-4.5299530029296875e-06,easy_A0_but_DTA_hurts,False,False,False,False,False,False,False,False,False,False,True,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,701_0.62_0.85.png,-0.16650819817197515,-5.435943603515625e-05,low_t_failure;high_phys_delta;high_uncertainty;depth_mismatch,True,False,False,False,False,True,False,True,False,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,146_0.96_1.51.png,-0.1651218678027071,-0.0001513957977294922,low_t_failure,True,False,False,False,False,False,False,False,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,104_0.88_1.76.png,-0.16153735786060963,-0.00038045644760131836,low_t_failure;high_bright_low_texture;sky_like,True,True,True,False,False,False,False,False,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2755_0.99_0.79.png,-0.16104277033686998,-6.973743438720703e-06,high_uncertainty;depth_mismatch,False,False,False,False,False,False,False,False,False,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2601_0.9_1.5.png,-0.16090327255547265,-2.3305416107177734e-05,easy_A0_but_DTA_hurts,False,False,False,False,False,False,False,False,False,False,True,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1482_0.59_1.05.png,-0.15890831552451345,2.6166439056396484e-05,low_t_failure;high_phys_delta;high_learned_delta,True,False,False,False,False,True,False,True,True,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,926_0.63_1.94.png,-0.15785801442822844,6.735324859619141e-06,low_t_failure;high_phys_delta,True,False,False,False,False,True,False,True,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1737_0.98_0.6.png,-0.15700142514228332,-3.463029861450195e-05,high_uncertainty;depth_mismatch,False,False,False,False,False,False,False,False,False,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2185_0.57_1.6.png,-0.1562239326871051,-4.184246063232422e-05,low_t_failure;high_learned_delta,True,False,False,False,False,False,False,False,True,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1655_0.54_1.38.png,-0.1556431294843179,-0.0002847909927368164,low_t_failure;high_learned_delta;easy_A0_but_DTA_hurts,True,False,False,False,False,False,False,False,True,False,True,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1134_0.69_1.2.png,-0.15312777434965597,-8.422136306762695e-05,unknown,False,False,False,False,False,False,False,False,False,False,False,False,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1307_0.92_1.87.png,-0.1527397499327563,-8.207559585571289e-05,low_t_failure;high_phys_delta,True,False,False,False,False,True,False,True,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2397_0.64_0.76.png,-0.15191992901281992,-1.2934207916259766e-05,high_learned_delta,False,False,False,False,False,False,False,False,True,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,245_0.79_1.53.png,-0.14976132425051958,-5.161762237548828e-05,high_phys_delta,False,False,False,False,False,True,False,True,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1487_0.99_1.08.png,-0.14567105300259442,-0.0001595616340637207,unknown,False,False,False,False,False,False,False,False,False,False,False,False,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2445_0.77_1.63.png,-0.14550574648804115,4.4286251068115234e-05,unknown,False,False,False,False,False,False,False,False,False,False,False,False,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,211_0.63_0.82.png,-0.1449489125338772,-1.2934207916259766e-05,low_t_failure;high_phys_delta,True,False,False,False,False,True,False,True,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2426_0.69_1.53.png,-0.1437970635259731,-1.0371208190917969e-05,high_learned_delta,False,False,False,False,False,False,False,False,True,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2686_0.69_1.44.png,-0.14372372506726805,-5.6803226470947266e-05,low_t_failure,True,False,False,False,False,False,False,False,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1381_0.96_0.82.png,-0.14372203417349994,-4.0650367736816406e-05,high_phys_delta;high_uncertainty;depth_mismatch,False,False,False,False,False,True,False,True,False,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,502_0.56_1.0.png,-0.1434458526931408,-0.00012803077697753906,low_t_failure;high_phys_delta,True,False,False,False,False,True,False,True,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2792_0.52_0.69.png,-0.1432539644343933,-0.0001964569091796875,high_learned_delta;high_uncertainty;depth_mismatch;easy_A0_but_DTA_hurts,False,False,False,False,False,False,False,False,True,True,True,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,345_0.95_1.78.png,-0.14199647193797915,-5.924701690673828e-05,low_t_failure;high_bright_low_texture;sky_like,True,True,True,False,False,False,False,False,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2848_0.64_1.91.png,-0.13901635988014505,-9.59634780883789e-05,unknown,False,False,False,False,False,False,False,False,False,False,False,False,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2898_0.74_1.2.png,-0.1389614585635357,-7.897615432739258e-05,unknown,False,False,False,False,False,False,False,False,False,False,False,False,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,470_0.8_0.94.png,-0.13803937082180795,-6.705522537231445e-05,low_t_failure;high_phys_delta,True,False,False,False,False,True,False,True,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,808_0.74_0.67.png,-0.1356395742923766,-1.0371208190917969e-05,low_t_failure;high_phys_delta;high_learned_delta;high_uncertainty;depth_mismatch,True,False,False,False,False,True,False,True,True,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2196_0.72_0.83.png,-0.13562539760710024,1.5437602996826172e-05,easy_A0_but_DTA_hurts,False,False,False,False,False,False,False,False,False,False,True,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,460_0.74_1.47.png,-0.13485469143977724,-4.9114227294921875e-05,low_t_failure;high_phys_delta,True,False,False,False,False,True,False,True,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1233_0.54_0.63.png,-0.13457142363226637,-5.233287811279297e-05,unknown,False,False,False,False,False,False,False,False,False,False,False,False,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2193_0.55_1.89.png,-0.13260997591154933,-2.6166439056396484e-05,high_learned_delta,False,False,False,False,False,False,False,False,True,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1003_0.9_1.06.png,-0.13159006788582417,0.0003960132598876953,high_bright_low_texture;sky_like;high_uncertainty;depth_mismatch,False,True,True,False,False,False,False,False,False,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1614_0.81_0.78.png,-0.1301642094805473,4.351139068603516e-06,high_learned_delta;high_uncertainty;depth_mismatch,False,False,False,False,False,False,False,False,True,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,587_0.8_0.51.png,-0.1301332231069523,-4.988908767700195e-05,low_t_failure;high_phys_delta;high_uncertainty;depth_mismatch,True,False,False,False,False,True,False,True,False,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2603_0.94_1.62.png,-0.129829341533501,3.337860107421875e-06,easy_A0_but_DTA_hurts,False,False,False,False,False,False,False,False,False,False,True,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2868_0.72_1.69.png,-0.12893718193645753,1.0073184967041016e-05,unknown,False,False,False,False,False,False,False,False,False,False,False,False,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1919_0.59_0.94.png,-0.1287155512084439,-1.9311904907226562e-05,high_learned_delta;high_uncertainty;depth_mismatch;easy_A0_but_DTA_hurts,False,False,False,False,False,False,False,False,True,True,True,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1944_0.99_1.3.png,-0.1281022733621029,-1.8537044525146484e-05,high_bright_low_texture;sky_like,False,True,True,False,False,False,False,False,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1039_0.79_1.79.png,-0.12763871605347532,-0.00015860795974731445,low_t_failure;high_uncertainty;depth_mismatch,True,False,False,False,False,False,False,False,False,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,697_0.89_1.98.png,-0.12430044709006438,-8.118152618408203e-05,low_t_failure,True,False,False,False,False,False,False,False,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1163_0.95_1.89.png,-0.12399437666338287,-0.000498354434967041,low_t_failure;high_bright_low_texture;sky_like,True,True,True,False,False,False,False,False,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,230_0.98_1.69.png,-0.12387572720329132,-1.7762184143066406e-05,low_t_failure;high_phys_delta,True,False,False,False,False,True,False,True,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2684_0.56_0.96.png,-0.12355763834646893,6.4373016357421875e-06,high_learned_delta;easy_A0_but_DTA_hurts,False,False,False,False,False,False,False,False,True,False,True,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1418_0.79_1.51.png,-0.12333360520816683,-5.21540641784668e-05,low_t_failure;high_uncertainty;depth_mismatch,True,False,False,False,False,False,False,False,False,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1401_0.77_1.54.png,-0.12027372428086025,-7.575750350952148e-05,low_t_failure;high_bright_low_texture;sky_like;high_phys_delta;high_uncertainty;depth_mismatch,True,True,True,False,False,True,False,True,False,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,993_0.96_1.77.png,-0.12017459075040904,-5.340576171875e-05,low_t_failure;high_bright_low_texture;sky_like,True,True,True,False,False,False,False,False,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,950_0.79_1.26.png,-0.11935418069360537,-9.232759475708008e-05,low_t_failure;high_phys_delta,True,False,False,False,False,True,False,True,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2294_1.0_1.16.png,-0.11861400819654477,-2.5570392608642578e-05,unknown,False,False,False,False,False,False,False,False,False,False,False,False,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,731_0.85_1.53.png,-0.11713683664309116,-7.05718994140625e-05,low_t_failure;high_phys_delta,True,False,False,False,False,True,False,True,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1164_0.79_1.96.png,-0.11383315645714731,-0.00018459558486938477,low_t_failure;high_bright_low_texture;sky_like,True,True,True,False,False,False,False,False,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,320_0.75_0.76.png,-0.10970274732328988,-2.2470951080322266e-05,high_phys_delta,False,False,False,False,False,True,False,True,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2742_0.91_1.41.png,-0.10804826034350867,-7.18832015991211e-05,unknown,False,False,False,False,False,False,False,False,False,False,False,False,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1417_0.88_0.75.png,-0.10445696899873269,-5.8770179748535156e-05,low_t_failure;high_phys_delta;high_learned_delta;high_uncertainty;depth_mismatch,True,False,False,False,False,True,False,True,True,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,140_0.99_1.0.png,-0.1036737834559176,-4.410743713378906e-06,high_uncertainty;depth_mismatch,False,False,False,False,False,False,False,False,False,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,520_0.79_0.94.png,-0.10355563154841008,0.00010097026824951172,low_t_failure,True,False,False,False,False,False,False,False,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,84_0.89_1.11.png,-0.10323811160194651,-6.99758529663086e-05,low_t_failure,True,False,False,False,False,False,False,False,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,974_0.77_1.14.png,-0.10036735318008283,-2.3365020751953125e-05,low_t_failure;high_phys_delta,True,False,False,False,False,True,False,True,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,166_0.58_1.66.png,-0.10015693631916633,-5.233287811279297e-05,high_learned_delta,False,False,False,False,False,False,False,False,True,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,118_0.72_0.71.png,-0.0988470312924008,2.092123031616211e-05,low_t_failure;high_uncertainty;depth_mismatch,True,False,False,False,False,False,False,False,False,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,513_0.64_0.75.png,-0.09474205888243858,-8.106231689453125e-06,high_bright_low_texture;sky_like;high_phys_delta,False,True,True,False,False,True,False,True,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2044_0.97_0.55.png,-0.0934844140467348,1.0728836059570312e-06,high_uncertainty;depth_mismatch;easy_A0_but_DTA_hurts,False,False,False,False,False,False,False,False,False,True,True,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,976_0.64_1.2.png,-0.09110180608725926,-2.485513687133789e-05,low_t_failure;high_phys_delta,True,False,False,False,False,True,False,True,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,214_0.82_1.6.png,-0.09094028283357147,2.8014183044433594e-06,low_t_failure,True,False,False,False,False,False,False,False,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2022_0.74_1.71.png,-0.09009490339392556,4.494190216064453e-05,high_uncertainty;depth_mismatch,False,False,False,False,False,False,False,False,False,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,894_0.83_1.91.png,-0.08188881744189302,-0.0002492666244506836,low_t_failure,True,False,False,False,False,False,False,False,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,272_0.51_1.57.png,-0.08011259688893091,-1.1026859283447266e-05,low_t_failure;high_phys_delta;high_learned_delta;high_uncertainty;depth_mismatch,True,False,False,False,False,True,False,True,True,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,380_0.72_1.62.png,-0.07972277515637671,4.667043685913086e-05,low_t_failure;high_uncertainty;depth_mismatch,True,False,False,False,False,False,False,False,False,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1792_0.62_1.77.png,-0.07953334265660317,-4.2319297790527344e-05,high_learned_delta,False,False,False,False,False,False,False,False,True,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2004_0.95_1.57.png,-0.07945557707688522,-2.562999725341797e-06,unknown,False,False,False,False,False,False,False,False,False,False,False,False,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,751_0.7_1.66.png,-0.07920484738946953,-0.00011396408081054688,low_t_failure;high_phys_delta,True,False,False,False,False,True,False,True,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2254_0.99_0.51.png,-0.07906938538796737,-4.172325134277344e-07,high_uncertainty;depth_mismatch;easy_A0_but_DTA_hurts,False,False,False,False,False,False,False,False,False,True,True,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,886_0.89_0.98.png,-0.07900227428521589,-3.3855438232421875e-05,high_phys_delta,False,False,False,False,False,True,False,True,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2606_0.59_0.6.png,-0.07881320012816673,1.537799835205078e-05,high_learned_delta;high_uncertainty;depth_mismatch;easy_A0_but_DTA_hurts,False,False,False,False,False,False,False,False,True,True,True,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,108_0.96_0.98.png,-0.07854468621848198,-7.045269012451172e-05,low_t_failure;high_phys_delta;high_uncertainty;depth_mismatch,True,False,False,False,False,True,False,True,False,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1752_0.83_1.89.png,-0.0751251350219917,1.329183578491211e-05,unknown,False,False,False,False,False,False,False,False,False,False,False,False,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2713_0.86_1.67.png,-0.07486266858231261,-0.0001556873321533203,unknown,False,False,False,False,False,False,False,False,False,False,False,False,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,12_0.9_1.75.png,-0.07375665818425148,-3.409385681152344e-05,low_t_failure;high_uncertainty;depth_mismatch,True,False,False,False,False,False,False,False,False,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2208_0.72_0.51.png,-0.07370336159724644,3.230571746826172e-05,high_uncertainty;depth_mismatch;easy_A0_but_DTA_hurts,False,False,False,False,False,False,False,False,False,True,True,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1729_0.85_0.57.png,-0.06786176554361845,-7.033348083496094e-06,easy_A0_but_DTA_hurts,False,False,False,False,False,False,False,False,False,False,True,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1040_0.78_2.0.png,-0.06498786376968724,-0.00011861324310302734,low_t_failure;high_uncertainty;depth_mismatch,True,False,False,False,False,False,False,False,False,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,242_0.69_1.56.png,-0.06342591273940457,-0.0001252889633178711,low_t_failure;high_phys_delta,True,False,False,False,False,True,False,True,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1104_0.89_1.59.png,-0.06264351789776512,-0.0001417994499206543,low_t_failure;high_bright_low_texture;sky_like;high_phys_delta,True,True,True,False,False,True,False,True,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1732_0.87_0.59.png,-0.060188142091661234,-9.179115295410156e-06,easy_A0_but_DTA_hurts,False,False,False,False,False,False,False,False,False,False,True,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,409_0.87_1.96.png,-0.05881575465741662,-7.361173629760742e-05,low_t_failure;high_phys_delta,True,False,False,False,False,True,False,True,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2928_0.93_0.58.png,-0.057238268590552366,3.933906555175781e-06,low_t_failure;high_uncertainty;depth_mismatch,True,False,False,False,False,False,False,False,False,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1750_0.82_1.35.png,-0.055846296143748475,-1.4066696166992188e-05,unknown,False,False,False,False,False,False,False,False,False,False,False,False,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1726_0.54_0.7.png,-0.0556787590326806,1.6689300537109375e-06,low_t_failure;high_uncertainty;depth_mismatch;easy_A0_but_DTA_hurts,True,False,False,False,False,False,False,False,False,True,True,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1982_0.99_1.89.png,-0.05512068548204496,-9.036064147949219e-05,high_bright_low_texture;sky_like,False,True,True,False,False,False,False,False,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,471_0.9_1.29.png,-0.054614313067226306,-1.4066696166992188e-05,low_t_failure;high_phys_delta,True,False,False,False,False,True,False,True,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,235_0.63_1.62.png,-0.05460006736647216,-0.00014150142669677734,high_learned_delta,False,False,False,False,False,False,False,False,True,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1731_0.84_1.3.png,-0.05448733269632555,-8.344650268554688e-07,unknown,False,False,False,False,False,False,False,False,False,False,False,False,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2669_0.51_1.79.png,-0.054465820980254875,-4.5239925384521484e-05,low_t_failure;high_learned_delta,True,False,False,False,False,False,False,False,True,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2635_0.98_1.78.png,-0.05276889367029014,-2.300739288330078e-05,unknown,False,False,False,False,False,False,False,False,False,False,False,False,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2268_0.66_1.84.png,-0.05182355133833738,-0.0006709098815917969,high_learned_delta;easy_A0_but_DTA_hurts,False,False,False,False,False,False,False,False,True,False,True,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1463_1.0_1.22.png,-0.05060134850128861,-3.647804260253906e-05,low_t_failure,True,False,False,False,False,False,False,False,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,95_0.85_1.33.png,-0.0503693748896481,-4.166364669799805e-05,unknown,False,False,False,False,False,False,False,False,False,False,False,False,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1843_0.68_1.88.png,-0.04777285728108893,-6.258487701416016e-06,unknown,False,False,False,False,False,False,False,False,False,False,False,False,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,860_0.73_1.11.png,-0.0465950475430148,-1.9431114196777344e-05,high_phys_delta,False,False,False,False,False,True,False,True,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2288_0.81_1.07.png,-0.04579359418997342,9.34600830078125e-05,high_learned_delta;easy_A0_but_DTA_hurts,False,False,False,False,False,False,False,False,True,False,True,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,27_0.89_0.7.png,-0.04515459532980515,7.748603820800781e-06,high_uncertainty;depth_mismatch,False,False,False,False,False,False,False,False,False,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,783_0.77_1.38.png,-0.04501878576988361,-4.738569259643555e-05,low_t_failure;high_phys_delta;high_uncertainty;depth_mismatch,True,False,False,False,False,True,False,True,False,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1842_0.88_0.62.png,-0.04480187531144253,-3.159046173095703e-06,easy_A0_but_DTA_hurts,False,False,False,False,False,False,False,False,False,False,True,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2944_0.81_1.6.png,-0.04431531847690451,-2.3305416107177734e-05,unknown,False,False,False,False,False,False,False,False,False,False,False,False,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2462_0.96_1.1.png,-0.044166158349931095,-1.621246337890625e-05,unknown,False,False,False,False,False,False,False,False,False,False,False,False,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2028_0.98_1.27.png,-0.04302431273777074,1.3113021850585938e-06,unknown,False,False,False,False,False,False,False,False,False,False,False,False,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2914_0.61_1.26.png,-0.04268739498788676,2.5033950805664062e-05,unknown,False,False,False,False,False,False,False,False,False,False,False,False,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1069_0.66_1.4.png,-0.0398248324484598,-0.0001456737518310547,low_t_failure;high_bright_low_texture;sky_like;high_phys_delta;high_uncertainty;depth_mismatch,True,True,True,False,False,True,False,True,False,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2494_0.83_1.83.png,-0.03968795555562821,-1.7940998077392578e-05,unknown,False,False,False,False,False,False,False,False,False,False,False,False,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2206_0.7_1.0.png,-0.03945300721677114,2.956390380859375e-05,high_uncertainty;depth_mismatch,False,False,False,False,False,False,False,False,False,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1645_0.87_1.02.png,-0.039157679933076395,-2.384185791015625e-06,high_bright_low_texture;sky_like,False,True,True,False,False,False,False,False,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2666_0.65_1.42.png,-0.038849098682675276,-2.384185791015625e-05,unknown,False,False,False,False,False,False,False,False,False,False,False,False,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2452_0.96_0.86.png,-0.03763435102079171,-1.8358230590820312e-05,high_uncertainty;depth_mismatch;easy_A0_but_DTA_hurts,False,False,False,False,False,False,False,False,False,True,True,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1680_0.79_1.69.png,-0.036929159893212216,-2.3186206817626953e-05,unknown,False,False,False,False,False,False,False,False,False,False,False,False,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1072_0.58_0.58.png,-0.03662287465429159,2.086162567138672e-06,low_t_failure;high_phys_delta;high_uncertainty;depth_mismatch,True,False,False,False,False,True,False,True,False,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1207_0.7_1.43.png,-0.03495743185720812,-3.62396240234375e-05,low_t_failure;high_phys_delta,True,False,False,False,False,True,False,True,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2171_0.57_1.74.png,-0.03446023759705241,3.916025161743164e-05,high_learned_delta,False,False,False,False,False,False,False,False,True,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,762_0.76_1.45.png,-0.03432887092555603,7.510185241699219e-06,low_t_failure,True,False,False,False,False,False,False,False,False,False,False,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1323_0.89_0.88.png,-0.03425871540527936,1.800060272216797e-05,unknown,False,False,False,False,False,False,False,False,False,False,False,False,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1628_0.8_1.49.png,-0.03334262115754427,-0.0002084970474243164,low_t_failure;high_uncertainty;depth_mismatch;easy_A0_but_DTA_hurts,True,False,False,False,False,False,False,False,False,True,True,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1893_0.53_1.29.png,-0.033107207240384184,-6.461143493652344e-05,high_learned_delta;high_uncertainty;depth_mismatch,False,False,False,False,False,False,False,False,True,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1890_0.83_1.44.png,-0.032339177527973106,-5.125999450683594e-06,easy_A0_but_DTA_hurts,False,False,False,False,False,False,False,False,False,False,True,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,476_0.69_0.56.png,-0.03191212328668769,-2.5331974029541016e-05,low_t_failure;high_phys_delta;high_uncertainty;depth_mismatch,True,False,False,False,False,True,False,True,False,True,False,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,2253_0.9_0.97.png,-0.02939977814413197,-9.5367431640625e-07,easy_A0_but_DTA_hurts,False,False,False,False,False,False,False,False,False,False,True,False,False
