run_id,candidate,airlight_mode,depth_mode,granularity,target_coverage,actual_coverage,count,mean_psnr_delta,median_psnr_delta,p5_psnr_delta,p95_psnr_delta,hard_bottom25_psnr_delta,easy_top25_psnr_delta,worst10pct_mean_psnr_delta,best10pct_mean_psnr_delta,worst10img_mean_psnr_delta,best10img_mean_psnr_delta,mean_ssim_delta,positive_ratio,non_degradation_ratio_delta_ge_-0.01,strong_reference_cut_psnr,strong_reference_count,strong_regression_count_delta_le_-0.05,worst_regression_count_delta_le_-0.20,true_vs_zero_surplus,true_vs_shuffle_surplus,true_vs_normal_surplus
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,fallback,normal,image,100.0,0.47333333333333333,600,0.05968649529421695,0.0,0.0,0.26855695169405064,0.052103019391238965,0.05450353282552939,0.0,0.30293220021661266,0.0,0.48663183579239655,8.915464083353678e-06,0.47333333333333333,1.0,42.755946791850995,150,0,0,,,
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,gt,invert,image,25.0,0.25,600,0.0745471114919059,0.0,0.0,0.3740371873376338,0.06253324164283448,0.06945171027345476,0.0,0.4266559342181819,0.0,0.6636191759194553,9.818275769551595e-06,0.25,1.0,42.755946791850995,150,0,0,0.02591357762389398,0.02334454199117602,0.024075483131712566
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,gt,invert,image,40.0,0.4,600,0.08840812993206638,0.0,0.0,0.3740371873376338,0.07468431613799098,0.08777706145074173,0.0,0.4266559342181819,0.0,0.6636191759194553,1.2072821458180746e-05,0.4,1.0,42.755946791850995,150,0,0,0.03216848856386143,0.02890978210377336,0.029616005596609693
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,gt,invert,image,60.0,0.5183333333333333,600,0.09116820845365574,0.007969930600228992,0.0,0.3740371873376338,0.07764039141076237,0.09088819364042137,0.0,0.4266559342181819,0.0,0.6636191759194553,1.192331314086914e-05,0.5183333333333333,1.0,42.755946791850995,150,0,0,0.034260324460826386,0.030707218812142882,0.03149094271392907
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,gt,invert,image,80.0,0.5183333333333333,600,0.09116820845365574,0.007969930600228992,0.0,0.3740371873376338,0.07764039141076237,0.09088819364042137,0.0,0.4266559342181819,0.0,0.6636191759194553,1.192331314086914e-05,0.5183333333333333,1.0,42.755946791850995,150,0,0,0.034260324460826386,0.030707218812142882,0.03149094271392907
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,gt,invert,image,100.0,0.5183333333333333,600,0.09116820845365574,0.007969930600228992,0.0,0.3740371873376338,0.07764039141076237,0.09088819364042137,0.0,0.4266559342181819,0.0,0.6636191759194553,1.192331314086914e-05,0.5183333333333333,1.0,42.755946791850995,150,0,0,0.034260324460826386,0.030707218812142882,0.03149094271392907
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,gt,zero,image,25.0,0.25,600,0.048633533868011926,0.0,0.0,0.2591493071483178,0.04304620241716331,0.04037277870807344,0.0,0.2928145618388075,0.0,0.47389401162801476,7.3462724685668945e-06,0.25,1.0,42.755946791850995,150,0,0,,,
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,gt,zero,image,40.0,0.4,600,0.05623964136820495,0.0,0.0,0.2591493071483178,0.050604424338833456,0.049349356857611375,0.0,0.2928145618388075,0.0,0.47389401162801476,8.311271667480469e-06,0.4,1.0,42.755946791850995,150,0,0,,,
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,gt,zero,image,60.0,0.4666666666666667,600,0.05690788399282935,0.0,0.0,0.2591493071483178,0.051083170195084404,0.050483058927667815,0.0,0.2928145618388075,0.0,0.47389401162801476,8.765757083892822e-06,0.4666666666666667,1.0,42.755946791850995,150,0,0,,,
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,gt,zero,image,80.0,0.4666666666666667,600,0.05690788399282935,0.0,0.0,0.2591493071483178,0.051083170195084404,0.050483058927667815,0.0,0.2928145618388075,0.0,0.47389401162801476,8.765757083892822e-06,0.4666666666666667,1.0,42.755946791850995,150,0,0,,,
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,gt,zero,image,100.0,0.4666666666666667,600,0.05690788399282935,0.0,0.0,0.2591493071483178,0.051083170195084404,0.050483058927667815,0.0,0.2928145618388075,0.0,0.47389401162801476,8.765757083892822e-06,0.4666666666666667,1.0,42.755946791850995,150,0,0,,,
