name,true_delta_psnr,baseline_delta_psnr,depth_surplus_psnr,invert_delta_psnr,shuffle_delta_psnr,zero_delta_psnr
1323_0.89_0.88.png,0.06970977783203125,0.1105499267578125,-0.04084014892578125,-0.02338409423828125,0.08850860595703125,0.1105499267578125
1324_0.55_1.43.png,0.0312652587890625,0.057636260986328125,-0.026371002197265625,-0.0197906494140625,0.041248321533203125,0.057636260986328125
1333_0.79_1.62.png,-0.06017303466796875,-0.12794876098632812,0.06777572631835938,-0.09510421752929688,-0.09221649169921875,-0.12794876098632812
1338_0.83_1.25.png,0.0224761962890625,0.02771759033203125,-0.00524139404296875,-0.028167724609375,0.022243499755859375,0.02771759033203125
1339_0.65_1.47.png,0.14087295532226562,0.16674041748046875,-0.025867462158203125,0.1158447265625,0.15004730224609375,0.16674041748046875
133_0.75_1.91.png,0.0046634674072265625,0.04473304748535156,-0.040069580078125,-0.06369400024414062,0.010690689086914062,0.04473304748535156
1348_0.85_0.74.png,0.209747314453125,0.23931884765625,-0.029571533203125,0.22128677368164062,0.20299148559570312,0.23931884765625
1349_0.94_1.22.png,-0.0536651611328125,-0.0867156982421875,0.033050537109375,-0.07908821105957031,-0.06339454650878906,-0.0867156982421875
1354_0.79_1.67.png,-0.0406646728515625,0.01332855224609375,-0.05399322509765625,-0.079833984375,-0.032958984375,0.01332855224609375
1357_0.64_1.26.png,-0.21171951293945312,-0.2534980773925781,0.041778564453125,-0.2607002258300781,-0.23096847534179688,-0.2534980773925781
1359_0.92_1.46.png,0.02048492431640625,0.009765625,0.01071929931640625,-0.00193023681640625,0.016815185546875,0.009765625
135_0.95_0.78.png,0.04663848876953125,0.0570526123046875,-0.01041412353515625,-0.032497406005859375,0.0232391357421875,0.0570526123046875
1376_0.65_1.6.png,-0.010456085205078125,0.0255279541015625,-0.035984039306640625,-0.0598297119140625,-0.021514892578125,0.0255279541015625
1381_0.96_0.82.png,0.026630401611328125,-0.014957427978515625,0.04158782958984375,-0.03418731689453125,-0.000766754150390625,-0.014957427978515625
1383_0.75_0.81.png,-0.0355224609375,-0.07395172119140625,0.03842926025390625,-0.09667587280273438,-0.047664642333984375,-0.07395172119140625
1392_0.87_0.83.png,-0.000942230224609375,0.00672149658203125,-0.007663726806640625,-0.00029754638671875,-0.00473785400390625,0.00672149658203125
1395_0.71_1.8.png,0.18915557861328125,0.21741867065429688,-0.028263092041015625,0.20174789428710938,0.18993377685546875,0.21741867065429688
1397_0.94_0.79.png,0.06121063232421875,0.0848541259765625,-0.02364349365234375,0.03253936767578125,0.0517120361328125,0.0848541259765625
1399_0.81_0.95.png,0.21997451782226562,0.25008392333984375,-0.030109405517578125,0.24564743041992188,0.22362518310546875,0.25008392333984375
1401_0.77_1.54.png,0.09636688232421875,0.12233734130859375,-0.025970458984375,0.050235748291015625,0.0782623291015625,0.12233734130859375
140_0.99_1.0.png,-0.018138885498046875,-0.0494384765625,0.031299591064453125,-0.015857696533203125,-0.02608489990234375,-0.0494384765625
1416_0.95_1.15.png,0.061870574951171875,0.08298873901367188,-0.0211181640625,-0.018035888671875,0.024906158447265625,0.08298873901367188
1417_0.88_0.75.png,-0.0059967041015625,-0.02893829345703125,0.02294158935546875,-0.0201416015625,-0.01654052734375,-0.02893829345703125
1418_0.79_1.51.png,-0.039684295654296875,-0.058135986328125,0.018451690673828125,-0.06927871704101562,-0.04572296142578125,-0.058135986328125
1423_0.68_1.59.png,-0.015132904052734375,0.004974365234375,-0.020107269287109375,-0.033538818359375,0.003238677978515625,0.004974365234375
1425_0.84_1.75.png,-0.5344314575195312,-0.5518722534179688,0.0174407958984375,-0.5432395935058594,-0.5316314697265625,-0.5518722534179688
1428_0.86_1.18.png,-0.30963897705078125,-0.3355293273925781,0.025890350341796875,-0.3261260986328125,-0.3108940124511719,-0.3355293273925781
1431_0.81_0.84.png,0.01134490966796875,0.056797027587890625,-0.045452117919921875,-0.054412841796875,0.020915985107421875,0.056797027587890625
1434_0.83_1.44.png,0.06691360473632812,0.050586700439453125,0.016326904296875,0.08135223388671875,0.06772232055664062,0.050586700439453125
1436_0.66_1.76.png,0.15663909912109375,0.20803070068359375,-0.0513916015625,0.16874313354492188,0.1845245361328125,0.20803070068359375
1437_0.74_1.01.png,0.15293502807617188,0.17377471923828125,-0.020839691162109375,0.18456268310546875,0.15332794189453125,0.17377471923828125
1441_0.58_1.73.png,-0.3052520751953125,-0.25640106201171875,-0.04885101318359375,-0.3975791931152344,-0.3221321105957031,-0.25640106201171875
1442_0.62_0.81.png,-0.28379058837890625,-0.21936798095703125,-0.064422607421875,-0.3837928771972656,-0.29864501953125,-0.21936798095703125
1444_0.58_1.95.png,-0.281982421875,-0.24052810668945312,-0.041454315185546875,-0.3615989685058594,-0.2666778564453125,-0.24052810668945312
1447_0.8_1.55.png,0.10677337646484375,0.1686859130859375,-0.06191253662109375,0.098846435546875,0.1281890869140625,0.1686859130859375
1463_1.0_1.22.png,0.14883041381835938,0.13026809692382812,0.01856231689453125,0.13637542724609375,0.142242431640625,0.13026809692382812
1468_0.81_0.54.png,0.07918548583984375,0.07307815551757812,0.006107330322265625,0.16829681396484375,0.07885360717773438,0.07307815551757812
146_0.96_1.51.png,0.006622314453125,-0.022006988525390625,0.028629302978515625,-0.025968551635742188,-0.010519027709960938,-0.022006988525390625
1482_0.59_1.05.png,-0.3959770202636719,-0.3774299621582031,-0.01854705810546875,-0.609619140625,-0.3902168273925781,-0.3774299621582031
1484_0.75_0.81.png,-0.24416732788085938,-0.23499298095703125,-0.009174346923828125,-0.42852020263671875,-0.23111343383789062,-0.23499298095703125
1486_0.98_1.1.png,-0.168212890625,-0.1833648681640625,0.0151519775390625,-0.10918426513671875,-0.16986465454101562,-0.1833648681640625
1487_0.99_1.08.png,-0.12289047241210938,-0.13165283203125,0.008762359619140625,-0.057529449462890625,-0.12950897216796875,-0.13165283203125
1505_0.8_0.86.png,0.254547119140625,0.30596160888671875,-0.05141448974609375,0.2236785888671875,0.25550079345703125,0.30596160888671875
1507_0.87_0.95.png,0.13479995727539062,0.17256546020507812,-0.0377655029296875,0.10447311401367188,0.14601516723632812,0.17256546020507812
1510_0.72_1.09.png,0.07343292236328125,0.057247161865234375,0.016185760498046875,0.08249664306640625,0.058406829833984375,0.057247161865234375
1551_0.97_1.18.png,-0.013210296630859375,-0.015300750732421875,0.0020904541015625,-0.02796173095703125,-0.016269683837890625,-0.015300750732421875
1563_0.95_1.85.png,0.1165771484375,0.1103057861328125,0.0062713623046875,0.09186935424804688,0.11544418334960938,0.1103057861328125
1564_0.56_1.56.png,0.1292266845703125,0.14645767211914062,-0.017230987548828125,0.17594528198242188,0.13814163208007812,0.14645767211914062
157_0.81_1.26.png,0.019733428955078125,0.010898590087890625,0.0088348388671875,-0.03598785400390625,-0.00038909912109375,0.010898590087890625
1587_0.73_1.54.png,0.0758056640625,0.09354019165039062,-0.017734527587890625,0.0644073486328125,0.07971954345703125,0.09354019165039062
1588_0.93_1.69.png,0.051788330078125,0.06853485107421875,-0.01674652099609375,0.025646209716796875,0.050079345703125,0.06853485107421875
158_0.56_1.42.png,0.16425323486328125,0.19460296630859375,-0.0303497314453125,0.15907669067382812,0.17087554931640625,0.19460296630859375
1590_0.78_0.63.png,-0.046154022216796875,-0.08575439453125,0.039600372314453125,-0.0027313232421875,-0.01922607421875,-0.08575439453125
1594_0.71_0.5.png,0.041355133056640625,0.009044647216796875,0.03231048583984375,0.06807708740234375,0.035175323486328125,0.009044647216796875
1603_0.54_0.74.png,0.18682861328125,0.21985244750976562,-0.033023834228515625,0.21432113647460938,0.19622039794921875,0.21985244750976562
1605_1.0_1.37.png,0.0347137451171875,0.03128814697265625,0.00342559814453125,0.023807525634765625,0.027194976806640625,0.03128814697265625
1611_0.9_1.98.png,0.036346435546875,0.026096343994140625,0.010250091552734375,0.026294708251953125,0.0309906005859375,0.026096343994140625
1614_0.81_0.78.png,0.16658782958984375,0.20037841796875,-0.03379058837890625,0.19378280639648438,0.14966201782226562,0.20037841796875
1623_0.78_1.81.png,-0.005268096923828125,0.020137786865234375,-0.0254058837890625,-0.03961944580078125,0.002887725830078125,0.020137786865234375
1626_0.53_1.25.png,-0.3968658447265625,-0.4241218566894531,0.027256011962890625,-0.38246917724609375,-0.3436851501464844,-0.4241218566894531
1628_0.8_1.49.png,0.003353118896484375,0.00344085693359375,-8.7738037109375e-05,0.004852294921875,0.00234222412109375,0.00344085693359375
162_0.75_0.98.png,-0.0176544189453125,-0.002307891845703125,-0.015346527099609375,0.002933502197265625,-0.039379119873046875,-0.002307891845703125
1638_0.83_1.06.png,0.01065826416015625,0.0385894775390625,-0.02793121337890625,0.0059661865234375,0.01712799072265625,0.0385894775390625
1643_0.77_0.66.png,0.47611236572265625,0.49515533447265625,-0.01904296875,0.49155426025390625,0.466156005859375,0.49515533447265625
1645_0.87_1.02.png,-0.039501190185546875,-0.01415252685546875,-0.025348663330078125,-0.03661346435546875,-0.01186370849609375,-0.01415252685546875
1647_0.89_1.55.png,0.02878570556640625,0.04602813720703125,-0.017242431640625,0.020305633544921875,0.05014801025390625,0.04602813720703125
1653_0.9_1.01.png,0.08669281005859375,0.07588577270507812,0.010807037353515625,0.07686233520507812,0.0773468017578125,0.07588577270507812
1655_0.54_1.38.png,-0.3475837707519531,-0.3568763732910156,0.0092926025390625,-0.3470001220703125,-0.28958892822265625,-0.3568763732910156
166_0.58_1.66.png,0.10799789428710938,0.18405532836914062,-0.07605743408203125,0.12692642211914062,0.14256668090820312,0.18405532836914062
1672_0.86_1.68.png,-0.0289154052734375,-0.010616302490234375,-0.018299102783203125,-0.0619659423828125,-0.051525115966796875,-0.010616302490234375
1678_0.95_0.64.png,0.02518463134765625,0.0222320556640625,0.00295257568359375,0.02973175048828125,0.027400970458984375,0.0222320556640625
1680_0.79_1.69.png,0.018619537353515625,0.042087554931640625,-0.023468017578125,0.030529022216796875,0.023700714111328125,0.042087554931640625
1681_0.98_1.69.png,-0.023532867431640625,-0.0192718505859375,-0.004261016845703125,-0.024372100830078125,-0.015804290771484375,-0.0192718505859375
1684_0.61_1.24.png,0.1175994873046875,0.12237930297851562,-0.004779815673828125,0.1634674072265625,0.11248016357421875,0.12237930297851562
1685_0.79_1.99.png,0.08506011962890625,0.10396194458007812,-0.018901824951171875,0.09720993041992188,0.08687210083007812,0.10396194458007812
1688_0.94_1.37.png,0.06981658935546875,0.08685684204101562,-0.017040252685546875,0.057277679443359375,0.06835556030273438,0.08685684204101562
1693_0.51_1.03.png,-0.229888916015625,-0.23007965087890625,0.00019073486328125,-0.2299041748046875,-0.22478103637695312,-0.23007965087890625
1697_0.87_1.23.png,-0.00507354736328125,0.023006439208984375,-0.028079986572265625,0.01058197021484375,0.002246856689453125,0.023006439208984375
1702_0.69_0.67.png,0.10070419311523438,0.13817977905273438,-0.0374755859375,0.09785842895507812,0.09912872314453125,0.13817977905273438
1712_0.9_0.74.png,0.008880615234375,0.02588653564453125,-0.01700592041015625,0.008014678955078125,0.0154876708984375,0.02588653564453125
1718_0.92_1.01.png,0.038188934326171875,0.041133880615234375,-0.0029449462890625,0.0300140380859375,0.037845611572265625,0.041133880615234375
1726_0.54_0.7.png,-0.09281539916992188,-0.10211944580078125,0.009304046630859375,-0.10747909545898438,-0.07990646362304688,-0.10211944580078125
1729_0.85_0.57.png,-0.03627777099609375,-0.04744720458984375,0.01116943359375,-0.03435516357421875,-0.03694915771484375,-0.04744720458984375
1731_0.84_1.3.png,-0.0415496826171875,-0.046142578125,0.0045928955078125,-0.04045867919921875,-0.03914642333984375,-0.046142578125
1732_0.87_0.59.png,-0.026828765869140625,-0.031650543212890625,0.00482177734375,-0.0243988037109375,-0.023921966552734375,-0.031650543212890625
1735_0.72_0.9.png,0.06475830078125,0.11077117919921875,-0.04601287841796875,0.05490875244140625,0.05971527099609375,0.11077117919921875
1737_0.98_0.6.png,0.011241912841796875,-0.004749298095703125,0.0159912109375,0.004154205322265625,-0.000995635986328125,-0.004749298095703125
1742_0.9_1.59.png,-0.02799224853515625,-0.007537841796875,-0.02045440673828125,-0.05780792236328125,-0.024013519287109375,-0.007537841796875
1747_0.63_1.37.png,0.2876472473144531,0.3179969787597656,-0.0303497314453125,0.3008575439453125,0.2833976745605469,0.3179969787597656
1749_0.73_1.97.png,0.039234161376953125,0.046855926513671875,-0.00762176513671875,0.042881011962890625,0.030689239501953125,0.046855926513671875
1750_0.82_1.35.png,-0.028209686279296875,-0.0367431640625,0.008533477783203125,-0.047016143798828125,-0.04444122314453125,-0.0367431640625
1752_0.83_1.89.png,0.0302276611328125,0.034191131591796875,-0.003963470458984375,0.022823333740234375,0.0215301513671875,0.034191131591796875
1753_0.96_1.66.png,0.1007232666015625,0.09557342529296875,0.00514984130859375,0.09787750244140625,0.09814834594726562,0.09557342529296875
1758_0.81_1.38.png,0.037021636962890625,0.028018951416015625,0.009002685546875,0.018444061279296875,0.019809722900390625,0.028018951416015625
1762_0.95_0.95.png,0.146514892578125,0.15744400024414062,-0.010929107666015625,0.06760025024414062,0.1271209716796875,0.15744400024414062
1767_0.55_0.58.png,-0.5629005432128906,-0.6100578308105469,0.04715728759765625,-0.6055374145507812,-0.5369186401367188,-0.6100578308105469
1772_0.62_1.44.png,0.37233734130859375,0.3754997253417969,-0.003162384033203125,0.4660072326660156,0.3515052795410156,0.3754997253417969
1786_0.64_1.19.png,0.4127197265625,0.43952178955078125,-0.02680206298828125,0.44378662109375,0.3689918518066406,0.43952178955078125
1792_0.62_1.77.png,-0.0533447265625,-0.033946990966796875,-0.019397735595703125,-0.07891845703125,-0.049549102783203125,-0.033946990966796875
1793_0.92_1.79.png,-0.01021575927734375,0.019748687744140625,-0.029964447021484375,-0.0088653564453125,-0.011486053466796875,0.019748687744140625
1794_0.54_1.25.png,-0.030193328857421875,-0.02368927001953125,-0.006504058837890625,-0.024261474609375,-0.0256195068359375,-0.02368927001953125
1796_0.93_0.58.png,-0.031829833984375,-0.014499664306640625,-0.017330169677734375,0.000278472900390625,0.00133514404296875,-0.014499664306640625
1807_0.72_1.36.png,0.14324951171875,0.1882476806640625,-0.0449981689453125,0.052944183349609375,0.16606903076171875,0.1882476806640625
1812_0.63_1.78.png,-0.2822151184082031,-0.2866325378417969,0.00441741943359375,-0.3179359436035156,-0.274017333984375,-0.2866325378417969
1838_0.88_0.63.png,0.019519805908203125,0.023204803466796875,-0.00368499755859375,-0.010227203369140625,0.020694732666015625,0.023204803466796875
1840_0.94_1.56.png,0.0427093505859375,0.07814407348632812,-0.035434722900390625,-0.02500152587890625,0.040058135986328125,0.07814407348632812
1842_0.88_0.62.png,-0.016597747802734375,-0.02545928955078125,0.008861541748046875,-0.031620025634765625,-0.00809478759765625,-0.02545928955078125
1843_0.68_1.88.png,-0.0513458251953125,-0.047328948974609375,-0.004016876220703125,-0.10810089111328125,-0.0512237548828125,-0.047328948974609375
1851_0.7_1.14.png,0.45648956298828125,0.4820404052734375,-0.02555084228515625,0.6235389709472656,0.4383888244628906,0.4820404052734375
1852_0.7_0.65.png,0.5858879089355469,0.6259765625,-0.040088653564453125,0.7575302124023438,0.5327911376953125,0.6259765625
1855_0.9_1.32.png,-0.024585723876953125,-0.052783966064453125,0.0281982421875,-0.015872955322265625,-0.033855438232421875,-0.052783966064453125
1857_0.87_1.23.png,0.13051223754882812,0.15315628051757812,-0.02264404296875,0.06995010375976562,0.12359237670898438,0.15315628051757812
186_0.61_0.89.png,-0.396453857421875,-0.39423370361328125,-0.00222015380859375,-0.5397071838378906,-0.376983642578125,-0.39423370361328125
1874_0.85_0.87.png,0.039417266845703125,0.07980728149414062,-0.0403900146484375,0.029781341552734375,0.056118011474609375,0.07980728149414062
1877_0.68_1.05.png,0.4854087829589844,0.5491790771484375,-0.06377029418945312,0.68023681640625,0.47821044921875,0.5491790771484375
1882_0.84_1.36.png,-0.0330352783203125,-0.058948516845703125,0.025913238525390625,-0.07350921630859375,-0.054698944091796875,-0.058948516845703125
1883_0.72_1.0.png,0.08338546752929688,0.11634445190429688,-0.032958984375,0.07568740844726562,0.08464813232421875,0.11634445190429688
1884_0.78_0.61.png,0.06175994873046875,0.0727691650390625,-0.01100921630859375,0.03633880615234375,0.0476226806640625,0.0727691650390625
1885_0.54_0.83.png,0.25769805908203125,0.3282966613769531,-0.07059860229492188,0.2527275085449219,0.2644920349121094,0.3282966613769531
1886_0.89_1.66.png,0.047489166259765625,0.07005691528320312,-0.0225677490234375,0.03823089599609375,0.047458648681640625,0.07005691528320312
1890_0.83_1.44.png,0.037609100341796875,0.0716705322265625,-0.034061431884765625,0.04888153076171875,0.03008270263671875,0.0716705322265625
1893_0.53_1.29.png,-1.126373291015625,-1.1718673706054688,0.04549407958984375,-1.1705703735351562,-1.1182632446289062,-1.1718673706054688
1899_0.89_1.0.png,0.0680999755859375,0.08742523193359375,-0.01932525634765625,0.02342987060546875,0.06787872314453125,0.08742523193359375
1901_0.77_1.18.png,0.06663894653320312,0.09355926513671875,-0.026920318603515625,0.085968017578125,0.06902313232421875,0.09355926513671875
1904_0.58_0.8.png,0.3168525695800781,0.3667335510253906,-0.0498809814453125,0.3920097351074219,0.3245391845703125,0.3667335510253906
1906_0.74_1.79.png,-0.061550140380859375,-0.047031402587890625,-0.01451873779296875,-0.07648849487304688,-0.056377410888671875,-0.047031402587890625
1917_0.96_1.37.png,0.058597564697265625,0.05782318115234375,0.000774383544921875,0.0239715576171875,0.051296234130859375,0.05782318115234375
1919_0.59_0.94.png,0.044795989990234375,0.003498077392578125,0.04129791259765625,0.044757843017578125,0.029224395751953125,0.003498077392578125
1924_0.98_1.93.png,0.0726165771484375,0.08043670654296875,-0.00782012939453125,0.06496810913085938,0.06912994384765625,0.08043670654296875
1927_0.78_0.54.png,0.197723388671875,0.21289825439453125,-0.01517486572265625,0.21303939819335938,0.17393875122070312,0.21289825439453125
192_0.61_1.48.png,-0.1938018798828125,-0.1107025146484375,-0.083099365234375,-0.18906402587890625,-0.15074539184570312,-0.1107025146484375
1931_0.68_1.21.png,0.21030426025390625,0.23540496826171875,-0.0251007080078125,0.21222305297851562,0.21601486206054688,0.23540496826171875
1944_0.99_1.3.png,-0.08438491821289062,-0.09424591064453125,0.009860992431640625,-0.12298583984375,-0.1045074462890625,-0.09424591064453125
1950_0.98_1.54.png,0.058238983154296875,0.07872390747070312,-0.02048492431640625,-0.00388336181640625,0.021942138671875,0.07872390747070312
1954_0.97_1.98.png,-0.1179351806640625,-0.11279678344726562,-0.005138397216796875,-0.14538955688476562,-0.14664840698242188,-0.11279678344726562
195_0.71_1.76.png,-0.0086517333984375,0.00081634521484375,-0.00946807861328125,-0.065521240234375,-0.024364471435546875,0.00081634521484375
1967_0.84_0.81.png,0.0490570068359375,0.05951690673828125,-0.01045989990234375,0.0254974365234375,0.05141448974609375,0.05951690673828125
1972_0.6_0.84.png,0.05515289306640625,0.059421539306640625,-0.004268646240234375,0.0836944580078125,0.04813385009765625,0.059421539306640625
