run_id,candidate,name,oracle_accept_image,oracle_accept_patch_ratio,oracle_accept_pixel_ratio,router_score,model_r_img,model_r_patch_mean,model_pixel_gate_mean,model_pixel_gate_p95_proxy,delta_psnr,delta_ssim,a0_psnr,t_pred_mean,t_gt_mean,log_t_abs_error_mean,t_uncertainty_mean,phys_abs_mean,safe_delta_abs_mean,brightness_mean,texture_mean,low_t_flag,worst_flag
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1079_0.77_1.21.png,True,0.7091749906539917,0.6271812319755554,0.7179230170666528,0.8977859020233154,0.7996594905853271,4.1828916437225416e-05,0.004314757417887449,0.12508948353088556,7.62939453125e-06,39.78048721845301,0.34974780678749084,0.42029231786727905,0.2677565813064575,0.2297796905040741,0.046848177909851074,7.058700646211946e-08,0.469978004693985,0.031203994527459145,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,108_0.96_0.98.png,False,0.3489624857902527,0.38054999709129333,0.7130746245138475,0.8977028727531433,0.7943325638771057,3.161266431561671e-05,0.005383849609643221,-0.07854468621848198,-7.045269012451172e-05,31.49517995267629,0.2888081967830658,0.21595413982868195,0.4397784471511841,0.21125003695487976,0.049944180995225906,6.649518979884306e-08,0.6447443962097168,0.016988633200526237,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1090_0.54_0.58.png,True,0.441593736410141,0.453125,0.7150812757349208,0.8979349732398987,0.7963619828224182,4.918891499983147e-05,0.005729491822421551,0.12865279060690682,5.733966827392578e-05,41.27552224260688,0.4458940923213959,0.4345870912075043,0.2965533435344696,0.18255090713500977,0.049929678440093994,6.491239901151857e-08,0.47589245438575745,0.015749242156744003,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1098_0.8_0.51.png,True,0.6872624754905701,0.7033624649047852,0.714573237452413,0.8980288505554199,0.7957130074501038,4.154951966484077e-05,0.0030466150492429733,0.2650790120115545,8.243322372436523e-05,33.103144948694144,0.4451698660850525,0.2537015676498413,0.9213853478431702,0.19243989884853363,0.049783334136009216,1.1477788319780302e-07,0.5188342928886414,0.02755364030599594,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1104_0.89_1.59.png,False,0.5669562220573425,0.5406999588012695,0.7106896537847831,0.8977653384208679,0.7916207313537598,2.0152712750132196e-05,0.0041277967393398285,-0.06264351789776512,-0.0001417994499206543,25.451850430610094,0.166476771235466,0.1563810557126999,0.2631302773952484,0.26611509919166565,0.049751657992601395,3.9555118291900726e-08,0.7585998773574829,0.007728549651801586,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1108_0.58_1.2.png,True,0.7047062516212463,0.702299952507019,0.715279450089497,0.8976163268089294,0.7968654632568359,3.308962186565623e-05,0.0032121161930263042,0.20703879928785085,-5.7220458984375e-06,36.34623187356589,0.2621918320655823,0.24830082058906555,0.284212589263916,0.2563004195690155,0.048582226037979126,8.252405336861557e-08,0.6182080507278442,0.012420175597071648,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1116_0.63_1.62.png,True,0.752943754196167,0.7699312567710876,0.7163843928655993,0.8976451754570007,0.7980707883834839,3.878484494634904e-05,0.0046732607297599316,0.4399300009463687,0.0001252889633178711,34.57939298718508,0.2927371561527252,0.33735668659210205,0.31216564774513245,0.22216187417507172,0.04520338028669357,1.4309877371943003e-07,0.5503799319267273,0.014442835003137589,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1121_0.88_0.92.png,True,0.5624874830245972,0.5456874966621399,0.7123432540950034,0.8976929187774658,0.7935266494750977,3.3415235520806164e-05,0.004335071425884962,0.07114220071486699,-4.827976226806641e-06,38.20148366957173,0.3364686071872711,0.3532222807407379,0.22474205493927002,0.2090551257133484,0.04860881343483925,8.330208345341816e-08,0.6295892596244812,0.027819473296403885,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1124_0.74_1.17.png,True,0.8821874856948853,0.7770000100135803,0.7151352653213792,0.8976576328277588,0.7966681718826294,3.613997978391126e-05,0.0043171984143555164,0.3292040492344128,2.2590160369873047e-05,39.13054177136,0.3031231462955475,0.33575940132141113,0.24081169068813324,0.24077066779136658,0.04872846603393555,1.1510774555745229e-07,0.5957193970680237,0.025276891887187958,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1125_0.72_1.76.png,False,0.21217499673366547,0.27332499623298645,0.7124964382838428,0.8974868059158325,0.7938795685768127,2.9681003070436418e-05,0.003940624184906483,-0.22571292138185584,-0.00012546777725219727,36.61035693877372,0.3080487847328186,0.34764182567596436,0.32469743490219116,0.24321110546588898,0.04938644543290138,7.724122497165808e-08,0.6401689648628235,0.01722128316760063,True,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1126_0.73_0.82.png,False,0.17691250145435333,0.25987499952316284,0.7118821681725436,0.8976112604141235,0.7930851578712463,3.591717904782854e-05,0.003967538475990295,-0.31380141766105396,-8.809566497802734e-05,40.227268512962944,0.39363861083984375,0.41690266132354736,0.32786187529563904,0.20316365361213684,0.04980191960930824,6.600529189881854e-08,0.5936794877052307,0.022605018690228462,False,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1127_0.91_0.61.png,False,0.2583000063896179,0.25846248865127563,0.7112348221575857,0.8976770639419556,0.7923058867454529,3.687184289447032e-05,0.00392697099596262,-0.3290101007753492,-0.00011998414993286133,39.068391424165355,0.42374590039253235,0.43308818340301514,0.36852455139160156,0.1880720555782318,0.04970463737845421,6.191977774960833e-08,0.5884060859680176,0.022605784237384796,False,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1133_0.68_1.41.png,False,0.1949312388896942,0.2474999874830246,0.7164157928723185,0.8977510333061218,0.7980116605758667,4.1745806811377406e-05,0.004189223982393742,-0.1859718657271472,-8.285045623779297e-05,32.860057953245075,0.37494343519210815,0.3609786629676819,0.19964991509914398,0.2281266152858734,0.048151228576898575,7.277957081441855e-08,0.4759131669998169,0.019614551216363907,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1134_0.69_1.2.png,False,0.13602499663829803,0.20404374599456787,0.716201725471052,0.8978053331375122,0.7977249622344971,4.415447619976476e-05,0.00416692066937685,-0.15312777434965597,-8.422136306762695e-05,32.35954373300566,0.4078848659992218,0.37974780797958374,0.2167980670928955,0.2175542265176773,0.048076432198286057,7.284020853148832e-08,0.45954570174217224,0.021124310791492462,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1139_0.58_1.05.png,True,0.6928874850273132,0.6656875014305115,0.7178473621204517,0.8976565003395081,0.7996904850006104,5.1885672291973606e-05,0.003554429393261671,0.28960737523600955,1.7642974853515625e-05,39.838426303120144,0.34958314895629883,0.3746049702167511,0.3410680294036865,0.2347145825624466,0.049495432525873184,1.7299478827226267e-07,0.5003941059112549,0.011480565182864666,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,113_0.65_1.81.png,False,0.41872498393058777,0.4121749997138977,0.7107658095514857,0.8976410031318665,0.7918152213096619,2.184424374718219e-05,0.00446547195315361,-0.022030219634686432,-2.86102294921875e-05,33.200709836589354,0.22165140509605408,0.16020910441875458,0.46342772245407104,0.24825136363506317,0.049247857183218,5.075862574699386e-08,0.7439627647399902,0.008673537522554398,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1147_0.56_1.1.png,False,0.2354312390089035,0.24152499437332153,0.7153400248137345,0.897790253162384,0.7967785596847534,4.783515396411531e-05,0.0044105881825089455,-0.25734468919559816,-9.620189666748047e-05,34.279680598340406,0.4040583372116089,0.4095679223537445,0.20889249444007874,0.21638913452625275,0.049885038286447525,1.2965773521500523e-07,0.5107125639915466,0.01173357106745243,False,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1152_0.65_1.76.png,True,0.6868875026702881,0.6716874837875366,0.7157969560894983,0.8975604176521301,0.7974916696548462,2.6761075787362643e-05,0.003452075645327568,0.28137451118742973,-2.4437904357910156e-06,38.13702630002445,0.17757326364517212,0.1626439243555069,0.3471594750881195,0.28168049454689026,0.04900290071964264,7.440402072234065e-08,0.6466245651245117,0.014928329735994339,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1154_0.96_0.62.png,True,0.6808687448501587,0.6428937315940857,0.7111462736516394,0.897909939289093,0.7920017838478088,3.293221743660979e-05,0.002870073774829507,0.026545694560390132,7.253885269165039e-05,44.20047234220216,0.4320945739746094,0.34680986404418945,0.38513901829719543,0.20282520353794098,0.04656087979674339,7.415707869995458e-08,0.6169437766075134,0.023638147860765457,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1155_0.63_1.27.png,True,0.8641687035560608,0.8071500062942505,0.7156562849023302,0.8977753520011902,0.7971440553665161,3.731747347046621e-05,0.002723135519772768,0.3981644764136263,0.00012433528900146484,40.34823647637282,0.3516313135623932,0.2986440360546112,0.3332647681236267,0.2420237809419632,0.04713687673211098,1.2200528942685196e-07,0.5749921798706055,0.02066594734787941,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1157_0.56_1.98.png,True,0.7938312292098999,0.7032999992370605,0.7201281610889794,0.8977046012878418,0.8021883368492126,4.8391819291282445e-05,0.003720130305737257,0.44620346682831524,5.543231964111328e-06,39.585540846213625,0.2830587327480316,0.2519996464252472,0.3861197531223297,0.2580609917640686,0.04996263235807419,2.5954625471058534e-07,0.5134163498878479,0.02705848030745983,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1163_0.95_1.89.png,False,0.5500812530517578,0.5351749658584595,0.7096047939084542,0.8975539207458496,0.7905985116958618,1.4862840544083156e-05,0.003663491690531373,-0.12399437666338287,-0.000498354434967041,34.35691470431275,0.1584438979625702,0.15447531640529633,0.2279532104730606,0.25726035237312317,0.047617826610803604,3.058007536083096e-08,0.7873870730400085,0.0038670573849231005,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1164_0.79_1.96.png,False,0.35420000553131104,0.375062495470047,0.7106875538199517,0.897554874420166,0.7918040156364441,1.6223439160967246e-05,0.0036474354565143585,-0.11383315645714731,-0.00018459558486938477,36.149313434729535,0.15878452360630035,0.1508103311061859,0.22641175985336304,0.26538488268852234,0.04778515547513962,3.266500314680343e-08,0.7565339803695679,0.004088706336915493,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1167_0.95_0.68.png,True,0.8170812129974365,0.7883187532424927,0.7123820272197321,0.8977773189544678,0.793495237827301,3.8502734241774306e-05,0.004911802243441343,0.17042014503184788,8.45789909362793e-05,35.82524854872623,0.3624371886253357,0.27993178367614746,0.3448559045791626,0.20282858610153198,0.04984484612941742,8.812020269033383e-08,0.6161941289901733,0.020239323377609253,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1174_0.74_1.33.png,False,0.5915562510490417,0.5912312269210815,0.7143812099630509,0.897749662399292,0.7957465648651123,2.5680947146611288e-05,0.003510398557409644,-0.3220698848984185,-0.0001176595687866211,34.84699718510977,0.2573452293872833,0.3030642569065094,0.24510294198989868,0.24569039046764374,0.04882894456386566,4.709880840891856e-08,0.6431900858879089,0.015345499850809574,True,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1178_0.68_0.85.png,True,0.9472999572753906,0.9500812292098999,0.7090900942476708,0.8972750902175903,0.7902705669403076,2.2589072614209726e-05,0.002222804119810462,0.23341739492341418,-9.554624557495117e-05,37.373137332130455,0.27897337079048157,0.24044375121593475,0.718359649181366,0.24729041755199432,0.04806472733616829,7.84349794002992e-08,0.7899729609489441,0.013753922656178474,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1182_0.63_1.77.png,True,0.5919312238693237,0.5672312378883362,0.7203467278658593,0.8975815773010254,0.8025417923927307,3.812597424257547e-05,0.003890663618221879,0.07220352802919194,2.0802021026611328e-05,38.4684602292525,0.19376853108406067,0.24049876630306244,0.3055249750614166,0.2989742159843445,0.04964959993958473,1.7233067239885713e-07,0.5633608102798462,0.015596238896250725,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,118_0.72_0.71.png,False,0.4322749972343445,0.46320000290870667,0.7153127086414557,0.8978487253189087,0.7966962456703186,4.6139422920532525e-05,0.003686854150146246,-0.0988470312924008,2.092123031616211e-05,40.05806594661759,0.46446335315704346,0.32384729385375977,0.49826401472091675,0.1884596198797226,0.04803624749183655,6.206898461869059e-08,0.44170814752578735,0.021494634449481964,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1195_0.65_1.61.png,False,0.5429312586784363,0.5136624574661255,0.715880549545524,0.8973950743675232,0.7977317571640015,4.295887629268691e-05,0.003665534546598792,-0.3475170714074878,-3.910064697265625e-05,36.597988015598716,0.2654920816421509,0.29335758090019226,0.2775636315345764,0.26657623052597046,0.049537841230630875,1.8207359175903548e-07,0.5886098742485046,0.01669910177588463,True,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1199_0.86_0.65.png,True,0.7703874707221985,0.7931374907493591,0.7152396140918427,0.897761881351471,0.79669189453125,3.0100038202363066e-05,0.003481139661744237,0.09422302998594034,2.5987625122070312e-05,32.445451354916294,0.24289415776729584,0.18465858697891235,0.47321394085884094,0.23354418575763702,0.04980815574526787,7.649556010846936e-08,0.6360628604888916,0.009586544707417488,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1207_0.7_1.43.png,False,0.5853562355041504,0.5510062575340271,0.714698118258859,0.8975273966789246,0.7962967157363892,2.528078948671464e-05,0.0027119340375065804,-0.03495743185720812,-3.62396240234375e-05,38.67552716077421,0.19756071269512177,0.16890297830104828,0.30024999380111694,0.26011160016059875,0.049605436623096466,4.954199184226127e-08,0.665060818195343,0.030525371432304382,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1216_0.65_1.09.png,False,0.26061248779296875,0.28203123807907104,0.7139611661836547,0.8976345658302307,0.7953806519508362,3.3974760299315676e-05,0.003419233486056328,-0.17596513251987034,-2.6106834411621094e-05,32.952986251172184,0.2684277892112732,0.29618945717811584,0.2044259011745453,0.23020100593566895,0.04991979897022247,6.771455929310832e-08,0.6466629505157471,0.014029457233846188,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1217_0.82_0.83.png,True,0.7161437273025513,0.6959062218666077,0.713952317891426,0.8978681564331055,0.7951638698577881,3.497826764942147e-05,0.004708192776888609,0.16851143739152263,9.018182754516602e-05,35.31479407055822,0.30958735942840576,0.31429705023765564,0.2276443988084793,0.20831818878650665,0.0495377816259861,6.193899082518328e-08,0.6249164342880249,0.009401957504451275,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1220_0.82_1.9.png,True,0.6494937539100647,0.6133999824523926,0.7115124216200215,0.8978508710861206,0.7924616932868958,2.569123353168834e-05,0.004377027042210102,0.06822228484417536,0.00012534856796264648,31.075652315705,0.2585746645927429,0.2671806812286377,0.22177645564079285,0.25094789266586304,0.04856947809457779,4.505742268179347e-08,0.7167112231254578,0.007215915247797966,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1226_0.82_0.78.png,True,0.5260624885559082,0.5277312397956848,0.7117560345110974,0.8976197242736816,0.792937159538269,4.0085600630845875e-05,0.004530754406005144,0.02160705538270946,2.3245811462402344e-06,37.41977368505635,0.3743487298488617,0.3786865770816803,0.20357470214366913,0.19009266793727875,0.049928419291973114,5.843151740236863e-08,0.5874966382980347,0.018919944763183594,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1232_0.77_0.99.png,False,0.18968749046325684,0.1735062450170517,0.7102544831991047,0.8976193070411682,0.7912647128105164,2.6709545636549592e-05,0.003306214464828372,-0.332224172528619,-3.1888484954833984e-05,36.07269037577658,0.3133896291255951,0.32053813338279724,0.2160872519016266,0.22192330658435822,0.04899044334888458,5.234062072645429e-08,0.728600263595581,0.009034642018377781,True,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1233_0.54_0.63.png,False,0.22903749346733093,0.30355000495910645,0.7141157186076441,0.8978262543678284,0.7953829765319824,4.8478381359018385e-05,0.005400786641985178,-0.13457142363226637,-5.233287811279297e-05,37.33698277633783,0.4733813405036926,0.44529998302459717,0.22432337701320648,0.18219996988773346,0.04862315580248833,7.290658743386302e-08,0.45846661925315857,0.02021314762532711,False,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1246_0.62_2.0.png,True,0.5452374815940857,0.5381624698638916,0.7154183701178454,0.8977562785148621,0.7968959808349609,4.2603522160789e-05,0.004213027190417051,0.06746864972452471,-8.940696716308594e-07,33.356858792376485,0.3562670350074768,0.20493492484092712,0.7015683650970459,0.22056792676448822,0.049691397696733475,1.468190760078869e-07,0.5448448061943054,0.02136210724711418,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1267_0.75_1.55.png,True,0.8767624497413635,0.8363375067710876,0.7163033109538581,0.8978907465934753,0.7977622151374817,3.123074566246942e-05,0.0033685655798763037,1.0386738869632453,0.00014102458953857422,36.55732120365855,0.29265308380126953,0.3047933876514435,0.1744023561477661,0.24275965988636017,0.048628292977809906,9.540990930645421e-08,0.5888693928718567,0.013686290942132473,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1270_0.74_1.52.png,False,0.19919998943805695,0.25526875257492065,0.7121084191461335,0.8975183963775635,0.7934193015098572,2.989433596667368e-05,0.0034543422516435385,-0.2574740202949357,-0.0001404285430908203,35.33174844927997,0.28737127780914307,0.2968924045562744,0.290903240442276,0.23343071341514587,0.04928772523999214,7.82760238848823e-08,0.6678711175918579,0.013714724220335484,True,True
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1275_0.54_1.73.png,True,0.923462450504303,0.9102999567985535,0.7189414427548328,0.8975721597671509,0.8009845614433289,4.204819560982287e-05,0.0044452473521232605,0.347898007729178,1.9669532775878906e-06,33.21113748894151,0.23183244466781616,0.20608709752559662,0.3600924611091614,0.2711358070373535,0.04991689324378967,1.1764039697936823e-07,0.5269215106964111,0.014969982206821442,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1284_0.58_1.58.png,True,0.6806749701499939,0.6601749658584595,0.716282833037269,0.8975157737731934,0.7980726957321167,4.333399556344375e-05,0.0028734758961945772,0.24666189526027438,-2.682209014892578e-05,32.44124986215929,0.3192789554595947,0.2887175381183624,0.42536741495132446,0.2631740868091583,0.04716567322611809,2.3573227281303843e-07,0.5806491374969482,0.014749370515346527,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1290_0.95_1.76.png,True,0.7701937556266785,0.7976937294006348,0.7111971188041366,0.8976337313652039,0.792302131652832,1.5299856386263855e-05,0.003812607377767563,0.2056890135757854,1.5854835510253906e-05,32.7398357621306,0.17342492938041687,0.1895032525062561,0.239116832613945,0.2799856662750244,0.04949357360601425,3.419140526261799e-08,0.8168780207633972,0.011545984074473381,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,12_0.9_1.75.png,False,0.472968727350235,0.4653562307357788,0.7095466937999184,0.8974558711051941,0.7906201481819153,2.2046908270567656e-05,0.004266014788299799,-0.07375665818425148,-3.409385681152344e-05,37.88743519128553,0.19063827395439148,0.23723410069942474,0.38280507922172546,0.26519715785980225,0.0493113249540329,4.509397655283465e-08,0.7214692831039429,0.024800485000014305,True,False
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,1307_0.92_1.87.png,False,0.3358062505722046,0.3655187487602234,0.7100830180841022,0.8976638913154602,0.7910344004631042,2.541408503020648e-05,0.003937701694667339,-0.1527397499327563,-8.207559585571289e-05,35.055186150158306,0.2545703053474426,0.27264365553855896,0.21578212082386017,0.24382194876670837,0.049951985478401184,4.371485218257476e-08,0.6972359418869019,0.010538773611187935,True,False
