name,bucket,original_psnr,delta_psnr,input_brightness_mean,input_gray_std,input_local_contrast_mean,input_dark_channel_mean,input_dark_channel_p95,input_saturation_mean,input_saturation_std,baseline_residual_abs_mean,baseline_residual_abs_p95,baseline_multiscale_consistency_mean
143_0.68_1.8.png,medium_middle_50pct,24.021684646606445,2.4879226684570312,0.5405511856079102,0.1615932136774063,0.03984054923057556,0.5182207822799683,0.7960784435272217,0.08638564497232437,0.08213154971599579,0.174485445022583,0.33143359422683716,0.02819163352251053
144_0.6_0.66.png,easy_top_25pct,30.91312599182129,-1.0503559112548828,0.4122473895549774,0.2171677201986313,0.055094700306653976,0.3779171407222748,0.8235294222831726,0.17647697031497955,0.1386125385761261,0.06419623643159866,0.12949541211128235,0.023959890007972717
145_0.59_1.25.png,hard_bottom_25pct,20.86704444885254,-0.9758014678955078,0.6016214489936829,0.11151938885450363,0.032207127660512924,0.5019046664237976,0.6470588445663452,0.2731240689754486,0.0972965806722641,0.07747446745634079,0.18191316723823547,0.04304999113082886
146_0.72_0.71.png,medium_middle_50pct,24.684114456176758,-2.4860267639160156,0.6200149655342102,0.13497406244277954,0.037881944328546524,0.4723961651325226,0.6666666865348816,0.36511820554733276,0.1296570897102356,0.06790082901716232,0.16623499989509583,0.04214516654610634
147_0.87_1.14.png,hard_bottom_25pct,17.694093704223633,-0.04239082336425781,0.7257314920425415,0.13782568275928497,0.033833280205726624,0.6228563189506531,0.7647058963775635,0.2376265525817871,0.08597675710916519,0.09736229479312897,0.2162659615278244,0.047605812549591064
148_0.51_1.15.png,hard_bottom_25pct,20.084543228149414,-0.9566116333007812,0.5570330023765564,0.10853636264801025,0.03301765024662018,0.44794607162475586,0.6078431606292725,0.3144201934337616,0.11097181588411331,0.06645499169826508,0.16225284337997437,0.040519606322050095
149_0.8_1.92.png,medium_middle_50pct,25.451936721801758,-0.30655670166015625,0.8002668023109436,0.14339978992938995,0.031661417335271835,0.7878470420837402,0.9019607901573181,0.03108762763440609,0.0452905148267746,0.16320332884788513,0.3963392972946167,0.02930528298020363
14_0.98_1.76.png,hard_bottom_25pct,19.60661506652832,2.0099353790283203,0.7447944283485413,0.14208419620990753,0.046934179961681366,0.7157957553863525,0.9098039269447327,0.0747927576303482,0.05257824435830116,0.24328860640525818,0.49329251050949097,0.04116152599453926
150_0.6_1.29.png,medium_middle_50pct,26.7060546875,2.8200454711914062,0.6534464359283447,0.16996783018112183,0.04432603344321251,0.632166862487793,0.7921568751335144,0.06321147084236145,0.06642185151576996,0.042637329548597336,0.13314147293567657,0.03244195133447647
151_0.86_1.95.png,medium_middle_50pct,24.82379913330078,-0.5578651428222656,0.8219628930091858,0.1441291868686676,0.030301988124847412,0.8104794025421143,0.9215686321258545,0.028251690790057182,0.043031465262174606,0.1813497394323349,0.4286157786846161,0.032851845026016235
152_0.61_1.16.png,easy_top_25pct,27.398170471191406,2.7883834838867188,0.6443794369697571,0.17878089845180511,0.04622228443622589,0.6218369007110596,0.7921568751335144,0.06839694827795029,0.0699973925948143,0.03688012808561325,0.11047135293483734,0.033496707677841187
