name,bucket,original_psnr,candidate_psnr,delta_psnr,original_ssim,candidate_ssim,delta_ssim,gamma_mean,gamma_abs_mean,gamma_std,gamma_min,gamma_max,gamma_abs_gt_0.05,gamma_abs_gt_0.10,gamma_abs_gt_0.09,gate_mean,gate_std,gate_min,gate_max,gamma_base_abs_mean,effective_gamma_abs_mean,beta_present,beta_mean,beta_abs_mean,beta_std,beta_min,beta_max,beta_abs_gt_0.02,beta_abs_gt_0.05,beta_abs_gt_0.1
59_0.83_0.85.png,medium_middle_50pct,22.506046295166016,19.398395538330078,-3.1076507568359375,0.9536793231964111,0.8966919779777527,-0.05698734521865845,-1.4381084767478569e-08,2.4730539394113293e-07,3.308119289613387e-07,-1.5195890910035814e-06,1.535888145554054e-06,0.0,0.0,0.0,1.553490074002184e-05,0.0,1.553490074002184e-05,1.553490074002184e-05,0.015919340774416924,2.4730539394113293e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5_0.89_1.34.png,hard_bottom_25pct,19.239912033081055,22.195743560791016,2.955831527709961,0.942784309387207,0.9545723795890808,0.01178807020187378,-1.3295045953043427e-08,2.8492573278526834e-07,3.636344843016559e-07,-1.6532595736862277e-06,1.6788153516245075e-06,0.0,0.0,0.0,1.7040700186043978e-05,0.0,1.7040700186043978e-05,1.7040700186043978e-05,0.016720306128263474,2.8492573278526834e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600_0.54_1.56.png,medium_middle_50pct,23.674591064453125,23.259418487548828,-0.4151725769042969,0.9477294683456421,0.9320694208145142,-0.01566004753112793,-1.0342539047414334e-09,2.4782305985127095e-08,3.3805079624471546e-08,-1.383967003221187e-07,1.3715866487018502e-07,0.0,0.0,0.0,1.4010358881932916e-06,0.0,1.4010358881932916e-06,1.4010358881932916e-06,0.017688557505607605,2.4782305985127095e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601_0.58_1.51.png,hard_bottom_25pct,21.608539581298828,21.028610229492188,-0.5799293518066406,0.9426488280296326,0.9300103187561035,-0.012638509273529053,-6.120772777507e-10,1.4474129450547935e-08,1.9447723431653685e-08,-7.711096117191119e-08,7.68953611895995e-08,0.0,0.0,0.0,7.759228992654243e-07,0.0,7.759228992654243e-07,7.759228992654243e-07,0.01865408383309841,1.4474129450547935e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602_0.6_1.52.png,hard_bottom_25pct,22.120845794677734,21.333330154418945,-0.7875156402587891,0.9453287124633789,0.9312814474105835,-0.01404726505279541,-6.395278751014644e-10,1.4872101772311908e-08,1.9983406929213743e-08,-7.929919121352214e-08,7.906514554179012e-08,0.0,0.0,0.0,7.978330813784851e-07,0.0,7.978330813784851e-07,7.978330813784851e-07,0.018640616908669472,1.4872101772311908e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603_0.9_0.85.png,easy_top_25pct,28.80476188659668,26.87822151184082,-1.9265403747558594,0.9670628905296326,0.9563119411468506,-0.010750949382781982,-2.756951056337442e-10,6.128973328856091e-09,8.092074565979601e-09,-3.089548172852119e-08,3.081249033698441e-08,0.0,0.0,0.0,3.1106577580430894e-07,0.0,3.1106577580430894e-07,3.1106577580430894e-07,0.01970314048230648,6.128973328856091e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604_0.68_1.26.png,medium_middle_50pct,25.342811584472656,23.974275588989258,-1.3685359954833984,0.9601291418075562,0.9471864700317383,-0.012942671775817871,-4.885328808157396e-10,1.1113742814927718e-08,1.4830106920271646e-08,-5.7976144773874694e-08,5.781408418670253e-08,0.0,0.0,0.0,5.834268108628748e-07,0.0,5.834268108628748e-07,5.834268108628748e-07,0.019049078226089478,1.1113742814927718e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605_0.78_1.73.png,medium_middle_50pct,24.710796356201172,20.489730834960938,-4.221065521240234,0.9597110748291016,0.9269511103630066,-0.03275996446609497,-6.347776526638427e-09,1.577494117555034e-07,2.1599271349259652e-07,-9.61307819125068e-07,9.361287993669976e-07,0.0,0.0,0.0,9.664625395089388e-06,0.0,9.664625395089388e-06,9.664625395089388e-06,0.01632235012948513,1.577494117555034e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606_0.55_1.35.png,hard_bottom_25pct,18.074356079101562,18.319971084594727,0.24561500549316406,0.9258071184158325,0.9298045039176941,0.003997385501861572,-2.3203028387541735e-09,7.657138922922968e-08,1.0623477209037446e-07,-4.796471557710902e-07,4.711604901785904e-07,0.0,0.0,0.0,4.814251497009536e-06,0.0,4.814251497009536e-06,4.814251497009536e-06,0.015905149281024933,7.657138922922968e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607_0.93_1.19.png,medium_middle_50pct,27.000656127929688,25.167129516601562,-1.833526611328125,0.9680193662643433,0.9555458426475525,-0.012473523616790771,-2.463544923614336e-09,6.521712947460401e-08,8.74174403975303e-08,-3.6872864939141436e-07,3.5864960068465734e-07,0.0,0.0,0.0,3.708144504344091e-06,0.0,3.708144504344091e-06,3.708144504344091e-06,0.017587538808584213,6.521712947460401e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
