index,name,zone,pixel_count,d7c_output_change_mean,control_output_change_mean,d7c_gain_l1_mean,control_gain_l1_mean
313,2411_0.81_0.52.png,gate_boundary_r1,13773,0.00014902490646172858,0.0005616258884198109,3.390087416979912e-05,0.00013913784914786005
313,2411_0.81_0.52.png,exterior_r1,7347,0.00014533348532619973,0.0005629149297151141,3.9449078997446755e-05,0.0001446555970849935
313,2411_0.81_0.52.png,exterior_r2,7589,0.00014068482185732723,0.000559798027156197,4.428447604509254e-05,0.00015407312935811443
313,2411_0.81_0.52.png,exterior_r4,15102,0.000135439608274209,0.0005514894222016525,3.958621446288448e-05,0.00013214623654951184
313,2411_0.81_0.52.png,exterior_r8,26894,0.0001151746131588892,0.0005324756894367304,2.8524202352617277e-05,9.123646229840197e-05
313,2411_0.81_0.52.png,exterior_far_gt8,230639,6.321936273221913e-05,0.0004641646637253592,1.9479560495620488e-05,9.373824129024438e-06
314,2415_0.55_1.63.png,gate_interior,38859,0.0011879861003571707,0.0014618563116411255,-0.0002225766250295037,-0.00017641255692295207
314,2415_0.55_1.63.png,gate_boundary_r1,19642,0.0012256714370583045,0.0015394293160997381,-0.0003387476953417715,-0.0003422782858330125
314,2415_0.55_1.63.png,exterior_r1,9929,0.0012314985953185095,0.001549512048852517,-0.0003301490768707703,-0.00033877692874290273
314,2415_0.55_1.63.png,exterior_r2,9170,0.001229825742632118,0.0015566507628595816,-0.00035791134496291564,-0.00038951764059950766
314,2415_0.55_1.63.png,exterior_r4,15965,0.0012389774722736382,0.0015907700966041438,-0.00035815497307877463,-0.00043368448555525517
314,2415_0.55_1.63.png,exterior_r8,25334,0.0012833208370351787,0.0016469914035882947,-0.0002998119372919495,-0.00038789191411290084
314,2415_0.55_1.63.png,exterior_far_gt8,198230,0.001423659259938739,0.001662277377939294,-0.0005883658358651803,-0.0007022896346041373
315,2420_0.95_0.63.png,gate_interior,15062,0.00032177074008405234,0.0007152349061501199,-2.3541620584649245e-05,-5.968766072533739e-05
315,2420_0.95_0.63.png,gate_boundary_r1,10781,0.00019174926456344912,0.0005572565565435666,5.655889773831032e-07,-3.711841796614577e-05
315,2420_0.95_0.63.png,exterior_r1,5721,0.0001734057166238407,0.000531526946288017,6.212789244302564e-06,-3.336488502547783e-05
315,2420_0.95_0.63.png,exterior_r2,5851,0.00014641850937168694,0.0004873228488753258,9.326791762286956e-06,-2.8487337570764165e-05
315,2420_0.95_0.63.png,exterior_r4,11500,0.0001087819596995478,0.0004225383012191109,1.0387804197228472e-05,-2.574943977853526e-05
315,2420_0.95_0.63.png,exterior_r8,22499,8.056344888046999e-05,0.0003749396494851811,1.815234169895805e-07,-4.317716066718308e-05
315,2420_0.95_0.63.png,exterior_far_gt8,241507,6.564674673920877e-05,0.0003276545167427859,5.291734555242586e-06,2.9008327618186336e-06
316,2432_0.94_1.56.png,gate_interior,99497,0.0006725758666679335,0.0008946926410204658,-8.173160558154392e-05,-7.313460500108269e-05
316,2432_0.94_1.56.png,gate_boundary_r1,20644,0.0004041259128487034,0.000634455445246557,0.00014467114419166582,0.00017043096431117953
316,2432_0.94_1.56.png,exterior_r1,10454,0.00038922619860692713,0.0006203323927668238,0.00014086663209846923,0.00015681036713247846
316,2432_0.94_1.56.png,exterior_r2,9645,0.0003398182850665166,0.0005686157289844155,0.00010285864474552168,0.00010229625993593176
316,2432_0.94_1.56.png,exterior_r4,16874,0.00028381969912634003,0.0005128508257303558,5.577496687100229e-05,3.921305651459576e-05
316,2432_0.94_1.56.png,exterior_r8,27466,0.0002528807067093321,0.000492669415736089,3.5713661752594e-05,-2.677703836033126e-06
316,2432_0.94_1.56.png,exterior_far_gt8,133074,0.00019402348239322553,0.0004207957025089336,-9.941632283583685e-08,-5.202991627721656e-05
317,2437_0.64_0.7.png,gate_interior,10608,0.0006916392622670078,0.0014241714463154834,0.0005065021561641319,0.0010675542494829964
317,2437_0.64_0.7.png,gate_boundary_r1,6012,0.0004272562856287141,0.0010668524724994591,0.00035109927633644657,0.0008674403943780733
317,2437_0.64_0.7.png,exterior_r1,3115,0.00039978398557268023,0.001013273603460762,0.00033153905914453595,0.0008233423983113149
317,2437_0.64_0.7.png,exterior_r2,2998,0.0003360698348764899,0.000897784166291525,0.0002780521687386114,0.0007048403127261843
317,2437_0.64_0.7.png,exterior_r4,5545,0.00025119147287821104,0.0007387570586690395,0.0002003431965146009,0.0005352831187820091
317,2437_0.64_0.7.png,exterior_r8,10038,0.00020619266701542684,0.0006669307757383515,0.00016634515092343917,0.00047972863070588114
317,2437_0.64_0.7.png,exterior_far_gt8,271999,0.00010667814878907816,0.000499695090575356,7.07028407815694e-05,0.0003030276500039982
318,2441_0.74_1.28.png,gate_interior,65497,0.001263162825004449,0.0010538557670475963,0.0007382518147971591,0.0006022663053262161
318,2441_0.74_1.28.png,gate_boundary_r1,17552,0.0012125128925987668,0.001046427402478951,0.0008368982764516185,0.000616157174436418
318,2441_0.74_1.28.png,exterior_r1,8855,0.0012051993207969213,0.0010442722994752148,0.0008278737426275321,0.0006015577267819646
318,2441_0.74_1.28.png,exterior_r2,8262,0.0011786110203192846,0.0010326748406791827,0.0008074239390550298,0.0005791461430228499
318,2441_0.74_1.28.png,exterior_r4,14596,0.0011622971722641262,0.0010253931601167084,0.000791745958147914,0.0005670295541794145
318,2441_0.74_1.28.png,exterior_r8,23133,0.001158551329207607,0.001021125512132796,0.0007651517070984143,0.0005397428073024737
318,2441_0.74_1.28.png,exterior_far_gt8,178160,0.0008468441220211994,0.000711532724669122,0.000575543777472672,0.0003533453699393716
319,2450_0.51_0.64.png,gate_interior,11406,0.0005314582150462801,0.0005725209344672923,-0.00039506982799665817,-0.00039728077047857386
319,2450_0.51_0.64.png,gate_boundary_r1,12546,0.00048108068965143817,0.0006273521032322732,-0.0003253399195063728,-0.0003956730962844817
319,2450_0.51_0.64.png,exterior_r1,6739,0.00045526545980702275,0.0006082260674124108,-0.00030316364023978747,-0.0003714989901190431
319,2450_0.51_0.64.png,exterior_r2,7000,0.0004080922944205148,0.0005800796917506627,-0.0002539236545562744,-0.00032143776757376534
319,2450_0.51_0.64.png,exterior_r4,13614,0.0003627368281972344,0.00054961762555076,-0.00022054557427621648,-0.0002765742030563343
319,2450_0.51_0.64.png,exterior_r8,24952,0.0002919769547007794,0.000497818069604774,-0.00015551406017057633,-0.00018150999822001994
319,2450_0.51_0.64.png,exterior_far_gt8,237682,0.00021937547463627872,0.0004916727518301272,-7.920879856703806e-05,-0.00011326170687073978
320,2453_0.54_1.83.png,gate_interior,208006,0.0010391396297800605,0.0009247444135006171,-0.00015625680830463011,-0.00016061220497066867
320,2453_0.54_1.83.png,gate_boundary_r1,24570,0.0006818179051760595,0.0007355531250794922,-0.00018090130499722175,-0.00020465144404658564
320,2453_0.54_1.83.png,exterior_r1,11840,0.0006622463062002852,0.0007263914958850758,-0.00018393824229369292,-0.00020327346550451744
320,2453_0.54_1.83.png,exterior_r2,9691,0.0006206507727576045,0.0007091355808452117,-0.0002108245377643425,-0.00022668821771574664
320,2453_0.54_1.83.png,exterior_r4,13649,0.0005715379820471588,0.0006766776583012892,-0.0002295415963399226,-0.00022659966234532335
320,2453_0.54_1.83.png,exterior_r8,14324,0.0006088025408129358,0.0006959891059617696,-0.00038296035866736036,-0.00034940096294037694
320,2453_0.54_1.83.png,exterior_far_gt8,36960,0.0005675802499184876,0.0007390907316496877,-0.0004621611013040914,-0.0004802615095526625
321,2454_0.81_1.92.png,gate_interior,245573,0.000779369184758071,0.0007490168869322335,0.00011926782502891276,5.6684105772957214e-05
321,2454_0.81_1.92.png,gate_boundary_r1,17907,0.00041935592598536174,0.0005505559112502814,-6.633860159407591e-05,-3.539299308511422e-05
321,2454_0.81_1.92.png,exterior_r1,8603,0.0003960319387348782,0.0005387139156864339,-6.382829516928626e-05,-3.030620438268569e-05
321,2454_0.81_1.92.png,exterior_r2,7004,0.0003521417904281398,0.0005274999148501185,-5.076177575668562e-05,-4.670326877225814e-06
321,2454_0.81_1.92.png,exterior_r4,9732,0.00029573041717554385,0.0005161405540619963,-4.8656725511107974e-05,1.0664040813022712e-05
321,2454_0.81_1.92.png,exterior_r8,9470,0.0002736128874540077,0.0004980521317897906,-8.130719316798757e-05,-1.0878373224606861e-05
321,2454_0.81_1.92.png,exterior_far_gt8,17514,0.0002247780932402167,0.0003905775776543246,-0.00015814124387571415,-0.00017645874428561225
322,2458_0.78_1.02.png,gate_interior,87599,0.0009057184083775928,0.0006817306758761427,0.00020870780123958188,7.71644334572415e-05
322,2458_0.78_1.02.png,gate_boundary_r1,18746,0.0005243543142393815,0.000631688969704813,-0.00015306790737590426,-0.00018835205107428125
322,2458_0.78_1.02.png,exterior_r1,9309,0.0005120712699894234,0.0006265972185396126,-0.00016062604662605995,-0.00019837104489204259
322,2458_0.78_1.02.png,exterior_r2,8013,0.0004758054094637108,0.0006155567223936762,-0.00019118045876866108,-0.0002392227099537775
322,2458_0.78_1.02.png,exterior_r4,12565,0.0004193360237215697,0.0005829209973980031,-0.00022535798467111643,-0.0002763481952258898
322,2458_0.78_1.02.png,exterior_r8,18366,0.00038604166179807776,0.0005600862379467696,-0.0002514123786810786,-0.0002822096306527607
322,2458_0.78_1.02.png,exterior_far_gt8,161911,0.00031165632074319573,0.00047433727583954784,-0.0002802849116313804,-0.0002713864330464658
323,2463_0.85_1.05.png,gate_interior,42743,0.00031128837332522377,0.0004326065095962579,-1.8290088884179472e-05,-6.0239828952369574e-05
323,2463_0.85_1.05.png,gate_boundary_r1,31715,0.00021326058147345622,0.000429307762313186,-2.2923455861545822e-05,-0.00010298249775277465
323,2463_0.85_1.05.png,exterior_r1,16483,0.00020729534285946364,0.00043151569997107876,-2.5509677812441715e-05,-0.00010874796020733691
323,2463_0.85_1.05.png,exterior_r2,16172,0.0001978465539525117,0.00043741936675398887,-2.9144465422058296e-05,-0.00012282242493083387
323,2463_0.85_1.05.png,exterior_r4,28508,0.00018276565453272572,0.00043766411922749755,-3.6874446525001015e-05,-0.0001493377439333778
323,2463_0.85_1.05.png,exterior_r8,44042,0.00014956410728798625,0.0004117010421548518,-2.3135006533326907e-05,-0.00014042241508047693
323,2463_0.85_1.05.png,exterior_far_gt8,144020,9.571647432144774e-05,0.00034682148447501596,-4.770698323545812e-06,-9.438251558401041e-05
324,2467_0.62_0.72.png,gate_interior,1153,0.00013996356999677672,0.00035975613701581333,-2.3244078055424784e-05,-0.00012381529921774026
324,2467_0.62_0.72.png,gate_boundary_r1,2576,9.087764698526134e-05,0.0003901333634897789,-3.0716586140742214e-05,-9.778032067769803e-05
324,2467_0.62_0.72.png,exterior_r1,1383,8.226222670431682e-05,0.0003914618009427968,-2.5207046163487246e-05,-6.908233818245899e-05
324,2467_0.62_0.72.png,exterior_r2,1494,7.864543632011975e-05,0.0004089138753602463,-1.9584134111362926e-05,-3.1476802974340904e-05
324,2467_0.62_0.72.png,exterior_r4,2997,6.741659717636185e-05,0.0003980661098822618,-3.809967626123616e-06,3.948419401158004e-05
324,2467_0.62_0.72.png,exterior_r8,5723,5.8789759817061756e-05,0.0004036587350709693,1.5657519452663103e-05,0.00012703500551380063
324,2467_0.62_0.72.png,exterior_far_gt8,293257,2.0781522599499502e-05,0.00033026435198084837,1.0147440317527437e-05,0.00015346229072523738
325,2474_0.91_0.84.png,gate_interior,10245,0.00037064396386730664,0.0007736521153522154,-8.916307391627001e-05,-0.00011658079744025287
325,2474_0.91_0.84.png,gate_boundary_r1,12679,0.00024548625427048726,0.0006936927240009009,-4.791523795538176e-05,-9.045086407926577e-05
325,2474_0.91_0.84.png,exterior_r1,6776,0.00023423246115692392,0.0006850988130220416,-4.5243369188894205e-05,-9.014417880259832e-05
325,2474_0.91_0.84.png,exterior_r2,7052,0.00021242571363919713,0.000668203026073194,-3.4447575555358904e-05,-7.753988693062041e-05
325,2474_0.91_0.84.png,exterior_r4,13203,0.00018159165613887654,0.0006507324430244236,-9.381458121502497e-06,-3.826653407503599e-05
325,2474_0.91_0.84.png,exterior_r8,23587,0.00015903805980859467,0.0006523427074961388,1.3875458175514271e-05,3.4905497861119767e-06
325,2474_0.91_0.84.png,exterior_far_gt8,240434,0.00012880906786060653,0.0006784642344717327,-2.1443387868028227e-06,-7.669167122087688e-05
326,2475_0.92_1.34.png,gate_interior,49320,0.0005324697069104667,0.0006481090214614063,7.888696972954496e-05,-5.122915284960422e-06
326,2475_0.92_1.34.png,gate_boundary_r1,29106,0.00038726189075397364,0.0006457786662287133,-1.0385130481081697e-06,-6.655844218098715e-05
326,2475_0.92_1.34.png,exterior_r1,14781,0.0003863577832711758,0.0006525856370605237,-1.1774931650153355e-05,-7.999440941547043e-05
326,2475_0.92_1.34.png,exterior_r2,13124,0.0003801256154812316,0.0006763592830194056,-3.341663287057269e-05,-0.00010937148933910589
326,2475_0.92_1.34.png,exterior_r4,20676,0.00036573684476150215,0.0007000010533405701,-2.3337348814189582e-05,-0.00010069680642887942
326,2475_0.92_1.34.png,exterior_r8,29575,0.0003420023785137264,0.0007081905181188253,-1.4625591236156421e-05,-9.005162842880339e-05
326,2475_0.92_1.34.png,exterior_far_gt8,165399,0.00033353861897911924,0.0007584772912656478,-5.100122517894051e-05,-0.00019029954926157614
327,2476_0.67_0.56.png,gate_interior,952,0.0001486965744685726,0.0008175284797403993,-2.2637158898370607e-05,-0.00014058162434762265
327,2476_0.67_0.56.png,gate_boundary_r1,2257,8.98300096108737e-05,0.0006398345497682341,-4.7780669099945487e-05,-0.000314014170303987
327,2476_0.67_0.56.png,exterior_r1,1235,8.086344370475182e-05,0.0006394916217819399,-4.432280717591043e-05,-0.00033537965071828743
327,2476_0.67_0.56.png,exterior_r2,1401,6.666005742626475e-05,0.0006331269610021728,-3.9081249404685314e-05,-0.0003354800845111463
327,2476_0.67_0.56.png,exterior_r4,3024,5.45378606865015e-05,0.0006236647645001689,-3.179960524436658e-05,-0.0003147874638517067
327,2476_0.67_0.56.png,exterior_r8,5931,3.6052373383785255e-05,0.0006659263262879766,-1.6336266627864038e-05,-0.000357442874165575
327,2476_0.67_0.56.png,exterior_far_gt8,293635,2.403196269590116e-05,0.0007062004643174137,-6.099021450820058e-06,-0.00030042439902669345
328,2483_0.82_1.17.png,gate_interior,94647,0.0004774073455541958,0.0006670487485375345,3.654332576942228e-05,7.719530946362238e-05
328,2483_0.82_1.17.png,gate_boundary_r1,30782,0.00044149506991311254,0.0006476883674162064,0.0001842709020149033,0.00024292682952315755
328,2483_0.82_1.17.png,exterior_r1,15383,0.0004358073092402791,0.000643643494088791,0.00019435244636309981,0.0002554194992155695
328,2483_0.82_1.17.png,exterior_r2,13696,0.0004237464446330739,0.0006325245599880396,0.00021284064887283003,0.00027680163767850285
328,2483_0.82_1.17.png,exterior_r4,21732,0.00040445884200457203,0.0006176972068872281,0.0002414645925753906,0.0003203667484987688
328,2483_0.82_1.17.png,exterior_r8,27114,0.0003714255107630053,0.0006102122080100096,0.00027168153212856047,0.00039120653240679113
328,2483_0.82_1.17.png,exterior_far_gt8,119229,0.0003882491816254887,0.0005390642773701238,0.00035433949236310744,0.0003995830196520784
329,2490_0.71_1.73.png,gate_interior,243893,0.0009757539924534338,0.0009074271904913541,0.00046735852866959076,0.00042241169034999465
329,2490_0.71_1.73.png,gate_boundary_r1,15837,0.0009161508421317686,0.0008802820412718362,0.0004482209972264287,0.00041221794007499993
329,2490_0.71_1.73.png,exterior_r1,7549,0.000902472529005161,0.000873489875101162,0.0004428593366094608,0.0004107364993613988
329,2490_0.71_1.73.png,exterior_r2,5915,0.0008525677485075021,0.0008581077659523094,0.00046178510606238526,0.0004350129366928707
329,2490_0.71_1.73.png,exterior_r4,8189,0.0007767178284727416,0.0008115328221490552,0.0004435392916166152,0.0004455366331457524
329,2490_0.71_1.73.png,exterior_r8,10000,0.0005837157249450683,0.0007066518783569336,0.00030875132083892825,0.00034050683975219727
329,2490_0.71_1.73.png,exterior_far_gt8,23366,0.0003707770318453579,0.00059384449922313,0.00011869931092442261,8.483168442731115e-05
330,2491_0.94_1.9.png,gate_interior,262951,0.0005931886091472069,0.0006609340672816655,0.00013004455899492828,0.00012409906509806604
330,2491_0.94_1.9.png,gate_boundary_r1,11305,0.00037628690102942906,0.00043717215199325,2.371682260269509e-06,2.6680865893053936e-05
330,2491_0.94_1.9.png,exterior_r1,5575,0.0003732159533308226,0.0004316684055756026,6.878322549999562e-07,2.1405083716182965e-05
330,2491_0.94_1.9.png,exterior_r2,4794,0.000376285291185566,0.00041491904754065753,1.937906270629921e-05,3.685027634446005e-05
330,2491_0.94_1.9.png,exterior_r4,6808,0.00038431281908978866,0.0003994749519715718,8.939663615826295e-05,7.864277805480778e-05
330,2491_0.94_1.9.png,exterior_r8,7604,0.00040946942389105445,0.00036563332741791047,0.00017653368824974353,0.0001014181731689108
330,2491_0.94_1.9.png,exterior_far_gt8,13738,0.0004611231212030073,0.0003245052838016587,0.0003297171715583529,7.982180444481661e-05
331,2496_0.61_0.78.png,gate_interior,15808,0.00036483966869863904,0.0006142905366565535,1.769107936123605e-05,-3.443104460051185e-05
331,2496_0.61_0.78.png,gate_boundary_r1,18632,0.00029398175256351586,0.0006872071581062916,-4.294088862903541e-06,-2.712643468978836e-05
331,2496_0.61_0.78.png,exterior_r1,9903,0.0002981110508967009,0.0007038089972150021,-3.5783356275869526e-06,-2.8553899100341303e-05
331,2496_0.61_0.78.png,exterior_r2,10094,0.00030573245343865324,0.0007415840548762289,1.5940419017193882e-06,-2.9862765536488743e-05
331,2496_0.61_0.78.png,exterior_r4,18677,0.0003138458077118791,0.0007873628496542894,1.5835330044233283e-06,-3.258469797032174e-05
331,2496_0.61_0.78.png,exterior_r8,34298,0.00030736830347279044,0.0008184120004271216,2.5056671405284842e-05,7.64183055778253e-07
331,2496_0.61_0.78.png,exterior_far_gt8,209691,0.00025536159199913505,0.0007148116616524061,1.7498600920742363e-05,1.2731464120255881e-05
332,2498_0.54_1.1.png,gate_interior,19108,0.0008712487662963995,0.0009396038770126653,-0.0005237566568823022,-0.000534988832144351
332,2498_0.54_1.1.png,gate_boundary_r1,13013,0.0007457633484960803,0.0009622143662095867,-0.00037262546542531235,-0.0004330254861598175
332,2498_0.54_1.1.png,exterior_r1,6512,0.0007332646876060992,0.000975089591609758,-0.0003486776527667221,-0.0004160198444816346
332,2498_0.54_1.1.png,exterior_r2,5720,0.0006771343154507083,0.0009900916706431996,-0.00025858556057189726,-0.00034847630487455357
332,2498_0.54_1.1.png,exterior_r4,9710,0.0006002283734715439,0.0009924807091820007,-0.00010298878476253867,-0.00020148231121342166
332,2498_0.54_1.1.png,exterior_r8,17564,0.0005795172693734287,0.0010108566588243465,-2.4205869081975443e-06,-6.076595121351958e-05
332,2498_0.54_1.1.png,exterior_far_gt8,242085,0.0003920902433646918,0.0008898544949709361,7.260687735270943e-05,0.00014322880739162832
333,249_0.65_1.99.png,gate_interior,79234,0.0005366951765054695,0.00044601752022194543,3.459360783851848e-05,2.738121863788678e-05
333,249_0.65_1.99.png,gate_boundary_r1,14141,0.0005645655176189561,0.0004478785317433571,-0.000138768827078088,-0.00010369212798878038
333,249_0.65_1.99.png,exterior_r1,7097,0.0005665178851240098,0.00044735465332607457,-0.0001461068660386166,-0.00010882235083997258
333,249_0.65_1.99.png,exterior_r2,6303,0.000566208417427345,0.000441090485301828,-0.00014617786168409077,-0.00010766813570821775
333,249_0.65_1.99.png,exterior_r4,10656,0.0005689769893795163,0.0004294118634215346,-0.00017109621797238027,-0.0001248799197308652
333,249_0.65_1.99.png,exterior_r8,16949,0.0005756876476957873,0.0003950471082994935,-0.00018249212714365235,-0.00012637121542779188
333,249_0.65_1.99.png,exterior_far_gt8,32717,0.0006486095353028672,0.0003852031850128356,-0.00026393447546240833,-0.00020199841951928213
334,24_0.53_1.21.png,gate_interior,18428,0.00043429721843039676,0.0006367978600480693,-0.0003530918607386793,-0.000560579161233076
334,24_0.53_1.21.png,gate_boundary_r1,6166,0.00043452369907711995,0.0006496003027515987,-0.00033033539867617656,-0.0005819293302720992
334,24_0.53_1.21.png,exterior_r1,3106,0.0004328911487164224,0.000646473512446888,-0.00032372568318403237,-0.0005793888493652737
334,24_0.53_1.21.png,exterior_r2,2588,0.0004106101794441848,0.0006187162959409828,-0.0002815884867628354,-0.0005481899982257826
334,24_0.53_1.21.png,exterior_r4,4045,0.0003756647498999597,0.0005855161268425224,-0.00021811247756071527,-0.0004994603995192331
334,24_0.53_1.21.png,exterior_r8,5518,0.0002992684835106966,0.00046280874381595955,-8.431194743716056e-05,-0.0003500762042812611
334,24_0.53_1.21.png,exterior_far_gt8,123255,0.0001285032250906245,0.0003665374561495667,6.183877899837197e-05,-0.0002609596470636333
335,2517_0.94_1.24.png,gate_interior,70735,0.00042290488359253506,0.0006978429803883995,6.839962252342314e-05,0.00016665079487990496
335,2517_0.94_1.24.png,gate_boundary_r1,27271,0.0003825245349085732,0.0006108817817800173,-3.2081603916480565e-05,2.4314037465117236e-05
335,2517_0.94_1.24.png,exterior_r1,13743,0.00037427667810572884,0.0006034812630242086,-3.245125940721611e-05,2.1559437627763907e-05
335,2517_0.94_1.24.png,exterior_r2,12586,0.00034266807838632707,0.0005695081450460674,-1.4823584228484103e-05,3.953452104986443e-05
335,2517_0.94_1.24.png,exterior_r4,21060,0.0003066100059864301,0.0005298296157677516,5.940871502485936e-06,5.959630125721409e-05
335,2517_0.94_1.24.png,exterior_r8,31173,0.00026321429488588004,0.00048437321361592775,4.767919571059418e-05,9.438247602346088e-05
335,2517_0.94_1.24.png,exterior_far_gt8,144375,0.00020049293154761905,0.0004424531482514881,0.00010884323450394007,0.00013555727211427896
336,2522_0.78_1.79.png,gate_interior,54317,0.001036781440118382,0.0011876460205181504,0.0005496974054337917,0.0006733345551301777
336,2522_0.78_1.79.png,gate_boundary_r1,31292,0.0008921292253913865,0.0010626469977475274,0.0004284728995128984,0.0005388769456740766
336,2522_0.78_1.79.png,exterior_r1,16199,0.0008967741233815793,0.0010635244808812826,0.00043682896345439856,0.0005392525194456447
336,2522_0.78_1.79.png,exterior_r2,14616,0.0008793216490262704,0.0010526618738284056,0.00045115652799475824,0.0005264506029443265
336,2522_0.78_1.79.png,exterior_r4,22292,0.0007965009858059366,0.0009879969232881945,0.000432667816945173,0.00047556100061931026
336,2522_0.78_1.79.png,exterior_r8,30144,0.0006272997193022645,0.0008509089486107958,0.0003916643354290357,0.00042528505664469075
336,2522_0.78_1.79.png,exterior_far_gt8,154539,0.0002491911697429659,0.0005005857153801993,0.00011587061177372955,0.00014070624375315708
337,2525_0.79_1.85.png,gate_interior,2250,0.0003327693674299452,0.0008913039101494684,-6.420135498046874e-05,0.00011888892120785184
337,2525_0.79_1.85.png,gate_boundary_r1,4288,0.00043889582713148485,0.0009998067546246657,-0.00013720280310111258,-0.00012589130661825636
337,2525_0.79_1.85.png,exterior_r1,2299,0.0004256367164883939,0.0009891568914399348,-0.0001017993924513025,-7.148875833439173e-05
337,2525_0.79_1.85.png,exterior_r2,2404,0.00043676146453311556,0.0010144617315536728,-4.48368068245207e-05,1.7595630814747484e-05
337,2525_0.79_1.85.png,exterior_r4,4353,0.0004448571096692391,0.0011074226970046025,7.988386200182525e-05,0.0002225894860062357
337,2525_0.79_1.85.png,exterior_r8,7889,0.000488738019984097,0.0012426256665048346,0.00019643820197973012,0.0004240785628492984
337,2525_0.79_1.85.png,exterior_far_gt8,286016,0.00037939448729007403,0.0011231554090696632,0.0002667988725731799,0.0004950921043076753
338,252_0.98_1.73.png,gate_interior,94971,0.0006005802241502505,0.00038516420408824637,9.358636796009399e-05,9.38172075341276e-05
338,252_0.98_1.73.png,gate_boundary_r1,15049,0.000556457715221747,0.00033992649716898106,-2.6740252088412026e-05,2.8370656367670825e-06
338,252_0.98_1.73.png,exterior_r1,7388,0.0005583978047807215,0.0003393780042754681,-2.6271644723563822e-05,1.7595799608558465e-06
338,252_0.98_1.73.png,exterior_r2,6169,0.0005593954560280929,0.0003439444818495158,-3.86553681984696e-05,-4.744027664410583e-06
338,252_0.98_1.73.png,exterior_r4,9670,0.0005478429449134677,0.00034634014196701605,-9.901940884240041e-05,-3.0857944069382077e-05
338,252_0.98_1.73.png,exterior_r8,12189,0.0005406240353250594,0.00034540281859890884,-0.00012894875403355804,-7.587686439017802e-05
338,252_0.98_1.73.png,exterior_far_gt8,21952,0.0005631483331018565,0.00043970537602727684,-6.922701531179444e-05,-0.0002536861872186466
339,2542_0.7_1.52.png,gate_interior,46592,0.0009401050897744986,0.0007775082037999079,0.00031180941796564795,0.00028938384583363164
339,2542_0.7_1.52.png,gate_boundary_r1,27315,0.0006703995619635431,0.0006662755970027057,0.00025595983218605563,0.00024824392090737546
339,2542_0.7_1.52.png,exterior_r1,14020,0.000639868530839384,0.0006499855052387493,0.00023729192377327173,0.0002350449392016706
339,2542_0.7_1.52.png,exterior_r2,12992,0.0005589558793406181,0.0005968298230852399,0.00019044478611993085,0.00019603830032747954
339,2542_0.7_1.52.png,exterior_r4,21651,0.00044678119879485573,0.0005131934202381945,0.00015463257963555739,0.0001659948750624926
339,2542_0.7_1.52.png,exterior_r8,34314,0.00033457548654308033,0.0004321619327191867,0.00014747136149323334,0.00017093565731245356
339,2542_0.7_1.52.png,exterior_far_gt8,164336,0.0001704606721120572,0.0003391266704801111,6.180553656336558e-05,8.825276914932121e-05
340,2550_0.85_1.96.png,gate_interior,115071,0.0007315584289103644,0.0007849145307104214,-5.004003006483879e-05,-1.4874751391043144e-05
340,2550_0.85_1.96.png,gate_boundary_r1,21059,0.0006038353842679996,0.0008513209113221522,0.00026872514789671325,0.0003795219829683772
340,2550_0.85_1.96.png,exterior_r1,10496,0.0006001806113778091,0.000850947074046949,0.00028920119128576137,0.00040331959906147747
340,2550_0.85_1.96.png,exterior_r2,9380,0.0005731490120958927,0.0008209919370313697,0.0003182325281822351,0.0004402324334898991
340,2550_0.85_1.96.png,exterior_r4,14916,0.0005246024248139025,0.0007829262060082032,0.00033824483457664024,0.00045235619272614136
340,2550_0.85_1.96.png,exterior_r8,19702,0.0005226171073568931,0.0008124732061178354,0.00040441989269417297,0.0005198842123091832
340,2550_0.85_1.96.png,exterior_far_gt8,127072,0.0006150828894425687,0.0009451185056887655,0.000498892798047917,0.00047544255060922647
341,2556_0.89_1.72.png,gate_interior,123437,0.0005437695087815546,0.000767452302694454,0.00013674016400090164,0.0002097595212865894
341,2556_0.89_1.72.png,gate_boundary_r1,21396,0.0003519934969631216,0.0004452472536290644,8.259145071136994e-05,5.456678197414636e-05
341,2556_0.89_1.72.png,exterior_r1,10671,0.00035705683481815034,0.0004447799470272499,8.89292139556144e-05,5.7807708007752446e-05
341,2556_0.89_1.72.png,exterior_r2,9599,0.0003758742047021856,0.000451570501525224,9.645224362689389e-05,5.868118571072696e-05
341,2556_0.89_1.72.png,exterior_r4,15110,0.00039927014288406826,0.00048039219854368746,0.0001322524110502474,7.089294399511412e-05
341,2556_0.89_1.72.png,exterior_r8,20461,0.0004064315610206708,0.000519830946010856,0.00017622416625711075,7.87870805055292e-05
341,2556_0.89_1.72.png,exterior_far_gt8,117197,0.00026700429886192224,0.000513709104013218,3.994160256221062e-05,-2.478516115975823e-05
342,2559_0.81_1.96.png,gate_interior,94600,0.0004442513770331288,0.0005122751312578455,7.866533815734735e-05,6.699307524376642e-05
342,2559_0.81_1.96.png,gate_boundary_r1,29637,0.00031428554784746014,0.0004860648590169238,-4.578648330462455e-05,-4.4885135257670876e-05
342,2559_0.81_1.96.png,exterior_r1,14637,0.0003056713504821231,0.00048226258578322955,-4.9392545191473e-05,-4.502899408780251e-05
342,2559_0.81_1.96.png,exterior_r2,12893,0.000281103918663906,0.000484265469694807,-3.942987098359511e-05,-2.7043193192697613e-05
