name,base_psnr,gate_coverage,d7c_psnr_delta,control_psnr_delta,d7c_minus_control_psnr_delta,d7c_output_mean_abs_diff,control_output_mean_abs_diff,d7c_better,d7c_regression_le_0p2,control_regression_le_0p2
1281_0.89_0.85.png,34.66550064086914,0.12708024680614471,0.0080718994140625,0.036808013916015625,-0.028736114501953125,0.00020149866759311408,0.0003477938298601657,False,False,False
1282_0.62_0.6.png,32.4411506652832,0.005541558843106031,0.026203155517578125,0.25176239013671875,-0.22555923461914062,6.331008626148105e-05,0.00057220394955948,False,False,False
1292_0.66_1.45.png,36.756813049316406,0.4143918752670288,0.06734466552734375,0.0178680419921875,0.04947662353515625,0.0003161544445902109,0.0003178851620759815,True,False,False
1297_0.99_0.69.png,44.68919372558594,0.11398044973611832,0.08719253540039062,0.05770111083984375,0.029491424560546875,9.985508950194344e-05,0.00015297794016078115,True,False,False
129_0.95_1.3.png,38.00340270996094,0.3501409888267517,0.04700469970703125,-0.12461090087890625,0.1716156005859375,0.0003618690534494817,0.00041579263051971793,True,False,False
1305_1.0_1.54.png,31.860979080200195,0.5187511444091797,-0.31075286865234375,-0.3875923156738281,0.07683944702148438,0.0009044095641002059,0.0011587422341108322,True,True,True
1306_0.6_0.6.png,37.3335075378418,0.0,0.0,0.09495925903320312,-0.09495925903320312,0.0,0.0006840764544904232,False,False,False
1308_0.84_1.04.png,35.422279357910156,0.052988629788160324,-0.06855010986328125,-0.02362060546875,-0.04492950439453125,0.0001078158020391129,0.00010463086800882593,False,False,False
1322_0.64_1.06.png,36.503692626953125,0.1943359375,-0.0294342041015625,-0.09357833862304688,0.06414413452148438,0.00035549100721254945,0.0005345900426618755,True,False,False
1323_0.89_0.88.png,37.61430358886719,0.31745216250419617,-0.18672943115234375,-0.21955490112304688,0.032825469970703125,0.0003607998078223318,0.0004632968339137733,True,False,True
1324_0.55_1.43.png,36.889705657958984,0.29909393191337585,-0.07446670532226562,-0.22793197631835938,0.15346527099609375,0.0005207352805882692,0.0006360421539284289,True,False,True
1326_0.77_0.97.png,40.24425506591797,0.40150588750839233,0.018314361572265625,0.001071929931640625,0.017242431640625,0.0005512876668944955,0.0006572312559001148,True,False,False
1341_0.94_0.51.png,33.4066162109375,0.324386328458786,-0.049716949462890625,0.010364532470703125,-0.06008148193359375,0.00011642737808870152,0.00019660606631077826,False,False,False
1347_0.75_1.79.png,28.99612045288086,0.9244002103805542,-0.07517242431640625,0.02154541015625,-0.09671783447265625,0.0003768772876355797,0.00031243302510119975,False,False,False
136_0.6_1.01.png,30.91843032836914,0.23773807287216187,-0.09851455688476562,-0.2682037353515625,0.16968917846679688,0.00029531429754570127,0.0009101429022848606,True,False,True
1376_0.65_1.6.png,40.27091979980469,0.6011984348297119,-0.0457000732421875,0.0641021728515625,-0.10980224609375,0.0002676556759979576,0.0003043051983695477,False,False,False
1377_0.5_0.79.png,39.29552459716797,0.00013290495553519577,-0.0085296630859375,-0.45558929443359375,0.44705963134765625,1.842600067902822e-05,0.000750337669160217,True,False,True
1380_0.67_1.78.png,32.813232421875,0.26714473962783813,-0.15807342529296875,-0.22878265380859375,0.070709228515625,0.0005706009105779231,0.0007108898716978729,True,False,True
1386_0.99_1.78.png,36.51533126831055,0.6226423978805542,-0.13327407836914062,-0.06966400146484375,-0.06361007690429688,0.00044522617827169597,0.0003994371509179473,False,False,False
1397_0.94_0.79.png,36.07341003417969,0.3545037508010864,-0.0541839599609375,-0.1017913818359375,0.047607421875,0.00023680944286752492,0.00024606456281617284,True,False,False
139_0.87_1.52.png,36.90916442871094,0.5903233885765076,-0.03045654296875,-0.02776336669921875,-0.00269317626953125,0.0005457503139041364,0.0005983682349324226,False,False,False
1403_0.73_1.26.png,34.93574523925781,0.4703853130340576,0.015270233154296875,0.0192718505859375,-0.004001617431640625,0.0003367534081917256,0.00043877813732251525,False,False,False
1407_0.6_1.92.png,33.57875442504883,0.5486547946929932,0.16841888427734375,0.17443466186523438,-0.006015777587890625,0.000558755244128406,0.0005709154647774994,False,False,False
1410_0.76_1.08.png,38.52564239501953,0.20703125,-0.0729217529296875,0.13708114624023438,-0.21000289916992188,0.0004759375296998769,0.0007812684634700418,False,False,False
141_0.71_1.48.png,34.302886962890625,0.44944989681243896,0.1085662841796875,0.13794708251953125,-0.02938079833984375,0.000469547463580966,0.000558450585231185,False,False,False
1425_0.84_1.75.png,34.869720458984375,0.5262342691421509,-0.2657470703125,-0.0690460205078125,-0.1967010498046875,0.0005545556196011603,0.0003645947144832462,False,True,False
1432_0.91_1.29.png,32.592288970947266,0.2685431241989136,-0.1402435302734375,-0.17666244506835938,0.036418914794921875,0.00030301944934763014,0.0006265410338528454,True,False,False
1433_0.9_1.85.png,37.912841796875,0.6630975008010864,0.027729034423828125,0.027469635009765625,0.0002593994140625,0.00035159607068635523,0.000422723067458719,True,False,False
1435_0.87_0.57.png,43.45905685424805,0.17868204414844513,-0.059490203857421875,-0.037670135498046875,-0.021820068359375,0.00021529788500629365,0.0003743725537788123,False,False,False
1436_0.66_1.76.png,40.240570068359375,0.5776338577270508,0.23231887817382812,0.20775222778320312,0.024566650390625,0.0006843829178251326,0.0005629107472486794,True,False,False
1440_0.65_1.26.png,31.814348220825195,0.6945902109146118,0.1590137481689453,0.1564197540283203,0.002593994140625,0.0005425969138741493,0.00048701907508075237,True,False,False
1442_0.62_0.81.png,37.908058166503906,0.1851770579814911,-0.2627601623535156,-0.40509796142578125,0.14233779907226562,0.0005158161511644721,0.0008111647330224514,True,True,True
1443_0.76_1.22.png,37.67707824707031,0.5273032784461975,-0.342926025390625,-0.2973823547363281,-0.045543670654296875,0.0006582969799637794,0.0006234518950805068,False,True,True
1446_0.85_0.59.png,37.268394470214844,0.07183223962783813,-0.019290924072265625,-0.08103179931640625,0.061740875244140625,3.539240424288437e-05,0.00023816035536583513,True,False,False
1449_0.94_0.78.png,39.55110549926758,0.2023102343082428,-0.0123138427734375,-0.020259857177734375,0.007946014404296875,0.00022762268781661987,0.0002807624405249953,True,False,False
1452_0.81_1.88.png,38.09918212890625,0.547516405582428,-0.06143951416015625,-0.02851104736328125,-0.032928466796875,0.0005379300564527512,0.0004540004883892834,False,False,False
1454_0.62_1.48.png,33.79389190673828,0.3079349994659424,-0.34177398681640625,-0.3027763366699219,-0.038997650146484375,0.0007803076878190041,0.0007129690493457019,False,True,True
1456_0.66_1.83.png,33.7647590637207,0.49937593936920166,-0.2747383117675781,-0.2887115478515625,0.013973236083984375,0.000721952470485121,0.000752065796405077,True,True,True
1457_0.88_0.58.png,42.51260757446289,0.13767798244953156,-0.15805435180664062,-0.34593963623046875,0.18788528442382812,0.00016193994088098407,0.0003451550146564841,True,False,True
145_0.5_1.08.png,42.56946563720703,0.11240292340517044,0.10999298095703125,-0.033451080322265625,0.14344406127929688,0.00025965506210923195,0.0004071496950928122,True,False,False
1461_0.59_0.54.png,37.49658203125,0.0037040032912045717,-0.01560211181640625,-0.46512603759765625,0.44952392578125,2.821818634402007e-05,0.000818244181573391,True,False,True
1464_0.64_1.56.png,34.53654479980469,0.36452940106391907,-0.16381072998046875,-0.17099761962890625,0.0071868896484375,0.0008851054008118808,0.001026357989758253,True,False,False
1470_0.63_1.26.png,39.831077575683594,0.08399015665054321,-0.12390518188476562,-0.33708953857421875,0.21318435668945312,0.00020428679999895394,0.0004210143524687737,True,False,True
1471_0.82_1.95.png,36.415470123291016,0.724124014377594,0.09686279296875,-0.003505706787109375,0.10036849975585938,0.00042001402471214533,0.000346122746123001,True,False,False
1474_0.92_0.89.png,30.84564971923828,0.5118690133094788,-0.04537200927734375,-0.08325576782226562,0.037883758544921875,0.00034500370384193957,0.0004414483264554292,True,False,False
1481_0.7_0.89.png,40.590980529785156,0.05507465824484825,-0.14614486694335938,-0.2533226013183594,0.107177734375,0.00020363992371130735,0.0004555370251182467,True,False,True
1482_0.59_1.05.png,39.571929931640625,0.049550436437129974,-0.12667465209960938,-0.3149986267089844,0.188323974609375,0.00022388384968508035,0.0005674580461345613,True,False,True
1485_0.6_1.5.png,35.421226501464844,0.28643330931663513,-0.41082763671875,-0.6255073547363281,0.21467971801757812,0.0008626437047496438,0.0013166472781449556,True,True,True
1493_0.84_0.8.png,37.972782135009766,0.4452316164970398,-0.055156707763671875,-0.1052093505859375,0.050052642822265625,0.0003262643003836274,0.0002784172829706222,True,False,False
1497_0.99_1.09.png,36.257423400878906,0.67303067445755,-0.18135833740234375,-0.11441802978515625,-0.0669403076171875,0.0006461766897700727,0.00035770543036051095,False,False,False
1500_0.87_1.88.png,34.133811950683594,0.967467188835144,-0.13753890991210938,-0.041351318359375,-0.09618759155273438,0.0005492116324603558,0.0002903415006585419,False,False,False
1511_0.63_1.09.png,42.98487854003906,0.16331055760383606,-0.035587310791015625,-0.15775299072265625,0.12216567993164062,0.0005984097952023149,0.001055834349244833,True,False,False
1512_0.89_1.11.png,39.212806701660156,0.33951497077941895,0.12485504150390625,0.16241836547851562,-0.037563323974609375,0.0005525404121726751,0.0008043876150622964,False,False,False
1517_0.72_1.25.png,42.95854187011719,0.1876171976327896,0.2265472412109375,0.2922859191894531,-0.06573867797851562,0.0002854554040823132,0.0005306212115101516,False,False,False
1518_0.62_1.44.png,44.04253387451172,0.15236979722976685,0.04268646240234375,0.062530517578125,-0.01984405517578125,0.00037187591078691185,0.0006383695872500539,False,False,False
1528_0.91_1.9.png,33.69122314453125,0.8617285490036011,0.16331863403320312,0.1058349609375,0.057483673095703125,0.001030430314131081,0.0007808242808096111,True,False,False
152_0.8_1.99.png,36.06330108642578,0.7815446853637695,-0.23603057861328125,-0.15077972412109375,-0.0852508544921875,0.00078148755710572,0.0005521640996448696,False,True,False
1531_0.52_1.01.png,44.34563446044922,0.05104817822575569,0.09258270263671875,0.2832298278808594,-0.19064712524414062,0.00022777030244469643,0.0007231653435155749,False,False,False
1537_0.52_1.24.png,39.613346099853516,0.07996094226837158,-0.02808380126953125,0.12835693359375,-0.15644073486328125,0.0008353726007044315,0.0011724501382559538,False,False,False
1538_0.61_0.54.png,44.038448333740234,0.02509765699505806,-0.000865936279296875,0.3061027526855469,-0.30696868896484375,0.00021455241949297488,0.000998198869638145,False,False,False
1539_0.58_0.79.png,42.365150451660156,0.044095054268836975,-0.12592315673828125,-0.0341339111328125,-0.09178924560546875,0.0004568043223116547,0.001060981652699411,False,False,False
1543_0.92_1.98.png,39.97447967529297,0.3825976550579071,0.17097091674804688,0.14641571044921875,0.024555206298828125,0.0005279506440274417,0.0006447527557611465,True,False,False
1544_0.87_1.52.png,41.543739318847656,0.26901042461395264,0.225830078125,0.26038360595703125,-0.03455352783203125,0.0004384780768305063,0.000710365129634738,False,False,False
1547_0.77_1.84.png,38.38124465942383,0.6662434935569763,0.041316986083984375,0.04950714111328125,-0.008190155029296875,0.001000818912871182,0.0009606172097846866,False,False,False
1548_0.85_1.55.png,38.477088928222656,0.5946581959724426,0.18958282470703125,0.194793701171875,-0.00521087646484375,0.0007661132840439677,0.0008593878010287881,False,False,False
1549_0.91_1.37.png,42.40513229370117,0.194964200258255,-0.0095062255859375,-0.05963134765625,0.0501251220703125,0.00019937072647735476,0.0005909067112952471,True,False,False
154_0.97_0.91.png,40.44247055053711,0.4838780462741852,-0.11834335327148438,0.051151275634765625,-0.16949462890625,0.000466841331217438,0.00039591669337823987,False,False,False
1568_0.8_1.8.png,39.8348503112793,0.26761394739151,0.4138069152832031,0.5736465454101562,-0.15983963012695312,0.0006615441525354981,0.0010498056653887033,False,False,False
1573_0.61_1.06.png,45.043785095214844,0.0737890675663948,-0.0493011474609375,-0.21007537841796875,0.16077423095703125,0.0004595363570842892,0.001085422351025045,True,False,True
1575_0.51_1.39.png,42.51918029785156,0.08230794221162796,-0.3068389892578125,-0.6314620971679688,0.32462310791015625,0.0005611922242678702,0.0011866188142448664,True,True,True
1578_0.57_1.99.png,38.778297424316406,0.7537988424301147,0.3003349304199219,0.16691970825195312,0.13341522216796875,0.0010678693652153015,0.0007452000863850117,True,False,False
1580_0.7_1.59.png,40.74525451660156,0.6633854508399963,0.5622673034667969,0.3256263732910156,0.23664093017578125,0.0011484326096251607,0.0007788490038365126,True,False,False
1586_0.74_1.29.png,39.658199310302734,0.34612956643104553,-0.049407958984375,-0.08460235595703125,0.03519439697265625,0.000533376878593117,0.000801101210527122,True,False,False
158_0.56_1.42.png,33.95351791381836,0.5270837545394897,0.0696868896484375,0.068603515625,0.0010833740234375,0.00044673564843833447,0.0006329204188659787,True,False,False
1592_0.54_1.46.png,43.463748931884766,0.0806184932589531,0.17647933959960938,0.1449737548828125,0.031505584716796875,0.0007146144635044038,0.0011723348870873451,True,False,False
1599_0.71_1.3.png,38.89838409423828,0.1825716197490692,0.3777351379394531,0.5786552429199219,-0.20092010498046875,0.0006853042868897319,0.0011087789898738265,False,False,False
1602_0.92_0.57.png,46.93572998046875,0.03695312514901161,0.015682220458984375,-0.020465850830078125,0.0361480712890625,8.093650103546679e-05,0.0005103253060951829,True,False,False
1605_1.0_1.37.png,39.728694915771484,0.6172070503234863,0.012866973876953125,0.033966064453125,-0.021099090576171875,0.000363613449735567,0.00048224718193523586,False,False,False
1612_0.77_1.4.png,41.40035629272461,0.5002766847610474,-0.2650642395019531,-0.3238334655761719,0.05876922607421875,0.000734248198568821,0.0010069772833958268,True,True,True
161_0.83_1.56.png,28.507461547851562,0.8346431255340576,-0.024944305419921875,-0.039569854736328125,0.01462554931640625,0.0007117909844964743,0.0003753181954380125,True,False,False
1621_0.5_0.72.png,50.354713439941406,0.009908854030072689,0.006900787353515625,0.00948333740234375,-0.002582550048828125,7.340649608522654e-05,0.00038482921081595123,False,False,False
162_0.75_0.98.png,33.37916946411133,0.49273645877838135,0.16272735595703125,0.135040283203125,0.02768707275390625,0.0006187553517520428,0.0005473904893733561,True,False,False
1631_0.92_1.27.png,35.52585983276367,0.07016601413488388,0.12227630615234375,0.24695205688476562,-0.12467575073242188,0.0003550537512637675,0.0009574936120770872,False,False,False
1635_0.64_0.55.png,45.5196533203125,0.007340495008975267,-0.02927398681640625,-0.8155975341796875,0.7863235473632812,3.096221189480275e-05,0.0006853182567283511,True,False,True
1636_0.96_1.23.png,36.98383712768555,0.1697949320077896,-0.019214630126953125,-0.03597259521484375,0.016757965087890625,0.0002087396424030885,0.0005316853057593107,True,False,False
1647_0.89_1.55.png,37.13827133178711,0.6849805116653442,0.1121063232421875,0.15997314453125,-0.0478668212890625,0.00079142558388412,0.0008533002692274749,False,False,False
1648_0.89_1.41.png,37.611873626708984,0.6017838716506958,0.130950927734375,0.1751556396484375,-0.0442047119140625,0.0007107208366505802,0.0008802963420748711,False,False,False
1657_0.68_1.28.png,44.7774658203125,0.15710286796092987,0.7999038696289062,0.8611602783203125,-0.06125640869140625,0.000749537255614996,0.0009060976444743574,False,False,False
1663_0.92_1.8.png,37.98854446411133,0.5712825655937195,0.13898849487304688,-0.000823974609375,0.13981246948242188,0.000516123604029417,0.0006858805427327752,True,False,False
1664_0.8_2.0.png,39.843040466308594,0.5479817986488342,0.282928466796875,0.17113113403320312,0.11179733276367188,0.0008674883865751326,0.0009072003304027021,True,False,False
1666_0.85_0.59.png,47.10771179199219,0.023196615278720856,0.06995391845703125,0.5435638427734375,-0.47360992431640625,7.715896208537742e-05,0.0005557189579121768,False,False,False
1685_0.79_1.99.png,37.07921600341797,0.6645312905311584,0.4695625305175781,0.3596534729003906,0.1099090576171875,0.0009279553778469563,0.0008796019828878343,True,False,False
1686_0.51_0.6.png,47.02885055541992,0.0592447929084301,0.03676605224609375,0.08752822875976562,-0.050762176513671875,0.000195120315765962,0.0005988586344756186,False,False,False
1687_0.83_1.61.png,36.84811782836914,0.6125227808952332,0.2734184265136719,0.227996826171875,0.045421600341796875,0.0007652084459550679,0.0007576292264275253,True,False,False
1689_0.74_0.54.png,46.188751220703125,0.036005862057209015,0.04099273681640625,0.2465972900390625,-0.20560455322265625,7.032444409560412e-05,0.0005838173092342913,False,False,False
1691_0.77_1.92.png,37.112693786621094,0.38686850666999817,0.5096206665039062,0.4132423400878906,0.09637832641601562,0.000757156522013247,0.0009527530637569726,True,False,False
1696_0.74_1.51.png,42.0673828125,0.06215169280767441,0.07555389404296875,0.268524169921875,-0.19297027587890625,6.18329577264376e-05,0.00047800716129131615,False,False,False
1701_0.55_0.71.png,45.1659049987793,0.011953125707805157,0.033050537109375,0.2324066162109375,-0.1993560791015625,5.656345820170827e-05,0.0005533262155950069,False,False,False
1705_0.66_1.4.png,40.265235900878906,0.16211263835430145,0.3989830017089844,0.5590057373046875,-0.16002273559570312,0.000583496643230319,0.0008886260911822319,False,False,False
1712_0.9_0.74.png,43.077735900878906,0.1853548288345337,0.041637420654296875,0.0486297607421875,-0.006992340087890625,0.0002470615436322987,0.000521903217304498,False,False,False
1718_0.92_1.01.png,39.82133102416992,0.5485091209411621,-0.00821685791015625,-0.021022796630859375,0.012805938720703125,0.0004991170135326684,0.0005787515547126532,True,False,False
1722_0.85_1.51.png,34.29477310180664,0.7651823163032532,0.3775596618652344,0.1807403564453125,0.19681930541992188,0.0011764713563024998,0.0006915542762726545,True,False,False
1726_0.54_0.7.png,45.238590240478516,0.11101562529802322,-0.05319976806640625,-0.15233993530273438,0.09914016723632812,0.00033450304181315005,0.0007647942402400076,True,False,False
1730_0.81_1.53.png,41.95496368408203,0.18111328780651093,-0.07634353637695312,-0.06749725341796875,-0.008846282958984375,0.00019904512737412006,0.0006006840849295259,False,False,False
1733_0.57_1.6.png,38.20331954956055,0.3478580713272095,0.5667724609375,0.4190330505371094,0.14773941040039062,0.0009246178669854999,0.0008382589439861476,True,False,False
173_0.88_1.45.png,35.5046501159668,0.43971315026283264,-0.17993545532226562,-0.15101242065429688,-0.02892303466796875,0.0005211019306443632,0.00040901085594668984,False,False,False
1756_0.77_1.19.png,43.05044174194336,0.2082584649324417,0.17257308959960938,0.22129440307617188,-0.0487213134765625,0.0003600364434532821,0.0007460417109541595,False,False,False
1761_0.99_0.94.png,35.21458435058594,0.6280696988105774,0.20320892333984375,0.22555923461914062,-0.022350311279296875,0.0005735178710892797,0.0006914866389706731,False,False,False
