index,name,gate_coverage,score_mean,W_D_G_D_psnr,W_D_G_D_psnr_delta,W_D_G_D_ssim,W_D_G_D_ssim_delta,W_D_G_D_output_mean_abs_diff,W_D_G_D_output_max_abs_diff,W_D_G_1_psnr,W_D_G_1_psnr_delta,W_D_G_1_ssim,W_D_G_1_ssim_delta,W_D_G_1_output_mean_abs_diff,W_D_G_1_output_max_abs_diff,W_U_G_D_psnr,W_U_G_D_psnr_delta,W_U_G_D_ssim,W_U_G_D_ssim_delta,W_U_G_D_output_mean_abs_diff,W_U_G_D_output_max_abs_diff,W_U_G_1_psnr,W_U_G_1_psnr_delta,W_U_G_1_ssim,W_U_G_1_ssim_delta,W_U_G_1_output_mean_abs_diff,W_U_G_1_output_max_abs_diff
20,1099_0.54_1.76.png,0.0282798632979393,0.47241541743278503,33.812747955322266,0.043670654296875,0.9944332838058472,1.430511474609375e-05,0.00014937887317501009,0.0007696747779846191,33.94824981689453,0.17917251586914062,0.9944714307785034,5.245208740234375e-05,0.0006231792503967881,0.0021933913230895996,33.76719665527344,-0.001880645751953125,0.9944143295288086,-4.649162292480469e-06,4.2091494833584875e-05,0.0005284398794174194,33.93893814086914,0.16986083984375,0.9944486618041992,2.968311309814453e-05,0.000563759938813746,0.0022559762001037598
21,1102_0.65_0.94.png,0.2242857813835144,0.555861234664917,29.780357360839844,0.0582275390625,0.9936057329177856,-6.115436553955078e-05,0.0005341749056242406,0.0017095208168029785,29.864601135253906,0.1424713134765625,0.9936655759811401,-1.3113021850585938e-06,0.0008684059721417725,0.0024268627166748047,29.765640258789062,0.04351043701171875,0.9936224222183228,-4.4465065002441406e-05,0.0003924805496353656,0.0011941790580749512,29.890674591064453,0.16854476928710938,0.9937036037445068,3.6716461181640625e-05,0.0008645055931992829,0.0022656917572021484
22,110_0.55_1.08.png,0.2343807816505432,0.5125746130943298,38.31269454956055,-0.10583877563476562,0.9984272718429565,8.761882781982422e-06,0.00029675071709789336,0.0016620457172393799,38.356163024902344,-0.06237030029296875,0.9984466433525085,2.8133392333984375e-05,0.0005163968889974058,0.002069830894470215,38.425270080566406,0.00673675537109375,0.9984394311904907,2.092123031616211e-05,0.0001670008641667664,0.0009543299674987793,38.423126220703125,0.0045928955078125,0.998442530632019,2.4020671844482422e-05,0.0005069422768428922,0.001669466495513916
23,1113_0.9_0.52.png,0.13163946568965912,0.4270004332065582,44.54336166381836,-0.09519577026367188,0.9950875043869019,1.2099742889404297e-05,0.00010877548629650846,0.0018070191144943237,44.3802604675293,-0.2582969665527344,0.9950470924377441,-2.8312206268310547e-05,0.0002933326759375632,0.0021879225969314575,44.57642364501953,-0.0621337890625,0.9950846433639526,9.238719940185547e-06,7.296988042071462e-05,0.001056388020515442,44.455257415771484,-0.18330001831054688,0.9949207305908203,-0.00015467405319213867,0.00023919613158795983,0.0012953877449035645
24,1122_0.94_0.53.png,0.16063585877418518,0.49735942482948303,40.95497512817383,0.024616241455078125,0.9981271624565125,6.258487701416016e-06,0.0001261027791770175,0.0021595358848571777,40.86004638671875,-0.0703125,0.9981169700622559,-3.933906555175781e-06,0.00028594088507816195,0.002503693103790283,40.938148498535156,0.00778961181640625,0.9981245994567871,3.6954879760742188e-06,7.644807919859886e-05,0.0014253556728363037,40.85639572143555,-0.07396316528320312,0.9981147646903992,-6.139278411865234e-06,0.0002159249852411449,0.0019278079271316528
25,1124_0.74_1.17.png,0.41576138138771057,0.5814800262451172,39.10806655883789,-0.022480010986328125,0.9963115453720093,-4.106760025024414e-05,0.00043249651207588613,0.0021954774856567383,39.15283966064453,0.0222930908203125,0.9963013529777527,-5.125999450683594e-05,0.0005910840700380504,0.0027266740798950195,39.10200500488281,-0.02854156494140625,0.9963102340698242,-4.2378902435302734e-05,0.00031102029606699944,0.0019082129001617432,39.10566329956055,-0.024883270263671875,0.9963371157646179,-1.5497207641601562e-05,0.00046746875159442425,0.0019379854202270508
26,1134_0.69_1.2.png,0.3170072138309479,0.5453783273696899,32.21250915527344,-0.14703750610351562,0.9956995844841003,-5.1081180572509766e-05,0.00031814619433134794,0.002468585968017578,32.019649505615234,-0.33989715576171875,0.9956421256065369,-0.00010854005813598633,0.0008292295970022678,0.0036336779594421387,32.31181335449219,-0.047733306884765625,0.9957445859909058,-6.079673767089844e-06,0.00015584398352075368,0.0012302398681640625,32.183937072753906,-0.17560958862304688,0.9956762790679932,-7.43865966796875e-05,0.00039373867912217975,0.002069413661956787
27,1140_0.67_1.42.png,0.008511696010828018,0.5061989426612854,35.51689910888672,0.032238006591796875,0.9974683523178101,2.086162567138672e-06,7.80040500103496e-05,0.00035649538040161133,35.81985855102539,0.33519744873046875,0.9974927306175232,2.6464462280273438e-05,0.0006977321463637054,0.0017794370651245117,35.526126861572266,0.04146575927734375,0.9974703788757324,4.112720489501953e-06,9.37570512178354e-05,0.0005466490983963013,36.166900634765625,0.6822395324707031,0.9975301623344421,6.389617919921875e-05,0.0013912783470004797,0.003110229969024658
28,1143_0.73_1.33.png,0.6014584898948669,0.5866155624389648,38.15667724609375,-0.20354461669921875,0.9924940466880798,-9.781122207641602e-05,0.0003465870686341077,0.0023962855339050293,38.27114486694336,-0.08907699584960938,0.9925124049186707,-7.94529914855957e-05,0.0003496577264741063,0.0020217299461364746,38.22911834716797,-0.131103515625,0.9925267100334167,-6.514787673950195e-05,0.00024456760729663074,0.0013609528541564941,38.31602478027344,-0.04419708251953125,0.992606520652771,1.4662742614746094e-05,0.0002157722192350775,0.0011894702911376953
29,1145_0.9_1.2.png,0.032261233776807785,0.5054417252540588,34.37400436401367,-0.002361297607421875,0.9957393407821655,4.470348358154297e-06,4.995688868802972e-05,0.0005089044570922852,34.36617660522461,-0.010189056396484375,0.9957491755485535,1.430511474609375e-05,0.0005684392526745796,0.0020773708820343018,34.35776138305664,-0.018604278564453125,0.9957348704338074,0.0,6.403987936209887e-05,0.0007316768169403076,34.36610412597656,-0.01026153564453125,0.9957351684570312,2.980232238769531e-07,0.0005277064628899097,0.001772165298461914
30,1146_0.89_0.87.png,0.0042818509973585606,0.47853121161460876,37.84352493286133,0.00035858154296875,0.9973277449607849,1.7881393432617188e-07,1.6503514416399412e-05,0.0001480579376220703,37.80562210083008,-0.03754425048828125,0.9973164796829224,-1.1086463928222656e-05,0.00046637075138278306,0.001970052719116211,37.8326301574707,-0.01053619384765625,0.9973273277282715,-2.384185791015625e-07,3.0915965908207e-05,0.00017327070236206055,37.87959289550781,0.036426544189453125,0.9973127245903015,-1.4841556549072266e-05,0.0004501613148022443,0.0013846755027770996
31,114_0.75_1.45.png,0.46182161569595337,0.5877904295921326,33.915523529052734,-0.07482528686523438,0.9934988021850586,-9.703636169433594e-05,0.0003757306549232453,0.002481698989868164,33.889495849609375,-0.10085296630859375,0.9934753179550171,-0.00012052059173583984,0.0005018634838052094,0.0023978352546691895,33.92913055419922,-0.06121826171875,0.993514895439148,-8.094310760498047e-05,0.0002461649419274181,0.0016635358333587646,33.92231750488281,-0.06803131103515625,0.993505597114563,-9.02414321899414e-05,0.0003130271506961435,0.0014823973178863525
32,1150_0.8_1.27.png,0.6725106239318848,0.6174027323722839,40.539127349853516,0.1451416015625,0.9978588819503784,4.190206527709961e-05,0.000531763129401952,0.0024016499519348145,40.53749465942383,0.1435089111328125,0.9978573322296143,4.035234451293945e-05,0.0005955377127975225,0.002596348524093628,40.535335540771484,0.14134979248046875,0.9978493452072144,3.236532211303711e-05,0.00041012204019352794,0.002202242612838745,40.51345443725586,0.11946868896484375,0.9978480339050293,3.1054019927978516e-05,0.00043828715570271015,0.002484440803527832
33,1155_0.63_1.27.png,0.20889192819595337,0.5271921753883362,40.4698371887207,0.12160110473632812,0.9965618848800659,-2.0742416381835938e-05,0.0003831155481748283,0.002076387405395508,40.66250228881836,0.3142662048339844,0.9965782165527344,-4.410743713378906e-06,0.0008512175409123302,0.002369403839111328,40.41349792480469,0.0652618408203125,0.9965783953666687,-4.231929779052734e-06,0.00022738355619367212,0.001374363899230957,40.573081970214844,0.22484588623046875,0.9966696500778198,8.702278137207031e-05,0.0006653526797890663,0.0024707913398742676
34,1162_0.65_1.7.png,0.6348696351051331,0.5945201516151428,37.944950103759766,-0.24411773681640625,0.9908609390258789,-0.00027370452880859375,0.0007063540397211909,0.002826094627380371,38.047950744628906,-0.14111709594726562,0.9908500909805298,-0.00028455257415771484,0.00039670823025517166,0.003084540367126465,37.998497009277344,-0.19057083129882812,0.9908856153488159,-0.00024902820587158203,0.0005276442971080542,0.0021244287490844727,38.0030517578125,-0.18601608276367188,0.990903377532959,-0.00023126602172851562,0.000501173606608063,0.0023910999298095703
35,1164_0.79_1.96.png,0.8566417694091797,0.6280091404914856,36.01423645019531,-0.13507843017578125,0.984757661819458,-0.0004507899284362793,0.0003997826424892992,0.003384113311767578,35.99736022949219,-0.15195465087890625,0.984731912612915,-0.00047653913497924805,0.0004355005803517997,0.003321528434753418,36.05129623413086,-0.09801864624023438,0.9849011301994324,-0.00030732154846191406,0.00039854354690760374,0.002484142780303955,36.02919387817383,-0.12012100219726562,0.9848893880844116,-0.000319063663482666,0.00042349955765530467,0.0024823546409606934
36,1168_0.56_0.69.png,0.004570774734020233,0.4468430280685425,38.92161560058594,0.0260467529296875,0.9982603788375854,2.2649765014648438e-06,6.122690683696419e-05,0.0009284019470214844,39.239105224609375,0.343536376953125,0.9982802867889404,2.2172927856445312e-05,0.0011012310860678554,0.0025881528854370117,38.915523529052734,0.019954681396484375,0.9982609748840332,2.86102294921875e-06,4.041686042910442e-05,0.0006125569343566895,39.178932189941406,0.28336334228515625,0.9982697367668152,1.1622905731201172e-05,0.0009089707746170461,0.0023787617683410645
37,116_0.64_1.08.png,0.13979290425777435,0.5231667757034302,36.51527404785156,-0.032878875732421875,0.995413064956665,-2.2351741790771484e-05,0.00016649665485601872,0.0009625107049942017,36.452571868896484,-0.0955810546875,0.9953463077545166,-8.910894393920898e-05,0.00032044551335275173,0.0012301653623580933,36.52531814575195,-0.02283477783203125,0.9954139590263367,-2.1457672119140625e-05,0.00014119059778749943,0.000677153468132019,36.44502639770508,-0.10312652587890625,0.9953312277793884,-0.00010418891906738281,0.0003198353515472263,0.001781761646270752
38,1170_0.71_1.78.png,0.5223453640937805,0.5752062797546387,33.812400817871094,-0.14461135864257812,0.9564723968505859,-0.0008966326713562012,0.00038635419332422316,0.002881944179534912,33.828392028808594,-0.12862014770507812,0.956363320350647,-0.001005709171295166,0.0005731630953960121,0.003226161003112793,33.87730407714844,-0.07970809936523438,0.9566493034362793,-0.0007197260856628418,0.00027997992583550513,0.0026569664478302,33.846561431884766,-0.11045074462890625,0.9562100768089294,-0.0011589527130126953,0.000483095645904541,0.003035426139831543
39,1179_0.56_1.96.png,0.11769022792577744,0.5144423246383667,30.917604446411133,0.14868545532226562,0.9898518323898315,-1.9073486328125e-06,0.0010516615584492683,0.002616971731185913,31.22652244567871,0.45760345458984375,0.9899861216545105,0.00013238191604614258,0.0027495732065290213,0.005301237106323242,30.884716033935547,0.11579704284667969,0.989832878112793,-2.086162567138672e-05,0.0008539985865354538,0.0021742582321166992,31.313093185424805,0.5441741943359375,0.9900926947593689,0.00023895502090454102,0.002741156844422221,0.004843354225158691
40,1187_0.82_1.57.png,0.36191752552986145,0.5770742297172546,39.861534118652344,-0.25302886962890625,0.9981073141098022,-5.364418029785156e-06,0.0005130641511641443,0.0020415782928466797,39.84498596191406,-0.2695770263671875,0.9981112480163574,-1.430511474609375e-06,0.0005846971762366593,0.0023636817932128906,40.075687408447266,-0.038875579833984375,0.9981136322021484,9.5367431640625e-07,0.0002453152264934033,0.0015137791633605957,39.96635818481445,-0.14820480346679688,0.9981180429458618,5.364418029785156e-06,0.0004139176453463733,0.001746833324432373
41,119_0.6_1.7.png,0.6644323468208313,0.6006994247436523,33.807884216308594,-0.0790252685546875,0.9929685592651367,-0.0001926422119140625,0.000439153314800933,0.0030845999717712402,33.74055480957031,-0.14635467529296875,0.9929065704345703,-0.00025463104248046875,0.0006019252468831837,0.004590153694152832,33.847900390625,-0.03900909423828125,0.9930040836334229,-0.0001571178436279297,0.0003861518343910575,0.0023084282875061035,33.70429229736328,-0.1826171875,0.9929642677307129,-0.00019693374633789062,0.0005749826086685061,0.004788994789123535
42,1200_0.97_0.52.png,0.10181097686290741,0.5172964930534363,31.920679092407227,0.027124404907226562,0.9973291754722595,6.973743438720703e-06,0.00010027577809523791,0.000741317868232727,32.07670593261719,0.1831512451171875,0.9973859190940857,6.371736526489258e-05,0.0005226770881563425,0.001099228858947754,31.908967971801758,0.015413284301757812,0.9973263740539551,4.172325134277344e-06,6.859696441097185e-05,0.000382155179977417,32.05461502075195,0.16106033325195312,0.9973815679550171,5.936622619628906e-05,0.0004785205819644034,0.0009759664535522461
43,1205_0.78_1.01.png,0.7605515122413635,0.6511341333389282,40.17375946044922,0.06473922729492188,0.9987449645996094,1.6570091247558594e-05,0.0003689080476760864,0.0024832487106323242,40.182960510253906,0.07394027709960938,0.9987456202507019,1.722574234008789e-05,0.0004166459839325398,0.002481609582901001,40.146697998046875,0.037677764892578125,0.9987363815307617,7.987022399902344e-06,0.0002784211828839034,0.0016781985759735107,40.147064208984375,0.038043975830078125,0.9987354278564453,7.033348083496094e-06,0.00032273013493977487,0.001800447702407837
44,1208_0.63_0.83.png,0.44245216250419617,0.569009006023407,41.304630279541016,0.07666015625,0.999036431312561,1.9550323486328125e-05,0.00027493591187521815,0.0018510818481445312,41.29619598388672,0.06822586059570312,0.9990382194519043,2.1338462829589844e-05,0.0004803936753887683,0.002281785011291504,41.2899169921875,0.061946868896484375,0.9990312457084656,1.436471939086914e-05,0.0002049022150458768,0.0012772083282470703,41.28795623779297,0.059986114501953125,0.9990347623825073,1.7881393432617188e-05,0.00033657639869488776,0.0018591880798339844
45,1211_0.88_1.93.png,0.7135725021362305,0.6131100058555603,29.68706512451172,-0.055637359619140625,0.9918605089187622,-0.00016647577285766602,0.0005589343491010368,0.0031253695487976074,29.673194885253906,-0.06950759887695312,0.9918110370635986,-0.00021594762802124023,0.0006143907085061073,0.003545910120010376,29.715673446655273,-0.027029037475585938,0.991895318031311,-0.0001316666603088379,0.00042939261766150594,0.0022701621055603027,29.674959182739258,-0.06774330139160156,0.991832435131073,-0.000194549560546875,0.0005030298489145935,0.0029734671115875244
46,1231_0.98_1.26.png,0.13174349069595337,0.5211843848228455,36.43812942504883,0.02696990966796875,0.9960063695907593,4.76837158203125e-07,0.00014469593588728458,0.0013674646615982056,36.46765899658203,0.056499481201171875,0.9960241317749023,1.823902130126953e-05,0.0006581491907127202,0.002598002552986145,36.40937042236328,-0.001789093017578125,0.9960019588470459,-3.933906555175781e-06,0.0002075607917504385,0.0014075636863708496,36.40602493286133,-0.00513458251953125,0.996013879776001,7.987022399902344e-06,0.0009618772892281413,0.0028486549854278564
47,123_0.94_1.22.png,0.440354585647583,0.5848028659820557,34.56863784790039,-0.001682281494140625,0.9959197044372559,-2.4974346160888672e-05,0.0004066359542775899,0.0020749568939208984,34.447505950927734,-0.12281417846679688,0.9958449602127075,-9.971857070922852e-05,0.0005187591887079179,0.0020649731159210205,34.55288314819336,-0.017436981201171875,0.9959214925765991,-2.3186206817626953e-05,0.0002815460320562124,0.0017840564250946045,34.439605712890625,-0.13071441650390625,0.9958627223968506,-8.195638656616211e-05,0.0003783797728829086,0.0019145309925079346
48,1240_0.64_0.5.png,0.010678624734282494,0.4505733549594879,43.837852478027344,-0.034137725830078125,0.999210000038147,-1.1920928955078125e-07,4.831670594285242e-05,0.0003881901502609253,43.42735290527344,-0.4446372985839844,0.9992259740829468,1.5854835510253906e-05,0.0007964256219565868,0.0023192912340164185,43.87969970703125,0.007709503173828125,0.9992112517356873,1.1324882507324219e-06,2.2750631615053862e-05,0.0003095567226409912,43.542198181152344,-0.3297920227050781,0.9992222785949707,1.2159347534179688e-05,0.0006508207297883928,0.0020396187901496887
49,1246_0.62_2.0.png,0.3050630986690521,0.5527716875076294,33.41527557373047,0.058414459228515625,0.9929283857345581,5.662441253662109e-06,0.00043973923311568797,0.0017824172973632812,33.401283264160156,0.044422149658203125,0.9929320216178894,9.298324584960938e-06,0.0006170248962007463,0.00225675106048584,33.36949920654297,0.012638092041015625,0.9928884506225586,-3.427267074584961e-05,0.00028815644327551126,0.0015273094177246094,33.315223693847656,-0.041637420654296875,0.9928593039512634,-6.341934204101562e-05,0.0005974665400572121,0.0023118257522583008
