profile,group,bin,count,mean_dPSNR,mean_bootstrap_LCB,hard_bottom25_dPSNR,hard_bootstrap_LCB,easy_top25_dPSNR,dSSIM,positive_ratio,positive_Wilson_LCB,nonnegative_ratio,severe_loss_count,severe_loss_per_600,severe_Wilson_UCB,usage_WD0375,usage_FS050,usage_A0,group_gate_pass
fixed_fs050,haze_density_q4,q2,450,2.082230046590169,1.9733252014584013,2.393493516104562,2.1605859458446504,1.6837598255702428,0.001535495122273763,0.9666666666666667,0.9457355514111021,0.9666666666666667,12,16.0,0.04602763316742544,0.0,1.0,0.0,True
fixed_fs050,haze_density_q4,q3,450,1.90627010345459,1.8131739389631485,2.3571517978395735,2.1475298404693604,1.6032201562608992,0.0018688344955444336,0.9333333333333333,0.906424368996847,0.9333333333333333,21,28.0,0.07028543847544524,0.0,1.0,0.0,True
fixed_fs050,haze_density_q4,q4,450,1.9263046137491862,1.8318581954108346,1.8894476720264979,1.7331572192055837,1.8222009795052665,0.002162204583485921,0.9533333333333334,0.9297145615245548,0.9533333333333334,12,16.0,0.04602763316742544,0.0,1.0,0.0,True
fixed_fs050,transmission_q4,q1,450,1.9263046137491862,1.8318581954108346,1.8894476720264979,1.7331572192055837,1.8222009795052665,0.002162204583485921,0.9533333333333334,0.9297145615245548,0.9533333333333334,12,16.0,0.04602763316742544,0.0,1.0,0.0,True
fixed_fs050,transmission_q4,q2,450,1.90627010345459,1.8131739389631485,2.3571517978395735,2.1475298404693604,1.6032201562608992,0.0018688344955444336,0.9333333333333333,0.906424368996847,0.9333333333333333,21,28.0,0.07028543847544524,0.0,1.0,0.0,True
fixed_fs050,transmission_q4,q3,450,2.082230046590169,1.9733252014584013,2.393493516104562,2.1605859458446504,1.6837598255702428,0.001535495122273763,0.9666666666666667,0.9457355514111021,0.9666666666666667,12,16.0,0.04602763316742544,0.0,1.0,0.0,True
fixed_fs050,transmission_q4,q4,450,2.234202105204264,2.1600397423638236,2.6600299733025685,2.525957189287458,1.811852216720581,0.0013387409845987957,0.9666666666666667,0.9457355514111021,0.9666666666666667,9,12.0,0.037569124753597236,0.0,1.0,0.0,True
fixed_fs050,airlight_q4,q1,450,2.001841112772624,1.8905385638342964,2.1237860918045044,1.898518567425864,1.5788793223244804,0.001292421023050944,0.9533333333333334,0.9297145615245548,0.9533333333333334,9,12.0,0.037569124753597236,0.0,1.0,0.0,True
fixed_fs050,airlight_q4,q2,471,1.9774319594073448,1.8942858402389882,2.280467595809545,2.0966142621814696,1.8401863880646534,0.0021008921276991534,0.9745222929936306,0.955999671678063,0.9745222929936306,12,15.286624203821656,0.04400032832193707,0.0,1.0,0.0,True
fixed_fs050,airlight_q4,q3,429,1.8966656798249357,1.7958654065787931,1.849322898365627,1.654231855802447,1.8367685335818853,0.00179528189705802,0.9300699300699301,0.9019256225332211,0.9300699300699301,24,33.56643356643357,0.08189144820357216,0.0,1.0,0.0,True
fixed_fs050,airlight_q4,q4,450,2.269299023946126,2.1963236571417917,2.6974260977336337,2.5248989284038545,1.9249465465545654,0.001702418327331543,0.96,0.9376616838683388,0.96,9,12.0,0.037569124753597236,0.0,1.0,0.0,True
fixed_fs050,depth_q4,q1,450,2.0514326604207356,1.959977441575792,2.268804737499782,2.086129209824971,1.660539252417428,0.0019092774391174317,0.96,0.9376616838683388,0.96,12,16.0,0.04602763316742544,0.0,1.0,0.0,True
fixed_fs050,depth_q4,q2,450,1.9354048919677735,1.8394357053968642,2.0972487926483154,1.8915565533297403,1.9781145027705602,0.0015235241254170735,0.9266666666666666,0.898800980941121,0.9266666666666666,21,28.0,0.07028543847544524,0.0,1.0,0.0,True
fixed_fs050,depth_q4,q3,450,2.22654727935791,2.1335388781229656,2.275010977472578,2.090613202537809,2.2023798057011197,0.0016846740245819091,1.0,0.9915353726939091,1.0,0,0.0,0.008464627306090936,0.0,1.0,0.0,True
fixed_fs050,depth_q4,q4,450,1.9356220372517903,1.8372515797085232,2.080687165260315,1.8607655125004905,1.7559732028416224,0.001787799596786499,0.9333333333333333,0.906424368996847,0.9333333333333333,21,28.0,0.07028543847544524,0.0,1.0,0.0,True
fixed_fs050,dark_channel_q4,q1,450,1.9658943684895833,1.8696536814371745,2.015073912484305,1.811600071191788,1.7978791849953788,0.0012568895022074381,0.9533333333333334,0.9297145615245548,0.9533333333333334,15,20.0,0.054264448588897916,0.0,1.0,0.0,True
fixed_fs050,dark_channel_q4,q2,450,1.9634046045939129,1.877869050979614,1.7850716624941145,1.5948039591312408,1.982386248452323,0.0014132789770762125,0.9666666666666667,0.9457355514111021,0.9666666666666667,3,4.0,0.019415334330360183,0.0,1.0,0.0,True
fixed_fs050,dark_channel_q4,q3,450,2.0793271764119465,1.9781784534454345,2.1427941152027676,1.919155924660819,1.9468865735190255,0.0017392277717590333,0.9333333333333333,0.906424368996847,0.9333333333333333,21,28.0,0.07028543847544524,0.0,1.0,0.0,True
fixed_fs050,dark_channel_q4,q4,450,2.140380719502767,2.0593179365793866,2.3673383678708757,2.1805443823337556,1.853433574948992,0.0024958789348602296,0.9666666666666667,0.9457355514111021,0.9666666666666667,15,20.0,0.054264448588897916,0.0,1.0,0.0,True
fixed_fs050,low_texture_q4,q1,450,2.0013624572753907,1.9081593545277915,2.7375063555581227,2.5637532804693492,1.7850261415754045,0.001981922388076782,0.96,0.9376616838683388,0.96,15,20.0,0.054264448588897916,0.0,1.0,0.0,True
fixed_fs050,low_texture_q4,q2,450,2.0022055180867513,1.9164403652615019,2.063534242766244,1.9012731466974533,2.0057503495897566,0.0015961873531341554,0.9466666666666667,0.9218699823844461,0.9466666666666667,12,16.0,0.04602763316742544,0.0,1.0,0.0,True
fixed_fs050,low_texture_q4,q3,450,2.0116888427734376,1.9100629694196911,2.0267178331102644,1.8227079885346549,1.9735713345663888,0.0017422755559285481,0.94,0.9141108080946955,0.94,18,24.0,0.06233831613166109,0.0,1.0,0.0,True
fixed_fs050,low_texture_q4,q4,450,2.13375005086263,2.0400594912634955,2.067105293273926,1.8467466694968087,2.0290137018476213,0.0015848898887634278,0.9733333333333334,0.9539723668325747,0.9733333333333334,9,12.0,0.037569124753597236,0.0,1.0,0.0,True
fixed_fs050,edge_density_q4,q1,450,2.1422959899902345,2.0437227596706817,2.2415759904044017,2.045153933763504,1.823761292866298,0.002396737337112427,0.9466666666666667,0.9218699823844461,0.9466666666666667,21,28.0,0.07028543847544524,0.0,1.0,0.0,True
fixed_fs050,edge_density_q4,q2,450,2.170555534362793,2.0746310424804686,2.543143016951425,2.3630568742752076,1.59438613482884,0.0018411862850189209,0.9533333333333334,0.9297145615245548,0.9533333333333334,12,16.0,0.04602763316742544,0.0,1.0,0.0,True
fixed_fs050,edge_density_q4,q3,450,1.9356210581461588,1.8447302409278021,2.07386268888201,1.8843261982713428,2.063479151044573,0.001306609312693278,0.96,0.9376616838683388,0.96,12,16.0,0.04602763316742544,0.0,1.0,0.0,True
fixed_fs050,edge_density_q4,q4,450,1.9005342864990233,1.7941721979777019,1.7616626875741142,1.5330239066055844,1.8409042358398438,0.0013607422510782878,0.96,0.9376616838683388,0.96,9,12.0,0.037569124753597236,0.0,1.0,0.0,True
fixed_fs050,sky_highlight_proxy_q4,q1,450,2.051164042154948,1.945655123816596,2.052823645727975,1.8246199727058412,1.8457690647670202,0.0012482813994089763,0.96,0.9376616838683388,0.96,12,16.0,0.04602763316742544,0.0,1.0,0.0,True
fixed_fs050,sky_highlight_proxy_q4,q2,450,1.9834799448649088,1.8922605883280437,1.7963435649871826,1.5940970471927098,1.8212452275412423,0.001468520959218343,0.9533333333333334,0.9297145615245548,0.9533333333333334,15,20.0,0.054264448588897916,0.0,1.0,0.0,True
fixed_fs050,sky_highlight_proxy_q4,q3,450,2.0430423100789388,1.952647911283705,2.2793036018099104,2.1117069372109003,1.902463368007115,0.002135318915049235,0.96,0.9376616838683388,0.96,3,4.0,0.019415334330360183,0.0,1.0,0.0,True
fixed_fs050,sky_highlight_proxy_q4,q4,450,2.071320571899414,1.9670550780826144,2.3929971286228726,2.1960651014532364,1.7018861430031913,0.002053153912226359,0.9466666666666667,0.9218699823844461,0.9466666666666667,24,32.0,0.078130017615554,0.0,1.0,0.0,True
fixed_wd0375,split,val_hard,900,3.100388952891032,3.053152036878798,3.6384882354736328,3.5623213611178928,2.5464745585123696,0.0021528096993764243,0.9966666666666667,0.9902456136265191,0.9966666666666667,3,2.0,0.009754386373480925,1.0,0.0,0.0,True
fixed_wd0375,split,val_regular,900,1.924015146891276,1.8563356852001613,3.181707814534505,3.101746681637234,0.7480201721191406,0.0011938643455505372,0.95,0.9337504349458575,0.95,30,20.0,0.047186447767386494,1.0,0.0,0.0,True
fixed_wd0375,A0_PSNR_q4,q1,450,3.5056149673461916,3.4527654372321237,3.7617801087243214,3.6952521579606192,3.26035053389413,0.00324133038520813,1.0,0.9915353726939091,1.0,0,0.0,0.008464627306090936,1.0,0.0,0.0,True
fixed_wd0375,A0_PSNR_q4,q2,450,3.027662658691406,2.965765664842394,3.3338520526885986,3.237430419240679,2.8056441375187466,0.0015434503555297851,1.0,0.9915353726939091,1.0,0,0.0,0.008464627306090936,1.0,0.0,0.0,True
fixed_wd0375,A0_PSNR_q4,q3,450,2.3260470326741536,2.2472886746724443,2.664954287665231,2.4797132406915936,1.9563723632267542,0.0012673985958099364,0.9866666666666667,0.9712190745637256,0.9866666666666667,3,4.0,0.019415334330360183,1.0,0.0,0.0,True
fixed_wd0375,A0_PSNR_q4,q4,450,1.1894835408528646,1.1213347011142307,1.8041250365121024,1.6622960107667106,0.5223633902413505,0.000641168753306071,0.9066666666666666,0.8762402251584427,0.9066666666666666,30,40.0,0.09357563100315308,1.0,0.0,0.0,True
fixed_wd0375,WDMamba_A0_diff_abs_q4,q1,450,1.1246026357014973,1.0561609382629393,1.554809638432094,1.4520078011921476,0.516014848436628,0.0006787113348642985,0.9,0.8688062285509017,0.9,30,40.0,0.09357563100315308,1.0,0.0,0.0,True
fixed_wd0375,WDMamba_A0_diff_abs_q4,q2,450,2.287652359008789,2.219503505706787,2.3304427010672435,2.2359175579888477,2.0473361355917796,0.0012374138832092286,1.0,0.9915353726939091,1.0,0,0.0,0.008464627306090936,1.0,0.0,0.0,True
fixed_wd0375,WDMamba_A0_diff_abs_q4,q3,450,2.9508750152587893,2.882593916787042,2.941908461706979,2.8397835501602717,2.595625468662807,0.001662067969640096,0.9933333333333333,0.9805846656696398,0.9933333333333333,3,4.0,0.019415334330360183,1.0,0.0,0.0,True
fixed_wd0375,WDMamba_A0_diff_abs_q4,q4,450,3.6856781895955404,3.639308525721232,3.7617801087243214,3.69242285490036,3.665158135550363,0.0031151549021402993,1.0,0.9915353726939091,1.0,0,0.0,0.008464627306090936,1.0,0.0,0.0,True
fixed_wd0375,WDMamba_A0_diff_signed_q4,q1,450,3.490522613525391,3.42578569539388,3.706385748726981,3.6144625203950067,3.0600481033325195,0.002759522596995036,0.9933333333333333,0.9805846656696398,0.9933333333333333,3,4.0,0.019415334330360183,1.0,0.0,0.0,True
fixed_wd0375,WDMamba_A0_diff_signed_q4,q2,450,2.2840375010172527,2.2073167372809515,2.8070675986153737,2.7175269876207624,1.5894956929343087,0.001428457498550415,0.9733333333333334,0.9539723668325747,0.9733333333333334,6,8.0,0.028780925436274557,1.0,0.0,0.0,True
fixed_wd0375,WDMamba_A0_diff_signed_q4,q3,450,1.4996317545572917,1.401796223534478,2.5277328491210938,2.370297517095293,0.566598721912929,0.0010299170017242431,0.9266666666666666,0.898800980941121,0.9266666666666666,24,32.0,0.078130017615554,1.0,0.0,0.0,True
fixed_wd0375,WDMamba_A0_diff_signed_q4,q4,450,2.774616330464681,2.705062308417426,3.4980445419039046,3.404849137578692,1.696892261505127,0.0014754509925842285,1.0,0.9915353726939091,1.0,0,0.0,0.008464627306090936,1.0,0.0,0.0,True
fixed_wd0375,FSNet_A0_diff_abs_q4,q1,450,1.6414129384358724,1.5469702883826362,3.1521236215318953,2.9780124732426234,0.4859682151249477,0.0006783886750539144,0.92,0.8912330415469882,0.92,24,32.0,0.078130017615554,1.0,0.0,0.0,True
fixed_wd0375,FSNet_A0_diff_abs_q4,q2,450,2.4979038365681965,2.4152320344713,3.4874347448349,3.4168692461081913,1.372778790337699,0.00143400510152181,0.9866666666666667,0.9712190745637256,0.9866666666666667,6,8.0,0.028780925436274557,1.0,0.0,0.0,True
fixed_wd0375,FSNet_A0_diff_abs_q4,q3,450,2.839345194498698,2.7642900852627226,3.5913612161363875,3.5025142473833903,1.9659842082432337,0.001878144343694051,0.9933333333333333,0.9805846656696398,0.9933333333333333,0,0.0,0.008464627306090936,1.0,0.0,0.0,True
fixed_wd0375,FSNet_A0_diff_abs_q4,q4,450,3.070146230061849,2.9952729314168294,3.7312630585261752,3.6537796522889816,2.341832842145647,0.002702809969584147,0.9933333333333333,0.9805846656696398,0.9933333333333333,3,4.0,0.019415334330360183,1.0,0.0,0.0,True
fixed_wd0375,FSNet_A0_diff_signed_q4,q1,450,3.1827099609375,3.115374799940321,3.781794786453247,3.7048490967069356,2.4547360624585832,0.002673141161600749,1.0,0.9915353726939091,1.0,0,0.0,0.008464627306090936,1.0,0.0,0.0,True
fixed_wd0375,FSNet_A0_diff_signed_q4,q2,450,2.812400321960449,2.735786049948798,3.4874681574957713,3.407836935349873,2.0618008886064803,0.0017640618483225504,0.9933333333333333,0.9805846656696398,0.9933333333333333,0,0.0,0.008464627306090936,1.0,0.0,0.0,True
fixed_wd0375,FSNet_A0_diff_signed_q4,q3,450,1.8992901357014973,1.8039148718516032,3.0409806115286693,2.9127535802977427,0.688429730279105,0.00111723264058431,0.9533333333333334,0.9297145615245548,0.9533333333333334,18,24.0,0.06233831613166109,1.0,0.0,0.0,True
fixed_wd0375,FSNet_A0_diff_signed_q4,q4,450,2.1544077809651694,2.051149346457587,3.343092748097011,3.2158447793551854,0.8184476579938617,0.0011389124393463134,0.9466666666666667,0.9218699823844461,0.9466666666666667,15,20.0,0.054264448588897916,1.0,0.0,0.0,True
fixed_wd0375,WD0375_FS050_disagreement_q4,q1,450,1.8754119110107421,1.7810922164916991,3.012878383908953,2.900979849270412,0.7220032215118408,0.0014230736096700032,0.9666666666666667,0.9457355514111021,0.9666666666666667,9,12.0,0.037569124753597236,1.0,0.0,0.0,True
fixed_wd0375,WD0375_FS050_disagreement_q4,q2,450,2.207225710550944,2.120788992140028,3.4083306278501238,3.311013111897877,0.9148047651563372,0.001502991517384847,0.9466666666666667,0.9218699823844461,0.9466666666666667,18,24.0,0.06233831613166109,1.0,0.0,0.0,True
fixed_wd0375,WD0375_FS050_disagreement_q4,q3,450,2.767884267171224,2.6837098854912655,3.605344908578055,3.500626082931246,1.7682231494358607,0.001731709639231364,0.9866666666666667,0.9712190745637256,0.9866666666666667,6,8.0,0.028780925436274557,1.0,0.0,0.0,True
fixed_wd0375,WD0375_FS050_disagreement_q4,q4,450,3.1982863108317057,3.1253012822469075,3.6962877001081194,3.6097932917731153,2.478500877107893,0.0020355733235677084,0.9933333333333333,0.9805846656696398,0.9933333333333333,0,0.0,0.008464627306090936,1.0,0.0,0.0,True
fixed_wd0375,haze_density_q4,q1,450,1.442180544535319,1.3570407524108887,2.1904365505490984,2.037936305148261,0.5424040726252964,0.0010732285181681315,0.9133333333333333,0.8837144509785696,0.9133333333333333,30,40.0,0.09357563100315308,1.0,0.0,0.0,True
fixed_wd0375,haze_density_q4,q2,450,2.4119427235921225,2.3274386789533827,3.385644333703177,3.260314869880676,1.338888134275164,0.001268324851989746,0.98,0.9624308752464028,0.98,3,4.0,0.019415334330360183,1.0,0.0,0.0,True
fixed_wd0375,haze_density_q4,q3,450,2.9850502904256184,2.9121652189890543,3.669664570263454,3.5903941690921783,2.0658137117113387,0.001950232187906901,1.0,0.9915353726939091,1.0,0,0.0,0.008464627306090936,1.0,0.0,0.0,True
fixed_wd0375,haze_density_q4,q4,450,3.209634641011556,3.146534990098741,3.6458449193409512,3.569697575909751,2.5563395023345947,0.002401562531789144,1.0,0.9915353726939091,1.0,0,0.0,0.008464627306090936,1.0,0.0,0.0,True
fixed_wd0375,transmission_q4,q1,450,3.209634641011556,3.146534990098741,3.6458449193409512,3.569697575909751,2.5563395023345947,0.002401562531789144,1.0,0.9915353726939091,1.0,0,0.0,0.008464627306090936,1.0,0.0,0.0,True
fixed_wd0375,transmission_q4,q2,450,2.9850502904256184,2.9121652189890543,3.669664570263454,3.5903941690921783,2.0658137117113387,0.001950232187906901,1.0,0.9915353726939091,1.0,0,0.0,0.008464627306090936,1.0,0.0,0.0,True
fixed_wd0375,transmission_q4,q3,450,2.4119427235921225,2.3274386789533827,3.385644333703177,3.260314869880676,1.338888134275164,0.001268324851989746,0.98,0.9624308752464028,0.98,3,4.0,0.019415334330360183,1.0,0.0,0.0,True
fixed_wd0375,transmission_q4,q4,450,1.442180544535319,1.3570407524108887,2.1904365505490984,2.037936305148261,0.5424040726252964,0.0010732285181681315,0.9133333333333333,0.8837144509785696,0.9133333333333333,30,40.0,0.09357563100315308,1.0,0.0,0.0,True
fixed_wd0375,airlight_q4,q1,450,3.0873559697469077,3.023185191684299,3.6994640316282,3.6110193405832565,2.196555035454886,0.0013724084695180257,1.0,0.9915353726939091,1.0,0,0.0,0.008464627306090936,1.0,0.0,0.0,True
fixed_wd0375,airlight_q4,q2,471,2.885483723537178,2.8079308904659976,3.6189204974052234,3.5354882607093225,1.901537577311198,0.0020547326962659313,0.9936305732484076,0.9814423870889687,0.9936305732484076,0,0.0,0.008090276841793136,1.0,0.0,0.0,True
fixed_wd0375,airlight_q4,q3,429,2.3903963715880066,2.2969373607413193,3.507973590743876,3.4065040285342207,1.15796807547596,0.0018756289582152466,0.972027972027972,0.9517492413139669,0.972027972027972,6,8.391608391608392,0.030173897219282927,1.0,0.0,0.0,True
fixed_wd0375,airlight_q4,q4,450,1.6624680582682292,1.5608853388892279,2.91371032169887,2.773014094148363,0.6207654135567802,0.0013822197914123535,0.9266666666666666,0.898800980941121,0.9266666666666666,27,36.0,0.08588919190530454,1.0,0.0,0.0,True
fixed_wd0375,depth_q4,q1,450,2.6553424326578776,2.573130639182197,3.5366432326180592,3.4345886519977022,1.5635182516915458,0.0018756580352783203,0.9866666666666667,0.9712190745637256,0.9866666666666667,0,0.0,0.008464627306090936,1.0,0.0,0.0,True
fixed_wd0375,depth_q4,q2,450,2.5661071904500328,2.473265042622884,3.5000702483313426,3.4152689278125763,1.1475821903773717,0.0015281283855438233,0.9866666666666667,0.9712190745637256,0.9866666666666667,3,4.0,0.019415334330360183,1.0,0.0,0.0,True
fixed_wd0375,depth_q4,q3,450,2.556202278137207,2.4464209821489122,3.620508687836783,3.522801091841289,1.0044012410300118,0.0017812093098958333,0.96,0.9376616838683388,0.96,15,20.0,0.054264448588897916,1.0,0.0,0.0,True
fixed_wd0375,depth_q4,q4,450,2.271156298319499,2.1702679636213515,3.3881321804864064,3.261126468011311,0.9731988566262382,0.0015083523591359457,0.96,0.9376616838683388,0.96,15,20.0,0.054264448588897916,1.0,0.0,0.0,True
fixed_wd0375,dark_channel_q4,q1,450,1.918623415629069,1.8128064821031358,3.293815152985709,3.1973217955657414,0.5821199417114258,0.0012057272593180338,0.9333333333333333,0.906424368996847,0.9333333333333333,21,28.0,0.07028543847544524,1.0,0.0,0.0,True
fixed_wd0375,dark_channel_q4,q2,450,2.4014801661173504,2.29589078924391,3.444896067891802,3.2976198945726667,1.121080023901803,0.001297308603922526,0.9733333333333334,0.9539723668325747,0.9733333333333334,9,12.0,0.037569124753597236,1.0,0.0,0.0,True
fixed_wd0375,dark_channel_q4,q3,450,2.79062380472819,2.6911386744181316,3.7078332901000977,3.6273857048579625,1.7669453961508614,0.0017549355824788412,0.9866666666666667,0.9712190745637256,0.9866666666666667,3,4.0,0.019415334330360183,1.0,0.0,0.0,True
fixed_wd0375,dark_channel_q4,q4,450,2.9380808130900067,2.86741551399231,3.6178317921502248,3.5289690486022405,2.1167634214673723,0.0024353766441345213,1.0,0.9915353726939091,1.0,0,0.0,0.008464627306090936,1.0,0.0,0.0,True
fixed_wd0375,low_texture_q4,q1,450,2.232314669291178,2.1327091647254095,3.4587260144097463,3.345285904407501,0.7308415685381208,0.0019607059160868328,0.94,0.9141108080946955,0.94,21,28.0,0.07028543847544524,1.0,0.0,0.0,True
