variant,target_contract,name,threshold,hard_negative_pixels,ldhn_pixels,false_tail_rate,ldhn_recall,pred_high_coverage
f4_global_strat_control,global_target,2050_0.8_1.8.png,0.5132026076316833,289,266,0.01730103806228374,0.13909774436090225,0.564453125
f4_global_strat_control,global_target,2051_0.92_0.92.png,0.5132026076316833,418,519,0.0,0.04238921001926782,0.36669921875
f4_global_strat_control,global_target,2057_0.86_0.85.png,0.5132026076316833,940,225,0.00425531914893617,0.03111111111111111,0.20361328125
f4_global_strat_control,global_target,2061_0.79_1.72.png,0.5132026076316833,331,145,0.00906344410876133,0.12413793103448276,0.30908203125
f4_global_strat_control,global_target,2063_0.76_1.8.png,0.5132026076316833,316,173,0.0,0.16184971098265896,0.33349609375
f4_global_strat_control,global_target,2069_0.7_1.18.png,0.5132026076316833,845,130,0.03550295857988166,0.05384615384615385,0.28466796875
f4_global_strat_control,global_target,2070_0.86_0.78.png,0.5132026076316833,1438,117,0.0006954102920723226,0.10256410256410256,0.208251953125
f4_global_strat_control,global_target,2071_0.63_1.21.png,0.5132026076316833,1063,214,0.041392285983066796,0.08878504672897196,0.267822265625
f4_global_strat_control,global_target,2072_0.87_1.18.png,0.5132026076316833,705,98,0.00851063829787234,0.10204081632653061,0.38623046875
f4_global_strat_control,global_target,2073_0.87_1.93.png,0.5132026076316833,311,97,0.006430868167202572,0.20618556701030927,0.741943359375
f4_global_strat_control,global_target,2074_0.71_0.74.png,0.5132026076316833,847,206,0.0070838252656434475,0.04854368932038835,0.117919921875
f4_global_strat_control,global_target,2076_0.85_1.77.png,0.5132026076316833,305,132,0.009836065573770493,0.18181818181818182,0.71826171875
f4_global_strat_control,global_target,2079_0.62_1.17.png,0.5132026076316833,205,650,0.014634146341463415,0.047692307692307694,0.234619140625
f4_global_strat_control,global_target,2080_0.53_1.58.png,0.5132026076316833,462,312,0.021645021645021644,0.14743589743589744,0.302001953125
f4_global_strat_control,global_target,2087_0.72_1.14.png,0.5132026076316833,900,132,0.0033333333333333335,0.0,0.203857421875
f4_global_strat_control,global_target,2094_0.56_1.05.png,0.5132026076316833,88,1038,0.022727272727272728,0.01348747591522158,0.093994140625
f4_global_strat_control,global_target,2096_0.77_1.76.png,0.5132026076316833,185,183,0.005405405405405406,0.02185792349726776,0.444580078125
f4_global_strat_control,global_target,2109_0.56_1.42.png,0.5132026076316833,1200,438,0.0008333333333333334,0.0639269406392694,0.142822265625
f4_global_strat_control,global_target,2111_0.68_1.03.png,0.5132026076316833,1639,221,0.0012202562538133007,0.07239819004524888,0.09375
f4_global_strat_control,global_target,2114_0.9_1.51.png,0.5132026076316833,766,199,0.015665796344647518,0.23115577889447236,0.52880859375
f4_global_strat_control,global_target,2115_0.75_1.52.png,0.5132026076316833,852,427,0.008215962441314555,0.14988290398126464,0.372802734375
f4_global_strat_control,global_target,2119_0.54_1.47.png,0.5132026076316833,734,470,0.0013623978201634877,0.0425531914893617,0.246826171875
f4_global_strat_control,global_target,2121_0.73_0.63.png,0.5132026076316833,2766,51,0.0018076644974692696,0.0,0.061767578125
f4_global_strat_control,global_target,2123_0.66_0.89.png,0.5132026076316833,2760,58,0.004710144927536232,0.0,0.099365234375
f4_global_strat_control,global_target,2126_0.75_0.91.png,0.5132026076316833,1110,373,0.0,0.08847184986595175,0.255615234375
f4_global_strat_control,global_target,212_0.71_1.94.png,0.5132026076316833,10,387,1.0,0.9457364341085271,0.800048828125
f4_global_strat_control,global_target,2132_0.76_1.7.png,0.5132026076316833,837,140,0.011947431302270013,0.3,0.46484375
f4_global_strat_control,global_target,2135_0.51_1.0.png,0.5132026076316833,1023,278,0.024437927663734114,0.0,0.1962890625
f4_global_strat_control,global_target,2140_0.55_0.94.png,0.5132026076316833,794,609,0.0012594458438287153,0.10673234811165845,0.171142578125
f4_global_strat_control,global_target,2141_0.55_0.57.png,0.5132026076316833,1588,158,0.0006297229219143577,0.006329113924050633,0.028564453125
f4_global_strat_control,global_target,2144_0.54_1.03.png,0.5132026076316833,1120,167,0.013392857142857142,0.09580838323353294,0.234375
f4_global_strat_control,global_target,2145_0.59_1.25.png,0.5132026076316833,1155,106,0.012121212121212121,0.09433962264150944,0.23291015625
f4_global_strat_control,global_target,2150_0.89_1.44.png,0.5132026076316833,457,334,0.00437636761487965,0.05389221556886228,0.48486328125
f4_global_strat_control,global_target,2151_0.78_0.51.png,0.5132026076316833,1436,213,0.0,0.0,0.009765625
f4_global_strat_control,global_target,2156_0.71_1.75.png,0.5132026076316833,664,259,0.0030120481927710845,0.16216216216216217,0.326904296875
f4_global_strat_control,global_target,215_0.58_0.63.png,0.5132026076316833,308,26,0.022727272727272728,0.0,0.0537109375
f4_global_strat_control,global_target,2163_0.52_1.35.png,0.5132026076316833,138,230,0.036231884057971016,0.05652173913043478,0.307861328125
f4_global_strat_control,global_target,2176_0.54_1.82.png,0.5132026076316833,49,353,0.10204081632653061,0.042492917847025496,0.345947265625
f4_global_strat_control,global_target,2179_0.63_0.92.png,0.5132026076316833,399,809,0.0,0.027194066749072928,0.148681640625
f4_global_strat_control,global_target,217_0.79_0.54.png,0.5132026076316833,167,2753,0.0,0.007628042135851798,0.01513671875
f4_global_strat_control,global_target,2190_0.51_0.51.png,0.5132026076316833,1590,542,0.0,0.005535055350553505,0.00146484375
f4_global_strat_control,global_target,2195_0.53_1.24.png,0.5132026076316833,408,906,0.004901960784313725,0.02759381898454746,0.160888671875
f4_global_strat_control,global_target,2204_0.99_1.22.png,0.5132026076316833,534,1170,0.0299625468164794,0.01282051282051282,0.229248046875
f4_global_strat_control,global_target,2207_0.53_1.2.png,0.5132026076316833,991,251,0.0010090817356205853,0.08366533864541832,0.081298828125
f4_global_strat_control,global_target,220_0.56_1.69.png,0.5132026076316833,71,423,0.0,0.04964539007092199,0.21044921875
f4_global_strat_control,global_target,2216_0.58_1.17.png,0.5132026076316833,512,121,0.009765625,0.01652892561983471,0.210693359375
f4_global_strat_control,global_target,2220_0.92_1.02.png,0.5132026076316833,216,35,0.10185185185185185,0.22857142857142856,0.043212890625
f4_global_strat_control,global_target,2231_0.71_0.89.png,0.5132026076316833,816,179,0.004901960784313725,0.061452513966480445,0.21923828125
f4_global_strat_control,global_target,2234_0.76_1.1.png,0.5132026076316833,309,133,0.003236245954692557,0.03007518796992481,0.1337890625
f4_global_strat_control,global_target,2235_0.91_1.78.png,0.5132026076316833,85,137,0.1411764705882353,0.10948905109489052,0.552978515625
f4_global_strat_control,global_target,2244_0.77_1.02.png,0.5132026076316833,1029,89,0.0009718172983479105,0.29213483146067415,0.20654296875
f4_global_strat_control,global_target,2247_0.9_1.37.png,0.5132026076316833,461,350,0.004338394793926247,0.06571428571428571,0.56640625
f4_global_strat_control,global_target,2250_0.67_1.7.png,0.5132026076316833,180,173,0.005555555555555556,0.046242774566473986,0.634765625
f4_global_strat_control,global_target,2259_0.79_0.9.png,0.5132026076316833,1259,233,0.0007942811755361397,0.0,0.1142578125
f4_global_strat_control,global_target,2262_0.79_1.73.png,0.5132026076316833,67,74,0.0,0.16216216216216217,0.386474609375
f4_global_strat_control,global_target,2264_0.66_1.54.png,0.5132026076316833,95,87,0.0,0.13793103448275862,0.296142578125
f4_global_strat_control,global_target,2265_0.72_1.34.png,0.5132026076316833,434,15,0.0,0.0,0.224853515625
f4_global_strat_control,global_target,2269_0.52_1.13.png,0.5132026076316833,323,13,0.0,0.0,0.0556640625
f4_global_strat_control,global_target,226_0.56_0.7.png,0.5132026076316833,756,250,0.0026455026455026454,0.216,0.158935546875
f4_global_strat_control,global_target,2271_0.6_1.89.png,0.5132026076316833,162,14,0.006172839506172839,0.07142857142857142,0.14501953125
f4_global_strat_control,global_target,2277_0.69_0.53.png,0.5132026076316833,2584,134,0.0,0.022388059701492536,0.0078125
f4_global_strat_control,global_target,2279_0.82_0.88.png,0.5132026076316833,1310,92,0.0,0.16304347826086957,0.079345703125
f4_global_strat_control,global_target,2282_0.93_1.05.png,0.5132026076316833,1177,88,0.0033984706881903144,0.125,0.166259765625
f4_global_strat_control,global_target,2283_0.58_1.18.png,0.5132026076316833,1073,158,0.0065237651444548,0.11392405063291139,0.091796875
f4_global_strat_control,global_target,228_0.81_0.73.png,0.5132026076316833,906,312,0.005518763796909493,0.08653846153846154,0.2548828125
f4_global_strat_control,global_target,2290_0.92_1.28.png,0.5132026076316833,197,11,0.0,0.2727272727272727,0.678466796875
f4_global_strat_control,global_target,2292_0.82_1.71.png,0.5132026076316833,181,10,0.0,0.2,0.771240234375
f4_global_strat_control,global_target,2294_1.0_1.16.png,0.5132026076316833,222,56,0.013513513513513514,0.30357142857142855,0.690185546875
f4_global_strat_control,global_target,2298_0.55_1.86.png,0.5132026076316833,773,335,0.01034928848641656,0.21492537313432836,0.21826171875
f4_global_strat_control,global_target,229_0.93_1.79.png,0.5132026076316833,2,228,0.0,0.4298245614035088,0.625732421875
f4_global_strat_control,global_target,2305_0.57_1.54.png,0.5132026076316833,636,851,0.0015723270440251573,0.08578143360752057,0.19482421875
f4_global_strat_control,global_target,2307_0.75_1.96.png,0.5132026076316833,258,392,0.003875968992248062,0.18877551020408162,0.38330078125
f4_global_strat_control,global_target,2310_0.9_1.71.png,0.5132026076316833,255,998,0.03137254901960784,0.1062124248496994,0.367431640625
f4_global_strat_control,global_target,2317_0.62_1.27.png,0.5132026076316833,484,618,0.0,0.006472491909385114,0.11279296875
f4_global_strat_control,global_target,2319_0.9_0.55.png,0.5132026076316833,961,464,0.0,0.008620689655172414,0.02685546875
f4_global_strat_control,global_target,2325_0.93_1.76.png,0.5132026076316833,744,468,0.0,0.004273504273504274,0.25341796875
f4_global_strat_control,global_target,2334_0.56_0.79.png,0.5132026076316833,1170,595,0.006837606837606838,0.031932773109243695,0.030029296875
f4_global_strat_control,global_target,2338_0.62_1.42.png,0.5132026076316833,40,373,0.0,0.12332439678284182,0.412109375
f4_global_strat_control,global_target,2345_0.9_0.78.png,0.5132026076316833,959,99,0.0031282586027111575,0.0,0.096435546875
f4_global_strat_control,global_target,2365_0.53_0.5.png,0.5132026076316833,1675,450,0.0,0.0022222222222222222,0.002685546875
f4_global_strat_control,global_target,236_0.67_1.6.png,0.5132026076316833,13,48,0.15384615384615385,0.0,0.62646484375
f4_global_strat_control,global_target,2379_0.79_1.37.png,0.5132026076316833,937,90,0.0010672358591248667,0.07777777777777778,0.0654296875
f4_global_strat_control,global_target,2382_0.63_0.9.png,0.5132026076316833,1474,101,0.0,0.09900990099009901,0.031982421875
f4_global_strat_control,global_target,2386_0.97_1.08.png,0.5132026076316833,582,292,0.005154639175257732,0.017123287671232876,0.13916015625
f4_global_strat_control,global_target,238_0.87_1.74.png,0.5132026076316833,14,838,0.0,0.4009546539379475,0.734619140625
f4_global_strat_control,global_target,2395_0.78_1.43.png,0.5132026076316833,511,125,0.0,0.088,0.169189453125
f4_global_strat_control,global_target,23_0.83_1.63.png,0.5132026076316833,0,133,nan,0.13533834586466165,0.69775390625
f4_global_strat_control,global_target,2402_0.8_0.8.png,0.5132026076316833,1868,721,0.0,0.0027739251040221915,0.008056640625
f4_global_strat_control,global_target,2408_0.55_1.94.png,0.5132026076316833,1233,278,0.0016220600162206002,0.1510791366906475,0.361328125
f4_global_strat_control,global_target,2409_0.55_1.95.png,0.5132026076316833,486,75,0.00411522633744856,0.21333333333333335,0.314453125
f4_global_strat_control,global_target,2410_0.57_1.09.png,0.5132026076316833,985,188,0.0020304568527918783,0.07446808510638298,0.14404296875
f4_global_strat_control,global_target,2411_0.81_0.52.png,0.5132026076316833,1891,167,0.0,0.029940119760479042,0.0498046875
f4_global_strat_control,global_target,2415_0.55_1.63.png,0.5132026076316833,170,447,0.011764705882352941,0.024608501118568233,0.16455078125
f4_global_strat_control,global_target,2420_0.95_0.63.png,0.5132026076316833,746,309,0.012064343163538873,0.0,0.055908203125
f4_global_strat_control,global_target,2432_0.94_1.56.png,0.5132026076316833,1094,129,0.0009140767824497258,0.015503875968992248,0.347900390625
f4_global_strat_control,global_target,2437_0.64_0.7.png,0.5132026076316833,2449,134,0.0012249897917517355,0.09701492537313433,0.053955078125
f4_global_strat_control,global_target,2441_0.74_1.28.png,0.5132026076316833,514,716,0.029182879377431907,0.025139664804469275,0.25830078125
f4_global_strat_control,global_target,2450_0.51_0.64.png,0.5132026076316833,1036,65,0.0,0.015384615384615385,0.049072265625
f4_global_strat_control,global_target,2453_0.54_1.83.png,0.5132026076316833,47,344,0.0,0.11046511627906977,0.743896484375
f4_global_strat_control,global_target,2454_0.81_1.92.png,0.5132026076316833,57,188,0.017543859649122806,0.07446808510638298,0.839599609375
f4_global_strat_control,global_target,2458_0.78_1.02.png,0.5132026076316833,903,177,0.0,0.0,0.28076171875
f4_global_strat_control,global_target,2463_0.85_1.05.png,0.5132026076316833,1213,110,0.0016488046166529267,0.02727272727272727,0.161376953125
f4_global_strat_control,global_target,2467_0.62_0.72.png,0.5132026076316833,1636,51,0.0,0.09803921568627451,0.004638671875
f4_global_strat_control,global_target,2474_0.91_0.84.png,0.5132026076316833,1572,288,0.010178117048346057,0.04513888888888889,0.04052734375
f4_global_strat_control,global_target,2475_0.92_1.34.png,0.5132026076316833,920,314,0.003260869565217391,0.04777070063694268,0.16455078125
f4_global_strat_control,global_target,2476_0.67_0.56.png,0.5132026076316833,3030,218,0.0039603960396039604,0.01834862385321101,0.004638671875
f4_global_strat_control,global_target,2483_0.82_1.17.png,0.5132026076316833,242,605,0.01652892561983471,0.013223140495867768,0.33544921875
f4_global_strat_control,global_target,2490_0.71_1.73.png,0.5132026076316833,75,127,0.0,0.2047244094488189,0.8359375
f4_global_strat_control,global_target,2491_0.94_1.9.png,0.5132026076316833,78,134,0.01282051282051282,0.14925373134328357,0.8916015625
f4_global_strat_control,global_target,2496_0.61_0.78.png,0.5132026076316833,908,431,0.0,0.01160092807424594,0.0615234375
f4_global_strat_control,global_target,2498_0.54_1.1.png,0.5132026076316833,699,302,0.004291845493562232,0.04304635761589404,0.0849609375
f4_global_strat_control,global_target,249_0.65_1.99.png,0.5132026076316833,4,11,0.0,0.2727272727272727,0.612060546875
f4_global_strat_control,global_target,24_0.53_1.21.png,0.5132026076316833,1,241,0.0,0.004149377593360996,0.048583984375
f4_global_strat_control,global_target,2517_0.94_1.24.png,0.5132026076316833,920,236,0.007608695652173913,0.11440677966101695,0.246337890625
f4_global_strat_control,global_target,2522_0.78_1.79.png,0.5132026076316833,577,733,0.008665511265164644,0.020463847203274217,0.1796875
f4_global_strat_control,global_target,2525_0.79_1.85.png,0.5132026076316833,572,1241,0.005244755244755245,0.0016116035455278,0.017822265625
f4_global_strat_control,global_target,252_0.98_1.73.png,0.5132026076316833,26,14,0.11538461538461539,0.35714285714285715,0.652587890625
f4_global_strat_control,global_target,2542_0.7_1.52.png,0.5132026076316833,398,52,0.0,0.09615384615384616,0.16943359375
f4_global_strat_control,global_target,2550_0.85_1.96.png,0.5132026076316833,544,237,0.0,0.012658227848101266,0.3896484375
f4_global_strat_control,global_target,2556_0.89_1.72.png,0.5132026076316833,1151,177,0.005212858384013901,0.0903954802259887,0.43017578125
f4_global_strat_control,global_target,2559_0.81_1.96.png,0.5132026076316833,147,593,0.061224489795918366,0.045531197301854974,0.359375
f4_global_strat_control,global_target,2563_0.85_0.62.png,0.5132026076316833,2097,8,0.002861230329041488,0.125,0.056396484375
f4_global_strat_control,global_target,2567_0.52_1.05.png,0.5132026076316833,1167,141,0.001713796058269066,0.0425531914893617,0.02685546875
f4_global_strat_control,global_target,2570_0.99_2.0.png,0.5132026076316833,236,39,0.012711864406779662,0.02564102564102564,0.4912109375
f4_global_strat_control,global_target,2572_0.54_1.3.png,0.5132026076316833,1094,163,0.0,0.006134969325153374,0.095947265625
f4_global_strat_control,global_target,2574_0.57_1.08.png,0.5132026076316833,1087,35,0.0,0.14285714285714285,0.08935546875
f4_global_strat_control,global_target,2581_0.79_1.95.png,0.5132026076316833,72,461,0.0,0.11713665943600868,0.3935546875
f4_global_strat_control,global_target,2589_0.62_1.28.png,0.5132026076316833,683,75,0.014641288433382138,0.09333333333333334,0.316162109375
f4_global_strat_control,global_target,2591_0.78_1.58.png,0.5132026076316833,449,58,0.015590200445434299,0.15517241379310345,0.53515625
f4_global_strat_control,global_target,2596_0.54_1.72.png,0.5132026076316833,1276,198,0.0023510971786833857,0.015151515151515152,0.204345703125
f4_global_strat_control,global_target,259_0.87_0.76.png,0.5132026076316833,523,601,0.0,0.0,0.004638671875
f4_global_strat_control,global_target,25_0.59_1.43.png,0.5132026076316833,476,800,0.0063025210084033615,0.005,0.224853515625
f4_global_strat_control,global_target,2608_0.68_1.54.png,0.5132026076316833,37,292,0.02702702702702703,0.023972602739726026,0.20458984375
f4_global_strat_control,global_target,2612_0.52_1.14.png,0.5132026076316833,480,196,0.0,0.05612244897959184,0.11083984375
f4_global_strat_control,global_target,2614_0.55_0.63.png,0.5132026076316833,1230,177,0.0,0.07344632768361582,0.011474609375
f4_global_strat_control,global_target,261_0.54_0.73.png,0.5132026076316833,333,1764,0.0,0.0017006802721088435,0.010986328125
f4_global_strat_control,global_target,2625_0.88_1.86.png,0.5132026076316833,470,67,0.002127659574468085,0.208955223880597,0.48046875
f4_global_strat_control,global_target,2626_0.88_1.19.png,0.5132026076316833,915,99,0.003278688524590164,0.12121212121212122,0.2236328125
f4_global_strat_control,global_target,2628_0.86_1.01.png,0.5132026076316833,1230,164,0.0016260162601626016,0.10975609756097561,0.1259765625
f4_global_strat_control,global_target,2632_0.92_1.01.png,0.5132026076316833,367,70,0.0,0.02857142857142857,0.36279296875
f4_global_strat_control,global_target,2635_0.98_1.78.png,0.5132026076316833,733,330,0.004092769440654843,0.09696969696969697,0.392578125
f4_global_strat_control,global_target,2641_0.7_1.91.png,0.5132026076316833,505,347,0.0039603960396039604,0.05763688760806916,0.242919921875
f4_global_strat_control,global_target,2646_0.82_1.47.png,0.5132026076316833,756,189,0.0026455026455026454,0.010582010582010581,0.50244140625
f4_global_strat_control,global_target,2652_0.85_1.34.png,0.5132026076316833,1775,57,0.0,0.17543859649122806,0.237548828125
f4_global_strat_control,global_target,2653_0.5_0.98.png,0.5132026076316833,2619,172,0.0007636502481863307,0.05232558139534884,0.03076171875
f4_global_strat_control,global_target,2663_0.54_1.88.png,0.5132026076316833,82,142,0.012195121951219513,0.07746478873239436,0.3369140625
f4_global_strat_control,global_target,2665_0.85_1.17.png,0.5132026076316833,956,175,0.0010460251046025104,0.02857142857142857,0.231201171875
f4_global_strat_control,global_target,2674_0.84_1.83.png,0.5132026076316833,913,97,0.002190580503833516,0.10309278350515463,0.21923828125
f4_global_strat_control,global_target,2680_0.94_1.89.png,0.5132026076316833,924,112,0.03463203463203463,0.125,0.52099609375
f4_global_strat_control,global_target,2682_0.96_1.39.png,0.5132026076316833,485,65,0.002061855670103093,0.12307692307692308,0.299560546875
f4_global_strat_control,global_target,2687_0.61_0.9.png,0.5132026076316833,766,117,0.007832898172323759,0.0,0.099365234375
f4_global_strat_control,global_target,268_0.79_1.15.png,0.5132026076316833,95,366,0.0,0.16939890710382513,0.33984375
f4_global_strat_control,global_target,2693_0.69_0.91.png,0.5132026076316833,2586,27,0.001160092807424594,0.037037037037037035,0.0361328125
f4_global_strat_control,global_target,2696_0.77_1.3.png,0.5132026076316833,1740,165,0.0,0.18787878787878787,0.091552734375
f4_global_strat_control,global_target,2700_0.59_1.66.png,0.5132026076316833,794,32,0.010075566750629723,0.0625,0.1630859375
f4_global_strat_control,global_target,2703_0.77_1.67.png,0.5132026076316833,945,154,0.005291005291005291,0.01948051948051948,0.200927734375
f4_global_strat_control,global_target,2704_0.84_1.81.png,0.5132026076316833,786,196,0.001272264631043257,0.03571428571428571,0.244384765625
f4_global_strat_control,global_target,2705_0.68_1.36.png,0.5132026076316833,746,21,0.0,0.09523809523809523,0.10302734375
f4_global_strat_control,global_target,2707_0.61_1.6.png,0.5132026076316833,730,20,0.0013698630136986301,0.1,0.134033203125
f4_global_strat_control,global_target,2708_0.72_1.57.png,0.5132026076316833,619,36,0.0032310177705977385,0.05555555555555555,0.1552734375
f4_global_strat_control,global_target,2710_0.56_1.69.png,0.5132026076316833,8,213,0.0,0.04225352112676056,0.1953125
f4_global_strat_control,global_target,2712_0.65_1.83.png,0.5132026076316833,16,159,0.0,0.031446540880503145,0.269775390625
f4_global_strat_control,global_target,2714_0.9_1.77.png,0.5132026076316833,225,51,0.0,0.0,0.532958984375
f4_global_strat_control,global_target,2739_0.95_1.39.png,0.5132026076316833,1532,136,0.0026109660574412533,0.1323529411764706,0.1796875
f4_global_strat_control,global_target,2744_0.6_1.82.png,0.5132026076316833,151,188,0.013245033112582781,0.05851063829787234,0.365966796875
f4_global_strat_control,global_target,2747_0.87_1.0.png,0.5132026076316833,1686,160,0.0,0.0375,0.13134765625
f4_global_strat_control,global_target,2754_0.83_1.45.png,0.5132026076316833,338,281,0.0029585798816568047,0.0071174377224199285,0.453125
f4_global_strat_control,global_target,2759_0.52_1.32.png,0.5132026076316833,525,273,0.005714285714285714,0.07326007326007326,0.254150390625
f4_global_strat_control,global_target,2763_0.83_1.04.png,0.5132026076316833,1476,223,0.0013550135501355014,0.02242152466367713,0.06689453125
f4_global_strat_control,global_target,2767_0.69_0.71.png,0.5132026076316833,2066,346,0.000968054211035818,0.028901734104046242,0.014892578125
f4_global_strat_control,global_target,2769_0.81_1.94.png,0.5132026076316833,923,365,0.0,0.0684931506849315,0.228515625
f4_global_strat_control,global_target,2771_0.52_0.87.png,0.5132026076316833,2058,326,0.00048590864917395527,0.003067484662576687,0.007080078125
f4_global_strat_control,global_target,2775_0.9_0.66.png,0.5132026076316833,627,69,0.0,0.14492753623188406,0.1953125
f4_global_strat_control,global_target,2779_0.73_0.56.png,0.5132026076316833,1557,482,0.0006422607578676942,0.004149377593360996,0.021240234375
f4_global_strat_control,global_target,2783_0.78_1.9.png,0.5132026076316833,275,142,0.02181818181818182,0.2535211267605634,0.487060546875
f4_global_strat_control,global_target,2784_0.56_0.55.png,0.5132026076316833,2507,101,0.00039888312724371757,0.019801980198019802,0.008544921875
f4_global_strat_control,global_target,2786_0.88_1.47.png,0.5132026076316833,879,225,0.0011376564277588168,0.013333333333333334,0.283935546875
f4_global_strat_control,global_target,2790_0.56_1.84.png,0.5132026076316833,778,76,0.0,0.27631578947368424,0.12353515625
f4_global_strat_control,global_target,2791_0.51_1.66.png,0.5132026076316833,983,84,0.0,0.34523809523809523,0.099609375
f4_global_strat_control,global_target,2792_0.52_0.69.png,0.5132026076316833,1837,58,0.0,0.06896551724137931,0.012451171875
f4_global_strat_control,global_target,2794_0.8_0.92.png,0.5132026076316833,274,61,0.0072992700729927005,0.11475409836065574,0.099609375
f4_global_strat_control,global_target,2800_0.75_0.87.png,0.5132026076316833,775,1040,0.0012903225806451613,0.023076923076923078,0.076171875
f4_global_strat_control,global_target,2807_0.78_0.64.png,0.5132026076316833,3344,55,0.0,0.0,0.01904296875
f4_global_strat_control,global_target,2809_0.86_1.19.png,0.5132026076316833,997,109,0.011033099297893681,0.13761467889908258,0.27587890625
f4_global_strat_control,global_target,281_0.93_1.17.png,0.5132026076316833,0,82,nan,0.23170731707317074,0.67822265625
f4_global_strat_control,global_target,2820_0.87_0.91.png,0.5132026076316833,702,328,0.002849002849002849,0.027439024390243903,0.212646484375
f4_global_strat_control,global_target,2827_0.92_0.93.png,0.5132026076316833,799,133,0.0012515644555694619,0.10526315789473684,0.12939453125
f4_global_strat_control,global_target,2828_0.98_1.23.png,0.5132026076316833,352,213,0.002840909090909091,0.046948356807511735,0.1923828125
f4_global_strat_control,global_target,282_0.95_1.38.png,0.5132026076316833,0,62,nan,0.46774193548387094,0.806396484375
f4_global_strat_control,global_target,283_0.71_1.63.png,0.5132026076316833,0,188,nan,0.7872340425531915,0.83349609375
f4_global_strat_control,global_target,2843_0.7_0.5.png,0.5132026076316833,1975,296,0.0,0.0,0.006103515625
f4_global_strat_control,global_target,2844_0.58_0.74.png,0.5132026076316833,1972,202,0.0005070993914807302,0.04950495049504951,0.02099609375
f4_global_strat_control,global_target,2845_0.61_0.81.png,0.5132026076316833,1540,138,0.0012987012987012987,0.0,0.008544921875
f4_global_strat_control,global_target,2862_0.91_1.23.png,0.5132026076316833,403,265,0.004962779156327543,0.06037735849056604,0.232177734375
f4_global_strat_control,global_target,2872_0.75_1.98.png,0.5132026076316833,55,63,0.0,0.1111111111111111,0.59228515625
f4_global_strat_control,global_target,2877_0.98_1.2.png,0.5132026076316833,770,878,0.0012987012987012987,0.03758542141230068,0.22265625
f4_global_strat_control,global_target,2884_0.65_1.22.png,0.5132026076316833,1275,316,0.001568627450980392,0.0759493670886076,0.112548828125
f4_global_strat_control,global_target,288_0.77_1.7.png,0.5132026076316833,34,965,0.14705882352941177,0.8455958549222798,0.566162109375
f4_global_strat_control,global_target,2896_0.84_0.74.png,0.5132026076316833,2006,177,0.0004985044865403788,0.04519774011299435,0.043701171875
f4_global_strat_control,global_target,2899_0.92_1.08.png,0.5132026076316833,215,200,0.004651162790697674,0.085,0.486572265625
f4_global_strat_control,global_target,28_0.54_1.24.png,0.5132026076316833,295,1459,0.0,0.00205620287868403,0.117431640625
f4_global_strat_control,global_target,2901_0.59_1.0.png,0.5132026076316833,2152,224,0.0,0.013392857142857142,0.01611328125
f4_global_strat_control,global_target,2905_0.99_0.96.png,0.5132026076316833,405,652,0.0049382716049382715,0.010736196319018405,0.043212890625
f4_global_strat_control,global_target,2916_0.62_1.39.png,0.5132026076316833,430,395,0.009302325581395349,0.13670886075949368,0.158447265625
f4_global_strat_control,global_target,2918_0.6_1.92.png,0.5132026076316833,545,218,0.0,0.05504587155963303,0.41552734375
f4_global_strat_control,global_target,2926_0.6_1.32.png,0.5132026076316833,54,3,0.0,0.6666666666666666,0.412353515625
f4_global_strat_control,global_target,2928_0.93_0.58.png,0.5132026076316833,183,16,0.00546448087431694,0.4375,0.099853515625
f4_global_strat_control,global_target,2941_0.7_1.3.png,0.5132026076316833,444,428,0.018018018018018018,0.07009345794392523,0.257568359375
f4_global_strat_control,global_target,2953_0.65_1.26.png,0.5132026076316833,1339,248,0.0,0.004032258064516129,0.083984375
f4_global_strat_control,global_target,2955_0.54_1.51.png,0.5132026076316833,901,271,0.004439511653718091,0.055350553505535055,0.0859375
f4_global_strat_control,global_target,2963_0.61_1.33.png,0.5132026076316833,1047,156,0.004775549188156638,0.16666666666666666,0.391845703125
f4_global_strat_control,global_target,2966_0.98_0.67.png,0.5132026076316833,803,421,0.0,0.0166270783847981,0.0537109375
f4_global_strat_control,global_target,2978_0.94_1.66.png,0.5132026076316833,37,17,0.10810810810810811,0.4117647058823529,0.931396484375
f4_global_strat_control,global_target,2991_0.88_1.4.png,0.5132026076316833,640,522,0.01875,0.0421455938697318,0.404052734375
f4_global_strat_control,global_target,2994_0.81_0.58.png,0.5132026076316833,1788,230,0.0,0.008695652173913044,0.08447265625
f4_global_strat_control,global_target,2996_0.97_1.99.png,0.5132026076316833,430,87,0.053488372093023255,0.21839080459770116,0.704345703125
f4_global_strat_control,global_target,299_0.79_0.75.png,0.5132026076316833,140,170,0.0,0.0,0.08447265625
f4_global_strat_control,global_target,300_0.72_1.88.png,0.5132026076316833,0,273,nan,0.6190476190476191,0.748046875
f4_global_strat_control,global_target,302_0.67_0.9.png,0.5132026076316833,294,272,0.0,0.04779411764705882,0.0869140625
f4_global_strat_control,global_target,303_0.68_0.54.png,0.5132026076316833,484,388,0.006198347107438017,0.007731958762886598,0.01171875
f4_global_strat_control,global_target,309_0.52_0.96.png,0.5132026076316833,56,205,0.0,0.2731707317073171,0.148681640625
f4_global_strat_control,global_target,319_0.87_1.65.png,0.5132026076316833,13,1693,0.0,0.021264028352037802,0.304443359375
