low_size,K,index,name,anchor_psnr,output_psnr,oracle_psnr,output_gain,oracle_gain,corr,P_benefit,proxy_score,M_safe_mean,target_abs_mean,projection_abs_mean,residual_abs_mean,projection_weighted_l1,group
32,8,45,1041_0.64_0.82.png,36.15682601928711,36.31421661376953,36.3502082824707,0.15739059448242188,0.19338226318359375,0.8754022121429443,1.0,0.9973652958869934,0.023144951090216637,0.013046006672084332,0.011647500097751617,0.005257509648799896,0.005257776694730211,middle
32,8,46,1042_0.91_0.56.png,42.41590118408203,42.41590118408203,42.41590118408203,0.0,0.0,,0.0,0.9889538288116455,0.012925146147608757,0.005180569365620613,0.005078671500086784,0.005559834651648998,0.0,closed_easy
32,8,47,1043_0.68_1.87.png,34.00482940673828,36.02737808227539,36.408843994140625,2.0225486755371094,2.4040145874023438,0.8929741978645325,1.0,1.0,0.2695181667804718,0.015865065157413483,0.015198126435279846,0.004758698400110006,0.004752761690209876,middle
32,8,48,1044_0.69_0.99.png,38.07298278808594,38.455997467041016,38.543907165527344,0.3830146789550781,0.47092437744140625,0.873243510723114,1.0,0.9997280240058899,0.05774175748229027,0.009981772862374783,0.009312273003160954,0.004057298414409161,0.004064701983338849,middle
32,8,49,1045_0.58_1.58.png,32.2657356262207,32.87514114379883,32.9806022644043,0.609405517578125,0.7148666381835938,0.9437860250473022,1.0,0.9996365308761597,0.0954236090183258,0.017691828310489655,0.016477931290864944,0.0052781966514885426,0.005278920420252927,open_hard
32,8,50,1046_0.91_1.69.png,31.8325252532959,33.84205627441406,34.09466552734375,2.009531021118164,2.2621402740478516,0.9715507626533508,1.0,1.0,0.3070627748966217,0.01746671088039875,0.016457483172416687,0.0036394635681062937,0.0036747307336375216,open_hard
32,8,51,1047_0.89_1.57.png,31.737903594970703,33.658348083496094,33.84706497192383,1.9204444885253906,2.109161376953125,0.9799270033836365,1.0,0.9999994039535522,0.2774014174938202,0.01853012852370739,0.017937617376446724,0.0031307281460613012,0.003178949084401108,open_hard
32,8,52,1048_0.73_0.95.png,33.066707611083984,33.32806396484375,33.364253997802734,0.2613563537597656,0.29754638671875,0.9529895186424255,1.0,0.9961419701576233,0.03854283690452576,0.016804374754428864,0.015696685761213303,0.004540796857327223,0.004552954728308514,open_hard
32,8,53,1049_0.97_1.09.png,38.18389892578125,38.28032684326172,38.7012939453125,0.09642791748046875,0.51739501953125,0.4009001553058624,1.0,0.9999014139175415,0.07555948942899704,0.00734897144138813,0.004052076488733292,0.0068282331340014935,0.006827616774145777,middle
32,8,54,104_0.88_1.76.png,31.492273330688477,33.86673355102539,34.02973937988281,2.374460220336914,2.537466049194336,0.9790348410606384,1.0,1.0,0.31226709485054016,0.01773214526474476,0.017352866008877754,0.0031790542416274548,0.003197174153627,open_hard
32,8,55,1050_0.61_1.24.png,40.2548942565918,40.2548942565918,40.2548942565918,0.0,0.0,,0.0,0.9553096294403076,0.0178068820387125,0.006537599954754114,0.005078671500086784,0.005465060472488403,0.0,closed_easy
32,8,56,1051_0.69_0.54.png,42.75495529174805,42.75495529174805,42.75495529174805,0.0,0.0,,0.0,0.0001699386484688148,0.0009867633925750852,0.005099864676594734,0.005078671500086784,0.0055021801963448524,0.0,closed_easy
32,8,57,1052_0.73_1.22.png,38.54981994628906,38.65097427368164,38.86813735961914,0.10115432739257812,0.3183174133300781,0.42966461181640625,1.0,0.9954479336738586,0.04511784389615059,0.007994034327566624,0.005519895348697901,0.006492036860436201,0.006456741038325378,middle
32,8,58,1053_0.54_1.81.png,37.235843658447266,37.235843658447266,37.235843658447266,0.0,0.0,,0.0,0.006072239018976688,0.0037356046959757805,0.011491314508020878,0.005078671500086784,0.009409135207533836,0.0,middle
32,8,59,1054_0.86_1.22.png,38.03886413574219,38.03886413574219,38.03886413574219,0.0,0.0,,0.0,0.02374306321144104,0.00424526073038578,0.009134061634540558,0.005078671500086784,0.008945408277213573,0.0,middle
32,8,60,1055_0.8_1.95.png,34.79117965698242,35.097145080566406,35.201942443847656,0.3059654235839844,0.4107627868652344,0.28185492753982544,1.0,0.9977745413780212,0.051352281123399734,0.01491088792681694,0.014576507732272148,0.0066625396721065044,0.006657038672419075,middle
32,8,61,1056_0.85_1.39.png,37.5057373046875,37.5057373046875,37.5057373046875,0.0,0.0,,0.0,0.6054373383522034,0.00969712808728218,0.010154451243579388,0.005078671500086784,0.0094832181930542,0.0,middle
32,8,62,1057_0.96_1.31.png,39.974578857421875,40.380916595458984,41.028770446777344,0.4063377380371094,1.0541915893554688,0.6348224878311157,1.0,0.9998762607574463,0.1377866119146347,0.006083630491048098,0.004220562521368265,0.005107219330966473,0.005159311005792849,open_easy
32,8,63,1058_0.6_1.0.png,42.02906036376953,42.02906036376953,42.02906036376953,0.0,0.0,,0.0,0.2300838828086853,0.012448105961084366,0.0049102469347417355,0.005078671500086784,0.004928886890411377,0.0,closed_easy
