name,oof_fold,variant,stages,A0_PSNR,action_PSNR,dPSNR,best_loss,delta_abs_mean,bottleneck_delta_abs_mean,bottleneck_delta_rms,bottleneck_delta_abs_max,early_delta_abs_mean,early_delta_rms,early_delta_abs_max,mid_delta_abs_mean,mid_delta_rms,mid_delta_abs_max,final_delta_abs_mean,final_delta_rms,final_delta_abs_max
1017_0.91_1.44.png,0,S5_bottleneck_mid,bottleneck+mid,33.62205123901367,43.45417022705078,9.83211898803711,0.00477072037756443,0.020069228019565344,0.028305765241384506,0.03672699257731438,0.18827061355113983,,,,0.011832690797746181,0.02793968841433525,0.3042673170566559,,,
1017_0.91_1.44.png,0,S6_early_mid_final,early+mid+final,33.62205123901367,43.68920135498047,10.067150115966797,0.004570893943309784,0.009155897966896495,,,,0.01559431105852127,0.022605542093515396,0.26157134771347046,0.008309958502650261,0.02229481376707554,0.30639761686325073,0.003563424339517951,0.010049112141132355,0.10346032679080963
1022_0.66_1.05.png,0,S1_bottleneck,bottleneck,40.141082763671875,47.43486404418945,7.293781280517578,0.003022996475920081,0.03923286870121956,0.03923286870121956,0.04947488009929657,0.2909514605998993,,,,,,,,,
1022_0.66_1.05.png,0,S2_early_decoder,early,40.141082763671875,45.268245697021484,5.127162933349609,0.0036797209177166224,0.03639622777700424,,,,0.03639622777700424,0.045998528599739075,0.39422309398651123,,,,,,
1022_0.66_1.05.png,0,S3_mid_decoder,mid,40.141082763671875,47.2978630065918,7.156780242919922,0.002961929189041257,0.010830225422978401,,,,,,,0.010830225422978401,0.02506081387400627,0.34007278084754944,,,
1022_0.66_1.05.png,0,S4_final_decoder,final,40.141082763671875,47.68754959106445,7.546466827392578,0.0028531199786812067,0.0029642994049936533,,,,,,,,,,0.0029642994049936533,0.009656757116317749,0.10238431394100189
1022_0.66_1.05.png,0,S5_bottleneck_mid,bottleneck+mid,40.141082763671875,48.260719299316406,8.119636535644531,0.0027919078711420298,0.014495898270979524,0.021458331495523453,0.030327659100294113,0.24645008146762848,,,,0.0075334650464355946,0.017762891948223114,0.29157882928848267,,,
1022_0.66_1.05.png,0,S6_early_mid_final,early+mid+final,40.141082763671875,48.571495056152344,8.430412292480469,0.0028081468772143126,0.00621221986754487,,,,0.011459928005933762,0.01679227314889431,0.2120438665151596,0.0052644857205450535,0.013915502466261387,0.25813812017440796,0.0019122458761557937,0.0060899751260876656,0.08983249217271805
1030_0.75_1.69.png,0,S1_bottleneck,bottleneck,38.21989059448242,43.94035339355469,5.720462799072266,0.004647787194699049,0.05164021998643875,0.05164021998643875,0.0642845407128334,0.478864848613739,,,,,,,,,
1030_0.75_1.69.png,0,S2_early_decoder,early,38.21989059448242,42.146453857421875,3.926563262939453,0.0053989770822227,0.0397072359919548,,,,0.0397072359919548,0.057789336889982224,0.7254778742790222,,,,,,
1030_0.75_1.69.png,0,S3_mid_decoder,mid,38.21989059448242,43.56452178955078,5.344631195068359,0.0048759407363832,0.009414494968950748,,,,,,,0.009414494968950748,0.023726319894194603,0.46918973326683044,,,
1030_0.75_1.69.png,0,S4_final_decoder,final,38.21989059448242,45.23741912841797,7.017528533935547,0.004093344323337078,0.003973723389208317,,,,,,,,,,0.003973723389208317,0.014229608699679375,0.22735300660133362
1030_0.75_1.69.png,0,S5_bottleneck_mid,bottleneck+mid,38.21989059448242,44.52081298828125,6.300922393798828,0.004459024872630835,0.013930165441706777,0.020302696153521538,0.03108181618154049,0.4389447569847107,,,,0.0075576347298920155,0.018078183755278587,0.32751235365867615,,,
1030_0.75_1.69.png,0,S6_early_mid_final,early+mid+final,38.21989059448242,44.01985549926758,5.799964904785156,0.00491947028785944,0.004719785647466779,,,,0.007239136379212141,0.013976332731544971,0.2938237488269806,0.004296247381716967,0.010523279197514057,0.1266365796327591,0.0026239731814712286,0.009238692000508308,0.1788443922996521
1041_0.64_0.82.png,0,S1_bottleneck,bottleneck,36.111610412597656,43.462158203125,7.350547790527344,0.004966781474649906,0.059307944029569626,0.059307944029569626,0.06845274567604065,0.3230176568031311,,,,,,,,,
1041_0.64_0.82.png,0,S2_early_decoder,early,36.111610412597656,42.2224235534668,6.110813140869141,0.0058512999676167965,0.04549143463373184,,,,0.04549143463373184,0.0549590028822422,0.382968932390213,,,,,,
1041_0.64_0.82.png,0,S3_mid_decoder,mid,36.111610412597656,44.455039978027344,8.343429565429688,0.004515617620199919,0.015105675905942917,,,,,,,0.015105675905942917,0.03176232799887657,0.2543923258781433,,,
1041_0.64_0.82.png,0,S4_final_decoder,final,36.111610412597656,45.202545166015625,9.090934753417969,0.004175924230366945,0.005785128101706505,,,,,,,,,,0.005785128101706505,0.016485262662172318,0.0999073013663292
1041_0.64_0.82.png,0,S5_bottleneck_mid,bottleneck+mid,36.111610412597656,45.972347259521484,9.860736846923828,0.003702180925756693,0.019510545767843723,0.029355665668845177,0.03635358065366745,0.2371557503938675,,,,0.00966542586684227,0.021089207381010056,0.21594633162021637,,,
1041_0.64_0.82.png,0,S6_early_mid_final,early+mid+final,36.111610412597656,46.0222053527832,9.910594940185547,0.004010801203548908,0.007117783417925239,,,,0.01302897185087204,0.016986742615699768,0.16293546557426453,0.006051166914403439,0.014191806316375732,0.1865292191505432,0.0022732114885002375,0.006756069138646126,0.09082687646150589
1047_0.89_1.57.png,0,S1_bottleneck,bottleneck,31.743871688842773,37.68621063232422,5.942338943481445,0.009444820694625378,0.06536740809679031,0.06536740809679031,0.08096598833799362,0.5261926054954529,,,,,,,,,
1047_0.89_1.57.png,0,S2_early_decoder,early,31.743871688842773,35.405364990234375,3.6614933013916016,0.011551306582987309,0.05563560500741005,,,,0.05563560500741005,0.07439816743135452,0.7266114354133606,,,,,,
1047_0.89_1.57.png,0,S3_mid_decoder,mid,31.743871688842773,37.14884567260742,5.404973983764648,0.01026561763137579,0.021233467385172844,,,,,,,0.021233467385172844,0.0465797521173954,0.5237029194831848,,,
1047_0.89_1.57.png,0,S4_final_decoder,final,31.743871688842773,38.83148956298828,7.087617874145508,0.008619776926934719,0.009907743893563747,,,,,,,,,,0.009907743893563747,0.02950134687125683,0.22417627274990082
1047_0.89_1.57.png,0,S5_bottleneck_mid,bottleneck+mid,31.743871688842773,39.211761474609375,7.467889785766602,0.008007294498383999,0.02537038316950202,0.035846009850502014,0.04726563021540642,0.289771169424057,,,,0.014894756488502026,0.031569503247737885,0.37421348690986633,,,
1047_0.89_1.57.png,0,S6_early_mid_final,early+mid+final,31.743871688842773,39.69281005859375,7.948938369750977,0.00800079945474863,0.010708557131389776,,,,0.017057016491889954,0.024005983024835587,0.22209124267101288,0.009708024561405182,0.022001566365361214,0.33245813846588135,0.005360630340874195,0.017426902428269386,0.2136952131986618
1051_0.69_0.54.png,0,S1_bottleneck,bottleneck,42.749366760253906,47.80690002441406,5.057533264160156,0.0029655410908162594,0.040438272058963776,0.040438272058963776,0.04919383302330971,0.21978726983070374,,,,,,,,,
1051_0.69_0.54.png,0,S2_early_decoder,early,42.749366760253906,46.170040130615234,3.420673370361328,0.0035232356749475002,0.03431617468595505,,,,0.03431617468595505,0.041298579424619675,0.28134438395500183,,,,,,
1051_0.69_0.54.png,0,S3_mid_decoder,mid,42.749366760253906,46.515480041503906,3.76611328125,0.003317643655464053,0.010723931714892387,,,,,,,0.010723931714892387,0.01880105584859848,0.18530118465423584,,,
1051_0.69_0.54.png,0,S4_final_decoder,final,42.749366760253906,47.114261627197266,4.364894866943359,0.0031098027247935534,0.0030415281653404236,,,,,,,,,,0.0030415281653404236,0.007646162062883377,0.06838887184858322
1051_0.69_0.54.png,0,S5_bottleneck_mid,bottleneck+mid,42.749366760253906,48.128875732421875,5.379508972167969,0.002829046919941902,0.01722669880837202,0.026873048394918442,0.035036660730838776,0.16130544245243073,,,,0.0075803492218256,0.014087392948567867,0.16982688009738922,,,
1051_0.69_0.54.png,0,S6_early_mid_final,early+mid+final,42.749366760253906,48.80577850341797,6.0564117431640625,0.0026412676088511944,0.008346913615241647,,,,0.017292775213718414,0.022441446781158447,0.10045569390058517,0.005785824730992317,0.011857986450195312,0.1677703559398651,0.001962140901014209,0.004995361901819706,0.061907555907964706
1057_0.96_1.31.png,0,S1_bottleneck,bottleneck,40.0328254699707,45.30785369873047,5.275028228759766,0.0034328920301049948,0.03549550846219063,0.03549550846219063,0.04657459259033203,0.3104441463947296,,,,,,,,,
1057_0.96_1.31.png,0,S2_early_decoder,early,40.0328254699707,44.69508361816406,4.662258148193359,0.0037660503294318914,0.03628303110599518,,,,0.03628303110599518,0.045944176614284515,0.3413008451461792,,,,,,
1057_0.96_1.31.png,0,S3_mid_decoder,mid,40.0328254699707,44.9339599609375,4.901134490966797,0.0035927188582718372,0.01535759773105383,,,,,,,0.01535759773105383,0.027809808030724525,0.3099766671657562,,,
1057_0.96_1.31.png,0,S4_final_decoder,final,40.0328254699707,45.42053985595703,5.387714385986328,0.0033832264598459005,0.0059263501316308975,,,,,,,,,,0.0059263501316308975,0.013629745692014694,0.13484513759613037
1057_0.96_1.31.png,0,S5_bottleneck_mid,bottleneck+mid,40.0328254699707,45.326194763183594,5.293369293212891,0.0034974527079612017,0.01459404919296503,0.019597865641117096,0.026995614171028137,0.18736296892166138,,,,0.009590232744812965,0.017580164596438408,0.22679391503334045,,,
1057_0.96_1.31.png,0,S6_early_mid_final,early+mid+final,40.0328254699707,45.49595260620117,5.463127136230469,0.0034833564423024654,0.007543731791277726,,,,0.012207037769258022,0.01676899380981922,0.09301675111055374,0.0070938849821686745,0.014013598673045635,0.197172611951828,0.0033302726224064827,0.00792204961180687,0.1088869646191597
1062_0.58_1.51.png,0,S1_bottleneck,bottleneck,34.548439025878906,41.41718292236328,6.868743896484375,0.006279425695538521,0.05438351631164551,0.05438351631164551,0.06656604260206223,0.4215030074119568,,,,,,,,,
1062_0.58_1.51.png,0,S2_early_decoder,early,34.548439025878906,40.2488899230957,5.700450897216797,0.006847856566309929,0.041393790394067764,,,,0.041393790394067764,0.05797095224261284,0.552975058555603,,,,,,
1062_0.58_1.51.png,0,S3_mid_decoder,mid,34.548439025878906,42.2243537902832,7.675914764404297,0.005985465832054615,0.014726130291819572,,,,,,,0.014726130291819572,0.036506880074739456,0.3872750401496887,,,
1062_0.58_1.51.png,0,S4_final_decoder,final,34.548439025878906,43.638694763183594,9.090255737304688,0.005147206597030163,0.006275111343711615,,,,,,,,,,0.006275111343711615,0.020686741918325424,0.1603306382894516
1062_0.58_1.51.png,0,S5_bottleneck_mid,bottleneck+mid,34.548439025878906,42.9958381652832,8.447399139404297,0.005469625815749168,0.018473246600478888,0.02653665468096733,0.03521065041422844,0.2447860985994339,,,,0.010409838519990444,0.025846121832728386,0.3634001314640045,,,
1062_0.58_1.51.png,0,S6_early_mid_final,early+mid+final,34.548439025878906,43.93966293334961,9.391223907470703,0.005003025755286217,0.0071168273376921816,,,,0.011776905506849289,0.016856538131833076,0.13457155227661133,0.006347943097352982,0.016155345365405083,0.24626846611499786,0.0032256334088742733,0.010407122783362865,0.13816526532173157
1068_0.69_1.34.png,0,S1_bottleneck,bottleneck,40.14018630981445,46.89878463745117,6.758598327636719,0.0034814912360161543,0.03662189841270447,0.03662189841270447,0.04726215824484825,0.3168020248413086,,,,,,,,,
1068_0.69_1.34.png,0,S2_early_decoder,early,40.14018630981445,45.61095428466797,5.470767974853516,0.004006613045930862,0.03247683495283127,,,,0.03247683495283127,0.04408375918865204,0.43472006916999817,,,,,,
1068_0.69_1.34.png,0,S3_mid_decoder,mid,40.14018630981445,46.47087860107422,6.330692291259766,0.0036371846217662096,0.008889215067029,,,,,,,0.008889215067029,0.02000710554420948,0.3101438283920288,,,
1068_0.69_1.34.png,0,S4_final_decoder,final,40.14018630981445,47.11894226074219,6.978755950927734,0.0032464447431266308,0.0033280854113399982,,,,,,,,,,0.0033280854113399982,0.009953446686267853,0.11953137814998627
1068_0.69_1.34.png,0,S5_bottleneck_mid,bottleneck+mid,40.14018630981445,46.9730339050293,6.832847595214844,0.0035082532558590174,0.01262300624512136,0.01831650175154209,0.026116419583559036,0.22212083637714386,,,,0.006929510738700628,0.015122584067285061,0.2701672315597534,,,
1068_0.69_1.34.png,0,S6_early_mid_final,early+mid+final,40.14018630981445,46.92744827270508,6.787261962890625,0.0035106465220451355,0.005053935805335641,,,,0.008227817714214325,0.012531159445643425,0.13958536088466644,0.00452084094285965,0.010588379576802254,0.1818862110376358,0.002413148758932948,0.007017380092293024,0.09794189035892487
1077_0.94_0.84.png,0,S1_bottleneck,bottleneck,40.86440658569336,44.82455825805664,3.9601516723632812,0.004174701403826475,0.050771065056324005,0.050771065056324005,0.060348112136125565,0.34141403436660767,,,,,,,,,
1077_0.94_0.84.png,0,S2_early_decoder,early,40.86440658569336,42.40521240234375,1.5408058166503906,0.0050129066221416,0.041247814893722534,,,,0.041247814893722534,0.048882972449064255,0.3600664734840393,,,,,,
1077_0.94_0.84.png,0,S3_mid_decoder,mid,40.86440658569336,42.533756256103516,1.6693496704101562,0.004892954137176275,0.010349703952670097,,,,,,,0.010349703952670097,0.01760905608534813,0.2206617295742035,,,
1077_0.94_0.84.png,0,S4_final_decoder,final,40.86440658569336,44.860321044921875,3.9959144592285156,0.004028350580483675,0.003566459286957979,,,,,,,,,,0.003566459286957979,0.009934465400874615,0.11179397255182266
1077_0.94_0.84.png,0,S5_bottleneck_mid,bottleneck+mid,40.86440658569336,45.31977081298828,4.455364227294922,0.003954113926738501,0.021039144601672888,0.033751823008060455,0.043668605387210846,0.22524231672286987,,,,0.00832646619528532,0.013766876421868801,0.1527494192123413,,,
1077_0.94_0.84.png,0,S6_early_mid_final,early+mid+final,40.86440658569336,45.424659729003906,4.560253143310547,0.0038976173382252455,0.007769105490297079,,,,0.015093054622411728,0.02156267687678337,0.22384057939052582,0.005344313569366932,0.009626966901123524,0.10979538410902023,0.0028699482791125774,0.007954503409564495,0.1112416535615921
1082_0.94_0.87.png,0,S1_bottleneck,bottleneck,33.75794982910156,40.63497543334961,6.877025604248047,0.006248608231544495,0.05333574116230011,0.05333574116230011,0.06178135797381401,0.2247345894575119,,,,,,,,,
1082_0.94_0.87.png,0,S2_early_decoder,early,33.75794982910156,39.097991943359375,5.3400421142578125,0.0073773907497525215,0.04136297106742859,,,,0.04136297106742859,0.04834745451807976,0.24604599177837372,,,,,,
1082_0.94_0.87.png,0,S3_mid_decoder,mid,33.75794982910156,40.447837829589844,6.689888000488281,0.006365691777318716,0.015110298991203308,,,,,,,0.015110298991203308,0.027122292667627335,0.1811622828245163,,,
1082_0.94_0.87.png,0,S4_final_decoder,final,33.75794982910156,39.04560089111328,5.287651062011719,0.006483226083219051,0.0056876130402088165,,,,,,,,,,0.0056876130402088165,0.013153604231774807,0.06331616640090942
1082_0.94_0.87.png,0,S5_bottleneck_mid,bottleneck+mid,33.75794982910156,42.416229248046875,8.658279418945312,0.005242027807980776,0.023461729288101196,0.036087434738874435,0.04441624879837036,0.19938169419765472,,,,0.010836023837327957,0.020844046026468277,0.17888520658016205,,,
1082_0.94_0.87.png,0,S6_early_mid_final,early+mid+final,33.75794982910156,42.823455810546875,9.065505981445312,0.005130823701620102,0.009924959779406587,,,,0.01878988742828369,0.024319034069776535,0.18574769794940948,0.007805527187883854,0.015839705243706703,0.14369964599609375,0.0031794647220522165,0.007830995135009289,0.052351146936416626
1090_0.54_0.58.png,0,S1_bottleneck,bottleneck,41.2755241394043,46.65707015991211,5.3815460205078125,0.0033632388804107904,0.036642011255025864,0.036642011255025864,0.04366607591509819,0.16243134438991547,,,,,,,,,
1090_0.54_0.58.png,0,S2_early_decoder,early,41.2755241394043,44.9251708984375,3.649646759033203,0.003970588091760874,0.032211486250162125,,,,0.032211486250162125,0.03663318604230881,0.16831746697425842,,,,,,
1090_0.54_0.58.png,0,S3_mid_decoder,mid,41.2755241394043,47.459110260009766,6.183586120605469,0.003084421856328845,0.011241570115089417,,,,,,,0.011241570115089417,0.02190207503736019,0.2170960009098053,,,
1090_0.54_0.58.png,0,S4_final_decoder,final,41.2755241394043,46.844322204589844,5.568798065185547,0.0030027846805751324,0.002897768747061491,,,,,,,,,,0.002897768747061491,0.007161511108279228,0.042262837290763855
1090_0.54_0.58.png,0,S5_bottleneck_mid,bottleneck+mid,41.2755241394043,48.8972053527832,7.621681213378906,0.0027033304795622826,0.016180917620658875,0.02440904639661312,0.03205408900976181,0.13129115104675293,,,,0.007952788844704628,0.016391633078455925,0.20707394182682037,,,
