baseline_psnr_db,best_global_minus_keep_psnr_db,bidirectional_scene,cross_observation_transfer_psnr_db,cross_observation_transfer_raw_psnr_db,dataset,direction_and_strength_stable_scene,edge_local_minus_global_psnr_db,exact_alpha_agreement_fraction,exact_alpha_stable_cell_count,global_endpoint_selection_fraction,hazy_psnr_db,interior_local_minus_global_psnr_db,joint_useful_bidirectional_scene,keep_supported_scene,local_endpoint_selection_fraction,local_minus_keep_psnr_db,material_utility_scene,maximum_full_image_padded_pixels,near_clear_cell_mitigation_fraction,near_clear_damaged_cell_count,near_clear_damaged_scene,near_clear_exposed_cell_count,near_clear_exposed_scene,near_clear_mitigated_cell_count,near_clear_mitigated_scene,negative_tail_scene,nested_variants,null_local_minus_global_psnr_db,primary_clipped_high,primary_clipped_low,primary_local_minus_global_psnr_db,primary_raw_local_minus_global_psnr_db,repeat_keep_supported_cells,repeat_strengthen_cells,repeat_weaken_cells,scene_id_sha256,selected_candidate_saturation_fraction,spatial_specificity_psnr_db,spatial_specificity_raw_psnr_db,stable_cell_count,unresolved_cell_fraction,whole_image_inference_before_scoring_crop
41.75569324870479,0.2411666379312708,False,-0.25,-0.9138360885715656,HAZE4K_TRAIN,True,-0.3224743792085699,0.9375,15,0.0,14.783840921608627,0.8894708640888758,False,True,0.0,0.01601480114077667,False,173056,0.0,0,False,0,False,0,False,True,2,-2.610677107619387,False,False,-0.22515183679049436,-0.22515183679049436,15,0,0,0589a379de6292de93e5731c2456777fd1042254a54ed13201fc787643a9d90e,0.0,0.25,2.9074939148731085,15,0.0,True
36.204235452143394,5.909733669437237,False,-0.25,-6.0120036334426,HAZE4K_TRAIN,True,-6.181297175419211,0.75,12,0.0,13.021632783314644,-4.803117253125457,False,True,0.03125,0.07778973828959658,False,173056,0.0,0,False,4,True,0,False,True,2,0.28181855074750173,False,True,-0.25,-5.83194393114764,12,0,1,7cbc6650fc55ccda1c68470a723a5645eec886634d4f9f9865e867c71d819043,0.0,0.25,7.630202611214308,13,0.0,True
43.858614885558616,0.10098262075063502,False,-0.1416351070344295,-0.1416351070344295,HAZE4K_TRAIN,True,0.0182768759342634,0.9375,15,0.0,16.45618878857874,-0.36141681361826783,False,True,0.0,0.048690211874044445,False,173056,0.0,0,False,1,True,0,False,False,2,-0.0004326616084077816,False,False,-0.0522924088765908,-0.0522924088765908,15,0,0,6c8711cf95ead6b0559d3229bbf55ff35375897b23ed324238d6b2439924543a,0.0,0.25,1.0642856836747718,15,0.0,True
34.39506875643303,4.5234271109853985,False,-0.25,-3.822148630903091,HAZE4K_TRAIN,True,-2.3899403572069744,0.6875,11,0.0,15.369339349032188,-2.7299785986131653,False,True,0.0625,2.090983996371592,False,173056,0.0,0,False,0,False,0,False,True,2,0.8972475515793515,False,True,-0.25,-2.432443114613806,5,7,0,62670b88864137b6ca459e249879bd81cc064e8ff6f32b64ebbaa80443a90cdb,0.0006148726851851852,0.25,6.11343656671834,12,0.0,True
42.62646420288088,0.32096222742197367,False,-0.25,-0.334303029458637,HAZE4K_TRAIN,True,-0.24617845954134493,1.0,16,0.0,14.045051451480994,-0.6757008326418827,False,True,0.0,0.0,False,173056,0.0,0,False,0,False,0,False,True,2,0.35192811484467856,False,True,-0.25,-0.32096222742197333,16,0,0,574305ca99b776762ed49fc5d60de5ecadb52e0c9503f1f00c5fb856e40e84bf,0.0,0.0,0.0,16,0.0,True
43.68228616305532,0.057760422969978825,False,-0.05788136909276629,-0.05788136909276629,HAZE4K_TRAIN,True,-0.10286681321736216,1.0,16,0.0,16.822379508141736,0.05295588305798278,False,True,0.0,0.0,False,307200,0.0,0,False,0,False,0,False,False,2,0.20920959448260817,False,False,-0.05776042296997887,-0.05776042296997887,16,0,0,b83bd34a7a6e90b18cf46f555f26f3b5e9aca45fcda64723bd5fa41dfff8bcae,0.0,0.0,0.0,16,0.0,True
39.35216010406404,3.0847884926227898,False,-0.25,-3.081488243949171,HAZE4K_TRAIN,True,-2.218454506387431,1.0,16,0.0,17.48447588426893,-6.378802980009933,False,True,0.0,0.0,False,173056,0.0,0,False,0,False,0,False,True,2,-0.015291118525378948,False,True,-0.25,-3.0847884926227893,16,0,0,1f8bfb7851e2fe31d671e5fa15624da0dd6dc552ce3ca933d8b35ef512259088,0.0,0.0,0.0,16,0.0,True
37.49546760973909,0.5783795560213155,False,-0.25,-0.813611166148876,HAZE4K_TRAIN,False,1.3269052399572019,0.625,10,0.0,18.583160189012528,-1.262044890429228,False,True,0.03125,1.3731152766247379,True,173056,0.0,0,False,0,False,0,False,False,2,0.9026363805477424,True,False,0.25,0.7947357206034223,10,1,0,4cd5a29014a32467c26c26a645ae65c2f2501c27c66786e4204ac572d9df3863,0.0009002057613168725,0.25,5.4092437440748515,11,0.0,True
33.40770125307035,0.024599847793501883,False,0.2267594550105268,0.2267594550105268,HAZE4K_TRAIN,True,1.7551056167198293,0.8125,13,0.0,10.72833445063451,0.35431070891151245,False,True,0.0625,1.4449836143240051,True,173056,0.0,0,False,0,False,0,False,False,2,-0.9950752440616434,True,False,0.25,1.4203837665305028,12,0,3,d48073a4fcc3fa3a18c1b973008a907707df43476c514e285a95a808d9319f22,0.0,0.25,9.13857790820024,15,0.0,True
47.33657112249863,0.165626109528625,False,-0.17213608673338815,-0.17213608673338815,HAZE4K_TRAIN,True,-0.18363619123572797,1.0,16,0.0,13.153825496719115,-0.035313822008630424,False,True,0.0,0.0,False,307200,0.0,0,False,0,False,0,False,True,2,-3.681406153734467,False,False,-0.1656261095286248,-0.1656261095286248,16,0,0,414908074342dc385db2ba9e0ee0045d41e8a978e414d3d384ce681cfd173079,0.0,0.0,0.0,16,0.0,True
40.02561949306683,2.5429356613231553,False,-0.25,-1.4019797637261702,HAZE4K_TRAIN,True,-0.09320305630720845,0.75,12,0.0,22.94411094985322,-4.960609816787176,False,True,0.0,1.7019909493718262,False,173056,0.0,0,False,0,False,0,False,True,2,1.2374363248294538,False,True,-0.25,-0.8409447119513288,8,4,0,ad503c9a66f3090f196b4ff3a45844154c18e8371589df9ec333cc9f45a825b8,0.0003657085905349794,0.25,2.676980970358744,12,0.0,True
45.33344927864644,0.37434851862873075,False,-0.25,-0.3984678111970099,HAZE4K_TRAIN,True,-0.5043201586892638,1.0,16,0.0,17.65975631956032,0.3320497030521169,False,True,0.0,0.0,False,307200,0.0,0,False,0,False,0,False,True,2,0.5735290576490315,False,True,-0.25,-0.37434851862873075,16,0,0,a4d0529505174262ca3d1025f2f7d552720e1c88cffb5bd25b9a6daa90eb1808,0.0,0.0,0.0,16,0.0,True
43.53786429067809,0.017002049987626687,False,-0.2172095121311969,-0.2172095121311969,HAZE4K_TRAIN,True,0.04317662433183431,0.9375,15,0.0,19.41462954446699,-0.021849293919048586,False,True,0.0,0.046255934379326374,False,307200,0.0,0,False,0,False,0,False,False,2,0.10739696087037856,False,False,0.029253884391699646,0.029253884391699646,15,0,0,cfd78804ee6a6469b959f7234f54f423fa328d3bca0389804bd0e28f9b418750,0.0,0.25,0.28229837218904824,15,0.0,True
33.834277115666836,0.0032125888935973096,False,0.25,1.5611407130686208,HAZE4K_TRAIN,True,2.266176631099085,0.6875,11,0.0,13.188778777269071,5.226110190265144,False,True,0.1875,2.756245521500269,True,173056,1.0,1,True,1,True,1,True,False,2,-0.29724262766455123,True,False,0.25,2.753032932606671,8,0,5,994581dc459369c86daf5081adf21354ad6606d867b32115160cb6e0edc2adca,0.0,0.25,10.336136555305165,13,0.0,True
