alpha,group,bin,count,A0_mean_PSNR,candidate_mean_PSNR,mean_dPSNR,mean_bootstrap_LCB,median_dPSNR,p5_dPSNR,p95_dPSNR,hard_bottom25_dPSNR,hard_bootstrap_LCB,easy_top25_dPSNR,worst_dPSNR,best_dPSNR,dSSIM,positive_ratio,positive_Wilson_LCB,nonnegative_ratio,severe_loss_count,severe_loss_per_600,severe_Wilson_UCB
0.25,A0-WDMamba-PSNR_q4,q4,14,12.351084096091133,,-0.0524160521371024,-0.08986586502620152,-0.06202840805053711,-0.15734477043151857,0.07307233810424804,-0.021433194478352863,-0.08322811126708984,-0.04940096537272135,-0.1970653533935547,0.07805252075195312,0.00038044793265206475,0.2857142857142857,0.11721187910109102,0.2857142857142857,0,0.0,0.21531701192718142
0.375,A0-WDMamba-PSNR_q4,q4,14,12.351084096091133,,-0.08213887895856585,-0.1378645215715681,-0.09637928009033203,-0.23882761001586916,0.10587735176086424,-0.03422705332438151,-0.12680498758951822,-0.07956854502360027,-0.2984199523925781,0.11539077758789062,0.00017264485359191895,0.2857142857142857,0.11721187910109102,0.2857142857142857,2,85.71428571428571,0.399419077638637
0.5,A0-WDMamba-PSNR_q4,q4,14,12.351084096091133,,-0.11414057867867607,-0.188816465650286,-0.13288307189941406,-0.32200975418090816,0.13611836433410643,-0.04838848114013672,-0.17163912455240884,-0.11330000559488933,-0.40141868591308594,0.15155792236328125,-0.00029669489179338725,0.2857142857142857,0.11721187910109102,0.2857142857142857,5,214.28571428571428,0.6123599531785959
0.75,A0-WDMamba-PSNR_q4,q4,14,12.351084096091133,,-0.18477657863071986,-0.29625607218061173,-0.2121286392211914,-0.49296550750732426,0.18869485855102536,-0.08075396219889323,-0.2649224599202474,-0.19118213653564453,-0.6116790771484375,0.22025585174560547,-0.0020065499203545706,0.2857142857142857,0.11721187910109102,0.2857142857142857,8,342.85714285714283,0.7861949006959947
1.0,A0-WDMamba-PSNR_q4,q4,14,12.351084096091133,,-0.2638882909502302,-0.41058573041643415,-0.2992887496948242,-0.6692486763000489,0.23044619560241697,-0.11841138203938802,-0.3627707163492839,-0.28242047627766925,-0.8265924453735352,0.2838935852050781,-0.004719566021646772,0.2857142857142857,0.11721187910109102,0.2857142857142857,9,385.7142857142857,0.8365550926279727
0.0,dark-channel_q4,q1,14,13.49386739730835,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.21531701192718142
0.125,dark-channel_q4,q1,14,13.49386739730835,,0.0027868407113211496,-0.027776384353637693,-0.0017580986022949219,-0.096366548538208,0.10964770317077635,-0.012168566385904947,-0.0656747817993164,0.015810648600260418,-0.09753131866455078,0.11569595336914062,0.0037260821887425016,0.5,0.2679886791947528,0.5,0,0.0,0.21531701192718142
0.25,dark-channel_q4,q1,14,13.49386739730835,,-0.0037087712969098774,-0.06424951553344727,-0.008086204528808594,-0.20485992431640626,0.19546785354614257,-0.02703698476155599,-0.13336912790934244,0.013234138488769531,-0.21933555603027344,0.20813465118408203,0.00695317132132394,0.5,0.2679886791947528,0.5,1,42.857142857142854,0.3146926955395781
0.375,dark-channel_q4,q1,14,13.49386739730835,,-0.01953956059047154,-0.10720270701817104,-0.01893138885498047,-0.3229191780090332,0.27090134620666506,-0.044629414876302086,-0.2029730478922526,-0.0074456532796223955,-0.36841773986816406,0.27574825286865234,0.00970573936189924,0.5,0.2679886791947528,0.5,3,128.57142857142856,0.4758972377320828
0.5,dark-channel_q4,q1,14,13.49386739730835,,-0.0446662221636091,-0.1598229306084769,-0.03769636154174805,-0.45003929138183596,0.32840538024902344,-0.064971923828125,-0.27438004811604816,-0.04570897420247396,-0.5403347015380859,0.34897327423095703,0.012000990765435355,0.5,0.2679886791947528,0.5,6,257.1428571428571,0.6740973309713064
0.75,dark-channel_q4,q1,14,13.49386739730835,,-0.12219394956316267,-0.29097473280770436,-0.1099848747253418,-0.72709059715271,0.3813242435455322,-0.11401081085205078,-0.422183354695638,-0.17190138498942056,-0.9414262771606445,0.49547481536865234,0.015271697725568498,0.5,0.2679886791947528,0.5,7,300.0,0.7320113208052473
1.0,dark-channel_q4,q1,14,13.49386739730835,,-0.23422207151140487,-0.4529999732971191,-0.21622562408447266,-1.027433490753174,0.41178355216979967,-0.174348513285319,-0.5759576161702474,-0.3575633366902669,-1.4004240036010742,0.6203022003173828,0.016857040779931203,0.42857142857142855,0.21380509930400526,0.42857142857142855,7,300.0,0.7320113208052473
0.0,dark-channel_q4,q2,14,12.262445654187884,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.21531701192718142
0.125,dark-channel_q4,q2,14,12.262445654187884,,-0.0413517951965332,-0.08261734758104597,-0.04442644119262695,-0.16222391128540037,0.08014388084411617,-0.052797953287760414,-0.0889126459757487,-0.03073406219482422,-0.2459869384765625,0.1708812713623047,0.0018326171806880406,0.2857142857142857,0.11721187910109102,0.2857142857142857,1,42.857142857142854,0.3146926955395781
0.25,dark-channel_q4,q2,14,12.262445654187884,,-0.0877368790762765,-0.16975136143820627,-0.09492778778076172,-0.32792611122131343,0.149189805984497,-0.10741360982259114,-0.1789700190226237,-0.0708309809366862,-0.49671363830566406,0.33202648162841797,0.0032172862972532,0.2857142857142857,0.11721187910109102,0.2857142857142857,2,85.71428571428571,0.399419077638637
0.375,dark-channel_q4,q2,14,12.262445654187884,,-0.13902997970581055,-0.2621760879244123,-0.1512436866760254,-0.49637584686279296,0.20655226707458482,-0.16377925872802734,-0.27007484436035156,-0.12007840474446614,-0.7506589889526367,0.4820585250854492,0.004156449011393956,0.2857142857142857,0.11721187910109102,0.2857142857142857,7,300.0,0.7320113208052473
0.5,dark-channel_q4,q2,14,12.262445654187884,,-0.19510820933750697,-0.3591857399259295,-0.21309137344360352,-0.6669179439544678,0.2517012119293211,-0.22182210286458334,-0.3621228535970052,-0.17821375528971353,-1.0065107345581055,0.6195745468139648,0.004653083426611764,0.2857142857142857,0.11721187910109102,0.2857142857142857,7,300.0,0.7320113208052473
