candidate,kind,selected,train_pass,train_fail_count,train_hard_mean_b,train_easy_mean_b,train_ratio,train_hard_bce,test_hard_mean_b,test_easy_mean_b,test_ratio,test_hard_bce,test_auc_z,test_spearman_z
platt_tau-1.8848_t1_g3,platt_power,False,False,1,0.5328385588840141,0.034039638059234094,15.653473105583403,0.44144621737354023,0.5300116420341541,0.0194822129916482,27.2048992720367,0.9618233238723776,0.97664,-0.7466395691194065
platt_tau-1.8848_t1_g4,platt_power,False,True,0,0.46137928511509757,0.01726871332271376,26.71764111737494,0.4738085621069136,0.4617642217189362,0.0070598682667376185,65.40691756169532,1.2615956316437864,0.97664,-0.7466395691194065
platt_tau-1.8848_t1.5_g1,platt_power,False,False,3,0.713011379150838,0.30144648939399443,2.36529999265947,0.6069048308332881,0.7092022032637185,0.29179062770422454,2.4305174187520717,0.4953150060092463,0.97664,-0.7466395691194065
platt_tau-1.8848_t1.5_g1.5,platt_power,False,False,2,0.613272362136859,0.17532014332634868,3.498014264084228,0.483429317856236,0.6100771218513902,0.16342908155951588,3.7329777297268767,0.5776988798403612,0.97664,-0.7466395691194065
platt_tau-1.8848_t1.5_g2,platt_power,False,False,2,0.5326773847151971,0.10560331885723265,5.044134885905763,0.43480463247531687,0.5306405539210529,0.09350122401338168,5.675225747259831,0.697049703310345,0.97664,-0.7466395691194065
platt_tau-1.8848_t1.5_g3,platt_power,False,False,2,0.4116730636671144,0.042111782115349355,9.77572173363481,0.4313088050988933,0.41230177993873623,0.03236808455994157,12.737910986830434,0.9788412662223096,0.97664,-0.7466395691194065
platt_tau-1.8848_t1.5_g4,platt_power,False,False,1,0.3264450408877087,0.018715057410389552,17.44290886900965,0.4809076287901272,0.32935867741752417,0.011941235565754414,27.58162466554743,1.2823932591171265,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.05_g1,platt_power,False,False,2,0.8608311586677997,0.05605897587420436,15.355813145775157,2.919059399405726,0.8193188153654258,0.004652025641006005,176.12087262447835,2.4574547090120213,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.05_g1.5,platt_power,False,False,2,0.8545113920940092,0.05344385148970442,15.988956040315035,2.9323976787542514,0.8131614056643993,0.004154961112240795,195.7085478534976,2.6916005854990646,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.05_g2,platt_power,False,False,2,0.8506190217293869,0.05161432318064018,16.480290146446062,2.929594045696557,0.8092570548283898,0.0040134000000596765,201.6387738118196,2.810547054398743,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.05_g3,platt_power,False,False,2,0.845725358252838,0.04903825728480505,17.246236001842867,2.9207810179995017,0.8044159640620093,0.003934185988934568,204.46820926223072,2.920576953639502,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.05_g4,platt_power,False,False,2,0.842472797427249,0.04725380844881797,17.828675086363816,2.9156724343521905,0.8014818639751597,0.0039035720603245827,205.32011490740007,2.967559472577062,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.1_g1,platt_power,False,False,2,0.8592386731284423,0.05589061972794716,15.37357569679612,2.212040467026777,0.8200352319226263,0.00669963443749627,122.39999653310677,1.7648141110670446,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.1_g1.5,platt_power,False,False,2,0.8473338385325504,0.050465003088108716,16.79052386171777,2.215881727491965,0.8090174617613248,0.004649824018834832,173.9888345202473,2.1377780757977707,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.1_g2,platt_power,False,False,2,0.8392736493847565,0.047217159924582135,17.774759234254894,2.2153463993108424,0.802109563861271,0.0038879813279053517,206.30489094797355,2.363787590277933,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.1_g3,platt_power,False,False,2,0.8284527384931119,0.0429980253024424,19.267227568379834,2.2121222880963676,0.7933501145687134,0.003283179911127682,241.64076780556914,2.613838048334568,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.1_g4,platt_power,False,False,2,0.821049931308801,0.04020168426197565,20.4232719693633,2.2002108460871628,0.7877133712010195,0.0029788464261132183,264.4357105138929,2.7482732055918495,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.15_g1,platt_power,False,False,2,0.8554260911677083,0.0577814853653541,14.804501576219838,1.7221183967448543,0.8200575263258841,0.00997787475066952,82.18759473512712,1.3031274649136468,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.15_g1.5,platt_power,False,False,2,0.8384055051868271,0.048726442248784224,17.206376384020654,1.714758816186533,0.8037423820200914,0.005507207312246925,145.94373090563153,1.7220277002564541,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.15_g2,platt_power,False,False,2,0.8264571755688832,0.04380855979024437,18.86519848006793,1.715128038046932,0.7934307628815028,0.003924943860892843,202.15085642040592,2.0009179769153165,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.15_g3,platt_power,False,False,2,0.8098587317724563,0.03788130294265819,21.378851012552506,1.7129890314002136,0.780122049059604,0.0026751897954409736,291.6137204130633,2.3506640677329522,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.15_g4,platt_power,False,False,2,0.7982644737835003,0.034098621033275704,23.410462053714742,1.7129023583499627,0.7712769073958508,0.0021121244435887976,365.1664132466278,2.559516223843832,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.2_g1,platt_power,False,False,2,0.8506139524406183,0.06135385603005521,13.86406670224494,1.3878855043529164,0.8192061458939178,0.01507142771081891,54.35491325787648,1.0193780401145345,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.2_g1.5,platt_power,False,False,2,0.8286524280752298,0.04800284126389418,17.262570428273982,1.360784712760569,0.7975992652269795,0.006953293720860938,114.70812211399334,1.4073219978837082,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.2_g2,platt_power,False,False,2,0.8129126496678312,0.04125368132864274,19.705214746578747,1.3592977364065304,0.7836395028672495,0.0042951491680080275,182.4475640343546,1.717343746531236,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.2_g3,platt_power,False,False,2,0.7906530306650564,0.033629989703227475,23.510356013852046,1.364454443715779,0.7653492499599919,0.002386428208439761,320.7091029402367,2.1271583299915644,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.2_g4,platt_power,False,False,1,0.7749082111544953,0.02900140514633254,26.719678141267185,1.3703668017895412,0.7529654278472099,0.0016326223052560444,461.20001265640076,2.3882792455500716,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.3_g1,platt_power,False,False,2,0.8389993178433302,0.0730051815113065,11.492325619564307,1.0066356914351087,0.8142650732541437,0.030660673473567376,26.557312055005024,0.7366067905061036,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.3_g1.5,platt_power,False,False,2,0.807459864828491,0.04935551873218628,16.36007250192107,0.951655703067624,0.7825985825057701,0.012063238690815395,64.87466612938847,1.0246702158285,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.3_g2,platt_power,False,False,2,0.7841551468640635,0.038564671595078745,20.333510294020755,0.9400051798538673,0.76097086685896,0.006110397851498368,124.53704085280758,1.3099356730623681,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.3_g3,platt_power,False,False,1,0.7503949694338278,0.02776298716967317,27.02861060475221,0.9552390316684516,0.7315806265518342,0.002419861059894353,302.3234014037871,1.7854685654787017,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.3_g4,platt_power,False,False,1,0.7260692319472459,0.021926412942099842,33.11390850225007,0.9790610631233239,0.7110849547434553,0.0012878121613588754,552.16511854736,2.1184910018678598,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.5_g1,platt_power,False,False,3,0.8109775941260223,0.10835045168899714,7.484764313247216,0.7178619136480248,0.7947119347573677,0.07510116622265546,10.581885405098147,0.5483062229743944,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.5_g1.5,platt_power,False,False,2,0.7613785111618254,0.060576950442603354,12.568782442807704,0.6377056034717319,0.7450048864987359,0.029837714363719438,24.968564194200123,0.7353910129880452,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.5_g2,platt_power,False,False,2,0.7232306658884122,0.040117355149426014,18.02787504795814,0.6108922892976734,0.7083097020817184,0.013752425249695301,51.50434844918802,0.9414979985374039,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.5_g3,platt_power,False,False,1,0.6664197112159118,0.022711169001893086,29.343258867932448,0.6202248661935283,0.6556638960984702,0.003954884753132726,165.78584131411378,1.3651366859843694,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.5_g4,platt_power,False,False,1,0.624750222321351,0.01512649429612406,41.301719360145064,0.6611504352612603,0.6178310086945827,0.0015000923338412114,411.8619865968742,1.7614792462357094,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.75_g1,platt_power,False,False,3,0.7739801009942203,0.1590319231140464,4.866822244482177,0.6111303863006416,0.7635958303563668,0.135414666552069,5.638944804126905,0.4931291381068929,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.75_g1.5,platt_power,False,False,2,0.7049527935920441,0.08321158437745044,8.471810732437872,0.5160383245870477,0.6949893907735427,0.05938869360078978,11.702385565933723,0.6332972734609332,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.75_g2,platt_power,False,False,1,0.6505161958368663,0.049353995301753634,13.180618749496706,0.48282957809892396,0.6421026522981566,0.02833321314223642,22.662542687083093,0.7995965878749024,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.75_g3,platt_power,False,True,0,0.568622857851314,0.022293190889464107,25.506571072337987,0.489244411419294,0.5642494746390224,0.007779344980922708,72.53174605609235,1.1580069483034436,0.97664,-0.7466395691194065
platt_tau-1.6770_t0.75_g4,platt_power,False,True,0,0.5087881979726255,0.012296530679590273,41.37656475879899,0.5360850656487307,0.5081424139733598,0.002566172371480542,198.01569825186343,1.526512498358294,0.97664,-0.7466395691194065
platt_tau-1.6770_t1_g1,platt_power,False,False,3,0.7402020322530549,0.20522810345685794,3.606728414798496,0.5793650222807131,0.7332540658780577,0.18820076055522555,3.8961270066859903,0.48814358623512116,0.97664,-0.7466395691194065
platt_tau-1.6770_t1_g1.5,platt_power,False,False,2,0.6558092833627798,0.10836577542955066,6.051811845236377,0.47651396996308465,0.6496348122733133,0.08991913450085788,7.224655974275591,0.6076655651159605,0.97664,-0.7466395691194065
platt_tau-1.6770_t1_g2,platt_power,False,False,2,0.5886589374692799,0.062159808490228174,9.470089303151891,0.4409719561115549,0.584093669282504,0.04522202811596703,12.916131664521071,0.7579551368805539,0.97664,-0.7466395691194065
platt_tau-1.6770_t1_g3,platt_power,False,True,0,0.4879806382757116,0.024829154946813432,19.653533892756947,0.45020088076069625,0.4872086855418247,0.012939883814081104,37.65170480214414,1.0907098707951126,0.97664,-0.7466395691194065
platt_tau-1.6770_t1_g4,platt_power,False,True,0,0.41568941175460333,0.011928408697957358,34.848689567937654,0.5035470213979729,0.41826546380888385,0.004207425945969005,99.41124791741375,1.438147380078034,0.97664,-0.7466395691194065
platt_tau-1.6770_t1.5_g1,platt_power,False,False,3,0.6874523087771792,0.2749939169357451,2.4998818753427514,0.5728784434655094,0.6839224842535474,0.2650682026964597,2.580175506892974,0.5097083162937291,0.97664,-0.7466395691194065
platt_tau-1.6770_t1.5_g1.5,platt_power,False,False,2,0.5823511160614628,0.1535418771395718,3.792783616498952,0.4634401137720157,0.5797105659520496,0.14188854911373508,4.085675479614391,0.613182049845698,0.97664,-0.7466395691194065
platt_tau-1.6770_t1.5_g2,platt_power,False,False,2,0.49892950729217583,0.08908340877199976,5.6007006710883385,0.42701722667965664,0.49765687749030285,0.07770877217654026,6.404127404814949,0.7523431972741637,0.97664,-0.7466395691194065
platt_tau-1.6770_t1.5_g3,platt_power,False,False,1,0.37649075418159955,0.03326238844683918,11.318812982516782,0.4438897847184429,0.3780551644052832,0.024756453344902275,15.270974365281221,1.0710843189137436,0.97664,-0.7466395691194065
platt_tau-1.6770_t1.5_g4,platt_power,False,False,1,0.2925429972542521,0.01398493646831862,20.91843591259617,0.5103471547676537,0.29631123479626936,0.008445621510918275,35.08459790830149,1.409465188811885,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.05_g1,platt_power,False,False,2,0.8198736852447095,0.038968941185051606,21.03915734716475,2.643453712481126,0.7871366952757954,0.003107480731979368,253.30380561182562,2.7734109536597025,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.05_g1.5,platt_power,False,False,2,0.8126785766306354,0.036717303652328184,22.133394770100576,2.6704392105284347,0.7822632003513771,0.0027189298322306487,287.7099626030427,3.0034016038590785,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.05_g2,platt_power,False,False,2,0.8079139768872644,0.03542788429215066,22.804465833322833,2.686173070033831,0.7790432254759294,0.0023898392325459664,325.9814362684103,3.110405392701457,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.05_g3,platt_power,False,False,2,0.801504621927836,0.033817483935310484,23.700894586393105,2.6954097719728902,0.7745812988834322,0.0018471978569929851,419.3277379307688,3.247076894506889,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.05_g4,platt_power,False,False,2,0.7971234286886685,0.032715315673312075,24.3654512353959,2.6933387595597975,0.7714523485975298,0.0014277906251166613,540.3119582288168,3.3180959468686475,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.1_g1,platt_power,False,False,2,0.8176820748087434,0.03986854749157578,20.50945234414471,1.9763742314417188,0.7863645825725756,0.0030964452117417524,253.95720860510397,2.045886792255683,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.1_g1.5,platt_power,False,False,2,0.8037805826409499,0.0350127096224541,22.95682314531507,2.007086401448517,0.7757756433652522,0.0021676469883879688,357.88836813423177,2.4684563293134385,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.1_g2,platt_power,False,False,2,0.7945841912411142,0.03212293878874487,24.735725347754233,2.02764625180129,0.7691158022850922,0.0016967084578736573,453.2987377507157,2.7128608200810023,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.1_g3,platt_power,False,False,1,0.7822634099800323,0.028564983807631575,27.385396583737556,2.0421554397800112,0.7603258800726655,0.0010915945002051267,696.527767343816,2.9601081064968136,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.1_g4,platt_power,False,False,1,0.7738774456116414,0.026265921134652315,29.46317555909639,2.0513799231078136,0.7542877925779795,0.000707553746641323,1066.0501709707535,3.0843295289906703,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.15_g1,platt_power,False,False,2,0.8149915569120791,0.04129635546362806,19.73519328188383,1.5288536895708607,0.7857189914998814,0.004485410285673919,175.17215627061185,1.5290800722760032,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.15_g1.5,platt_power,False,False,2,0.7949536342119041,0.033789369897393284,23.526737451035796,1.5539793899006673,0.7692841209899092,0.002317810417155227,331.90122681996263,2.019675504413513,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.15_g2,platt_power,False,False,1,0.7814155542506027,0.029539940336123137,26.45284808835727,1.5737993397556158,0.7588402787455649,0.0015660393684693824,484.5601547598648,2.3387259182134814,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.15_g3,platt_power,False,False,1,0.7631741008760803,0.024428105510475508,31.24164092662889,1.6037428128884856,0.7450600973335434,0.0008781635887023199,848.429730996401,2.7162321366809703,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.15_g4,platt_power,False,False,1,0.7507242074239449,0.021257532637246675,35.31567939867834,1.6177774797038396,0.7355868779705549,0.0005219730553037808,1409.2430068874992,2.9188250526522,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.2_g1,platt_power,False,False,2,0.8112764732300705,0.0439504984910541,18.458868524442373,1.225565616361432,0.7843216263576548,0.007377491760474299,106.31277564547639,1.1942604596313744,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.2_g1.5,platt_power,False,False,2,0.7855540334898123,0.03332509718718654,23.572445387851918,1.2333544379430768,0.7619634652252336,0.00299080799946768,254.76843226340574,1.6709208258005046,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.2_g2,platt_power,False,False,1,0.7677564396125613,0.02779065852642004,27.62642126247819,1.256686404053931,0.7474893949172591,0.0017149852447109894,435.8576245612111,2.0271597651495763,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.2_g3,platt_power,False,False,1,0.7434165581870599,0.021489039419765005,34.59515074942282,1.2929023104477517,0.7281587914023846,0.000814517485375009,893.9756413788167,2.4865153553336548,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.2_g4,platt_power,False,False,1,0.7266412642177027,0.017777768518382576,40.8735924008877,1.3224512752154367,0.7147226672896289,0.00044778608134856806,1596.125241626862,2.764958475968468,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.3_g1,platt_power,False,False,2,0.8011698317493956,0.05330590339104383,15.029664273244524,0.8909975549944542,0.7788064295836684,0.018021415358999083,43.215608434149296,0.8507673216970708,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.3_g1.5,platt_power,False,False,2,0.7647847332793005,0.03465913144191845,22.06589436786441,0.8672875469568792,0.7448472879076856,0.005993787695961421,124.2698816992733,1.213889392305559,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.3_g2,platt_power,False,False,1,0.7386338437351807,0.02626198712485133,28.12558852548604,0.8808567657470162,0.721850873833135,0.0027114253809747083,266.2256091936569,1.5623679139075608,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.3_g3,platt_power,False,False,1,0.7018135387379271,0.01789539292475435,39.2175540201256,0.9318804085685334,0.6903248780932508,0.0009184082026313493,751.6536504305901,2.1093034472694634,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.3_g4,platt_power,False,False,1,0.675896169138778,0.013511515342267171,50.023713256233904,0.9774029207912577,0.6679873149699241,0.0004198700997677635,1590.9380433124388,2.4820412586069427,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.5_g1,platt_power,False,False,3,0.7751990923247861,0.08440049306792627,9.18476971101222,0.6449727336214226,0.7599594978984859,0.054351946806024766,13.982194614126435,0.6125406013364032,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.5_g1.5,platt_power,False,False,2,0.7195827589102317,0.04450586149662241,16.16826940794847,0.5898619664918436,0.705742455220319,0.01892555961813485,37.290440518549445,0.8490910383547403,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.5_g2,platt_power,False,False,1,0.677763742555407,0.028354583174084853,23.90314604147877,0.5836714286576046,0.6664371064660014,0.007788497089839245,85.56684284255883,1.1018857556434467,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.5_g3,platt_power,False,False,1,0.6169854641031537,0.0151567724971053,40.70691594935452,0.6273944577021108,0.6106746814115629,0.001874558243907208,325.76991587026504,1.609854154612899,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.5_g4,platt_power,False,False,1,0.5734280730085152,0.009628519342987614,59.55516654034028,0.6947937878097363,0.5708706080883845,0.0006215235199740317,918.5020192192187,2.0649134755227814,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.75_g1,platt_power,False,False,3,0.7408864841641154,0.13261169966001907,5.586886270695197,0.5598553212431897,0.7312107391681882,0.10998466445580639,6.64829722203681,0.5326060793422999,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.75_g1.5,platt_power,False,False,1,0.6655545815071594,0.06524562870792142,10.200753593571472,0.48550974005496733,0.6571764570591869,0.044025019807908704,14.927340406128131,0.7087288057800741,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.75_g2,platt_power,False,False,1,0.607389676977377,0.036936125102524524,16.444325854199118,0.4694486143705431,0.6012361659737715,0.019308875129928953,31.137814187935234,0.9085160070950778,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.75_g3,platt_power,False,True,0,0.5219360088229122,0.015602455499926516,33.45217096279303,0.504093257226718,0.5204688023339149,0.004565364199762838,114.0037858011311,1.330274720713588,0.97664,-0.7466395691194065
platt_tau-1.4839_t0.75_g4,platt_power,False,False,1,0.4610150881732576,0.008176081687962676,56.38582217836595,0.5748956079676665,0.4633037111532304,0.0013254562649380112,349.5428128478446,1.7570576035951384,0.97664,-0.7466395691194065
platt_tau-1.4839_t1_g1,platt_power,False,False,2,0.7100365517925724,0.1788800225008456,3.9693451614431456,0.5393160852925747,0.703644832004184,0.16204958352544854,4.342157608159989,0.5158208980829705,0.97664,-0.7466395691194065
platt_tau-1.4839_t1_g1.5,platt_power,False,False,2,0.6197122661855218,0.08946402122835245,6.926944012540384,0.4541657098145369,0.6146559962300474,0.07232891165396424,8.49806781513156,0.6640220058234406,0.97664,-0.7466395691194065
platt_tau-1.4839_t1_g2,platt_power,False,False,1,0.5492644092644952,0.04903236146610034,11.202079460199807,0.4334829720067213,0.5462446879564071,0.0341124402746801,16.013063960183942,0.8410104453152392,0.97664,-0.7466395691194065
platt_tau-1.4839_t1_g3,platt_power,False,True,0,0.44608912938746176,0.018240991836156826,24.45531105952448,0.46713106751064554,0.4472508786859134,0.008668671644347151,51.59393469212392,1.223811400036255,0.97664,-0.7466395691194065
platt_tau-1.4839_t1_g4,platt_power,True,True,0,0.3738833700807271,0.00829738540344605,45.06038371140947,0.5409127429405565,0.37834648392490905,0.0025310615794420775,149.4813429265945,1.619141792752911,0.97664,-0.7466395691194065
platt_tau-1.4839_t1.5_g1,platt_power,False,False,2,0.6627333396594774,0.25168865254778616,2.63314747387608,0.544766836732322,0.6595217503087129,0.24163549674822882,2.7294075547016963,0.5265445886803103,0.97664,-0.7466395691194065
platt_tau-1.4839_t1.5_g1.5,platt_power,False,False,2,0.5529498976270336,0.13509233148005734,4.093125727929727,0.44883442075130703,0.5508812968801817,0.1238045871041085,4.449603280183312,0.6506010374990696,0.97664,-0.7466395691194065
platt_tau-1.4839_t1.5_g2,platt_power,False,False,2,0.4673277121212815,0.07558581673753509,6.1827434337851335,0.4240799867226649,0.4667977191053111,0.06499668253010951,7.181869919115772,0.8090853146564966,0.97664,-0.7466395691194065
platt_tau-1.4839_t1.5_g3,platt_power,False,False,1,0.34440984159035315,0.02647892258262497,13.006943183418995,0.4603630753167106,0.3467988585435387,0.019102015644730144,18.155092373155576,1.1639396237546535,0.97664,-0.7466395691194065
platt_tau-1.4839_t1.5_g4,platt_power,False,False,1,0.26231648280759223,0.010548885976838113,24.866747387691273,0.5429308938974424,0.2667609536096662,0.006038588767764021,44.17604242794677,1.5365169444560856,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.05_g1,platt_power,False,False,1,0.757516512892316,0.021277174255446788,35.602308078968605,2.3721417709352255,0.7435959716322202,9.521299022974905e-05,7809.816389947657,3.197841540732775,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.05_g1.5,platt_power,False,False,1,0.7499423122449093,0.018890208229491702,39.700055347938786,2.4266601341105583,0.73790207594994,1.4664155439058611e-05,50320.1209927512,3.438285067496133,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.05_g2,platt_power,False,False,1,0.7453086222083642,0.017339216061343418,42.98398610246159,2.450287630567729,0.7340361085637798,2.261030275804363e-06,324646.74021343916,3.559536522109169,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.05_g3,platt_power,False,False,1,0.7395303994807341,0.015353531447389632,48.16679485203823,2.4705872804782967,0.7284906864778321,5.375626010749395e-08,13551736.76556186,3.6889004883069236,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.05_g4,platt_power,False,False,1,0.7357910694405537,0.014137005741458429,52.0471649298946,2.478652934294447,0.7244601233844615,1.2780624188919536e-09,566842520.8938929,3.747678853866474,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.1_g1,platt_power,False,False,1,0.7578512643023962,0.02222933024068455,34.09240206955773,1.756391218639481,0.7418200994865402,0.000583619665865672,1271.0676882113155,2.459187735524624,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.1_g1.5,platt_power,False,False,1,0.7427664643088983,0.018145202310497488,40.9345926046351,1.8264825618052032,0.7302609407894265,0.00020042697081416972,3643.5263069784355,2.927474885172442,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.1_g2,platt_power,False,False,1,0.7332291028048518,0.015747946208774163,46.56030018672048,1.866228183414198,0.7227337625042607,7.300257884337414e-05,9900.112762521367,3.1684284749896166,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.1_g3,platt_power,False,False,1,0.72091663571046,0.012936266271780676,55.7283392722888,1.9137173510308243,0.7126882539917865,9.84009015656176e-06,72427.0044941141,3.4246380519315447,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.1_g4,platt_power,False,False,1,0.7126847007594243,0.011326637996165364,62.92111578040225,1.9352065708286108,0.70585393046493,1.3282753049383785e-06,531406.3491511468,3.5609745346365935,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.15_g1,platt_power,False,False,1,0.7566426232059564,0.024065560695946647,31.44088902667443,1.3490343104358273,0.7397882211070815,0.0013208119210879536,560.1011084891765,1.8760344632110615,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.15_g1.5,platt_power,False,False,1,0.7343174228168191,0.01821770274902155,40.307904510971255,1.4179916057176245,0.722088848737917,0.00046876325434991984,1540.4126540151035,2.4476971795386935,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.15_g2,platt_power,False,False,1,0.71980387305395,0.01502744813766027,47.89927514373185,1.468417293071692,0.7104619660055214,0.00020732562913287648,3426.7927654529444,2.8065999799960712,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.15_g3,platt_power,False,False,1,0.700705153233606,0.011518085846338722,60.835208434945,1.5313445233208398,0.6946904104105067,4.549938512908876e-05,15268.127435998598,3.1866282277810742,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.15_g4,platt_power,False,False,1,0.687768149714107,0.009629159068735545,71.42556736311361,1.5733145174774992,0.6836625786805054,1.0203609976994257e-05,67002.02969556233,3.394028924786211,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.2_g1,platt_power,False,False,1,0.7541341413357217,0.026621163667269597,28.328368765596846,1.0761628900692568,0.7369150760377263,0.0026965075912630783,273.28499961409193,1.4673476262143696,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.2_g1.5,platt_power,False,False,1,0.7249481713256518,0.018723496924175784,38.718631154290335,1.1328434388736506,0.7126548381670863,0.0008235056131449557,865.3915975696488,2.054326721917903,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.2_g2,platt_power,False,False,1,0.7054877331566295,0.01472260028372179,47.918690962265686,1.187074657112981,0.6965185197278558,0.00036073795262963644,1930.815747693062,2.4666433034787705,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.2_g3,platt_power,False,False,1,0.6794615599038938,0.010545916874686064,64.42887498334471,1.2681752896534635,0.6742997911400277,9.257562135930281e-05,7283.772782069133,2.971207021441948,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.2_g4,platt_power,False,False,1,0.6616491514600945,0.008404904540368184,78.7217925298543,1.3207867645545375,0.6584828623286679,2.581006948367376e-05,25512.63423545579,3.246006523223341,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.3_g1,platt_power,False,False,2,0.7461869300245122,0.034282113272018876,21.76607154009818,0.7825161131588884,0.729646545705111,0.008751218827261119,83.37656275171324,1.0319865616992958,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.3_g1.5,platt_power,False,False,1,0.7044670307793374,0.020743172697902587,33.961392552575546,0.8023363271542502,0.6923344167628974,0.0022618008241958045,306.09875518506834,1.5002967522645956,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.3_g2,platt_power,False,False,1,0.675484102067131,0.0148508154588624,45.48464721942444,0.8501203800405064,0.6669255110731669,0.0008437568548920917,790.4238136927021,1.9341967658765522,0.97664,-0.7466395691194065
