fold,phase,feature,direction,threshold,coverage,udp_accept_count,mean_delta,hard_bottom25_delta,easy_top25_delta,mean_ssim_delta,strong_regression_ratio,worst_regression_ratio,utility_score,mechanism_gate_pass,utility_gate_pass,promotion_gate_pass,feature_source,note
all,posthoc,dark_channel_std,low,0.11762408442795277,0.01,6,0.01330577532450358,0.05226825714111328,0.0,2.3859739303588868e-06,0.0,0.0016666666666666668,0.04366672960917155,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_low_high_abs_ratio,high,9.342315435409546,0.05,30,0.02107712745666504,0.08704652150472005,0.014077657063802084,-6.534020105997721e-05,0.006666666666666667,0.023333333333333334,0.04290366681416829,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_low_high_abs_ratio,high,10.754634227752682,0.02,12,0.02480708122253418,0.04923203786214193,0.0,-2.8473337491353352e-05,0.0,0.01,0.042651636441548665,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_absdiff_mean,high,0.013465569186955689,0.02,12,0.023577213287353516,0.04773104349772135,0.0,-1.8727481365203857e-05,0.0,0.01,0.042470343112945556,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,dark_channel_std,low,0.2264191210269928,0.7,420,0.11089871088663737,0.6443920644124349,-0.14814170837402343,-0.0001460793614387512,0.36666666666666664,0.2816666666666667,0.04191388972600302,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_saturation_mean,low,0.13935476988554002,0.7,420,0.1078974469502767,0.45039076487223306,-0.05098642985026042,-0.00022731482982635498,0.19333333333333333,0.2816666666666667,0.041509058316548636,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_absdiff_std,high,0.007065755221992731,0.2,120,-0.003591979344685872,0.2620755894978841,-0.0019807942708333333,-0.00011679073174794515,0.06,0.09666666666666666,0.0413048308690389,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_low_high_abs_ratio,high,13.196463479995725,0.01,6,0.01436046600341797,0.052670491536458336,0.0,-1.2716750303904215e-05,0.0,0.005,0.040419410864512124,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,dark_channel_mean,high,0.5088496327400207,0.7,420,0.12404348691304524,0.38071072896321617,0.026180699666341147,-0.0002432336409886678,0.2,0.2733333333333333,0.039823196093241385,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_luma_std,low,0.1162225941568613,0.01,6,0.017108920415242514,0.040277620951334636,0.0,-5.0888458887736e-06,0.0,0.0016666666666666668,0.039257723808288576,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_luma_contrast,low,0.1162225941568613,0.01,6,0.017108920415242514,0.040277620951334636,0.0,-5.0888458887736e-06,0.0,0.0016666666666666668,0.039257723808288576,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_saturation_mean,low,0.10283680260181427,0.5,300,0.07965540250142415,0.2719632466634115,0.0026917012532552084,-0.0002055261532465617,0.08,0.205,0.03872811985015869,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_highfreq_abs_mean,low,0.0007769455201923847,0.1,60,0.04115585962931315,0.07538215637207031,0.006034774780273438,-2.7459363142649332e-05,0.04666666666666667,0.03333333333333333,0.03755994749069214,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_absdiff_mean,high,0.006650231964886189,0.4,240,0.03603680928548177,0.39343701680501303,-0.09386647542317708,-0.00019911855459213258,0.08,0.18,0.03734207073847452,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_edge_mean,high,0.016806445457041262,0.85,510,0.16364998499552408,0.6889705530802409,-0.12002461751302083,-0.00010908335447311401,0.5133333333333333,0.33666666666666667,0.03653667052586876,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_absdiff_max,low,0.039274368435144424,0.3,180,0.10472953160603841,0.15616958618164062,0.028188323974609374,-3.6040047804514566e-05,0.18,0.10833333333333334,0.036223273754119885,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_absdiff_range,low,0.039274368435144424,0.3,180,0.10472953160603841,0.15616958618164062,0.028188323974609374,-3.6040047804514566e-05,0.18,0.10833333333333334,0.036223273754119885,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_highfreq_abs_mean,low,0.00069425476831384,0.05,30,0.029250081380208334,0.034032160441080726,0.06629188537597656,-5.863904953002929e-06,0.006666666666666667,0.015,0.036163263320922845,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_mean,low,0.1869802840054035,0.15,90,0.0443199348449707,0.1384880828857422,-0.0403766123453776,-6.29270076751709e-05,0.05333333333333334,0.05333333333333334,0.03597241020202635,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_luma_std,low,0.1363038972020149,0.05,30,0.020437529881795247,0.07537733713785807,-0.03143608093261719,-6.371935208638509e-06,0.006666666666666667,0.016666666666666666,0.03533817132314047,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_luma_contrast,low,0.1363038972020149,0.05,30,0.020437529881795247,0.07537733713785807,-0.03143608093261719,-6.371935208638509e-06,0.006666666666666667,0.016666666666666666,0.03533817132314047,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_highfreq_abs_mean,low,0.0009099304908886552,0.2,120,0.09473015467325846,0.09308975219726562,0.03419364929199219,-6.688863039016723e-05,0.12666666666666668,0.065,0.03487294658025105,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,bright_channel_std,low,0.14989421218633653,0.1,60,0.033751118977864585,0.11407981872558594,-0.03714007059733073,-4.2903423309326174e-06,0.04,0.04666666666666667,0.03477090644836425,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,bright_channel_std,low,0.15735632702708244,0.15,90,0.033651755650838215,0.20693551381429037,-0.05454640706380209,-3.071427345275879e-06,0.10666666666666667,0.07,0.03459224160512287,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,dark_channel_max,low,0.8469804012775421,0.02,12,0.016046457290649414,0.02803539276123047,0.0038879903157552085,5.000531673431396e-06,0.0,0.006666666666666667,0.0288676929473877,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,dark_channel_range,low,0.8469804012775421,0.02,12,0.016046457290649414,0.02803539276123047,0.0038879903157552085,5.000531673431396e-06,0.0,0.006666666666666667,0.0288676929473877,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,dark_channel_std,low,0.15127575844526292,0.1,60,0.032385549545288085,0.10418188730875651,-0.04220390319824219,-1.0353326797485351e-05,0.04,0.03833333333333333,0.02872206497192382,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_near_ratio_gt_0_66,low,0.009313541632145643,0.02,12,0.021774705251057944,0.015026270548502604,0.02059003194173177,-2.6747584342956543e-06,0.0,0.005,0.027255515893300376,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_saturation_mean,low,0.027812856137752532,0.02,12,0.009056094487508139,0.04088512420654297,0.0,-1.54725710550944e-05,0.0,0.006666666666666667,0.026492654800415044,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_image_edge_mismatch,low,1.0132110059261321,0.05,30,0.014377094904581706,0.061504478454589846,0.0007890065511067709,-1.5725493431091308e-05,0.013333333333333334,0.025,0.026468016624450683,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_grad_mean,low,0.004281939473003149,0.4,240,0.05986534118652344,0.26649712880452475,0.07314704895019532,-0.00014173507690429688,0.14,0.15833333333333333,0.02641660308837894,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_highfreq_energy,low,0.04936480671167374,0.8,480,0.11446309089660645,0.6048959604899089,-0.08150751749674479,-0.00026528040568033856,0.32666666666666666,0.325,0.02525749397277835,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_mean,low,0.17316935658454896,0.1,60,0.030382026036580405,0.13377145131429036,-0.08409314473470052,-3.182878096898397e-05,0.03333333333333333,0.035,0.02456590159734088,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_luma_std_ratio,high,2.100964345932006,0.02,12,0.020252726872762045,0.01657080332438151,-0.0033301035563151043,-8.70823860168457e-07,0.0,0.006666666666666667,0.024355992317199707,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_saturation_mean,low,0.1228165343403816,0.6,360,0.07948527336120606,0.3157293701171875,0.006983413696289063,-0.00019800891478856405,0.11333333333333333,0.24833333333333332,0.02365444580713906,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_absdiff_max,low,0.045156604051589964,0.4,240,0.12495027860005696,0.18043724060058594,0.020331446329752603,-7.646411657333374e-05,0.20666666666666667,0.15166666666666667,0.023586466312408433,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_absdiff_range,low,0.045156604051589964,0.4,240,0.12495027860005696,0.18043724060058594,0.020331446329752603,-7.646411657333374e-05,0.20666666666666667,0.15166666666666667,0.023586466312408433,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_highfreq_abs_mean,high,0.002177813241723925,0.05,30,0.009065399169921875,0.05331764221191406,0.013003489176432292,8.513728777567546e-06,0.013333333333333334,0.02,0.022389317830403644,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_saturation_std,low,0.07612277865409851,0.4,240,0.050733855565389,0.23166463216145833,-0.0410400390625,-0.00016146232684453328,0.03333333333333333,0.16333333333333333,0.02225348329544069,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,bright_channel_mean,high,0.6051692128181457,0.6,360,0.06715911865234375,0.3957276280721029,-0.010091781616210938,-0.00020138214031855265,0.19333333333333333,0.24,0.01860670995712283,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,bright_channel_min,high,0.03529411926865578,0.5416666666666666,325,0.10143180211385092,0.3522296905517578,-0.020542348225911458,-8.20884108543396e-05,0.26666666666666666,0.225,0.017747426827748575,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,bright_channel_range,low,0.9647058844566345,0.5416666666666666,325,0.10143180211385092,0.3522296905517578,-0.020542348225911458,-8.20884108543396e-05,0.26666666666666666,0.225,0.017747426827748575,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,bright_channel_std,low,0.16256136894226075,0.2,120,0.03010295550028483,0.251880251566569,-0.08323455810546875,-1.2852450211842855e-05,0.13333333333333333,0.09,0.016376670678456603,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_absdiff_max,low,0.03356452547013759,0.15,90,0.0605001163482666,0.05452538808186849,0.05239181518554688,-4.1516125202178954e-05,0.07333333333333333,0.055,0.015245457490285233,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_absdiff_range,low,0.03356452547013759,0.15,90,0.0605001163482666,0.05452538808186849,0.05239181518554688,-4.1516125202178954e-05,0.07333333333333333,0.055,0.015245457490285233,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_highfreq_abs_mean,high,0.001938271790277213,0.1,60,0.011028633117675782,0.08300033569335938,-0.010665537516276042,-1.4814635117848715e-05,0.02666666666666667,0.04,0.015199805418650309,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_chroma_u_abs_mean,low,0.0010201742639765143,0.3,180,0.08674488385518392,0.12594099680582682,0.028734842936197918,-1.4921923478444417e-05,0.14666666666666667,0.11833333333333333,0.01499176390965779,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_luma_range,low,0.9771902322769165,0.7,420,0.12653683344523112,0.48183141072591146,-0.08521199544270833,-0.00017184853553771972,0.3,0.29,0.014659975051879909,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_saturation_mean,low,0.0348264941945672,0.05,30,0.009983838399251302,0.03159067789713542,0.007942174275716146,-1.527905464172363e-05,0.0,0.02,0.01388243420918783,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_std,high,0.23324885964393616,0.5,300,0.05455768585205078,0.46808624267578125,-0.1433605702718099,-0.00014010330041249594,0.18,0.22166666666666668,0.012708486239115344,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_saturation_std,low,0.028590620309114457,0.01,6,0.006486965815226237,0.013522733052571614,0.0,5.115270614624023e-06,0.0,0.0033333333333333335,0.012600605646769207,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_std,high,0.3387854701280594,0.01,6,0.005954062143961589,0.024106597900390624,-0.010102589925130209,2.037554979324341e-05,0.0,0.005,0.012366725921630857,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_highfreq_abs_mean,high,0.0027597141801379618,0.01,6,0.001448516845703125,0.02049273173014323,0.0,-4.369020462036133e-07,0.0,0.0033333333333333335,0.011656775474548341,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_absdiff_mean,high,0.005064126895740628,0.7,420,0.08501655260721842,0.52734925587972,-0.09835670471191406,-0.00025323301553726197,0.22666666666666666,0.295,0.011267817338307673,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_lowfreq_abs_mean,high,0.004620687384158373,0.7,420,0.08064400990804037,0.5318230183919271,-0.0892608642578125,-0.00024637361367543537,0.23333333333333334,0.2966666666666667,0.011165999412536619,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_absdiff_min,high,3.0100345611571995e-08,0.02,12,0.010776707331339518,0.012485059102376302,0.008159840901692708,-1.4366904894510905e-05,0.0,0.008333333333333333,0.010394361813863115,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_absdiff_max,low,0.03063473403453827,0.1,60,0.04871740023295085,0.012333844502766927,0.08854133605957032,-1.895606517791748e-05,0.04,0.03666666666666667,0.010326493899027504,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_absdiff_range,low,0.03063473403453827,0.1,60,0.04871740023295085,0.012333844502766927,0.08854133605957032,-1.895606517791748e-05,0.04,0.03666666666666667,0.010326493899027504,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_luma_std_ratio,high,0.9988162040710449,0.7,420,0.08588124910990397,0.6207807540893555,-0.19670099894205728,-0.0001239745815594991,0.3,0.2916666666666667,0.010204285780588813,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_mean,low,0.197522434592247,0.2,120,0.04375531196594238,0.1424692153930664,-0.016345723470052084,-0.00012492746114730835,0.08,0.07666666666666666,0.010078487237294508,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_luma_max,low,0.9302708745002747,0.05,30,0.017805751164754233,0.02724694569905599,0.004350636800130208,-1.1712312698364258e-07,0.02666666666666667,0.018333333333333333,0.009797160625457765,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_chroma_v_abs_mean,low,0.0007382278156001121,0.1,60,0.0316008726755778,0.03797995249430339,-0.0016158803304036457,-1.0786950588226318e-05,0.04,0.03666666666666667,0.00942351388931275,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_chroma_v_abs_mean,low,0.00044396168435923756,0.01,6,0.00686639149983724,0.006028900146484375,-0.003968760172526042,3.7879745165507e-06,0.0,0.0016666666666666668,0.007499351501464844,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_low_high_abs_ratio,high,3.999922847747803,0.6,360,0.09830621083577475,0.49683212280273437,-0.17685272216796874,-0.00018917272488276163,0.23333333333333334,0.24333333333333335,0.00747791179021199,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_saturation_std,low,0.033888308331370354,0.02,12,0.004897146224975586,0.012166964213053385,0.0,-4.585584004720052e-07,0.0,0.008333333333333333,0.007105613072713216,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_saturation_mean,low,0.023790719229727985,0.01,6,0.0032218360900878908,0.01754809061686198,0.0,-1.863241195678711e-05,0.0,0.005,0.007024208068847657,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_highfreq_abs_mean,low,0.000846428656950593,0.15,90,0.05704406420389811,0.06980309804280599,-0.0043381245930989585,-5.9226552645365395e-05,0.09333333333333334,0.05333333333333334,0.006244883537292469,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,bright_channel_std,low,0.12056674726307393,0.01,6,0.007913405100504558,0.0030356343587239583,0.0,-7.63078530629476e-06,0.0,0.0033333333333333335,0.0062086286544799805,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_std,high,0.29380185902118683,0.1,60,0.01959875742594401,0.0935846455891927,-0.0482342529296875,2.5135278701782226e-05,0.03333333333333333,0.04833333333333333,0.005965751647949227,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_std,low,0.13701724857091904,0.02,12,0.00817516326904297,0.01407623291015625,-0.007980626424153646,-2.044041951497396e-06,0.006666666666666667,0.005,0.0058884480794270805,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_std,high,0.3044384077191353,0.05,30,0.013561455408732097,0.06331562042236329,-0.0639250946044922,2.8346280256907145e-05,0.0,0.023333333333333334,0.005588280359903967,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_absdiff_std,high,0.009746405668556689,0.05,30,0.003045056660970052,0.10437881469726562,-0.07297658284505208,-2.6317437489827476e-05,0.013333333333333334,0.02,0.005253899892171211,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_mean,low,0.13953090578317642,0.02,12,0.008240445454915365,0.01300158182779948,-0.014814402262369792,-4.620949427286784e-06,0.0,0.005,0.0047100035349528,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_highfreq_abs_mean,high,0.002604071632958948,0.02,12,0.0021153545379638673,0.013910077412923176,0.0,-2.8182069460550944e-06,0.0,0.01,0.003897759596506755,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_near_ratio_gt_0_66,low,0.012454752810299397,0.05,30,0.01478509267171224,0.03929654439290364,-0.00916247049967448,-2.3400485515594484e-05,0.02666666666666667,0.02,0.0037683536211649514,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_chroma_v_abs_mean,low,0.0006347575224936008,0.05,30,0.017901525497436524,0.018961397806803386,-0.020004781087239583,5.949934323628744e-06,0.013333333333333334,0.016666666666666666,0.0026093069712320952,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_chroma_u_abs_mean,low,0.0006500847171992064,0.05,30,0.020056193669637044,0.0019497299194335938,0.02011678059895833,-1.3486643632253012e-05,0.006666666666666667,0.021666666666666667,0.0021953695615132647,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_chroma_v_abs_mean,low,0.0009161201654933393,0.2,120,0.05826127688090006,0.15419244130452475,-0.07873212178548177,-1.2489159901936849e-06,0.12666666666666668,0.07666666666666666,0.0018275642395019474,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_image_edge_mismatch,high,1.4867825293540955,0.01,6,-0.0013121795654296876,0.009328702290852864,0.0,-3.8514534632364905e-06,0.0,0.0033333333333333335,0.0015147511164347322,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_mean,high,0.48433364808559415,0.01,6,0.003772557576497396,0.007601089477539062,-0.010102589925130209,9.076197942097982e-06,0.0,0.0033333333333333335,0.0012819163004557299,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_absdiff_max,low,0.022791456654667853,0.01,6,0.002992089589436849,0.0,0.0,8.494655291239421e-07,0.0,0.0033333333333333335,0.000992089589436849,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_absdiff_range,low,0.022791456654667853,0.01,6,0.002992089589436849,0.0,0.0,8.494655291239421e-07,0.0,0.0033333333333333335,0.000992089589436849,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_near_ratio_gt_0_66,low,0.004341751257888973,0.01,6,0.0047246805826822915,0.0,0.006889012654622396,-5.6423743565877275e-06,0.0,0.005,0.0005962057113647458,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_grad_mean,high,0.006213555298745632,0.2,120,0.03421409606933594,0.19505587259928386,-0.04244311014811198,-2.159982919692993e-05,0.14666666666666667,0.08833333333333333,-0.0006272346178690449,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_luma_shift_abs_mean,high,0.004904391895979643,0.7,420,0.07855869928995768,0.5389982604980469,-0.11326751708984376,-0.00025208850701649983,0.23333333333333334,0.29833333333333334,-0.0007604710261026673,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_chroma_v_abs_mean,low,0.0005127694772090762,0.02,12,0.007081559499104818,0.006028900146484375,-0.006507136027018229,3.6377708117167155e-06,0.006666666666666667,0.008333333333333333,-0.000888001759847005,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_std,high,0.31699854195117944,0.02,12,0.008056958516438803,0.024106597900390624,-0.03505269368489583,2.0735164483388265e-05,0.0,0.01,-0.0010054295857747381,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_saturation_std,high,0.25219362199306483,0.01,6,0.011363194783528647,0.0,-0.0008207956949869791,1.9886096318562828e-06,0.02,0.0033333333333333335,-0.0010472030639648439,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_luma_max,low,0.8644670623540879,0.01,6,-0.0023055013020833333,0.008427302042643229,0.0038879903157552085,-5.059639612833659e-06,0.0,0.005,-0.0012610479990641287,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_chroma_u_abs_mean,low,0.0005629488703561946,0.01,6,0.0037642923990885415,-0.002283782958984375,0.0,-1.4975666999816895e-05,0.0,0.005,-0.0036011107762654623,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
