fold,split,name,choose_udp,a0_psnr,udpnet_psnr,udpnet_delta_psnr,switch_delta_psnr,delta_ssim,feature,feature_value,threshold,direction,bucket
1,val_regular,1580_0.7_1.59.png,False,40.74560546875,40.71484375,-0.03076171875,0.0,0.0,udp_a0_luma_shift_mean,-0.0007908210391178727,-0.004073665756732225,low,mid_by_a0
1,val_regular,1586_0.74_1.29.png,False,39.65418243408203,40.15209197998047,0.4979095458984375,0.0,0.0,udp_a0_luma_shift_mean,0.0021962332539260387,-0.004073665756732225,low,mid_by_a0
1,val_regular,1618_0.97_1.32.png,False,42.37184524536133,41.08078384399414,-1.2910614013671875,0.0,0.0,udp_a0_luma_shift_mean,0.0022555734030902386,-0.004073665756732225,low,mid_by_a0
1,val_regular,161_0.83_1.56.png,True,28.51170539855957,32.37947082519531,3.867765426635742,3.867765426635742,0.002523481845855713,udp_a0_luma_shift_mean,-0.012006948702037334,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_regular,164_0.84_0.62.png,True,36.68079376220703,40.938377380371094,4.2575836181640625,4.2575836181640625,0.0003089308738708496,udp_a0_luma_shift_mean,-0.006121535319834948,-0.004073665756732225,low,mid_by_a0
1,val_regular,1684_0.61_1.24.png,False,40.03773498535156,39.827056884765625,-0.2106781005859375,0.0,0.0,udp_a0_luma_shift_mean,-2.8257129088160582e-05,-0.004073665756732225,low,mid_by_a0
1,val_regular,179_0.79_1.66.png,False,38.12906265258789,39.30693054199219,1.1778678894042969,0.0,0.0,udp_a0_luma_shift_mean,-0.0028880182653665543,-0.004073665756732225,low,mid_by_a0
1,val_regular,1801_0.99_0.78.png,False,41.88230895996094,38.855751037597656,-3.0265579223632812,0.0,0.0,udp_a0_luma_shift_mean,0.0003784539585467428,-0.004073665756732225,low,mid_by_a0
1,val_regular,1840_0.94_1.56.png,False,40.73064422607422,38.11948776245117,-2.611156463623047,0.0,0.0,udp_a0_luma_shift_mean,0.00039214661228470504,-0.004073665756732225,low,mid_by_a0
1,val_regular,1864_0.63_1.68.png,False,43.06463623046875,42.24042892456055,-0.8242073059082031,0.0,0.0,udp_a0_luma_shift_mean,0.0013700241688638926,-0.004073665756732225,low,easy_top25_by_a0
1,val_regular,1896_0.7_0.8.png,False,41.1153564453125,41.335750579833984,0.22039413452148438,0.0,0.0,udp_a0_luma_shift_mean,0.0001887531252577901,-0.004073665756732225,low,mid_by_a0
1,val_regular,2050_0.8_1.8.png,False,37.12213134765625,37.815582275390625,0.693450927734375,0.0,0.0,udp_a0_luma_shift_mean,0.0007308197091333568,-0.004073665756732225,low,mid_by_a0
1,val_regular,2070_0.86_0.78.png,False,44.1800651550293,42.61933135986328,-1.5607337951660156,0.0,0.0,udp_a0_luma_shift_mean,-0.0001732454838929698,-0.004073665756732225,low,easy_top25_by_a0
1,val_regular,2075_0.73_2.0.png,True,37.7745475769043,39.62358856201172,1.8490409851074219,1.8490409851074219,0.000293731689453125,udp_a0_luma_shift_mean,-0.004272829741239548,-0.004073665756732225,low,mid_by_a0
1,val_regular,2076_0.85_1.77.png,False,37.433387756347656,38.15630340576172,0.7229156494140625,0.0,0.0,udp_a0_luma_shift_mean,-0.0027775848284363747,-0.004073665756732225,low,mid_by_a0
1,val_regular,2125_0.65_0.5.png,False,48.20316696166992,48.262481689453125,0.059314727783203125,0.0,0.0,udp_a0_luma_shift_mean,-0.0009187216637656093,-0.004073665756732225,low,easy_top25_by_a0
1,val_regular,216_0.58_1.1.png,False,42.399314880371094,40.76123809814453,-1.6380767822265625,0.0,0.0,udp_a0_luma_shift_mean,-0.003301532007753849,-0.004073665756732225,low,mid_by_a0
1,val_regular,2193_0.55_1.89.png,False,40.62284469604492,40.54826354980469,-0.07458114624023438,0.0,0.0,udp_a0_luma_shift_mean,0.0010650547919794917,-0.004073665756732225,low,mid_by_a0
1,val_regular,2200_0.75_1.88.png,False,39.503395080566406,39.76472473144531,0.26132965087890625,0.0,0.0,udp_a0_luma_shift_mean,-0.0007759704603813589,-0.004073665756732225,low,mid_by_a0
1,val_regular,2216_0.58_1.17.png,False,43.88563537597656,44.3387565612793,0.4531211853027344,0.0,0.0,udp_a0_luma_shift_mean,-0.0002213897678302601,-0.004073665756732225,low,easy_top25_by_a0
1,val_regular,2235_0.91_1.78.png,False,41.801918029785156,39.153526306152344,-2.6483917236328125,0.0,0.0,udp_a0_luma_shift_mean,0.001489705522544682,-0.004073665756732225,low,mid_by_a0
1,val_regular,2311_0.83_1.77.png,False,35.87531661987305,35.22024154663086,-0.6550750732421875,0.0,0.0,udp_a0_luma_shift_mean,-0.0028759988490492105,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_regular,2325_0.93_1.76.png,False,40.579933166503906,41.306121826171875,0.7261886596679688,0.0,0.0,udp_a0_luma_shift_mean,-0.0015096960123628378,-0.004073665756732225,low,mid_by_a0
1,val_regular,2340_0.98_1.97.png,False,29.831707000732422,30.89533805847168,1.0636310577392578,0.0,0.0,udp_a0_luma_shift_mean,-0.003075686749070883,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_regular,2342_0.63_0.94.png,False,45.71634292602539,46.834110260009766,1.117767333984375,0.0,0.0,udp_a0_luma_shift_mean,-0.0007666877354495227,-0.004073665756732225,low,easy_top25_by_a0
1,val_regular,2379_0.79_1.37.png,False,46.56707763671875,47.571224212646484,1.0041465759277344,0.0,0.0,udp_a0_luma_shift_mean,0.0006457557319663465,-0.004073665756732225,low,easy_top25_by_a0
1,val_regular,2435_0.72_0.78.png,False,44.59236526489258,45.80827713012695,1.215911865234375,0.0,0.0,udp_a0_luma_shift_mean,0.0003647805715445429,-0.004073665756732225,low,easy_top25_by_a0
1,val_regular,2436_0.83_1.9.png,False,41.74224090576172,40.88059997558594,-0.8616409301757812,0.0,0.0,udp_a0_luma_shift_mean,0.002418621676042676,-0.004073665756732225,low,mid_by_a0
1,val_regular,2530_0.54_0.81.png,False,49.465965270996094,49.623878479003906,0.1579132080078125,0.0,0.0,udp_a0_luma_shift_mean,-0.0017311515985056758,-0.004073665756732225,low,easy_top25_by_a0
1,val_regular,2534_0.74_1.5.png,False,43.99406433105469,43.89379119873047,-0.10027313232421875,0.0,0.0,udp_a0_luma_shift_mean,-0.0004086980770807713,-0.004073665756732225,low,easy_top25_by_a0
1,val_regular,2566_0.98_1.33.png,False,42.35923385620117,39.950958251953125,-2.408275604248047,0.0,0.0,udp_a0_luma_shift_mean,0.00218741106800735,-0.004073665756732225,low,mid_by_a0
1,val_regular,2641_0.7_1.91.png,False,41.9099235534668,42.568363189697266,0.6584396362304688,0.0,0.0,udp_a0_luma_shift_mean,-0.00044991160393692553,-0.004073665756732225,low,mid_by_a0
1,val_regular,2674_0.84_1.83.png,False,43.54339599609375,42.68363952636719,-0.8597564697265625,0.0,0.0,udp_a0_luma_shift_mean,-0.0006886066985316575,-0.004073665756732225,low,easy_top25_by_a0
1,val_regular,2717_0.97_0.78.png,False,43.2249870300293,44.109188079833984,0.8842010498046875,0.0,0.0,udp_a0_luma_shift_mean,0.0007576908101327717,-0.004073665756732225,low,easy_top25_by_a0
1,val_regular,2751_0.51_0.98.png,False,45.996490478515625,42.327369689941406,-3.6691207885742188,0.0,0.0,udp_a0_luma_shift_mean,-0.002685869112610817,-0.004073665756732225,low,easy_top25_by_a0
1,val_regular,283_0.71_1.63.png,False,35.8787956237793,37.81882095336914,1.9400253295898438,0.0,0.0,udp_a0_luma_shift_mean,-0.0021329231094568968,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_regular,2884_0.65_1.22.png,False,41.60223388671875,33.186031341552734,-8.416202545166016,0.0,0.0,udp_a0_luma_shift_mean,0.004125967156141996,-0.004073665756732225,low,mid_by_a0
1,val_regular,2891_0.75_1.3.png,False,41.537872314453125,39.863853454589844,-1.6740188598632812,0.0,0.0,udp_a0_luma_shift_mean,0.000431834370829165,-0.004073665756732225,low,mid_by_a0
1,val_regular,2915_0.93_1.21.png,False,41.8138313293457,38.898712158203125,-2.915119171142578,0.0,0.0,udp_a0_luma_shift_mean,-0.001100044813938439,-0.004073665756732225,low,mid_by_a0
1,val_regular,2930_0.83_1.16.png,False,42.43922805786133,40.26072692871094,-2.1785011291503906,0.0,0.0,udp_a0_luma_shift_mean,0.001994271297007799,-0.004073665756732225,low,mid_by_a0
1,val_regular,2999_0.57_1.33.png,False,41.67556381225586,40.21015930175781,-1.4654045104980469,0.0,0.0,udp_a0_luma_shift_mean,0.0016548207495361567,-0.004073665756732225,low,mid_by_a0
1,val_regular,38_0.79_1.15.png,True,35.5946044921875,39.210594177246094,3.6159896850585938,3.6159896850585938,0.00046372413635253906,udp_a0_luma_shift_mean,-0.00867334846407175,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_regular,414_0.52_1.27.png,False,33.5463752746582,36.55793762207031,3.0115623474121094,0.0,0.0,udp_a0_luma_shift_mean,0.00665507186204195,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_regular,422_0.82_1.34.png,False,34.18445587158203,34.930564880371094,0.7461090087890625,0.0,0.0,udp_a0_luma_shift_mean,0.004927163012325764,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_regular,441_0.78_0.66.png,False,39.1256103515625,38.306392669677734,-0.8192176818847656,0.0,0.0,udp_a0_luma_shift_mean,-0.0024874426890164614,-0.004073665756732225,low,mid_by_a0
1,val_regular,494_0.54_1.59.png,True,30.71077537536621,31.65485191345215,0.9440765380859375,0.9440765380859375,0.0021080374717712402,udp_a0_luma_shift_mean,-0.005732845515012741,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_regular,510_0.57_0.99.png,False,43.06705093383789,40.98503112792969,-2.082019805908203,0.0,0.0,udp_a0_luma_shift_mean,-0.0020602259319275618,-0.004073665756732225,low,easy_top25_by_a0
1,val_regular,514_0.62_1.93.png,False,36.503578186035156,34.71350860595703,-1.790069580078125,0.0,0.0,udp_a0_luma_shift_mean,0.007574122399091721,-0.004073665756732225,low,mid_by_a0
1,val_regular,54_0.69_1.86.png,False,35.72547149658203,34.829524993896484,-0.8959465026855469,0.0,0.0,udp_a0_luma_shift_mean,0.0003947256482206285,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_regular,55_0.95_1.7.png,True,36.18450164794922,38.62697982788086,2.4424781799316406,2.4424781799316406,0.0015442371368408203,udp_a0_luma_shift_mean,-0.006913380231708288,-0.004073665756732225,low,mid_by_a0
1,val_regular,603_0.67_1.99.png,False,33.905033111572266,33.245826721191406,-0.6592063903808594,0.0,0.0,udp_a0_luma_shift_mean,0.0030592491384595633,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_regular,604_0.92_1.7.png,False,35.32501983642578,35.64893341064453,0.32391357421875,0.0,0.0,udp_a0_luma_shift_mean,0.0013828511582687497,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_regular,693_0.92_1.29.png,False,34.5047607421875,34.09620666503906,-0.4085540771484375,0.0,0.0,udp_a0_luma_shift_mean,0.0033944998867809772,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_regular,728_0.58_1.55.png,False,42.53779983520508,41.173423767089844,-1.3643760681152344,0.0,0.0,udp_a0_luma_shift_mean,0.00018978642765432596,-0.004073665756732225,low,easy_top25_by_a0
1,val_regular,737_0.84_1.88.png,False,31.90890884399414,31.849088668823242,-0.05982017517089844,0.0,0.0,udp_a0_luma_shift_mean,-0.0005766531103290617,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_regular,743_0.75_1.36.png,False,40.30025100708008,39.60916519165039,-0.6910858154296875,0.0,0.0,udp_a0_luma_shift_mean,0.0032171912025660276,-0.004073665756732225,low,mid_by_a0
1,val_regular,797_0.56_1.33.png,True,41.0634765625,38.57240295410156,-2.4910736083984375,-2.4910736083984375,0.0004623532295227051,udp_a0_luma_shift_mean,-0.005632290616631508,-0.004073665756732225,low,mid_by_a0
1,val_regular,801_0.55_1.38.png,False,36.54558563232422,35.64421463012695,-0.9013710021972656,0.0,0.0,udp_a0_luma_shift_mean,0.0011067235609516501,-0.004073665756732225,low,mid_by_a0
1,val_regular,851_0.78_0.98.png,False,40.27811050415039,40.920753479003906,0.6426429748535156,0.0,0.0,udp_a0_luma_shift_mean,0.0008789161220192909,-0.004073665756732225,low,mid_by_a0
1,val_regular,898_0.93_1.53.png,False,37.852012634277344,38.378814697265625,0.5268020629882812,0.0,0.0,udp_a0_luma_shift_mean,-0.003958784509450197,-0.004073665756732225,low,mid_by_a0
1,val_regular,902_0.78_1.81.png,False,35.64366912841797,35.36867904663086,-0.2749900817871094,0.0,0.0,udp_a0_luma_shift_mean,-0.0008066892623901367,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_regular,983_0.51_0.73.png,True,39.62901306152344,42.20244598388672,2.5734329223632812,2.5734329223632812,-0.0004076957702636719,udp_a0_luma_shift_mean,-0.005315318237990141,-0.004073665756732225,low,mid_by_a0
1,val_hard,1036_0.69_1.69.png,False,30.820201873779297,31.937332153320312,1.1171302795410156,0.0,0.0,udp_a0_luma_shift_mean,-0.0025499172043055296,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_hard,105_0.74_1.06.png,True,36.51557922363281,36.638519287109375,0.1229400634765625,0.1229400634765625,0.0002256631851196289,udp_a0_luma_shift_mean,-0.004772497341036797,-0.004073665756732225,low,easy_top25_by_a0
1,val_hard,1094_0.77_1.07.png,False,35.43025207519531,35.68886184692383,0.2586097717285156,0.0,0.0,udp_a0_luma_shift_mean,8.65723195602186e-05,-0.004073665756732225,low,mid_by_a0
1,val_hard,1101_0.77_1.17.png,False,27.43017578125,28.041419982910156,0.6112442016601562,0.0,0.0,udp_a0_luma_shift_mean,-0.0007524910033680499,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_hard,1103_0.88_1.95.png,False,24.206819534301758,23.851709365844727,-0.35511016845703125,0.0,0.0,udp_a0_luma_shift_mean,0.005606032442301512,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_hard,1174_0.74_1.33.png,False,34.83052444458008,35.17450714111328,0.3439826965332031,0.0,0.0,udp_a0_luma_shift_mean,-0.0019161723321303725,-0.004073665756732225,low,mid_by_a0
1,val_hard,1228_0.85_1.77.png,False,35.891319274902344,35.49188995361328,-0.3994293212890625,0.0,0.0,udp_a0_luma_shift_mean,-0.002704393584281206,-0.004073665756732225,low,mid_by_a0
1,val_hard,123_0.94_1.22.png,True,34.588321685791016,36.686073303222656,2.0977516174316406,2.0977516174316406,0.00045871734619140625,udp_a0_luma_shift_mean,-0.0047030700370669365,-0.004073665756732225,low,mid_by_a0
1,val_hard,1251_0.98_0.8.png,False,27.940471649169922,28.885812759399414,0.9453411102294922,0.0,0.0,udp_a0_luma_shift_mean,-0.0024164451751857996,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_hard,1260_0.82_1.01.png,False,30.725576400756836,31.600046157836914,0.8744697570800781,0.0,0.0,udp_a0_luma_shift_mean,-0.0019086456159129739,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_hard,1295_0.76_1.32.png,True,33.43408203125,34.83317184448242,1.3990898132324219,1.3990898132324219,0.00012797117233276367,udp_a0_luma_shift_mean,-0.008580592460930347,-0.004073665756732225,low,mid_by_a0
1,val_hard,1306_0.6_0.6.png,True,37.34971237182617,39.832679748535156,2.4829673767089844,2.4829673767089844,0.0006295442581176758,udp_a0_luma_shift_mean,-0.005481305997818708,-0.004073665756732225,low,easy_top25_by_a0
1,val_hard,1412_0.87_1.34.png,False,34.558387756347656,35.53462600708008,0.9762382507324219,0.0,0.0,udp_a0_luma_shift_mean,0.002415779046714306,-0.004073665756732225,low,mid_by_a0
1,val_hard,1429_0.5_1.16.png,False,32.512393951416016,31.492979049682617,-1.0194149017333984,0.0,0.0,udp_a0_luma_shift_mean,-0.0004388665547594428,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_hard,155_0.83_1.97.png,False,36.431243896484375,32.061256408691406,-4.369987487792969,0.0,0.0,udp_a0_luma_shift_mean,0.00444814283400774,-0.004073665756732225,low,mid_by_a0
1,val_hard,1595_0.99_1.84.png,False,31.282711029052734,29.20088768005371,-2.0818233489990234,0.0,0.0,udp_a0_luma_shift_mean,0.009762837551534176,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_hard,1687_0.83_1.61.png,False,36.8519401550293,37.78538513183594,0.9334449768066406,0.0,0.0,udp_a0_luma_shift_mean,-0.0034079321194440126,-0.004073665756732225,low,easy_top25_by_a0
1,val_hard,1714_0.89_1.96.png,False,34.066001892089844,34.97506332397461,0.9090614318847656,0.0,0.0,udp_a0_luma_shift_mean,-0.001443582004867494,-0.004073665756732225,low,mid_by_a0
1,val_hard,20_0.81_1.64.png,False,36.543819427490234,36.49814224243164,-0.04567718505859375,0.0,0.0,udp_a0_luma_shift_mean,-0.0008903639391064644,-0.004073665756732225,low,easy_top25_by_a0
1,val_hard,2204_0.99_1.22.png,False,35.15553283691406,36.25950241088867,1.1039695739746094,0.0,0.0,udp_a0_luma_shift_mean,-0.0033158077858388424,-0.004073665756732225,low,mid_by_a0
1,val_hard,2671_0.88_1.49.png,False,37.205345153808594,41.75992965698242,4.554584503173828,0.0,0.0,udp_a0_luma_shift_mean,-0.0001352444087387994,-0.004073665756732225,low,easy_top25_by_a0
1,val_hard,268_0.79_1.15.png,True,31.857105255126953,34.18682861328125,2.329723358154297,2.329723358154297,0.0005362629890441895,udp_a0_luma_shift_mean,-0.00449928967282176,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_hard,26_0.91_0.86.png,False,29.305784225463867,28.162792205810547,-1.1429920196533203,0.0,0.0,udp_a0_luma_shift_mean,-0.0021214275620877743,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_hard,273_0.75_1.31.png,False,34.12594223022461,35.26766586303711,1.1417236328125,0.0,0.0,udp_a0_luma_shift_mean,0.003390106139704585,-0.004073665756732225,low,mid_by_a0
1,val_hard,2965_0.87_0.95.png,True,35.68874740600586,37.41267776489258,1.7239303588867188,1.7239303588867188,0.0007669925689697266,udp_a0_luma_shift_mean,-0.0055816760286688805,-0.004073665756732225,low,mid_by_a0
1,val_hard,317_0.72_1.67.png,False,32.76814651489258,34.147464752197266,1.3793182373046875,0.0,0.0,udp_a0_luma_shift_mean,0.004545439966022968,-0.004073665756732225,low,mid_by_a0
1,val_hard,328_0.97_1.45.png,False,35.655662536621094,36.21487045288086,0.5592079162597656,0.0,0.0,udp_a0_luma_shift_mean,0.001206965185701847,-0.004073665756732225,low,mid_by_a0
1,val_hard,346_0.81_1.65.png,False,35.44708251953125,33.98975372314453,-1.4573287963867188,0.0,0.0,udp_a0_luma_shift_mean,0.004800692666321993,-0.004073665756732225,low,mid_by_a0
1,val_hard,355_0.85_0.53.png,False,37.51153564453125,39.601051330566406,2.0895156860351562,0.0,0.0,udp_a0_luma_shift_mean,-0.003529357025399804,-0.004073665756732225,low,easy_top25_by_a0
1,val_hard,379_0.78_0.78.png,False,36.268096923828125,38.08766174316406,1.8195648193359375,0.0,0.0,udp_a0_luma_shift_mean,0.0019862516783177853,-0.004073665756732225,low,mid_by_a0
1,val_hard,380_0.72_1.62.png,False,33.61492919921875,33.775146484375,0.16021728515625,0.0,0.0,udp_a0_luma_shift_mean,-0.0003609319101087749,-0.004073665756732225,low,mid_by_a0
1,val_hard,398_0.74_1.43.png,False,33.41728210449219,31.230669021606445,-2.186613082885742,0.0,0.0,udp_a0_luma_shift_mean,0.007046242244541645,-0.004073665756732225,low,mid_by_a0
1,val_hard,3_0.88_1.73.png,False,31.005298614501953,30.662731170654297,-0.34256744384765625,0.0,0.0,udp_a0_luma_shift_mean,-0.0005160188302397728,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_hard,401_1.0_1.69.png,True,29.788471221923828,30.468427658081055,0.6799564361572266,0.6799564361572266,0.0006551742553710938,udp_a0_luma_shift_mean,-0.006051646079868078,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_hard,453_0.76_1.67.png,False,30.89860725402832,30.19834327697754,-0.7002639770507812,0.0,0.0,udp_a0_luma_shift_mean,-0.0038882840890437365,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_hard,493_0.69_1.39.png,True,32.22271728515625,33.98563766479492,1.7629203796386719,1.7629203796386719,0.003261387348175049,udp_a0_luma_shift_mean,-0.004941541701555252,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_hard,497_0.97_1.43.png,False,33.12013244628906,33.27743148803711,0.15729904174804688,0.0,0.0,udp_a0_luma_shift_mean,0.00012707393034361303,-0.004073665756732225,low,mid_by_a0
1,val_hard,521_0.93_1.49.png,False,32.273189544677734,32.880794525146484,0.60760498046875,0.0,0.0,udp_a0_luma_shift_mean,-0.0003880576987285167,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_hard,573_0.78_1.94.png,False,33.934425354003906,33.099464416503906,-0.8349609375,0.0,0.0,udp_a0_luma_shift_mean,-0.0001458776678191498,-0.004073665756732225,low,mid_by_a0
1,val_hard,588_0.66_1.55.png,False,35.320518493652344,36.0787353515625,0.7582168579101562,0.0,0.0,udp_a0_luma_shift_mean,-0.0017499297391623259,-0.004073665756732225,low,mid_by_a0
1,val_hard,599_0.86_1.4.png,False,31.052349090576172,32.164588928222656,1.1122398376464844,0.0,0.0,udp_a0_luma_shift_mean,-8.258270099759102e-05,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_hard,616_0.88_1.72.png,False,35.64815139770508,35.47266387939453,-0.17548751831054688,0.0,0.0,udp_a0_luma_shift_mean,-0.00032443218515254557,-0.004073665756732225,low,mid_by_a0
1,val_hard,619_0.59_1.76.png,False,31.050701141357422,30.25517463684082,-0.7955265045166016,0.0,0.0,udp_a0_luma_shift_mean,0.0022028095554560423,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_hard,620_0.78_1.73.png,False,32.15592956542969,29.972610473632812,-2.183319091796875,0.0,0.0,udp_a0_luma_shift_mean,0.00436864048242569,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_hard,633_0.67_1.53.png,False,35.822418212890625,34.57975387573242,-1.2426643371582031,0.0,0.0,udp_a0_luma_shift_mean,0.0007769776857458055,-0.004073665756732225,low,mid_by_a0
1,val_hard,642_0.52_1.04.png,True,37.52132797241211,37.15000915527344,-0.3713188171386719,-0.3713188171386719,0.0007365942001342773,udp_a0_luma_shift_mean,-0.004683113656938076,-0.004073665756732225,low,easy_top25_by_a0
1,val_hard,654_0.84_1.79.png,False,35.97539520263672,33.37833786010742,-2.597057342529297,0.0,0.0,udp_a0_luma_shift_mean,0.0054493434727191925,-0.004073665756732225,low,mid_by_a0
1,val_hard,672_0.8_0.77.png,False,35.15687561035156,34.552894592285156,-0.6039810180664062,0.0,0.0,udp_a0_luma_shift_mean,-0.0010875366861000657,-0.004073665756732225,low,mid_by_a0
1,val_hard,689_0.82_1.73.png,False,35.0169677734375,35.55648422241211,0.5395164489746094,0.0,0.0,udp_a0_luma_shift_mean,0.00471369456499815,-0.004073665756732225,low,mid_by_a0
1,val_hard,783_0.77_1.38.png,False,32.46023941040039,33.10617446899414,0.64593505859375,0.0,0.0,udp_a0_luma_shift_mean,-0.0018913677195087075,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_hard,821_0.5_1.55.png,True,33.95121383666992,32.97957992553711,-0.9716339111328125,-0.9716339111328125,-0.0006102919578552246,udp_a0_luma_shift_mean,-0.0065279798582196236,-0.004073665756732225,low,mid_by_a0
1,val_hard,844_0.99_1.22.png,False,35.742095947265625,35.531742095947266,-0.21035385131835938,0.0,0.0,udp_a0_luma_shift_mean,-0.0013442256022244692,-0.004073665756732225,low,mid_by_a0
1,val_hard,856_0.91_1.72.png,False,35.788848876953125,34.39662551879883,-1.3922233581542969,0.0,0.0,udp_a0_luma_shift_mean,0.001324544078670442,-0.004073665756732225,low,mid_by_a0
1,val_hard,86_0.74_0.98.png,False,35.95412826538086,34.273284912109375,-1.6808433532714844,0.0,0.0,udp_a0_luma_shift_mean,0.003970954567193985,-0.004073665756732225,low,mid_by_a0
1,val_hard,879_0.76_1.47.png,True,34.86975860595703,35.04140853881836,0.17164993286132812,0.17164993286132812,0.0005179643630981445,udp_a0_luma_shift_mean,-0.0054010855965316296,-0.004073665756732225,low,mid_by_a0
1,val_hard,88_0.98_1.99.png,False,29.199832916259766,28.212434768676758,-0.9873981475830078,0.0,0.0,udp_a0_luma_shift_mean,0.003858218202367425,-0.004073665756732225,low,hard_bottom25_by_a0
1,val_hard,929_0.67_0.83.png,True,37.37812423706055,38.1027717590332,0.7246475219726562,0.7246475219726562,0.00040656328201293945,udp_a0_luma_shift_mean,-0.004629603587090969,-0.004073665756732225,low,easy_top25_by_a0
1,val_hard,950_0.79_1.26.png,True,32.81529235839844,31.961750030517578,-0.8535423278808594,-0.8535423278808594,-0.000831902027130127,udp_a0_luma_shift_mean,-0.004534475039690733,-0.004073665756732225,low,mid_by_a0
2,val_regular,1023_0.5_1.87.png,False,37.447303771972656,32.920291900634766,-4.527011871337891,0.0,0.0,udp_a0_luma_shift_mean,-0.00011510810873005539,-0.003969017509371043,low,mid_by_a0
2,val_regular,1063_0.51_1.61.png,False,34.049652099609375,30.81061553955078,-3.2390365600585938,0.0,0.0,udp_a0_luma_shift_mean,0.008824666030704975,-0.003969017509371043,low,hard_bottom25_by_a0
2,val_regular,1134_0.69_1.2.png,False,32.375640869140625,34.910369873046875,2.53472900390625,0.0,0.0,udp_a0_luma_shift_mean,0.00601717596873641,-0.003969017509371043,low,hard_bottom25_by_a0
2,val_regular,1282_0.62_0.6.png,True,32.45446014404297,36.883052825927734,4.428592681884766,4.428592681884766,0.0005554556846618652,udp_a0_luma_shift_mean,-0.010874354280531406,-0.003969017509371043,low,hard_bottom25_by_a0
2,val_regular,1300_0.92_1.03.png,True,43.74760055541992,41.761417388916016,-1.9861831665039062,-1.9861831665039062,-0.0006693601608276367,udp_a0_luma_shift_mean,-0.004155491478741169,-0.003969017509371043,low,easy_top25_by_a0
2,val_regular,1397_0.94_0.79.png,False,36.11112594604492,37.656150817871094,1.5450248718261719,0.0,0.0,udp_a0_luma_shift_mean,-0.003170380601659417,-0.003969017509371043,low,hard_bottom25_by_a0
2,val_regular,1474_0.92_0.89.png,False,30.879680633544922,32.149322509765625,1.2696418762207031,0.0,0.0,udp_a0_luma_shift_mean,-0.003444010391831398,-0.003969017509371043,low,hard_bottom25_by_a0
2,val_regular,1547_0.77_1.84.png,False,38.38059616088867,37.89242172241211,-0.4881744384765625,0.0,0.0,udp_a0_luma_shift_mean,0.0013171707978472114,-0.003969017509371043,low,mid_by_a0
2,val_regular,1716_0.87_0.59.png,False,41.12706756591797,41.77262878417969,0.6455612182617188,0.0,0.0,udp_a0_luma_shift_mean,-0.0005528329056687653,-0.003969017509371043,low,mid_by_a0
2,val_regular,1729_0.85_0.57.png,False,46.27433395385742,44.837745666503906,-1.4365882873535156,0.0,0.0,udp_a0_luma_shift_mean,-0.00046015105908736587,-0.003969017509371043,low,easy_top25_by_a0
2,val_regular,1741_0.52_0.81.png,False,49.389678955078125,47.394405364990234,-1.9952735900878906,0.0,0.0,udp_a0_luma_shift_mean,-0.0005863627884536982,-0.003969017509371043,low,easy_top25_by_a0
2,val_regular,1753_0.96_1.66.png,False,38.76080322265625,37.74349594116211,-1.0173072814941406,0.0,0.0,udp_a0_luma_shift_mean,0.0005044751451350749,-0.003969017509371043,low,mid_by_a0
2,val_regular,1823_0.78_0.96.png,False,46.251502990722656,44.38201904296875,-1.8694839477539062,0.0,0.0,udp_a0_luma_shift_mean,0.00265460554510355,-0.003969017509371043,low,easy_top25_by_a0
2,val_regular,1847_0.55_2.0.png,False,41.16526794433594,41.26091766357422,0.09564971923828125,0.0,0.0,udp_a0_luma_shift_mean,0.0012798544485121965,-0.003969017509371043,low,mid_by_a0
