split,name,baseline_psnr,udpnet_psnr,udpnet_delta_psnr,choose_udp,switch_delta_psnr,baseline_ssim,udpnet_ssim,switch_delta_ssim,bucket
val_regular,2370_0.65_1.01.png,40.94618225097656,45.69170379638672,4.745521545410156,True,4.745521545410156,0.9963183403015137,0.9962590932846069,-5.924701690673828e-05,mid_by_a0
val_regular,2377_0.59_1.32.png,48.4139289855957,47.60702133178711,-0.8069076538085938,False,0.0,0.9960524439811707,0.9952546954154968,0.0,easy_top25_by_a0
val_regular,2379_0.79_1.37.png,46.56707763671875,47.571224212646484,1.0041465759277344,True,1.0041465759277344,0.9950484037399292,0.9942407608032227,-0.000807642936706543,easy_top25_by_a0
val_regular,2380_0.52_1.3.png,46.23611068725586,49.15975570678711,2.92364501953125,True,2.92364501953125,0.996269702911377,0.9958183765411377,-0.0004513263702392578,easy_top25_by_a0
val_regular,2383_0.59_1.38.png,45.953697204589844,43.51042175292969,-2.4432754516601562,False,0.0,0.9941412210464478,0.9920694231987,0.0,easy_top25_by_a0
val_regular,2397_0.64_0.76.png,40.66936111450195,44.234004974365234,3.5646438598632812,True,3.5646438598632812,0.998201310634613,0.9980792999267578,-0.00012201070785522461,mid_by_a0
val_regular,2405_0.56_0.59.png,48.77013397216797,43.3685302734375,-5.401603698730469,False,0.0,0.9992417097091675,0.9987516403198242,0.0,easy_top25_by_a0
val_regular,2409_0.55_1.95.png,42.895606994628906,40.41053009033203,-2.485076904296875,False,0.0,0.9967278242111206,0.9967865943908691,0.0,easy_top25_by_a0
val_regular,2411_0.81_0.52.png,46.5946044921875,45.69317626953125,-0.90142822265625,False,0.0,0.9986340403556824,0.9986752271652222,0.0,easy_top25_by_a0
val_regular,2420_0.95_0.63.png,43.21178436279297,41.16416931152344,-2.0476150512695312,False,0.0,0.9980801939964294,0.9977749586105347,0.0,easy_top25_by_a0
val_regular,2421_0.95_1.35.png,36.84862518310547,38.321556091308594,1.472930908203125,True,1.472930908203125,0.9927549362182617,0.9937376976013184,0.0009827613830566406,mid_by_a0
val_regular,2427_0.71_0.9.png,44.347415924072266,41.99505615234375,-2.3523597717285156,False,0.0,0.9981398582458496,0.9983515739440918,0.0,easy_top25_by_a0
val_regular,2435_0.72_0.78.png,44.59236526489258,45.80827713012695,1.215911865234375,True,1.215911865234375,0.9991256594657898,0.999281108379364,0.00015544891357421875,easy_top25_by_a0
val_regular,2436_0.83_1.9.png,41.74224090576172,40.88059997558594,-0.8616409301757812,False,0.0,0.9981104731559753,0.9979672431945801,0.0,mid_by_a0
val_regular,2488_0.64_1.77.png,41.72123336791992,42.17802047729492,0.456787109375,True,0.456787109375,0.9962760806083679,0.9961461424827576,-0.00012993812561035156,mid_by_a0
val_regular,2511_0.82_1.93.png,42.61885070800781,42.70553207397461,0.08668136596679688,True,0.08668136596679688,0.9962196350097656,0.9953009486198425,-0.0009186863899230957,easy_top25_by_a0
val_regular,2530_0.54_0.81.png,49.465965270996094,49.623878479003906,0.1579132080078125,True,0.1579132080078125,0.9978916049003601,0.9981672167778015,0.00027561187744140625,easy_top25_by_a0
val_regular,2534_0.74_1.5.png,43.99406433105469,43.89379119873047,-0.10027313232421875,False,0.0,0.993292510509491,0.9927582144737244,0.0,easy_top25_by_a0
val_regular,2551_0.71_1.76.png,42.31659698486328,40.86677169799805,-1.4498252868652344,False,0.0,0.9962122440338135,0.9943992495536804,0.0,mid_by_a0
val_regular,2561_0.98_0.54.png,47.343605041503906,46.99162292480469,-0.35198211669921875,False,0.0,0.9975236654281616,0.9968492388725281,0.0,easy_top25_by_a0
val_regular,2566_0.98_1.33.png,42.35923385620117,39.950958251953125,-2.408275604248047,False,0.0,0.9946691393852234,0.9943825006484985,0.0,mid_by_a0
val_regular,2609_0.89_1.63.png,41.9489860534668,42.107452392578125,0.15846633911132812,True,0.15846633911132812,0.992447555065155,0.992328405380249,-0.00011914968490600586,mid_by_a0
val_regular,2612_0.52_1.14.png,44.38479995727539,44.3187141418457,-0.0660858154296875,False,0.0,0.9967632293701172,0.9967441558837891,0.0,easy_top25_by_a0
val_regular,2639_0.74_1.16.png,46.302494049072266,46.62567901611328,0.3231849670410156,True,0.3231849670410156,0.9986545443534851,0.9985220432281494,-0.00013250112533569336,easy_top25_by_a0
val_regular,2641_0.7_1.91.png,41.9099235534668,42.568363189697266,0.6584396362304688,True,0.6584396362304688,0.9975549578666687,0.9980360865592957,0.0004811286926269531,mid_by_a0
val_regular,2648_0.66_1.92.png,40.695556640625,41.03095626831055,0.3353996276855469,True,0.3353996276855469,0.9970923662185669,0.9972329139709473,0.0001405477523803711,mid_by_a0
val_regular,2662_0.71_1.19.png,44.013023376464844,44.01063537597656,-0.00238800048828125,False,0.0,0.9969953298568726,0.9971905946731567,0.0,easy_top25_by_a0
val_regular,2674_0.84_1.83.png,43.54339599609375,42.68363952636719,-0.8597564697265625,False,0.0,0.9958073496818542,0.9953603744506836,0.0,easy_top25_by_a0
val_regular,2684_0.56_0.96.png,45.69032669067383,44.81452560424805,-0.8758010864257812,False,0.0,0.9990729093551636,0.9988855123519897,0.0,easy_top25_by_a0
val_regular,2717_0.97_0.78.png,43.2249870300293,44.109188079833984,0.8842010498046875,True,0.8842010498046875,0.9964085817337036,0.9974185228347778,0.0010099411010742188,easy_top25_by_a0
val_regular,2722_0.85_0.56.png,44.42241287231445,43.622779846191406,-0.7996330261230469,False,0.0,0.9966669082641602,0.9970532655715942,0.0,easy_top25_by_a0
val_regular,2733_0.56_1.8.png,42.048179626464844,41.461204528808594,-0.58697509765625,False,0.0,0.9937433004379272,0.9930436015129089,0.0,mid_by_a0
val_regular,2748_0.57_0.6.png,48.4624137878418,46.64264678955078,-1.8197669982910156,False,0.0,0.9987105131149292,0.9984339475631714,0.0,easy_top25_by_a0
val_regular,2751_0.51_0.98.png,45.996490478515625,42.327369689941406,-3.6691207885742188,False,0.0,0.9989053606987,0.998490571975708,0.0,easy_top25_by_a0
val_regular,2767_0.69_0.71.png,45.41301345825195,44.10041809082031,-1.3125953674316406,False,0.0,0.9988545775413513,0.9989637136459351,0.0,easy_top25_by_a0
val_regular,2768_1.0_1.26.png,39.542991638183594,40.64769744873047,1.104705810546875,True,1.104705810546875,0.99674391746521,0.9969671964645386,0.00022327899932861328,mid_by_a0
val_regular,2778_0.58_1.79.png,38.042293548583984,36.551429748535156,-1.4908638000488281,False,0.0,0.9872279167175293,0.9859398603439331,0.0,mid_by_a0
val_regular,2786_0.88_1.47.png,39.63421630859375,39.77371597290039,0.13949966430664062,True,0.13949966430664062,0.9959571361541748,0.995561957359314,-0.00039517879486083984,mid_by_a0
val_regular,2787_0.55_1.38.png,43.829429626464844,45.791507720947266,1.9620780944824219,True,1.9620780944824219,0.9981763362884521,0.9983610510826111,0.00018471479415893555,easy_top25_by_a0
val_regular,2818_0.7_1.02.png,42.24473571777344,39.20241928100586,-3.042316436767578,False,0.0,0.9970908164978027,0.9964162707328796,0.0,mid_by_a0
val_regular,281_0.93_1.17.png,34.7775993347168,35.50047302246094,0.7228736877441406,True,0.7228736877441406,0.9941672086715698,0.9952351450920105,0.0010679364204406738,hard_bottom25_by_a0
val_regular,2827_0.92_0.93.png,42.228363037109375,41.23466491699219,-0.9936981201171875,False,0.0,0.9955608248710632,0.9955136775970459,0.0,mid_by_a0
val_regular,282_0.95_1.38.png,33.93317794799805,34.184444427490234,0.2512664794921875,True,0.2512664794921875,0.9923728704452515,0.9933785796165466,0.001005709171295166,hard_bottom25_by_a0
val_regular,2836_0.86_1.64.png,35.4063720703125,37.71489715576172,2.3085250854492188,True,2.3085250854492188,0.9920374155044556,0.9932162761688232,0.0011788606643676758,hard_bottom25_by_a0
val_regular,283_0.71_1.63.png,35.8787956237793,37.81882095336914,1.9400253295898438,True,1.9400253295898438,0.9936982989311218,0.9951653480529785,0.0014670491218566895,hard_bottom25_by_a0
val_regular,2841_0.6_1.33.png,41.083251953125,35.87299728393555,-5.210254669189453,False,0.0,0.9970743060112,0.9943746328353882,0.0,mid_by_a0
val_regular,2845_0.61_0.81.png,45.55198287963867,46.88507080078125,1.3330879211425781,True,1.3330879211425781,0.9984413385391235,0.9987384080886841,0.0002970695495605469,easy_top25_by_a0
val_regular,2850_0.78_1.51.png,37.943172454833984,38.19165802001953,0.24848556518554688,True,0.24848556518554688,0.9926084876060486,0.9919018149375916,-0.0007066726684570312,mid_by_a0
val_regular,2869_0.8_0.83.png,44.68321228027344,43.00636291503906,-1.676849365234375,False,0.0,0.9987056255340576,0.9988493323326111,0.0,easy_top25_by_a0
val_regular,2884_0.65_1.22.png,41.60223388671875,33.186031341552734,-8.416202545166016,False,0.0,0.9978134632110596,0.9942010641098022,0.0,mid_by_a0
val_regular,2891_0.75_1.3.png,41.537872314453125,39.863853454589844,-1.6740188598632812,False,0.0,0.9982360601425171,0.9975844621658325,0.0,mid_by_a0
val_regular,2902_0.53_1.49.png,42.87207794189453,44.20295715332031,1.3308792114257812,True,1.3308792114257812,0.9988576173782349,0.998964250087738,0.00010663270950317383,easy_top25_by_a0
val_regular,2904_0.97_0.81.png,39.99161911010742,42.11419677734375,2.122577667236328,True,2.122577667236328,0.998466968536377,0.9987587928771973,0.0002918243408203125,mid_by_a0
val_regular,2909_0.91_1.44.png,41.04631805419922,38.480621337890625,-2.5656967163085938,False,0.0,0.9950258135795593,0.9942090511322021,0.0,mid_by_a0
val_regular,290_0.6_1.14.png,41.83475875854492,40.78187942504883,-1.0528793334960938,False,0.0,0.9984140396118164,0.9983837008476257,0.0,mid_by_a0
val_regular,2915_0.93_1.21.png,41.8138313293457,38.898712158203125,-2.915119171142578,False,0.0,0.9973454475402832,0.9964260458946228,0.0,mid_by_a0
val_regular,2919_0.84_0.65.png,39.827091217041016,40.131439208984375,0.3043479919433594,True,0.3043479919433594,0.9954454302787781,0.9953364729881287,-0.00010895729064941406,mid_by_a0
val_regular,2922_0.61_1.92.png,40.00898742675781,33.30841827392578,-6.700569152832031,False,0.0,0.9951305389404297,0.9895329475402832,0.0,mid_by_a0
val_regular,2930_0.83_1.16.png,42.43922805786133,40.26072692871094,-2.1785011291503906,False,0.0,0.9972202777862549,0.9958680868148804,0.0,mid_by_a0
val_regular,2950_0.52_1.03.png,42.49952697753906,38.16355514526367,-4.335971832275391,False,0.0,0.9982637166976929,0.9973785281181335,0.0,easy_top25_by_a0
val_regular,2957_0.86_1.61.png,34.50737380981445,35.050724029541016,0.5433502197265625,True,0.5433502197265625,0.9936350584030151,0.993328332901001,-0.00030672550201416016,hard_bottom25_by_a0
val_regular,2973_0.95_1.29.png,38.17295455932617,37.79862976074219,-0.3743247985839844,False,0.0,0.9930765628814697,0.9919885396957397,0.0,mid_by_a0
val_regular,2978_0.94_1.66.png,32.16834259033203,32.779354095458984,0.6110115051269531,True,0.6110115051269531,0.9866313934326172,0.9861347079277039,-0.0004966855049133301,hard_bottom25_by_a0
val_regular,2992_0.95_0.97.png,39.221702575683594,38.85575866699219,-0.36594390869140625,False,0.0,0.9956936240196228,0.9954265356063843,0.0,mid_by_a0
val_regular,2999_0.57_1.33.png,41.67556381225586,40.21015930175781,-1.4654045104980469,False,0.0,0.9969339370727539,0.9964040517807007,0.0,mid_by_a0
val_regular,307_0.69_0.73.png,42.905879974365234,42.89751434326172,-0.008365631103515625,False,0.0,0.9985977411270142,0.9985703229904175,0.0,easy_top25_by_a0
val_regular,31_0.54_1.13.png,35.85630416870117,36.74554443359375,0.8892402648925781,True,0.8892402648925781,0.9960448741912842,0.9969522356987,0.0009073615074157715,hard_bottom25_by_a0
val_regular,325_0.68_1.71.png,34.799888610839844,34.838645935058594,0.03875732421875,True,0.03875732421875,0.996954619884491,0.9965869188308716,-0.00036770105361938477,hard_bottom25_by_a0
val_regular,327_0.89_1.58.png,35.010520935058594,35.78917694091797,0.778656005859375,True,0.778656005859375,0.9962989091873169,0.9963111281394958,1.2218952178955078e-05,hard_bottom25_by_a0
val_regular,330_0.59_1.02.png,38.6175651550293,37.43627166748047,-1.1812934875488281,False,0.0,0.9984685778617859,0.9977414011955261,0.0,mid_by_a0
val_regular,331_0.87_1.64.png,34.61798858642578,33.753746032714844,-0.8642425537109375,False,0.0,0.9942244291305542,0.9930023550987244,0.0,hard_bottom25_by_a0
val_regular,335_0.73_1.53.png,35.31636047363281,34.277008056640625,-1.0393524169921875,False,0.0,0.9947554469108582,0.9944838285446167,0.0,hard_bottom25_by_a0
val_regular,343_0.84_1.57.png,37.717529296875,36.54677963256836,-1.1707496643066406,False,0.0,0.9963845610618591,0.9956418871879578,0.0,mid_by_a0
val_regular,34_0.67_1.92.png,29.1072998046875,29.70094871520996,0.5936489105224609,True,0.5936489105224609,0.9874508380889893,0.9890391230583191,0.001588284969329834,hard_bottom25_by_a0
val_regular,357_0.76_1.35.png,33.073333740234375,34.10154342651367,1.0282096862792969,True,1.0282096862792969,0.9952520132064819,0.9956637620925903,0.00041174888610839844,hard_bottom25_by_a0
val_regular,368_0.53_1.11.png,42.437171936035156,41.8148078918457,-0.6223640441894531,False,0.0,0.9987291097640991,0.9988366961479187,0.0,mid_by_a0
val_regular,38_0.79_1.15.png,35.5946044921875,39.210594177246094,3.6159896850585938,True,3.6159896850585938,0.9970533847808838,0.9975171089172363,0.00046372413635253906,hard_bottom25_by_a0
val_regular,406_0.63_0.99.png,41.88990020751953,41.437294006347656,-0.452606201171875,False,0.0,0.9987428188323975,0.9987231492996216,0.0,mid_by_a0
val_regular,414_0.52_1.27.png,33.5463752746582,36.55793762207031,3.0115623474121094,True,3.0115623474121094,0.996752917766571,0.9970808029174805,0.00032788515090942383,hard_bottom25_by_a0
val_regular,416_0.76_0.72.png,36.43710708618164,37.97734832763672,1.5402412414550781,True,1.5402412414550781,0.997772216796875,0.9983292818069458,0.0005570650100708008,mid_by_a0
val_regular,417_0.87_1.47.png,29.786901473999023,29.833003997802734,0.04610252380371094,True,0.04610252380371094,0.9910295009613037,0.9867784976959229,-0.004251003265380859,hard_bottom25_by_a0
val_regular,422_0.82_1.34.png,34.18445587158203,34.930564880371094,0.7461090087890625,True,0.7461090087890625,0.9941924810409546,0.9937192797660828,-0.00047320127487182617,hard_bottom25_by_a0
val_regular,427_0.64_1.21.png,36.175140380859375,36.22663497924805,0.051494598388671875,True,0.051494598388671875,0.9930658340454102,0.9929942488670349,-7.158517837524414e-05,mid_by_a0
val_regular,440_0.72_1.73.png,33.276023864746094,31.477428436279297,-1.7985954284667969,False,0.0,0.9894046187400818,0.9847937822341919,0.0,hard_bottom25_by_a0
val_regular,441_0.78_0.66.png,39.1256103515625,38.306392669677734,-0.8192176818847656,False,0.0,0.9986271262168884,0.9981306791305542,0.0,mid_by_a0
val_regular,442_0.83_1.12.png,36.59823989868164,37.21379089355469,0.6155509948730469,True,0.6155509948730469,0.997144341468811,0.9967438578605652,-0.0004004836082458496,mid_by_a0
val_regular,468_0.56_1.55.png,33.82410430908203,36.07804489135742,2.2539405822753906,True,2.2539405822753906,0.9972037076950073,0.9974038004875183,0.00020009279251098633,hard_bottom25_by_a0
val_regular,484_0.58_1.89.png,36.57469940185547,33.511749267578125,-3.0629501342773438,False,0.0,0.9968595504760742,0.9953271150588989,0.0,mid_by_a0
val_regular,492_0.61_1.32.png,31.150848388671875,32.86865997314453,1.7178115844726562,True,1.7178115844726562,0.9911669492721558,0.9913315176963806,0.00016456842422485352,hard_bottom25_by_a0
val_regular,494_0.54_1.59.png,30.71077537536621,31.65485191345215,0.9440765380859375,True,0.9440765380859375,0.9883021712303162,0.9904102087020874,0.0021080374717712402,hard_bottom25_by_a0
val_regular,500_0.56_0.68.png,41.590919494628906,42.30036926269531,0.7094497680664062,True,0.7094497680664062,0.9989113211631775,0.9989398717880249,2.855062484741211e-05,mid_by_a0
val_regular,501_0.99_0.7.png,39.13576126098633,38.50227355957031,-0.6334877014160156,False,0.0,0.9960781931877136,0.9957542419433594,0.0,mid_by_a0
val_regular,510_0.57_0.99.png,43.06705093383789,40.98503112792969,-2.082019805908203,False,0.0,0.9984316825866699,0.9976134300231934,0.0,easy_top25_by_a0
val_regular,514_0.62_1.93.png,36.503578186035156,34.71350860595703,-1.790069580078125,False,0.0,0.9958686828613281,0.9954389333724976,0.0,mid_by_a0
val_regular,530_0.9_0.71.png,37.85417938232422,39.75251770019531,1.8983383178710938,True,1.8983383178710938,0.9978055953979492,0.9986176490783691,0.0008120536804199219,mid_by_a0
val_regular,54_0.69_1.86.png,35.72547149658203,34.829524993896484,-0.8959465026855469,False,0.0,0.995410144329071,0.9950940012931824,0.0,hard_bottom25_by_a0
val_regular,55_0.95_1.7.png,36.18450164794922,38.62697982788086,2.4424781799316406,True,2.4424781799316406,0.9944509863853455,0.9959952235221863,0.0015442371368408203,mid_by_a0
val_regular,566_0.6_1.1.png,33.15572738647461,33.77357864379883,0.6178512573242188,True,0.6178512573242188,0.9955339431762695,0.9962673187255859,0.0007333755493164062,hard_bottom25_by_a0
val_regular,567_0.99_1.93.png,31.904747009277344,31.012622833251953,-0.8921241760253906,False,0.0,0.9903994798660278,0.9902331233024597,0.0,hard_bottom25_by_a0
val_regular,577_0.51_0.99.png,37.27470779418945,36.64471435546875,-0.6299934387207031,False,0.0,0.994681715965271,0.9941162467002869,0.0,mid_by_a0
val_regular,603_0.67_1.99.png,33.905033111572266,33.245826721191406,-0.6592063903808594,False,0.0,0.9925441741943359,0.9901801943778992,0.0,hard_bottom25_by_a0
val_regular,604_0.92_1.7.png,35.32501983642578,35.64893341064453,0.32391357421875,True,0.32391357421875,0.9927610158920288,0.9917048215866089,-0.0010561943054199219,hard_bottom25_by_a0
val_regular,611_0.99_1.33.png,36.1832275390625,33.554447174072266,-2.6287803649902344,False,0.0,0.9950426816940308,0.9937500357627869,0.0,mid_by_a0
val_regular,627_0.51_0.54.png,40.876747131347656,41.59245300292969,0.7157058715820312,True,0.7157058715820312,0.9985868334770203,0.9986733198165894,8.64863395690918e-05,mid_by_a0
val_regular,655_0.53_1.69.png,35.63919448852539,33.75263977050781,-1.8865547180175781,False,0.0,0.9939677119255066,0.9917622804641724,0.0,hard_bottom25_by_a0
val_regular,680_0.76_1.75.png,36.99039840698242,37.798274993896484,0.8078765869140625,True,0.8078765869140625,0.9916892051696777,0.991534411907196,-0.00015479326248168945,mid_by_a0
val_regular,692_0.69_1.32.png,37.36235809326172,38.403236389160156,1.0408782958984375,True,1.0408782958984375,0.997730016708374,0.9978307485580444,0.00010073184967041016,mid_by_a0
val_regular,693_0.92_1.29.png,34.5047607421875,34.09620666503906,-0.4085540771484375,False,0.0,0.9871433973312378,0.9889429807662964,0.0,hard_bottom25_by_a0
val_regular,720_0.62_1.27.png,40.50411605834961,39.713829040527344,-0.7902870178222656,False,0.0,0.9968665838241577,0.9969673156738281,0.0,mid_by_a0
val_regular,728_0.58_1.55.png,42.53779983520508,41.173423767089844,-1.3643760681152344,False,0.0,0.9973082542419434,0.9973553419113159,0.0,easy_top25_by_a0
val_regular,737_0.84_1.88.png,31.90890884399414,31.849088668823242,-0.05982017517089844,False,0.0,0.9939297437667847,0.9940670728683472,0.0,hard_bottom25_by_a0
val_regular,73_0.93_1.41.png,35.02628707885742,35.655155181884766,0.6288681030273438,True,0.6288681030273438,0.9950532913208008,0.9956989288330078,0.0006456375122070312,hard_bottom25_by_a0
val_regular,743_0.75_1.36.png,40.30025100708008,39.60916519165039,-0.6910858154296875,False,0.0,0.9974085092544556,0.9972435832023621,0.0,mid_by_a0
val_regular,746_0.64_0.98.png,39.539085388183594,37.60654830932617,-1.9325370788574219,False,0.0,0.9955711364746094,0.9937758445739746,0.0,mid_by_a0
val_regular,750_0.72_1.91.png,38.21724319458008,37.13758850097656,-1.0796546936035156,False,0.0,0.993188738822937,0.9907329082489014,0.0,mid_by_a0
val_regular,754_0.7_1.86.png,30.516143798828125,32.06303405761719,1.5468902587890625,True,1.5468902587890625,0.9927460551261902,0.9939836263656616,0.0012375712394714355,hard_bottom25_by_a0
val_regular,75_0.61_0.9.png,36.95643997192383,39.81487274169922,2.8584327697753906,True,2.8584327697753906,0.9985644221305847,0.9985687136650085,4.291534423828125e-06,mid_by_a0
val_regular,769_0.72_1.83.png,29.209449768066406,27.834665298461914,-1.3747844696044922,False,0.0,0.9894475936889648,0.9871820211410522,0.0,hard_bottom25_by_a0
val_regular,778_0.99_1.06.png,33.903564453125,33.15543746948242,-0.7481269836425781,False,0.0,0.9975711107254028,0.9968292117118835,0.0,hard_bottom25_by_a0
val_regular,785_0.71_1.08.png,41.95111083984375,41.448570251464844,-0.5025405883789062,False,0.0,0.9972046613693237,0.9968812465667725,0.0,mid_by_a0
val_regular,797_0.56_1.33.png,41.0634765625,38.57240295410156,-2.4910736083984375,False,0.0,0.9952858686447144,0.9957482218742371,0.0,mid_by_a0
val_regular,801_0.55_1.38.png,36.54558563232422,35.64421463012695,-0.9013710021972656,False,0.0,0.9966684579849243,0.9904872179031372,0.0,mid_by_a0
val_regular,813_0.7_1.11.png,42.95757293701172,42.48928451538086,-0.4682884216308594,False,0.0,0.99882572889328,0.9987074732780457,0.0,easy_top25_by_a0
val_regular,818_0.72_0.52.png,41.177730560302734,40.92805862426758,-0.24967193603515625,False,0.0,0.9991793632507324,0.9990121722221375,0.0,mid_by_a0
val_regular,82_0.97_1.73.png,36.84977722167969,35.9202995300293,-0.9294776916503906,False,0.0,0.9924354553222656,0.9917685985565186,0.0,mid_by_a0
val_regular,851_0.78_0.98.png,40.27811050415039,40.920753479003906,0.6426429748535156,True,0.6426429748535156,0.9990979433059692,0.9990413188934326,-5.6624412536621094e-05,mid_by_a0
val_regular,85_1.0_1.41.png,30.512617111206055,30.30034828186035,-0.21226882934570312,False,0.0,0.9894422888755798,0.990615725517273,0.0,hard_bottom25_by_a0
val_regular,861_0.95_0.65.png,40.757442474365234,42.73922348022461,1.981781005859375,True,1.981781005859375,0.9982932806015015,0.9984428286552429,0.00014954805374145508,mid_by_a0
val_regular,863_0.87_0.58.png,36.95512390136719,36.88581848144531,-0.069305419921875,False,0.0,0.9985494017601013,0.9985780715942383,0.0,mid_by_a0
val_regular,869_0.66_1.74.png,36.57478713989258,35.22061538696289,-1.3541717529296875,False,0.0,0.9963963031768799,0.996120810508728,0.0,mid_by_a0
val_regular,881_0.6_1.13.png,37.4307861328125,34.942203521728516,-2.4885826110839844,False,0.0,0.9981827139854431,0.9981786012649536,0.0,mid_by_a0
val_regular,885_0.96_1.05.png,39.530357360839844,36.77037811279297,-2.759979248046875,False,0.0,0.9976330995559692,0.9972512125968933,0.0,mid_by_a0
val_regular,898_0.93_1.53.png,37.852012634277344,38.378814697265625,0.5268020629882812,True,0.5268020629882812,0.9966089725494385,0.9971966743469238,0.0005877017974853516,mid_by_a0
val_regular,902_0.78_1.81.png,35.64366912841797,35.36867904663086,-0.2749900817871094,False,0.0,0.991199254989624,0.9918360710144043,0.0,hard_bottom25_by_a0
val_regular,934_0.9_1.4.png,38.9363899230957,37.61139678955078,-1.3249931335449219,False,0.0,0.9936773777008057,0.9920533895492554,0.0,mid_by_a0
val_regular,940_0.91_1.03.png,35.266822814941406,33.332027435302734,-1.9347953796386719,False,0.0,0.9959492087364197,0.9955068826675415,0.0,hard_bottom25_by_a0
val_regular,983_0.51_0.73.png,39.62901306152344,42.20244598388672,2.5734329223632812,True,2.5734329223632812,0.9977984428405762,0.9973907470703125,-0.0004076957702636719,mid_by_a0
val_regular,984_0.67_1.7.png,36.09822082519531,38.19072341918945,2.0925025939941406,True,2.0925025939941406,0.9942729473114014,0.993992805480957,-0.00028014183044433594,hard_bottom25_by_a0
val_regular,98_0.97_1.56.png,34.872798919677734,32.666202545166016,-2.2065963745117188,False,0.0,0.9932533502578735,0.9922982454299927,0.0,hard_bottom25_by_a0
val_regular,99_0.79_1.39.png,35.665138244628906,35.59593963623047,-0.0691986083984375,False,0.0,0.9955624341964722,0.9953035116195679,0.0,hard_bottom25_by_a0
val_hard,1002_0.73_1.47.png,33.684539794921875,32.14086151123047,-1.5436782836914062,False,0.0,0.9880212545394897,0.9773241877555847,0.0,mid_by_a0
val_hard,101_0.78_1.87.png,31.28585433959961,30.336380004882812,-0.9494743347167969,False,0.0,0.9864749312400818,0.9835350513458252,0.0,hard_bottom25_by_a0
val_hard,1024_0.69_1.66.png,35.469032287597656,35.592308044433594,0.1232757568359375,True,0.1232757568359375,0.996813952922821,0.9961757659912109,-0.0006381869316101074,mid_by_a0
val_hard,1028_0.97_1.41.png,36.58916091918945,35.986446380615234,-0.6027145385742188,False,0.0,0.9965811967849731,0.9969466924667358,0.0,easy_top25_by_a0
val_hard,102_0.94_1.18.png,32.16835021972656,32.183650970458984,0.015300750732421875,True,0.015300750732421875,0.9894171953201294,0.9891462326049805,-0.0002709627151489258,hard_bottom25_by_a0
val_hard,1033_0.52_1.2.png,34.23923110961914,35.992042541503906,1.7528114318847656,True,1.7528114318847656,0.9937028884887695,0.9950951933860779,0.0013923048973083496,mid_by_a0
val_hard,1036_0.69_1.69.png,30.820201873779297,31.937332153320312,1.1171302795410156,True,1.1171302795410156,0.986316442489624,0.9886239767074585,0.0023075342178344727,hard_bottom25_by_a0
val_hard,1038_0.87_1.29.png,32.434181213378906,32.53753662109375,0.10335540771484375,True,0.10335540771484375,0.9960810542106628,0.9964877963066101,0.0004067420959472656,hard_bottom25_by_a0
val_hard,1045_0.58_1.58.png,32.263427734375,34.62153244018555,2.358104705810547,True,2.358104705810547,0.9799136519432068,0.9771093726158142,-0.002804279327392578,hard_bottom25_by_a0
val_hard,1056_0.85_1.39.png,37.50776290893555,35.91980743408203,-1.5879554748535156,False,0.0,0.975411593914032,0.9763872027397156,0.0,easy_top25_by_a0
val_hard,105_0.74_1.06.png,36.51557922363281,36.638519287109375,0.1229400634765625,True,0.1229400634765625,0.9975203275680542,0.9977459907531738,0.0002256631851196289,easy_top25_by_a0
val_hard,1069_0.66_1.4.png,33.7315673828125,35.44950485229492,1.7179374694824219,True,1.7179374694824219,0.9889143705368042,0.991737961769104,0.0028235912322998047,mid_by_a0
val_hard,106_0.91_1.85.png,30.7450008392334,31.545970916748047,0.8009700775146484,True,0.8009700775146484,0.9912216663360596,0.9922859072685242,0.0010642409324645996,hard_bottom25_by_a0
val_hard,1074_0.59_1.24.png,34.39814758300781,34.948524475097656,0.5503768920898438,True,0.5503768920898438,0.9979159832000732,0.996588408946991,-0.0013275742530822754,mid_by_a0
val_hard,1075_0.76_1.99.png,29.52604103088379,29.644824981689453,0.11878395080566406,True,0.11878395080566406,0.9932084083557129,0.9916461706161499,-0.0015622377395629883,hard_bottom25_by_a0
val_hard,1083_0.67_0.81.png,36.4403076171875,36.84331512451172,0.40300750732421875,True,0.40300750732421875,0.997553825378418,0.9976974725723267,0.0001436471939086914,easy_top25_by_a0
val_hard,1084_0.81_1.75.png,29.888851165771484,30.213260650634766,0.32440948486328125,True,0.32440948486328125,0.9895161986351013,0.9892918467521667,-0.0002243518829345703,hard_bottom25_by_a0
val_hard,1092_0.84_1.93.png,33.30583572387695,32.771339416503906,-0.5344963073730469,False,0.0,0.9896849393844604,0.9903799295425415,0.0,mid_by_a0
val_hard,1094_0.77_1.07.png,35.43025207519531,35.68886184692383,0.2586097717285156,True,0.2586097717285156,0.9972594976425171,0.9975582957267761,0.0002987980842590332,mid_by_a0
val_hard,1096_0.72_0.86.png,35.662864685058594,36.18350601196289,0.5206413269042969,True,0.5206413269042969,0.9981575012207031,0.9983667135238647,0.0002092123031616211,mid_by_a0
val_hard,1098_0.8_0.51.png,33.12972640991211,34.62433624267578,1.4946098327636719,True,1.4946098327636719,0.9975077509880066,0.9977432489395142,0.00023549795150756836,mid_by_a0
