haze4k_group_digest,haze4k_representative_source,haze4k_representative_id,ots_scene_id,candidate_hamming_distance,correlation_score,score_gap,prequalified,reverse_score_gap,mutual_nearest,verified
97bb73b4344d414530745cf3c5472c1c520a8c4846dd680f791d24b9ab26773e,HAZE4K_TRAIN,2929,1742,19,0.3949878513813019,0.017911046743392944,False,,False,False
98648ca0f002cb84befce425d2186905b60dcc202f07be47e175529def8374fe,HAZE4K_TRAIN,2117,5235,15,0.6257284283638,0.05017167329788208,False,,False,False
987d4ea88aa0913deadf4025b8e9470e2dd2b35cc44b39441e5a42c567ffbaab,HAZE4K_TRAIN,2509,4337,16,0.6482112407684326,0.07590794563293457,False,,False,False
990a7afd31791cfe2ce3986e58d2cb38dec8909a7e33da2b3258f87bb2b2b7a9,HAZE4K_TRAIN,2205,6154,16,0.6301093101501465,0.0072574615478515625,False,,False,False
9958d135167f05496f713055fe8d87c6d11dc5dfd6ee86ae617c99c683a5b83d,HAZE4K_TEST,561,1371,17,0.48818427324295044,0.028102397918701172,False,,False,False
997d03e173ac1836d44db185f44dad50630036e57c71ff43aac5caf77d162972,HAZE4K_TEST,769,0696,18,0.6248849630355835,0.009723186492919922,False,,False,False
99c52651a3dad930cfdf4c11ad37dafaf2485b575ac4f1a59f66b4b60f62dc09,HAZE4K_TRAIN,1985,0710,18,0.500934898853302,0.0058539509773254395,False,,False,False
99d2b24013e0047946e08b598493843c89088949956ceb3d72f4fad5d37fadfa,HAZE4K_TEST,773,1097,17,0.4002085030078888,0.025210589170455933,False,,False,False
9a6fb34f18aff2102d57676f2dd7523db8e43e843c674f2042f5e04c2e386525,HAZE4K_TEST,309,4233,0,0.999974250793457,0.2016475796699524,True,0.2717769742012024,True,True
9adf4b2301e516babf20d422f070dcede97cdadb6f89b3c34640ea4b31f0fdc9,HAZE4K_TRAIN,1725,5240,16,0.7129276990890503,0.016022086143493652,False,,False,False
9b69cbbc81d50367a6c5ffe4223df5f9393853a8a53385d0089e8d908ed669a9,HAZE4K_TRAIN,1913,4728,17,0.6914793848991394,0.020694315433502197,False,,False,False
9c9174b9aa9e5356479d169525697932de9d9e30d2346d11e148ed7461e6ecf4,HAZE4K_TRAIN,2961,0801,18,0.5730543732643127,0.05230742692947388,False,,False,False
9c9b1d5fc34fa430373e8b58318b9b5df577213076fbe5e2734b97df6557a52f,HAZE4K_TRAIN,1657,3944,18,0.7641853094100952,0.012104988098144531,False,,False,False
9caf7757c4e324274996a847915540dbab734d2c85c2802b8bac09c3332ef036,HAZE4K_TRAIN,2477,0401,16,0.7851755023002625,0.011186778545379639,False,,False,False
9cd53e58252b78c96f54d2c6fc597824cf2c1ba3a1d69dc8f3eeb10269bb2ee0,HAZE4K_TRAIN,1781,5370,16,0.6097763180732727,0.01449662446975708,False,,False,False
9d932088f5d2775025f7bf40aea95ffcddecab6ac327713fce121d735a8cc792,HAZE4K_TRAIN,1637,4902,16,0.8084267973899841,0.009230196475982666,False,,False,False
9dc0a5ee2006441874b236f682ef46119dbebc3c74740a482f880873ef31d36f,HAZE4K_TRAIN,1661,1121,15,0.6272715330123901,0.0058324337005615234,False,,False,False
9dfc141dcc42dd4d450254201118a8645f78c710e06bdd3c35e1f43c97616bb6,HAZE4K_TRAIN,2037,5523,15,0.6578719615936279,0.0046863555908203125,False,,False,False
9e7362d1fe59be13e3db09fb12608b34f0ae0dfa7828935924a9dcf78bfd6f67,HAZE4K_TRAIN,2669,7415,15,0.8425022959709167,0.039462506771087646,False,,False,False
9eadb7ef08113ebbfefa47be6ec2899b6f38d4cf82784a47567b5e205ae3cb3a,HAZE4K_TRAIN,2777,0201,14,0.739751935005188,0.03487551212310791,False,,False,False
a00b454858a8a612a4e30c61f232824b9b41bcb9a8d6b93b1fbc6cbac9d5d8bb,HAZE4K_TRAIN,2549,7769,15,0.851304292678833,0.061943650245666504,False,,False,False
a185bb82319691464e71e2072f57db5d3e14449bf93121a01990335812f6c527,HAZE4K_TRAIN,2361,0159,17,0.7938542366027832,0.0038602352142333984,False,,False,False
a28efd437792f7a976e9b19edb1af213ab042eed0c3cb749b88f5a41d11d98cd,HAZE4K_TRAIN,2793,0985,14,0.8182736039161682,0.01492995023727417,False,,False,False
a3cf482250207dd80bec8362a9b5fa9c7cd74df6acc9f1aad2b9c34ef5310f8b,HAZE4K_TRAIN,2657,4630,18,0.6302251219749451,0.07960838079452515,False,,False,False
a3fca97259cffcb55f5d57f59ee090378858643fcff4791931c9a52e96ea68bc,HAZE4K_TEST,889,1157,17,0.5836403369903564,0.014648020267486572,False,,False,False
a452e8fe2c328033a8533b928a81e0a4704dfb016dab8e77eeb89de399cd9fbb,HAZE4K_TRAIN,2469,1666,19,0.37195315957069397,0.014286965131759644,False,,False,False
a45541a1e97e845af8d5022360fd6c0d773509844b1015eef3d0156755841c65,HAZE4K_TEST,569,6344,16,0.5493654012680054,0.0363849401473999,False,,False,False
a503ebce23033f1906e2750c52c2ba351181f014aa15d77c5265b71c2bfda929,HAZE4K_TEST,1000,0997,18,0.6171424984931946,0.014666378498077393,False,,False,False
a5270a20663dd15ba4b7f1a81167b074f81944e1e91ac9f98e1bd65271fef0b9,HAZE4K_TEST,833,6958,17,0.561642587184906,0.01366502046585083,False,,False,False
a565f5b8376c4c837d5d9b934f93530ab62a639be9da86bf75d5798db606471b,HAZE4K_TRAIN,2853,0668,18,0.5927113890647888,0.00025457143783569336,False,,False,False
a5921dffe1ad167cc0fff8193f5a0168c0b536bf2f407f5d0bfdc19e731bf5a0,HAZE4K_TRAIN,1541,2636,18,0.5873727798461914,0.07280516624450684,False,,False,False
a67fa2d6f104ae1a4c4458a3e1ff7a1c5995e28def7e1a9a70f1154759e2e6ac,HAZE4K_TRAIN,1549,3132,17,0.6736761927604675,0.04264038801193237,False,,False,False
a684f3d06e113711f62225d7f14e4cd466ab7edae6fbb7279f98f25cc9118c30,HAZE4K_TEST,437,1082,0,0.9999778270721436,0.13321000337600708,True,0.16632717847824097,True,True
a7f51112c109cb7dcf6dd90e1f6d1bbfe123265280d68fc6e227b6006ef6844d,HAZE4K_TRAIN,1593,1414,15,0.46413061022758484,0.0020821988582611084,False,,False,False
a85b06cd005035761122b4ea62b6c0593f70336ba287710f3fb0a441928cfbc6,HAZE4K_TEST,953,5363,18,0.7651327252388,0.091655433177948,False,,False,False
a8a94957603c661d929b4309e6a63a94909867d09e91bc1f5d4165516cd5b8fc,HAZE4K_TRAIN,1573,0587,18,0.7238020896911621,0.005151331424713135,False,,False,False
a9095cab74a00e9d2384d4993e396cd4c4d34d44176217babc92619cf2a6aa08,HAZE4K_TEST,557,5203,18,0.5206820964813232,0.042792946100234985,False,,False,False
a9d87d4d2d5333dd46b8f1af8690123d00f5556aec476837510c5536f7c1ac35,HAZE4K_TEST,901,3805,18,0.5818546414375305,0.022394299507141113,False,,False,False
a9dfc70cea0831afc1bfe043d1a222abe3db3a8f0a70bcc47f0023255aab91b7,HAZE4K_TRAIN,1509,7708,17,0.40353554487228394,0.008936375379562378,False,,False,False
aab295b0e236902fa7d94a799542ebd66e8fcd2e4824a4056aaa8f9e637bce9b,HAZE4K_TRAIN,2093,0682,17,0.7784444093704224,0.00983041524887085,False,,False,False
abaa9bfbfeaef83c1bd04e9421a0bd4d424dd873a0a22e40b103cf8f04630dd1,HAZE4K_TRAIN,2109,3726,16,0.7269906401634216,0.004112184047698975,False,,False,False
ac3ff3cbcb6e024390d8ffe57b2fa72dc7f3b2d051791a7d87aca5d543db1541,HAZE4K_TRAIN,2857,5439,18,0.614285945892334,0.10417139530181885,False,,False,False
ac4b6acda829e71658697334e1686c65e925a944eac89295d10709de5da28380,HAZE4K_TRAIN,1945,3115,18,0.6187605261802673,0.023699164390563965,False,,False,False
ac735cebc572c8121071777a828112866db500a94b7ff152b5108330df4967e1,HAZE4K_TEST,861,0987,18,0.6467434167861938,0.016762733459472656,False,,False,False
ac88b4ce3b518c62141e2d9a4901187ba12d19f6260fbd5ea81ed41251686200,HAZE4K_TEST,777,1557,17,0.48825812339782715,0.005932360887527466,False,,False,False
acca68f123b1e7c15ad34190de048cd6b8fbdc97f01af205de66e03dacf3399a,HAZE4K_TEST,721,6939,17,0.6796676516532898,0.019214630126953125,False,,False,False
ad9ac93471aca972c028dea35165d4bf0b62fdbbfec249ec1c2f35ec50d4fbba,HAZE4K_TRAIN,1753,6889,17,0.7642449140548706,0.007358074188232422,False,,False,False
ae2e8837a5587cbeaf56b3be2a13884f3daa2e5062a6b72c10a48677377f45e9,HAZE4K_TRAIN,2481,7855,18,0.4630640149116516,0.005213648080825806,False,,False,False
ae4fbabb9492382c7bcee1d4977b89b0c6b625af91d91ac6e54247b3bedfe191,HAZE4K_TRAIN,2089,0820,18,0.5630842447280884,0.0048635005950927734,False,,False,False
af5deb7989c2faabe6c3fd46b6f677096301c4622a533c82467bbb5d723a7e6d,HAZE4K_TEST,601,8933,17,0.7333626747131348,0.03103458881378174,False,,False,False
b090458b9833df5203b0c6d846a395ee545cb9623a9dba747acca58563288148,HAZE4K_TRAIN,2385,6967,16,0.5624551773071289,0.021084189414978027,False,,False,False
b19f9a167c103d5e65523a6213c5579b43998666159398bbd63aa845a8027ce6,HAZE4K_TRAIN,1213,6624,0,0.9999778270721436,0.05295079946517944,True,0.04887336492538452,True,True
b22309f23e9da23670a8afb0717db0c690de4df89c18515b017047e89f488700,HAZE4K_TRAIN,1837,0537,17,0.7380717992782593,0.0018782615661621094,False,,False,False
b23347bb8bfbf7f32f1ba29954f010a6efba7543bfef6217e0a4ff691e0bd8f4,HAZE4K_TRAIN,2465,4593,18,0.6347053050994873,0.2068871259689331,False,,False,False
b2bdb9951014790ad558b8825b12e6a1196cbc8c67d68464b400cc102e872628,HAZE4K_TRAIN,2933,3768,15,0.6318779587745667,0.01788198947906494,False,,False,False
b3b11fa183413d02781da2cd69e394b019f7b7fc9216778919991a86e6a7d8a6,HAZE4K_TEST,641,0469,17,0.6844301819801331,0.03877383470535278,False,,False,False
b3c31ad9b62e4dad675e205ae3677cb5993906adab767088c7efe874b77b3fa9,HAZE4K_TEST,521,0126,18,0.6647599339485168,0.007300257682800293,False,,False,False
b3ccee1f14de26ae001154374c968c9310696c7b7034dc189254c7c85bd9d0bf,HAZE4K_TRAIN,2329,8392,15,0.6977453827857971,0.01888936758041382,False,,False,False
b42357c80370380c01387c59006a523037abcccc8513efc3b13d8cf8231cc8bd,HAZE4K_TRAIN,2525,1259,16,0.528647243976593,0.011772751808166504,False,,False,False
b462df870a5970712dcc398d760d460f548bda33859c2b27c569dfae50632681,HAZE4K_TEST,877,4423,15,0.46880990266799927,0.0072814226150512695,False,,False,False
b4b1a39e1c0b1b9744426ec9508ef7e2678068fc51583f1efa5884874e9653d7,HAZE4K_TRAIN,2637,3332,15,0.5356969237327576,0.0006867647171020508,False,,False,False
b51a1804da47168ec2368a53b99a3d44a363a3a5d39b648cef53b6ca1223a5cb,HAZE4K_TRAIN,1745,7150,18,0.47640907764434814,0.0046773552894592285,False,,False,False
b5488dc6c6626580f735c1a9e6a7adf2a276eaf9114608f76b3d2c9aa5753f2d,HAZE4K_TRAIN,1997,7105,14,0.7358438372612,0.00186997652053833,False,,False,False
b579c34a285eef986a43570a7799621d1be899a73c6d3333a5fae2692d0c4726,HAZE4K_TRAIN,1993,0820,16,0.6056865453720093,0.03456878662109375,False,,False,False
b5da8a0e8f8e5f88d07af1f54f09659e28a739a0a4f4472283f4e56b533c25ab,HAZE4K_TRAIN,1925,0185,18,0.732292890548706,0.009908795356750488,False,,False,False
b767111d25997b2afa6f94d7b644072398509a5193343cf204ec3342f21568ad,HAZE4K_TRAIN,2649,5447,18,0.4303129017353058,0.006655901670455933,False,,False,False
b898baf8abe82a72dea264072eecb2e3405ce9d97c0fd3cf4d932fedc66b6ba2,HAZE4K_TRAIN,1601,7817,17,0.6602880954742432,0.0038551688194274902,False,,False,False
ba472172482cd2b93fd6bcf2cd8801d5cb8a42935abea700df1ba0adf1be7601,HAZE4K_TRAIN,2901,6872,17,0.6062372922897339,0.05343163013458252,False,,False,False
bad54138ccef31f1a7a738e228b00cb63ed66740f336cbabf35f8f53194b33cc,HAZE4K_TRAIN,2401,6513,16,0.7149828672409058,0.006471097469329834,False,,False,False
bad785f79f2a7e12882b7e01b00796b7132f082deec337ad2b3f7287427c0ea1,HAZE4K_TRAIN,2925,6040,17,0.7624057531356812,0.01326078176498413,False,,False,False
baff553a36768213c4f3586f75a9ada2bf8fe81a4bfcf28719c3c013cb5e7b9b,HAZE4K_TRAIN,2165,5524,18,0.6270726919174194,0.012942016124725342,False,,False,False
bb803f8be7b27b1b205cb842f6c50b09d126af7fd9a14265849592cb6e21a4b8,HAZE4K_TRAIN,2325,3798,16,0.731802225112915,0.004784584045410156,False,,False,False
bb94c2d6640d9753177eedc78829c84ff21fc493e74ee791c9dfd909d2aae8af,HAZE4K_TRAIN,2725,3366,16,0.7898663878440857,0.04949730634689331,False,,False,False
bbdff7679280c59c7e641fd8beaf0ab608e7eee651194a5b64175cf4bef83503,HAZE4K_TEST,869,5320,19,0.38433295488357544,0.017234444618225098,False,,False,False
bc4befb893b76dec87cb66e1b1d7018ee89e104f85e7a9156144d442962ac953,HAZE4K_TRAIN,2565,6103,14,0.8359865546226501,0.016078650951385498,False,,False,False
bc4f864adc7e9d2b107b8a4600002cbcea6c9568a3feab8859768ce8636ddc86,HAZE4K_TEST,617,3302,16,0.6065665483474731,0.017657339572906494,False,,False,False
bdd799b924901114d1448bf6af0bc45171db88af7dd508283905e197ec2b1163,HAZE4K_TRAIN,2869,5494,18,0.3827623128890991,0.006327331066131592,False,,False,False
bdd830889019f2246bdffc0720894b22752f18444619851964e9a69f284a00af,HAZE4K_TEST,913,1925,18,0.6929358839988708,0.2510952949523926,False,,False,False
be605201ee0df6cbacc0203f0a51dbad75107e3700f2ac8fd6dd21fce4965c8b,HAZE4K_TEST,993,5509,11,0.7526463866233826,0.0008157491683959961,False,,False,False
be69fc56190dbf3f16d3a51677b11a4e01bac2ab8bef499aa7802a2b92ff48b4,HAZE4K_TRAIN,1581,6086,17,0.6727027297019958,0.017703354358673096,False,,False,False
bf88dfccb4f5979f455d48c3fd72954d4b2e126b8928d4b90951eb75d0cd4861,HAZE4K_TRAIN,2061,2010,18,0.7921319007873535,0.002239704132080078,False,,False,False
bfb4fb7187d673a7223476e5b60d23fbec89ea39881970ac011fc301b988eadb,HAZE4K_TRAIN,2237,2562,18,0.7647191286087036,0.0340915322303772,False,,False,False
c0426d8a6a7d95cc3f499b3cfaa9885b19e5fc5dec2a87255281e819dc19df28,HAZE4K_TEST,969,0449,17,0.5779039263725281,0.004181504249572754,False,,False,False
c0492ed4717f801727c6adb3787e801b4205374af7dfb9d6a64c2e6498e4a64e,HAZE4K_TRAIN,1829,2542,14,0.803776741027832,0.006038367748260498,False,,False,False
c20770a694bf58adb9dd218314bf32fa9ff81ec2c2da3e30b3ff867489b1d295,HAZE4K_TRAIN,2561,0823,16,0.7477505207061768,0.03390359878540039,False,,False,False
c353bec85557d3a44665e1f1d0810c024bc1432c4d2d710862bb0a3097189d48,HAZE4K_TRAIN,2285,0696,18,0.7460694909095764,0.05607402324676514,False,,False,False
c4050fff281ca18f0e296d43131f450cf524d1e773df1e3797d18c0b7d3bd3f8,HAZE4K_TRAIN,2341,2562,15,0.7238835096359253,0.017922580242156982,False,,False,False
c465fc57b0cd16ab1a21dcba788a77853bc16a87822840d11d7ea0103d4708ac,HAZE4K_TRAIN,1865,3369,15,0.4627990424633026,0.05835339426994324,False,,False,False
c4a4263c203b43814c0d32c88b3fed34e4196877779246797feb20c51bf719f6,HAZE4K_TRAIN,2389,1835,18,0.6396171450614929,0.0044040679931640625,False,,False,False
c5320fc6a3a3295308fa40a8310df382d99bc4b119c94fb2be5a805363107d86,HAZE4K_TRAIN,2797,7778,17,0.6631569862365723,0.010522603988647461,False,,False,False
c55f123d0e417c36589f77f7f04a3f8f94679fcbfd502550a7bdf78638281f0c,HAZE4K_TRAIN,2189,4493,17,0.4749401807785034,0.02604857087135315,False,,False,False
c5fce72d57fa3e702a75c4337f65b1ac074e9cb0a76315127e03d734e3c3a730,HAZE4K_TEST,605,0049,16,0.7194560766220093,0.0233381986618042,False,,False,False
c6527fbe947c2a8c2b79b7a559f33c4b4cdf5af235dfc1d75d5a175eefdf1f98,HAZE4K_TRAIN,2653,4574,18,0.6278605461120605,0.003271937370300293,False,,False,False
c66d2662c1974bdd862fae1a3f925089ec093c39e32dadcdf0bff6b7ad3a7aea,HAZE4K_TRAIN,2289,0737,18,0.4493435025215149,0.01677781343460083,False,,False,False
c6a1877ac32bce5a613120715e001f81713d96e0818b4b6d17c898cedbde7833,HAZE4K_TRAIN,2805,4059,16,0.6465649008750916,0.0014072656631469727,False,,False,False
c6c17a3a6260914d606acf9fc9de61474dc041824e5dc8737672d9b1345f9e9f,HAZE4K_TRAIN,2673,5624,15,0.7589282393455505,0.024456799030303955,False,,False,False
c76ba761c95fded724636dc86c00e9506a3784925b41ac9913820a5ef6761b1f,HAZE4K_TRAIN,1517,0412,16,0.750607967376709,0.0014399290084838867,False,,False,False
c7e943838c7338aaed247a47b379c46c38ca8c9b0e6697bc22573b1ac1fe1a7a,HAZE4K_TRAIN,2373,2590,18,0.5997508764266968,0.027688920497894287,False,,False,False
c858ec84c44da10b220968bb39033a04a03c35109bacfbc582d0c5541a929ca6,HAZE4K_TRAIN,2989,3303,17,0.768027663230896,0.03324007987976074,False,,False,False
c879582374542bf488f78f115354bf468c32ff50255ce43947bfd5c590739584,HAZE4K_TRAIN,2761,7023,16,0.7741960883140564,0.047041118144989014,False,,False,False
c938c098ea278fc4736e34901321a63c1f53dd6d07cae407959389112767e7ce,HAZE4K_TEST,885,2950,17,0.760455846786499,0.0017331838607788086,False,,False,False
ca66a7ccd4839728c2071d2eb1c2acf6d7247bbb4e1f3d3c72391a09b71f0fb4,HAZE4K_TRAIN,2785,0196,18,0.5500648021697998,0.005178391933441162,False,,False,False
ca840b70cbff46318f8dab9f711a1320b46566fe2078e0a1288577316b6a810d,HAZE4K_TEST,505,8169,17,0.7121225595474243,0.012255072593688965,False,,False,False
caa7370e188724d33cd8ab9fb66b1ddbb6efe1da4a06f40e07e8bd283d1ab7e6,HAZE4K_TEST,737,7673,15,0.7515636682510376,0.01634383201599121,False,,False,False
cb2f54b794a2bf2c9466a359c0cc3944eb53a5bb223da8a411c89b6976785766,HAZE4K_TEST,117,1198,0,0.9999775886535645,0.22247034311294556,True,0.3308788537979126,True,True
cba4d2bcd07b7747069020eb8e439db7399c8b873b38a64791d46b4d44563c28,HAZE4K_TRAIN,2909,3657,18,0.6677966713905334,0.046855926513671875,False,,False,False
cc01e248ac41cdc68cd5f230e3f403386de2e1fdb3a9a8769b793515afe8877b,HAZE4K_TRAIN,2197,1871,18,0.5284429788589478,0.019235312938690186,False,,False,False
cd82e5b9245815ae8b3504b32981801c7e0b9d6d0a546f58b256353b973b8c3f,HAZE4K_TEST,397,2896,0,0.9999783039093018,0.07120037078857422,True,0.05251765251159668,True,True
cde42b29c684efff3456a07ba31849c77122cb89c05544ceab16094562409171,HAZE4K_TRAIN,2825,2640,17,0.5726969838142395,0.022623062133789062,False,,False,False
ce801832d989d255d4686dbf21082cdf6974cdaf22cffadfb9e49f626e458bec,HAZE4K_TRAIN,2897,0425,15,0.5982799530029297,0.04389089345932007,False,,False,False
cea455e322cf9fe8fb9611357527cdf64c80f51b1ad8219168e9c133fdfe6aad,HAZE4K_TEST,813,6943,14,0.5383328199386597,0.003210783004760742,False,,False,False
cea906e8eede33b46f40dedf675ea6144a14282917e568b77c44a23214fe002b,HAZE4K_TRAIN,2473,3784,15,0.8267457485198975,0.0127716064453125,False,,False,False
cf1ed1fcbdc7214d2e49089a44d0c3ee2095942459c96cdd3b7325acd770f5ba,HAZE4K_TRAIN,2305,5610,17,0.8126143217086792,0.04208296537399292,False,,False,False
cf3c85e8963f1218406e2e5c8fb2ee3baaad93998c874c5f738f997d6ac26868,HAZE4K_TRAIN,1653,8907,17,0.6441816091537476,0.04094129800796509,False,,False,False
cf5f954061a93491f6856c01b147eb7e770482c8f4426be37229c655cdd7796a,HAZE4K_TRAIN,1989,0831,16,0.6834391355514526,0.014715969562530518,False,,False,False
cf9c2d116f5a3210567b1431361d24ae29ff6a879cc0db9ef98cdc0d5c772802,HAZE4K_TRAIN,1649,7761,16,0.7383602261543274,0.15280687808990479,False,,False,False
cfe392d981ad141c9d92e10fdaf820e90e2f4a771d4ceac226c97acb8d32f4cb,HAZE4K_TRAIN,1933,7700,18,0.5301467180252075,0.0016170144081115723,False,,False,False
d035edaff4c4093e047e61935e0a024927f77f8d1243961f941c47466d3667c3,HAZE4K_TEST,693,8416,16,0.4167800843715668,0.03130349516868591,False,,False,False
d07a62d9cbb4de8d11d2ad2798f298aeb326277327694be7e6d4623a4eb83a0c,HAZE4K_TRAIN,2865,1557,19,0.47336533665657043,0.01734575629234314,False,,False,False
d204b37e9cebadd3c56e6f94eb2545b846cc96af1aa3aa06310b590e98a885ab,HAZE4K_TEST,529,7088,17,0.7478206157684326,0.004673659801483154,False,,False,False
d205fea0843dea492c7bf0a3d025ea7c8bad2427dbe9c944f8d2418558003d74,HAZE4K_TRAIN,2245,1421,19,0.7008461952209473,0.06721317768096924,False,,False,False
d329498f55f1f075973e76e931d8171928158b2c7d962cf1fe9368b6cb38ba51,HAZE4K_TRAIN,2917,0215,19,0.5272819399833679,0.08994042873382568,False,,False,False
d32ca7bc92f1257a626031ff0fffb34bb0f8de323d1a23a6fe0101f23cd3c0f5,HAZE4K_TRAIN,2737,1706,17,0.8530058860778809,0.0110093355178833,False,,False,False
d3a7f2ea3482415ca257395eed9fdcae48eb9e78f606f43fd6d8792806cc5780,HAZE4K_TEST,425,2692,0,0.9999613761901855,0.39862775802612305,True,0.40952903032302856,True,True
d3c001b3ee2fecb771e78e48ef8f9d3409b13fe91bae6ce88390c4153b008f84,HAZE4K_TRAIN,2021,0429,17,0.7799166440963745,0.00621485710144043,False,,False,False
d467f35e87b64b1270ccac7db4e2882d6abf1c2d0508b38044de980f104f8d79,HAZE4K_TRAIN,2217,6056,17,0.8210257887840271,0.014795660972595215,False,,False,False
d4bb74dca99353f076350e3860b430f08547a58c1cb11de2cbe216cf1677d623,HAZE4K_TEST,793,7025,14,0.4500056207180023,0.017253130674362183,False,,False,False
d5ad8cfcd9e9e37d5ab79807b764c680e454972e73720f3f0ff90b3ff8500f3d,HAZE4K_TRAIN,2025,3784,17,0.7261973023414612,0.004064977169036865,False,,False,False
d66a1327023d08b6bb53c0e585d3c623a191d26852a1ef0386d8817be1d0961c,HAZE4K_TRAIN,2841,1075,15,0.49267059564590454,0.03631901741027832,False,,False,False
d692f4ef15c9c34dd44aeb008253a10cda896d0984b398eff277eaafa599ef9e,HAZE4K_TRAIN,2605,3334,16,0.8880998492240906,0.028354942798614502,False,,False,False
d6e75022eba938f29fe96ce1d38179c82a8c9935a12605063e61336d12752c69,HAZE4K_TRAIN,1565,1758,16,0.8551983833312988,0.005181431770324707,False,,False,False
d705f8225130457e9f233bb150549dfbdec7563c791f29c2bada8ac2432e2515,HAZE4K_TRAIN,1665,3764,17,0.8397573232650757,0.05045294761657715,False,,False,False
d76c138f36c428ea0ae80b2175d1e3a07893988acafd213e7d3a1aa9e95d04e8,HAZE4K_TRAIN,2581,6626,16,0.8363623023033142,0.07728826999664307,False,,False,False
d7dc3d7b7a8c374b42a30e3a62f0abf38960673d8b407e0a5c4320709c8b6a7b,HAZE4K_TEST,933,2113,17,0.5761070251464844,0.004860520362854004,False,,False,False
d81446de2f267c8d496e81c4c519816918057b42dd81ffec8b8fdb49c2f0b485,HAZE4K_TRAIN,2729,6904,16,0.6761138439178467,0.007740914821624756,False,,False,False
d884a8f5cb0a084af73d582e6efba8a7675f3176880b6750ed73e7a44b4589f7,HAZE4K_TRAIN,1673,1237,17,0.5604156255722046,0.015460431575775146,False,,False,False
d8e772a4cb3b22d7c54b5cbaea87954f291f57ba557f9a90b8570166421a8f40,HAZE4K_TRAIN,1805,4442,15,0.8430009484291077,0.031265199184417725,False,,False,False
d94015db8afc31a22a26d39364396747e5db1fca333c1243b6c3741b820ed852,HAZE4K_TEST,629,6430,18,0.6217609643936157,0.06217646598815918,False,,False,False
d972ebc36b66379786d6095737aae1cb48338f4e77b94793434dbd8cca74ca5c,HAZE4K_TEST,669,5241,18,0.40259110927581787,0.00874638557434082,False,,False,False
d9b37cec385bc139bccd9d1a8dbf31bb2a9a98a599a6dea114ea9629cc94da4e,HAZE4K_TRAIN,1777,8841,17,0.666572093963623,0.0004311800003051758,False,,False,False
d9ddeedaef83cb77a894dd3fd8a87fb45a44d1393a4ba2d613301f32191138f1,HAZE4K_TEST,733,1104,15,0.7889053821563721,0.15199440717697144,False,,False,False
da00e3fd046fdf94543bd1d2d1a10565f1b39a52026cef2a56da70fa4c853ee0,HAZE4K_TRAIN,1785,1616,15,0.6610057950019836,0.0361139178276062,False,,False,False
da19924e4f6f5af5a83d554f85b43a7e0163ad7a2b64121a9c1b8d87f53a199a,HAZE4K_TRAIN,1529,4655,18,0.5036562085151672,0.021086156368255615,False,,False,False
da6f70f6dc1baa1d5b602539a3756a22d08008a6ab1af4bd4a661a0ddb3b4209,HAZE4K_TRAIN,2429,8045,15,0.4990914463996887,0.0024204254150390625,False,,False,False
da955603822a4fa7931b5d7653fd4fe5c179b737c552fae5dcdf4704295764a1,HAZE4K_TRAIN,2997,1275,16,0.7190260291099548,0.034517109394073486,False,,False,False
da9e0a7d4c70042bcf30d8e09a0369781ca43cf807b7c3fa8035775f17e2a289,HAZE4K_TRAIN,1901,4089,17,0.7324578762054443,0.012327492237091064,False,,False,False
dad74437b46630f934ca029b7d638cdcae2083df138c4e752b83da9e40183b3a,HAZE4K_TEST,985,5840,18,0.7134979367256165,0.005496859550476074,False,,False,False
db3fa17ffaf0218c8ba39ca9d15ea9e166f3545d77f5d667c71a9aa02c9c6696,HAZE4K_TRAIN,1717,8328,17,0.6682007312774658,0.0020789504051208496,False,,False,False
db548c673308e7ed0ea9fa8caca836167950be0c7267784510aafcbea482a655,HAZE4K_TEST,613,8427,14,0.7357682585716248,0.030246078968048096,False,,False,False
dbecc3f8f14c309fb2249fb71330346068d4111627153aceae7bf18d981f6510,HAZE4K_TEST,633,2568,16,0.5942784547805786,0.0008702874183654785,False,,False,False
dcc4acb9e065708b2d2e5feddd0e4f3e5ba3cfbca39488c46362b4ef1f26fdfa,HAZE4K_TRAIN,2077,4008,18,0.7643390893936157,0.0034443140029907227,False,,False,False
ddd2459b84040723ab3cd8f7c2bc7ebd949dca2fdcb5c20559d89ef7cca5bd66,HAZE4K_TRAIN,2877,7786,17,0.38681671023368835,0.009221464395523071,False,,False,False
df4fc03dfb38e9e562dd80122f44861e5a52124df676f94a070c88be9d3d3ff0,HAZE4K_TRAIN,953,1296,0,0.9999749660491943,0.053462326526641846,True,0.06183284521102905,True,True
df8167399344fa5c3b756a99cc7bf4a714d6caeefed654d145c3a1d418f70f84,HAZE4K_TRAIN,2005,3092,17,0.7633199691772461,0.017461121082305908,False,,False,False
dfda42bd8249c7104bbd3c82b71232fd1416dc3968e6d79a82d8db4e5714cbdb,HAZE4K_TEST,545,8103,16,0.4579586982727051,0.015481144189834595,False,,False,False
e00a24314ae345c217b8d4a3739a3d4d004e987fb6f22a0e52454d27a3061b7d,HAZE4K_TRAIN,1965,4045,14,0.4794660210609436,0.012337088584899902,False,,False,False
e05150c0a4f3172487ffa40a201c0f41b4b39cafabf3f5b0daa0aa2bc7ae95c4,HAZE4K_TRAIN,2733,3865,16,0.8388407826423645,0.002539217472076416,False,,False,False
