active_scene,candidate_minus_keep_psnr_db,candidate_minus_shuffled_psnr_db,candidate_minus_uniform_psnr_db,cell,fold,material_scene,population,scene,selected_area,selected_area_fraction,selected_harm_area,total_area
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,cabded77ab4475755459c089a8a265b3593de280ef2161a6741b01b5b151ff02,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,3,False,haze4k_train_oof,cabe97f11fc0219fb1dc5a1f1c1c0bd2359fe030cd2300d0800a94f32f039ad1,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,0,False,haze4k_train_oof,cb6b9272e291601f35372334560cceb67069ebe4c211331ce6d57d1481062352,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,0,False,haze4k_train_oof,cc5793aa1fd5814b64977c42f5f4a3859a68e6de42ae84a7c4011d5bf7f27c6a,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,1,False,haze4k_train_oof,cc9f056fc3f9a429a62efda1b031ed7567871e49a5ed5c51f9f77debb861ea3e,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,4,False,haze4k_train_oof,cca63dcda835a8a999f2c2e3847f36d8726b208cc840d5849dd5f3fbddf79e72,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,0,False,haze4k_train_oof,cdb5c22207e101cb2e504ffaca687c04c3e616181b65069f77a7696a856ec742,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,0,False,haze4k_train_oof,cdff7169726944faaf44995c145c8f7b1abf15c401a0cb4b1e6c79f950870bd0,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,1,False,haze4k_train_oof,ce144f3afa842725b8b34760cfd7afb64567dd51739af39c1a02716355eec216,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,4,False,haze4k_train_oof,ce21985da89355c8a259d631e25ff1f3c31c14ab330ec2909f3949eb05bd3568,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,0,False,haze4k_train_oof,cf5e5e97dbaea15173d88b06d671c48c6f1f158ae18044f222893eb53fc7aca2,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,4,False,haze4k_train_oof,cf612976be00c919f2f5b2d2def62b70b57cbc02b149b7a84b32f593dab636ff,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,cf64b99c07c25c4c0312e03b3c3d644fd64776984953a322b246d53bf5702216,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,0,False,haze4k_train_oof,cf71d5c8841cf2d81eba67744e70539d0b895ca971be2c0c312cfce04f183345,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,cfa3ba8924afc92fb046152ce44963e0c274d409861dee1198f1779467bb07cd,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,1,False,haze4k_train_oof,cfbd527ce4bf57e670d0b726ce739ad5f0d0a993b2155f29d2d6694e767ecf7c,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,1,False,haze4k_train_oof,d13afce1e9d58c067487725c5b944b699778aef8519163e49100265190959965,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,3,False,haze4k_train_oof,d16cf0211368d1be252de341d8fe541f735d8f8c75a272f7a786faaf20c0140b,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,1,False,haze4k_train_oof,d1a48a4fac796924e868a6206b99efaa2ff87f060bd12e79dfebee857b345fd8,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,1,False,haze4k_train_oof,d244ac28f2f4b6576bbd06311e6ac4b9161537da15a180f8095ec61e009118df,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,3,False,haze4k_train_oof,d391c3e0b451fc77f90747903c5f6e352e68769da8e82e615c3e6f778f45b4fe,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,1,False,haze4k_train_oof,d3a58b3b859943c85529f27f2fdf5c3a50c916bb68b9f35e442dbf9bcc218104,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,4,False,haze4k_train_oof,d412c92e31b6469410263a700c1375b695cb88e3ad24a12bed298ed04a5e9a18,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,3,False,haze4k_train_oof,d46d34d543319b71d07c63d7791ddd19e8647d85d0944f7512bfb7d6bde4cc86,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,3,False,haze4k_train_oof,d53edc69c03708d0c94f88aaa4ae9c447d298bad31abfbdd04437b4078c5e24b,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,4,False,haze4k_train_oof,d54a3a0cfdc391e2b26962ccf15821dba3aa06dd78e1f035bbb45407ce7192a8,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,1,False,haze4k_train_oof,d5d3faae23f380d495f890a50a787e25bf7a47dac19ecbf00600d7aa7026f8c7,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,0,False,haze4k_train_oof,d5fc15a1fe393f02c000da6a6420cad99b8c3013fb1fb362d6a537ff56e57684,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,1,False,haze4k_train_oof,d650b3b35ab96741a4d0274e678f2edef5591048bcfbb6984fd8ac5337087c41,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,d65345257fd0de9d74b12bb5d57f7797d4bff87c61f03cf0ac2f5484cf84bfa5,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,d6563f21eaa9adb19c3c7be6949801e4e494041832eb67de572791a650dbf0c6,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,0,False,haze4k_train_oof,d6f5d34cbf4733c534de8cd63c45a066f644e4994c8d0aa1369281dfa0d1fe59,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,0,False,haze4k_train_oof,d6fa117a77baa15a3f8626b7cba12f2ca632e04a5008aa9c5f54ef4ff5fa04c0,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,4,False,haze4k_train_oof,d71d74fcccca6e7db3f26f3a516be11468680275e4ddb6c33e7de6559610fa0e,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,3,False,haze4k_train_oof,d7267cdc004378b6becec923ca66523d7d2e4d2ab98b475d153224f8223795ec,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,4,False,haze4k_train_oof,d7428511d85f1244ab378595fc86c6dee4ea399fb39590924cee46e156ff7488,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,4,False,haze4k_train_oof,d9ae260c13a207291cf9c478f02424a42fc3a029077a139a36b2624b74ae7ae0,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,da41f42b3d49db9276f2d2e758085316632c491f55d429dc64a1ad91cbcb461b,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,4,False,haze4k_train_oof,dae57497ac0c26b7b1f73dcaca150c39b584d100a977b368d27ce869e04767a9,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,db27fe5ac0721e65baf21c7e6af4e5a582bc3f32bcbd0f98393fbf136f2b1030,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,0,False,haze4k_train_oof,db81622f3857ea247ec4c85717945fafddcdb3c85fa03511c96ddb55913d6ad9,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,4,False,haze4k_train_oof,db859dd8bacbe3facb909751d1c4962884c0d094fb8c74e1879ca885525545c5,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,3,False,haze4k_train_oof,dbd027bb62f5e6c4c721d6cd2e29a5afd345dd82f999c8e89ebeb8b9474bf9a5,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,1,False,haze4k_train_oof,dbe161d81d9f697f75899a9e7573b6b002ad9fda7e11e2a5cb47a97fc3b6248c,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,3,False,haze4k_train_oof,dc3fd280ef3bceb7e5262d073d13ff5d8ac32e77a6d635c3e23a375066692b86,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,4,False,haze4k_train_oof,dc6e56adebc38d32938a6c837fc4c944b0f23fe5b4c5a4bdcbf8e2b039e45c8e,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,4,False,haze4k_train_oof,dcfe1f7630804c062d106dc5214c79f54dd441fe29ae293696f4dcc5b929b0b6,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,3,False,haze4k_train_oof,dd50d52c32945a954522f7ef1dd90e60c800acbea359ed6a279378a8825387b6,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,4,False,haze4k_train_oof,dd830a1854c405e8021c766d79def63f6442328862fa775dafef617c6347a133,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,de8ee11d3a6d0b53fd51a1ec95f33cf3943c587e533ddd524961e3496e109fcf,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,1,False,haze4k_train_oof,df312ba64c1a595418a63b0a4cc86f9c8655f87a2a956535834e31ff8a4fb028,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,3,False,haze4k_train_oof,df407b94f18ba26c0c79def01ed34fb764e1b03046c8882510d53f690cdfc2d8,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,e03547df071ab42bafb37d7a47d956299d9463a8d77ee4973e65b57fe6dcbb21,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,0,False,haze4k_train_oof,e0787d5081c926a1ea86d3a72f59edc2f0d651eca2fba6eeea5295d6eafe7165,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,4,False,haze4k_train_oof,e1d579f93678c3e42cacc06defc065d21e57f57af52e669bf8b9bcfd296815fc,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,3,False,haze4k_train_oof,e214aba1963e0140ab1f936d0e79f4d9e7c6c5c89f192496d6bab6bf1a572f86,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,1,False,haze4k_train_oof,e36b656e53945ab795dfc3a6906d639f9676053497a04773417bc1fdebc71bee,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,e3acae2267fd04c4fe3a4ca42e6813b96bdfff353496223fde19f01ba42b51cd,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,0,False,haze4k_train_oof,e48fb2ea43f663b9ffbeee96467d68abee2680b517585973b32e7e369ad51768,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,0,False,haze4k_train_oof,e4f72d0466e9e2de51d37880e572433b340056662c4c606ee36ef66fc7960318,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,1,False,haze4k_train_oof,e553834e29c098aa9fe0b7c1a5b905a7f64128af341df79f398178432b92f387,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,0,False,haze4k_train_oof,e557def1c87c525da5cc7ec9b23dd95c336e3fd6eebcfa33cee47dca2d04b751,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,e57a8d509e172d28fe92c0d681af7e31db61d5c8e640edf352cd83a866764400,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,e5dabb6dc112e7ce51a7d886d6f472fe4fce5caf71bf7008c320840582794f82,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,4,False,haze4k_train_oof,e5e51355f48931e2b24696b99d4bab3e6dce9d2f70faebe4db655536f0e8bfb6,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,4,False,haze4k_train_oof,e6a3198c4095fa4fc056679821f16747a5d1908e54c3d95992ca2334b5d16132,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,3,False,haze4k_train_oof,e6efd580b97a7496e2db43062a720c5cf005b215103e33cabdee173fc0dff0ff,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,1,False,haze4k_train_oof,e76a9ba768ea83cfdfbd75414c13809f4c23f6fed9526636b4bbf8772200380b,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,1,False,haze4k_train_oof,e80dc8f17211f818b541fb3097a94182d2275b0b3a4a1904e681f6cb2f4a85b2,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,4,False,haze4k_train_oof,e86c3b6bb630f4d54fbaa1609e0870e02c4fca383fab40436d64bf1822da57f7,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,3,False,haze4k_train_oof,e8dab12878abe77c8ce84a6e130cbf789ad3678dc53000de7d54e68f046d7439,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,e8e164ba79276e5a5c509093350ec3289ce9c40235d74bf0ad3a56858b8e1bd1,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,e8fe9c4a06951b9fb620fcdc4516d62b83e0ccb9109f31ee57813db10c06d9a8,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,4,False,haze4k_train_oof,e942dfd294b5033c3890c6823f54ff5182ac609ef34a1c297e7aeb0a2cab49b5,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,4,False,haze4k_train_oof,e951f695b642b53aed88ddd1e81cc9bcc5de90447d5bd1ef6c43986a26d84b80,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,1,False,haze4k_train_oof,eaa741c60b80770bd84e67a62b91cd4e51846260b75d7a966b683e81b5d86f18,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,1,False,haze4k_train_oof,eab49563778373e9d1f8fcecb178f9406ce5f9b549e6b9607b8d778fc50407f0,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,1,False,haze4k_train_oof,ead13ddeec0aecd048f3218d96ace535b3601da2e25f4e1bdef6f9bd97d44ba9,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,eb48384a19c39f560edd2d3757b6e72a6d2811c7e930a7e54a0fc1abedcc1cd6,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,4,False,haze4k_train_oof,ebe887602775e41c83d0f36c2f2f06f7ea050d7c77a0cc23b3841e1fb8c55870,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,0,False,haze4k_train_oof,ec1a1cf77296ae360923961cb90125968a2cc393c54b0adac8807aeafbf6bfc5,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,4,False,haze4k_train_oof,ed46572a0a34985649ae17eed32f2e38cc328baa61f62d135e7281007db05efd,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,ed9f272f5776f2541d56753d22ad01cff684c3232374bcd1703e3cd4b9e91d70,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,4,False,haze4k_train_oof,ee08dd643b70cdcc20ff9f32e7e4be1bf8febce0e3cb770d1e5c12cfd9f07df2,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,4,False,haze4k_train_oof,ee17e28f666fc53312909193af3d31f9f64030f8314b6ca8f8025792ecf5633d,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,0,False,haze4k_train_oof,ef9abc91a789e36d9183b98bca7d15539d1a9cc5d5aa37608a233fbf5e586bd5,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,0,False,haze4k_train_oof,eff4f0e700b2435f7841ef40c95605b7c274c9d60f8fd43c9962cc9b9dc17ac1,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,1,False,haze4k_train_oof,f0897941d2155ab3dd2bfefa3a8ae4a72e90c4283f2762d8d880da8ec2fa3fd7,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,1,False,haze4k_train_oof,f0e50d35249e2a28770fa7c75db3b27d2e471f32922ad6d556bb326337db5e67,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,0,False,haze4k_train_oof,f0eda7d3f18c39262b6eb67ab6d63740381bb2d3afe9a50da7915ad546e82924,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,f2071aa88e66d4523adb05dc959326dca48c843d4a905478c4853c6941d0c3b0,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,3,False,haze4k_train_oof,f296280e80477809f39545278c9698d74683f2e550588d0784299cd73fcd117b,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,3,False,haze4k_train_oof,f2abef9cc515b78b9c6c90af8a4ed0cd2b08a8059fe27b68cff0d75c141ad52a,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,1,False,haze4k_train_oof,f2e7948b887228bee3b8c867284e71ee4366d4a34a5e7ba971d4e641e3fe1a24,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,f388056b7349ee1960ba25ca4e4b44f1cede7cc3d0c2c87e16b56962b41c63e0,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,f3b72916c216f795b064aec1af073a2a4c40f259eda0a2c9e6357a7f8e22117f,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,f3d6ebcd70e5ca717ddf2a495a6e91144106c2d25c4af3bf24514bd798345eca,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,f3da20c996715b9757e298fc5729202231f464b379cdc8fb2d6f7385fe8b9ed7,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,1,False,haze4k_train_oof,f3f6d707af7683794ae6de1d257821619b8183771e5f5f5d306fcb0707ed5cca,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,3,False,haze4k_train_oof,f4387c40598d62fb7593c0cca0483a04f1ad127c7001a52c3a82de8167510cea,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,f447c9967425a179003641d9f6145d0ecf7103a52d6cd30aef84b44f774565f3,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,f4697cf0acc88c3686c84bf5656f5232bbb58eb5927cbe13f2216fdae6fbc97d,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,0,False,haze4k_train_oof,f4b0f9e90acbe9b22a85997133a33e8bae6ac0943e5b5b657f876514b548e16c,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,f50e61fb92669d4c192e1773780424c4c63242b1d4344d10d07dc798cff401b8,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,4,False,haze4k_train_oof,f5173c986c47bca4a526f0858bdb6d1a20d625ff3728943611b11a53cfa56df9,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,f52b1d069f6efd8e42997e6120fdc49422c4b9ecde1e5da9b08d3e51648eebb7,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,3,False,haze4k_train_oof,f57562055a010572ebc5a2dd6ee54946091bcf80307f044b6debb2a87560ad13,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,f61f9ff556d76559f08eaf12908c59efff4d857ada695e3463be083d1e2931b3,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,f684525abc09dd3418dc4cab5fa2a28ab0af8dc809e97f2994b7eb9ff7f39ef6,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,3,False,haze4k_train_oof,f6cbbee6afd5460d9071f33db1b3173826a1d0b9f51fcd9e82d515bf74d23804,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,3,False,haze4k_train_oof,f75c6565eb455f1f0a5292e449d0f3a0617d3ea53288d12e4684cc1f5c7a60c3,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,f7951de587cd3a1ee05637433532e1ab5ac94476e88e7c0da132a0616ea3c1b4,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,1,False,haze4k_train_oof,f7ad5a61e48d5b5503b967a39e96e371804a2e85531fb1d579c5a0284b3a8e04,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,4,False,haze4k_train_oof,f7ca9048c053c55e3946c661cec7ee69645f69060bf2db742df3cda6ace2e17f,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,1,False,haze4k_train_oof,f80f309309cb41c13b91a72da79811abdd441f0080bd129fc1ae3a115aa7a787,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,f8a589a8cd01f8fa00e736b50402c20851d5b7c5d4ffcf319d0b544f1d60cdb6,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,0,False,haze4k_train_oof,f8edb867cf35ff700783c60fdf5068b3dacf2fc223b0f0d79641f4171f0d66e9,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,f93746afcb7aaba276ef89580fcaaa2a6df0248064eb757abcded015e09662ce,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,3,False,haze4k_train_oof,fa01c857b1a87ff85b35c01e323ee9d17ee03e79cba7fced319611a6c8f32b41,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,4,False,haze4k_train_oof,fa45765318a9efbe78854319eea635e9cef2e6cf18aa53634a79c2112ce3d2b6,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,1,False,haze4k_train_oof,fa5a1edfba9096ea27cc32ba44a10107c5e123ba646fcca241f93d6555149763,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,3,False,haze4k_train_oof,fa71382cd0b59eaf98678680ae99272e7b9443aa64f3d8666293dead0788cefb,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,0,False,haze4k_train_oof,fb38e579a5096c58103e153a1d37390dd152e6a038da5b7260cc6efd33b13c52,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,2,False,haze4k_train_oof,fb685e5e2857e005fe146312737cc225ceda003805638fc0316e2bb1d03aff32,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,4,False,haze4k_train_oof,fb73630833be09ab1581b91ebd1ac7349fc83f444ba1a872c64aed10a865b37e,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,1,False,haze4k_train_oof,fbb5aee39e68a62f32ef4e221d7725feb981e7616c080438576dfa8a945fe8bc,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,4,False,haze4k_train_oof,fbe5f5d45eb563da7270d5872e05d55449d36a3b290fcd155b5e2b29eb5b9125,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L0,0,False,haze4k_train_oof,fc46e04dddfc964199472cce9c171af5df2d2dbb4397f2104d7757e022c7ab07,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L0,3,False,haze4k_train_oof,fd8b5ae8ccb200cb33fe60d3f1ea3ec0b597dd3e95a913f5854322625f0219c6,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L1,1,False,haze4k_train_oof,0059eac40c0514150bb6e71018dbb9d8a4c1c227c483bfbf8bac1615e2539aa6,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L1,0,False,haze4k_train_oof,0062f17865656805ebaebdc80b8f3a3c67126f09bf2ce9eff5116ef6fbeb4ac8,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L1,4,False,haze4k_train_oof,00e8968acc69366a0f3b7fa70106fc77bd396cee62f727d5b7725d01623e2487,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L1,1,False,haze4k_train_oof,00fe6a418e93bdac6fd16db912d45663f3943813c3e5774895921e0bb7d7d9bc,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L1,3,False,haze4k_train_oof,01572b6a1f379705c3149744f68e08ea2bd6eec72f361c7307ed4d613573c52e,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L1,1,False,haze4k_train_oof,017854902a4e3031a19ae990d8632d74db1e65e0fdd8e08881aea69da3d6103c,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L1,1,False,haze4k_train_oof,018481b8e1d2c375b4852f74f10672da9c12985ebbc15a867733d32590e21246,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L1,0,False,haze4k_train_oof,019d1beb2ac13b409b64e3faf5f601800517880a1caba26b958acbda885dc9be,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L1,4,False,haze4k_train_oof,01ea31d89fc44114033b08b0375ade2a196dfc1444ea6936bfa6ff4ce312880d,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L1,1,False,haze4k_train_oof,02325ff643929b5186b6f5469bdf20e6a7d344a2d4708c650f7047b3e93f2f5c,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L1,4,False,haze4k_train_oof,02c35322ba487afcf864e376e94ecbf28ca53d0904db0c5f02c4b75ddf351796,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L1,0,False,haze4k_train_oof,03f5374aee2d67dd03005194d3ae9694c866587ed80e51af0dadbed072f3d11f,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L1,3,False,haze4k_train_oof,04c0fc5d5d7d09eb83ae85c39db82df81ed48574f0d8561dd3b703e5485c1edc,0.0,0.0,0.0,307200.0
False,0.0,0.0,0.0,R2_L1,1,False,haze4k_train_oof,065200da89c85406fe60a5d7d96fdf28774ef6ccb91dfa00704196ce768c5ea1,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L1,0,False,haze4k_train_oof,06b0daf8dfe2bfbca96b9ffa2f032ca6da81452f15bcf274793b49f1c4122862,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L1,1,False,haze4k_train_oof,06b3b4d0a7a3692a5257f5f059a7eec6572c5542481db16caca7af532b2e4667,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L1,1,False,haze4k_train_oof,06d18929cf995fbe293e219923ecd63da5a10b47703710378ca3a3c45beae8b4,0.0,0.0,0.0,160000.0
False,0.0,0.0,0.0,R2_L1,4,False,haze4k_train_oof,071eb2a3b1840e05b16713ed0e76bb675023c03b5ab856e3585b427c043c4124,0.0,0.0,0.0,307200.0
