cell,checkpoint_sha256,epochs,final_epoch_risk_loss,final_epoch_total_loss,final_epoch_utility_loss,first_epoch_risk_loss,first_epoch_total_loss,first_epoch_utility_loss,fold,learner,representation,seed,seed_index,train_scenes
R2_L1,af79122dbd3bc973935e8186aa94be81df47027a773258d65bc0e4d6456ceba5,12,0.3684916714594389,0.8690655988291838,0.6848197641277997,0.48653122705097,1.1502543350526442,0.9069887238088995,3,L1,R2,20260729,0,480
R2_L1,9aa04da479e4381c98d90d20db43a89bf925c8a23f338920b2b14af80ef713fb,12,0.3676503459340893,0.8646261879281761,0.6808010172273498,0.4614190390876805,1.1337289163998017,0.9030193973487864,3,L1,R2,20261738,1,480
R2_L1,95aba596ae16aa2a67337334a43f0de3f1504a7da075dfea711825d2f6841c84,12,0.36568125580670313,0.8617160397329523,0.6788754089851864,0.47071005663213633,1.136756704025902,0.901401677983813,3,L1,R2,20262756,2,480
R2_L1,d81bcac1b3afd415132694237302eeb4224281e89693bc7d415ca214e2b56011,12,0.36312218675157054,0.8524601080920547,0.67089901692428,0.4763701369675497,1.1629745816811918,0.9247895127783219,4,L1,R2,20260730,0,480
R2_L1,76aa502d857e73d1b98230fa6647b27240554e62cbe1224abc982d03fbe62328,12,0.36177984517028866,0.8529277201004637,0.6720377982011996,0.4830310866314297,1.1896305952376376,0.9481150529580191,4,L1,R2,20261739,1,480
R2_L1,dde639ef3227b6f68aafc086e95c3f4a47bbab08cb09c46887ab68b0b3832228,12,0.36622616434275795,0.8618772419596401,0.6787641595078943,0.4741738676326349,1.1675064834145208,0.9304195512396594,4,L1,R2,20262757,2,480
R2_L2,c05851d255bc3766cd97d85623af7d673eac3bcf279a2043191dcbe06adb558b,12,0.3418502391354802,1.7303337348004182,1.5594086182614169,0.5005212078181406,2.0773001072307427,1.8270395038028557,0,L2,R2,20260726,0,480
R2_L2,91d37761b95845c9128f392d419edfc0870e8670a1d740a81d26e0e8a8994f33,12,0.3392968841876912,1.7265650952855747,1.5569166541099548,0.5097603197209537,2.0882387824356554,1.8333586233357588,0,L2,R2,20261735,1,480
R2_L2,0dc9ccb078abddf805a2247930a4c79c3080648cdff4691e594cd61c089f198b,12,0.33999158401275054,1.7246469939748446,1.5546512017647425,0.5219143847469241,2.1198863265415033,1.8589291341602803,0,L2,R2,20262753,2,480
R2_L2,849a512c00ac62524f0f3dbe42a5d99891ca251055082d6357fe427a7fe9fcf6,12,0.3379603316580566,1.7254177547991276,1.5564375892281532,0.5421809927405169,2.13887686903278,1.8677863729496798,1,L2,R2,20260727,0,480
R2_L2,25ba0c98331672218cca517b715bcc4748474314a6d2f2c6ecc0573278eb74e0,12,0.3352947744482663,1.720421741406123,1.5527743553121884,0.5232087276720753,2.1168011906246345,1.8551968219379584,1,L2,R2,20261736,1,480
R2_L2,3fd1316ec17745441297a22bfc427a4e1f8f0c63ad25e8c6e3488946baa9bb3f,12,0.3346577081499466,1.7180673760672411,1.5507385204235713,0.5121206068744262,2.0885289567212264,1.8324686519801616,1,L2,R2,20262754,2,480
R2_L2,9378702a51ddb5008bab0dd6d1fa940c695ee15605dc2275f6d8d385296e296f,12,0.3312690655506837,1.7105726500352223,1.5449381187558173,0.5070685674902051,2.099924357732137,1.846390075981617,2,L2,R2,20260728,0,480
R2_L2,4ee29311ebcfa2d4007e681abfabf00cfb21190ed29ff16a8a80da6b1949cd4a,12,0.33732868570756785,1.722760807722807,1.5540964675446352,0.5259562225391468,2.1262640692293644,1.8632859585185846,2,L2,R2,20261737,1,480
R2_L2,b0d6fa06362f2636226fb69ebd400f8ebaa0d24dc54b531c402217f4d48a9ca0,12,0.3340105271859405,1.715195974210898,1.5481907079617183,0.5313531688259293,2.134540606041749,1.86886402318875,2,L2,R2,20262755,2,480
R2_L2,125cad71b02556e522b2f86811d1ebf5bab0938fcf203fda03f5a69dfaae494a,12,0.3434803161449963,1.7335455616315205,1.5618054049710433,0.541891494517525,2.1528696114818255,1.8819238665203253,3,L2,R2,20260729,0,480
R2_L2,4c94ef8ae78ac58c03bdf22764fef09258ae220e02ef9e444c38825ca3ca305f,12,0.34025606542321235,1.728561266263326,1.5584332327047983,0.5212117037114997,2.0961645402014257,1.8355586941043536,3,L2,R2,20261738,1,480
R2_L2,0032f95bc42fac6a7db76d7db92814a47257abe3e779a316ffc34fe23a3c4017,12,0.34626449716161006,1.7375616997480392,1.564429452518622,0.4990815692115575,2.078324199964603,1.828783419728279,3,L2,R2,20262756,2,480
R2_L2,51687593e34bad57baccf8be8286d7dd1b6aed334971443cc742fc98c8f16846,12,0.3367409218878796,1.7169012293219565,1.5485307683547338,0.5137286426965147,2.10091359342138,1.8440492699543636,4,L2,R2,20260730,0,480
R2_L2,1f58797cabb8e35432e135142d7448727adcf44a715ae599a27836c049737abb,12,0.33511567169140716,1.7147554936508338,1.5471976560850937,0.5287795880654206,2.1214697383344174,1.857079941779375,4,L2,R2,20261739,1,480
R2_L2,4066ac5713b3beb50a86cf4cf4fdeff0bc15404d51ac74375e7eeb5e6db1aeed,12,0.3432639613650584,1.7292601014177005,1.557628121227026,0.499619034359542,2.071962137023608,1.8221526220440865,4,L2,R2,20262757,2,480
