name,pixels,ldhn_pixels,ldhn_coverage,target_mean,density_mean
129_0.95_1.3.png,4096,43,0.010498046875,0.5922861695289612,0.281555712223053
1305_1.0_1.54.png,4096,72,0.017578125,0.9078420400619507,0.4817562401294708
1306_0.6_0.6.png,4096,242,0.05908203125,0.6334549188613892,0.12769432365894318
1308_0.84_1.04.png,4096,1301,0.317626953125,0.7527260780334473,0.23483818769454956
1322_0.64_1.06.png,4096,136,0.033203125,0.6629119515419006,0.23647424578666687
1323_0.89_0.88.png,4096,707,0.172607421875,0.5976323485374451,0.25936639308929443
1324_0.55_1.43.png,4096,64,0.015625,0.6589065790176392,0.27468281984329224
1326_0.77_0.97.png,4096,948,0.2314453125,0.6312614679336548,0.32311612367630005
1341_0.94_0.51.png,4096,312,0.076171875,0.7304062843322754,0.26443567872047424
1347_0.75_1.79.png,4096,56,0.013671875,0.8842766284942627,0.38170233368873596
136_0.6_1.01.png,4096,770,0.18798828125,0.808152437210083,0.2552835941314697
1376_0.65_1.6.png,4096,40,0.009765625,0.6385633945465088,0.5779394507408142
1377_0.5_0.79.png,4096,1993,0.486572265625,0.7000382542610168,0.08458958566188812
1380_0.67_1.78.png,4096,1733,0.423095703125,0.778954029083252,0.24836161732673645
1386_0.99_1.78.png,4096,52,0.0126953125,0.6692514419555664,0.49490028619766235
1397_0.94_0.79.png,4096,119,0.029052734375,0.6965305209159851,0.25258868932724
139_0.87_1.52.png,4096,803,0.196044921875,0.648645281791687,0.33520573377609253
1403_0.73_1.26.png,4096,14,0.00341796875,0.7523270845413208,0.4079190194606781
1407_0.6_1.92.png,4096,401,0.097900390625,0.8582080006599426,0.4123222827911377
1410_0.76_1.08.png,4096,623,0.152099609375,0.48191291093826294,0.1676923632621765
141_0.71_1.48.png,4096,456,0.111328125,0.7130168676376343,0.23853082954883575
1425_0.84_1.75.png,4096,780,0.1904296875,0.7521228194236755,0.38947802782058716
1432_0.91_1.29.png,4096,296,0.072265625,0.6833909749984741,0.26096177101135254
1433_0.9_1.85.png,4096,76,0.0185546875,0.6264775395393372,0.6074954271316528
1435_0.87_0.57.png,4096,43,0.010498046875,0.353331983089447,0.24051989614963531
1436_0.66_1.76.png,4096,69,0.016845703125,0.5984783172607422,0.41542837023735046
1440_0.65_1.26.png,4096,431,0.105224609375,0.8345332145690918,0.261163592338562
1442_0.62_0.81.png,4096,608,0.1484375,0.7821374535560608,0.2599279582500458
1443_0.76_1.22.png,4096,1231,0.300537109375,0.784912645816803,0.37874794006347656
1446_0.85_0.59.png,4096,556,0.1357421875,0.6480040550231934,0.16422632336616516
1449_0.94_0.78.png,4096,589,0.143798828125,0.5139957666397095,0.20444466173648834
1452_0.81_1.88.png,4096,530,0.12939453125,0.5817136168479919,0.3265646696090698
1454_0.62_1.48.png,4096,1152,0.28125,0.7222737073898315,0.30080923438072205
1456_0.66_1.83.png,4096,1264,0.30859375,0.7313799858093262,0.37286075949668884
1457_0.88_0.58.png,4096,603,0.147216796875,0.539495050907135,0.2147919237613678
145_0.5_1.08.png,4096,143,0.034912109375,0.5146094560623169,0.16937801241874695
1461_0.59_0.54.png,4096,1934,0.47216796875,0.7365268468856812,0.09163971990346909
1464_0.64_1.56.png,4096,728,0.177734375,0.7084378004074097,0.24050261080265045
1470_0.63_1.26.png,4096,338,0.08251953125,0.5497686862945557,0.1727997213602066
1471_0.82_1.95.png,4096,116,0.0283203125,0.7046180963516235,0.39361250400543213
1474_0.92_0.89.png,4096,295,0.072021484375,0.7322008609771729,0.3925912380218506
1481_0.7_0.89.png,4096,1384,0.337890625,0.5685856938362122,0.17145191133022308
1482_0.59_1.05.png,4096,483,0.117919921875,0.5804089307785034,0.19944623112678528
1485_0.6_1.5.png,4096,1465,0.357666015625,0.7640213966369629,0.15085162222385406
1493_0.84_0.8.png,4096,118,0.02880859375,0.6065677404403687,0.3169442415237427
1497_0.99_1.09.png,4096,11,0.002685546875,0.7944281697273254,0.461696058511734
1500_0.87_1.88.png,4096,6,0.00146484375,0.7909892797470093,0.5798625946044922
1511_0.63_1.09.png,4096,330,0.08056640625,0.4196966588497162,0.11192364245653152
1512_0.89_1.11.png,4096,514,0.12548828125,0.5449120998382568,0.2177160084247589
1517_0.72_1.25.png,4096,76,0.0185546875,0.31366604566574097,0.10587514191865921
1518_0.62_1.44.png,4096,111,0.027099609375,0.34683680534362793,0.1007574126124382
1528_0.91_1.9.png,4096,130,0.03173828125,0.6971104741096497,0.43215131759643555
152_0.8_1.99.png,4096,67,0.016357421875,0.8546278476715088,0.6319923400878906
1531_0.52_1.01.png,4096,415,0.101318359375,0.37410926818847656,0.06641801446676254
1537_0.52_1.24.png,4096,433,0.105712890625,0.5287115573883057,0.1455415040254593
1538_0.61_0.54.png,4096,318,0.07763671875,0.36124104261398315,0.06451703608036041
1539_0.58_0.79.png,4096,480,0.1171875,0.4019128978252411,0.09384302794933319
1543_0.92_1.98.png,4096,38,0.00927734375,0.46387994289398193,0.2961363196372986
1544_0.87_1.52.png,4096,45,0.010986328125,0.426730751991272,0.22021156549453735
1547_0.77_1.84.png,4096,162,0.03955078125,0.5617197155952454,0.30515748262405396
1548_0.85_1.55.png,4096,165,0.040283203125,0.5941646099090576,0.3223024904727936
1549_0.91_1.37.png,4096,171,0.041748046875,0.43867549300193787,0.22011098265647888
154_0.97_0.91.png,4096,111,0.027099609375,0.6618898510932922,0.4978300929069519
1568_0.8_1.8.png,4096,260,0.0634765625,0.5823266506195068,0.21231648325920105
1573_0.61_1.06.png,4096,267,0.065185546875,0.2993602156639099,0.08229320496320724
1575_0.51_1.39.png,4096,642,0.15673828125,0.4909624457359314,0.09781862795352936
1578_0.57_1.99.png,4096,82,0.02001953125,0.6033529043197632,0.4569638967514038
1580_0.7_1.59.png,4096,44,0.0107421875,0.5692061185836792,0.5053499341011047
1586_0.74_1.29.png,4096,61,0.014892578125,0.5129612684249878,0.2713143229484558
158_0.56_1.42.png,4096,111,0.027099609375,0.800152063369751,0.3530017137527466
1592_0.54_1.46.png,4096,328,0.080078125,0.40068817138671875,0.10898223519325256
1599_0.71_1.3.png,4096,753,0.183837890625,0.5535996556282043,0.1334497034549713
1602_0.92_0.57.png,4096,140,0.0341796875,0.3158588409423828,0.15657612681388855
1605_1.0_1.37.png,4096,45,0.010986328125,0.5443556308746338,0.3974415063858032
1612_0.77_1.4.png,4096,27,0.006591796875,0.4770599603652954,0.28071823716163635
161_0.83_1.56.png,4096,74,0.01806640625,0.9244051575660706,0.524517834186554
1621_0.5_0.72.png,4096,49,0.011962890625,0.16322873532772064,0.11873957514762878
162_0.75_0.98.png,4096,350,0.08544921875,0.8292129039764404,0.32159727811813354
1631_0.92_1.27.png,4096,23,0.005615234375,0.5845400094985962,0.23032532632350922
1635_0.64_0.55.png,4096,656,0.16015625,0.3200761675834656,0.047871194779872894
1636_0.96_1.23.png,4096,586,0.14306640625,0.4614548087120056,0.1904035359621048
1647_0.89_1.55.png,4096,73,0.017822265625,0.6452088356018066,0.3388451933860779
1648_0.89_1.41.png,4096,106,0.02587890625,0.6268677711486816,0.3155704140663147
1657_0.68_1.28.png,4096,35,0.008544921875,0.30947646498680115,0.214882493019104
1663_0.92_1.8.png,4096,113,0.027587890625,0.6157631278038025,0.380096971988678
1664_0.8_2.0.png,4096,30,0.00732421875,0.5899717807769775,0.3296441435813904
1666_0.85_0.59.png,4096,79,0.019287109375,0.2811238765716553,0.14061082899570465
1685_0.79_1.99.png,4096,92,0.0224609375,0.6020500659942627,0.36035874485969543
1686_0.51_0.6.png,4096,87,0.021240234375,0.31563371419906616,0.10093136876821518
1687_0.83_1.61.png,4096,66,0.01611328125,0.5812739729881287,0.33356255292892456
1689_0.74_0.54.png,4096,267,0.065185546875,0.29127031564712524,0.06383214145898819
1691_0.77_1.92.png,4096,252,0.0615234375,0.5789967775344849,0.18314315378665924
1696_0.74_1.51.png,4096,204,0.0498046875,0.34268397092819214,0.06873168051242828
1701_0.55_0.71.png,4096,210,0.05126953125,0.305611252784729,0.03129427134990692
1705_0.66_1.4.png,4096,918,0.22412109375,0.5870230793952942,0.14234977960586548
1712_0.9_0.74.png,4096,116,0.0283203125,0.3964064121246338,0.1360047459602356
1718_0.92_1.01.png,4096,156,0.0380859375,0.5267691612243652,0.2696217894554138
1722_0.85_1.51.png,4096,65,0.015869140625,0.6522378325462341,0.4052969217300415
1726_0.54_0.7.png,4096,199,0.048583984375,0.43283766508102417,0.14902085065841675
1730_0.81_1.53.png,4096,80,0.01953125,0.40557336807250977,0.16246457397937775
1733_0.57_1.6.png,4096,301,0.073486328125,0.590137779712677,0.2046787142753601
173_0.88_1.45.png,4096,627,0.153076171875,0.7183845043182373,0.32746002078056335
1756_0.77_1.19.png,4096,711,0.173583984375,0.5122750401496887,0.14805367588996887
1761_0.99_0.94.png,4096,87,0.021240234375,0.6304402351379395,0.3481399416923523
1763_0.58_1.25.png,4096,448,0.109375,0.5918800830841064,0.16683261096477509
1765_0.51_1.47.png,4096,1271,0.310302734375,0.5902153253555298,0.11245245486497879
1773_0.58_1.45.png,4096,161,0.039306640625,0.3893829882144928,0.1427076756954193
1784_0.94_1.15.png,4096,15,0.003662109375,0.474020779132843,0.31196239590644836
1795_0.99_1.84.png,4096,1,0.000244140625,0.5991963148117065,0.7373852729797363
1796_0.93_0.58.png,4096,9,0.002197265625,0.30456072092056274,0.29400312900543213
17_0.55_1.91.png,4096,706,0.17236328125,0.7379266023635864,0.2905004024505615
1801_0.99_0.78.png,4096,152,0.037109375,0.34085118770599365,0.11878958344459534
1803_0.99_1.79.png,4096,17,0.004150390625,0.4539169669151306,0.2404407560825348
1814_0.55_0.54.png,4096,40,0.009765625,0.19935382902622223,0.059705980122089386
1817_0.81_2.0.png,4096,250,0.06103515625,0.5207623243331909,0.3980698585510254
1822_0.51_1.51.png,4096,128,0.03125,0.36657917499542236,0.1834714114665985
1835_0.61_1.23.png,4096,649,0.158447265625,0.4678776264190674,0.1343710571527481
183_0.77_0.99.png,4096,602,0.14697265625,0.5772370100021362,0.2546197772026062
1841_0.64_1.79.png,4096,187,0.045654296875,0.4237897992134094,0.17134201526641846
1844_0.91_1.28.png,4096,106,0.02587890625,0.38958680629730225,0.20577478408813477
1851_0.7_1.14.png,4096,41,0.010009765625,0.4213869571685791,0.1913502812385559
1854_0.94_1.49.png,4096,28,0.0068359375,0.3254627585411072,0.3000238537788391
1859_0.73_1.32.png,4096,13,0.003173828125,0.4167903661727905,0.3723173439502716
1860_0.77_1.07.png,4096,17,0.004150390625,0.3769676089286804,0.333890825510025
1862_0.82_1.52.png,4096,140,0.0341796875,0.47353655099868774,0.3252027630805969
1867_0.67_1.54.png,4096,1655,0.404052734375,0.6158517599105835,0.11205783486366272
1875_0.95_0.91.png,4096,126,0.03076171875,0.4720592796802521,0.22053050994873047
1876_0.97_1.69.png,4096,88,0.021484375,0.5316594243049622,0.37886396050453186
1884_0.78_0.61.png,4096,126,0.03076171875,0.23708827793598175,0.08811657130718231
1885_0.54_0.83.png,4096,95,0.023193359375,0.2170535922050476,0.08663395792245865
1892_0.85_0.58.png,4096,516,0.1259765625,0.32464367151260376,0.06355465948581696
1895_0.9_1.62.png,4096,1011,0.246826171875,0.591109573841095,0.23023812472820282
1898_0.84_0.98.png,4096,101,0.024658203125,0.27440783381462097,0.13322237133979797
1911_0.96_1.13.png,4096,543,0.132568359375,0.6193689107894897,0.26002123951911926
1912_1.0_0.84.png,4096,559,0.136474609375,0.5209177732467651,0.21566182374954224
1914_0.81_0.98.png,4096,249,0.060791015625,0.2852439284324646,0.06634998321533203
1917_0.96_1.37.png,4096,16,0.00390625,0.5343278050422668,0.46571239829063416
1919_0.59_0.94.png,4096,17,0.004150390625,0.259915828704834,0.1531132608652115
1920_0.99_1.69.png,4096,15,0.003662109375,0.5970443487167358,0.5673552751541138
1923_0.81_1.81.png,4096,159,0.038818359375,0.4738311171531677,0.2527098059654236
1936_0.52_1.67.png,4096,77,0.018798828125,0.4475800395011902,0.25922492146492004
1937_0.79_0.84.png,4096,95,0.023193359375,0.5357334613800049,0.2619970440864563
1939_0.93_1.32.png,4096,78,0.01904296875,0.6726671457290649,0.4590974748134613
1942_0.89_0.67.png,4096,150,0.03662109375,0.3154487609863281,0.07114667445421219
1952_0.78_0.75.png,4096,166,0.04052734375,0.5600946545600891,0.2592289447784424
1956_0.99_1.4.png,4096,114,0.02783203125,0.49523988366127014,0.24376127123832703
1966_0.52_1.48.png,4096,302,0.07373046875,0.5576021671295166,0.18458569049835205
196_0.8_0.88.png,4096,794,0.19384765625,0.6241015791893005,0.3721606135368347
1979_0.6_0.93.png,4096,341,0.083251953125,0.38534075021743774,0.09863051027059555
1982_0.99_1.89.png,4096,110,0.02685546875,0.6621509194374084,0.5029787421226501
1985_0.57_1.93.png,4096,980,0.2392578125,0.6105062961578369,0.15625330805778503
1988_0.94_1.22.png,4096,148,0.0361328125,0.614829421043396,0.26503631472587585
2000_0.86_0.62.png,4096,168,0.041015625,0.46854138374328613,0.15597020089626312
2003_0.64_1.33.png,4096,167,0.040771484375,0.33965474367141724,0.098978191614151
2007_0.61_1.26.png,4096,298,0.07275390625,0.48185843229293823,0.21892479062080383
2013_1.0_1.78.png,4096,372,0.0908203125,0.47988003492355347,0.4587213099002838
2024_0.99_1.36.png,4096,57,0.013916015625,0.5254379510879517,0.284821480512619
2026_0.99_1.41.png,4096,71,0.017333984375,0.5725241303443909,0.4615929126739502
2027_0.69_0.59.png,4096,341,0.083251953125,0.4717930257320404,0.13228774070739746
2028_0.98_1.27.png,4096,68,0.0166015625,0.5370960235595703,0.4202462434768677
2033_0.61_0.56.png,4096,93,0.022705078125,0.21426130831241608,0.033764712512493134
2043_0.97_0.54.png,4096,73,0.017822265625,0.42866066098213196,0.21195264160633087
2050_0.8_1.8.png,4096,266,0.06494140625,0.5761942863464355,0.3199232816696167
2051_0.92_0.92.png,4096,519,0.126708984375,0.564552903175354,0.234299436211586
2057_0.86_0.85.png,4096,225,0.054931640625,0.4175204038619995,0.14807987213134766
2061_0.79_1.72.png,4096,145,0.035400390625,0.4556260108947754,0.3178863525390625
2063_0.76_1.8.png,4096,173,0.042236328125,0.4609309732913971,0.3118094205856323
2069_0.7_1.18.png,4096,130,0.03173828125,0.41177359223365784,0.16902287304401398
2070_0.86_0.78.png,4096,117,0.028564453125,0.35299015045166016,0.1691676378250122
2071_0.63_1.21.png,4096,214,0.05224609375,0.40153294801712036,0.16345533728599548
2072_0.87_1.18.png,4096,98,0.02392578125,0.4677521586418152,0.24062004685401917
2073_0.87_1.93.png,4096,97,0.023681640625,0.6952704191207886,0.425426185131073
2074_0.71_0.74.png,4096,206,0.05029296875,0.49813905358314514,0.14759700000286102
2076_0.85_1.77.png,4096,132,0.0322265625,0.6692581176757812,0.3871149718761444
2079_0.62_1.17.png,4096,650,0.15869140625,0.5863674879074097,0.16113311052322388
2080_0.53_1.58.png,4096,312,0.076171875,0.5575788021087646,0.20512662827968597
2087_0.72_1.14.png,4096,132,0.0322265625,0.4162100553512573,0.2061697542667389
2094_0.56_1.05.png,4096,1038,0.25341796875,0.5312891006469727,0.17776504158973694
2096_0.77_1.76.png,4096,183,0.044677734375,0.5350544452667236,0.3364710807800293
2109_0.56_1.42.png,4096,438,0.10693359375,0.4524141550064087,0.14746493101119995
2111_0.68_1.03.png,4096,221,0.053955078125,0.3885799050331116,0.10910000652074814
2114_0.9_1.51.png,4096,199,0.048583984375,0.5384504795074463,0.24915587902069092
2115_0.75_1.52.png,4096,427,0.104248046875,0.5320741534233093,0.18131186068058014
2119_0.54_1.47.png,4096,470,0.11474609375,0.46795251965522766,0.17262282967567444
2121_0.73_0.63.png,4096,51,0.012451171875,0.22872096300125122,0.0535583458840847
2123_0.66_0.89.png,4096,58,0.01416015625,0.2348313331604004,0.05922091752290726
2126_0.75_0.91.png,4096,373,0.091064453125,0.42552411556243896,0.17884814739227295
212_0.71_1.94.png,4096,387,0.094482421875,0.6606294512748718,0.5214152336120605
2132_0.76_1.7.png,4096,140,0.0341796875,0.5048047304153442,0.23547962307929993
2135_0.51_1.0.png,4096,278,0.06787109375,0.39593368768692017,0.12794451415538788
2140_0.55_0.94.png,4096,609,0.148681640625,0.4982278347015381,0.12486132979393005
2141_0.55_0.57.png,4096,158,0.03857421875,0.306731641292572,0.09609831869602203
2144_0.54_1.03.png,4096,167,0.040771484375,0.3777543902397156,0.15628600120544434
2145_0.59_1.25.png,4096,106,0.02587890625,0.4149340093135834,0.14698271453380585
2150_0.89_1.44.png,4096,334,0.08154296875,0.555263876914978,0.2901172339916229
2151_0.78_0.51.png,4096,213,0.052001953125,0.34870660305023193,0.0935254618525505
2156_0.71_1.75.png,4096,259,0.063232421875,0.4841471016407013,0.20847350358963013
215_0.58_0.63.png,4096,26,0.00634765625,0.3365365266799927,0.23397862911224365
2163_0.52_1.35.png,4096,230,0.05615234375,0.4921444058418274,0.2186029553413391
2176_0.54_1.82.png,4096,353,0.086181640625,0.598630428314209,0.26934635639190674
2179_0.63_0.92.png,4096,809,0.197509765625,0.5489242076873779,0.13100191950798035
217_0.79_0.54.png,4096,2753,0.672119140625,0.8159035444259644,0.07103342562913895
2190_0.51_0.51.png,4096,542,0.13232421875,0.37825268507003784,0.04132160544395447
2195_0.53_1.24.png,4096,906,0.22119140625,0.5765697956085205,0.13698281347751617
2204_0.99_1.22.png,4096,1170,0.28564453125,0.6081970930099487,0.18228217959403992
2207_0.53_1.2.png,4096,251,0.061279296875,0.42475438117980957,0.11447608470916748
220_0.56_1.69.png,4096,423,0.103271484375,0.8383188247680664,0.2940390110015869
2216_0.58_1.17.png,4096,121,0.029541015625,0.4000253677368164,0.21896103024482727
2220_0.92_1.02.png,4096,35,0.008544921875,0.31981566548347473,0.3008025288581848
2231_0.71_0.89.png,4096,179,0.043701171875,0.4073205292224884,0.2768067717552185
2234_0.76_1.1.png,4096,133,0.032470703125,0.35847026109695435,0.3436651825904846
2235_0.91_1.78.png,4096,137,0.033447265625,0.4968893229961395,0.593795895576477
2244_0.77_1.02.png,4096,89,0.021728515625,0.32793107628822327,0.2969204783439636
2247_0.9_1.37.png,4096,350,0.08544921875,0.5692593455314636,0.35232141613960266
2250_0.67_1.7.png,4096,173,0.042236328125,0.5778741836547852,0.39408519864082336
2259_0.79_0.9.png,4096,233,0.056884765625,0.3411756753921509,0.1414295732975006
2262_0.79_1.73.png,4096,74,0.01806640625,0.43807661533355713,0.5804071426391602
2264_0.66_1.54.png,4096,87,0.021240234375,0.384318470954895,0.4658331274986267
2265_0.72_1.34.png,4096,15,0.003662109375,0.36684298515319824,0.5071454048156738
2269_0.52_1.13.png,4096,13,0.003173828125,0.20698624849319458,0.38650551438331604
226_0.56_0.7.png,4096,250,0.06103515625,0.4168943762779236,0.1489214301109314
2271_0.6_1.89.png,4096,14,0.00341796875,0.32297080755233765,0.6560388803482056
2277_0.69_0.53.png,4096,134,0.03271484375,0.22282518446445465,0.07662733644247055
2279_0.82_0.88.png,4096,92,0.0224609375,0.2993558943271637,0.15175685286521912
2282_0.93_1.05.png,4096,88,0.021484375,0.3622470498085022,0.220868781208992
2283_0.58_1.18.png,4096,158,0.03857421875,0.3739526569843292,0.19437852501869202
228_0.81_0.73.png,4096,312,0.076171875,0.45252469182014465,0.20926015079021454
2290_0.92_1.28.png,4096,11,0.002685546875,0.48375123739242554,0.5022153854370117
2292_0.82_1.71.png,4096,10,0.00244140625,0.5215389132499695,0.5347354412078857
2294_1.0_1.16.png,4096,56,0.013671875,0.5544542670249939,0.39675000309944153
2298_0.55_1.86.png,4096,335,0.081787109375,0.45746418833732605,0.1324474811553955
229_0.93_1.79.png,4096,228,0.0556640625,0.7113741636276245,0.6091534495353699
2305_0.57_1.54.png,4096,851,0.207763671875,0.5693621635437012,0.14779169857501984
2307_0.75_1.96.png,4096,392,0.095703125,0.6408206224441528,0.22133593261241913
2310_0.9_1.71.png,4096,998,0.24365234375,0.6193925738334656,0.23216961324214935
2317_0.62_1.27.png,4096,618,0.15087890625,0.5609607100486755,0.15462517738342285
2319_0.9_0.55.png,4096,464,0.11328125,0.47466880083084106,0.0836668461561203
2325_0.93_1.76.png,4096,468,0.1142578125,0.5368589162826538,0.1855589896440506
2334_0.56_0.79.png,4096,595,0.145263671875,0.437251478433609,0.05415279045701027
2338_0.62_1.42.png,4096,373,0.091064453125,0.6463848352432251,0.2611295282840729
2345_0.9_0.78.png,4096,99,0.024169921875,0.38991880416870117,0.17545166611671448
2365_0.53_0.5.png,4096,450,0.10986328125,0.35774800181388855,0.0732119232416153
236_0.67_1.6.png,4096,48,0.01171875,0.6134440302848816,0.37427520751953125
2379_0.79_1.37.png,4096,90,0.02197265625,0.2507855296134949,0.1873921900987625
2382_0.63_0.9.png,4096,101,0.024658203125,0.27968767285346985,0.13578148186206818
2386_0.97_1.08.png,4096,292,0.0712890625,0.4742831587791443,0.18350167572498322
238_0.87_1.74.png,4096,838,0.20458984375,0.725754976272583,0.42828333377838135
2395_0.78_1.43.png,4096,125,0.030517578125,0.3549521863460541,0.23195800185203552
23_0.83_1.63.png,4096,133,0.032470703125,0.898362398147583,0.46019548177719116
2402_0.8_0.8.png,4096,721,0.176025390625,0.3880644142627716,0.05121350660920143
2408_0.55_1.94.png,4096,278,0.06787109375,0.46760135889053345,0.16722820699214935
2409_0.55_1.95.png,4096,75,0.018310546875,0.45450133085250854,0.2586880922317505
2410_0.57_1.09.png,4096,188,0.0458984375,0.3497928977012634,0.1640489250421524
2411_0.81_0.52.png,4096,167,0.040771484375,0.3203941583633423,0.09727831184864044
2415_0.55_1.63.png,4096,447,0.109130859375,0.634422779083252,0.20612260699272156
2420_0.95_0.63.png,4096,309,0.075439453125,0.4236292243003845,0.1552492380142212
2432_0.94_1.56.png,4096,129,0.031494140625,0.44136178493499756,0.20595410466194153
2437_0.64_0.7.png,4096,134,0.03271484375,0.2593846619129181,0.08265760540962219
2441_0.74_1.28.png,4096,716,0.1748046875,0.5013622641563416,0.18062369525432587
2450_0.51_0.64.png,4096,65,0.015869140625,0.32258573174476624,0.16723187267780304
2453_0.54_1.83.png,4096,344,0.083984375,0.6343543529510498,0.3768381178379059
2454_0.81_1.92.png,4096,188,0.0458984375,0.6774965524673462,0.6200117468833923
2458_0.78_1.02.png,4096,177,0.043212890625,0.46287575364112854,0.20289915800094604
2463_0.85_1.05.png,4096,110,0.02685546875,0.40988990664482117,0.1521727740764618
2467_0.62_0.72.png,4096,51,0.012451171875,0.19175508618354797,0.12168772518634796
2474_0.91_0.84.png,4096,288,0.0703125,0.35120218992233276,0.09989720582962036
