variant,name,threshold,ldhn_pixels,ldhn_recall,pred_high_coverage
d7c_mc_hn_ordinal,1876_0.97_1.69.png,0.5773006677627563,88,0.022727272727272728,0.34130859375
density_only_matched_threshold,1876_0.97_1.69.png,0.43738746643066406,88,0.0,0.43994140625
d7c_mc_topk_hn_ordinal,1884_0.78_0.61.png,0.5773006677627563,126,0.0,0.0029296875
d7c_mc_hn_ordinal,1884_0.78_0.61.png,0.5773006677627563,126,0.023809523809523808,0.005126953125
density_only_matched_threshold,1884_0.78_0.61.png,0.43738746643066406,126,0.24603174603174602,0.03564453125
d7c_mc_topk_hn_ordinal,1885_0.54_0.83.png,0.5773006677627563,95,0.0,0.01806640625
d7c_mc_hn_ordinal,1885_0.54_0.83.png,0.5773006677627563,95,0.10526315789473684,0.02099609375
density_only_matched_threshold,1885_0.54_0.83.png,0.43738746643066406,95,0.010526315789473684,0.08642578125
d7c_mc_topk_hn_ordinal,1892_0.85_0.58.png,0.5773006677627563,516,0.0,0.003662109375
d7c_mc_hn_ordinal,1892_0.85_0.58.png,0.5773006677627563,516,0.015503875968992248,0.00439453125
density_only_matched_threshold,1892_0.85_0.58.png,0.43738746643066406,516,0.001937984496124031,0.000244140625
d7c_mc_topk_hn_ordinal,1895_0.9_1.62.png,0.5773006677627563,1011,0.005934718100890208,0.1513671875
d7c_mc_hn_ordinal,1895_0.9_1.62.png,0.5773006677627563,1011,0.008902077151335312,0.135009765625
density_only_matched_threshold,1895_0.9_1.62.png,0.43738746643066406,1011,0.0019782393669634025,0.113525390625
d7c_mc_topk_hn_ordinal,1898_0.84_0.98.png,0.5773006677627563,101,0.0,0.105224609375
d7c_mc_hn_ordinal,1898_0.84_0.98.png,0.5773006677627563,101,0.009900990099009901,0.094970703125
density_only_matched_threshold,1898_0.84_0.98.png,0.43738746643066406,101,0.0,0.01416015625
d7c_mc_topk_hn_ordinal,1911_0.96_1.13.png,0.5773006677627563,543,0.020257826887661142,0.420166015625
d7c_mc_hn_ordinal,1911_0.96_1.13.png,0.5773006677627563,543,0.03314917127071823,0.410400390625
density_only_matched_threshold,1911_0.96_1.13.png,0.43738746643066406,543,0.3996316758747698,0.306396484375
d7c_mc_topk_hn_ordinal,1912_1.0_0.84.png,0.5773006677627563,559,0.026833631484794274,0.3486328125
d7c_mc_hn_ordinal,1912_1.0_0.84.png,0.5773006677627563,559,0.03220035778175313,0.335693359375
density_only_matched_threshold,1912_1.0_0.84.png,0.43738746643066406,559,0.2826475849731664,0.291748046875
d7c_mc_topk_hn_ordinal,1914_0.81_0.98.png,0.5773006677627563,249,0.04417670682730924,0.08740234375
d7c_mc_hn_ordinal,1914_0.81_0.98.png,0.5773006677627563,249,0.0642570281124498,0.08251953125
density_only_matched_threshold,1914_0.81_0.98.png,0.43738746643066406,249,0.028112449799196786,0.048583984375
d7c_mc_topk_hn_ordinal,1917_0.96_1.37.png,0.5773006677627563,16,0.0,0.556884765625
d7c_mc_hn_ordinal,1917_0.96_1.37.png,0.5773006677627563,16,0.0,0.43115234375
density_only_matched_threshold,1917_0.96_1.37.png,0.43738746643066406,16,0.0,0.343017578125
d7c_mc_topk_hn_ordinal,1919_0.59_0.94.png,0.5773006677627563,17,0.0,0.015869140625
d7c_mc_hn_ordinal,1919_0.59_0.94.png,0.5773006677627563,17,0.0,0.020263671875
density_only_matched_threshold,1919_0.59_0.94.png,0.43738746643066406,17,0.0,0.114501953125
d7c_mc_topk_hn_ordinal,1920_0.99_1.69.png,0.5773006677627563,15,0.0,0.654296875
d7c_mc_hn_ordinal,1920_0.99_1.69.png,0.5773006677627563,15,0.0,0.609130859375
density_only_matched_threshold,1920_0.99_1.69.png,0.43738746643066406,15,0.0,0.38037109375
d7c_mc_topk_hn_ordinal,1923_0.81_1.81.png,0.5773006677627563,159,0.20125786163522014,0.4208984375
d7c_mc_hn_ordinal,1923_0.81_1.81.png,0.5773006677627563,159,0.11320754716981132,0.379150390625
density_only_matched_threshold,1923_0.81_1.81.png,0.43738746643066406,159,0.031446540880503145,0.26708984375
d7c_mc_topk_hn_ordinal,1936_0.52_1.67.png,0.5773006677627563,77,0.15584415584415584,0.26513671875
d7c_mc_hn_ordinal,1936_0.52_1.67.png,0.5773006677627563,77,0.22077922077922077,0.24365234375
density_only_matched_threshold,1936_0.52_1.67.png,0.43738746643066406,77,0.07792207792207792,0.385498046875
d7c_mc_topk_hn_ordinal,1937_0.79_0.84.png,0.5773006677627563,95,0.0,0.335205078125
d7c_mc_hn_ordinal,1937_0.79_0.84.png,0.5773006677627563,95,0.010526315789473684,0.252197265625
density_only_matched_threshold,1937_0.79_0.84.png,0.43738746643066406,95,0.0,0.527587890625
d7c_mc_topk_hn_ordinal,1939_0.93_1.32.png,0.5773006677627563,78,0.02564102564102564,0.736083984375
d7c_mc_hn_ordinal,1939_0.93_1.32.png,0.5773006677627563,78,0.01282051282051282,0.695068359375
density_only_matched_threshold,1939_0.93_1.32.png,0.43738746643066406,78,0.0,0.6650390625
d7c_mc_topk_hn_ordinal,1942_0.89_0.67.png,0.5773006677627563,150,0.006666666666666667,0.060546875
d7c_mc_hn_ordinal,1942_0.89_0.67.png,0.5773006677627563,150,0.0,0.047119140625
density_only_matched_threshold,1942_0.89_0.67.png,0.43738746643066406,150,0.36,0.049560546875
d7c_mc_topk_hn_ordinal,1952_0.78_0.75.png,0.5773006677627563,166,0.0,0.34716796875
d7c_mc_hn_ordinal,1952_0.78_0.75.png,0.5773006677627563,166,0.018072289156626505,0.263427734375
density_only_matched_threshold,1952_0.78_0.75.png,0.43738746643066406,166,0.012048192771084338,0.14990234375
d7c_mc_topk_hn_ordinal,1956_0.99_1.4.png,0.5773006677627563,114,0.07017543859649122,0.34716796875
d7c_mc_hn_ordinal,1956_0.99_1.4.png,0.5773006677627563,114,0.043859649122807015,0.28369140625
density_only_matched_threshold,1956_0.99_1.4.png,0.43738746643066406,114,0.0,0.082763671875
d7c_mc_topk_hn_ordinal,1966_0.52_1.48.png,0.5773006677627563,302,0.13245033112582782,0.39013671875
d7c_mc_hn_ordinal,1966_0.52_1.48.png,0.5773006677627563,302,0.24503311258278146,0.44189453125
density_only_matched_threshold,1966_0.52_1.48.png,0.43738746643066406,302,0.04966887417218543,0.168701171875
d7c_mc_topk_hn_ordinal,196_0.8_0.88.png,0.5773006677627563,794,0.0,0.2626953125
d7c_mc_hn_ordinal,196_0.8_0.88.png,0.5773006677627563,794,0.010075566750629723,0.216064453125
density_only_matched_threshold,196_0.8_0.88.png,0.43738746643066406,794,0.04785894206549118,0.560791015625
d7c_mc_topk_hn_ordinal,1979_0.6_0.93.png,0.5773006677627563,341,0.0,0.0419921875
d7c_mc_hn_ordinal,1979_0.6_0.93.png,0.5773006677627563,341,0.005865102639296188,0.04833984375
density_only_matched_threshold,1979_0.6_0.93.png,0.43738746643066406,341,0.12609970674486803,0.052001953125
d7c_mc_topk_hn_ordinal,1982_0.99_1.89.png,0.5773006677627563,110,0.2909090909090909,0.830810546875
d7c_mc_hn_ordinal,1982_0.99_1.89.png,0.5773006677627563,110,0.42727272727272725,0.767578125
density_only_matched_threshold,1982_0.99_1.89.png,0.43738746643066406,110,0.0,0.478271484375
d7c_mc_topk_hn_ordinal,1985_0.57_1.93.png,0.5773006677627563,980,0.1346938775510204,0.303466796875
d7c_mc_hn_ordinal,1985_0.57_1.93.png,0.5773006677627563,980,0.3510204081632653,0.372314453125
density_only_matched_threshold,1985_0.57_1.93.png,0.43738746643066406,980,0.16326530612244897,0.239501953125
d7c_mc_topk_hn_ordinal,1988_0.94_1.22.png,0.5773006677627563,148,0.02027027027027027,0.534423828125
d7c_mc_hn_ordinal,1988_0.94_1.22.png,0.5773006677627563,148,0.04054054054054054,0.4306640625
density_only_matched_threshold,1988_0.94_1.22.png,0.43738746643066406,148,0.02027027027027027,0.154541015625
d7c_mc_topk_hn_ordinal,2000_0.86_0.62.png,0.5773006677627563,168,0.005952380952380952,0.108642578125
d7c_mc_hn_ordinal,2000_0.86_0.62.png,0.5773006677627563,168,0.011904761904761904,0.073486328125
density_only_matched_threshold,2000_0.86_0.62.png,0.43738746643066406,168,0.017857142857142856,0.1064453125
d7c_mc_topk_hn_ordinal,2003_0.64_1.33.png,0.5773006677627563,167,0.005988023952095809,0.09912109375
d7c_mc_hn_ordinal,2003_0.64_1.33.png,0.5773006677627563,167,0.005988023952095809,0.09814453125
density_only_matched_threshold,2003_0.64_1.33.png,0.43738746643066406,167,0.023952095808383235,0.070068359375
d7c_mc_topk_hn_ordinal,2007_0.61_1.26.png,0.5773006677627563,298,0.030201342281879196,0.2275390625
d7c_mc_hn_ordinal,2007_0.61_1.26.png,0.5773006677627563,298,0.06040268456375839,0.229248046875
density_only_matched_threshold,2007_0.61_1.26.png,0.43738746643066406,298,0.3288590604026846,0.258056640625
d7c_mc_topk_hn_ordinal,2013_1.0_1.78.png,0.5773006677627563,372,0.010752688172043012,0.3818359375
d7c_mc_hn_ordinal,2013_1.0_1.78.png,0.5773006677627563,372,0.016129032258064516,0.249755859375
density_only_matched_threshold,2013_1.0_1.78.png,0.43738746643066406,372,0.008064516129032258,0.09765625
d7c_mc_topk_hn_ordinal,2024_0.99_1.36.png,0.5773006677627563,57,0.12280701754385964,0.39306640625
d7c_mc_hn_ordinal,2024_0.99_1.36.png,0.5773006677627563,57,0.19298245614035087,0.322998046875
density_only_matched_threshold,2024_0.99_1.36.png,0.43738746643066406,57,0.0,0.390380859375
d7c_mc_topk_hn_ordinal,2026_0.99_1.41.png,0.5773006677627563,71,0.0,0.617431640625
d7c_mc_hn_ordinal,2026_0.99_1.41.png,0.5773006677627563,71,0.04225352112676056,0.58740234375
density_only_matched_threshold,2026_0.99_1.41.png,0.43738746643066406,71,0.0,0.50634765625
d7c_mc_topk_hn_ordinal,2027_0.69_0.59.png,0.5773006677627563,341,0.0,0.01708984375
d7c_mc_hn_ordinal,2027_0.69_0.59.png,0.5773006677627563,341,0.008797653958944282,0.023193359375
density_only_matched_threshold,2027_0.69_0.59.png,0.43738746643066406,341,0.12316715542521994,0.166015625
d7c_mc_topk_hn_ordinal,2028_0.98_1.27.png,0.5773006677627563,68,0.014705882352941176,0.570556640625
d7c_mc_hn_ordinal,2028_0.98_1.27.png,0.5773006677627563,68,0.08823529411764706,0.5380859375
density_only_matched_threshold,2028_0.98_1.27.png,0.43738746643066406,68,0.0,0.48046875
d7c_mc_topk_hn_ordinal,2033_0.61_0.56.png,0.5773006677627563,93,0.053763440860215055,0.008544921875
d7c_mc_hn_ordinal,2033_0.61_0.56.png,0.5773006677627563,93,0.08602150537634409,0.01318359375
density_only_matched_threshold,2033_0.61_0.56.png,0.43738746643066406,93,0.34408602150537637,0.05322265625
d7c_mc_topk_hn_ordinal,2043_0.97_0.54.png,0.5773006677627563,73,0.1917808219178082,0.297607421875
d7c_mc_hn_ordinal,2043_0.97_0.54.png,0.5773006677627563,73,0.3287671232876712,0.30224609375
density_only_matched_threshold,2043_0.97_0.54.png,0.43738746643066406,73,0.547945205479452,0.41552734375
d7c_mc_topk_hn_ordinal,2050_0.8_1.8.png,0.5773006677627563,266,0.18045112781954886,0.601318359375
d7c_mc_hn_ordinal,2050_0.8_1.8.png,0.5773006677627563,266,0.21804511278195488,0.589111328125
density_only_matched_threshold,2050_0.8_1.8.png,0.43738746643066406,266,0.40977443609022557,0.58203125
d7c_mc_topk_hn_ordinal,2051_0.92_0.92.png,0.5773006677627563,519,0.07129094412331406,0.398681640625
d7c_mc_hn_ordinal,2051_0.92_0.92.png,0.5773006677627563,519,0.10404624277456648,0.39306640625
density_only_matched_threshold,2051_0.92_0.92.png,0.43738746643066406,519,0.6069364161849711,0.497314453125
d7c_mc_topk_hn_ordinal,2057_0.86_0.85.png,0.5773006677627563,225,0.022222222222222223,0.189697265625
d7c_mc_hn_ordinal,2057_0.86_0.85.png,0.5773006677627563,225,0.057777777777777775,0.187744140625
density_only_matched_threshold,2057_0.86_0.85.png,0.43738746643066406,225,0.12,0.100830078125
d7c_mc_topk_hn_ordinal,2061_0.79_1.72.png,0.5773006677627563,145,0.10344827586206896,0.312255859375
d7c_mc_hn_ordinal,2061_0.79_1.72.png,0.5773006677627563,145,0.0896551724137931,0.228759765625
density_only_matched_threshold,2061_0.79_1.72.png,0.43738746643066406,145,0.0,0.274169921875
d7c_mc_topk_hn_ordinal,2063_0.76_1.8.png,0.5773006677627563,173,0.13872832369942195,0.32568359375
d7c_mc_hn_ordinal,2063_0.76_1.8.png,0.5773006677627563,173,0.11560693641618497,0.247802734375
density_only_matched_threshold,2063_0.76_1.8.png,0.43738746643066406,173,0.0,0.27587890625
d7c_mc_topk_hn_ordinal,2069_0.7_1.18.png,0.5773006677627563,130,0.046153846153846156,0.300048828125
d7c_mc_hn_ordinal,2069_0.7_1.18.png,0.5773006677627563,130,0.17692307692307693,0.310302734375
density_only_matched_threshold,2069_0.7_1.18.png,0.43738746643066406,130,0.015384615384615385,0.171875
d7c_mc_topk_hn_ordinal,2070_0.86_0.78.png,0.5773006677627563,117,0.10256410256410256,0.227783203125
d7c_mc_hn_ordinal,2070_0.86_0.78.png,0.5773006677627563,117,0.17094017094017094,0.208251953125
density_only_matched_threshold,2070_0.86_0.78.png,0.43738746643066406,117,0.07692307692307693,0.1611328125
d7c_mc_topk_hn_ordinal,2071_0.63_1.21.png,0.5773006677627563,214,0.0514018691588785,0.276611328125
d7c_mc_hn_ordinal,2071_0.63_1.21.png,0.5773006677627563,214,0.12149532710280374,0.29296875
density_only_matched_threshold,2071_0.63_1.21.png,0.43738746643066406,214,0.02336448598130841,0.161376953125
d7c_mc_topk_hn_ordinal,2072_0.87_1.18.png,0.5773006677627563,98,0.11224489795918367,0.409912109375
d7c_mc_hn_ordinal,2072_0.87_1.18.png,0.5773006677627563,98,0.16326530612244897,0.3837890625
density_only_matched_threshold,2072_0.87_1.18.png,0.43738746643066406,98,0.02040816326530612,0.233154296875
d7c_mc_topk_hn_ordinal,2073_0.87_1.93.png,0.5773006677627563,97,0.23711340206185566,0.741943359375
d7c_mc_hn_ordinal,2073_0.87_1.93.png,0.5773006677627563,97,0.28865979381443296,0.723876953125
density_only_matched_threshold,2073_0.87_1.93.png,0.43738746643066406,97,0.12371134020618557,0.285888671875
d7c_mc_topk_hn_ordinal,2074_0.71_0.74.png,0.5773006677627563,206,0.009708737864077669,0.132568359375
d7c_mc_hn_ordinal,2074_0.71_0.74.png,0.5773006677627563,206,0.03398058252427184,0.111328125
density_only_matched_threshold,2074_0.71_0.74.png,0.43738746643066406,206,0.0,0.030517578125
d7c_mc_topk_hn_ordinal,2076_0.85_1.77.png,0.5773006677627563,132,0.17424242424242425,0.71826171875
d7c_mc_hn_ordinal,2076_0.85_1.77.png,0.5773006677627563,132,0.26515151515151514,0.705078125
density_only_matched_threshold,2076_0.85_1.77.png,0.43738746643066406,132,0.09090909090909091,0.26416015625
d7c_mc_topk_hn_ordinal,2079_0.62_1.17.png,0.5773006677627563,650,0.04153846153846154,0.236328125
d7c_mc_hn_ordinal,2079_0.62_1.17.png,0.5773006677627563,650,0.2,0.279052734375
density_only_matched_threshold,2079_0.62_1.17.png,0.43738746643066406,650,0.2123076923076923,0.27099609375
d7c_mc_topk_hn_ordinal,2080_0.53_1.58.png,0.5773006677627563,312,0.14423076923076922,0.31005859375
d7c_mc_hn_ordinal,2080_0.53_1.58.png,0.5773006677627563,312,0.483974358974359,0.47314453125
density_only_matched_threshold,2080_0.53_1.58.png,0.43738746643066406,312,0.5064102564102564,0.3212890625
d7c_mc_topk_hn_ordinal,2087_0.72_1.14.png,0.5773006677627563,132,0.0,0.221923828125
d7c_mc_hn_ordinal,2087_0.72_1.14.png,0.5773006677627563,132,0.030303030303030304,0.188232421875
density_only_matched_threshold,2087_0.72_1.14.png,0.43738746643066406,132,0.03787878787878788,0.275146484375
d7c_mc_topk_hn_ordinal,2094_0.56_1.05.png,0.5773006677627563,1038,0.012524084778420038,0.095947265625
d7c_mc_hn_ordinal,2094_0.56_1.05.png,0.5773006677627563,1038,0.029865125240847785,0.09716796875
density_only_matched_threshold,2094_0.56_1.05.png,0.43738746643066406,1038,0.2947976878612717,0.317626953125
d7c_mc_topk_hn_ordinal,2096_0.77_1.76.png,0.5773006677627563,183,0.02185792349726776,0.494873046875
d7c_mc_hn_ordinal,2096_0.77_1.76.png,0.5773006677627563,183,0.03825136612021858,0.446533203125
density_only_matched_threshold,2096_0.77_1.76.png,0.43738746643066406,183,0.3005464480874317,0.492919921875
d7c_mc_topk_hn_ordinal,2109_0.56_1.42.png,0.5773006677627563,438,0.0639269406392694,0.1552734375
d7c_mc_hn_ordinal,2109_0.56_1.42.png,0.5773006677627563,438,0.1461187214611872,0.156494140625
density_only_matched_threshold,2109_0.56_1.42.png,0.43738746643066406,438,0.4611872146118721,0.214599609375
d7c_mc_topk_hn_ordinal,2111_0.68_1.03.png,0.5773006677627563,221,0.06334841628959276,0.08935546875
d7c_mc_hn_ordinal,2111_0.68_1.03.png,0.5773006677627563,221,0.09049773755656108,0.08935546875
density_only_matched_threshold,2111_0.68_1.03.png,0.43738746643066406,221,0.20361990950226244,0.166259765625
d7c_mc_topk_hn_ordinal,2114_0.9_1.51.png,0.5773006677627563,199,0.19095477386934673,0.50830078125
d7c_mc_hn_ordinal,2114_0.9_1.51.png,0.5773006677627563,199,0.20100502512562815,0.489013671875
density_only_matched_threshold,2114_0.9_1.51.png,0.43738746643066406,199,0.0,0.2021484375
d7c_mc_topk_hn_ordinal,2115_0.75_1.52.png,0.5773006677627563,427,0.20374707259953162,0.403076171875
d7c_mc_hn_ordinal,2115_0.75_1.52.png,0.5773006677627563,427,0.33021077283372363,0.415771484375
density_only_matched_threshold,2115_0.75_1.52.png,0.43738746643066406,427,0.00702576112412178,0.20849609375
d7c_mc_topk_hn_ordinal,2119_0.54_1.47.png,0.5773006677627563,470,0.05319148936170213,0.251220703125
d7c_mc_hn_ordinal,2119_0.54_1.47.png,0.5773006677627563,470,0.09574468085106383,0.2509765625
density_only_matched_threshold,2119_0.54_1.47.png,0.43738746643066406,470,0.41702127659574467,0.257568359375
d7c_mc_topk_hn_ordinal,2121_0.73_0.63.png,0.5773006677627563,51,0.0,0.0576171875
d7c_mc_hn_ordinal,2121_0.73_0.63.png,0.5773006677627563,51,0.0,0.071044921875
density_only_matched_threshold,2121_0.73_0.63.png,0.43738746643066406,51,0.21568627450980393,0.091796875
d7c_mc_topk_hn_ordinal,2123_0.66_0.89.png,0.5773006677627563,58,0.0,0.09423828125
d7c_mc_hn_ordinal,2123_0.66_0.89.png,0.5773006677627563,58,0.034482758620689655,0.106689453125
density_only_matched_threshold,2123_0.66_0.89.png,0.43738746643066406,58,0.06896551724137931,0.114501953125
d7c_mc_topk_hn_ordinal,2126_0.75_0.91.png,0.5773006677627563,373,0.032171581769437,0.278564453125
d7c_mc_hn_ordinal,2126_0.75_0.91.png,0.5773006677627563,373,0.05361930294906166,0.22119140625
density_only_matched_threshold,2126_0.75_0.91.png,0.43738746643066406,373,0.0,0.135009765625
d7c_mc_topk_hn_ordinal,212_0.71_1.94.png,0.5773006677627563,387,0.08010335917312661,0.710205078125
d7c_mc_hn_ordinal,212_0.71_1.94.png,0.5773006677627563,387,0.18604651162790697,0.7041015625
density_only_matched_threshold,212_0.71_1.94.png,0.43738746643066406,387,0.012919896640826873,0.54638671875
d7c_mc_topk_hn_ordinal,2132_0.76_1.7.png,0.5773006677627563,140,0.3,0.4697265625
d7c_mc_hn_ordinal,2132_0.76_1.7.png,0.5773006677627563,140,0.37142857142857144,0.46533203125
density_only_matched_threshold,2132_0.76_1.7.png,0.43738746643066406,140,0.06428571428571428,0.1806640625
d7c_mc_topk_hn_ordinal,2135_0.51_1.0.png,0.5773006677627563,278,0.0,0.14892578125
d7c_mc_hn_ordinal,2135_0.51_1.0.png,0.5773006677627563,278,0.007194244604316547,0.15966796875
density_only_matched_threshold,2135_0.51_1.0.png,0.43738746643066406,278,0.039568345323741004,0.123046875
d7c_mc_topk_hn_ordinal,2140_0.55_0.94.png,0.5773006677627563,609,0.03284072249589491,0.12255859375
d7c_mc_hn_ordinal,2140_0.55_0.94.png,0.5773006677627563,609,0.13464696223316913,0.158935546875
density_only_matched_threshold,2140_0.55_0.94.png,0.43738746643066406,609,0.12151067323481117,0.05029296875
d7c_mc_topk_hn_ordinal,2141_0.55_0.57.png,0.5773006677627563,158,0.006329113924050633,0.029052734375
d7c_mc_hn_ordinal,2141_0.55_0.57.png,0.5773006677627563,158,0.03164556962025317,0.041259765625
density_only_matched_threshold,2141_0.55_0.57.png,0.43738746643066406,158,0.04430379746835443,0.106201171875
d7c_mc_topk_hn_ordinal,2144_0.54_1.03.png,0.5773006677627563,167,0.07784431137724551,0.223876953125
d7c_mc_hn_ordinal,2144_0.54_1.03.png,0.5773006677627563,167,0.1497005988023952,0.243408203125
density_only_matched_threshold,2144_0.54_1.03.png,0.43738746643066406,167,0.029940119760479042,0.144287109375
d7c_mc_topk_hn_ordinal,2145_0.59_1.25.png,0.5773006677627563,106,0.04716981132075472,0.20068359375
d7c_mc_hn_ordinal,2145_0.59_1.25.png,0.5773006677627563,106,0.12264150943396226,0.244140625
density_only_matched_threshold,2145_0.59_1.25.png,0.43738746643066406,106,0.018867924528301886,0.096923828125
d7c_mc_topk_hn_ordinal,2150_0.89_1.44.png,0.5773006677627563,334,0.08982035928143713,0.504150390625
d7c_mc_hn_ordinal,2150_0.89_1.44.png,0.5773006677627563,334,0.1467065868263473,0.478271484375
density_only_matched_threshold,2150_0.89_1.44.png,0.43738746643066406,334,0.5269461077844312,0.264892578125
d7c_mc_topk_hn_ordinal,2151_0.78_0.51.png,0.5773006677627563,213,0.0,0.01318359375
d7c_mc_hn_ordinal,2151_0.78_0.51.png,0.5773006677627563,213,0.04225352112676056,0.021240234375
density_only_matched_threshold,2151_0.78_0.51.png,0.43738746643066406,213,0.14553990610328638,0.09326171875
d7c_mc_topk_hn_ordinal,2156_0.71_1.75.png,0.5773006677627563,259,0.0888030888030888,0.30859375
d7c_mc_hn_ordinal,2156_0.71_1.75.png,0.5773006677627563,259,0.1969111969111969,0.304931640625
density_only_matched_threshold,2156_0.71_1.75.png,0.43738746643066406,259,0.023166023166023165,0.13427734375
d7c_mc_topk_hn_ordinal,215_0.58_0.63.png,0.5773006677627563,26,0.0,0.072998046875
d7c_mc_hn_ordinal,215_0.58_0.63.png,0.5773006677627563,26,0.0,0.05615234375
density_only_matched_threshold,215_0.58_0.63.png,0.43738746643066406,26,0.0,0.17431640625
d7c_mc_topk_hn_ordinal,2163_0.52_1.35.png,0.5773006677627563,230,0.030434782608695653,0.317626953125
d7c_mc_hn_ordinal,2163_0.52_1.35.png,0.5773006677627563,230,0.0782608695652174,0.3046875
density_only_matched_threshold,2163_0.52_1.35.png,0.43738746643066406,230,0.013043478260869565,0.34033203125
d7c_mc_topk_hn_ordinal,2176_0.54_1.82.png,0.5773006677627563,353,0.042492917847025496,0.35693359375
d7c_mc_hn_ordinal,2176_0.54_1.82.png,0.5773006677627563,353,0.0821529745042493,0.364501953125
density_only_matched_threshold,2176_0.54_1.82.png,0.43738746643066406,353,0.13031161473087818,0.315673828125
d7c_mc_topk_hn_ordinal,2179_0.63_0.92.png,0.5773006677627563,809,0.011124845488257108,0.1484375
d7c_mc_hn_ordinal,2179_0.63_0.92.png,0.5773006677627563,809,0.0407911001236094,0.168701171875
density_only_matched_threshold,2179_0.63_0.92.png,0.43738746643066406,809,0.27935723114956734,0.31298828125
d7c_mc_topk_hn_ordinal,217_0.79_0.54.png,0.5773006677627563,2753,0.002905920813657828,0.01318359375
d7c_mc_hn_ordinal,217_0.79_0.54.png,0.5773006677627563,2753,0.014892844169996368,0.03173828125
density_only_matched_threshold,217_0.79_0.54.png,0.43738746643066406,2753,0.07918634217217581,0.266357421875
d7c_mc_topk_hn_ordinal,2190_0.51_0.51.png,0.5773006677627563,542,0.0018450184501845018,0.00048828125
d7c_mc_hn_ordinal,2190_0.51_0.51.png,0.5773006677627563,542,0.005535055350553505,0.001708984375
density_only_matched_threshold,2190_0.51_0.51.png,0.43738746643066406,542,0.32656826568265684,0.074951171875
d7c_mc_topk_hn_ordinal,2195_0.53_1.24.png,0.5773006677627563,906,0.017660044150110375,0.1455078125
d7c_mc_hn_ordinal,2195_0.53_1.24.png,0.5773006677627563,906,0.024282560706401765,0.1396484375
density_only_matched_threshold,2195_0.53_1.24.png,0.43738746643066406,906,0.008830022075055188,0.100341796875
d7c_mc_topk_hn_ordinal,2204_0.99_1.22.png,0.5773006677627563,1170,0.01623931623931624,0.239990234375
d7c_mc_hn_ordinal,2204_0.99_1.22.png,0.5773006677627563,1170,0.02735042735042735,0.247802734375
density_only_matched_threshold,2204_0.99_1.22.png,0.43738746643066406,1170,0.01623931623931624,0.130615234375
d7c_mc_topk_hn_ordinal,2207_0.53_1.2.png,0.5773006677627563,251,0.06772908366533864,0.072021484375
d7c_mc_hn_ordinal,2207_0.53_1.2.png,0.5773006677627563,251,0.0796812749003984,0.077392578125
density_only_matched_threshold,2207_0.53_1.2.png,0.43738746643066406,251,0.035856573705179286,0.167724609375
d7c_mc_topk_hn_ordinal,220_0.56_1.69.png,0.5773006677627563,423,0.054373522458628844,0.189697265625
d7c_mc_hn_ordinal,220_0.56_1.69.png,0.5773006677627563,423,0.1182033096926714,0.6630859375
density_only_matched_threshold,220_0.56_1.69.png,0.43738746643066406,423,0.5224586288416075,0.370849609375
d7c_mc_topk_hn_ordinal,2216_0.58_1.17.png,0.5773006677627563,121,0.008264462809917356,0.222900390625
d7c_mc_hn_ordinal,2216_0.58_1.17.png,0.5773006677627563,121,0.03305785123966942,0.226806640625
density_only_matched_threshold,2216_0.58_1.17.png,0.43738746643066406,121,0.2975206611570248,0.38720703125
d7c_mc_topk_hn_ordinal,2220_0.92_1.02.png,0.5773006677627563,35,0.05714285714285714,0.097412109375
d7c_mc_hn_ordinal,2220_0.92_1.02.png,0.5773006677627563,35,0.2,0.0576171875
density_only_matched_threshold,2220_0.92_1.02.png,0.43738746643066406,35,0.0,0.218505859375
d7c_mc_topk_hn_ordinal,2231_0.71_0.89.png,0.5773006677627563,179,0.0670391061452514,0.203369140625
d7c_mc_hn_ordinal,2231_0.71_0.89.png,0.5773006677627563,179,0.12290502793296089,0.172607421875
density_only_matched_threshold,2231_0.71_0.89.png,0.43738746643066406,179,0.0335195530726257,0.231689453125
d7c_mc_topk_hn_ordinal,2234_0.76_1.1.png,0.5773006677627563,133,0.007518796992481203,0.135498046875
d7c_mc_hn_ordinal,2234_0.76_1.1.png,0.5773006677627563,133,0.03007518796992481,0.09521484375
density_only_matched_threshold,2234_0.76_1.1.png,0.43738746643066406,133,0.0,0.28271484375
d7c_mc_topk_hn_ordinal,2235_0.91_1.78.png,0.5773006677627563,137,0.08759124087591241,0.56201171875
d7c_mc_hn_ordinal,2235_0.91_1.78.png,0.5773006677627563,137,0.08759124087591241,0.464111328125
density_only_matched_threshold,2235_0.91_1.78.png,0.43738746643066406,137,0.0,0.371337890625
d7c_mc_topk_hn_ordinal,2244_0.77_1.02.png,0.5773006677627563,89,0.21348314606741572,0.204345703125
d7c_mc_hn_ordinal,2244_0.77_1.02.png,0.5773006677627563,89,0.2808988764044944,0.171142578125
density_only_matched_threshold,2244_0.77_1.02.png,0.43738746643066406,89,0.0,0.26611328125
d7c_mc_topk_hn_ordinal,2247_0.9_1.37.png,0.5773006677627563,350,0.02857142857142857,0.570068359375
d7c_mc_hn_ordinal,2247_0.9_1.37.png,0.5773006677627563,350,0.06571428571428571,0.54296875
density_only_matched_threshold,2247_0.9_1.37.png,0.43738746643066406,350,0.05714285714285714,0.23583984375
