threshold,coverage,recall,precision,false_global,false_per_image_mean,false_per_image_p90,false_per_image_p95,ldhn_recall,ldhn_precision,ldhn_per_image_recall_p50,ldhn_per_image_recall_p75,ldhn_per_image_recall_p90,ldhn_images_with_support,pearson,spearman,auroc,auprc,auroc_high_vs_hard_negative,monotonic_pairs,monotonic_valid_pairs,target_high_prevalence,variant,selected_threshold,seed,pixels_per_image
0.5773006677627563,0.3028971354166667,0.29338410135253956,0.4123804406233208,0.295869748006217,0.27153225259959074,0.7486631016042781,0.8779527559055118,0.26258276947570286,0.2584954050010686,0.13901345291479822,0.4166666666666667,0.68,588,-0.007108513455862933,-0.01132092978734977,0.4955331406690333,0.41962485623382256,0.5026403972108708,2,4,0.425751953125,d7c_mc_topk_hn_ordinal_perm_seed3439,0.5773006677627563,3439,512
0.5773006677627563,0.3028971354166667,0.301358772445714,0.42403009134873726,0.28504780702878674,0.2769950061338552,0.75,0.9,0.26808865068443544,0.26566425034091723,0.13377926421404682,0.45454545454545453,0.7241379310344828,590,0.006319166738622943,0.004776846763062418,0.5050221451047131,0.4247992224125059,0.5138145821874467,3,4,0.42619466145833335,d7c_mc_topk_hn_ordinal_perm_seed3440,0.5773006677627563,3440,512
0.5773006677627563,0.3028971354166667,0.29772154998890243,0.41805480924234284,0.298145978709316,0.2824570984345465,0.7741935483870968,0.896551724137931,0.2762582056892779,0.2656217126025668,0.15384615384615385,0.4444444444444444,0.7142857142857143,586,0.0035679410619773163,0.0008587247121469076,0.5022669082259822,0.4239370360670058,0.5114750193016653,3,4,0.425322265625,d7c_mc_topk_hn_ordinal_perm_seed3441,0.5773006677627563,3441,512
0.5773006677627563,0.3028971354166667,0.29344147821883226,0.4109725953788286,0.29564063974695814,0.2775269483607957,0.7333333333333333,0.8833333333333333,0.24734052143810176,0.24715335831651772,0.15254237288135594,0.42424242424242425,0.7,588,-0.01943446009221768,-0.01673477236586164,0.4914988489569128,0.41374581462118254,0.49950487412147054,1,4,0.42421549479166665,d7c_mc_topk_hn_ordinal_perm_seed3442,0.5773006677627563,3442,512
0.5773006677627563,0.3028971354166667,0.31125944410848383,0.4369908651262762,0.2701771402317627,0.2663712063352484,0.7407407407407407,0.875,0.2897035079994129,0.2875614642141686,0.14285714285714285,0.4,0.7045454545454546,585,0.041950869402097773,0.04089457845834552,0.529280887749852,0.4370346901256099,0.5423523419943659,4,4,0.42525065104166665,d7c_mc_topk_hn_ordinal_perm_seed3443,0.5773006677627563,3443,512
0.5773006677627563,0.3028971354166667,0.31258046716939486,0.4383449758194519,0.2839843650205656,0.2574369991750273,0.6979166666666666,0.896551724137931,0.26937282867068935,0.27494307789929456,0.14285714285714285,0.4444444444444444,0.7021276595744681,592,0.025643531466783782,0.028799738292205283,0.51896400849884,0.4352485715292693,0.5248345896471971,4,4,0.424765625,d7c_mc_topk_hn_ordinal_perm_seed3444,0.5773006677627563,3444,512
0.5773006677627563,0.3028971354166667,0.29519886276787627,0.4150994089199355,0.29359226274019445,0.27467350775595073,0.75,0.8717948717948718,0.2863278974956319,0.2706068528966561,0.14285714285714285,0.4095238095238095,0.6842105263157895,589,0.005996289132524251,0.0005214825378934344,0.5010948137053808,0.42099083846678803,0.5083487186518466,3,4,0.42592447916666665,d7c_mc_topk_hn_ordinal_perm_seed3445,0.5773006677627563,3445,512
0.5773006677627563,0.3028971354166667,0.3023800951425223,0.42421278882321334,0.29770563764898045,0.2778691263922182,0.7714285714285715,0.8955223880597015,0.2568146061249131,0.2512258849636709,0.16666666666666666,0.4020618556701031,0.6875,590,0.014168948105977169,0.014364724226017322,0.5096351625691364,0.42939202787065256,0.5174957735868614,4,4,0.42493815104166666,d7c_mc_topk_hn_ordinal_perm_seed3446,0.5773006677627563,3446,512
0.5773006677627563,0.3028971354166667,0.30656327041528963,0.43164965072541644,0.29392471878443127,0.2822818214172274,0.7380952380952381,0.88,0.29523844087972706,0.28427158681902365,0.16666666666666666,0.4166666666666667,0.6956521739130435,589,0.020829913321765935,0.02125664496413909,0.5142639129625377,0.4334058222035564,0.5145292006632044,3,4,0.42648763020833336,d7c_mc_topk_hn_ordinal_perm_seed3447,0.5773006677627563,3447,512
0.5773006677627563,0.3028971354166667,0.3002301672548719,0.4205480924234283,0.29714271188164115,0.26843404000018484,0.7105263157894737,0.875,0.26438286420830603,0.2581034543969894,0.14814814814814814,0.40372670807453415,0.7142857142857143,587,0.006565245860005813,0.0018027252549600397,0.5058740629047088,0.42155104483425687,0.5091721845125129,3,4,0.42428385416666664,d7c_mc_topk_hn_ordinal_perm_seed3448,0.5773006677627563,3448,512
0.5773006677627563,0.3028971354166667,0.31416561580496005,0.4417732401934444,0.28687979539641945,0.2542303792182578,0.6917293233082706,0.84,0.27689747485710153,0.27688745794595376,0.14754098360655737,0.4146341463414634,0.7142857142857143,585,0.028455202434297982,0.028275840700370872,0.5194636134300987,0.43779873800335634,0.5205385625931934,4,4,0.425927734375,d7c_mc_topk_hn_ordinal_perm_seed3449,0.5773006677627563,3449,512
0.5773006677627563,0.3028971354166667,0.2984321609576737,0.41955937667920473,0.2906271414431106,0.28520726654669676,0.75,0.9,0.2677265155355979,0.26061054709531867,0.14942528735632185,0.43478260869565216,0.6956521739130435,589,0.010017638689087258,0.007986168118806989,0.5081196836309676,0.42349573329421647,0.5157993221708815,2,4,0.42583658854166667,d7c_mc_topk_hn_ordinal_perm_seed3450,0.5773006677627563,3450,512
0.5773006677627563,0.3028971354166667,0.3048908183464922,0.42870499731327244,0.2887216902264782,0.27716720271078266,0.75,0.9333333333333333,0.26484663911246464,0.26308207584542803,0.14285714285714285,0.4,0.6732673267326733,589,-0.006608507047927314,0.0011076475442882508,0.49664917246333723,0.42786303941529696,0.5093905779780917,1,4,0.42590169270833333,d7c_mc_topk_hn_ordinal_perm_seed3451,0.5773006677627563,3451,512
0.5773006677627563,0.3028971354166667,0.30075879512531617,0.4217087587318646,0.3061954134531896,0.28188450019610123,0.7451923076923077,0.8636363636363636,0.2935639229422067,0.2720265061870309,0.16666666666666666,0.4444444444444444,0.7407407407407407,585,0.005139339719605799,-0.0005302845852712562,0.5014651528196911,0.42337802435784877,0.49695605164030504,3,4,0.42470703125,d7c_mc_topk_hn_ordinal_perm_seed3452,0.5773006677627563,3452,512
0.5773006677627563,0.3028971354166667,0.2985139826644084,0.4186029016657711,0.30202883756539495,0.2884029085701785,0.75,0.9024390243902439,0.28501165840862724,0.264531836472458,0.16666666666666666,0.42857142857142855,0.6923076923076923,584,0.006354962216617833,0.0006167453521653616,0.505660018968101,0.42444219605806294,0.497187232542952,3,4,0.42474934895833333,d7c_mc_topk_hn_ordinal_perm_seed3453,0.5773006677627563,3453,512
0.5773006677627563,0.3028971354166667,0.3008699651247461,0.42184846856528746,0.30570489464162864,0.2745232402853745,0.7543859649122807,0.8522727272727273,0.29659194459631855,0.27409303735641866,0.16312056737588654,0.45454545454545453,0.74,591,0.0027294778635382926,0.004572660782109262,0.5022810740854329,0.4246052064437479,0.506234474315087,2,4,0.4246907552083333,d7c_mc_topk_hn_ordinal_perm_seed3454,0.5773006677627563,3454,512
0.5773006677627563,0.3028971354166667,0.30322852437669945,0.42544868350349274,0.3047543622103569,0.28678653904288237,0.75,0.9023255813953488,0.26960748483298,0.25879670233292407,0.13402061855670103,0.4,0.6428571428571429,591,0.016320098376496308,0.016715520165580245,0.5101755899740362,0.4278160337188738,0.511125236030367,3,4,0.42498372395833334,d7c_mc_topk_hn_ordinal_perm_seed3455,0.5773006677627563,3455,512
0.5773006677627563,0.3028971354166667,0.3038376756574718,0.42662009672219237,0.28939806024529174,0.2651709748513247,0.6990291262135923,0.8333333333333334,0.29786150712830956,0.2827160067658532,0.17073170731707318,0.43902439024390244,0.7214285714285714,589,-0.0023002533876979063,-0.0026523858215874675,0.4987627133287905,0.4240561202163936,0.5073298668347004,1,4,0.42529947916666666,d7c_mc_topk_hn_ordinal_perm_seed3456,0.5773006677627563,3456,512
0.5773006677627563,0.3028971354166667,0.29770292369060536,0.41867813003761417,0.27721301820602773,0.2778859698350487,0.7857142857142857,0.9903381642512077,0.26886809494562663,0.27174468706638427,0.14285714285714285,0.4146341463414634,0.6666666666666666,590,0.0068196935411630084,0.002878959776445222,0.5060904108267863,0.4228528572681476,0.5187884512911073,3,4,0.42598307291666665,d7c_mc_topk_hn_ordinal_perm_seed3457,0.5773006677627563,3457,512
0.5773006677627563,0.3028971354166667,0.3073062674254287,0.4323589468027942,0.284567396195541,0.2724917028842607,0.75,0.8628571428571429,0.2745212262433554,0.2724185273502421,0.13793103448275862,0.4111111111111111,0.7142857142857143,588,0.007194177891017968,0.0072231725023016655,0.5079633648034303,0.430990281145164,0.5145802897736151,3,4,0.4261555989583333,d7c_mc_topk_hn_ordinal_perm_seed3458,0.5773006677627563,3458,512
0.5773006677627563,0.3028971354166667,0.3011721169211478,0.42332079527135946,0.29039129662972635,0.2834241946638629,0.7551020408163265,0.9047619047619048,0.2736347197106691,0.2654178067775205,0.18181818181818182,0.4225352112676056,0.7,584,0.011974660349565507,0.009802778186851293,0.5099516530987973,0.4260871081782477,0.5159363433078417,3,4,0.4257454427083333,d7c_mc_topk_hn_ordinal_perm_seed3459,0.5773006677627563,3459,512
0.5773006677627563,0.3028971354166667,0.2999808098253694,0.4199892530897367,0.3078879759875868,0.2897044009249498,0.7580645161290323,0.92,0.2749728752260398,0.264995991774424,0.15384615384615385,0.4188034188034188,0.717948717948718,590,0.008074479557876392,0.000504072988459881,0.5039806600829547,0.4238516321460283,0.5070687198869718,3,4,0.424072265625,d7c_mc_topk_hn_ordinal_perm_seed3460,0.5773006677627563,3460,512
0.5773006677627563,0.3028971354166667,0.29860877541660297,0.4198173025255239,0.2918841469655102,0.27685195193807083,0.8,0.9405940594059405,0.27697477776974777,0.2663307852675469,0.14583333333333334,0.4,0.6923076923076923,586,0.010761868972932707,0.0037460375262946756,0.5046566241582443,0.42634114534897316,0.5069106269428341,3,4,0.42584635416666666,d7c_mc_topk_hn_ordinal_perm_seed3461,0.5773006677627563,3461,512
0.5773006677627563,0.3028971354166667,0.2955292570677186,0.4154433100483611,0.31320880587058036,0.28137679904068613,0.75,0.8888888888888888,0.26976761048471887,0.2579113375619563,0.13671875,0.42735042735042733,0.72,588,0.004627367101427842,0.0025805183074444162,0.5017861770616069,0.422500260425486,0.4974852421729419,3,4,0.42580078125,d7c_mc_topk_hn_ordinal_perm_seed3462,0.5773006677627563,3462,512
0.5773006677627563,0.3028971354166667,0.3033133403537689,0.42716818914562066,0.287469350224765,0.28773588211543255,0.765625,0.9545454545454546,0.2581506058857473,0.2633166568569747,0.15,0.4117647058823529,0.6774193548387096,591,0.0199145455767067,0.016449594569870725,0.508396839548165,0.42968570850647,0.5172881277199299,4,4,0.42658203125,d7c_mc_topk_hn_ordinal_perm_seed3463,0.5773006677627563,3463,512
0.5773006677627563,0.3028971354166667,0.29902804224307356,0.4202364320257926,0.2941446145225785,0.29542946643854073,0.7733333333333333,0.9420289855072463,0.2695262717110294,0.2619713325075208,0.15384615384615385,0.42857142857142855,0.7102803738317757,592,0.003625179007622376,0.002005830778902432,0.5012293466398822,0.4245978027929268,0.509947797175165,2,4,0.425673828125,d7c_mc_topk_hn_ordinal_perm_seed3464,0.5773006677627563,3464,512
0.5773006677627563,0.3028971354166667,0.2956602300047471,0.41499193981730254,0.3081125028583043,0.29367357190776827,0.7837837837837838,1.0,0.2674333964186927,0.25198902606310014,0.16981132075471697,0.4166666666666667,0.7096774193548387,593,0.0012697164887476894,0.0006718717159072738,0.5019214552698088,0.4192708755820248,0.49652011039889904,2,4,0.42514973958333335,d7c_mc_topk_hn_ordinal_perm_seed3465,0.5773006677627563,3465,512
0.5773006677627563,0.3028971354166667,0.29772438010826063,0.41731327243417515,0.2918835207799132,0.2750095554947296,0.7317073170731707,0.9090909090909091,0.2626362372906152,0.26323313782991203,0.14285714285714285,0.4444444444444444,0.7088607594936709,588,-0.005474705902509041,-0.009324076636876965,0.4948756801913216,0.4191959244728393,0.5098515081350368,1,4,0.42456380208333333,d7c_mc_topk_hn_ordinal_perm_seed3466,0.5773006677627563,3466,512
0.5773006677627563,0.3028971354166667,0.2973249457965615,0.4185491671144546,0.31293925221702573,0.2804218584154655,0.7601246105919003,0.868421052631579,0.2722173975973368,0.2560149736259997,0.13043478260869565,0.42592592592592593,0.6956521739130435,589,-0.018333508307776015,-0.018632366956545722,0.48722201157567324,0.42001691770037713,0.4815799737594359,0,4,0.42639322916666667,d7c_mc_topk_hn_ordinal_perm_seed3467,0.5773006677627563,3467,512
0.5773006677627563,0.3028971354166667,0.3013181811238907,0.42400859752821063,0.2709948072544957,0.288319222551897,0.7567567567567568,0.8873239436619719,0.2692724514124702,0.27493360873413986,0.14285714285714285,0.41935483870967744,0.72,590,0.015702683718991337,0.008975218046294545,0.509344630113835,0.4279561841244845,0.5206873244392178,2,4,0.42623046875,d7c_mc_topk_hn_ordinal_perm_seed3468,0.5773006677627563,3468,512
0.5773006677627563,0.3028971354166667,0.2986489907707887,0.4183557227297152,0.3058799530827681,0.275792215761058,0.7307692307692307,0.8611111111111112,0.2852633870265564,0.2657316661034133,0.15384615384615385,0.42857142857142855,0.7073170731707317,590,-0.008373998148831104,-0.006531532575124407,0.49664322892688484,0.42242423804222157,0.49049796733814843,1,4,0.424306640625,d7c_mc_topk_hn_ordinal_perm_seed3469,0.5773006677627563,3469,512
0.5773006677627563,0.3028971354166667,0.3016813597681727,0.42403009134873726,0.3045687871900299,0.2950417117654738,0.7559055118110236,0.9130434782608695,0.2852608036938172,0.2706365503080082,0.15384615384615385,0.45454545454545453,0.7285714285714285,586,0.013367333204886214,0.011984456121939267,0.5096735281125064,0.4232435751439504,0.5092601345505129,3,4,0.42573893229166665,d7c_mc_topk_hn_ordinal_perm_seed3470,0.5773006677627563,3470,512
