operator_label,split,label,feature,n,positive_count,negative_count,auc_high_feature_positive,best_oriented_auc,best_orientation
D_ref,OOF,direct_hard_le_0p5,frac_t_lt_0p7,1200,119,1081,0.4798933449420471,0.520106655057953,low_predicts_positive
D_ref,OOF,direct_hard_le_0p5,t_grad_mean,1200,119,1081,0.5241139934234563,0.5241139934234563,high_predicts_positive
D_ref,OOF,direct_hard_le_0p5,t_grad_p90,1200,119,1081,0.40703441413568203,0.5929655858643179,low_predicts_positive
D_ref,OOF,fixed025_severe_le_0p2,t_mean,1200,15,1185,0.48157524613220815,0.5184247538677919,low_predicts_positive
D_ref,OOF,fixed025_severe_le_0p2,t_std,1200,15,1185,0.5269198312236287,0.5269198312236287,high_predicts_positive
D_ref,OOF,fixed025_severe_le_0p2,t_min,1200,15,1185,0.5,0.5,high_predicts_positive
D_ref,OOF,fixed025_severe_le_0p2,t_p05,1200,15,1185,0.479493670886076,0.520506329113924,low_predicts_positive
D_ref,OOF,fixed025_severe_le_0p2,t_p10,1200,15,1185,0.4735583684950774,0.5264416315049226,low_predicts_positive
D_ref,OOF,fixed025_severe_le_0p2,t_p25,1200,15,1185,0.49060478199718704,0.509395218002813,low_predicts_positive
D_ref,OOF,fixed025_severe_le_0p2,t_p50,1200,15,1185,0.4838537271448664,0.5161462728551336,low_predicts_positive
D_ref,OOF,fixed025_severe_le_0p2,haze_mean,1200,15,1185,0.5184247538677919,0.5184247538677919,high_predicts_positive
D_ref,OOF,fixed025_severe_le_0p2,frac_t_lt_0p2,1200,15,1185,0.5129113924050633,0.5129113924050633,high_predicts_positive
D_ref,OOF,fixed025_severe_le_0p2,frac_t_lt_0p3,1200,15,1185,0.5403656821378341,0.5403656821378341,high_predicts_positive
D_ref,OOF,fixed025_severe_le_0p2,frac_t_lt_0p4,1200,15,1185,0.5351898734177215,0.5351898734177215,high_predicts_positive
D_ref,OOF,fixed025_severe_le_0p2,frac_t_lt_0p5,1200,15,1185,0.5334458509142054,0.5334458509142054,high_predicts_positive
D_ref,OOF,fixed025_severe_le_0p2,frac_t_lt_0p6,1200,15,1185,0.5284950773558369,0.5284950773558369,high_predicts_positive
D_ref,OOF,fixed025_severe_le_0p2,frac_t_lt_0p7,1200,15,1185,0.5414908579465542,0.5414908579465542,high_predicts_positive
D_ref,OOF,fixed025_severe_le_0p2,t_grad_mean,1200,15,1185,0.5048663853727144,0.5048663853727144,high_predicts_positive
D_ref,OOF,fixed025_severe_le_0p2,t_grad_p90,1200,15,1185,0.3836286919831224,0.6163713080168776,low_predicts_positive
D_ref,OOF,fixed05_severe_le_0p2,t_mean,1200,99,1101,0.5484775089679722,0.5484775089679722,high_predicts_positive
D_ref,OOF,fixed05_severe_le_0p2,t_std,1200,99,1101,0.44136643455444546,0.5586335654455545,low_predicts_positive
D_ref,OOF,fixed05_severe_le_0p2,t_min,1200,99,1101,0.5,0.5,high_predicts_positive
D_ref,OOF,fixed05_severe_le_0p2,t_p05,1200,99,1101,0.5738859989541188,0.5738859989541188,high_predicts_positive
D_ref,OOF,fixed05_severe_le_0p2,t_p10,1200,99,1101,0.5923540582941128,0.5923540582941128,high_predicts_positive
D_ref,OOF,fixed05_severe_le_0p2,t_p25,1200,99,1101,0.5850283030119542,0.5850283030119542,high_predicts_positive
D_ref,OOF,fixed05_severe_le_0p2,t_p50,1200,99,1101,0.5567482270479546,0.5567482270479546,high_predicts_positive
D_ref,OOF,fixed05_severe_le_0p2,haze_mean,1200,99,1101,0.4515224910320278,0.5484775089679722,low_predicts_positive
D_ref,OOF,fixed05_severe_le_0p2,frac_t_lt_0p2,1200,99,1101,0.4387471444692153,0.5612528555307847,low_predicts_positive
D_ref,OOF,fixed05_severe_le_0p2,frac_t_lt_0p3,1200,99,1101,0.4523940586610886,0.5476059413389114,low_predicts_positive
D_ref,OOF,fixed05_severe_le_0p2,frac_t_lt_0p4,1200,99,1101,0.46105468857512455,0.5389453114248755,low_predicts_positive
D_ref,OOF,fixed05_severe_le_0p2,frac_t_lt_0p5,1200,99,1101,0.47270617161625333,0.5272938283837467,low_predicts_positive
D_ref,OOF,fixed05_severe_le_0p2,frac_t_lt_0p6,1200,99,1101,0.48196772447453645,0.5180322755254636,low_predicts_positive
D_ref,OOF,fixed05_severe_le_0p2,frac_t_lt_0p7,1200,99,1101,0.49408251451848184,0.5059174854815182,low_predicts_positive
D_ref,OOF,fixed05_severe_le_0p2,t_grad_mean,1200,99,1101,0.49766052899567886,0.5023394710043212,low_predicts_positive
D_ref,OOF,fixed05_severe_le_0p2,t_grad_p90,1200,99,1101,0.4312057908788154,0.5687942091211846,low_predicts_positive
D_ref,OOF,wrong_direction,t_mean,1200,323,877,0.5803259069936563,0.5803259069936563,high_predicts_positive
D_ref,OOF,wrong_direction,t_std,1200,323,877,0.3986377002940647,0.6013622997059354,low_predicts_positive
D_ref,OOF,wrong_direction,t_min,1200,323,877,0.5,0.5,high_predicts_positive
D_ref,OOF,wrong_direction,t_p05,1200,323,877,0.6288395211652446,0.6288395211652446,high_predicts_positive
D_ref,OOF,wrong_direction,t_p10,1200,323,877,0.6299338795711528,0.6299338795711528,high_predicts_positive
D_ref,OOF,wrong_direction,t_p25,1200,323,877,0.6251610648460308,0.6251610648460308,high_predicts_positive
D_ref,OOF,wrong_direction,t_p50,1200,323,877,0.5860695235304708,0.5860695235304708,high_predicts_positive
D_ref,OOF,wrong_direction,haze_mean,1200,323,877,0.41967409300634373,0.5803259069936563,low_predicts_positive
D_ref,OOF,wrong_direction,frac_t_lt_0p2,1200,323,877,0.39193563760497896,0.608064362395021,low_predicts_positive
D_ref,OOF,wrong_direction,frac_t_lt_0p3,1200,323,877,0.4153972697522867,0.5846027302477133,low_predicts_positive
D_ref,OOF,wrong_direction,frac_t_lt_0p4,1200,323,877,0.43934253771123766,0.5606574622887623,low_predicts_positive
D_ref,OOF,wrong_direction,frac_t_lt_0p5,1200,323,877,0.44948300390791857,0.5505169960920815,low_predicts_positive
D_ref,OOF,wrong_direction,frac_t_lt_0p6,1200,323,877,0.4553237006259024,0.5446762993740977,low_predicts_positive
D_ref,OOF,wrong_direction,frac_t_lt_0p7,1200,323,877,0.46354374432963485,0.5364562556703651,low_predicts_positive
D_ref,OOF,wrong_direction,t_grad_mean,1200,323,877,0.5140501498564979,0.5140501498564979,high_predicts_positive
D_ref,OOF,wrong_direction,t_grad_p90,1200,323,877,0.475189835881541,0.524810164118459,low_predicts_positive
D_ref,OOF,harmful_overshoot,t_mean,1200,268,932,0.6058088046890013,0.6058088046890013,high_predicts_positive
D_ref,OOF,harmful_overshoot,t_std,1200,268,932,0.4972915732496317,0.5027084267503683,low_predicts_positive
D_ref,OOF,harmful_overshoot,t_min,1200,268,932,0.5,0.5,high_predicts_positive
D_ref,OOF,harmful_overshoot,t_p05,1200,268,932,0.6262491192108129,0.6262491192108129,high_predicts_positive
D_ref,OOF,harmful_overshoot,t_p10,1200,268,932,0.6239810870540003,0.6239810870540003,high_predicts_positive
D_ref,OOF,harmful_overshoot,t_p25,1200,268,932,0.6259608609313946,0.6259608609313946,high_predicts_positive
D_ref,OOF,harmful_overshoot,t_p50,1200,268,932,0.5928391839087823,0.5928391839087823,high_predicts_positive
D_ref,OOF,harmful_overshoot,haze_mean,1200,268,932,0.39419119531099867,0.6058088046890013,low_predicts_positive
D_ref,OOF,harmful_overshoot,frac_t_lt_0p2,1200,268,932,0.3964031772468131,0.6035968227531869,low_predicts_positive
D_ref,OOF,harmful_overshoot,frac_t_lt_0p3,1200,268,932,0.40379580103772983,0.5962041989622702,low_predicts_positive
D_ref,OOF,harmful_overshoot,frac_t_lt_0p4,1200,268,932,0.4092687047594645,0.5907312952405355,low_predicts_positive
D_ref,OOF,harmful_overshoot,frac_t_lt_0p5,1200,268,932,0.4144373358529242,0.5855626641470758,low_predicts_positive
D_ref,OOF,harmful_overshoot,frac_t_lt_0p6,1200,268,932,0.42021851579014796,0.5797814842098521,low_predicts_positive
D_ref,OOF,harmful_overshoot,frac_t_lt_0p7,1200,268,932,0.4168054576900903,0.5831945423099096,low_predicts_positive
D_ref,OOF,harmful_overshoot,t_grad_mean,1200,268,932,0.5737360675164948,0.5737360675164948,high_predicts_positive
D_ref,OOF,harmful_overshoot,t_grad_p90,1200,268,932,0.4443681538658638,0.5556318461341362,low_predicts_positive
D_ref,OOF,wrong_or_harmful,t_mean,1200,591,609,0.6366488015359011,0.6366488015359011,high_predicts_positive
D_ref,OOF,wrong_or_harmful,t_std,1200,591,609,0.41834412742867144,0.5816558725713286,low_predicts_positive
D_ref,OOF,wrong_or_harmful,t_min,1200,591,609,0.5,0.5,high_predicts_positive
D_ref,OOF,wrong_or_harmful,t_p05,1200,591,609,0.6890161397425532,0.6890161397425532,high_predicts_positive
D_ref,OOF,wrong_or_harmful,t_p10,1200,591,609,0.6883034793939747,0.6883034793939747,high_predicts_positive
D_ref,OOF,wrong_or_harmful,t_p25,1200,591,609,0.6859209988914172,0.6859209988914172,high_predicts_positive
D_ref,OOF,wrong_or_harmful,t_p50,1200,591,609,0.6321686268299256,0.6321686268299256,high_predicts_positive
D_ref,OOF,wrong_or_harmful,haze_mean,1200,591,609,0.36335119846409886,0.6366488015359011,low_predicts_positive
D_ref,OOF,wrong_or_harmful,frac_t_lt_0p2,1200,591,609,0.3430549651449354,0.6569450348550646,low_predicts_positive
D_ref,OOF,wrong_or_harmful,frac_t_lt_0p3,1200,591,609,0.3666505519297397,0.6333494480702603,low_predicts_positive
D_ref,OOF,wrong_or_harmful,frac_t_lt_0p4,1200,591,609,0.3892945357149803,0.6107054642850197,low_predicts_positive
D_ref,OOF,wrong_or_harmful,frac_t_lt_0p5,1200,591,609,0.40086241626588204,0.599137583734118,low_predicts_positive
D_ref,OOF,wrong_or_harmful,frac_t_lt_0p6,1200,591,609,0.4094712977086511,0.5905287022913489,low_predicts_positive
D_ref,OOF,wrong_or_harmful,frac_t_lt_0p7,1200,591,609,0.41357222041626035,0.5864277795837396,low_predicts_positive
D_ref,OOF,wrong_or_harmful,t_grad_mean,1200,591,609,0.562229279365635,0.562229279365635,high_predicts_positive
D_ref,OOF,wrong_or_harmful,t_grad_p90,1200,591,609,0.4418660865361373,0.5581339134638628,low_predicts_positive
D_ref,OOF,oracle_image_alpha_eq0,t_mean,1200,339,861,0.5878172119268601,0.5878172119268601,high_predicts_positive
D_ref,OOF,oracle_image_alpha_eq0,t_std,1200,339,861,0.3875424405318642,0.6124575594681358,low_predicts_positive
D_ref,OOF,oracle_image_alpha_eq0,t_min,1200,339,861,0.5,0.5,high_predicts_positive
D_ref,OOF,oracle_image_alpha_eq0,t_p05,1200,339,861,0.6373754192662028,0.6373754192662028,high_predicts_positive
D_ref,OOF,oracle_image_alpha_eq0,t_p10,1200,339,861,0.638535146413411,0.638535146413411,high_predicts_positive
D_ref,OOF,oracle_image_alpha_eq0,t_p25,1200,339,861,0.6356915023006109,0.6356915023006109,high_predicts_positive
D_ref,OOF,oracle_image_alpha_eq0,t_p50,1200,339,861,0.5930145711065201,0.5930145711065201,high_predicts_positive
D_ref,OOF,oracle_image_alpha_eq0,haze_mean,1200,339,861,0.4121827880731399,0.5878172119268601,low_predicts_positive
D_ref,OOF,oracle_image_alpha_eq0,frac_t_lt_0p2,1200,339,861,0.38273051504219213,0.6172694849578079,low_predicts_positive
D_ref,OOF,oracle_image_alpha_eq0,frac_t_lt_0p3,1200,339,861,0.4065999952034919,0.5934000047965081,low_predicts_positive
D_ref,OOF,oracle_image_alpha_eq0,frac_t_lt_0p4,1200,339,861,0.43130886428965426,0.5686911357103457,low_predicts_positive
D_ref,OOF,oracle_image_alpha_eq0,frac_t_lt_0p5,1200,339,861,0.4440144717502801,0.5559855282497199,low_predicts_positive
D_ref,OOF,oracle_image_alpha_eq0,frac_t_lt_0p6,1200,339,861,0.45034757553643806,0.5496524244635619,low_predicts_positive
D_ref,OOF,oracle_image_alpha_eq0,frac_t_lt_0p7,1200,339,861,0.46155256116404403,0.5384474388359559,low_predicts_positive
D_ref,OOF,oracle_image_alpha_eq0,t_grad_mean,1200,339,861,0.5134130924115815,0.5134130924115815,high_predicts_positive
D_ref,OOF,oracle_image_alpha_eq0,t_grad_p90,1200,339,861,0.4778504106153577,0.5221495893846423,low_predicts_positive
D_ref,OOF,oracle_image_alpha_le_0p125,t_mean,1200,412,788,0.607154957863092,0.607154957863092,high_predicts_positive
D_ref,OOF,oracle_image_alpha_le_0p125,t_std,1200,412,788,0.4033392267507762,0.5966607732492237,low_predicts_positive
D_ref,OOF,oracle_image_alpha_le_0p125,t_min,1200,412,788,0.5,0.5,high_predicts_positive
D_ref,OOF,oracle_image_alpha_le_0p125,t_p05,1200,412,788,0.6561883963333498,0.6561883963333498,high_predicts_positive
D_ref,OOF,oracle_image_alpha_le_0p125,t_p10,1200,412,788,0.6585955596077079,0.6585955596077079,high_predicts_positive
D_ref,OOF,oracle_image_alpha_le_0p125,t_p25,1200,412,788,0.6534978561924005,0.6534978561924005,high_predicts_positive
D_ref,OOF,oracle_image_alpha_le_0p125,t_p50,1200,412,788,0.6073505495047066,0.6073505495047066,high_predicts_positive
D_ref,OOF,oracle_image_alpha_le_0p125,haze_mean,1200,412,788,0.39284504213690796,0.607154957863092,low_predicts_positive
D_ref,OOF,oracle_image_alpha_le_0p125,frac_t_lt_0p2,1200,412,788,0.36684367453550837,0.6331563254644916,low_predicts_positive
D_ref,OOF,oracle_image_alpha_le_0p125,frac_t_lt_0p3,1200,412,788,0.3890009733379331,0.6109990266620668,low_predicts_positive
D_ref,OOF,oracle_image_alpha_le_0p125,frac_t_lt_0p4,1200,412,788,0.41563069833916516,0.5843693016608349,low_predicts_positive
D_ref,OOF,oracle_image_alpha_le_0p125,frac_t_lt_0p5,1200,412,788,0.4287846212606574,0.5712153787393426,low_predicts_positive
D_ref,OOF,oracle_image_alpha_le_0p125,frac_t_lt_0p6,1200,412,788,0.43294748903454733,0.5670525109654527,low_predicts_positive
D_ref,OOF,oracle_image_alpha_le_0p125,frac_t_lt_0p7,1200,412,788,0.44129786604898724,0.5587021339510128,low_predicts_positive
D_ref,OOF,oracle_image_alpha_le_0p125,t_grad_mean,1200,412,788,0.5330118648661968,0.5330118648661968,high_predicts_positive
D_ref,OOF,oracle_image_alpha_le_0p125,t_grad_p90,1200,412,788,0.4553127002119166,0.5446872997880834,low_predicts_positive
D_ref,OOF,oracle_image_alpha_gt_0p125,t_mean,1200,788,412,0.39284504213690796,0.607154957863092,low_predicts_positive
D_ref,OOF,oracle_image_alpha_gt_0p125,t_std,1200,788,412,0.5966607732492238,0.5966607732492238,high_predicts_positive
D_ref,OOF,oracle_image_alpha_gt_0p125,t_min,1200,788,412,0.5,0.5,high_predicts_positive
D_ref,OOF,oracle_image_alpha_gt_0p125,t_p05,1200,788,412,0.34381160366665026,0.6561883963333497,low_predicts_positive
D_ref,OOF,oracle_image_alpha_gt_0p125,t_p10,1200,788,412,0.3414044403922922,0.6585955596077078,low_predicts_positive
D_ref,OOF,oracle_image_alpha_gt_0p125,t_p25,1200,788,412,0.3465021438075994,0.6534978561924005,low_predicts_positive
D_ref,OOF,oracle_image_alpha_gt_0p125,t_p50,1200,788,412,0.3926494504952935,0.6073505495047065,low_predicts_positive
D_ref,OOF,oracle_image_alpha_gt_0p125,haze_mean,1200,788,412,0.607154957863092,0.607154957863092,high_predicts_positive
D_ref,OOF,oracle_image_alpha_gt_0p125,frac_t_lt_0p2,1200,788,412,0.6331563254644916,0.6331563254644916,high_predicts_positive
D_ref,OOF,oracle_image_alpha_gt_0p125,frac_t_lt_0p3,1200,788,412,0.610999026662067,0.610999026662067,high_predicts_positive
D_ref,OOF,oracle_image_alpha_gt_0p125,frac_t_lt_0p4,1200,788,412,0.5843693016608349,0.5843693016608349,high_predicts_positive
D_ref,OOF,oracle_image_alpha_gt_0p125,frac_t_lt_0p5,1200,788,412,0.5712153787393426,0.5712153787393426,high_predicts_positive
D_ref,OOF,oracle_image_alpha_gt_0p125,frac_t_lt_0p6,1200,788,412,0.5670525109654526,0.5670525109654526,high_predicts_positive
D_ref,OOF,oracle_image_alpha_gt_0p125,frac_t_lt_0p7,1200,788,412,0.5587021339510128,0.5587021339510128,high_predicts_positive
D_ref,OOF,oracle_image_alpha_gt_0p125,t_grad_mean,1200,788,412,0.46698813513380316,0.5330118648661968,low_predicts_positive
D_ref,OOF,oracle_image_alpha_gt_0p125,t_grad_p90,1200,788,412,0.5446872997880834,0.5446872997880834,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_severe_le_0p2,t_mean,600,141,459,0.6107171000788022,0.6107171000788022,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_severe_le_0p2,t_std,600,141,459,0.4744356371390164,0.5255643628609836,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_severe_le_0p2,t_min,600,141,459,0.5,0.5,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_severe_le_0p2,t_p05,600,141,459,0.6544445989585748,0.6544445989585748,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_severe_le_0p2,t_p10,600,141,459,0.6596749022698126,0.6596749022698126,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_severe_le_0p2,t_p25,600,141,459,0.6379888440797911,0.6379888440797911,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_severe_le_0p2,t_p50,600,141,459,0.5958760178618334,0.5958760178618334,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_severe_le_0p2,haze_mean,600,141,459,0.3892828999211978,0.6107171000788022,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_severe_le_0p2,frac_t_lt_0p2,600,141,459,0.39600426458999677,0.6039957354100032,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_severe_le_0p2,frac_t_lt_0p3,600,141,459,0.41035862729646627,0.5896413727035337,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_severe_le_0p2,frac_t_lt_0p4,600,141,459,0.41595203881394954,0.5840479611860505,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_severe_le_0p2,frac_t_lt_0p5,600,141,459,0.41809978522535884,0.5819002147746412,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_severe_le_0p2,frac_t_lt_0p6,600,141,459,0.41959857228943587,0.5804014277105641,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_severe_le_0p2,frac_t_lt_0p7,600,141,459,0.4154884964229979,0.5845115035770021,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_severe_le_0p2,t_grad_mean,600,141,459,0.5928707180271636,0.5928707180271636,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_severe_le_0p2,t_grad_p90,600,141,459,0.4045025417574437,0.5954974582425563,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_hard_le_0p5,t_mean,600,54,546,0.5289648622981956,0.5289648622981956,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_hard_le_0p5,t_std,600,54,546,0.530287613620947,0.530287613620947,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_hard_le_0p5,t_min,600,54,546,0.5,0.5,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_hard_le_0p5,t_p05,600,54,546,0.5435660018993352,0.5435660018993352,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_hard_le_0p5,t_p10,600,54,546,0.5501967168633836,0.5501967168633836,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_hard_le_0p5,t_p25,600,54,546,0.5599138515805182,0.5599138515805182,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_hard_le_0p5,t_p50,600,54,546,0.5232329398996066,0.5232329398996066,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_hard_le_0p5,haze_mean,600,54,546,0.4710351377018044,0.5289648622981956,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_hard_le_0p5,frac_t_lt_0p2,600,54,546,0.4811083977750644,0.5188916022249356,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_hard_le_0p5,frac_t_lt_0p3,600,54,546,0.49277574277574276,0.5072242572242572,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_hard_le_0p5,frac_t_lt_0p4,600,54,546,0.49063899063899064,0.5093610093610094,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_hard_le_0p5,frac_t_lt_0p5,600,54,546,0.4893501560168227,0.5106498439831773,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_hard_le_0p5,frac_t_lt_0p6,600,54,546,0.4900624067290734,0.5099375932709266,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_hard_le_0p5,frac_t_lt_0p7,600,54,546,0.49392891059557725,0.5060710894044227,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_hard_le_0p5,t_grad_mean,600,54,546,0.6059218559218559,0.6059218559218559,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,direct_hard_le_0p5,t_grad_p90,600,54,546,0.5020519603852938,0.5020519603852938,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed025_severe_le_0p2,t_mean,600,14,586,0.4283276450511945,0.5716723549488054,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed025_severe_le_0p2,t_std,600,14,586,0.537664553876158,0.537664553876158,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed025_severe_le_0p2,t_min,600,14,586,0.5,0.5,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed025_severe_le_0p2,t_p05,600,14,586,0.39364943929790347,0.6063505607020965,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed025_severe_le_0p2,t_p10,600,14,586,0.39547781569965873,0.6045221843003412,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed025_severe_le_0p2,t_p25,600,14,586,0.4731838127742565,0.5268161872257435,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed025_severe_le_0p2,t_p50,600,14,586,0.4303388590931253,0.5696611409068747,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed025_severe_le_0p2,haze_mean,600,14,586,0.5716723549488054,0.5716723549488054,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed025_severe_le_0p2,frac_t_lt_0p2,600,14,586,0.583252072159922,0.583252072159922,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed025_severe_le_0p2,frac_t_lt_0p3,600,14,586,0.5948317893710385,0.5948317893710385,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed025_severe_le_0p2,frac_t_lt_0p4,600,14,586,0.5782545099951243,0.5782545099951243,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed025_severe_le_0p2,frac_t_lt_0p5,600,14,586,0.5619210141394442,0.5619210141394442,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed025_severe_le_0p2,frac_t_lt_0p6,600,14,586,0.5671623598244758,0.5671623598244758,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed025_severe_le_0p2,frac_t_lt_0p7,600,14,586,0.5659434422233057,0.5659434422233057,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed025_severe_le_0p2,t_grad_mean,600,14,586,0.4158946855192589,0.5841053144807411,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed025_severe_le_0p2,t_grad_p90,600,14,586,0.5480862993661628,0.5480862993661628,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed05_severe_le_0p2,t_mean,600,46,554,0.5454010359441218,0.5454010359441218,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed05_severe_le_0p2,t_std,600,46,554,0.49792026369486736,0.5020797363051326,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed05_severe_le_0p2,t_min,600,46,554,0.5,0.5,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed05_severe_le_0p2,t_p05,600,46,554,0.5291163082718568,0.5291163082718568,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed05_severe_le_0p2,t_p10,600,46,554,0.5435959817924972,0.5435959817924972,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed05_severe_le_0p2,t_p25,600,46,554,0.5768129022131534,0.5768129022131534,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed05_severe_le_0p2,t_p50,600,46,554,0.5469902684037042,0.5469902684037042,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed05_severe_le_0p2,haze_mean,600,46,554,0.4545989640558782,0.5454010359441218,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed05_severe_le_0p2,frac_t_lt_0p2,600,46,554,0.46672421911787787,0.5332757808821221,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed05_severe_le_0p2,frac_t_lt_0p3,600,46,554,0.4674697849631141,0.5325302150368859,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed05_severe_le_0p2,frac_t_lt_0p4,600,46,554,0.4628001883534767,0.5371998116465233,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed05_severe_le_0p2,frac_t_lt_0p5,600,46,554,0.4688039554230105,0.5311960445769894,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed05_severe_le_0p2,frac_t_lt_0p6,600,46,554,0.4747292418772563,0.5252707581227437,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed05_severe_le_0p2,frac_t_lt_0p7,600,46,554,0.47924187725631767,0.5207581227436824,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed05_severe_le_0p2,t_grad_mean,600,46,554,0.57902997959504,0.57902997959504,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,fixed05_severe_le_0p2,t_grad_p90,600,46,554,0.5054151624548736,0.5054151624548736,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,wrong_direction,t_mean,600,159,441,0.5953450562614984,0.5953450562614984,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,wrong_direction,t_std,600,159,441,0.41023117842524853,0.5897688215747514,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,wrong_direction,t_min,600,159,441,0.5,0.5,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,wrong_direction,t_p05,600,159,441,0.630720632068341,0.630720632068341,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,wrong_direction,t_p10,600,159,441,0.6361328598525364,0.6361328598525364,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,wrong_direction,t_p25,600,159,441,0.6315834509904591,0.6315834509904591,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,wrong_direction,t_p50,600,159,441,0.5975627148133886,0.5975627148133886,high_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,wrong_direction,haze_mean,600,159,441,0.4046549437385017,0.5953450562614984,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,wrong_direction,frac_t_lt_0p2,600,159,441,0.3993639384474964,0.6006360615525036,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,wrong_direction,frac_t_lt_0p3,600,159,441,0.40769263680314893,0.5923073631968511,low_predicts_positive
D_rep,CONFIRM_AUDIT_ONLY,wrong_direction,frac_t_lt_0p4,600,159,441,0.4161782113264593,0.5838217886735406,low_predicts_positive
