operator_label,split,target,feature,n,pearson,spearman
D_rep,CONFIRM_AUDIT_ONLY,fixed_alpha_0p25_psnr_delta,frac_t_lt_0p5,600,0.18883929757131518,0.1924135953825871
D_rep,CONFIRM_AUDIT_ONLY,fixed_alpha_0p25_psnr_delta,frac_t_lt_0p6,600,0.18660855066241355,0.18354646449276077
D_rep,CONFIRM_AUDIT_ONLY,fixed_alpha_0p25_psnr_delta,frac_t_lt_0p7,600,0.19959298539024886,0.1881054800225477
D_rep,CONFIRM_AUDIT_ONLY,fixed_alpha_0p25_psnr_delta,t_grad_mean,600,-0.11404474507555089,-0.10412351145419846
D_rep,CONFIRM_AUDIT_ONLY,fixed_alpha_0p25_psnr_delta,t_grad_p90,600,0.05873328506543428,0.1132763757472324
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_selected_alpha,t_mean,600,-0.26235626848051236,-0.2607537977989717
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_selected_alpha,t_std,600,0.05011010813928063,0.05555756570723705
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_selected_alpha,t_min,600,nan,nan
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_selected_alpha,t_p05,600,-0.23602631889629525,-0.3504498115842876
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_selected_alpha,t_p10,600,-0.2648429578545413,-0.3575404613295199
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_selected_alpha,t_p25,600,-0.27321051200904123,-0.31547727574446405
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_selected_alpha,t_p50,600,-0.24068090369004394,-0.23939696819386866
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_selected_alpha,haze_mean,600,0.26235626848051236,0.2607537977989717
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_selected_alpha,frac_t_lt_0p2,600,0.24646374069091584,0.2553397929589772
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_selected_alpha,frac_t_lt_0p3,600,0.22273558845596364,0.221649700786229
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_selected_alpha,frac_t_lt_0p4,600,0.20838346334622754,0.2014299568943819
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_selected_alpha,frac_t_lt_0p5,600,0.20064604484151363,0.18490634488591734
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_selected_alpha,frac_t_lt_0p6,600,0.20988571910558942,0.18769869373975226
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_selected_alpha,frac_t_lt_0p7,600,0.2469715042945203,0.2071983492617657
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_selected_alpha,t_grad_mean,600,-0.1527094031712682,-0.15534388298746699
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_selected_alpha,t_grad_p90,600,0.1401734668358999,0.16075385461542366
D_rep,CONFIRM_AUDIT_ONLY,alpha_star,t_mean,600,-0.28369602118455906,-0.2840964002677785
D_rep,CONFIRM_AUDIT_ONLY,alpha_star,t_std,600,0.05201231525670112,0.05933255370153805
D_rep,CONFIRM_AUDIT_ONLY,alpha_star,t_min,600,nan,nan
D_rep,CONFIRM_AUDIT_ONLY,alpha_star,t_p05,600,-0.22046639330090595,-0.359592281015894
D_rep,CONFIRM_AUDIT_ONLY,alpha_star,t_p10,600,-0.25233563702946793,-0.3720163877950226
D_rep,CONFIRM_AUDIT_ONLY,alpha_star,t_p25,600,-0.29403210825010845,-0.35011207941615724
D_rep,CONFIRM_AUDIT_ONLY,alpha_star,t_p50,600,-0.2769563520536202,-0.2655734270970135
D_rep,CONFIRM_AUDIT_ONLY,alpha_star,haze_mean,600,0.28369602118455906,0.2840964002677785
D_rep,CONFIRM_AUDIT_ONLY,alpha_star,frac_t_lt_0p2,600,0.31230452432397526,0.28506252198096454
D_rep,CONFIRM_AUDIT_ONLY,alpha_star,frac_t_lt_0p3,600,0.2485558055474976,0.24060650836825964
D_rep,CONFIRM_AUDIT_ONLY,alpha_star,frac_t_lt_0p4,600,0.21239572308006874,0.21280823297853926
D_rep,CONFIRM_AUDIT_ONLY,alpha_star,frac_t_lt_0p5,600,0.20140151730692443,0.19801713888141748
D_rep,CONFIRM_AUDIT_ONLY,alpha_star,frac_t_lt_0p6,600,0.20833165503189846,0.20325815923145144
D_rep,CONFIRM_AUDIT_ONLY,alpha_star,frac_t_lt_0p7,600,0.2300574230917626,0.22033784957304445
D_rep,CONFIRM_AUDIT_ONLY,alpha_star,t_grad_mean,600,-0.18390415726760276,-0.1763242120117
D_rep,CONFIRM_AUDIT_ONLY,alpha_star,t_grad_p90,600,0.10385769530548744,0.1633125105929356
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_psnr_delta,t_mean,600,-0.2856587373288717,-0.2700809706425219
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_psnr_delta,t_std,600,0.03800310688597429,0.0768410909236681
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_psnr_delta,t_min,600,nan,nan
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_psnr_delta,t_p05,600,-0.24403858246761473,-0.3447094737072785
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_psnr_delta,t_p10,600,-0.2658817630512988,-0.349097961468145
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_psnr_delta,t_p25,600,-0.2811994504496337,-0.31499057018445153
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_psnr_delta,t_p50,600,-0.28009515373754945,-0.2628846104628934
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_psnr_delta,haze_mean,600,0.2856587373288717,0.2700809706425219
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_psnr_delta,frac_t_lt_0p2,600,0.283124206530072,0.2646501967553731
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_psnr_delta,frac_t_lt_0p3,600,0.27375630607879964,0.24706809320809592
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_psnr_delta,frac_t_lt_0p4,600,0.25197773121064987,0.22646908524803636
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_psnr_delta,frac_t_lt_0p5,600,0.23007302259562773,0.2046706483170879
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_psnr_delta,frac_t_lt_0p6,600,0.2236420968995357,0.19860273602448586
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_psnr_delta,frac_t_lt_0p7,600,0.23794295123023476,0.20827736535017494
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_psnr_delta,t_grad_mean,600,-0.17229014823666042,-0.1186989606230454
D_rep,CONFIRM_AUDIT_ONLY,oracle_image_psnr_delta,t_grad_p90,600,0.08577243501605224,0.1313018805549473
D_rep,OOF,direct_psnr_delta,t_mean,1200,-0.2174892114076621,-0.25729684802520886
D_rep,OOF,direct_psnr_delta,t_std,1200,0.10219033065979716,0.1117122315193854
D_rep,OOF,direct_psnr_delta,t_min,1200,nan,nan
D_rep,OOF,direct_psnr_delta,t_p05,1200,-0.20388910555562492,-0.3479449736300202
D_rep,OOF,direct_psnr_delta,t_p10,1200,-0.23028456334424016,-0.3488361880334697
D_rep,OOF,direct_psnr_delta,t_p25,1200,-0.2497870594921911,-0.332398289878208
D_rep,OOF,direct_psnr_delta,t_p50,1200,-0.2076964028678156,-0.24279333313090792
D_rep,OOF,direct_psnr_delta,haze_mean,1200,0.2174892114076621,0.25729684802520886
D_rep,OOF,direct_psnr_delta,frac_t_lt_0p2,1200,0.2395764886490096,0.27788738916133465
D_rep,OOF,direct_psnr_delta,frac_t_lt_0p3,1200,0.21541325963367106,0.24693459024997538
D_rep,OOF,direct_psnr_delta,frac_t_lt_0p4,1200,0.19823684343255346,0.21629857447693426
D_rep,OOF,direct_psnr_delta,frac_t_lt_0p5,1200,0.17870741564020923,0.1984766277324549
D_rep,OOF,direct_psnr_delta,frac_t_lt_0p6,1200,0.15937793816086598,0.18636790575593187
D_rep,OOF,direct_psnr_delta,frac_t_lt_0p7,1200,0.13831620314365134,0.17287901811859138
D_rep,OOF,direct_psnr_delta,t_grad_mean,1200,-0.08982639976003291,-0.1185774377472912
D_rep,OOF,direct_psnr_delta,t_grad_p90,1200,0.11008633289152105,0.1363074234025269
D_rep,OOF,fixed_alpha_0p125_psnr_delta,t_mean,1200,-0.1918131335337,-0.1984017544290144
D_rep,OOF,fixed_alpha_0p125_psnr_delta,t_std,1200,0.14434745405405167,0.1552578142963066
D_rep,OOF,fixed_alpha_0p125_psnr_delta,t_min,1200,nan,nan
D_rep,OOF,fixed_alpha_0p125_psnr_delta,t_p05,1200,-0.19738993936907667,-0.28529711496477833
D_rep,OOF,fixed_alpha_0p125_psnr_delta,t_p10,1200,-0.21835111257093287,-0.2817941979186523
D_rep,OOF,fixed_alpha_0p125_psnr_delta,t_p25,1200,-0.23562858755447394,-0.27031240158273334
D_rep,OOF,fixed_alpha_0p125_psnr_delta,t_p50,1200,-0.19430956466377355,-0.20012567684099145
D_rep,OOF,fixed_alpha_0p125_psnr_delta,haze_mean,1200,0.1918131335337,0.1984017544290144
D_rep,OOF,fixed_alpha_0p125_psnr_delta,frac_t_lt_0p2,1200,0.20897664211647174,0.23054873328015726
D_rep,OOF,fixed_alpha_0p125_psnr_delta,frac_t_lt_0p3,1200,0.19726223755415712,0.20491209831370943
D_rep,OOF,fixed_alpha_0p125_psnr_delta,frac_t_lt_0p4,1200,0.18507854263570503,0.17225080346368096
D_rep,OOF,fixed_alpha_0p125_psnr_delta,frac_t_lt_0p5,1200,0.17454347809887266,0.15556369433451106
D_rep,OOF,fixed_alpha_0p125_psnr_delta,frac_t_lt_0p6,1200,0.15664917005697496,0.14303452716214907
D_rep,OOF,fixed_alpha_0p125_psnr_delta,frac_t_lt_0p7,1200,0.12760650302586135,0.11953434736960346
D_rep,OOF,fixed_alpha_0p125_psnr_delta,t_grad_mean,1200,-0.030998759335656892,-0.03070603900460388
D_rep,OOF,fixed_alpha_0p125_psnr_delta,t_grad_p90,1200,0.04857225966956498,0.05940997825576412
D_rep,OOF,fixed_alpha_0p25_psnr_delta,t_mean,1200,-0.1968017554542804,-0.21081187081531175
D_rep,OOF,fixed_alpha_0p25_psnr_delta,t_std,1200,0.13935582166384616,0.14697759665434765
D_rep,OOF,fixed_alpha_0p25_psnr_delta,t_min,1200,nan,nan
D_rep,OOF,fixed_alpha_0p25_psnr_delta,t_p05,1200,-0.1996743001267731,-0.2973597872696399
D_rep,OOF,fixed_alpha_0p25_psnr_delta,t_p10,1200,-0.22157792973871338,-0.2948145933463271
D_rep,OOF,fixed_alpha_0p25_psnr_delta,t_p25,1200,-0.2392504594558209,-0.28207783748469145
D_rep,OOF,fixed_alpha_0p25_psnr_delta,t_p50,1200,-0.19756871100103363,-0.20961227537894137
D_rep,OOF,fixed_alpha_0p25_psnr_delta,haze_mean,1200,0.19680175545428052,0.21081187081531175
D_rep,OOF,fixed_alpha_0p25_psnr_delta,frac_t_lt_0p2,1200,0.21489753826629213,0.2405575044323558
D_rep,OOF,fixed_alpha_0p25_psnr_delta,frac_t_lt_0p3,1200,0.20128410348610568,0.21452953923732593
D_rep,OOF,fixed_alpha_0p25_psnr_delta,frac_t_lt_0p4,1200,0.1882602453624203,0.1823930120894583
D_rep,OOF,fixed_alpha_0p25_psnr_delta,frac_t_lt_0p5,1200,0.1763189278787083,0.16509116293831247
D_rep,OOF,fixed_alpha_0p25_psnr_delta,frac_t_lt_0p6,1200,0.15805235335256432,0.1527017424941435
D_rep,OOF,fixed_alpha_0p25_psnr_delta,frac_t_lt_0p7,1200,0.12989538439129086,0.1313374392888665
D_rep,OOF,fixed_alpha_0p25_psnr_delta,t_grad_mean,1200,-0.039776708789352924,-0.04617674088152222
D_rep,OOF,fixed_alpha_0p25_psnr_delta,t_grad_p90,1200,0.05766740004617221,0.07321137063102802
D_rep,OOF,oracle_image_selected_alpha,t_mean,1200,-0.24822704285803748,-0.25492444417566745
D_rep,OOF,oracle_image_selected_alpha,t_std,1200,0.1414858856477731,0.1463481392700709
D_rep,OOF,oracle_image_selected_alpha,t_min,1200,nan,nan
D_rep,OOF,oracle_image_selected_alpha,t_p05,1200,-0.24352955913977892,-0.35103757990484524
D_rep,OOF,oracle_image_selected_alpha,t_p10,1200,-0.2675908294270554,-0.3556276194559738
D_rep,OOF,oracle_image_selected_alpha,t_p25,1200,-0.2969652406822399,-0.35071665950568814
D_rep,OOF,oracle_image_selected_alpha,t_p50,1200,-0.23651071805958093,-0.24183942903347921
D_rep,OOF,oracle_image_selected_alpha,haze_mean,1200,0.24822704285803746,0.25492444417566745
D_rep,OOF,oracle_image_selected_alpha,frac_t_lt_0p2,1200,0.2905496195926126,0.2943517950568326
D_rep,OOF,oracle_image_selected_alpha,frac_t_lt_0p3,1200,0.24941840364099,0.24530439493970557
D_rep,OOF,oracle_image_selected_alpha,frac_t_lt_0p4,1200,0.21734028638784955,0.20093060382709418
D_rep,OOF,oracle_image_selected_alpha,frac_t_lt_0p5,1200,0.19434281630727376,0.18053986173639097
D_rep,OOF,oracle_image_selected_alpha,frac_t_lt_0p6,1200,0.17712034353023826,0.17227482417337264
D_rep,OOF,oracle_image_selected_alpha,frac_t_lt_0p7,1200,0.15672307204586464,0.1680451203838336
D_rep,OOF,oracle_image_selected_alpha,t_grad_mean,1200,-0.12532300768748886,-0.11828945480242205
D_rep,OOF,oracle_image_selected_alpha,t_grad_p90,1200,0.0799523267741441,0.10828171803105043
D_rep,OOF,alpha_star,t_mean,1200,-0.23409972438681823,-0.2647077899993295
D_rep,OOF,alpha_star,t_std,1200,0.10422788031619544,0.14310560493969243
D_rep,OOF,alpha_star,t_min,1200,nan,nan
D_rep,OOF,alpha_star,t_p05,1200,-0.18845589478007585,-0.34713117256711234
D_rep,OOF,alpha_star,t_p10,1200,-0.21870141176183328,-0.35800600358282686
D_rep,OOF,alpha_star,t_p25,1200,-0.27491038006630986,-0.3666088607745606
D_rep,OOF,alpha_star,t_p50,1200,-0.23784671097719362,-0.2548788653681545
D_rep,OOF,alpha_star,haze_mean,1200,0.23409972438681823,0.2647077899993295
D_rep,OOF,alpha_star,frac_t_lt_0p2,1200,0.27859711512929913,0.3041835215268836
D_rep,OOF,alpha_star,frac_t_lt_0p3,1200,0.2176568707670235,0.249011257358919
D_rep,OOF,alpha_star,frac_t_lt_0p4,1200,0.18508890573657527,0.20532256335369245
D_rep,OOF,alpha_star,frac_t_lt_0p5,1200,0.16583788393364954,0.18439027171413888
D_rep,OOF,alpha_star,frac_t_lt_0p6,1200,0.15968024952140394,0.1778022500362682
D_rep,OOF,alpha_star,frac_t_lt_0p7,1200,0.15996870728814663,0.177192692864987
D_rep,OOF,alpha_star,t_grad_mean,1200,-0.13162266657181537,-0.12392174813097323
D_rep,OOF,alpha_star,t_grad_p90,1200,0.09165432793614046,0.12075290714112073
D_rep,OOF,oracle_image_psnr_delta,t_mean,1200,-0.22801491793530992,-0.23347459653199348
D_rep,OOF,oracle_image_psnr_delta,t_std,1200,0.10666698097205399,0.15550410211615193
D_rep,OOF,oracle_image_psnr_delta,t_min,1200,nan,nan
D_rep,OOF,oracle_image_psnr_delta,t_p05,1200,-0.21955008956625727,-0.3318614467972315
D_rep,OOF,oracle_image_psnr_delta,t_p10,1200,-0.24339234202869892,-0.32854994168292184
D_rep,OOF,oracle_image_psnr_delta,t_p25,1200,-0.2641542155930897,-0.31728063350674784
D_rep,OOF,oracle_image_psnr_delta,t_p50,1200,-0.21791619274874235,-0.22917234865691333
D_rep,OOF,oracle_image_psnr_delta,haze_mean,1200,0.2280149179353099,0.23347459653199348
D_rep,OOF,oracle_image_psnr_delta,frac_t_lt_0p2,1200,0.24036122281904904,0.2672818454685856
D_rep,OOF,oracle_image_psnr_delta,frac_t_lt_0p3,1200,0.22529596917572414,0.2322922336229422
D_rep,OOF,oracle_image_psnr_delta,frac_t_lt_0p4,1200,0.21578269085535637,0.19492059135965004
D_rep,OOF,oracle_image_psnr_delta,frac_t_lt_0p5,1200,0.20186343452222894,0.17782738793838537
D_rep,OOF,oracle_image_psnr_delta,frac_t_lt_0p6,1200,0.18175840675334398,0.16644419839625849
D_rep,OOF,oracle_image_psnr_delta,frac_t_lt_0p7,1200,0.15053499786139574,0.14780559485182693
D_rep,OOF,oracle_image_psnr_delta,t_grad_mean,1200,-0.07316784389303083,-0.0626767221627168
D_rep,OOF,oracle_image_psnr_delta,t_grad_p90,1200,0.07821355231645045,0.07574284400108175
