low_size,K,index,name,anchor_psnr,router_output_psnr,oracle_psnr,router_output_gain,oracle_gain,coeff_mse,coeff_mae,lowspace_weighted_field_l1,lowspace_field_corr,full_field_corr,P_benefit,proxy_score,M_safe_mean,target_abs_mean,pred_abs_mean
32,32,1,1001_0.89_1.66.png,35.02743911743164,36.23907470703125,36.463478088378906,1.2116355895996094,1.4360389709472656,4.334608713629784e-11,4.983012331649661e-06,0.004830676565945474,0.8668937683105469,0.8604379296302795,1.0,0.9999926090240479,0.15698379278182983,0.013404681347310543,0.01351330615580082
32,48,1,1001_0.89_1.66.png,35.02743911743164,36.29090118408203,36.463478088378906,1.2634620666503906,1.4360389709472656,3.5355756516919357e-11,4.192120741208782e-06,0.004019055594050403,0.9057198166847229,0.9027650952339172,1.0,0.9999926090240479,0.15698379278182983,0.013404681347310543,0.013405613601207733
48,4,1,1001_0.89_1.66.png,35.02743911743164,35.923492431640625,36.463478088378906,0.8960533142089844,1.4360389709472656,1.5050227730739607e-10,1.074373722076416e-05,0.008765384314497407,0.5113135576248169,0.48857349157333374,1.0,0.9999926090240479,0.15698379278182983,0.013404681347310543,0.012939617969095707
48,8,1,1001_0.89_1.66.png,35.02743911743164,36.03113555908203,36.463478088378906,1.0036964416503906,1.4360389709472656,2.0764315267207678e-10,1.1430704034864902e-05,0.007165673045971597,0.6844779253005981,0.6658053994178772,1.0,0.9999926090240479,0.15698379278182983,0.013404681347310543,0.013025812804698944
48,16,1,1001_0.89_1.66.png,35.02743911743164,36.09954071044922,36.463478088378906,1.0721015930175781,1.4360389709472656,1.3794822228963e-10,9.638170013204217e-06,0.0063921882816057535,0.7532069087028503,0.738243043422699,1.0,0.9999926090240479,0.15698379278182983,0.013404681347310543,0.013150201179087162
48,32,1,1001_0.89_1.66.png,35.02743911743164,36.23271560668945,36.463478088378906,1.2052764892578125,1.4360389709472656,9.743864742839392e-11,7.623530109412968e-06,0.004914686154796915,0.8612387180328369,0.8544412851333618,1.0,0.9999926090240479,0.15698379278182983,0.013404681347310543,0.013483846560120583
48,48,1,1001_0.89_1.66.png,35.02743911743164,36.29734420776367,36.463478088378906,1.2699050903320312,1.4360389709472656,6.812692771029916e-11,6.151472916826606e-06,0.003982517459600446,0.9083110690116882,0.9054973125457764,1.0,0.9999926090240479,0.15698379278182983,0.013404681347310543,0.013405464589595795
32,4,2,1002_0.73_1.47.png,33.70071029663086,34.07839584350586,34.3560905456543,0.377685546875,0.6553802490234375,2.040926538882104e-09,3.956258296966553e-05,0.010106460228225455,0.731255829334259,0.7391282320022583,1.0,0.9999188184738159,0.08550451695919037,0.014679329469799995,0.012569191865622997
32,8,2,1002_0.73_1.47.png,33.70071029663086,34.223602294921875,34.3560905456543,0.5228919982910156,0.6553802490234375,1.364139690096522e-09,2.7996720746159554e-05,0.006578718361255682,0.8927698731422424,0.8936564922332764,1.0,0.9999188184738159,0.08550451695919037,0.014679329469799995,0.013360623270273209
32,16,2,1002_0.73_1.47.png,33.70071029663086,34.258575439453125,34.3560905456543,0.5578651428222656,0.6553802490234375,7.085464992506729e-10,1.707801129668951e-05,0.00572215249708876,0.9218630194664001,0.9230250120162964,1.0,0.9999188184738159,0.08550451695919037,0.014679329469799995,0.013526505790650845
32,32,2,1002_0.73_1.47.png,33.70071029663086,34.300838470458984,34.3560905456543,0.600128173828125,0.6553802490234375,3.349703847632668e-10,1.0166462743654847e-05,0.004078193384172721,0.9578382968902588,0.9594770073890686,1.0,0.9999188184738159,0.08550451695919037,0.014679329469799995,0.014079977758228779
32,48,2,1002_0.73_1.47.png,33.70071029663086,34.31273651123047,34.3560905456543,0.6120262145996094,0.6553802490234375,2.372637919467735e-10,7.766243470541667e-06,0.0034488471605307906,0.9690579771995544,0.9706639647483826,1.0,0.9999188184738159,0.08550451695919037,0.014679329469799995,0.014147086068987846
