count,coverage,mean_dPSNR,hard_bottom25_dPSNR,easy_top25_dPSNR,dSSIM,positive_ratio,strong_reference_cut_psnr,strong_reference_regression_count,strong_count_le_-0.05,strong_per_600,worst_count_le_-0.20,worst_per_600,true_vs_zero,true_vs_shuffle,true_vs_normal,max_outer_worst_per_600,feature_group,action_bank,score_mode,target_intervention,model_type,outer_groups,strict_gate_checks,strict_gate_pass,intervention_rate,mean_alpha,score
2400,1.0,0.010319231351216634,0.008589458465576173,0.0124125607808431,3.7685781717300415e-06,0.4266666666666667,42.80718994140625,48,103,25.75,1,0.25,0.011190268198649088,0.008263943195343017,0.008274575869242351,1.0,Q_input_proxy,shrink,pred_positive_forced,0.65,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.65,0.1625,0.03469729391733806
2400,1.0,0.01025903065999349,0.008543593088785807,0.0124125607808431,3.7759045759836834e-06,0.42583333333333334,42.80718994140625,48,103,25.75,1,0.25,0.011176597277323405,0.008256253401438395,0.008249739011128743,1.0,Q_input_proxy,shrink,pred_highpos,0.65,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.65,0.1625,0.03457249387105306
2400,1.0,0.007882152398427327,0.005824702580769857,0.009859676361083985,2.4493783712387085e-06,0.46416666666666667,42.80718994140625,7,21,5.25,0,0.0,0.007512090206146241,0.006012338797251384,0.006650222937266032,0.0,deployable_TQAU_action_all,micro_shrink,pred_highpos,0.65,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.65,0.0811875,0.03400283702214559
2400,1.0,0.007831838130950928,0.005904887517293294,0.009717216491699219,2.4452308813730875e-06,0.46375,42.80718994140625,8,22,5.5,0,0.0,0.0074424306551615395,0.0059497904777526854,0.006584565639495849,0.0,deployable_TQAU_action_all,micro_shrink,pred_positive_forced,0.65,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.65,0.08120833333333334,0.033971781889597576
2400,1.0,0.007878983815511068,0.005628096262613932,0.010089168548583985,2.449775735537211e-06,0.46541666666666665,42.80718994140625,8,22,5.5,0,0.0,0.0075277956326802575,0.005992434819539388,0.0066208791732788085,0.0,diagnostic_with_trans_gt,micro_shrink,pred_highpos,0.65,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.65,0.080875,0.03396386528015137
2400,1.0,0.007850189208984375,0.005693308512369792,0.00978570302327474,2.4487078189849855e-06,0.465,42.80718994140625,8,21,5.25,0,0.0,0.007460277080535888,0.005936336517333984,0.00655053456624349,0.0,diagnostic_with_trans_gt,micro_shrink,pred_positive_forced,0.65,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.65,0.08070833333333333,0.033946843465169275
2400,1.0,0.006977416674296061,0.004865798950195312,0.008419310251871745,2.347653110822042e-06,0.48833333333333334,42.80718994140625,14,27,6.75,0,0.0,0.006790687243143717,0.005263059933980306,0.005647965272267659,0.0,FDF_action_stats,micro_shrink,pred_positive_forced,0.7,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.7,0.077,0.03382698281606039
2400,1.0,0.006945295333862305,0.004868659973144531,0.008316663106282552,2.359698216120402e-06,0.4870833333333333,42.80718994140625,14,27,6.75,0,0.0,0.006775034268697103,0.005239167213439941,0.005614321231842041,0.0,FDF_action_stats,micro_shrink,pred_highpos,0.7,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.7,0.07668749999999999,0.03373379198710123
2400,1.0,0.013317983150482177,0.009826567967732748,0.01738065719604492,3.861337900161743e-06,0.36666666666666664,42.80718994140625,34,85,21.25,3,0.75,0.012121429443359375,0.00964524745941162,0.010736285050710042,2.0,deployable_TQAU_action_all,shrink,pred_highpos,0.5,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.5,0.13083333333333333,0.03281460046768188
2400,1.0,0.013247907161712646,0.009920428593953451,0.017362887064615886,3.864939014116923e-06,0.36583333333333334,42.80718994140625,34,85,21.25,3,0.75,0.012053956985473633,0.009565143585205079,0.010665783087412516,2.0,deployable_TQAU_action_all,shrink,pred_positive_forced,0.5,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.5,0.1309375,0.03274978812535603
2400,1.0,0.005714997450510661,0.004222224553426107,0.006702944437662761,1.961663365364075e-06,0.48625,42.80718994140625,4,14,3.5,0,0.0,0.00544540802637736,0.004208854834238688,0.004581677913665772,0.0,T_pred,micro_shrink,pred_positive_forced,0.7,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.7,0.07491666666666667,0.03213860972722372
2400,1.0,0.0057115372021993,0.004222224553426107,0.006719576517740885,1.9622345765431723e-06,0.48625,42.80718994140625,4,15,3.75,0,0.0,0.0054166483879089355,0.004201999505360921,0.004570820331573486,0.0,T_pred,micro_shrink,pred_highpos,0.7,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.7,0.07472916666666667,0.032135149478912356
2400,1.0,0.0048201886812845865,0.003988428115844727,0.005602010091145833,1.8830100695292154e-06,0.5029166666666667,42.80718994140625,6,13,3.25,0,0.0,0.005047022501627604,0.0037076711654663087,0.0038099392255147298,0.0,Q_input_proxy,micro_shrink,pred_highpos,0.75,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.75,0.0750625,0.03196023607254028
2400,1.0,0.0048201886812845865,0.003988428115844727,0.005602010091145833,1.8830100695292154e-06,0.5029166666666667,42.80718994140625,6,13,3.25,0,0.0,0.005047022501627604,0.0037076711654663087,0.0038099392255147298,0.0,Q_input_proxy,micro_shrink,pred_positive_forced,0.75,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.75,0.0750625,0.03196023607254028
2400,1.0,0.007568144798278808,0.00542019526163737,0.009424864451090495,2.2915005683898926e-06,0.43166666666666664,42.80718994140625,6,20,5.0,0,0.0,0.0071000067392985025,0.005708491007486979,0.0063278396924336755,0.0,deployable_TQAU_action_all,micro_shrink,pred_highpos,0.6,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.6,0.07618749999999999,0.03186157576243083
2400,1.0,0.007517830530802409,0.005500380198160807,0.00928240458170573,2.2873530785242716e-06,0.43125,42.80718994140625,7,21,5.25,0,0.0,0.007030347188313802,0.005645942687988281,0.006262182394663493,0.0,deployable_TQAU_action_all,micro_shrink,pred_positive_forced,0.6,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.6,0.07620833333333334,0.031830520629882814
2400,1.0,0.007472755114237468,0.005247287750244141,0.009441757202148437,2.3176024357477824e-06,0.43291666666666667,42.80718994140625,7,21,5.25,0,0.0,0.007031343777974447,0.0056338047981262206,0.006266972223917643,0.0,diagnostic_with_trans_gt,micro_shrink,pred_highpos,0.6,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.6,0.07587500000000001,0.031742232322692875
2400,1.0,0.007443960507710775,0.0053125,0.009138291676839192,2.3165345191955568e-06,0.4325,42.80718994140625,7,20,5.0,0,0.0,0.0069638252258300785,0.005577706495920817,0.006196627616882324,0.0,diagnostic_with_trans_gt,micro_shrink,pred_positive_forced,0.6,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.6,0.07570833333333332,0.03172521050771078
2400,1.0,0.00664173444112142,0.004437122344970703,0.008422718048095704,2.179120977719625e-06,0.45458333333333334,42.80718994140625,12,25,6.25,0,0.0,0.006410097281138102,0.005008437633514404,0.005394777456919352,0.0,FDF_action_stats,micro_shrink,pred_positive_forced,0.65,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.65,0.072,0.03158946228027344
2400,1.0,0.0066126410166422525,0.004439983367919922,0.008320070902506511,2.1888067324956256e-06,0.45375,42.80718994140625,12,25,6.25,0,0.0,0.0063909697532653804,0.004982233842213949,0.005361608664194743,0.0,FDF_action_stats,micro_shrink,pred_highpos,0.65,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.65,0.07168749999999999,0.031520132700602214
2400,1.0,0.009270105361938476,0.0074178568522135415,0.011507047017415365,3.7339578072230023e-06,0.38875,42.80718994140625,44,98,24.5,1,0.25,0.009939622879028321,0.007389679749806722,0.0072996179262797035,1.0,Q_input_proxy,shrink,pred_highpos,0.6,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.6,0.15,0.03116653378804525
2400,1.0,0.009270105361938476,0.0074178568522135415,0.011507047017415365,3.7339578072230023e-06,0.38875,42.80718994140625,44,98,24.5,1,0.25,0.009939622879028321,0.007389679749806722,0.0072996179262797035,1.0,Q_input_proxy,shrink,pred_positive_forced,0.6,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.6,0.15,0.03116653378804525
2400,1.0,0.011769217650095622,0.005715939203898112,0.01653079350789388,3.806054592132568e-06,0.35291666666666666,42.80718994140625,42,98,24.5,1,0.25,0.010995155970255533,0.008542919158935547,0.009346696535746256,1.0,FDF_action_stats,shrink,pred_highpos,0.5,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.5,0.12645833333333334,0.03102302058537801
2400,1.0,0.011761953830718994,0.005715939203898112,0.01654070536295573,3.801037867863973e-06,0.35291666666666666,42.80718994140625,42,98,24.5,1,0.25,0.010978140830993653,0.008524909019470214,0.009328734079996745,1.0,FDF_action_stats,shrink,pred_positive_forced,0.5,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.5,0.12635416666666666,0.03101575676600138
2400,1.0,0.010302583376566568,0.007699712117513021,0.012916787465413412,3.442615270614624e-06,0.34958333333333336,42.80718994140625,31,80,20.0,1,0.25,0.009461074670155844,0.007390472888946533,0.008140300114949544,1.0,T_pred,shrink,pred_highpos,0.5,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.5,0.12572916666666667,0.03038160610198974
2400,1.0,0.010292266209920247,0.007616558074951172,0.012901636759440104,3.4429381291071575e-06,0.34958333333333336,42.80718994140625,31,80,20.0,1,0.25,0.009456085364023844,0.00738049586613973,0.00814097245534261,1.0,T_pred,shrink,pred_positive_forced,0.5,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.5,0.12572916666666667,0.0303297119140625
2400,1.0,0.005401782194773356,0.003999433517456055,0.006343243916829427,1.7803410689036052e-06,0.45375,42.80718994140625,4,14,3.5,0,0.0,0.005133859316507975,0.003998156388600667,0.004364167054494222,0.0,T_pred,micro_shrink,pred_positive_forced,0.65,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.65,0.06991666666666667,0.03008899895350138
2400,1.0,0.005398321946461996,0.003999433517456055,0.006359875996907552,1.7809122800827026e-06,0.45375,42.80718994140625,4,15,3.75,0,0.0,0.005105099678039551,0.0039913010597229,0.004353309472401937,0.0,T_pred,micro_shrink,pred_highpos,0.65,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.65,0.06972916666666666,0.030085538705190023
2400,1.0,0.004365321795145671,0.0034674072265625,0.005415534973144532,1.7450998226801554e-06,0.4666666666666667,42.80718994140625,4,10,2.5,0,0.0,0.004570299784342448,0.003371281623840332,0.0034177128473917642,0.0,Q_input_proxy,micro_shrink,pred_highpos,0.7,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.7,0.0700625,0.029432358741760256
2400,1.0,0.004354987144470215,0.003432629903157552,0.005415534973144532,1.7391145229339599e-06,0.46625,42.80718994140625,4,10,2.5,0,0.0,0.0045663897196451825,0.0033691676457722982,0.0034170818328857423,0.0,Q_input_proxy,micro_shrink,pred_positive_forced,0.7,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.7,0.0700625,0.02938380209604899
2400,1.0,0.006299643516540527,0.003799648284912109,0.008387540181477865,2.0532310009002684e-06,0.4216666666666667,42.80718994140625,11,23,5.75,0,0.0,0.005972605546315511,0.004669433434804281,0.005040229956309001,0.0,FDF_action_stats,micro_shrink,pred_positive_forced,0.6,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.6,0.067,0.029282800992329917
2400,1.0,0.006270550092061361,0.003802509307861328,0.008284893035888672,2.0629167556762695e-06,0.42083333333333334,42.80718994140625,11,23,5.75,0,0.0,0.00595347801844279,0.0046432296435038245,0.005007061163584391,0.0,FDF_action_stats,micro_shrink,pred_highpos,0.6,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.6,0.0666875,0.02921347141265869
2400,1.0,0.0051712322235107425,0.0035934893290201823,0.006362743377685547,1.6688555479049683e-06,0.4220833333333333,42.80718994140625,4,14,3.5,0,0.0,0.0048546123504638675,0.003784301280975342,0.004151053428649902,0.0,T_pred,micro_shrink,pred_positive_forced,0.6,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.6,0.06491666666666668,0.0280721435546875
2400,1.0,0.005167771975199381,0.0035934893290201823,0.006379375457763672,1.6694267590840657e-06,0.4220833333333333,42.80718994140625,4,15,3.75,0,0.0,0.004825852711995443,0.0037774459520975748,0.004140195846557618,0.0,T_pred,micro_shrink,pred_highpos,0.6,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.6,0.06472916666666667,0.02806868330637614
2400,1.0,0.006796591281890869,0.004630276362101237,0.009205214182535807,1.9435336192448935e-06,0.3670833333333333,42.80718994140625,6,20,5.0,0,0.0,0.006304654280344645,0.005074445406595866,0.005750069618225098,0.0,deployable_TQAU_action_all,micro_shrink,pred_highpos,0.5,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.5,0.06618749999999998,0.027465896129608154
2400,1.0,0.00674627701441447,0.0047104612986246745,0.00906275431315104,1.9393861293792725e-06,0.36666666666666664,42.80718994140625,7,21,5.25,0,0.0,0.006234994729359945,0.0050118970870971676,0.005684412320454915,0.0,deployable_TQAU_action_all,micro_shrink,pred_positive_forced,0.5,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.5,0.06620833333333334,0.02743484099706014
2400,1.0,0.006803568204243978,0.004543234507242838,0.00912441889444987,1.9101301829020182e-06,0.3670833333333333,42.80718994140625,6,20,5.0,0,0.0,0.006319677035013835,0.005057550271352132,0.00571081558863322,0.0,diagnostic_with_trans_gt,micro_shrink,pred_highpos,0.5,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.5,0.065875,0.027429352124532066
2400,1.0,0.006767406463623047,0.004608446756998698,0.008794809977213542,1.9037723541259766e-06,0.36625,42.80718994140625,6,19,4.75,0,0.0,0.00624196211496989,0.0049966883659362795,0.005631771882375082,0.0,diagnostic_with_trans_gt,micro_shrink,pred_positive_forced,0.5,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.5,0.06570833333333333,0.0273841298421224
2400,1.0,0.0040027666091918945,0.003138116200764974,0.005030574798583984,1.5948464473088583e-06,0.43166666666666664,42.80718994140625,4,8,2.0,0,0.0,0.004170274734497071,0.0030703997611999513,0.003077550729115804,0.0,Q_input_proxy,micro_shrink,pred_highpos,0.65,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.65,0.06506250000000001,0.027155158042907714
2400,1.0,0.0040027666091918945,0.003138116200764974,0.005030574798583984,1.5948464473088583e-06,0.43166666666666664,42.80718994140625,4,8,2.0,0,0.0,0.004170274734497071,0.0030703997611999513,0.003077550729115804,0.0,Q_input_proxy,micro_shrink,pred_positive_forced,0.65,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.65,0.06506250000000001,0.027155158042907714
2400,1.0,0.007258847554524739,0.006098499298095703,0.008792826334635417,3.410602609316508e-06,0.31958333333333333,42.80718994140625,38,85,21.25,1,0.25,0.007574464480082194,0.005741683642069498,0.005583723386128743,1.0,Q_input_proxy,shrink,pred_highpos,0.5,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.5,0.125,0.025037263870239256
2400,1.0,0.007258847554524739,0.006098499298095703,0.008792826334635417,3.410602609316508e-06,0.31958333333333333,42.80718994140625,38,85,21.25,1,0.25,0.007574464480082194,0.005741683642069498,0.005583723386128743,1.0,Q_input_proxy,shrink,pred_positive_forced,0.5,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.5,0.125,0.025037263870239256
2400,1.0,0.0036115829149881997,0.002761061986287435,0.004719371795654297,1.5579412380854288e-06,0.39458333333333334,42.80718994140625,2,5,1.25,0,0.0,0.0037487395604451496,0.0027739286422729494,0.0027373790740966796,0.0,Q_input_proxy,micro_shrink,pred_highpos,0.6,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.6,0.060062500000000005,0.024721280574798585
2400,1.0,0.0036115829149881997,0.002761061986287435,0.004719371795654297,1.5579412380854288e-06,0.39458333333333334,42.80718994140625,2,5,1.25,0,0.0,0.0037487395604451496,0.0027739286422729494,0.0027373790740966796,0.0,Q_input_proxy,micro_shrink,pred_positive_forced,0.6,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.6,0.060062500000000005,0.024721280574798585
2400,1.0,0.005567530790964763,0.002505928675333659,0.008075135548909505,1.7489492893218995e-06,0.35583333333333333,42.80718994140625,9,21,5.25,0,0.0,0.0051600782076517745,0.004074312845865885,0.004494932492574056,0.0,FDF_action_stats,micro_shrink,pred_positive_forced,0.5,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.5,0.057,0.024612161795298258
2400,1.0,0.0055384373664855956,0.0025087896982828777,0.007972488403320313,1.7586350440979003e-06,0.355,42.80718994140625,9,21,5.25,0,0.0,0.0051409506797790525,0.00404810905456543,0.004461763699849446,0.0,FDF_action_stats,micro_shrink,pred_highpos,0.5,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.5,0.056687499999999995,0.02454283221562703
2400,1.0,0.004449469248453776,0.0029702377319335937,0.005590171813964844,1.4524658521016438e-06,0.3541666666666667,42.80718994140625,4,14,3.5,0,0.0,0.004030314286549886,0.003163893222808838,0.0035320504506429038,0.0,T_pred,micro_shrink,pred_positive_forced,0.5,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.5,0.05491666666666667,0.023642921447753908
