count,coverage,mean_dPSNR,hard_bottom25_dPSNR,easy_top25_dPSNR,dSSIM,positive_ratio,strong_reference_cut_psnr,strong_reference_regression_count,strong_count_le_-0.05,strong_per_600,worst_count_le_-0.20,worst_per_600,true_vs_zero,true_vs_shuffle,true_vs_normal,max_outer_worst_per_600,feature_group,action_bank,score_mode,target_intervention,model_type,outer_groups,strict_gate_checks,strict_gate_pass,intervention_rate,mean_alpha,score,phase,policy_name,selection_mode
2400,1.0,0.020576831499735514,0.036246236165364584,0.013452822367350261,8.051668604214987e-06,0.5233333333333333,42.80718994140625,7,33,8.25,11,2.75,0.016180195808410645,0.013108824094136556,0.014681688944498698,8.0,outputdiff_plus_Q,micro_shrink,pred_highpos,0.7,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.7,0.14879166666666668,0.05111661624908448,D6_outputdiff_targeted,pred_highpos,pred_highpos
2400,1.0,0.02570609172185262,0.0401105785369873,0.01758598327636719,9.592423836390178e-06,0.37666666666666665,42.80718994140625,36,97,24.25,11,2.75,0.021109948952992758,0.01679903030395508,0.01836033344268799,8.0,diagnostic_trans_TQAU_outputdiff,shrink,pred_positive_forced,0.5,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.5,0.195,0.05084471432367961,D6_outputdiff_targeted,pred_positive_forced,pred_positive_forced
2400,1.0,0.01848645051320394,0.015991185506184894,0.02059266408284505,6.145959099133809e-06,0.58625,42.80718994140625,70,167,41.75,4,1.0,0.01825773239135742,0.014480384190877278,0.015643112659454346,2.0,TQAU_action_all,shrink,pred_highpos,0.85,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.85,0.21833333333333332,0.05079454326629639,D6_outputdiff_targeted,pred_highpos,pred_highpos
2400,1.0,0.0184511137008667,0.0160850461324056,0.020493717193603517,6.144419312477112e-06,0.5858333333333333,42.80718994140625,70,167,41.75,4,1.0,0.018232189814249674,0.01445018450419108,0.015622746944427491,2.0,TQAU_action_all,shrink,pred_positive_forced,0.85,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.85,0.2184375,0.05078530343373617,D6_outputdiff_targeted,pred_positive_forced,pred_positive_forced
2400,1.0,0.025519893169403077,0.03974225680033366,0.01780928293863932,9.516005714734396e-06,0.37583333333333335,42.80718994140625,34,94,23.5,11,2.75,0.020923697948455812,0.016582164764404297,0.01811721642812093,8.0,deployable_TQAU_outputdiff_all,shrink,pred_positive_forced,0.5,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.5,0.19427083333333334,0.050432688236236575,D6_outputdiff_targeted,pred_positive_forced,pred_positive_forced
2400,1.0,0.06164173603057861,0.07139353434244791,0.04973066965738932,1.385067900021871e-05,0.2825,42.80718994140625,39,128,32.0,49,12.25,0.052299044132232665,0.03953512668609619,0.04452158053716024,20.0,outputdiff_only,shrink,pred_gain,0.35,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": false, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}",False,0.35,0.3496875,0.05021350320180257,D6_outputdiff_targeted,pred_gain,pred_gain
2400,1.0,0.019629739920298258,0.03513901710510254,0.012459570566813152,7.656266291936238e-06,0.4816666666666667,42.80718994140625,10,37,9.25,9,2.25,0.015829452673594157,0.012776407400767008,0.014061224460601807,7.0,diagnostic_trans_TQAU_outputdiff,micro_shrink,pred_positive_forced,0.65,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.65,0.14583333333333334,0.05003258180618286,D6_outputdiff_targeted,pred_positive_forced,pred_positive_forced
2400,1.0,0.025902397632598877,0.0402049986521403,0.017526944478352863,9.697178999582926e-06,0.37666666666666665,42.80718994140625,36,97,24.25,12,3.0,0.021228134632110596,0.016884285608927407,0.018469715118408205,8.0,diagnostic_trans_TQAU_outputdiff,shrink,pred_highpos,0.5,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.5,0.19645833333333335,0.049838230292002364,D6_outputdiff_targeted,pred_highpos,pred_highpos
2400,1.0,0.01954460938771566,0.034010670979817706,0.013551991780598958,7.525707284609477e-06,0.4875,42.80718994140625,7,33,8.25,9,2.25,0.015538217226664226,0.012481625874837239,0.014039345582326253,6.0,outputdiff_plus_Q,micro_shrink,pred_positive_forced,0.65,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.65,0.14070833333333335,0.04967494487762451,D6_outputdiff_targeted,pred_positive_forced,pred_positive_forced
2400,1.0,0.025705640316009522,0.039662472407023114,0.01773871103922526,9.63255763053894e-06,0.37625,42.80718994140625,34,94,23.5,12,3.0,0.02103934367497762,0.01668598492940267,0.01824490229288737,8.0,deployable_TQAU_outputdiff_all,shrink,pred_highpos,0.5,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.5,0.19583333333333333,0.04934937651952108,D6_outputdiff_targeted,pred_highpos,pred_highpos
2400,1.0,0.020118447144826253,0.035363893508911136,0.01277669906616211,7.83972442150116e-06,0.48041666666666666,42.80718994140625,11,38,9.5,10,2.5,0.01615335702896118,0.013061659336090088,0.014350577195485433,7.0,diagnostic_trans_TQAU_outputdiff,micro_shrink,pred_highpos,0.65,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.65,0.14895833333333333,0.04932122723261516,D6_outputdiff_targeted,pred_highpos,pred_highpos
2400,1.0,0.0201613450050354,0.03518780072530111,0.013260879516601563,7.793605327606201e-06,0.48125,42.80718994140625,12,40,10.0,10,2.5,0.016078585783640544,0.013074931303660074,0.014375831286112467,7.0,deployable_TQAU_outputdiff_all,micro_shrink,pred_highpos,0.65,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.65,0.14864583333333334,0.04931774536768596,D6_outputdiff_targeted,pred_highpos,pred_highpos
2400,1.0,0.0740485159556071,0.08110911051432292,0.05769788106282552,1.6534353295962016e-05,0.3883333333333333,42.80718994140625,57,204,51.0,68,17.0,0.06743737220764161,0.05151477336883545,0.05729902505874634,25.0,diagnostic_trans_TQAU_outputdiff,full,pred_gain,0.5,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": false, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}",False,0.5,0.5,0.04901973787943521,D6_outputdiff_targeted,pred_gain,pred_gain
2400,1.0,0.01975701570510864,0.03525530179341634,0.01269952138264974,7.744009296099346e-06,0.48125,42.80718994140625,11,39,9.75,10,2.5,0.01584876298904419,0.012864442666371663,0.014156680107116699,7.0,deployable_TQAU_outputdiff_all,micro_shrink,pred_positive_forced,0.65,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.65,0.14679166666666668,0.04894716660181682,D6_outputdiff_targeted,pred_positive_forced,pred_positive_forced
2400,1.0,0.019627881050109864,0.034001827239990234,0.012027823130289713,7.453983028729757e-06,0.54625,42.80718994140625,15,45,11.25,12,3.0,0.015489943027496338,0.012616895834604899,0.014098752339680989,9.0,outputdiff_only,micro_shrink,pred_highpos,0.75,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.75,0.15216666666666667,0.04894129467010498,D6_outputdiff_targeted,pred_highpos,pred_highpos
2400,1.0,0.018831772009531657,0.033305088678995766,0.012576484680175781,7.072662313779195e-06,0.5154166666666666,42.80718994140625,11,40,10.0,10,2.5,0.014748518466949462,0.011937158902486165,0.013268934090932211,7.0,outputdiff_only,micro_shrink,pred_positive_forced,0.7,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.7,0.142875,0.04875514968236287,D6_outputdiff_targeted,pred_positive_forced,pred_positive_forced
2400,1.0,0.061384047667185464,0.07336967786153158,0.0436265246073405,1.3875688115755716e-05,0.28041666666666665,42.80718994140625,38,132,33.0,51,12.75,0.05242033402125041,0.03962432066599528,0.044432833194732665,22.0,deployable_TQAU_outputdiff_all,micro_shrink,pred_gain,0.35,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": false, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}",False,0.35,0.3487708333333333,0.04833971993128458,D6_outputdiff_targeted,pred_gain,pred_gain
2400,1.0,0.018973417282104492,0.03379476547241211,0.012015857696533204,7.40833580493927e-06,0.4475,42.80718994140625,10,33,8.25,8,2.0,0.015272437731424967,0.012370142936706543,0.01356362819671631,6.0,diagnostic_trans_TQAU_outputdiff,micro_shrink,pred_positive_forced,0.6,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.6,0.13739583333333333,0.048245800018310546,D6_outputdiff_targeted,pred_positive_forced,pred_positive_forced
2400,1.0,0.019504292805989584,0.03446650822957357,0.012179304758707682,7.531692584355672e-06,0.44625,42.80718994140625,11,35,8.75,9,2.25,0.015555462837219237,0.012649415334065755,0.013898732662200928,6.0,deployable_TQAU_outputdiff_all,micro_shrink,pred_highpos,0.6,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.6,0.14020833333333335,0.04780004692077637,D6_outputdiff_targeted,pred_highpos,pred_highpos
2400,1.0,0.01947017033894857,0.03402277628580729,0.012369244893391928,7.598474621772766e-06,0.44666666666666666,42.80718994140625,11,34,8.5,9,2.25,0.01558778444925944,0.012656418482462566,0.013855883280436198,6.0,diagnostic_trans_TQAU_outputdiff,micro_shrink,pred_highpos,0.6,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.6,0.14052083333333334,0.047564891815185556,D6_outputdiff_targeted,pred_highpos,pred_highpos
2400,1.0,0.019864938259124755,0.03399044990539551,0.013365726470947265,7.750714818636576e-06,0.4870833333333333,42.80718994140625,7,33,8.25,11,2.75,0.015773950417836507,0.012731427351633708,0.014292105038960775,8.0,outputdiff_plus_Q,micro_shrink,pred_highpos,0.65,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.65,0.14229166666666668,0.04746432987848917,D6_outputdiff_targeted,pred_highpos,pred_highpos
2400,1.0,0.013860925833384196,0.012475074132283529,0.014826552073160807,4.632497827212016e-06,0.565,42.80718994140625,63,147,36.75,1,0.25,0.015196915467580159,0.011205154259999593,0.011619713306427002,1.0,Q_input_proxy,shrink,pred_highpos,0.85,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.85,0.2125,0.04709846289952596,D6_outputdiff_targeted,pred_highpos,pred_highpos
2400,1.0,0.013860925833384196,0.012475074132283529,0.014826552073160807,4.632497827212016e-06,0.565,42.80718994140625,63,147,36.75,1,0.25,0.015196915467580159,0.011205154259999593,0.011619713306427002,1.0,Q_input_proxy,shrink,pred_positive_forced,0.85,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.85,0.2125,0.04709846289952596,D6_outputdiff_targeted,pred_positive_forced,pred_positive_forced
2400,1.0,0.017276902198791504,0.014457581837972005,0.019468911488850913,5.580410361289978e-06,0.5254166666666666,42.80718994140625,60,143,35.75,3,0.75,0.01678316354751587,0.013328449726104736,0.01436448335647583,2.0,TQAU_action_all,shrink,pred_highpos,0.75,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.75,0.19333333333333333,0.04702652645111084,D6_outputdiff_targeted,pred_highpos,pred_highpos
2400,1.0,0.017241565386454265,0.014551442464192708,0.019369964599609376,5.57887057463328e-06,0.525,42.80718994140625,60,143,35.75,3,0.75,0.016757620970408123,0.013298250039418539,0.014344117641448974,2.0,TQAU_action_all,shrink,pred_positive_forced,0.75,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.75,0.1934375,0.04701728661855062,D6_outputdiff_targeted,pred_positive_forced,pred_positive_forced
2400,1.0,0.0189479923248291,0.033907477060953775,0.011617946624755859,7.451772689819336e-06,0.44625,42.80718994140625,10,34,8.5,9,2.25,0.015297926266988119,0.012426384290059407,0.01363510529200236,6.0,deployable_TQAU_outputdiff_all,micro_shrink,pred_positive_forced,0.6,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.6,0.13797916666666668,0.04696423085530599,D6_outputdiff_targeted,pred_positive_forced,pred_positive_forced
2400,1.0,0.0601546327273051,0.0705591360727946,0.04877881368001302,1.3519252339998881e-05,0.27958333333333335,42.80718994140625,37,136,34.0,50,12.5,0.05151952028274536,0.03907064914703369,0.043870622316996254,21.0,outputdiff_only,micro_shrink,pred_gain,0.35,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": false, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}",False,0.35,0.349625,0.04691336743036907,D6_outputdiff_targeted,pred_gain,pred_gain
2400,1.0,0.01858999490737915,0.032932163874308265,0.012502218882242839,6.771087646484375e-06,0.485,42.80718994140625,10,37,9.25,10,2.5,0.01429943561553955,0.011583519776662192,0.012931896845499674,7.0,outputdiff_only,micro_shrink,pred_positive_forced,0.65,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.65,0.13675,0.04680607684453328,D6_outputdiff_targeted,pred_positive_forced,pred_positive_forced
2400,1.0,0.009259786605834961,0.007682838439941406,0.011012617746988933,2.716903885205587e-06,0.6695833333333333,42.80718994140625,16,36,9.0,0,0.0,0.009889975388844808,0.0076959983507792155,0.008326092561086018,0.0,TQAU_action_all,micro_shrink,pred_highpos,1.0,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": true, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,1.0,0.11618750000000001,0.04658037249247233,D6_outputdiff_targeted,pred_highpos,pred_highpos
2400,1.0,0.009207064310709636,0.007753391265869141,0.010870157877604167,2.711564302444458e-06,0.6691666666666667,42.80718994140625,17,37,9.25,0,0.0,0.009818518161773681,0.007631766796112061,0.00825916846593221,0.0,TQAU_action_all,micro_shrink,pred_positive_forced,1.0,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": true, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,1.0,0.11620833333333334,0.04654209327697754,D6_outputdiff_targeted,pred_positive_forced,pred_positive_forced
2400,1.0,0.019204288323720297,0.03320691744486491,0.01257094701131185,7.240424553553263e-06,0.5145833333333333,42.80718994140625,11,40,10.0,12,3.0,0.015016879240671794,0.01216290553410848,0.013521921634674073,9.0,outputdiff_only,micro_shrink,pred_highpos,0.7,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.7,0.14454166666666668,0.046536913712819414,D6_outputdiff_targeted,pred_highpos,pred_highpos
2400,1.0,0.018377455870310467,0.033026819229125974,0.012381305694580078,6.8926562865575155e-06,0.45208333333333334,42.80718994140625,7,32,8.0,9,2.25,0.014752968947092692,0.011827398141225179,0.013311032454172771,6.0,outputdiff_plus_Q,micro_shrink,pred_positive_forced,0.6,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.6,0.13158333333333333,0.04624503215154012,D6_outputdiff_targeted,pred_positive_forced,pred_positive_forced
2400,1.0,0.0733594806989034,0.08032614707946778,0.0583790906270345,1.6807739933331806e-05,0.3875,42.80718994140625,56,203,50.75,70,17.5,0.06613779544830323,0.05088074366251628,0.05668381055196126,26.0,deployable_TQAU_outputdiff_all,full,pred_gain,0.5,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": false, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}",False,0.5,0.5,0.0453975542386373,D6_outputdiff_targeted,pred_gain,pred_gain
2400,1.0,0.025869460105895997,0.038245716094970704,0.019534168243408204,9.703636169433594e-06,0.3775,42.80718994140625,38,99,24.75,15,3.75,0.021382375558217367,0.016910619735717773,0.018813873132069905,10.0,outputdiff_plus_Q,shrink,pred_highpos,0.5,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.5,0.19510416666666666,0.04511731815338135,D6_outputdiff_targeted,pred_highpos,pred_highpos
2400,1.0,0.016861260732014972,0.014419460296630859,0.01899942398071289,5.4239978392918905e-06,0.49583333333333335,42.80718994140625,53,130,32.5,3,0.75,0.016104856332143147,0.012898190021514893,0.013877034187316895,2.0,TQAU_action_all,shrink,pred_highpos,0.7,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.7,0.18083333333333335,0.04511265754699707,D6_outputdiff_targeted,pred_highpos,pred_highpos
2400,1.0,0.016825923919677733,0.014513320922851562,0.018900477091471354,5.422458052635193e-06,0.49541666666666667,42.80718994140625,53,130,32.5,3,0.75,0.0160793137550354,0.012867990334828695,0.01385666847229004,2.0,TQAU_action_all,shrink,pred_positive_forced,0.7,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.7,0.1809375,0.04510341771443685,D6_outputdiff_targeted,pred_positive_forced,pred_positive_forced
2400,1.0,0.01896251122156779,0.03283399264017741,0.012496681213378906,6.938849886258444e-06,0.4841666666666667,42.80718994140625,10,37,9.25,12,3.0,0.014567796389261882,0.011809266408284506,0.013184884389241536,9.0,outputdiff_only,micro_shrink,pred_highpos,0.65,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.65,0.13841666666666666,0.044587840874989834,D6_outputdiff_targeted,pred_highpos,pred_highpos
2400,1.0,0.025598401228586833,0.037587881088256836,0.020044288635253905,9.619494279225667e-06,0.3775,42.80718994140625,39,100,25.0,15,3.75,0.021143040657043456,0.01669753948847453,0.01861334005991618,10.0,outputdiff_plus_Q,shrink,pred_positive_forced,0.5,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.5,0.19458333333333333,0.044517341772715255,D6_outputdiff_targeted,pred_positive_forced,pred_positive_forced
2400,1.0,0.02513052781422933,0.038290424346923826,0.01799157460530599,9.021311998367309e-06,0.3729166666666667,42.80718994140625,42,108,27.0,15,3.75,0.02067598819732666,0.016486523151397706,0.01831460396448771,10.0,outputdiff_only,shrink,pred_highpos,0.5,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.5,0.19427083333333334,0.044171573321024574,D6_outputdiff_targeted,pred_highpos,pred_highpos
2400,1.0,0.018697784741719563,0.033006598154703776,0.012195040384928385,7.1176638205846155e-06,0.45166666666666666,42.80718994140625,7,32,8.0,11,2.75,0.014988702138264974,0.012077199618021646,0.013563791910807291,8.0,outputdiff_plus_Q,micro_shrink,pred_highpos,0.6,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.6,0.13316666666666668,0.04403441715240479,D6_outputdiff_targeted,pred_highpos,pred_highpos
2400,1.0,0.024846118291219077,0.03815919240315755,0.018100694020589194,8.91988476117452e-06,0.3725,42.80718994140625,43,109,27.25,15,3.75,0.020528329213460286,0.016361483732859294,0.018173892498016358,10.0,outputdiff_only,shrink,pred_positive_forced,0.5,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.5,0.19333333333333333,0.04380071449279785,D6_outputdiff_targeted,pred_positive_forced,pred_positive_forced
2400,1.0,0.01726991097132365,0.029785553614298504,0.01206491470336914,6.328821182250977e-06,0.44875,42.80718994140625,10,36,9.0,9,2.25,0.013603939215342203,0.010991021792093913,0.012326804796854655,7.0,outputdiff_only,micro_shrink,pred_positive_forced,0.6,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.6,0.12906250000000002,0.043350187778472896,D6_outputdiff_targeted,pred_positive_forced,pred_positive_forced
2400,1.0,0.006294067700703939,0.005887222290039062,0.006913916269938151,2.086237072944641e-06,0.66875,42.80718994140625,9,17,4.25,0,0.0,0.0066795245806376136,0.00493941068649292,0.005213203430175781,0.0,Q_input_proxy,micro_shrink,pred_highpos,1.0,nested_numpy_ridge_targeted_intervention,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": true, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,1.0,0.1000625,0.04267517884572347,D6_outputdiff_targeted,pred_highpos,pred_highpos
